"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount"
"99","2018-05-08 05:31:00-03","MO","MOBOT","2457718","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Carl Emrich","Emrich 28082","1945","2","2","Brazil","Rio Grande do Sul",NA,"Caracol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"100","2018-06-22 05:25:00-03","MO","MOBOT","2457734","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Sleumer, H. O.",NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 16033","1963","7","16","Brazil","Santa Catarina",NA,"Bom Jardim da Serra. Serra do Rio do Rastro, matinha",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"101","2010-01-29 20:51:00-02","MO","MOBOT","2518597","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"W.G. Herter","Herter 1396b","1935","3","8","Uruguay","Cerro Largo",NA,"Palleros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"102","2011-12-21 10:08:00-02","MO","MOBOT","2518610","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Sleumer, H. O.",NA,NA,NA,"José Arechavaleta","Arechavaleta y Balpardo 559",NA,NA,NA,"Uruguay","Maldonado",NA,"Puntas del Pan de Azúcar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","3121607","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","L.R. Landrum",NA,NA,NA,"Leslie R. Landrum","Landrum 3864","1981","11","22","Uruguay",NA,NA,"Sierra de ANimas, ca. 65 kM e of Montevideo. Mainly evergreen, scrub forest and grazed grasslands, these latter apparently sometimes natural.","-55.5","-34.75",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"104","2009-07-17 17:34:00-03","MO","MOBOT","3121864","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","H. Sleumer",NA,NA,NA,"Per Dusén","Dusén 11842","1911",NA,NA,"Brazil","Santa Catarina",NA,"In regions campestre; hand procul a Cajimzal, statione oriae ferreae, sita, ad marginens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"105","2009-08-21 21:06:00-03","MO","MOBOT","3121944","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Ronaldo Wasum|et al.","Wasum 12054","1997",NA,NA,"Brazil","Rio Grande do Sul",NA,"Francisco de Paulo-Flreosta Nacional I. Habitat; interior da mata.",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"106","2008-05-27 22:02:00-03","MO","MOBOT","3122023","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Ronaldo Wasum","Wasum 6236","1989",NA,NA,"Brazil","Rio Grande do Sul",NA,"Ana Rech-Faxinal. Habitat; Beira da mata-junto al lago.",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"107","2011-03-01 10:04:00-03","MO","MOBOT","3122096","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","H. Sleumer",NA,NA,NA,"Balduino Rambo","Rambo 34674","1947",NA,NA,"Uruguay",NA,NA,"Bom Jesus, RGS in SIlvula ad rivum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"108","2013-08-23 04:12:00-03","MO","MOBOT","3122273","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","H. Sleumer",NA,NA,NA,"W.G. Herter","Herter 9544",NA,NA,NA,"Uruguay",NA,NA,"Cerro Largo. Loc. Dict. Palleros.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"109","2010-01-29 20:50:00-02","MO","MOBOT","3122451","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","H. Sleumer",NA,NA,NA,"W.G. Herter","Herter 95360","1935","1","20","Uruguay","Lavalleja",NA,"Penitente.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"110","2010-01-29 20:52:00-02","MO","MOBOT","3122581","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","H. Sleumer",NA,NA,NA,"W.G. Herter","Herter 95837",NA,NA,NA,"Uruguay","Montevideo",NA,"In hort. wilt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","3347823","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","S.F. Smith",NA,NA,NA,"Ronaldo Wasum","Wasum 12585","1996","8","17","Brazil","Rio Grande do Sul",NA,"São Francisco de Paula-Floresta Nacional-I.","-50.56666","-29.43333",NA,NA,"800.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"112","2016-08-26 09:16:49-03","UFSM","HDCF","2643","S","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Marchiori, J. N. C.","1987","09","10","Longhi, S. J.","815","1987","08","21","Brasil","Rio Grande do Sul","Canela","FLONA","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"Estames amarelos. Madeira coletada","16452","auto",NA,NA,NA,NA
"113","2019-06-12 09:07:06-03","UFSM","HDCF","6860","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Figueira, M; Schindler, B","2013","11","29","Figueira, M; Schindler, B","215","2013","11","29","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional de São Francisco de Paula","-50.386667","-29.423333","-50.386667","-29.423333",NA,NA,NA,NA,NA,NA,"América",NA,"Arvoreta, rara, na borda de floresta, sem exsudato, frutos globosos, pruinosos; Floresta Ombrófila Mista Ribeirinha do Domínio Atlântico, relevo suave",NA,NA,NA,NA,NA,NA
"114","2016-08-26 09:16:49-03","UFSM","HDCF","3222","S","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Sobral, M.","1987","08","06","Marchiori, J. N. C.","840","1987","08","06","Brasil","Rio Grande do Sul","Canguçú",NA,"-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"Flores amarelas. Madeira coletada","68702","auto",NA,NA,NA,NA
"115","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","46829",NA,"Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"T.B. Flores; J. Kuntz-Galvão & O.R. Campos","1332","2012","10","20","Brasil","Espírito Santo","Dores do Rio Preto","Parque Nacional do Caparaó-Cachoeira do Aurélio","-41.818769","-20.468997","41W49'7,57","20S28'8,39",NA,NA,"MBML046829","MBML046829",NA,NA,NA,NA,"Árvore ca 3m alt., botões verdes",NA,NA,NA,NA,NA,NA
"116","2020-06-25 16:06:28-03","FUVATES","HVAT","4020","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","E. Freitas","2015","11","16","E. Freitas","1033","2015","11","14","Brasil","Rio Grande do Sul","São Francisco de Paula","Flona.","-50.651944","-29.709167","-50º39'7''W","-29º42'33''S",NA,NA,"HVAT00004020",NA,NA,NA,NA,NA,"Arvoreta.; Interior de floresta com araucárias.",NA,NA,NA,NA,NA,NA
"117","2020-09-12 05:00:02-03","US","US","2046895","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"B. Rambo","40307","1949","1","29","Brazil","Rio Grande do Sul",NA,"Farroupilha.",NA,NA,NA,NA,NA,NA,"US03023806","US03023806_01",NA,"Violales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"118","2020-09-12 05:00:02-03","US","US","2251673","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"L. Smith & R. Reitz","10376","1957","1","24","Brazil","Santa Catarina",NA,"Mun. Bom Retiro: dwarf forest, between Fazenda Santo Antônio and Fazenda Campo dos Padres, Campo dos Padres.",NA,NA,NA,NA,"1400","1650","US03023799","US03023799_01",NA,"Violales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"119","2020-09-12 05:00:02-03","US","US","3358047","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"R. Wasum & et al.","12054","1996","2","29","Brazil","Rio Grande do Sul",NA,"São Francisco de Paula- Floresta Nacional I, interior da mata.",NA,NA,NA,NA,"800",NA,"US03023801","US03023801_01",NA,"Violales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"120","2020-09-12 05:00:02-03","US","US","1692830","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Herter","1396d","1937","8",NA,"Uruguay",NA,NA,"Cult. in hort.",NA,NA,NA,NA,NA,NA,"US03023807","US03023807_01",NA,"Violales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"121","2020-09-12 05:00:02-03","US","US","2251347","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"L. Smith & R. M. Klein","8122","1956","12","3","Brazil","Santa Catarina",NA,"3 km. Mun. Lajes: along the Estrada de Rodagem Federal, south of Lajes.",NA,NA,NA,NA,"900",NA,"US03023800","US03023800_01",NA,"Violales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"122","2020-09-12 05:00:02-03","US","US","2573649","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"L. Smith & R. Reitz","14283","1965","1","5","Brazil","Santa Catarina",NA,"Mun. São Joaquim: Campo, bog, brook, and rock outcrop, near Encruzilhada de Boava, 8 km south of São Joaquim.","-49.93","-28.33",NA,NA,"1300",NA,"US03023802","US03023802_01",NA,"Violales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"123","2020-09-12 05:00:02-03","US","US","2046999","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"B. Rambo","45694","1950","2","7","Brazil","Rio Grande do Sul",NA,"Sta. Rita.",NA,NA,NA,NA,NA,NA,"US03023805","US03023805_01",NA,"Violales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"124","2020-09-12 05:00:02-03","US","US","2484271","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"G. Hatschbach","12655","1965","8","7","Brazil","Paraná",NA,"Mun. Araucaria. Capão Redondo.",NA,NA,NA,NA,NA,NA,"US03023803","US03023803_01",NA,"Violales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"125","2020-09-12 05:00:02-03","US","US","1483280","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"P. K. Dusén","11842","1911","6","5","Brazil","Santa Catarina",NA,"Brasiliensens. In regione campestrihand procud a Capinzal, statione viae fercas, sila ad marginem silvulas. [interpreted]",NA,NA,NA,NA,NA,NA,"US03023812","US03023812_01",NA,"Violales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"126","2020-09-12 05:00:02-03","US","US","1693649","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"B. Rosengurtt","B 1787","1935","9","11","Uruguay","Montevideo",NA,"Cac. de Agronomia.",NA,NA,NA,NA,NA,NA,"US03023809",NA,NA,"Violales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"127","2020-09-12 05:00:02-03","US","US","1934804","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"W. G. F. Herter","1396A","1935","1","20","Uruguay","Lavalleja",NA,"Dep. de Lavalleja. Penitente.",NA,NA,NA,NA,"200",NA,"US03023811","US03023811_01",NA,"Violales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"128","2020-09-12 05:00:02-03","US","US","3367235","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"R. Wasum & et al.","12585","1996","8","17","Brazil","Rio Grande do Sul",NA,"São Francisco de Paula-Floresta Nacional I, árvore derrubada no caminho.",NA,NA,NA,NA,"800",NA,"US03023798","US03023798_01",NA,"Violales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"129","2020-09-12 05:00:02-03","US","US","2102083","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"B. Rambo","51580","1952","1","26","Brazil","Rio Grande do Sul",NA,"Brasiliae australis. Brasilia,. In araucarieto ad rivum.",NA,NA,NA,NA,NA,NA,"US03023804","US03023804_01",NA,"Violales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"130","2020-09-12 05:00:02-03","US","US","3170092","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"R. Wasum","6236","1989","7","18","Brazil","Rio Grande do Sul",NA,"Caxias do Sul - Ana Rech - Faxinal beira da mata - junto ao lago.",NA,NA,NA,NA,"750",NA,"US03023797","US03023797_01",NA,"Violales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"131","2020-09-12 05:00:02-03","US","US","1934825","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Herter","5837","1935","8",NA,"Uruguay","Montevideo",NA,"Dep. de Montevideo in hort, cult.",NA,NA,NA,NA,NA,NA,"US03023810",NA,NA,"Violales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"132","2020-09-12 05:00:02-03","US","US","2101768","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"K. Emrich","s.n.","1946","2","19","Brazil","Rio Grande do Sul",NA,"Brasiliae australis. Brasilia. In silvula ad rivum.",NA,NA,NA,NA,NA,NA,"US03023808","US03023808_01",NA,"Violales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"133","2019-10-29 10:08:34-03","UFPR","EFC","12607","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Blum, C.T.","2013","12","27","Blum, C.T.","1306","2013","12","27","Brasil","Rio Grande do Sul","São Francisco de Paula","Flona de São Francisco de Paula","-50.3932","-29.4212","-50.3932","-29.4212",NA,NA,"EFC012607",NA,NA,NA,NA,NA,"Arvoreta com 3m, botões, frutos verde e roxo. Borda de Floresta Ombrófila Mista. Estágio médio/avançado.",NA,NA,NA,NA,NA,NA
"134","2019-10-29 10:08:34-03","UFPR","EFC","1498","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Marchiori, J.N.",NA,"1987","08","15","Brasil","Rio Grande do Sul","Santana da Boa Vista",NA,"-53.1152992248535","-30.8719005584717",NA,NA,NA,NA,"EFC001498",NA,NA,NA,NA,NA,NA,"47489","auto",NA,NA,NA,NA
"135","2019-11-13 11:31:15-03","USP","SPF","182472","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Souza, VC","2007","04",NA,"Coelho, RLG","114","2007","04","03","Brasil","Santa Catarina","Urupema",NA,"-49.879167","-27.916667","-49.879167","-27.916667","1400","1400","SPF00182472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-13 11:31:15-03","USP","SPF","217548","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Luebert, F","2015",NA,NA,"Mello-Silva, R","3767","2015","01","29","Brasil","Santa Catarina","Capão Alto","Estrada para barragem do Paiquerê, vicinal a leste da BR-116, cerca de 1,9 km da rodovia.","-50.568222","-28.086278","-50.568222","-28.086278","1015","1015","SPF00217548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-13 11:31:15-03","USP","SPF","217603","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Luebert, F","2015",NA,NA,"Mello-Silva, R","3789","2015","01","31","Brasil","Santa Catarina","Bom Jardim da Serra","Rodovia Bom Jardim da Serra - São Joaquim (SC-390), próximo a ponte sobre o rio Pelotas.","-49.678139","-28.33375","-49.678139","-28.33375","1200","1200","SPF00217603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-13 11:31:15-03","USP","SPF","32101","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Torres, RB; Ramos, E","2004","03",NA,"Mattos, J","15021","1967","07","26","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"SPF00032101",NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA
"139","2019-09-05 16:20:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis",NA,NA,NA,NA,NA,"J. Schroeder","16325",NA,NA,NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA
"140","2019-01-24 20:43:53-02","F","FMNH-SEEDPLANTS","V0245565F","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis",NA,NA,NA,NA,NA,"C. Diego Legrand","1441","1937","11","21","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0245565F","V0245565F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"141","2015-03-07 05:17:23-03","F","FMNH-SEEDPLANTS","V0245568F","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0245568F","V0245568F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"142","2019-01-24 20:33:32-02","F","FMNH-SEEDPLANTS","V0245563F","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis",NA,NA,NA,NA,NA,"O. Del Puerto & E. H. Marchesi","9288","1970","9","3","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0245563F","V0245563F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"143","2019-01-24 20:39:35-02","F","FMNH-SEEDPLANTS","V0245564F","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis",NA,NA,NA,NA,NA,"W. G. F. Herter","1396d","1935","8",NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0245564F","V0245564F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"144","2019-01-24 20:46:17-02","F","FMNH-SEEDPLANTS","V0245566F","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis",NA,NA,NA,NA,NA,"W. G. F. Herter","1396A","1935","1","20","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0245566F","V0245566F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"145","2019-01-24 20:48:30-02","F","FMNH-SEEDPLANTS","V0245567F","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis",NA,NA,NA,NA,NA,"C. Diego Legrand","15182","1941","7",NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0245567F","V0245567F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"146","2015-03-07 05:17:23-03","F","FMNH-SEEDPLANTS","V0245569F","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0245569F","V0245569F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"147","2015-03-07 05:17:23-03","F","FMNH-SEEDPLANTS","V0245570F","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0245570F","V0245570F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"148","2019-01-24 20:50:26-02","F","FMNH-SEEDPLANTS","V0245571F","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis",NA,NA,NA,NA,NA,"W. G. F. Herter","1396B","1935","3","8","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0245571F","V0245571F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"149","2015-03-07 05:17:23-03","F","FMNH-SEEDPLANTS","V0245572F","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0245572F","V0245572F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"150","2019-01-25 15:46:46-02","IAC","IAC","38882","S","Plantae","Salicaceae-3.Salicoideae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","H.O. Sleumer","1977","06","06","G. Hashimoto","460","1942","09","06","Brasil","São Paulo","Campos do Jordão","Lageado","-45.5914","-22.7394","-45.5914","-22.7394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-01-25 15:46:46-02","IAC","IAC","38883","S","Plantae","Salicaceae-3.Salicoideae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","H.O. Sleumer","1977","06","26","J.R. Mattos (1) & N.F. Mattos","15021","1967","07","26","Brasil","São Paulo","Campos do Jordão","Fazenda da Guarda, Reserva Florestal","-45.5914","-22.7394","-45.5914","-22.7394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-01-25 15:46:46-02","IAC","IAC","39667","S","Plantae","Salicaceae-3.Salicoideae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","R.B. Torres","2001","07","07","L.S. Leoni","4083","1999","01","07","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparao","-41.9072","-20.6503","-41.9072","-20.6503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-01-25 15:46:46-02","IAC","IAC","50939","S","Plantae","Salicaceae-3.Salicoideae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","R.B. Torres","2009","08","12","L.D. Meireles; J.A. Nunes & M. Monge","2050","2005","10","02","Brasil","Minas Gerais","Passa Quatro","Sertão dos Martins","-44.9667","-22.3903","-44.9667","-22.3903",NA,NA,NA,NA,NA,NA,NA,NA,"Coordenadas marcadas 22o27`12.4``S 45o04`23.0``W&nf;&nf;1531 - msm.",NA,NA,NA,NA,NA,NA
"154","2019-06-24 08:13:59-03","IAC","IAC","53104","S","Plantae","Salicaceae-3.Salicoideae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","M.E.G. Sobral","2010","06","03","D. Sucre & L.C. Araújo","10741","1974","05","03","Brasil","Espírito Santo","Vitória","Morro do Convento de Nossa Senhora da Penha","-40.3378","-20.3194","-40.3378","-20.3194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-08-20 14:57:30-03","UFSC","FLOR","59061","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","P. Fiaschi","2015","12",NA,"Fiaschi, P.; Trevisan, R.","4564","2015","12","03","Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim, Trilha do alojamento do ICMBio para a Cachoeira.","-49.627222","-27.140556","49º37'38''W","27º8'26''S","1340","1340","FLOR0059061",NA,NA,"Malpighiales",NA,NA,"Arbusto ca. 1,5 m alt. Pecíolo avermelhado. Frutos imaturos verde-claros glaucescentes",NA,NA,NA,NA,NA,NA
