"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"193","2021-02-11 17:19:41-03","UFPR","UPCB","71871","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Reginato, M.","2011","02","15","Reginato, M.","1213","2011","02","10","Brasil","Rio de Janeiro","Santa Maria Madalena","Trilha para o Alto do Desengano","-42.0080986022949","-21.9552993774414",NA,NA,NA,NA,"Arbusto 2m, bracteas verdes, petalas e filetes alvos, anteras rosas, interior da mata.",NA,NA,NA,NA,NA,NA,"30526","auto",NA,NA,NA,NA,NA
"194","2021-02-11 17:19:46-03","UFPR","UPCB","52370","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.","Goldenberg, R.","2005","01","01","França, G.S.","74","2005","02","21","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti","-43.3622016906738","-19.826099395752",NA,NA,NA,NA,"Arbustivo, 2m, flores rosadas..","UPCB0013763","UPCB0013763",NA,NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA
"195","2021-02-11 17:19:46-03","UFPR","UPCB","67150","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.","Reginato, M.","2010","01","01","Reginato, M.","1135","2010","01","22","Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Estrada para o Sítio Sopronitis.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"Arbusto 2m com botões e brácteas brancos..","UPCB0013743","UPCB0013743",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"196","2014-04-21 13:34:00-03","MO","MOBOT","2476157","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"Lyman B. Smith","Smith 7972",NA,NA,NA,"Brazil","Santa Catarina",NA,"Azambuja",NA,NA,NA,NA,"35.00000000","135.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"197","2015-08-08 05:51:00-03","MO","MOBOT","3227122","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","J.J. Wurdack",NA,NA,NA,"George Eiten|W.D. Clayton","Eiten 5782","1965","1","8","Brazil","São Paulo",NA,"Município de São Paulo: Parque do Estado (on old maps Parque de Agua Funda), grounds of the Instituto de Botânica. 10.1 km. south and 2.2 km. east of center of São Paulo (Praca de Sé).","-46.63333","-23.6",NA,NA,"810.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"198","2010-04-15 17:18:00-03","MO","MOBOT","3229661","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"Alexander C. Brade","Brade 18844","1948",NA,NA,"Brazil","Rio de Janeiro",NA,"Itatiaia-Lote 17.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"199","2011-01-25 13:14:00-02","MO","MOBOT","3235987","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","M.K. Caddah",NA,NA,NA,"Keiichi Mizoguchi","Mizoguchi 867","1978","12","10","Brazil","São Paulo",NA,"Santa Amalo, 47 km. S from São Paulo City. In forest.",NA,NA,NA,NA,"780.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"200","2011-01-25 13:12:00-02","MO","MOBOT","3236521","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","M.K. Caddah",NA,NA,NA,"Keiichi Mizoguchi","Mizoguchi 2433","1980","11","23","Brazil","São Paulo",NA,"Estrada De Varzinha, Bairro De Varzinho Zona Sul , Municipio De Santa Marro. Near Santa Marro Lake",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"201","2012-05-11 08:12:00-03","MO","MOBOT","3298223","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","M.L.D. Souza & J.F.A. Baumgratz",NA,NA,NA,"S. Romaniuc Neto","Romaniuc Neto 940","1987","3","31","Brazil","São Paulo",NA,"Ibiuma, Bairro do Murundu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"202","2012-07-28 05:08:00-03","MO","MOBOT","3298233","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Silvia C. Chiea",NA,NA,NA,"* SILVA","SILVA 274","1974","4","9","Brazil","São Paulo",NA,"São Paulo, nativa no Jardim Botanico e Parque do Estado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-07-05 09:21:00-03","MO","MOBOT","101139483","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pectinata","Miconia pectinata","(Cogn.) R. Goldenb.","fide Michelangeli et al.",NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 3964",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"without locality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Original Material",NA,"1",NA
"204","2019-07-05 09:33:00-03","MO","MOBOT","101139484","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pectinata","Miconia pectinata","(Cogn.) R. Goldenb.","fide Michelangeli et al.",NA,NA,NA,"C.F.P. Martius","Martius s.n.",NA,NA,NA,"Brazil",NA,NA,"ad fl. Xipote",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Holotype",NA,"1",NA
"205","2019-07-05 09:40:00-03","MO","MOBOT","101139485","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pectinata","Miconia pectinata","(Cogn.) R. Goldenb.","fide Michelangeli et al.",NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 6528",NA,NA,NA,"Brazil","Minas Gerais",NA,"In sylvis ad Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Syntype",NA,"1",NA
"206","2019-07-05 09:49:00-03","MO","MOBOT","101139486","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pectinata","Miconia pectinata","(Cogn.) R. Goldenb.","fide Michelangeli et al.",NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 2994",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"without locality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Original Material",NA,"1",NA
"207","2019-07-05 09:57:00-03","MO","MOBOT","101139487","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pectinata","Miconia pectinata","(Cogn.) R. Goldenb.","fide Michelangeli et al.",NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 16826",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Alto Macahé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Isotype",NA,"1",NA
"208","2020-08-31 09:06:30-03","INPA","INPA","136202","S","Plantae","Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.","Rosa, NA","1981",NA,NA,"Rosa, NA","3983","1980","11","28","Brasil","São Paulo",NA,"Parque Estadual das Fontes do Ipiranga",NA,NA,NA,NA,NA,NA,NA,"INPA0136202","INPA0136202 INPA0136202_e","Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","42101",NA,"Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","R. Goldenberg/2015",NA,NA,NA,"P. Fiaschi; J.R.Pirani, J.H.L.E. Ottra & V. Augusto","3530","2011","01","22","Brasil","Espírito Santo","Santa Leopoldina","Chaves, ES-080 (estrada não-pavimentada ligando a ES-261 à cidade de Sta Leopoldina) ca 8km da ES-261, num ramal de 1km de extensão rumo a cachoeira do Recanto, no Rio da Prata (afluente do Rio Sta Maria) Mata ripária do Rio da Prata, perturbarda.","-40.546028","-20.334611","40W32'45,7","20S20'4,6","564","564","Submata com marantáceas. Arbusto ca 2,5m alt. Inflorescências jovens verde bem claro","MBML042101","MBML042101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","44497",NA,"Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","J.F.Baumgratz & M.L.Souza/2010",NA,NA,NA,"R.A.M. Tavares; L.C. Giordano, M.G. Bovini, M. Nadruz & J.V. Barros","90","2001","05","02","Brasil","Rio de Janeiro","Nova Friburgo","Estrada para o Hotel São João e a entrada da Reserva","-42.065833","-22.389722","42W3'57","22S23'23","970","970","Subarbusto ca 3,5m. Ramos verdes-pardacentos, folhas sésseis verde discolores, inflorescências verde-vinosas, brácteas róseas a vinosas, frutos imaturos verde vináceos, c/ lacíneas róseas","MBML044497","MBML044497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","21604",NA,"Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","R. Goldenberg/2008",NA,NA,NA,"R. P. Oliveira; et al","869","2003","04","13","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056","40W35'38","19S58'23",NA,NA,"Arbusto ca. 3m alt. Folhas discolores, semi-coriáceas. Flores com corola branco-rosada. Frutos maduros negros.","MBML021604","MBML021604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","22035",NA,"Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","R. Goldenberg/2006",NA,NA,NA,"L. Kollmann","6414","2004","01","28","Brasil","Espírito Santo","Castelo","Fazenda Forno Grande","-41.057778","-20.514722","41W3'28","20S30'53",NA,NA,"Arbusto 1m na sombra. Flores brancas.","MBML022035","MBML022035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","24231",NA,"Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","R. Goldenberg/2006",NA,NA,NA,"A. P. Fontana; et al","1321","2005","04","15","Brasil","Espírito Santo","Santa Teresa","Santo Henrique","-40.553889","-19.836389","40W33'14","19S50'11",NA,NA,"Arbusto 2m, brácteas vermelhas, frutos pretos.","MBML024231","MBML024231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","25360",NA,"Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","R. Goldenberg/2006",NA,NA,NA,"L. Kollmann; et al","8499","2005","12","02","Brasil","Espírito Santo","Santa Teresa","Santo Henrique","-40.553889","-19.836389","40W33'14","19S50'11",NA,NA,"Arbusto 1,5m no sol. Flores brancas.","MBML025360","MBML025360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","25925",NA,"Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","R. Goldenberg/IV-2009",NA,NA,NA,"L. Kollmann; et al","7666","2005","04","15","Brasil","Espírito Santo","Santa Teresa","Santo Henrique","-40.553889","-19.836389","40W33'14","19S50'11",NA,NA,"Arbusto 2m, no sol. Brácteas vermelhas, flores brancas.","MBML025925","MBML025925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","33740",NA,"Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","R.Goldenberg/Out.2008",NA,NA,NA,"C. N. de Fraga; et al","1843","2008","02","15","Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.519444","-20.291389","40W31'10","20S17'29",NA,NA,"Arbusto, ca. 4m alt. Folhas verdes escuras na face adaxial e verde-clara na face abaxial. Flores brancas, estames castanhos. Material prensado em álcool.","MBML033740","MBML033740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","40334",NA,"Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","R. Goldenberg/2015",NA,NA,NA,"A. P. Fontana; K.A. Brahim, E. Andrikopoll & Gera Furlani","2862","2007","02","10","Brasil","Espírito Santo","Santa Teresa","Cabeceira do Rio Saltinho, propr. de Nego Furlane. Floresta Ombrófila Densa, mata de encosta","-40.526611","-19.947028","40W31'35,8","19S56'49,3","788","788","Arbusto ca 1,2m, na sombra. Flores verdes com estames lilás","MBML040334","MBML040334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","40674",NA,"Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","R. Goldenberg/2015",NA,NA,NA,"A. P. Fontana; A.V. de Assis & Tatu","3005","2007","02","28","Brasil","Minas Gerais","Pedra Dourada","Cachoeira Mãe D'agua. Floresta Estacional Semidecidual","-42.158028","-20.821111","42W9'28,9","20S49'16","758","758","Arbusto de ca 1,2m. Flores vermelhas","MBML040674","MBML040674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","46618",NA,"Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","M. Reginato/15-02-2011",NA,NA,NA,"M. Reginato; M.K. Caddah, F.A. Michelangeli & R. Goldenberg","1187","2011","02","06","Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.769722","-19.807222","40W46'11","19S48'26",NA,NA,"Arbusto 1m com pétalas alvas, filetes alvos e anteras rosas, interior e borda da mata","MBML046618","MBML046618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","49728",NA,"Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","R. Goldenberg/2015",NA,NA,NA,"P.J. Coelho; A.D. Ferreira","135","2015","01","23","Brasil","Espírito Santo","Santa Teresa","RPPN Vale do Sol, Floresta Ombrófila Densa, trilha da beira do córrego","-40.533333","-19.95","40W32'0","19S57'0",NA,NA,"Arbusto 2m, flores brancas, botões brancos","MBML049728","MBML049728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","4996",NA,"Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","R. Goldenberg/03-05-2005",NA,NA,NA,"M. F. dos Santos",NA,"1988","03","25","Brasil","Espírito Santo","Santa Teresa","Alto Tabocas","-40.686944","-19.932222","40W41'13","19S55'56",NA,NA,"Coletada à beira de rio, em local sombreado, flores amareladas.","MBML004996","MBML004996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","53784",NA,"Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","R. Goldenberg/2015",NA,NA,NA,"A.D. Ferreira; P.J. Coelho","27","2014","06","06","Brasil","Espírito Santo","Santa Teresa","RPPN VALE DO SOL","-40.533333","-19.95","40W32'0","19S57'0",NA,NA,"Grota seca. Arbusto de 2m. Folhas rugosas. Frutos jovens e verdes. Brácteas rosas","MBML053784","MBML053784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","735",NA,"Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Wurdack/1991",NA,NA,NA,"J. M. Vimercat","153","1984","05","24","Brasil","Espírito Santo","Santa Teresa","Mata de São Lourenço","-40.620278","-19.923889","40W37'13","19S55'26",NA,NA,"Arbustinho de 60cm, frutos azul anil enquanto jovens, solo barro úmido, alt.800m.","MBML000735","MBML000735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","8016",NA,"Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","R. Goldenberg/03-05-2005",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","141","1998","06","25","Brasil","Espírito Santo","Santa Teresa","São Lourenço","-40.620556","-19.931111","40W37'14","19S55'52",NA,NA,"Mata de encosta. Arbusto de 2m, flores rosas.","MBML008016","MBML008016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","8606",NA,"Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","R. Goldenberg/03-05-2005",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1774","1999","02","03","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","40W36'27","19S55'53",NA,NA,"Arbusto 2m. Na sombra. Flores brancas, estames roxos.","MBML008606","MBML008606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","41729",NA,"Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","R. Goldenberg/2015",NA,NA,NA,"D.R. Couto; G.A.Dutra & R.V.Ribeiro","1071","2008","11","09","Brasil","Espírito Santo","Ibitirama","Santa Marta","-41.6671981811523","-20.5414009094238",NA,NA,"800","800","Arbusto, estigma branco e estamos com ápice rosa. Córrego do Paiol.","MBML041729","MBML041729",NA,NA,NA,NA,"22282","auto",NA,NA,NA,NA,NA
"227","2020-07-10 09:47:21-03","MBML","MBML-HERBARIO","724",NA,"Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Wurdack/1991",NA,NA,NA,"W. Pizziolo","85","1984","05","10","Brasil","Espírito Santo","Santa Teresa","Sede","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Flores vermelhas, solo barro escuro;","MBML000724","MBML000724",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"228","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","23839",NA,"Plantae","Melastomataceae","Leandra","cf. amplexicaulis","Leandra cf. amplexicaulis","DC.","L. Kollmann/26-04-2005",NA,NA,NA,"L. Kollmann; et al","7338","2005","01","26","Brasil","Espírito Santo","Santa Teresa","Santo Henrique","-40.553889","-19.836389","40W33'14","19S50'11",NA,NA,"Arbusto na meia sombra, flores branas, estames lilás.","MBML023839","MBML023839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-01-09 21:48:38-03","UNICENTRO","HUCO","3719","S","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Oliveira, A.A.","2010","09","30","Korte, A.; et al.; et al.","3761","2010","06","23","Brasil","Santa Catarina","José Boiteux",NA,"-49.628101348877","-26.9582996368408",NA,NA,NA,NA,"FURB 29928","HUCO003719",NA,NA,NA,NA,NA,"29414","auto",NA,NA,NA,NA,NA
"230","2021-01-09 21:48:38-03","UNICENTRO","HUCO","3392","S","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Oliveira, A.A.","2010","09","30","Korte, A.; Kniess, A.; Kniess, A.","3761","2010","06","23","Brasil","Santa Catarina","José Boiteux","Morro da Cruz","-49.628101348877","-26.9582996368408",NA,NA,NA,NA,"Florística IFFSC 687, FURB 29928; Arbustivo, 1,5 metros, fruto imaturo, estádio de sucessão médio; Interior do fragmento; HABITAT: Interior do fragmento; DESC: Arbustivo, 1,5 metros, fruto imaturo, estádio de sucessão médio","HUCO003392",NA,NA,NA,NA,NA,"29414","auto",NA,NA,NA,NA,NA
"231","2021-02-08 13:25:35-03","UFBA-IMS","HVC","5051","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Barretto,E.H.P.",NA,NA,NA,"E.H.P.Barretto; F.F.Pascalicchio; O.S.Anjos Neto","325","2014","11","05","Brasil","São Paulo","São Paulo","Marsilac, Sítio Maravilha. Trilha da Cachoeira do Sagui.","-46.727222","-23.948333","46º43'38''W","23º56'54''S","780","780","Flores com anteras róseas Habitat: Mata Secundária Habito: Arbusto","HVC00005051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-06-15 15:31:03-03","UNESP-RC","HRCB","64824","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Kleber R. Silva, Letícia C. Seidinger, Ricardo A. Gonçalves",NA,NA,NA,"Grupo Vermelho",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia - Trilha dos Três Picos","-44.604378","-22.431869","44º36'15.76w","22º25'54.73S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2018-10-09 16:31:46-03","UFLA","ESAL","9913","S","Plantae","Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.",NA,NA,NA,NA,"Almeida, RJ","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"arbusto; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-03-17 14:34:36-03","UTFPR-SL","SHPR","1402","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","L. Biral","2020","12",NA,"Biral, L. | P.A. Freitas","2470","2020","12","26","Brasil","Rio de Janeiro","Itatiaia","Imediações do Parque Nacional do Itatiaia","-44.583333","-22.45","44º35' W","22º27' S",NA,NA,"Arbusto, bastante comum, nervuras arroxeadas na face abaxial, flores carnosas, corola, filetes e estigma brancos, anteras rosas.Habitat: Floresta Ombrófila Densa","SHPR001402",NA,"Anthophyta",NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA
"235","2021-02-25 10:13:00-03","CVRD","CVRD","5185","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Baumgratz, J.F.A.","2000","01","21","Folli, D.A.","2548","1995","02","01","BRASIL","ES","Venda Nova do Imigrante",NA,"-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Quaresma composta","CVRD005185",NA,"Magnoliophyta","Myrtales","América do Sul",NA,"15909","auto","Magnoliopsida",NA,NA,NA,NA
"236","2021-02-25 10:13:00-03","CVRD","CVRD","2997","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pectinata","Leandra pectinata","DC.","Baumgratz, J.F.A.","1992","03","27","Moraes, E.N.","81","1990","12","15","BRASIL","ES","Santa Teresa","Propriedade do Sr. José Pissaia, Sítio Cristalina, à 17,5 km de Itarana, à esquerda em Caldeirão - Santa Tereza- ES. No meio de uma capoeira.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Terreno úmido próximo ao Córrego. Com folhas velhas. <ll>dwc_commonname:</ll> Pissaia","CVRD002997",NA,"Magnoliophyta","Myrtales","América do Sul",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA
"237","2020-09-12 05:00:02-03","US","US","2623313","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"J. G. Kuhlmann","s.n.","1935","11","26","Brazil","Minas Gerais","Viçosa","Fazenda Crissiuma.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"US01901490","US01901490_01 US01901490_02",NA,"Myrtales","South America - Neotropics",NA,"13937","auto","Dicotyledonae",NA,NA,"1",NA
"238","2020-09-12 05:00:02-03","US","US","2342804","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"O. Barth","195","1960","1","15","Brazil","Rio de Janeiro",NA,"Parque Nacional do Itatiaia",NA,NA,NA,NA,NA,NA,NA,"US01901495","US01901495_01 US01901495_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"239","2020-09-12 05:00:02-03","US","US","2568190","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"G. Hatschbach","20778","1968","1","15","Brazil","Paraná","Campina Grande do Sul","Serra Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"US01901502","US01901502_01 US01901502_02",NA,"Myrtales","South America - Neotropics",NA,"55154","auto","Dicotyledonae",NA,NA,"1",NA
"240","2020-09-12 05:00:02-03","US","US","2623323","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"A. C. Brade","17490","1945","2","25","Brazil","Rio de Janeiro",NA,"Lote do Almirante",NA,NA,NA,NA,NA,NA,NA,"US01901494","US01901494_01 US01901494_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"241","2020-09-12 05:00:02-03","US","US","2342809","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"O. Barth","724","1959","12","31","Brazil","Rio de Janeiro",NA,"Parque Nacional de Itatiaia",NA,NA,NA,NA,NA,NA,NA,"US01901496","US01901496_01 US01901496_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"242","2020-09-12 05:00:02-03","US","US","2368104","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"E. Vainio","33367","1885","4","5","Brazil","Minas Gerais",NA,"Caraça",NA,NA,NA,NA,"1400","1600",NA,"US01901509","US01901509_01 US01901509_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"243","2020-09-12 05:00:02-03","US","US","2623377","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"A. C. Brade","18844","1948","2","12","Brazil","Rio de Janeiro","Itatiaia","Lote 17.","-44.5633010864258","-22.4960994720459",NA,NA,"900",NA,NA,"US01901508","US01901508_01 US01901508_02",NA,"Myrtales","South America - Neotropics",NA,"19648","auto","Dicotyledonae",NA,NA,"1",NA
