"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","coordinatePrecision","geoFlag","typeStatus","relatedCatalogItem","individualCount","fieldNumber","sex"
"1410","2021-02-08 12:53:22-03","UFRGS","ICN","023959","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Canto-Dorow, TS","2001","07",NA,"Longhi-Wagner, HM","76","1972","04","29","Brasil","PR","Ponta Grossa","Caldeirões do Inferno","-50.1618995666504","-25.0949993133545",NA,NA,"814","814",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"46557","auto",NA,NA,NA,NA,NA
"1411","2021-02-08 12:53:22-03","UFRGS","ICN","101166","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Canto-Dorow, TS","2001","07",NA,"Rúgolo, Z; et al.","1688","1992","12","12","Brasil","PR","Ponta Grossa","camino a Tibagí, a 13km de ruta BR-376.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"Láminas divergentes 90°; Orilla de la selva","América do Sul",NA,NA,"Monocotyledon",NA,NA,"46557","auto",NA,NA,NA,NA,NA
"1412","2021-02-08 12:53:22-03","UFRGS","ICN","101169","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Canto-Dorow, TS","2001","07",NA,"Rúgolo, Z; et al.","1691","1992","12","12","Brasil","PR","Ponta Grossa","camino a Tibagí, a 13km de ruta BR-376.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"Orilla de la selva","América do Sul",NA,NA,"Monocotyledon",NA,NA,"46557","auto",NA,NA,NA,NA,NA
"1413","2021-02-08 12:53:22-03","UFRGS","ICN","101228","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Canto-Dorow, TS","2001","07",NA,"Rúgolo, Z; et al.","1751","1992","12","14","Brasil","PR","Ponta Grossa","Parque Estadual Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"Campo arenoso","América do Sul",NA,NA,"Monocotyledon",NA,NA,"46557","auto",NA,NA,NA,NA,NA
"1414","2021-02-08 12:53:22-03","UFRGS","ICN","201111","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Canto-Dorow","2001","07",NA,"Sucre, D; Gottsberger, G","1790","1967","11","01","Brasil","RJ","Rio de Janeiro","Bahia de Sepetiba, Ilha Siri Pestana.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"RB137303; Saxícola, heliófita.","América do Sul",NA,NA,"Monocotyledon",NA,NA,"57442","auto",NA,NA,NA,NA,NA
"1415","2021-02-08 12:53:22-03","UFRGS","ICN","111963","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Canto-Dorow, TS","2001","07",NA,"Canto-Dorow, TS; Zanin, A","318","1996","12","18","Brasil","RS","Eldorado do Sul","EEA-UFRGS, beira de estrada da estação","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,NA,NA,"Forma touceiras","América do Sul",NA,NA,"Monocotyledon",NA,NA,"33687","auto",NA,NA,NA,NA,NA
"1416","2021-02-08 12:53:22-03","UFRGS","ICN","111967","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Canto-Dorow, TS","2001","07",NA,"Canto-Dorow, TS; Zanin, A","323","1996","12","18","Brasil","RS","Eldorado do Sul","EEA-UFRGS, beira de estrada da estação","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,NA,NA,"Rizomas curtos","América do Sul",NA,NA,"Monocotyledon",NA,NA,"33687","auto",NA,NA,NA,NA,NA
"1417","2021-02-08 12:53:22-03","UFRGS","ICN","138283","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Trevisan, R",NA,NA,NA,"Trevisan, R","353","2005","02","07","Brasil","RS","Estrela Velha","próximo à rodoviária","-53.1591987609863","-29.176700592041",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"20991","auto",NA,NA,NA,NA,NA
"1418","2021-02-08 12:53:22-03","UFRGS","ICN","148174","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Welker, CAD",NA,NA,NA,"Longhi-Wagner, HM; Welker, CAD","9795","2005","04","28","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA
"1419","2021-02-08 12:53:22-03","UFRGS","ICN","048302","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Canto-Dorow, TS","2001","07",NA,"Bueno, O","2354","1980","04","08","Brasil","RS","Porto Alegre","Serraria, Morro das Abertas - acesso pela propriedade do Se. José Kruguer","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Erva com inflorescência prateada, numerosa, dispersa; Campo não mexido no topo e encosta em solo granítico","América do Sul",NA,NA,"Monocotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA
"1420","2021-02-08 12:53:22-03","UFRGS","ICN","153153","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Freitas, E",NA,NA,NA,"Freitas, E","447","2007","12","16","Brasil","RS","São Francisco de Assis","Taquari/Passo do Nagel","-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,NA,NA,"Campo seco com arenização","América do Sul",NA,NA,"Monocotyledon",NA,NA,"48310","auto",NA,NA,NA,NA,NA
"1421","2021-02-08 12:53:22-03","UFRGS","ICN","062294","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Canto-Dorow, TS","2001","07",NA,"Brack, P; et al.","FPET1166","1982","07",NA,"Brasil","RS","Tenente Portela","Parque Est. Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"14404","auto",NA,NA,NA,NA,NA
"1422","2021-02-08 12:53:22-03","UFRGS","ICN","005951","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Canto-Dorow, TS","2001","07",NA,"Ceroni, Z; et al.","s.n.","1969","12","21","Brasil","RS","Tenente Portela","PFT","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,NA,"Em clareira","América do Sul",NA,NA,"Monocotyledon",NA,NA,"14404","auto",NA,NA,NA,NA,NA
"1423","2021-02-08 12:53:22-03","UFRGS","ICN","112832","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Sanchotene, MC",NA,NA,NA,"Pereira, AP","16","1978","04","05","Brasil","RS","Torres","Mato do Felisberto","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"1424","2021-02-08 12:53:22-03","UFRGS","ICN","041453","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Canto-Dorow, TS","2001","07",NA,"Klein, RM","5261","1964","03","04","Brasil","SC","Águas de Chapecó",NA,"-52.9866981506348","-27.0702991485596",NA,NA,"400","400",NA,NA,"Capoeirinha","América do Sul",NA,NA,"Monocotyledon",NA,NA,"14648","auto",NA,NA,NA,NA,NA
"1425","2021-02-08 12:53:22-03","UFRGS","ICN","111098","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Canto-Dorow, TS","1996","06","20","Novôa, A","s.n.","1992","10","06","Brasil","SP","Charqueada","Fazenda","-47.7700004577637","-22.5100002288818",NA,NA,NA,NA,NA,NA,"Herbáceo ca. 50 a 100cm de altura, flor branca, fruto verde-pardo, aroma adocicado, muito utilizada em forrageira, hospedeira de bactérias","América do Sul",NA,NA,"Monocotyledon",NA,NA,"12465","auto",NA,NA,NA,NA,NA
"1426","2021-02-08 12:53:22-03","UFRGS","ICN","111125","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Canto-Dorow, TS","1996","06","20","Mendes, LM","s.n.","1990","10","12","Brasil","SP","Dourado","Fazenda Santa Maria","-48.310001373291","-22.1000003814697",NA,NA,NA,NA,NA,NA,"Planta herbácea, entouceirada, ereta, de 50 a 100cm de altura, lígula membranácea","América do Sul",NA,NA,"Monocotyledon",NA,NA,"13775","auto",NA,NA,NA,NA,NA
"1427","2021-02-08 12:53:22-03","UFRGS","ICN","111118","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Canto-Dorow, TS","1996","08","22","Hoehne, W","3405","1950","04","11","Brasil","SP","Jales","Pasto do Retiro","-50.5400009155273","-20.2600002288818",NA,NA,NA,NA,NA,NA,"Abundante, invade os pastos, não é comido pelo gado","América do Sul",NA,NA,"Monocotyledon",NA,NA,"16486","auto",NA,NA,NA,NA,NA
"1428","2021-02-08 12:53:22-03","UFRGS","ICN","111123","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Canto-Dorow, TS","1996","06","20","Almeida, F","01","1993","10","26","Brasil","SP","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,"1 a 2m de altura, planta daninha, invasora de culturas","América do Sul",NA,NA,"Monocotyledon",NA,NA,"44778","auto",NA,NA,NA,NA,NA
"1429","2021-02-08 12:53:22-03","UFRGS","ICN","113145","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Canto-Dorow, TS","1997","04","09","Longhi-Wagner, HM; et al.","3289","1996","01","26","Brasil","SP","Santa Cruz da Conceição","Perto do Sítio Herminio Bigaram","-47.4500007629395","-22.1399993896484",NA,NA,NA,NA,NA,NA,"rizoma curto; Beira de canavial","América do Sul",NA,NA,"Monocotyledon",NA,NA,"13805","auto",NA,NA,NA,NA,NA
"1430","2021-02-08 12:53:22-03","UFRGS","ICN","106585","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Longhi-Wagner, HM","2016","11",NA,"Tsuda, J; Morita, H","18",NA,NA,NA,"Brasil","SP","São José do Rio Preto",NA,"-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,NA,NA,"40cm altura","América do Sul",NA,NA,"Monocotyledon",NA,NA,"20305","auto",NA,NA,NA,NA,NA
"1431","2021-02-08 12:54:38-03","UFRGS","ICN","133580","S","Plantae","Poaceae","Trichachne","insularis","Trichachne insularis","(L.) Nees","Pereira, RM","1976","07","12","Krieger, PL","12000","1969","12","05","Brasil","SP","Araraquara",NA,"-48.1699981689453","-21.7900009155273",NA,NA,NA,NA,NA,NA,"doação UFJF.","América do Sul",NA,NA,"Monocotyledon",NA,NA,"29178","auto",NA,NA,NA,NA,NA
"1432","2021-02-08 12:54:41-03","UFRGS","ICN","133585","S","Plantae","Poaceae","Valota","insularis","Valota insularis","(L.) Chase","Pereira, RM","1976","07","12","Krieger, PL","10338","1971","04","04","Brasil","RJ","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,NA,NA,"doação UFJF.","América do Sul",NA,NA,"Monocotyledon",NA,NA,"17620","auto",NA,NA,NA,NA,NA
"1433","2021-02-08 12:54:41-03","UFRGS","ICN","133584","S","Plantae","Poaceae","Valota","insularis","Valota insularis","(L.) Chase","Pereira, RM","1976","07","15","Krieger, PL","12005",NA,NA,NA,"Brasil","AM","Tefé",NA,"-64.7114028930664","-3.35417008399963",NA,NA,NA,NA,NA,NA,"doação UFJF.","América do Sul",NA,NA,"Monocotyledon",NA,NA,"340205","auto",NA,NA,NA,NA,NA
"1434","2021-03-03 22:00:02-03","FLAS","FLAS","189032","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde",NA,NA,NA,NA,"J. Richard Abbott","16178",NA,NA,NA,"Bolivia","Santa Cruz","Andres Ibañez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1435","2021-02-18 17:09:01-03","FEPAGRO","BLA","5670","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","L. R. Parodi",NA,"1922","01","10","Argentina","Buenos Aires","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,"BLA005670",NA,"Ex BAA.",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436","2021-02-18 17:09:01-03","FEPAGRO","BLA","6040","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","W. D. Clayton","4530","1965","02","05","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"BLA006040",NA,"Exsicata sem cidade definida.",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1437","2021-02-18 17:09:01-03","FEPAGRO","BLA","5791","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","B. Rosengurtt","B 7354","1958","03","16","Uruguai","Artigas","Bella Unión","Colonia España",NA,NA,NA,NA,NA,NA,"BLA005791",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1438","2021-02-18 17:09:01-03","FEPAGRO","BLA","5231","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","A. A. Araújo","168",NA,NA,NA,"Brasil","Paraná","Jaguaraiva",NA,NA,NA,NA,NA,NA,NA,"BLA005231",NA,"Exsicata sem Data de Coleta definida.",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439","2021-02-18 17:09:01-03","FEPAGRO","BLA","11577","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","C. Quarín","1131","1973","05","13","Argentina","Chaco","Libertad","Puerto Tirol",NA,NA,NA,NA,NA,NA,"BLA011577",NA,"Ex CTES.",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440","2021-02-18 17:09:01-03","FEPAGRO","BLA","4149","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","Flávio",NA,"1964","01","28","Brasil","Rio Grande do Sul","Carzinho","Estrada para Sarandi - Km 5",NA,NA,NA,NA,NA,NA,"BLA004149",NA,"Habitat: Campo nativo alto",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441","2021-02-18 17:09:01-03","FEPAGRO","BLA","1693","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","I. L. Barreto",NA,NA,NA,NA,"Uruguai","Durazno","Durazno","Campo de Aviação",NA,NA,NA,NA,NA,NA,"BLA001693",NA,"Data de Coleta: 10/1954.Habitat: Campo nativo, sem pastoreio",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442","2020-05-19 11:38:45-03","FEPAGRO","BLA","5827","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","E. M. Cavalheiro","1980","01","01","J. R. Mattos","7020","1958","12","23","Brasil","Rio Grande do Sul","Alegrete","Tigre","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"BLA005827",NA,"Habitat: No campo arenoso",NA,NA,NA,"Spermatophyta",NA,NA,"89305","auto",NA,NA,NA,NA,NA
"1443","2021-02-18 17:09:01-03","FEPAGRO","BLA","9811","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","E. M. Pfitscher","209","1976","04","02","Brasil","Rio Grande do Sul","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"BLA009811",NA,"Habitat: Coxilha campo nativo",NA,NA,NA,"Spermatophyta",NA,NA,"71201","auto",NA,NA,NA,NA,NA
"1444","2021-03-22 16:23:30-03","FEPAGRO","BLA","10518","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","E. M. Cavalheiro & A. C. Cavalheiro","770","1977","03","13","Brasil","Rio Grande do Sul","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"BLA010518",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"71201","auto",NA,NA,NA,NA,NA
"1445","2021-02-18 17:09:01-03","FEPAGRO","BLA","10528","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","E. M. Cavalheiro & A. C. Cavalheiro","780","1977","03","13","Brasil","Rio Grande do Sul","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"BLA010528",NA,"Habitat: Campo nativo, beira de lavoura de arroz",NA,NA,NA,"Spermatophyta",NA,NA,"71201","auto",NA,NA,NA,NA,NA
"1446","2021-03-22 16:23:30-03","FEPAGRO","BLA","9816","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","E. M. Pfitscher","216","1976","05","02","Brasil","Rio Grande do Sul","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"BLA009816",NA,"Habitat: Beira de estrada, solo arenoso.",NA,NA,NA,"Spermatophyta",NA,NA,"71201","auto",NA,NA,NA,NA,NA
"1447","2021-02-18 17:09:01-03","FEPAGRO","BLA","10511","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","E. M. Cavalheiro & A. C. Cavalheiro","763","1977","03","13","Brasil","Rio Grande do Sul","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"BLA010511",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"71201","auto",NA,NA,NA,NA,NA
"1448","2021-02-18 17:09:01-03","FEPAGRO","BLA","10383","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","E. M. Cavalheiro & A. C. Cavalheiro","643","1977","02","24","Brasil","Rio Grande do Sul","Cachoeira do Sul","Durasnal","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"BLA010383",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"71201","auto",NA,NA,NA,NA,NA
"1449","2021-02-18 17:09:01-03","FEPAGRO","BLA","10380","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","E. M. Cavalheiro & A. C. Cavalheiro","640","1977","02","24","Brasil","Rio Grande do Sul","Cachoeira do Sul","Durasnal","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"BLA010380",NA,"Habitat: Solo argiloso",NA,NA,NA,"Spermatophyta",NA,NA,"71201","auto",NA,NA,NA,NA,NA
"1450","2021-02-18 17:09:01-03","FEPAGRO","BLA","10374","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","E. M. Cavalheiro & A. C. Cavalheiro","634","1977","02","24","Brasil","Rio Grande do Sul","Cachoeira do Sul","Durasnal","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"BLA010374",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"71201","auto",NA,NA,NA,NA,NA
"1451","2021-02-18 17:09:00-03","FEPAGRO","BLA","10373","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","E. M. Cavalheiro & A. C. Cavalheiro","633","1977","02","24","Brasil","Rio Grande do Sul","Cachoeira do Sul","Durasnal","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"BLA010373",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"71201","auto",NA,NA,NA,NA,NA
"1452","2021-02-18 17:09:00-03","FEPAGRO","BLA","10087","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","E. M. Cavalheiro & A. C. Cavalheiro","338","1977","01","12","Brasil","Rio Grande do Sul","Carazinho",NA,"-52.7863998413086","-28.283899307251",NA,NA,NA,NA,"BLA010087",NA,"Habitat: Beira de estrada, topo de coxilha, vegetação predominante semelhante ao campo nativo da região.",NA,NA,NA,"Spermatophyta",NA,NA,"35233","auto",NA,NA,NA,NA,NA
"1453","2021-02-18 17:09:00-03","FEPAGRO","BLA","10092","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","E. M. Cavalheiro & A. C. Cavalheiro","343","1977","01","12","Brasil","Rio Grande do Sul","Carazinho",NA,"-52.7863998413086","-28.283899307251",NA,NA,NA,NA,"BLA010092",NA,"Habitat: Beira de estrada, topo de coxilha, vegetação predominante semelhante ao campo nativo da região.",NA,NA,NA,"Spermatophyta",NA,NA,"35233","auto",NA,NA,NA,NA,NA
"1454","2021-02-18 17:09:00-03","FEPAGRO","BLA","10093","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","E. M. Cavalheiro & A. C. Cavalheiro","344","1977","01","12","Brasil","Rio Grande do Sul","Carazinho",NA,"-52.7863998413086","-28.283899307251",NA,NA,NA,NA,"BLA010093",NA,"Habitat: Vegetando entre a estrada de cultura de soja",NA,NA,NA,"Spermatophyta",NA,NA,"35233","auto",NA,NA,NA,NA,NA
"1455","2021-02-18 17:09:00-03","FEPAGRO","BLA","10089","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","E. M. Cavalheiro & A. C. Cavalheiro","339","1977","01","12","Brasil","Rio Grande do Sul","Carazinho",NA,"-52.7863998413086","-28.283899307251",NA,NA,NA,NA,"BLA010089",NA,"Habitat: Beira de estrada, topo de coxilha, vegetação predominante semelhante ao campo nativo da região.",NA,NA,NA,"Spermatophyta",NA,NA,"35233","auto",NA,NA,NA,NA,NA
"1456","2021-02-18 17:09:00-03","FEPAGRO","BLA","10094","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","E. M. Cavalheiro & A. C. Cavalheiro","345","1977","01","12","Brasil","Rio Grande do Sul","Carazinho",NA,"-52.7863998413086","-28.283899307251",NA,NA,NA,NA,"BLA010094",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"35233","auto",NA,NA,NA,NA,NA
"1457","2021-02-18 17:09:01-03","FEPAGRO","BLA","3221","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","V. Froner",NA,"1962","04","04","Brasil","Rio Grande do Sul","Carazinho","Posto Agropecuário","-52.7863998413086","-28.283899307251",NA,NA,NA,NA,"BLA003221",NA,"Habitat: Solo argilo-arenoso. Em campo de barba-de-bode. Próximo a area de coleção",NA,NA,NA,"Spermatophyta",NA,NA,"35233","auto",NA,NA,NA,NA,NA
"1458","2021-02-18 17:09:00-03","FEPAGRO","BLA","17887","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde",NA,NA,NA,NA,"LA","163","1969","05","07","Brasil","Rio Grande do Sul","Catuípe",NA,"-54.0116996765137","-28.25",NA,NA,NA,NA,"BLA017887",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"30061","auto",NA,NA,NA,NA,NA
"1459","2021-02-18 17:09:01-03","FEPAGRO","BLA","4153","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","Flávio & H. D. Paim",NA,"1964","01","27","Brasil","Rio Grande do Sul","Cruz Alta","Estrada para Ibirubá","-53.6063995361328","-28.638599395752",NA,NA,NA,NA,"BLA004153",NA,"Habitat: Solo argiloso",NA,NA,NA,"Spermatophyta",NA,NA,"44498","auto",NA,NA,NA,NA,NA
"1460","2021-02-18 17:09:01-03","FEPAGRO","BLA","13115","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01",NA,NA,"1966","07","16","Brasil","Rio Grande do Sul","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"BLA013115",NA,"Habitat: Em beira de estrada junto a mato",NA,NA,NA,"Spermatophyta",NA,NA,"7549","auto",NA,NA,NA,NA,NA
"1461","2021-02-18 17:09:01-03","FEPAGRO","BLA","13116","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","T. Canto-Dorow","2001","07","01","H. Longhi-Wagner",NA,"1966","07","16","Brasil","Rio Grande do Sul","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"BLA013116",NA,"Habitat: Em beira de mato a margem da estrada",NA,NA,NA,"Spermatophyta",NA,NA,"7549","auto",NA,NA,NA,NA,NA
