"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"209","2020-12-03 10:05:45-03","UFMA","BMA","1966","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"E. Guarçoni 2606",NA,"2018","01","03",NA,"Brasil","MG",NA,NA,"Floresta Estacional Semidecidual - área antropizada, pasto. Erva terrestre.",NA,NA,"Asparagales","Kunth",NA,"comunidade Nossa Senhora da Aparecida, Faz. Caetano","-42.5275","-20.9575",NA,"Rosário da Limeira","790","790",NA,NA,NA,NA,NA,"42°31'39W","20°57'27S",NA,NA,NA,NA,NA
"210","2021-01-26 13:57:02-03","IMA","MAC","42638","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Chagas-Mota","4158","2009","06","25",NA,"Brasil","Alagoas",NA,NA,"Erva ca. 60 cm de altura. Flores cremes.; Mata Pluvial Atlântica.","MAC0042638",NA,NA,"Kunth","E.C.O.Chagas","Serra das Guaribas.","-36.458075","-9.294925",NA,"Quebrangulo",NA,NA,"2009","06","25",NA,NA,"-36.458075","-9.294925",NA,NA,NA,NA,NA
"211","2021-01-26 13:57:02-03","IMA","MAC","42511","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Chagas-Mota; J.W.A.Silva","4031","2009","06","21",NA,"Brasil","Alagoas",NA,NA,"Erva ca. 40 cm de altura. Flor branca.; Mata Pluvial Atlântica.","MAC0042511",NA,NA,"Kunth","E.C.O.Chagas","Usina Serra D'Água.","-35.587669","-9.09725",NA,"Matriz do Camaragibe",NA,NA,"2009","06","21",NA,NA,"-35.587669","-9.09725",NA,NA,NA,NA,NA
"212","2021-01-26 13:57:02-03","IMA","MAC","62577","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"M.C.S.Mota","11984","2013","07","07",NA,"Brasil","Alagoas",NA,NA,"Erva ca. 50 cm de alt. Flores alvas.; Mata Atlântica.","MAC0062577",NA,NA,"Kunth","M.C.S.Mota","Campus UFAL.","-35.7352981567383","-9.6658296585083",NA,"Maceió",NA,NA,"2013","07","07","34538","auto",NA,NA,NA,NA,NA,NA,NA
"213","2021-01-28 11:37:23-03","IMA","MAC","31247","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Chagas-Mota","1","2005","06","12",NA,"Brasil","Alagoas",NA,NA,"Erva terrestre, flores verdes, pétalas e labelo creme-claros.; Floresta Pluvial Atlântica - Mata de Encosta","MAC0031247",NA,NA,"Kunth","Chagas-Mota","Serra da Saudinha, Fazenda Cela.","-35.708947","-9.649842",NA,"Maceió",NA,NA,"2015","06","12",NA,NA,"-35.708947","-9.649842",NA,NA,NA,NA,NA
"214","2021-01-26 13:57:02-03","IMA","MAC","42639","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Chagas-Mota","4159","2009","06","25",NA,"Brasil","Alagoas",NA,NA,"Erva ca. 60 cm de altura. Flores cremes.; Mata Pluvial Atlântica.","MAC0042639",NA,NA,"Kunth","E.C.O.Chagas","Serra das Guaribas.","-36.458075","-9.294925",NA,"Quebrangulo",NA,NA,"2009","06","25",NA,NA,"-36.458075","-9.294925",NA,NA,NA,NA,NA
"215","2021-01-26 13:57:02-03","IMA","MAC","42987","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Chagas-Mota; D.S.Correia; C.S.S.Barros","4491","2009","07","28",NA,"Brasil","Alagoas",NA,NA,"Erva ca. 80 cm de altura. Frutos verdes.; Mata Pluvial Atlântica.","MAC0042987",NA,NA,"Kunth","E.C.O.Chagas","Serra Lisa.","-36.284775","-9.241017",NA,"Chã Preta",NA,NA,"2009","07","28",NA,NA,"-36.284775","-9.241017",NA,NA,NA,NA,NA
"216","2021-01-26 13:57:02-03","IMA","MAC","42998","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Chagas-Mota; D.S.Correia; C.S.S.Barros","4502","2009","07","28",NA,"Brasil","Alagoas",NA,NA,"Erva ca. 60 cm de altura. Flor branca.; Mata Pluvial Atlântica.","MAC0042998",NA,NA,"Kunth","E.C.O.Chagas","Serra Lisa.","-36.284775","-9.241017",NA,"Chã Preta",NA,NA,"2009","07","28",NA,NA,"-36.284775","-9.241017",NA,NA,NA,NA,NA
"217","2021-01-26 13:57:02-03","IMA","MAC","52866","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Chagas-Mota; J.A.Rocha; A.S.Gomes","10956","2011","08","18",NA,"Brasil","Alagoas",NA,NA,"Erva ca. 40 cm de altura. Frutos verdes.; Mata Atlântica.","MAC0052866",NA,NA,"Kunth","E.C.O.Chagas","Poxim.","-36.176119","-11.216725",NA,"Coruripe",NA,NA,"2011","08","18",NA,NA,"-36.176119","-11.216725",NA,NA,NA,NA,NA
"218","2021-01-26 13:57:02-03","IMA","MAC","63812","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"J.W.Alves-Silva","1533","2015","09","26",NA,"Brasil","Alagoas",NA,NA,"Em substrato rochoso. Flor amarela esverdeada.; Mata Atlântica.","MAC0063812",NA,NA,"Kunth","M.Vilaça","Serra Jitituba, Fazenda Bela Vista.","-35.939472","-9.290528",NA,"Murici",NA,NA,"2018","04","19",NA,NA,"-35.939472","-9.290528",NA,NA,NA,NA,NA
"219","2014-11-06 16:18:28-02","UFPB","EAN","5327","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,NA,"7600","1992","07","09",NA,"Brasil","Pernambuco",NA,NA,"Ereta, bainhas basais enegrecidas; flores de pétalas e labelo cremes, sépalas verdes..Habitat: Terrestre",NA,NA,NA,"H. B. K.",NA,NA,"-35.5647","-8.20111",NA,"Gravatá",NA,NA,NA,NA,NA,"19146","auto",NA,NA,NA,NA,NA,NA,NA
"220","2016-06-27 16:10:12-03","UFPB","EAN","12321","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Gadelha Neto ; P. C.; R. A. Pontes & N. T. Lima","1574","2006","08","22",NA,"Brasil","Paraíba",NA,NA,"Herbácea; flores esverdeadas. Erva com cerca de 35 cm, vegetando em solo arenoso..Habitat: Tabuleiro",NA,NA,NA,"H. B. K",NA,"Jardim Botânico","-34.866667","-7.1",NA,"João Pessoa",NA,NA,NA,NA,NA,NA,NA,"34° 52'W","7° 6'S",NA,NA,NA,NA,NA
"221","2014-11-06 16:18:28-02","UFPB","EAN","9326","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,NA,NA,"1996","07","09",NA,"Brasil","Pernambuco",NA,NA,"Ereta, bainhas basais enegrecidas; flores de pétalas e labelo alvo-amarelados, sépalas verdes. .Habitat: Rupestre, em lagedo, próximo a estrada para Bezerros.",NA,NA,NA,"H. B. K",NA,NA,NA,NA,NA,"Camocim do S. Félix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2014-11-06 16:18:28-02","UFPB","EAN","9325","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,NA,NA,"1996","06","24",NA,"Brasil","Pernambuco",NA,NA,"Ereta, bainhas basais enegrecidas; flores de pétalas e labelo alvo-amarelados, sépalas verdes. .Habitat: Terrestre",NA,NA,NA,"H. B. K",NA,"Posto Rodoviário","-35.5647","-8.20111",NA,"Gravatá",NA,NA,NA,NA,NA,"19146","auto",NA,NA,NA,NA,NA,NA,NA
"223","2014-11-06 16:18:28-02","UFPB","EAN","9322","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,NA,"7111","1995","05","13",NA,"Brasil","Paraíba",NA,NA,"Erva ereta, tuberculo arredondado, bainha basal enegrecida; sépalas verdes, pétalas, labelo amarelo-claro..Habitat: Terrestre",NA,NA,NA,"H. B. K.","L. P. Felix","Águas Lindas","-35.1164","-7.40194",NA,"Pedras de Fogo",NA,NA,"1995","11","27","19663","auto",NA,NA,NA,NA,NA,NA,NA
"224","2014-11-06 16:18:28-02","UFPB","EAN","9253","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,NA,"7173","1995","07","18",NA,"Brasil","Pernambuco",NA,NA,"Bainha basal enegrecida; flores de sépalas verdes, pétalas e labelo amarelados alvacentos..Habitat: Terrestre",NA,NA,NA,"H. B. K.",NA,NA,"-35.5647","-8.20111",NA,"Gravatá",NA,NA,NA,NA,NA,"19146","auto",NA,NA,NA,NA,NA,NA,NA
"225","2014-11-06 16:18:28-02","UFPB","EAN","6196","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"L. P. Felix ; C. A. B. Miranda & M. A. Souza","3956","1991","06","13",NA,"Brasil","Paraíba",NA,NA,"Erva; flores verdes..Habitat: Terrestre",NA,NA,NA,"H. B. K.","L. P. Felix","Capim Azul, Sema II","-35.1261","-6.83861",NA,"Mamanguape",NA,NA,"1996","12","12","36853","auto",NA,NA,NA,NA,NA,NA,NA
"226","2014-11-06 16:18:28-02","UFPB","EAN","4817","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,NA,"1700","1988","08","13",NA,"Brasil","Pernambuco",NA,NA,"Erva; flores verdes..Habitat: Rupícola",NA,NA,NA,"H. B. K.","L. P. Felix","Pedra das Guias","-36.4242","-8.33556",NA,"Belo Jardim",NA,NA,"1996","12","12","27307","auto",NA,NA,NA,NA,NA,NA,NA
"227","2014-11-06 16:18:28-02","UFPB","EAN","9321","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,NA,"7160","1995","06","09",NA,"Brasil","Paraíba",NA,NA,"Erva ereta, bainha basal enegrecida, superiores verdes; sépala verde, labelo e pétalas amarelo-claro..",NA,NA,NA,"H. B. K.",NA,"Águas Lindas","-35.1164","-7.40194",NA,"Pedras de Fogo",NA,NA,NA,NA,NA,"19663","auto",NA,NA,NA,NA,NA,NA,NA
"228","2014-11-06 16:18:28-02","UFPB","EAN","9252","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"L. P. Felix ; L. H. Cavalcanti et al","7207","1995","08","02",NA,"Brasil","Pernambuco",NA,NA,"Bainha basal enegrecida;folha e bractea verde; sépalas verdes, pétalas e labelo amarelas alvacentos..Habitat: Terrestre",NA,NA,NA,"H. B. K.",NA,NA,"-35.7619","-8.35861",NA,"Camocim de São Félix",NA,NA,NA,NA,NA,"7991","auto",NA,NA,NA,NA,NA,NA,NA
"229","2014-11-06 16:18:28-02","UFPB","EAN","4143","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"L. P. Felix ; G. V. Dornelas","1052","1988","05","14",NA,"Brasil","Pernambuco",NA,NA,"Herbácea; flores amarelas..Habitat: Rupícola sobre o humus",NA,NA,NA,"H. B. K.","L. P. Felix","Serra da Pelada","-35.9761","-8.28333",NA,"Caruaru",NA,NA,"1996","12","12","35136","auto",NA,NA,NA,NA,NA,NA,NA
"230","2014-11-06 16:18:28-02","UFPB","EAN","4131","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"L. P. Felix ; G. V. Dornelas","1040","1988","06","01",NA,"Brasil","Paraíba",NA,NA,"Herbácea; flores amarelas e verde..Habitat: Terrestre",NA,NA,NA,"H. B. K.","L. P. Felix","Faz. Getúlio Vargas","-35.49","-6.85472",NA,"Guarabira",NA,NA,"1996","12","12","13473","auto",NA,NA,NA,NA,NA,NA,NA
"231","2014-11-06 16:18:28-02","UFPB","EAN","11723","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,NA,"11033","2006","03","24",NA,"Brasil","Piauí",NA,NA,"Erva ereta; flores cremes..",NA,NA,NA,"H. B. K.",NA,NA,"-42.46","-5.03806",NA,"Altos",NA,NA,NA,NA,NA,"37760","auto",NA,NA,NA,NA,NA,NA,NA
"232","2014-11-06 16:18:28-02","UFPB","EAN","11931","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,NA,"1151","2001","01","09",NA,"Brasil","Goiás",NA,NA,"Erva..Habitat: Terrestre, em local seco com vegetação alterada, a beira da estrada.",NA,NA,NA,"H.B.K.",NA,"Chapada dos Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2014-11-06 16:18:28-02","UFPB","EAN","11723","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,NA,"11033","2006","03","24",NA,"Brasil","Piauí",NA,NA,"Erva ereta; flores cremes. Terrenos baixos e úmidos..",NA,NA,NA,"H.B.K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-02-04 10:29:38-03","UFRPE","HST","10678","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"L.P.Félix","1700","1988","08","13",NA,"Brasil","Pernambuco",NA,NA,"Rupicola; erva; flores verdes.","HST010678",NA,NA,"Kunth","L.P.Félix","Pedra das Guias","-36.4241981506348","-8.3355598449707",NA,"Belo Jardim",NA,NA,"1996","12","12","27307","auto",NA,NA,NA,NA,NA,NA,NA
"235","2021-02-04 10:29:38-03","UFRPE","HST","10677","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"L.P.Félix; L.H.Cavalcanti","7207","1995","08","02",NA,"Brasil","Pernambuco",NA,NA,"Terreste; bainha enegrecida; folhas e brácteas verdes; flores de sépalas verdes, pétala, labelo e calcar amarelo-alvacentos.","HST010677",NA,NA,"Kunth","L.P.Félix",NA,"-35.7619018554688","-8.35861015319824",NA,"Camocim de São Félix",NA,NA,NA,NA,NA,"7991","auto",NA,NA,NA,NA,NA,NA,NA
"236","2021-02-04 10:29:38-03","UFRPE","HST","8553","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"L.P.Félix; A.M.Miranda, J.Semir et R.Perreira","8403","1998","06","11",NA,"Brasil","Pernambuco",NA,NA,"Terrestre e rupestre; flores amareladas. Ocasional.","HST008553",NA,NA,"Kunth","L.P.Félix",NA,"-35.7619018554688","-8.35861015319824",NA,"Camocim de São Félix",NA,NA,"1998",NA,NA,"7991","auto",NA,NA,NA,NA,NA,NA,NA
"237","2021-02-04 10:29:38-03","UFRPE","HST","13858","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"L.P.Félix; G.V. Dornelas","1052","1988","04","14",NA,"Brasil","Pernambuco",NA,NA,"Herbácea; flores amarelas; ornamental.","HST013858",NA,NA,"Kunth","L.P.Félix","Serra da Pelada","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,"1996","12","12","35136","auto",NA,NA,NA,NA,NA,NA,NA
"238","2021-02-04 10:29:38-03","UFRPE","HST","17349","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"L.P.Félix","s.n.","1997","06","26",NA,"Brasil","Pernambuco",NA,NA,"Flores amareladas.","HST017349",NA,NA,"Kunth","L.P.Félix","Serra das Russas","-35.5647010803223","-8.20110988616943",NA,"Gravatá",NA,NA,"1997",NA,NA,"19146","auto",NA,NA,NA,NA,NA,NA,NA
"239","2021-03-01 11:50:07-03","UFPE","UFP","46486","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Sobral-Leite, M","362","2007","05","20",NA,"Brasil","Pernambuco",NA,NA,"Erva saxícola do wet-flush e Vegetação Efêmera. Poucos indivíduos. Plena floração. FLores amarelas, sem odor.; Erva saxícola do wet-flush e Vegetação Efêmera. Poucos indivíduos. Plena floração. FLores amarelas, sem odor.","UFP046486",NA,NA,"Kunth","Batista, JAN",NA,"-35.840944","-8.796611",NA,"Maraial","451","451","2012","06","13",NA,NA,"-35.840944","-8.796611",NA,NA,NA,NA,NA
"240","2021-03-01 11:50:07-03","UFPE","UFP","52519","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Sobral-Leite, M; Maciel, B; Gomes, P","809","2008","05","24",NA,"Brasil","Pernambuco",NA,NA,"Erva geófita da vegetação efêmera. Flores esfingófilas de coloração amarelada, sem odor.; Erva geófita da vegetação efêmera. Flores esfingófilas de coloração amarelada, sem odor.","UFP052519",NA,NA,"Kunth","Batista, JAN",NA,"-36.010444","-8.391583",NA,"Agrestina","832","832","2012","06","13",NA,NA,"-36.010444","-8.391583",NA,NA,NA,NA,NA
"241","2021-03-01 11:50:07-03","UFPE","UFP","55174","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Gomes, P; Sobral-Leite, M; Mendes, K; Pinheiro, K; Amorim, BS; Maciel, JR; et al.","342","2007","05","12",NA,"Brasil","Pernambuco",NA,NA,"Erva; flores creme em vegetação efêmera.","UFP055174",NA,NA,"Kunth","Gomes, P",NA,"-36.010444","-8.391583",NA,"Agrestina","832","832","2009","04","06",NA,NA,"-36.010444","-8.391583",NA,NA,NA,NA,NA
"242","2021-03-01 11:50:07-03","UFPE","UFP","55917","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Gomes, P; Alves, M; Alves-Araújo, A; Lucena, MFA; Oliveira, J; Maciel, B; Melo, Y","82","2005","07","31",NA,"Brasil","Pernambuco",NA,NA,"Erva ca. de 40cm; flores alvas.; Erva ca. de 40cm; flores alvas.","UFP055917",NA,NA,"Kunth","Batista, JAN",NA,"-35.8375","-8.3325",NA,"Bezerros","713","713","2012","06","13",NA,NA,"-35.8375","-8.3325",NA,NA,NA,NA,NA
"243","2020-09-12 05:00:02-03","US","US","987456","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","caracasana","Habenaria caracasana",NA,"H. F. Pittier","7336","1917","8","26","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,NA,"Orchidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"244","2020-09-12 05:00:02-03","US","US","1134089","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","pauciflora","Habenaria pauciflora",NA,"O. Buchtien","136","1905","2","27","South America","Argentina",NA,NA,NA,NA,NA,NA,"Orchidales","(Lindl.) Rchb. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"245","2020-09-12 05:00:02-03","US","US","1562291","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","pauciflora","Habenaria pauciflora",NA,"J. C. B. Mutis","738","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,"Orchidales","(Lindl.) Rchb. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"246","2020-09-12 05:00:02-03","US","US","1069151","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","pauciflora","Habenaria pauciflora",NA,"A. Jahn","947","1922","2","19","South America - Neotropics","Venezuela","Merida",NA,NA,NA,NA,NA,"Orchidales","(Lindl.) Rchb. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"247","2020-09-12 05:00:02-03","US","US","1877803","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","pauciflora","Habenaria pauciflora",NA,"F. Cordona","623","1943",NA,NA,"South America - Neotropics","Venezuela","Bolivar",NA,NA,NA,NA,NA,"Orchidales","(Lindl.) Rchb. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"248","2020-09-12 05:00:02-03","US","US","3258087","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","pauciflora","Habenaria pauciflora",NA,"L. J. Gillespie, D. Gopaul & P. M. Peterson","1710","1989","6","21","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,"Orchidales","(Lindl.) Rchb. f.","McCook, Lucile M.",NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"249","2020-09-12 05:00:02-03","US","US","1066175","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","pauciflora","Habenaria pauciflora",NA,"H. F. Pittier","9041","1920","8","15","South America - Neotropics","Venezuela","Carabobo",NA,NA,NA,NA,NA,"Orchidales","(Lindl.) Rchb. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"250","2020-09-12 05:00:02-03","US","US","762349","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","pauciflora","Habenaria pauciflora",NA,"J. N. Rose & P. G. Russell","20039","1915","6","24","South America - Neotropics","Brazil","Bahia",NA,NA,NA,NA,NA,"Orchidales","(Lindl.) Rchb. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"251","2020-09-12 05:00:02-03","US","US","2602185","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","pickelii","Habenaria pickelii",NA,"H. S. Irwin, R. Souza & R. G. P. Santos","11393","1966","1","5","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"Orchidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"252","2020-09-12 05:00:02-03","US","US","2602184","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","pickelii","Habenaria pickelii",NA,"H. S. Irwin, R. Souza, R. G. P. Santos & J. W. Grear","12957","1966","2","16","South America - Neotropics","Brazil","Goiás",NA,NA,NA,"US00247432",NA,"Orchidales",NA,NA,NA,NA,NA,"US00247432_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"253","2020-09-12 05:00:02-03","US","US","600394","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","smithii","Habenaria smithii","Isotype","Herbert H. Smith","2358","1898",NA,NA,"South America - Neotropics","Colombia","Magdalena",NA,NA,NA,NA,NA,"Orchidales","Schltr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"254","2020-09-12 05:00:02-03","US","US","3417394","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"L. J. Gillespie, D. Gopaul & P. M. Peterson","1903","1989","6","26","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,"Orchidales","Kunth",NA,NA,NA,NA,NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"255","2020-09-12 05:00:02-03","US","US","3257604","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"L. J. Gillespie, D. Gopaul & P. M. Peterson","1903","1989","6","26","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,"Orchidales","Kunth","Szlachetko, D. L., (POLAND)",NA,NA,NA,NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"256","2020-09-12 05:00:02-03","US","US","2602048","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"H. S. Irwin, R. G. P. Santos & R. Souza","11431","1966","1","7","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"Orchidales","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"257","2020-09-12 05:00:02-03","US","US","1066778","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"-- Gardner","3455",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Orchidales","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"258","2020-09-12 05:00:02-03","US","US","3322754","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"T. Henkel & R. James","3860","1994","6","13","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,"Orchidales","Kunth","Szlachetko, D. L., (POLAND)",NA,NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"259","2020-09-12 05:00:02-03","US","US","702881","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"R. H. Schomburgk","757","1839","6",NA,"South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,"Orchidales","Kunth","Szlachetko, D. L., (POLAND)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"260","2020-09-12 05:00:02-03","US","US","1709299","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"O. L. Haught","4340","1944","9","3","South America - Neotropics","Colombia","Magdalena",NA,NA,NA,NA,NA,"Orchidales","Kunth","Szlachetko, D. L., (POLAND)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"261","2020-09-12 05:00:02-03","US","US","1545624","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"S. Venturi","1752","1922","5","8","South America","Argentina","Tucumán",NA,NA,NA,NA,NA,"Orchidales","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"262","2020-09-12 05:00:02-03","US","US","2102599","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"F. A. Barkley","18c500","1944","8","1","South America - Neotropics","Colombia","Magdalena",NA,NA,NA,NA,NA,"Orchidales","Kunth","Szlachetko, D. L., (POLAND)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"263","2020-09-12 05:00:02-03","US","US","2838395","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza, R. G. P. Santos & J. F. Ramos","26100","1970","2","5","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"Orchidales","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
