"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","previousCatalogNumber","individualCount"
"226","2015-09-04 11:10:50-03","MNHN","RECOLNAT_MNHN_P","P03275214","PreservedSpecimen",NA,NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Muller",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03275214' target='other'> <mi>dwc_moreinfo</mi></a>","P03275214","P03275214_01",NA,NA,"1880","1","1","Paraná","Campo Largo","Brasil, Campo Largo.","-49.5283012390137","-25.4585990905762",NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,"239",NA,NA
"227","2015-09-04 11:10:49-03","MNHN","RECOLNAT_MNHN_P","P03275204","PreservedSpecimen",NA,NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Nadeaud",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03275204' target='other'> <mi>dwc_moreinfo</mi></a>","P03275204","P03275204_01",NA,NA,NA,NA,NA,"Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2015-09-04 11:10:50-03","MNHN","RECOLNAT_MNHN_P","P03275213","PreservedSpecimen",NA,NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Glaziou, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03275213' target='other'> <mi>dwc_moreinfo</mi></a>","P03275213","P03275213_01",NA,NA,NA,NA,NA,"Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"15902",NA,NA
"229","2015-09-04 11:10:50-03","MNHN","RECOLNAT_MNHN_P","P03275216","PreservedSpecimen",NA,NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Glaziou, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03275216' target='other'> <mi>dwc_moreinfo</mi></a>","P03275216","P03275216_01",NA,NA,"1870","10","22","Rio de Janeiro","Rio de Janeiro","Gávea.","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"4875",NA,NA
"230","2015-09-04 11:10:50-03","MNHN","RECOLNAT_MNHN_P","P03275211","PreservedSpecimen",NA,NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Glaziou",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03275211' target='other'> <mi>dwc_moreinfo</mi></a>","P03275211","P03275211_01",NA,NA,"1886","10","7","Rio de Janeiro","Rio de Janeiro","Larangeiras.","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"15902",NA,NA
"231","2015-09-04 11:10:50-03","MNHN","RECOLNAT_MNHN_P","P03275217","PreservedSpecimen",NA,NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Glaziou, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03275217' target='other'> <mi>dwc_moreinfo</mi></a>","P03275217","P03275217_01",NA,NA,"1867","10","1","Rio de Janeiro","Rio de Janeiro","Laranjeiras.","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"1509",NA,NA
"232","2015-09-04 11:10:50-03","MNHN","RECOLNAT_MNHN_P","P03275212","PreservedSpecimen",NA,NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Glaziou, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03275212' target='other'> <mi>dwc_moreinfo</mi></a>","P03275212","P03275212_01",NA,NA,"1886","10","7","Rio de Janeiro","Rio de Janeiro","Laranjeiras.","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"15902",NA,NA
"233","2020-11-16 13:23:05-03","UFT","HTO","2636","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"O.S. Ribas; G.C. Gilberti","323",NA,"Brasil",NA,"Doação do herbário UPCB",NA,NA,NA,"G.C. Gilberti","1990","11","07","PR","Guarapuava","Guará","-51.4580993652344","-25.395299911499",NA,NA,"53832","auto",NA,NA,"1993","00",NA,NA,"00",NA,"UPCB",NA
"234","2021-03-10 17:21:23-03","UFMG","BHCB","55242","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","grandis","Ilex grandis","Reissek",NA,"Magalhães Gomes","1096","Southern America","Brasil",NA,"Frutex.","BHCB001177",NA,NA,NA,"1895","03","14","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-12-11 11:32:03-03","UFMG","BHCB","3368","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","grandis","Ilex grandis","Reissek",NA,"Pinheiro-Sobrinho, JM","s.n.","Southern America","Brasil",NA,"Arbusto.; Na mata.",NA,NA,NA,NA,"1948",NA,NA,"Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-12-11 11:32:03-03","UFMG","BHCB","55243","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","grandis","Ilex grandis","Reissek",NA,"Magalhães, GM","1233","Southern America","Brasil",NA,NA,NA,NA,NA,NA,"1892","11","02","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-12-11 11:32:03-03","UFMG","BHCB","80","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","grandis","Ilex grandis","Reissek",NA,"Schwacke, CAW","s.n.","Southern America","Brasil",NA,"Arbusto.",NA,NA,NA,NA,"1904",NA,NA,"Minas Gerais","Ouro Preto","Serra de Saramenha.","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-12-11 11:32:03-03","UFMG","BHCB","106131","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Rezende, SG; Werneck, MS","1534","Southern America","Brasil",NA,"Arbóreo.; Mata de altitude.","BHCB017606",NA,NA,NA,"2001","07","11","Minas Gerais","Catas Altas","Área da CVRD.","-43.419444","-20.103611",NA,NA,NA,NA,"-43.419444","-20.103611",NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-12-11 11:32:03-03","UFMG","BHCB","48323","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Barbosa, E; Cruz, JM; Poliquesi, CB","207",NA,NA,NA,"Árvore, 6m, flor alva. Floresta com Araucária.",NA,NA,NA,NA,"1998","11","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-12-11 11:32:03-03","UFMG","BHCB","60522","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Franco, G; Ferreira, L; Batista, V; Cielo Filho, R; Zidko, A; Mendonça, CG; Rodrigues, RR","2922","Southern America","Brasil",NA,"Árvore, ca. 5 m de altura. Com frutos imaturos verdes.; Borda de mata. Floresta Ombrófila Densa de Encosta com perturbação.","BHCB017607",NA,NA,NA,"2000","04","19","São Paulo","São Sebastião","Parque Estadual da Serra do Mar, Estrada da Limeira.","-45.533333","-23.733333",NA,NA,NA,NA,"-45.533333","-23.733333",NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-19 17:58:27-03","UFMG","BHCB","75","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Schwacke, CAW","s.n.","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"242","2021-03-19 17:58:27-03","UFMG","BHCB","76","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Schwacke, CAW","s.n.","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Santa Rita",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"243","2020-12-11 11:32:03-03","UFMG","BHCB","61740","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Silva, JM; Saldanha, J","1777","Southern America","Brasil",NA,"Árvore, 10m, fruto imaturo.; Floresta atlântica.","BHCB017609",NA,NA,NA,"1996","11","01","Paraná","Guaratuba","Fazenda Bamerindus, Rio Arraial.","-48.5746994018555","-25.8827991485596",NA,NA,"41937","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA
"244","2021-03-19 17:58:27-03","UFMG","BHCB","7617","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Hatschbach, G; et al.","58205","Southern America","Brasil",NA,"Borda de Canyon;zona de campo;orla de capão;arbusto;flor iva;",NA,NA,NA,NA,"1992","10","10","Paraná","Tibagi","Guartelá,Canyon Rio Iapó","-50.4136009216309","-24.5093994140625","900","900","56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-12-11 11:32:03-03","UFMG","BHCB","15715","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Andrade, PM de; et al.","s.n.","Southern America","Brasil",NA,NA,NA,NA,NA,NA,"1986","11","20","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-03-19 17:58:27-03","UFMG","BHCB","55226","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Magalhães Gomes; Glaziou, AFM; Schwacke","1438","Southern America","Brasil",NA,"Herbário Schwacke 9798.; Frutex. Flor alba.",NA,NA,NA,NA,"1893","11","19","Minas Gerais","Caeté","Serra da Piedade, Alto da serra.","-43.6697006225586","-19.8799991607666",NA,NA,"22051","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"247","2021-02-11 17:17:53-03","UFPR","UPCB","27611","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Ribas, O.S.","310",NA,"Brasil",NA,"Árvore 4m. Flores alvas e mata de galeria..",NA,NA,NA,"Groppo, M.","1990","11","06","Paraná","Palmas","Parque Estadual do I.T.C.F.","-51.9906005859375","-26.4841995239258",NA,NA,"46666","auto",NA,NA,"2009","01",NA,NA,"01",NA,NA,NA
"248","2021-02-11 17:17:54-03","UFPR","UPCB","60431","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Brotto, M.L.","302",NA,"Brasil",NA,"Árvore de 4 m de alt., frutos verdes. Formação Ombrófila Mista Montana..",NA,NA,NA,"Groppo, M.","2009","02","22","Paraná","Prudentópolis",NA,"-50.9777984619141","-25.2131004333496","900","900","61049","auto",NA,NA,"2009","01",NA,NA,"01",NA,NA,NA
"249","2021-02-11 17:17:53-03","UFPR","UPCB","14257","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Britez, R.M.","1285",NA,"Brasil",NA,"Árvore de 6m com frutos em floresta de Araucaria..",NA,NA,NA,"Groppo, M.","1987","01","10","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"31353","auto",NA,NA,"2009","01",NA,NA,"01",NA,NA,NA
"250","2021-02-11 17:17:53-03","UFPR","UPCB","40838","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Marques, M.C.M.",NA,NA,"Brasil",NA,"Árvore ca. 4m, com frutos imaturos, em local aberto de restinga..",NA,NA,NA,"Groppo, M.","2000","04","01","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,"24916","auto",NA,NA,"2009","01",NA,NA,"01",NA,NA,NA
"251","2021-02-11 17:17:53-03","UFPR","UPCB","33603","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Silva, S.M.",NA,NA,"Brasil",NA,"Árvore com cerca de 5m, flores brancas. Na beira da praia..",NA,NA,NA,"Groppo, M.","1997","10","17","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,"24916","auto",NA,NA,"2009","01",NA,NA,"01",NA,NA,NA
"252","2021-02-11 17:17:53-03","UFPR","UPCB","40187","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Borgo, M.","515",NA,"Brasil",NA,"Árvore caída sobre rio, flores brancas, em floresta paludosa..",NA,NA,NA,"Silva, S.M.","1999","11","22","Paraná","Antonina","Lagoa Vermelha","-48.7118988037109","-25.4286003112793",NA,NA,"38300","auto",NA,NA,"1999","12",NA,NA,NA,NA,NA,NA
"253","2021-02-11 17:17:53-03","UFPR","UPCB","14256","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Britez, R.M.","1317",NA,"Brasil",NA,"Árvore de 8,5m, CAP 43cm. Frutos imaturos. Floresta ciliar do Rio Iguaçu..",NA,NA,NA,"Groppo, M.","1987","02","24","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"31353","auto",NA,NA,"2009","01",NA,NA,"01",NA,NA,NA
"254","2021-02-11 17:17:53-03","UFPR","UPCB","28060","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Silva, J.M.","960",NA,"Brasil",NA,"Árvore 8m, frutos esverdeados. Mata de faxinal..",NA,NA,NA,"Giberti, G.C.","1991","03","08","Paraná","Pinhão","Fazenda Dois Irmãos","-51.6596984863281","-25.6956005096436",NA,NA,"37408","auto",NA,NA,"1993","01",NA,NA,"01",NA,NA,NA
"255","2021-02-11 17:17:54-03","UFPR","UPCB","51433","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Liebsch, D.","774",NA,"Brasil",NA,"Árvore 4m, pasto limpo. Floresta ombrófila montana. Alt.: 987m s.n.m..",NA,NA,NA,"Groppo, M.","2004","06","26","Paraná","Bituruna","Fazenda Lageado Grande","-51.5525016784668","-26.1613998413086","987","987","30743","auto",NA,NA,"2009","01",NA,NA,"01",NA,NA,NA
"256","2021-02-11 17:17:54-03","UFPR","UPCB","5413","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Stellfeld, C.","1535",NA,"Brasil",NA,"Mata secundária..",NA,NA,NA,"Groppo, M.",NA,NA,NA,"Paraná",NA,"Campo Comprido",NA,NA,NA,NA,NA,NA,NA,NA,"2009","01",NA,NA,"01",NA,NA,NA
"257","2021-02-11 17:17:54-03","UFPR","UPCB","60440","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Brotto, M.L.","317",NA,"Brasil",NA,"Árvore de 3,5 m de alt., frutos verdes. Floresta Ombrófila Densa Altomontana..",NA,NA,NA,"Groppo, M.","2009","03","14","Paraná","Tijucas do Sul","Pico Araçatuba.","-49.001389","-25.897222","1365","1365",NA,NA,"-49.001389","-25.897222","2009","01",NA,NA,"01",NA,NA,NA
"258","2021-02-11 17:17:54-03","UFPR","UPCB","6870","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Stellfeld, C.","1694",NA,"Brasil",NA,NA,NA,NA,NA,"Groppo, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","01",NA,NA,"01",NA,NA,NA
"259","2021-02-11 17:17:54-03","UFPR","UPCB","74056","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Blum, C.T.","10-086",NA,"Brasil",NA,"Árvore 8 m, botões, Floresta Ombrófila Mista no estágio médio da sucessão. UPCB-DNA N° 1639.",NA,NA,NA,"Blum, C.T.","2010","09","07","Paraná","Tijucas do Sul","Remanescentes florestais marginais à represa de Vossoroca","-49.073611","-25.824167","850","850",NA,NA,"-49.073611","-25.824167","2010","09",NA,NA,"07",NA,NA,NA
"260","2021-02-11 17:17:54-03","UFPR","UPCB","74101","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Blum, C.T.","10-125",NA,"Brasil",NA,"Árvore 7 m, frutos imaturos. UPCB-DNA N° 1637.",NA,NA,NA,"Blum, C.T.","2010","11","02","Paraná","Quatro Barras","Morro Anhangava","-49.007778","-25.386389","1100","1100",NA,NA,"-49.007778","-25.386389","2010","11",NA,NA,"02",NA,NA,NA
"261","2021-02-11 17:17:54-03","UFPR","UPCB","74527","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Blum, C.T.","11-043",NA,"Brasil",NA,"Árvore 9 m, frutos verdes. UPCB-DNA N° 2011.",NA,NA,NA,"Blum, C.T.","2011","02","20","Paraná","Tijucas do Sul","Remanescentes florestais marginais à represa de Vossoroca","-49.0775","-25.834722","890","890",NA,NA,"-49.0775","-25.834722","2011","02",NA,NA,"20",NA,NA,NA
"262","2021-02-11 17:17:54-03","UFPR","UPCB","88512","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Rabello, F.J. et al.","14",NA,"Brasil",NA,"Árvore , 4m, flor branca..",NA,NA,NA,"Rabello, F.J. et al.","2013","10","18","Paraná","Piraquara","Refúgios vegetacionais de altitude","-48.966667","-25.5","980","1340",NA,NA,"-48.966667","-25.500000","2013","10",NA,NA,"18",NA,NA,NA
"263","2021-02-11 17:17:54-03","UFPR","UPCB","94311","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Felipe, J. R. | Henrique, L.R.C. | Leonardo, L.F.C.","0014",NA,"Brasil",NA,"Refúgios vegetacionais de altitude. Árvore, 4 m, flor branca","UPCB0042590","UPCB0042590",NA,"Felipe, J. R. | Henrique, L.R.C. | Leonardo, L.F.C.","2013","10","18","Paraná","Piraquara","Morro do Canal","-48.966667","-25.5","980","1340",NA,NA,"-48.966667","-25.500000",NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-02-11 17:17:53-03","UFPR","UPCB","21636","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Cervi, A.C.","3243",NA,"Brasil",NA,"Arvoreta com frutos vermelhos. Beira de rio..",NA,NA,NA,"Groppo, M.","1990","11","22","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,"44368","auto",NA,NA,"2009","01",NA,NA,"01",NA,NA,NA
"265","2021-02-11 17:17:53-03","UFPR","UPCB","48892","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Cervi, A.C.","7075",NA,"Brasil",NA,"Arvoreta ca. 5m, flores alvas perfumadas. Restinga..",NA,NA,NA,"Groppo, M.","2000","01","01","Santa Catarina","Itapema",NA,"-48.611400604248","-27.0902996063232",NA,NA,"9090","auto",NA,NA,"2009","01",NA,NA,"01",NA,NA,NA
"266","2021-02-11 17:17:54-03","UFPR","UPCB","6348","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Stellfeld, C.","1694",NA,"Brasil",NA,"Arbusto em crescimento. Flores brancas aromáticas, odor mais acentuado ao por do sol. Margem da mata..",NA,NA,NA,"Groppo, M.","1967","10","01","Paraná","Campina Grande do Sul","Araçatuba","-49.0553016662598","-25.3055992126465",NA,NA,"55154","auto",NA,NA,"2009","01",NA,NA,"01",NA,NA,NA
"267","2021-02-11 17:17:54-03","UFPR","UPCB","63204","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Brotto, M.L.","355",NA,"Brasil",NA,"Árvore de 4 m de alt., frutos verdes. Floresta Ombrófila Mista Montana..",NA,NA,NA,"Brotto, M.L.","2009","04","29","Santa Catarina","Urubici","Arredores.","-49.5917015075684","-28.0149993896484","900","900","30102","auto",NA,NA,"2009","04",NA,NA,"29",NA,NA,NA
"268","2021-02-11 17:17:53-03","UFPR","UPCB","25031","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Hatschbach, G.","5081",NA,"Brasil",NA,"Árvore pequena de flores alvas. Da borda do capão..",NA,NA,NA,"Groppo, M.","1958","10","03","Paraná","Campo Largo","Arredores de Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,"53742","auto",NA,NA,"2009","01",NA,NA,"01",NA,NA,NA
"269","2021-02-11 17:17:54-03","UFPR","UPCB","7070","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Hatschbach, G.","13129",NA,"Brasil",NA,"Árvore 10m, flor alva. Mata..",NA,NA,NA,"Groppo, M.","1965","11","11","Paraná","Morretes","Cabeceiras do Rio Arraial","-48.834400177002","-25.476900100708",NA,NA,"30514","auto",NA,NA,"2009","01",NA,NA,"01",NA,NA,NA
"270","2021-02-11 17:17:54-03","UFPR","UPCB","9019","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Hatschbach, G.","19905",NA,"Brasil",NA,"Árvore 10m, flor alva. Mata pluvial, encosta de morro. Alt. 50-100msm..",NA,NA,NA,"Groppo, M.","1968","10","04","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708","50","100","30514","auto",NA,NA,"2009","01",NA,NA,"01",NA,NA,NA
"271","2021-02-11 17:17:54-03","UFPR","UPCB","9017","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Koczicki, C.","86",NA,"Brasil",NA,"Árvore 6m, fruto maduro negro. Mata com Araucaria..",NA,NA,NA,"Groppo, M.","1968","02","23","Paraná","São José dos Pinhais","Col. Roseira","-49.2064018249512","-25.5347003936768",NA,NA,"45291","auto",NA,NA,"2009","01",NA,NA,"01",NA,NA,NA
"272","2021-02-11 17:17:53-03","UFPR","UPCB","3325","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Klein, R.M.","830",NA,"Brasil",NA,"Arvoreta com 4m de altura. Flor branca. Capoeira. Alt. 10msm..",NA,NA,NA,"Groppo, M.","1954","10","29","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385","10","10","27253","auto",NA,NA,"2009","01",NA,NA,"01",NA,NA,NA
"273","2021-02-11 17:17:53-03","UFPR","UPCB","26801","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Hatschbach, G.",NA,NA,"Brasil",NA,"Árvore de 4m, flor alva..",NA,NA,NA,"Groppo, M.","1957","11","01","Paraná","Palmeira","Entre Pugas e Restinga Seca","-50.0064010620117","-25.4293994903564",NA,NA,"35166","auto",NA,NA,"2009","01",NA,NA,"01",NA,NA,NA
"274","2021-02-11 17:17:53-03","UFPR","UPCB","24570","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Lima, R.X.","106",NA,"Brasil",NA,"Árvore com 4m de altura, flores brancas. Borda de floresta..",NA,NA,NA,"Groppo, M.","1993","11","16","Paraná","Guaraqueçaba","Fazenda Cachoeira","-48.3288993835449","-25.3066997528076",NA,NA,"37295","auto",NA,NA,"2009","01",NA,NA,"01",NA,NA,NA
"275","2021-02-11 17:17:53-03","UFPR","UPCB","24617","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Lima, R.X.","108",NA,"Brasil",NA,"Arvoreta com 1,5m de altura. Flores brancas, melíferas e aromáticas. Local aberto..",NA,NA,NA,"Groppo, M.","1993","11","15","Paraná","Guaraqueçaba","Fazenda Cachoeira","-48.3288993835449","-25.3066997528076",NA,NA,"37295","auto",NA,NA,"2009","01",NA,NA,"01",NA,NA,NA
"276","2021-02-11 17:17:53-03","UFPR","UPCB","43228","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Souza, M.K.F.",NA,NA,"Brasil",NA,"Árvore 12m, frutos verdes. Floresta ombrófila mista aluvial..",NA,NA,NA,"Silva, S.M.","2000","01","21","Paraná","Jaguariaíva","Fazenda Chapada do Restingão","-49.7057991027832","-24.2511005401611",NA,NA,"44368","auto",NA,NA,"2000","01",NA,NA,"01",NA,NA,NA
