"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"873","2013-12-26 20:40:00-02","MO","MOBOT","3275067","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis",NA,"L.S. Espinal T.","Espinal T. 2033","South America","Colombia","Entre Buga y La Habana.",NA,NA,NA,NA,NA,NA,NA,"(DC.) H.S. Irwin & Barneby","R.L. Liesner","1966","8","19","Valle del Cauca",NA,NA,NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","2014-04-21 12:05:00-03","MO","MOBOT","3275373","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis",NA,"Mario Saldias P.|Yaneth Roca","Saldias Paz 987","South America","Bolivia","Jardin Botanico de Santa Cruz; 12 km E del centro de la ciudad de Santa Cruz, sobre la carreira a Cotoca; Comunmente llamada ramo. Bosque tropical, transicion entre subhumedo y seco. Con presencia de Anadenanthera macrocarpa, Gallesia interifolia, Phyllostylon rhamnoides, Cereus dayami y otros.",NA,NA,NA,NA,NA,NA,NA,"(DC.) H.S. Irwin & Barneby","R. Barneby","1990","2","27","Santa Cruz","Andrés Ibáñez","-63.06666","-17.78333",NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","2008-05-27 22:02:00-03","MO","MOBOT","3310919","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis",NA,"Martha Serrano|I. Llanos|Jeaneth Villalobos","Serrano 4202","South America","Bolivia","Parque Nacional y Area de Manejo Integrado Serranía del Iñao. Comunidad Ticucha. Sendero entre la última vivienda y el primer campamento. Alrededores del campamento. Bosque semi-siempreverde, dosel 22 m en ladera. Especie deominante Anadenanthera colubrina y Myroxylon peruiferum. Sotobosque ralo. En las pendientes superiores varias especie sde Myrtaceas.",NA,NA,NA,NA,NA,NA,NA,"(DC.) H.S. Irwin & Barneby","M. Serrano","2003","4","11","Chuquisaca","Luis Calvo","-63.87888","-19.58055",NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","2013-09-23 18:26:00-03","MO","MOBOT","3357630","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis",NA,"Maribel Vargas C.","Vargas Contreras 285","South America","Bolivia","Bella Vista, a orillas del camino principal, paralela a la quebrada el fraile, serca a la escuela, bosque secundario.",NA,NA,NA,NA,NA,NA,NA,"(DC.) H.S. Irwin & Barneby","M. Vargas (USZ)","2007","1","27","Santa Cruz","Florida","-63.6736111","-18.2683334",NA,"1383.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"877","2011-03-30 19:29:00-03","MO","MOBOT","3391519","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis",NA,"J. Alberto Peñaranda|H. Huaylla|J. Vedia","Peñaranda 247","South America","Bolivia","Ca. 110 km saliendo de Rosario de Ingre hacia Ñaurendita. Bosque Chaco Serrano con restos de Bosque Tucumano-Boliviano en quebradas y laderas protegidas; pasando a lugares abiertos con pastizales cicundante a propiedades de hacendados.",NA,NA,NA,NA,NA,NA,NA,"(DC.) H.S. Irwin & Barneby","J. Peñaranda (HSB), 02/","2006","12","17","Chuquisaca","Hernando Siles","-63.90305","-20.63388",NA,"1094.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2011-04-26 17:13:00-03","MO","MOBOT","3415935","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis",NA,"Elio Sanoja","Sanoja 1140","South America","Venezuela","Mpio Piar. Ruta El Palmar-Cerro Tomasote. Potreros y conucos; bosques medio y semicaducifolio en montana.",NA,NA,NA,NA,NA,NA,NA,"(DC.) H.S. Irwin & Barneby","B. Marazzi (ARIZ)","1986","5",NA,"Bolívar",NA,"-61.9","8.03333",NA,"227.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2014-01-19 18:29:00-02","MO","MOBOT","3425417","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis",NA,"Fernando Alzate|et al.","Alzate Guarin 349","South America","Colombia","Carretera a Bolombolo.",NA,NA,NA,NA,NA,NA,NA,"(DC.) H.S. Irwin & Barneby","B. Marazzi (ARIZ)","1997","9","7","Antioquia","Salgar","-75.91666","5.91666",NA,"650.00000000","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","2012-06-21 05:16:00-03","MO","MOBOT","72320","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis",NA,"James Aronson","Aronson 7814","South America","Bolivia","100 km E of Tarija; 5 km W of Entre Rios.",NA,NA,NA,NA,NA,NA,NA,"(DC.) H.S. Irwin & Barneby","D.A. Neill (MO)","1989","2","27","Tarija","O'Connor","-64.31666","-21.45",NA,"1360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","1"
"881","2019-03-28 15:21:00-03","MO","MOBOT","75276","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 39760","South America","Paraguay","Arroyo Tagatiyá-Guazú. Gallery forest on limestones.",NA,NA,NA,NA,NA,NA,NA,"(DC.) H.S. Irwin & Barneby","J. Greppi (BAB)","1994","6","30","Concepción",NA,"-57.4394444","-22.7572222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"914","5"
"882","2019-03-28 15:21:00-03","MO","MOBOT","75324","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 39794","South America","Paraguay","Arroyo Tagatiyá-Guazú. Gallery forest on limestones.",NA,NA,NA,NA,NA,NA,NA,"(DC.) H.S. Irwin & Barneby","R. Fortunato (BAB)","1994","6","30","Concepción",NA,"-57.4394444","-22.7572222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"914","4"
"883","2008-05-27 22:02:00-03","MO","MOBOT","813238","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 38775","South America","Paraguay","Arroyo Tagatiyá-Guazu. Gallery forest on limestones.",NA,NA,NA,NA,NA,NA,NA,"(DC.) H.S. Irwin & Barneby","J. Greppi (BAB)","1994","3","15","Concepción",NA,"-57.41666","-22.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"889","4"
"884","2008-05-27 22:02:00-03","MO","MOBOT","86824","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis",NA,"James C. Solomon","Solomon 7350","South America","Bolivia","41.5 km N (below) Yolosa on road to Caranavi. Wet, rocky slope above the Río Coroico.",NA,NA,NA,NA,NA,NA,NA,"(DC.) H.S. Irwin & Barneby","R. Barneby","1982","3","25","La Paz","Nor Yungas","-67.6","-16",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"119","11"
"885","2013-02-13 05:33:00-02","MO","MOBOT","939342","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis",NA,"Mario Saldias P.|Bonifacio Mostacedo C.|E. Gutiérrez|René Guillén V.|Luzmila Arroyo P.|G. Zapata","Saldias Paz 2670","South America","Bolivia","1-2 km NW de Santa Rosa de la Roca, cerca al camino de piso firme.",NA,NA,NA,NA,NA,NA,NA,"(DC.) H.S. Irwin & Barneby","R. Guillén (USZ)","1993","6","22","Santa Cruz","Velasco","-61.43333","-15.86666",NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2011-01-18 15:18:00-02","MO","MOBOT","968517","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis",NA,"Antony Jardim|N. Rosas-Hurtado","Jardim 1525","South America","Bolivia","Cerca Cuevo adentro la sierra por la planchada antigua de Chevron",NA,NA,NA,NA,NA,NA,NA,"(DC.) H.S. Irwin & Barneby","R. Barneby (NY)","1994","12","29","Santa Cruz","Cordillera","-61.5","-19",NA,"1385.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"887","2008-05-27 22:02:00-03","MO","MOBOT","968520","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis",NA,"Antony Jardim|N. Rosas-Hurtado","Jardim 1528","South America","Bolivia","Cerca Cuevo adentro la sierra por la planchada antigua de Chevron",NA,NA,NA,NA,NA,NA,NA,"(DC.) H.S. Irwin & Barneby","L. Arroyo (USZ)","1994","12","29","Santa Cruz","Cordillera","-61.5","-19",NA,"1385.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2008-05-27 22:02:00-03","MO","MOBOT","979593","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis",NA,"Bonifacio Mostacedo C.|J. Richard Abbott|Leslie C. Isaacs","Mostacedo C. 2659","South America","Bolivia","Camino a Roboré; 70-72 km al E de Roboré, Localidad Los Naranjos. Bosque bajo.Suelos arenosos rojizos.",NA,NA,NA,NA,NA,NA,NA,"(DC.) H.S. Irwin & Barneby","L. Arroyo (USZ)","1995","1","27","Santa Cruz","Chiquitos","-59.16333","-18.58055",NA,"200.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"889","2016-10-13 05:56:00-03","MO","MOBOT","94695","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis",NA,"David A. Neill|Walter A. Palacios","Neill 8041","South America","Ecuador","Zona del Río Zapotal, al norte de Ventanas. Bosque secundario, cultivos de café y cacao, con árboles de sombra.",NA,NA,NA,NA,NA,NA,NA,"(DC.) H.S. Irwin & Barneby","R. Barneby (NY)","1987","12","1","Los Ríos",NA,"-79.25","-1.35",NA,"30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-45","8"
"890","2017-04-01 12:44:00-03","MO","MOBOT","100961865","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis",NA,"George S. Bunting|Alexander Stoddart","Bunting 9743","South America","Venezuela","Páramo Agua Linda, en la vecinadad de las torres de relevo de TV y en el Fundo Orion, arriba de la aldea Palmarito (en la carretera Lara-Zulia ca. 35 km al este de El Venado), en km 12-15 de la vía, en bosque nublado.",NA,NA,NA,NA,NA,NA,NA,"(DC.) H.S. Irwin & Barneby","R. Barneby","1980","9","6","Lara","Torres","-70.7","10.1666667",NA,"1100.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"891","2008-05-27 22:02:00-03","MO","MOBOT","3259448","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis",NA,"Douglas C. Daly","Daly 8385","South America","Brazil","Xapuri: Fazenda Bomfim. Undulating terrain. Disturbed terra firme forest with open canopy, source of disturbance unknown (bamboo die-back?)",NA,NA,NA,NA,NA,NA,NA,"(DC.) H.S. Irwin & Barneby","R. Barnby","1995","3","19","Acre",NA,"-68.23111","-10.77833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2015-03-23 21:29:00-03","MO","MOBOT","3259982","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis",NA,"L.S. Figueiredo|K. Andrade|C. Gomes","Figueirédo 97","South America","Brazil","Buíque, Estrada Buíque - Catimbau, Complexo caatinga-campo? Com vegetacão arbustiva, solo arenoso.",NA,NA,NA,NA,NA,NA,NA,"(DC.) H.S. Irwin & Barneby","A. Laurenio","1995","6","17","Pernambuco",NA,"-37.16666","-8.61666",NA,"790.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2017-06-21 13:36:00-03","MO","MOBOT","100983126","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"Romeu P. Belém|R.S. Pinheiro","Belém 3291","South America","Brazil","Santa Cruz Cabrália.",NA,NA,NA,NA,NA,NA,"excelsa","(Schrad.) H.S. Irwin & Barneby","Irwin & Barneby","1967","2","8","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"894","2016-06-16 08:30:00-03","MO","MOBOT","105610","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"Blas Pérez","Pérez Maricerich 1011","South America","Paraguay","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,"excelsa","(Schrad.) H.S. Irwin & Barneby","R. Barneby (NY)","1991","8",NA,"Central",NA,"-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","3"
"895","2016-06-16 08:31:00-03","MO","MOBOT","106072","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"Blas Pérez","Pérez Maricerich 967","South America","Paraguay","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,"excelsa","(Schrad.) H.S. Irwin & Barneby","R. Barneby (NY)","1991","8",NA,"Central",NA,"-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","3"
"896","2015-03-19 09:02:00-03","MO","MOBOT","106657","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"Blas Pérez","Pérez Maricerich 1205","South America","Paraguay","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,"excelsa","(Schrad.) H.S. Irwin & Barneby","R. Barneby (NY)","1991","9",NA,"Central",NA,"-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","3"
"897","2012-12-14 13:32:00-02","MO","MOBOT","3259089","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"Jacques S. Blanchet","Blanchet 2553","South America","Brazil","Ad Moritiba provineiar. Bahiar,",NA,NA,NA,NA,NA,NA,"excelsa","(Schrad.) H.S. Irwin & Barneby","R.L.Liesner",NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"898","2008-05-27 22:02:00-03","MO","MOBOT","3259102","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"VASCONCELLOS","VASCONCELLOS 385","South America","Brazil","Escola de Agronomia do Nordeste. Areia. Paraiba.",NA,NA,NA,NA,NA,NA,"excelsa","(Schrad.) H.S. Irwin & Barneby","R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2009-07-31 07:05:00-03","MO","MOBOT","3259258","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"George Eiten|Liene T. Eiten","Eiten 5008","South America","Brazil","Municpio de Euclides da Cunha; along road from Canudos to Cuclides Da Cunha. About 45 km south of Canudos to Euclides Da Cunha. About 45 km south of Canudos, or ca. 28 km north of Euclides Da Cunha.",NA,NA,NA,NA,NA,NA,"excelsa","(Schrad.) H.S. Irwin & Barneby","R.L.Liesner","1962","7","18","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2012-12-14 13:33:00-02","MO","MOBOT","3259314","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"Jacques S. Blanchet","Blanchet 3553","South America","Brazil","Ad Moritiba provinciae Bahiae,",NA,NA,NA,NA,NA,NA,"excelsa","(Schrad.) H.S. Irwin & Barneby","R.L. Liesner",NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"901","2019-10-30 04:39:00-03","MO","MOBOT","3259412","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 16151","South America","Brazil","6km. from Filadelfia on the BA 385 to Itiuba. Caatinga vegetation on sand.",NA,NA,NA,NA,NA,NA,"excelsa","(Schrad.) H.S. Irwin & Barneby","R.L. Liesner","1974","1",NA,"Bahia",NA,"-40.06666","-10.75",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2014-08-23 05:36:00-03","MO","MOBOT","3259923","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 27404","South America","Brazil","Serra do Cabral. Cerrado, ca. 5km S. of Joaquin Felício, MG-1.",NA,NA,NA,NA,NA,NA,"excelsa","(Schrad.) H.S. Irwin & Barneby","R.Liesner","1970","3","11","Minas Gerais",NA,NA,NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","2015-12-09 21:02:00-02","MO","MOBOT","3260217","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"M. do Socorro G. Ferreira","Ferreira 2492","South America","Brazil","São João Cambuí-Margem da estrada-Irecê-",NA,NA,NA,NA,NA,NA,"excelsa","(Schrad.) H.S. Irwin & Barneby","Ronald Liesner","1980",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2011-01-17 10:00:00-02","MO","MOBOT","3260344","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"William R. Anderson|Paul A. Fryxell|Steven R. Hill|R. Reis dos Santos|R. Souza","Anderson 9123","South America","Brazil","About 1 km E of Rio Pandeiros, near road to Januária; sandy cerrado, with some rocky areas.",NA,NA,NA,NA,NA,NA,"excelsa","(Schrad.) H.S. Irwin & Barneby","R.L. Liesner","1973","4","18",NA,NA,NA,NA,NA,"520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2011-01-17 10:00:00-02","MO","MOBOT","3263260","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"William R. Anderson|Paul A. Fryxell|Steven R. Hill|R. Reis dos Santos|R. Souza","Anderson 9146","South America","Brazil","13 km by road W of Januária on road to Serra das Araras; road cut through tropical forest on sandy soil, apparently over limestone, ca. 2 km E. of large limestone hill.",NA,NA,NA,NA,NA,NA,"excelsa","(Schrad.) H.S. Irwin & Barneby","R.L. Liesner","1973","4","19","Minas Gerais",NA,NA,NA,NA,"575.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2015-08-13 05:50:00-03","MO","MOBOT","3263480","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"Howard S. Irwin|R.M. Harley|Gary L. Smith","Irwin 31648","South America","Brazil","Valley of the Rio Das Ondas. Cut-over gallery forest ca. 4 km E of Barreiras, road to Passagem and Ibotirama,",NA,NA,NA,NA,NA,NA,"excelsa","(Schrad.) H.S. Irwin & Barneby","R.L. Liesner","1971","3","6","Bahia",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2015-12-09 21:02:00-02","MO","MOBOT","3264033","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"M. do Socorro G. Ferreira","Ferreira 149","South America","Brazil","São João. Estrada de Baraúna para Variante-Irecê",NA,NA,NA,NA,NA,NA,"excelsa","(Schrad.) H.S. Irwin & Barneby","R.L.Liesner","1981",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","2008-05-27 22:02:00-03","MO","MOBOT","74857","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"Alwyn H. Gentry|Elsa M. Zardini","Gentry 49989","South America","Brazil","Road to Manoel Vitorino from Jequié, BR-116; Cuatingo.",NA,NA,NA,NA,NA,NA,"excelsa","(Schrad.) H.S. Irwin & Barneby","R. Barneby","1985","2","9","Bahia",NA,"-40.16666","-14",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-101","7"
"909","2014-02-25 14:51:00-03","MO","MOBOT","100675660","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"A. Roca|et al.","Roca AR0679","South America","Bolivia","Cuarirenda Izozog.",NA,NA,NA,NA,NA,NA,"spectabilis",NA,NA,"1998","7","7","Santa Cruz","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"910","2015-01-20 14:47:00-02","MO","MOBOT","100771978","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"Genevieve Bourdy","Bourdy GB1978","South America","Bolivia","Aguarati Isozog. 19' 15536, 62'28290. En el chaco de Miguel Cuellar, 800 m al norte de la comunidad de Aguaratimi.",NA,NA,NA,NA,NA,NA,"spectabilis",NA,NA,"1998","12","6","Santa Cruz","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"911","2008-05-27 22:02:00-03","MO","MOBOT","1009618","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"M. Menacho|E. Gutiérrez","Menacho Viruez 584","South America","Bolivia","Pampa de Viru-Viru a 17 Km al N de ciudad Sta. Cruz, aeropuerto Int. Viru-Viru; sabana con islas de bosque, sartenejales y quemas frecuentes; suelos arenosos.",NA,NA,NA,NA,NA,NA,"spectabilis",NA,"M. Menacho","1994","4","2","Santa Cruz","Warnes","-63.146667","-17.655278",NA,"360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"912","2008-05-27 22:02:00-03","MO","MOBOT","102316","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"Timothy J. Killeen","Killeen 2805A","South America","Bolivia","Colonia Copacabana. Serrania Marimonos. 20 km East of Sapecho on Yacimientos Petroleferos Fiscales Bolivianos (YPFB) exploration trail. Evergreen Forest. Remnant. Muestras preservadas en alcohol.",NA,NA,NA,NA,NA,NA,"spectabilis",NA,"R.L. Liesner (MO)","1991","4","13","La Paz","Sud Yungas","-67.33333","-15.5",NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","8"
"913","2008-05-27 22:02:00-03","MO","MOBOT","102455","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"Timothy J. Killeen|Valentín García|J. Paul Schmitt","Killeen 3002","South America","Bolivia","Colonía Copacabana, Serranía marimonos, 20 km E de Sapecho por la carretera a Yucumo. Bosque humido alto.",NA,NA,NA,NA,NA,NA,"spectabilis",NA,"R. L. Liesner (MO)","1991","4","25","La Paz","Sud Yungas","-67.41666","-15.5",NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","8"
"914","2008-05-27 22:02:00-03","MO","MOBOT","104936","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"Alwyn H. Gentry|Robin B. Foster","Gentry 71176","South America","Bolivia","Chaquimayo-Apolo trail ca 15 km NW of Apolo, near Río Machariapo, small patch of cerrado vegetation.",NA,NA,NA,NA,NA,NA,"spectabilis",NA,"R. L. Liesner (MO)","1990","6","13","La Paz",NA,"-68.46666","-14.56666",NA,"1400.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"382","3"
"915","2008-05-27 22:02:00-03","MO","MOBOT","1425670","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"Stephan G. Beck","Beck 6339","South America","Bolivia","Monteagudo, 69 km hacia Sucre",NA,NA,NA,NA,NA,NA,"spectabilis",NA,NA,NA,NA,NA,"Chuquisaca","Tomina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2016-11-15 05:15:00-02","MO","MOBOT","1719336","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"Antonio C. Krapovickas","Krapovickas 36137","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"spectabilis",NA,"R.Barneby, 81","1984","4","15","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2011-03-11 16:35:00-03","MO","MOBOT","1783686","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"Ramiro Fonnegra G.|Francisco J. Roldán","Fonnegra G. 2311","South America","Colombia","Cañón del Río Porce entre Quebrada San Benigno y desembocadura del Río Riachón, Hacienda Primavera, Financió INTEGRAL.",NA,NA,NA,NA,NA,NA,"spectabilis",NA,"R.L. Liesner (MO)","1988","1","16","Antioquia","Anorí",NA,NA,NA,"300.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2014-01-26 13:29:00-02","MO","MOBOT","1783693","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"Francisco J. Roldán|Ramiro Fonnegra G.|J. Betancur|Beatriz E. Echeverry C.|Omar D. Escobar","Roldán 630","South America","Colombia","corregimiento Pavarandó Grande, finca El Darién, carretera Mutatá- Pavarandó Grande, km 10.",NA,NA,NA,NA,NA,NA,"spectabilis",NA,"R.L. Liesner (MO)","1987","3","4","Antioquia","Mutatá","-76.45","7.23333",NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2020-07-11 04:38:00-03","MO","MOBOT","2659823","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"Bente B. Klitgaard|Gwilym P. Lewis|Bolívar Merino|Pablo Lozano|F. Elizalde|Tania Delgado|F. Tinitana","Klitgaard 150","South America","Ecuador","Pupacos, W of Catacocha, km 26 on road Catacocha-Macará",NA,NA,NA,NA,NA,NA,"spectabilis",NA,"Lewis, G. P. (K)","1996","4","30","Loja",NA,"-79.8","-4.06666",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
