"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet"
"631","2019-10-03 10:04:13-03","UFSCar","SORO","6524","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Rocha, L.F.; Silva, L.G.F.; Souza, T.B.","1","2017","04","25","Brasil","São Paulo","Sorocaba","UFSCar - campus Sorocaba, próximo ao estacionamento do prédio ATLab.","-47.4500007629395","-23.5",NA,NA,NA,NA,"Árvore de aproximadamente 3,5m; odor característico; glândulas de óleo visíveis quando expostas ao sol; tronco escamante levemente áspero; não possui seiva; presença de gavinhas.",NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"632","2019-10-03 10:04:13-03","UFSCar","SORO","4831","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Almeida, J.F.; VALDEMARIM,K.;GAEM,P.;ESCARAVELI,F.","17","2016","10","29","Brasil","São Paulo","Sorocaba","UFSCar - Fragmento Linear","-47.4500007629395","-23.5",NA,NA,NA,NA,"Árvore ca. 2m. Sem flor, com frutos de cores roxas. Coleta realizada no fragmento linear do campus. Vegetação: Estacional.",NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"633","2019-10-03 10:04:13-03","UFSCar","SORO","4832","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Almeida, J.F.; VALDEMARIM,K.;GAEM,P.;ESCARAVELI,F.","18","2016","10","29","Brasil","São Paulo","Sorocaba","UFSCar - Fragmento Linear","-47.4500007629395","-23.5",NA,NA,NA,NA,"Árvore ca. 2m. Sem flor, com frutos de cores roxas. Coleta realizada no fragmento linear do campus. Vegetação: Estacional.",NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"634","2019-10-03 10:04:13-03","UFSCar","SORO","4829","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Almeida, J.F.; VALDEMARIM,K.;GAEM,P.;ESCARAVELI,F.","15","2016","10","29","Brasil","São Paulo","Sorocaba","UFSCar - Fragmento Linear","-47.4500007629395","-23.5",NA,NA,NA,NA,"Árvore ca. 1,5m. Sem flor, com frutos de cores roxas. Coleta realizada no fragmento linear do campus. Vegetação: Estacional.",NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"635","2019-10-03 10:04:13-03","UFSCar","SORO","4830","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Almeida, J.F.; VALDEMARIM,K.;GAEM,P.;ESCARAVELI,F.","16","2016","10","29","Brasil","São Paulo","Sorocaba","UFSCar - Fragmento Linear","-47.4500007629395","-23.5",NA,NA,NA,NA,"Árvore ca. 1,5m. Sem flor, com frutos de cores roxas. Coleta realizada no fragmento linear do campus. Vegetação: Estacional.",NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"636","2019-10-03 10:04:13-03","UFSCar","SORO","6365","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","P.H. Gaem","2018","10","10",NA,"181",NA,NA,NA,"Brasil","São Paulo","Sorocaba","UFSCar, fragmento linear (atrás da área de vivência).","-47.4500007629395","-23.5",NA,NA,NA,NA,"Arvoreta de aprox. 2,5 m",NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"637","2019-10-03 10:04:13-03","UFSCar","SORO","4951","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,NA,"28","2017","05","18","Brasil","São Paulo","Sorocaba","UFSCAR - Frangmento atras estacionamento prédio amarelo","-47.4500007629395","-23.5",NA,NA,NA,NA,"Floresta estacional",NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"638","2019-10-03 10:04:13-03","UFSCar","SORO","4952","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,NA,"29","2017","05","18","Brasil","São Paulo","Sorocaba","UFSCAR - Frangmento atras estacionamento prédio amarelo","-47.4500007629395","-23.5",NA,NA,NA,NA,"Floresta estacional",NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"639","2019-05-06 12:00:59-03","UFU","HUFU","47920","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg","Rosa, P.O.","2007","07",NA,"Hattori, E.K.O.; Rosa, P.O. & Araújo, G.M.","713","2007","04","23","Brasil","Minas Gerais","Araguari","Capim Branco I, Funil I.","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Árvore, ca. 8 m. Botões florais e cálice esverdeados, cálice alvo e estiletes alvos.; Mata decídua.","HUFU00017284",NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,"perforata"
"640","2020-08-04 12:48:46-03","UFU","HUFU","43424","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg","Arantes, A.A.A.","2006","10",NA,"Araújo, G.M.; Siqueira, A.S.; Souza, J.P.; Rodrigues, V.H.P. &","s.n.","2004","12","15","Brasil","Minas Gerais","Araguari","Fazenda do Salto","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Árvore, ca. 6 m. Frutos verdes.; Mata decidua.","HUFU00017269",NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,"perforata"
"641","2020-08-04 12:48:46-03","UFU","HUFU","36532","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Arantes, A.A.A.","2003","11",NA,"Alves, A.S.S.; Alves, A.A.","564","2003","08","31","Brasil","Minas Gerais","Lagamar","Reserva Vagetal da Companhia Mineira de Metais","-46.8074989318848","-18.1783008575439",NA,NA,NA,NA,"Árvore, ca. 6 m. Cálice verde, corola branca.; Mata de Encosta.","HUFU00017281",NA,NA,NA,NA,NA,NA,"53279","auto",NA,NA,NA,NA,NA,NA
"642","2019-05-06 12:00:59-03","UFU","HUFU","47904","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg",NA,NA,NA,NA,"Hattori, E.K.O.; Rosa, P.O. & Araújo, G.M.","696","2007","04","20","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 9 m. Botões florais e cálice esverdeados, corola e filetes alvos.; Mata ciliar.","HUFU00017286",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,"perforata"
"643","2019-05-06 12:00:59-03","UFU","HUFU","48659","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg",NA,NA,NA,NA,"Rosa, P.O.; Gusson, A.E. & Araújo, G.M.","852","2007","08","29","Brasil","Minas Gerais","Uberlândia","Capim Branco I, Funil I.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 7 m. Frutos verdes.; Mata decidua.","HUFU00017283",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,"perforata"
"644","2019-05-06 12:00:59-03","UFU","HUFU","48507","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg",NA,NA,NA,NA,"Hattori, E.K.O.; Rosa, P.O. & Araújo, G.M.","797","2007","06","29","Brasil","Minas Gerais","Uberlândia","Capim Branco I, Funil II.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 10 m. Frutos imaturos amarelados.; Mata decidua.","HUFU00017285",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,"perforata"
"645","2020-08-04 12:48:46-03","UFU","HUFU","43416","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg","Arantes, A.A.A.","2006","10",NA,"Araújo, G.M.; Aguiar, E.","s.n.","2005","09","06","Brasil","Minas Gerais","Uberlândia","Capim Branco II, Funil II.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 8 m. Fruto verde.; Mata decidua.","HUFU00017271",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,"perforata"
"646","2019-05-06 12:00:59-03","UFU","HUFU","57287","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.","2008",NA,NA,"Hatschbach, G.; Ziller, S.R. & Saldanha Muniz, J.","64513","1996","02","24","Brasil","Paraná","Pinhão","Rio Reserva, Salto da Fazenda Reserva. Mata do canyon, abaixo do salto.","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"Árvore, ca. 4 m. Flores alvas.; Floresta estacional semidecídua montana.","HUFU00017277",NA,NA,NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA
"647","2019-05-06 12:00:59-03","UFU","HUFU","18440","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Soares-Silva, L.H.","1998","09","22","Medri, C.; Kinupp, V.F. & Francisco, E.M.","585","1998","03","28","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Arbusto, ca. 2 m. Botões creme, flores brancas, frutos imaturos verdes.; Borda de mata.","HUFU00017279",NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"648","2019-05-06 12:00:59-03","UFU","HUFU","12844","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Mota, A.L.P.; et al.","2263","1994","08","15","Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo Mineiro.","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Árvore, ca. 6,5 m. Base do tronco ligeiramente acanalada, casca lisa a superficialmente fissurada pulverulenta, frutos imaturos verdes.; Mata de furnas.","HUFU00017278",NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"649","2019-05-06 12:00:59-03","UFU","HUFU","24816","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.","2000",NA,NA,"Francisco, E.M.; et al.","s.n.","1999","10","19","Brasil","Paraná","Ortigueira","Sítio Cubines","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Árvore, ca. 4 m. Fruto imaturo verde.; Borda da mata.","HUFU00017280",NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"650","2020-08-04 12:48:46-03","UFU","HUFU","43420","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg","Arantes, A.A.A.","2006","10",NA,"Araújo, G.M.; Souza, J.P.","s.n.","2005","04","12","Brasil","Minas Gerais","Araguari","Capim Branco I, Funil I.","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Árvore, ca. 4 m. Flor branca.; Mata seca.","HUFU00017273",NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,"perforata"
"651","2019-05-06 12:00:59-03","UFU","HUFU","48851","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg",NA,NA,NA,NA,"Rosa, P.O.; Gusson, A.E. & Araújo, G.M.","877","2007","09","14","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 8 m. Frutos imaturos verdes.; Mata ciliar.","HUFU00017282",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,"perforata"
"652","2020-08-04 12:48:46-03","UFU","HUFU","43625","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg","Arantes, A.A.A.","2006","10",NA,"Siqueira, A.S.; Rodrigues, V.H.P.","s.n.","2005","10","05","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 7 m. Flor branca.; Mata ciliar.","HUFU00017270",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,"perforata"
"653","2020-08-04 12:48:46-03","UFU","HUFU","43417","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg","Arantes, A.A.A.","2006","10",NA,"Siqueira, A.S.; Rodrigues, V.H.P. & Aguiar, E.","s.n.","2005","08","08","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 10 m. Fruto verde.; Mata ciliar.","HUFU00017272",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,"perforata"
"654","2019-05-06 12:00:59-03","UFU","HUFU","47920","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg","Rosa, P.O.","2007","07",NA,"Hattori, E.K.O.; Rosa, P.O. & Araújo, G.M.","713","2007","04","23","Brasil","Minas Gerais","Araguari","Capim Branco I, Funil I.","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Árvore, ca. 8 m. Botões florais e cálice esverdeados, cálice alvo e estiletes alvos.; Mata decídua.","HUFU00017284",NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,"perforata"
"655","2020-08-04 12:48:46-03","UFU","HUFU","43424","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg","Arantes, A.A.A.","2006","10",NA,"Araújo, G.M.; Siqueira, A.S.; Souza, J.P.; Rodrigues, V.H.P. &","s.n.","2004","12","15","Brasil","Minas Gerais","Araguari","Fazenda do Salto","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Árvore, ca. 6 m. Frutos verdes.; Mata decidua.","HUFU00017269",NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,"perforata"
"656","2019-05-06 12:00:59-03","UFU","HUFU","47904","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg",NA,NA,NA,NA,"Hattori, E.K.O.; Rosa, P.O. & Araújo, G.M.","696","2007","04","20","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 9 m. Botões florais e cálice esverdeados, corola e filetes alvos.; Mata ciliar.","HUFU00017286",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,"perforata"
"657","2019-05-06 12:00:59-03","UFU","HUFU","48659","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg",NA,NA,NA,NA,"Rosa, P.O.; Gusson, A.E. & Araújo, G.M.","852","2007","08","29","Brasil","Minas Gerais","Uberlândia","Capim Branco I, Funil I.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 7 m. Frutos verdes.; Mata decidua.","HUFU00017283",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,"perforata"
"658","2019-05-06 12:00:59-03","UFU","HUFU","48507","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg",NA,NA,NA,NA,"Hattori, E.K.O.; Rosa, P.O. & Araújo, G.M.","797","2007","06","29","Brasil","Minas Gerais","Uberlândia","Capim Branco I, Funil II.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 10 m. Frutos imaturos amarelados.; Mata decidua.","HUFU00017285",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,"perforata"
"659","2020-08-04 12:48:46-03","UFU","HUFU","43416","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg","Arantes, A.A.A.","2006","10",NA,"Araújo, G.M.; Aguiar, E.","s.n.","2005","09","06","Brasil","Minas Gerais","Uberlândia","Capim Branco II, Funil II.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 8 m. Fruto verde.; Mata decidua.","HUFU00017271",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,"perforata"
"660","2020-08-04 12:48:46-03","UFU","HUFU","43420","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg","Arantes, A.A.A.","2006","10",NA,"Araújo, G.M.; Souza, J.P.","s.n.","2005","04","12","Brasil","Minas Gerais","Araguari","Capim Branco I, Funil I.","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Árvore, ca. 4 m. Flor branca.; Mata seca.","HUFU00017273",NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,"perforata"
"661","2019-05-06 12:00:59-03","UFU","HUFU","48851","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg",NA,NA,NA,NA,"Rosa, P.O.; Gusson, A.E. & Araújo, G.M.","877","2007","09","14","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 8 m. Frutos imaturos verdes.; Mata ciliar.","HUFU00017282",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,"perforata"
"662","2020-08-04 12:48:46-03","UFU","HUFU","43625","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg","Arantes, A.A.A.","2006","10",NA,"Siqueira, A.S.; Rodrigues, V.H.P.","s.n.","2005","10","05","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 7 m. Flor branca.; Mata ciliar.","HUFU00017270",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,"perforata"
"663","2020-08-04 12:48:46-03","UFU","HUFU","43417","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora perforata","O.Berg","Arantes, A.A.A.","2006","10",NA,"Siqueira, A.S.; Rodrigues, V.H.P. & Aguiar, E.","s.n.","2005","08","08","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 10 m. Fruto verde.; Mata ciliar.","HUFU00017272",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,"perforata"
"664","2020-08-20 14:58:16-03","UFSC","FLOR","40010","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","osoriana","Eugenia osoriana","Mattos & D.Legrand","Ribeiro, C.L.","2019","12","16","Mattos, J.","9253-A","1961","09","14","Brasil","Paraná","Curitiba","A 3km E da cidade.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"flor passada, fruto imaturo, 4m altura Habitat: capão","FLOR0040010","FLOR0040010",NA,"Myrtales",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"665","2020-08-20 14:58:16-03","UFSC","FLOR","15648","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Ribeiro, C.L.","2019","12","16","Hatschbach, G.","28401","1971","12","08","Brasil","Paraná","Porto Vitória","Prainha, rio Iguaçu.","-51.2317008972168","-26.1611003875732",NA,NA,NA,NA,"arbusto, flor alva, 2m altura. margem do rio Iguaçu. Habitat: margem do rio","FLOR0015648",NA,NA,"Myrtales",NA,NA,NA,"23747","auto",NA,NA,NA,NA,NA,NA
"666","2020-08-20 20:40:26-03","UFSC","FLOR","1404","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Legrand, C.D.","1964",NA,NA,"Hatschbach, G.","11123","1964","03","18","Brasil","Paraná","Quitandinha","Pangaré.","-49.4977989196777","-25.8724994659424",NA,NA,NA,NA,"arvoreta, flor alva","FLOR0001404",NA,NA,"Myrtales",NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA
"667","2020-08-20 14:58:16-03","UFSC","FLOR","15635","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.",NA,NA,NA,"Hatschbach, G.","18258","1968","01","06","Brasil","Paraná","São José dos Pinhais","Contenda.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"arvoreta, flor alva","FLOR0015635",NA,NA,"Myrtales",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"668","2020-08-20 14:58:16-03","UFSC","FLOR","25818","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.",NA,NA,NA,"Hatschbach, G.; Cordeiro, J.","51723","1988","01","05","Brasil","Paraná","Tijucas do Sul","Saltinho, rio da Várzea.","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"árvore, flor alva, 5m altura. mata de galeria do Rio da Várzea.","FLOR0025818",NA,NA,"Myrtales",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"669","2020-08-20 14:58:16-03","UFSC","FLOR","47739","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Grizzon, M.","2012","09","17","Camppelari, L.; et alii","s.n.","1993","04","07","Brasil","Rio Grande do Sul","Caxias do Sul","Jardim Botânico.","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"arbusto","FLOR0047739",NA,NA,"Myrtales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"670","2020-08-20 20:40:26-03","UFSC","FLOR","27496","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.","1993",NA,NA,"Jarenkow, J.A.","2311","1993","02","15","Brasil","Rio Grande do Sul","Marcelino Ramos","Borda do rio Uruguai.","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"arbusto, flor branca, 2m altura","FLOR0027496",NA,NA,"Myrtales",NA,NA,NA,"18635","auto",NA,NA,NA,NA,NA,NA
"671","2020-08-20 20:40:26-03","UFSC","FLOR","6563","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.","1993",NA,NA,"Smith, L.B.; Reitz, R.","12845","1964","10","23","Brasil","Santa Catarina","Abelardo Luz",NA,"-52.3283004760742","-26.5646991729736",NA,NA,NA,NA,NA,"FLOR0006563",NA,NA,"Myrtales",NA,NA,NA,"35836","auto",NA,NA,NA,NA,NA,NA
"672","2020-08-20 20:40:26-03","UFSC","FLOR","881","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Legrand, C.D.","1963",NA,NA,"Klein, R.M.","3535","1962","12","07","Brasil","Santa Catarina","Caçador","Fazenda dos Carneiros.","-51.0149993896484","-26.7752990722656",NA,NA,"1100","1100","arbusto, Fruto Maduro, roxo-escuro, 3m altura Habitat: orla de capão","FLOR0000881",NA,NA,"Myrtales",NA,NA,NA,"38516","auto",NA,NA,NA,NA,NA,NA
"673","2020-08-20 20:40:26-03","UFSC","FLOR","893","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Legrand, C.D.","1961",NA,NA,"Reitz, R.; Klein, R.M.","6057","1958","01","09","Brasil","Santa Catarina","Campo Alegre","Morro do Iquererim.","-49.2655982971191","-26.1924991607666",NA,NA,"1400","1400","arbusto, Fruto Maduro, roxo-escuro, 3m altura Habitat: campo","FLOR0000893",NA,NA,"Myrtales",NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA
"674","2020-08-20 14:58:16-03","UFSC","FLOR","4630","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Mazine, F.F.","2012","02","15","Bresolin, A.","209","1971","03","17","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","arbusto, flor branco, 3m altura. Isotypus Eugenia bresolinii. Habitat: morro, capoeirão","FLOR0004630",NA,NA,"Myrtales",NA,NA,"Isotypus","27000","auto",NA,NA,NA,NA,NA,NA
"675","2020-08-20 14:58:16-03","UFSC","FLOR","5134","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.",NA,NA,NA,"Sohn, S.; Campos, J.M.","42","1981","02","16","Brasil","Santa Catarina","Lebon Régis",NA,"-50.6953010559082","-26.9288997650146",NA,NA,NA,NA,"árvore, flor branca. Com folhas coreáceas verde escura e na parte inferior verde clara","FLOR0005134",NA,NA,"Myrtales",NA,NA,NA,"33793","auto",NA,NA,NA,NA,NA,NA
"676","2020-08-20 20:40:26-03","UFSC","FLOR","3462","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Legrand, C.D.","1974",NA,NA,"Reitz, R.; Klein, R.M.","10102","1972","11","23","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"900","900","arvoreta, flor branca, 5m altura Habitat: matinha de topo","FLOR0003462",NA,NA,"Myrtales",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"677","2020-08-20 20:40:26-03","UFSC","FLOR","872","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Legrand, C.D.","1963",NA,NA,"Reitz, R.; Klein, R.M.","2540","1956","01","20","Brasil","Santa Catarina","Palhoça","Pilões.","-48.6678009033203","-27.645299911499",NA,NA,"400","400","arbusto, flor branca, 3m altura Habitat: mata (sobre rocha)","FLOR0000872",NA,NA,"Myrtales",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"678","2020-08-20 20:40:26-03","UFSC","FLOR","868","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Legrand, C.D.","1963",NA,NA,"Reitz, R.; Klein, R.M.","10787","1961","03","02","Brasil","Santa Catarina","São José","Serra da Boa Vista.","-48.627498626709","-27.6152992248535",NA,NA,"1000","1000","arbusto, flor branca, 3m altura","FLOR0000868",NA,NA,"Myrtales",NA,NA,NA,"12814","auto",NA,NA,NA,NA,NA,NA
"679","2021-03-04 15:45:24-03","IF","SPSF","20733","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,NA,NA,NA,NA,"O.S.Ribas","1175","1996","02","10","Brasil","SC","Lajes","Macacos","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de galeria&nf;;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"70701","auto","Magnoliopsida",NA,NA,NA,NA,NA
