"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"809","2010-07-09 09:55:00-03","MO","MOBOT","2430981","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Deginani, N. B.",NA,NA,NA,"Fernando O. Zuloaga","1979","4","10","Argentina","Misiones","San Pedro","-53.8905555","-27.1486111",NA,NA,NA,NA,"Salto del Moconá",NA,NA,NA,NA,NA,"Zuloaga 740","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"810","2011-03-14 22:39:00-03","MO","MOBOT","2443308","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Deginani, N. B.",NA,NA,NA,"Ricardo O. Vanni|et al.","1987","8","1","Argentina","Misiones","Libertador General San Martín","-55.0333333","-27.0333333",NA,NA,NA,NA,"Ruta Prov. 220, 21 km N de acceso a Aristóbulo del Valle",NA,NA,NA,NA,NA,"Vanni 969","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"811","2010-01-11 11:16:00-02","MO","MOBOT","2477360","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Deginani, N. B.",NA,NA,NA,"Per Dusén","1911","6","4","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"Río Uruguay",NA,NA,NA,NA,NA,"Dusén 11860","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"812","2011-10-07 05:03:00-03","MO","MOBOT","2515576","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan",NA,NA,NA,NA,"Sandy Knapp",NA,NA,NA,"Paraguay","Canindeyú",NA,"-55.41666","-24.08333",NA,NA,NA,NA,"Reserva Natural del Bosque Mbaracayú",NA,NA,NA,NA,NA,"Knapp 9133","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2011-02-12 21:42:00-02","MO","MOBOT","2745187","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","P.M. Jorgensen (MO)",NA,NA,NA,"Gloria Calatayud|Isau Huamantupa|L. Cárdenas|H. Coasaca|E. Apaza","2004","4","15","Peru","Cusco","La Convención","-72.54611","-12.86694",NA,NA,NA,NA,"Dist. Huayopata, Balconpata. Bosque Primario Intervenido.",NA,NA,NA,NA,NA,"Calatayud Hermosa 2218","South America",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,"2",NA,NA
"814","2008-08-07 03:32:00-03","MO","MOBOT","276346","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","J.M. MacDougal (MO)",NA,NA,NA,"David N. Smith|G. Quintana|Valentín García","1989","5","25","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.25","-17.75",NA,NA,NA,NA,"50 km al norte de Mataral (en la carretera Santa Cruz-Comarapa) pasando por San Juan del Potrero y bajando a la cuenca del alto Río Ichilo. Bosque pluvial montano, estado primario, en fondo del valle. Especimenes preservados en alcohol.",NA,NA,NA,NA,NA,"Smith 13351","South America",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,"11","40",NA
"815","2008-05-27 22:02:00-03","MO","MOBOT","276389","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","R. Vasquez (USZ)",NA,NA,NA,"Timothy J. Killeen|Israel G. Vargas C.","1992","6","6","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.25","-17.8",NA,NA,NA,NA,"Entre 15 y 25 km al norte de San Juan de Potrero hacia, Cerro Bravo. Bosque de neblina con Podocarpus, Prumnopitis, Cedrille, y helechos arboreas. Muestras preservadas en alcohol.",NA,NA,NA,NA,NA,"Killeen 4113","South America",NA,NA,"2000.00000000","2500.00000000",NA,NA,NA,NA,NA,"1","47",NA
"816","2008-05-27 22:02:00-03","MO","MOBOT","276419","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","J.M. MacDougal (MO)",NA,NA,NA,"Timothy J. Killeen|Israel G. Vargas C.","1992","6","6","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.25","-17.8",NA,NA,NA,NA,"Entre 15 y 25 km al norte de San Juan de Potrero hacia, Cerro Bravo. Bosque de neblina con Podocarpus, Prumnopitis, Cedrille, y helechos arboreas. Muestras preservadas en alcohol.",NA,NA,NA,NA,NA,"Killeen 4065","South America",NA,NA,"2000.00000000","2500.00000000",NA,NA,NA,NA,NA,"6","47",NA
"817","2008-05-27 22:02:00-03","MO","MOBOT","276688","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","J.M. MacDougal (MO)",NA,NA,NA,"David N. Smith|James F. Smith","1989","5","2","Bolivia","La Paz","Sud Yungas","-67.51666","-16.35",NA,NA,NA,NA,"9 km de Huancané en la carretera hacia San Isidro. Bosque pluvial de alta montaña, intervenido.",NA,NA,NA,NA,NA,"Smith 13085","South America",NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,"11","20",NA
"818","2011-08-24 14:24:00-03","MO","MOBOT","276773","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","L. Escobar XII",NA,NA,NA,"James C. Solomon","1983","3","5","Bolivia","La Paz","Murillo","-68.0833333","-16.1166667",NA,NA,NA,NA,"30.5 km N of (below) dam at Lago Zongo. Trail up to Río Jachcha Cruz. Secondary forest along lower part of trail.",NA,NA,NA,NA,NA,"Solomon 9747","South America",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,"8","83-42",NA
"819","2008-05-27 22:02:00-03","MO","MOBOT","276889","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","L.K. Escobar (HUA)",NA,NA,NA,"James C. Solomon","1988","1","8","Bolivia","La Paz","Murillo","-68.06666","-16.11666",NA,NA,NA,NA,"Valle del Río Zongo. 32.0 km al N de la cumbre. Cerca de la boca del Río Jachcha Cruz. Bosque muy húmedo.",NA,NA,NA,NA,NA,"Solomon 17491","South America",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,"4","88-4",NA
"820","2008-05-27 22:02:00-03","MO","MOBOT","277069","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","L.K. Escobar (HUA)",NA,NA,NA,"James C. Solomon","1988","2","14","Bolivia","La Paz","Murillo","-68.06666","-16.11666",NA,NA,NA,NA,"Valle del Río Zongo. 32.1 km al N de la cumbre. Cerca de la boca del Río Jachcha Cruz. Bosque muy húmedo.",NA,NA,NA,NA,NA,"Solomon 17820","South America",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,"9","88-43",NA
"821","2011-10-13 15:41:00-03","MO","MOBOT","277105","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","L.K. Escobar (HUA)",NA,NA,NA,"James C. Solomon|Bruce A. Stein|Marie E. Uehling","1984","3","16","Bolivia","La Paz","Murillo","-68.1166667","-16.1166667",NA,NA,NA,NA,"27.4 km N (below) of the dam at Lago Zongo; Valle del Zongo. Moist cloud forest with some tree ferns. North facing slopes more disturbed, drier.",NA,NA,NA,NA,NA,"Solomon 11864","South America",NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,"5","84-40",NA
"822","2015-03-26 09:54:00-03","MO","MOBOT","277199","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","N. Deginani",NA,NA,NA,"James C. Solomon","1980","3","1","Bolivia","La Paz","Murillo","-68.0666667","-16.1166667",NA,NA,NA,NA,"45.6 km NE from junction with road to Chacaltaya. Upper valle de Zongo.",NA,NA,NA,NA,NA,"Solomon 5269","South America",NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,"3","50",NA
"823","2008-05-27 22:02:00-03","MO","MOBOT","279458","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","L.K. Escobar (HUA)",NA,NA,NA,"David R. Brunner|S. Caballero","1986","4","18","Paraguay","Alto Paraná",NA,"-54.55","-24.85",NA,NA,NA,NA,"Reserva Biológico Limoy de Itaipu Binacional. Bosque humedo de 25 m de altura, en regeneración, Guadua (POACEAE) muy abundante. Suelo arsilloso.",NA,NA,NA,NA,NA,"Brunner 1871","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","86-10",NA
"824","2008-05-27 22:02:00-03","MO","MOBOT","282099","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan",NA,NA,NA,NA,"Alwyn H. Gentry","1989","5","27","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,"Itaipu, Forest Reserve Noe. Pto. Puente Stroessner.",NA,NA,NA,NA,NA,"Gentry 66156","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","383",NA
"825","2016-02-04 15:59:00-02","MO","MOBOT","2877519","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","P.M. Jorgensen",NA,NA,NA,"Anonymous","1997","3","5","Bolivia","La Paz",NA,"-67.8333333","-16.2166667",NA,NA,NA,NA,"31 kms. road Milluni-Songo.",NA,NA,NA,NA,NA,"Anonymous 029","South America",NA,NA,"2290.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"826","2012-01-12 15:25:00-02","MO","MOBOT","2877681","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","N. Deginani",NA,NA,NA,"Itaipú Binacional","1979","11","29","Paraguay","Alto Paraná",NA,"-54.8666667","-24.7833333",NA,NA,NA,NA,"Dpto. A. Paraná-Rva. Limoy. Bosque formac. Secundaria.",NA,NA,NA,NA,NA,"Itaipú Binacional 286","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"827","2014-12-26 10:45:00-02","MO","MOBOT","2877932","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","A.C. Cervi",NA,NA,NA,"Gert G. Hatschbach|Armando C. Cervi","1987","4","24","Brazil","Paraná",NA,"-49.2333333","-24.85",NA,NA,NA,NA,"Cab. Rib. do Tigre, Paraná. Orla mata pluvial.",NA,NA,NA,NA,NA,"Hatschbach 51237","South America",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"828","2009-07-09 17:05:00-03","MO","MOBOT","2878183","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","A.C. Cervi",NA,NA,NA,"Gert G. Hatschbach","1976",NA,NA,"Brazil","Paraná",NA,"-49.91666","-23.58333",NA,NA,NA,NA,"Rod. Pr-092 ( mun. Quatigua) Paraná.",NA,NA,NA,NA,NA,"Hatschbach 39259","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2011-03-11 14:25:00-03","MO","MOBOT","2878516","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","A.C. Cervi",NA,NA,NA,"Gert G. Hatschbach|O. V. Guimarães","1968","4","26","Brazil","Paraná",NA,"-52.8","-25.3",NA,NA,NA,NA,"Serra da Uniáo ( mun. Guaraniacu) Paraná.",NA,NA,NA,NA,NA,"Hatschbach 261","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"830","2020-05-27 04:37:00-03","MO","MOBOT","2878880","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","M. Nee",NA,NA,NA,"Michael H. Nee|Moises Mendoza|M. A. Sundue","2003","8","3","Bolivia","Santa Cruz",NA,"-64.53361","-17.85166",NA,NA,NA,NA,"Caballero, 6.5 km ( by air) N of Comarapa,cloud forest along old logging road in Cerro Bravo area With Crinodendron Tucumanum. Podocarpus rusbyi, Siparuna muricata, and a few fields of vegetable crops ( solanum tuberosum, Vicia faba).",NA,NA,NA,NA,NA,"Nee 52437","South America",NA,NA,"2380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2015-01-24 13:40:00-02","MO","MOBOT","2936162","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan",NA,NA,NA,NA,"Gustavo Martinelli","1978","5","9","Brazil","Rio de Janeiro",NA,"-42.53333","-22.26666",NA,NA,NA,NA,"Nova Friburgo. Morro da Caledonia.",NA,NA,NA,NA,NA,"Martinelli 4427","South America",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2020-05-27 04:37:00-03","MO","MOBOT","2936166","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan",NA,NA,NA,NA,"Michael H. Nee|M. A. Sundue|Moises Mendoza|Alba L. Arbeláez",NA,NA,NA,"Bolivia","Santa Cruz","Florida","-63.91666","-18.06666",NA,NA,NA,NA,"Parque Nacional Ambors, 8 km (by air) NE of Mairana, along trails on and near ridgetop, 5.5 km N of Campamento La Yunga park station. Disturbed cloud forest, with tree ferns.",NA,NA,NA,NA,NA,"Nee 52017","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2009-07-09 17:05:00-03","MO","MOBOT","2936170","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan",NA,NA,NA,NA,"Gert G. Hatschbach","1967","3","12","Brazil","Paraná",NA,"-49.4","-25.08333",NA,NA,NA,NA,"Rio Branco do Sul. Curiola [Curriola]. Capoeira.",NA,NA,NA,NA,NA,"Hatschbach 16142","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2014-03-29 22:05:00-03","MO","MOBOT","2936176","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan",NA,NA,NA,NA,"A.L. Woolston","1961","4","29","Paraguay","Presidente Hayes",NA,"-58.01666","-24.16666",NA,NA,NA,NA,"Alto Paraguay: Primavera. High wood-edge.",NA,NA,NA,NA,NA,"Woolston 1256","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2015-10-31 05:50:00-02","MO","MOBOT","2936193","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan",NA,NA,NA,NA,"Wilson Hoehne","1964","4","4","Brazil","Rio de Janeiro",NA,"-43.48333","-23.03333",NA,NA,NA,NA,"Rio de Janeiro. Estado da Guanabara: Rio de Janeiro, prox. Recreio dos Bandeirantes. Na restinga.",NA,NA,NA,NA,NA,"Hoehne 5720","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2009-12-04 16:52:00-02","MO","MOBOT","2936206","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan",NA,NA,NA,NA,"Gert G. Hatschbach|O. V. Guimarães","1968","4","24","Brazil","Paraná",NA,"-52.86666","-25.1",NA,NA,NA,NA,"Guaraniacu. Serra da Uniao. Orla da mata pluvial.",NA,NA,NA,NA,NA,"Hatschbach 19173","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2012-04-18 09:46:00-03","MO","MOBOT","2936209","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan",NA,NA,NA,NA,"Jan C. Lindeman|J.H. de Haas","1967","5","15","Brazil","Paraná",NA,"-52.53333","-24.41666",NA,NA,NA,NA,"Nova Cantu. Ca. 20 km S of Mambore. Road from Funda to Fazenda S. Domingos. Araucaria wood. Roadside. Araucaria wood.",NA,NA,NA,NA,NA,"Lindeman 5310","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2012-04-18 09:46:00-03","MO","MOBOT","2936211","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan",NA,NA,NA,NA,"Jan C. Lindeman|J.H. de Haas","1957","4","30","Brazil","Paraná",NA,"-49.3","-25.16666",NA,NA,NA,NA,"Rio Branco do Sul. Vicinity of Rio Branco do Sul.",NA,NA,NA,NA,NA,"Lindeman 5233","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2014-01-31 17:34:00-02","MO","MOBOT","2936212","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan",NA,NA,NA,NA,"Armando C. Cervi","1989","3","2","Brazil","Paraná",NA,"-49.08333","-25.36666",NA,NA,NA,NA,"Quatro Barras. Estrada da Graciosa, Rio do Corvo.",NA,NA,NA,NA,NA,"Cervi 2616","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2011-02-17 10:58:00-02","MO","MOBOT","2936238","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan",NA,NA,NA,NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","1968","1","25","Brazil","Goiás",NA,"-48.63333","-15.35",NA,NA,NA,NA,"Serra dos Pirineus. 75 km N of Corumba de Goias on road to Niquelbndia, Goias in valley of Rio Maranhao. Gallery margin. Disturbed gallery forest.",NA,NA,NA,NA,NA,"Irwin 19215","South America",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2010-10-07 15:39:00-03","MO","MOBOT","2936241","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan",NA,NA,NA,NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","1966","1","25","Brazil","Distrito Federal",NA,"-47.71666","-15.63333",NA,NA,NA,NA,"Cerrado slopes near Corrego Corguinho, immediately east of Sobradinho. Cerrado slopes.",NA,NA,NA,NA,NA,"Irwin 12012","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2011-03-11 14:19:00-03","MO","MOBOT","2878362","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","A.C. Cervi",NA,NA,NA,"R. Kummrow","1975","1","25","Brazil","Paraná","Tunas do Paraná","-49.0625","-25.8438889",NA,NA,NA,NA,"represa de Vossoroca ( mun. Tijucas do Sul Paraná).",NA,NA,NA,NA,NA,"Kummrow 855","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"843","2011-03-10 13:42:00-03","MO","MOBOT","924186","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan",NA,NA,NA,NA,"Gert G. Hatschbach","1982","9","2","Brazil","Paraná","Rio Branco do Sul","-49.3",NA,NA,NA,NA,NA,"Serra do Bromado, Mpio. Rio Branco do Sul.",NA,NA,NA,NA,NA,"Hatschbach 44544","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"844","2016-01-27 10:39:00-02","MO","MOBOT","100240568","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","E.P. Killip",NA,NA,NA,"Nils J. Andersson","1852",NA,NA,"Argentina","Buenos Aires",NA,"-58.3666667","-34.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andersson s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"845","2013-05-07 06:03:00-03","MO","MOBOT","3147193","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","P.M. Jorgensen",NA,NA,NA,"M. Muñoz|Rosángela Núñez C.|H. Huaylla","2003","6","20","Bolivia","Santa Cruz",NA,"-64.71666","-17.78666",NA,NA,NA,NA,"Cruze Empalme, camino de San Mateo. Presenta un bosque humedo nublado intervenido por ganaderia. Con presencia de helechos arboreos.",NA,NA,NA,NA,NA,"Muñoz 181","South America",NA,NA,"2170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2010-01-11 10:33:00-02","MO","MOBOT","100240531","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","E.P. Killip",NA,NA,NA,"C.W.H. Mosen",NA,NA,NA,"Brazil","São Paulo",NA,"-46.6333333","-22.0333333",NA,NA,NA,NA,"Serra de Caracol",NA,NA,NA,NA,NA,"Mosén 1327","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"847","2011-08-24 14:23:00-03","MO","MOBOT","100404377","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina",NA,"Cervi A.",NA,NA,NA,"Gert G. Hatschbach","1962","10","14","Brazil","Paraná","Campina Grande do Sul","-48.8355555","-25.1105556",NA,NA,NA,NA,"Jaguatirica",NA,NA,NA,NA,NA,"Hatschbach 9396","South America",NA,NA,NA,NA,"amethystina",NA,NA,NA,NA,"1",NA,NA
"848","2008-05-27 22:02:00-03","MO","MOBOT","2936218","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina bolosii","Cervi",NA,NA,NA,NA,"MEDRI","1998","3","28","Brazil","Paraná",NA,"-50.58333","-23.91666",NA,NA,NA,NA,"Sapopema. Sapopema. Salto das Orquideas.",NA,NA,NA,NA,NA,"MEDRI 597","South America",NA,NA,NA,NA,"bolosii",NA,NA,NA,NA,NA,NA,NA
"849","2014-11-04 22:03:00-02","MO","MOBOT","2936213","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina",NA,NA,NA,NA,NA,"A.M. de Carvalho|André M. Amorim|Sérgio C. de Sant'Ana|Jomar G. Jardim","1996","6","6","Brazil","Bahia",NA,"-39.08333","-15.15",NA,NA,NA,NA,"Una. Reserva Biolsgica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhius/Una. ao da Mata Higrofila Sul Baiana.",NA,NA,NA,NA,NA,"Carvalho 6225","South America",NA,NA,NA,NA,"amethystina",NA,NA,NA,NA,NA,NA,NA
"850","2011-08-24 14:23:00-03","MO","MOBOT","100404377","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina",NA,"Cervi A.",NA,NA,NA,"Gert G. Hatschbach","1962","10","14","Brazil","Paraná","Campina Grande do Sul","-48.8355555","-25.1105556",NA,NA,NA,NA,"Jaguatirica",NA,NA,NA,NA,NA,"Hatschbach 9396","South America",NA,NA,NA,NA,"amethystina",NA,NA,NA,NA,"1",NA,NA
"851","2016-11-16 15:21:00-02","MO","MOBOT","3008958","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","cornuta","Passiflora cornuta","Mast.","P. M. Jorgensen",NA,NA,NA,"W.J. Burchell",NA,NA,NA,"Brazil","Goiás",NA,"-50.1333333","-15.9333333",NA,NA,NA,NA,"Porto Imperial",NA,NA,NA,NA,NA,"Burchell 8537","South America",NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,"1",NA,NA
"852","2010-01-08 15:05:00-02","MO","MOBOT","100240358","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","violacea","Passiflora violacea","Vell.","E.P. Killip",NA,NA,NA,"Per Dusén","1914","3","20","Brazil","Rio de Janeiro",NA,"-44.6","-22.45",NA,NA,NA,NA,"Serra de Itatiaia.",NA,NA,NA,NA,NA,"Dusén 97","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"853","2010-11-22 10:08:00-02","MO","MOBOT","100240337","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","violacea","Passiflora violacea","Vell.","E.P. Killip",NA,NA,NA,"J.B.E. Pohl",NA,NA,NA,"Brazil","Goiás",NA,"-47.6166667","-16.6166667",NA,NA,NA,NA,"Serra de Chrystaes",NA,NA,NA,NA,NA,"Pohl 1018","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"854","2016-03-30 11:12:00-03","MO","MOBOT","100240328","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","violacea","Passiflora violacea","Vell.","E.P. Killip",NA,NA,NA,"F. Sellow","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sellow 1149","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"855","2019-06-27 04:36:00-03","MO","MOBOT","100240333","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","violacea","Passiflora violacea","Vell.","E.P. Killip",NA,NA,NA,"MENDONÇA",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENDONÇA 1043","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"856","2010-06-30 14:54:00-03","MO","MOBOT","100240336","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","violacea","Passiflora violacea","Vell.","E.P. Killip",NA,NA,NA,"J.B.E. Pohl",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"-42.0833333","-21.8666667",NA,NA,NA,NA,"Sao Sebastiao, Rio De Janeiro",NA,NA,NA,NA,NA,"Pohl 922","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"857","2020-03-30 13:25:00-03","MO","MOBOT","100240341","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","violacea","Passiflora violacea","Vell.","E.P. Killip",NA,NA,NA,"Johan F. Widgren","1845",NA,NA,"Brazil","Minas Gerais","Caldas","-46.3861111","-21.9236111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Widgren 574","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
