"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"566","2020-09-12 05:00:02-03","US","US","1483401","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"P. K. Dusén","1911","7","26","Brazil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"US01886205","US01886205_01 US01886205_02","1199",NA,"Violales","South America - Neotropics",NA,"24916","auto","Dicotyledonae",NA,NA,NA,"1",NA
"567","2020-09-12 05:00:02-03","US","US","2168563","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"R. S. Cowan","1954","11","9","Brazil","Amapá","Serra do Navio","Serra do Navio. Atop Curuca Ore Body","-52.0022010803223","0.895555973052979",NA,NA,"260",NA,NA,"US01886190","US01886190_01 US01886190_02","38175",NA,"Violales","South America - Neotropics",NA,"170794","auto","Dicotyledonae",NA,NA,NA,"1",NA
"568","2020-09-12 05:00:02-03","US","US","3478351","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch",NA,NA,NA,"M. J. Jansen-Jacobs, B. Welle, P. Haripersaud, O. Muller & M. van der Zee","1999","9","16","Guyana","U. Takutu-U. Essequibo",NA,"Rewa River, at foot of Spider Mts., near camp 2, Upper Essequibo Region","-58.53","3.13",NA,NA,"220",NA,NA,"US00837082",NA,"5931",NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"569","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Liesner, R. L.",NA,NA,NA,"B. Hoffman, H. D. Clarke, M. Rodrigues & D. Allicock","1995","11","22","Guyana","Potaro-Siparuni",NA,"Iwokrama Rainforest Reserve; Iwokrama Mts.; basecamp at end of 4.6 km cut line E of Georgetown-Lethem Road, Iwokrama Plot 1","-58.8091","4.34072",NA,NA,"70","150",NA,NA,NA,"4917",NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"570","2020-09-12 05:00:02-03","US","US","2547131","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Badillo, V. M.",NA,NA,NA,"P. A. Sagot","1858",NA,NA,"French Guiana",NA,NA,"Karouany","-53.8","5.6",NA,NA,NA,NA,NA,"US00468844",NA,"1213",NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"571","2020-09-12 05:00:02-03","US","US","3095262","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"D. C. Daly, R. Callejas, M. G. Silva, E. L. Taylor, C. S. Rosario & et al.","1981","11","18","Brazil","Pará",NA,"70km from Tucurui; 65km SSW on old BR 422, then 5km NW on new logging road",NA,NA,NA,NA,NA,NA,NA,"US01886188","US01886188_01 US01886188_02","1505",NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"572","2020-09-12 05:00:02-03","US","US","1573015","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"P. Jörgensen","1932","2",NA,"Paraguay",NA,NA,"In woods Huw [interpreted].",NA,NA,NA,NA,NA,NA,NA,"US03028953",NA,"4795",NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"573","2020-09-12 05:00:02-03","US","US","2427079","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"R. Reitz & D. Klein","1962","1","27","Brazil","Paraná","Xambrê","Altônia","-53.4900016784668","-23.7360992431641",NA,NA,NA,NA,NA,"US01886199","US01886199_01 US01886199_02","12107",NA,"Violales","South America - Neotropics",NA,"25930","auto","Dicotyledonae",NA,NA,NA,"1",NA
"574","2020-09-12 05:00:02-03","US","US","2843909","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"C. H. Dodson",NA,NA,NA,"Ecuador","Los Ríos",NA,"Rio Palenque Biological Station. Km 56 Quevedo - Santo Domingo.",NA,NA,NA,NA,"150","220",NA,"US03028946",NA,"5431",NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"575","2020-09-12 05:00:02-03","US","US","2941318","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"E. L. Little Jr., A. T. Ortega U., A. V. Samaniego & F. A. Vivar C.","1975","10","3","Ecuador","Morona-Santiago",NA,"Sur del Ecuador. Bosque tropical húmedo amazónico. Puerto Morona, río Morona.","-77.68","-2.87",NA,NA,"300",NA,NA,"US03028947","US03028947_01","587",NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"576","2020-09-12 05:00:02-03","US","US","3428327","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"J. L. Clark, E. Austen, S. Bennett & D. Kapan","1997","1","1","Ecuador","Esmeraldas",NA,"Quinindé Cantón. The Mache-Chindul Ecological Reserve. Bilsa Biological Station. Mache Mountains, 35 km W of Quinindé.","-79.73","0.35",NA,NA,"500",NA,NA,"US03028944",NA,"3783",NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"577","2020-09-12 05:00:02-03","US","US","2027762","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"Eq. Ecologia & Eq. Ecologia","1949","12","15","Brazil","Santa Catarina","Brusque","Mata do Muller","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"US01886202","US01886202_01 US01886202_02","156",NA,"Violales","South America - Neotropics",NA,"19684","auto","Dicotyledonae",NA,NA,NA,"1",NA
"578","2020-09-12 05:00:02-03","US","US","1159637","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"K. Fiebrig","1909",NA,NA,"Paraguay","Alto Parana",NA,"In regione fluminis Alto Paraná.",NA,NA,NA,NA,NA,NA,NA,"US03028955",NA,"5840",NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"579","2020-09-12 05:00:02-03","US","US","1482884","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"E. Warming",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01886206","US01886206_01 US01886206_02","953",NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"580","2020-09-12 05:00:02-03","US","US","3217731","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"C. A. Cid Ferreira","1985","10","13","Brazil","Mato Grosso","Santa Terezinha","BR 158, Rod. para Vila Rica, a 21km S da cidade de Sta. Terezinha, Serra da Cobrinha","-50","-10",NA,NA,NA,NA,NA,"US01886186","US01886186_01 US01886186_02","6419",NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"581","2020-09-12 05:00:02-03","US","US","3624465","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"J. L. Clark, K. Berg & J. Leffingwell","1996","3","31","Ecuador","Esmeraldas",NA,"Quininde. The Mache-Chindul Ecological Reserve. Bilsa Biological Station. Mache Mountains, 35 km west of Quinindé.","-79.73","0.35",NA,NA,"500",NA,NA,"US03028943",NA,"2351",NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"582","2020-09-02 16:22:41-03","Cenargen","CEN","65519","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","F. R. Ferreira","2005","09",NA,"Francisco Ricardo Ferreira","2005","09","22","Brasil","RJ","CACHOEIRAS DE MACACU","Sítio Palmital do Sr. Gilmar Valente. Rod. Viçosa - Paula Cândido cerca de 10 km.","-42.851388","-20.813888","-42.851388","-20.813888","750","750","Botões verdes. Gilmar Valente é funcionário do Dep. de Biologia Vegetal da UFV.","CEN00065519","CEN00065519","1532",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"7",NA
"583","2020-09-02 16:22:41-03","Cenargen","CEN","65255","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","F. R. Ferreira","2004","10",NA,"Francisco Ricardo Ferreira","2004","10","09","Brasil","MS","ANTONIO JOAO","BR - 060 (Bela Vista - Boqueirão) cerca de 48 km de B. Vista. Fazenda Virgem do Milagre, do Sr. Jonas de Melo.","-56.254444","-21.818888","-56.254444","-21.818888","355","355","Frutos maduros (amarelos) alongados de cerca de 7 x 4 cm (cilíndrico). Tem 2 plantas no quintal, uma masc. e uma feminina. Proprietário informou que no mato também tem. Entra à direita e anda mais 3 km, passa 5 porteiras e/ou colchetes (fim da estradinha).","CEN00065255","CEN00065255","1435",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"5",NA
"584","2020-09-02 16:22:41-03","Cenargen","CEN","65276","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","B. M. T. Walter","2020","07",NA,"Francisco Ricardo Ferreira","2004","11","23","Brasil","SC","LUIZ ALVES","A 20 km da cidade de Luiz Alves e 7 km do trevo para Blumenau.","-48.751666","-26.798888","-48.751666","-26.798888","846","846","Planta alta, 7 m de altura, em início de florescimento. O proprietário informou que no morro de pedra ocorre em abundância.","CEN00065276","CEN00065276","1483",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"2",NA
"585","2020-09-02 16:22:41-03","Cenargen","CEN","65256","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","F. R. Ferreira","2004","10",NA,"Francisco Ricardo Ferreira","2004","10","10","Brasil","MS","BONITO","Fazenda Palmeirinha, do Sr. Serginho filha da Dª Maria e do Sr. Juraci (falecido).","-56.559722","-21.173611","-56.559722","-21.173611","367","367","Estrada Gruta do Lago Azul - Fazenda Palmeirinha, km 9,5 ao lado da ponte do córrego Taquaral. Estava seco.","CEN00065256","CEN00065256","1438",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"4",NA
"586","2020-09-02 16:22:41-03","Cenargen","CEN","65257","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","F. R. Ferreira","2004","10",NA,"Francisco Ricardo Ferreira","2004","10","13","Brasil","MS","PARANAIBA","Entroncamento do Itajá, casa do Sr. Epaminondas Ramos Cordeiro.","-51.533611","-19.210277","-51.533611","-19.210277","480","480","Planta nova, cerca de 1 ano, sem flor e sem fruto.","CEN00065257","CEN00065257","1443",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"4",NA
"587","2020-09-02 16:22:41-03","Cenargen","CEN","65258","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","F. R. Ferreira","2004","10",NA,"Francisco Ricardo Ferreira","2004","10","13","Brasil","GO","ITARUMA","Fazenda do Sr. Izonel Barbosa.","-51.351388","-18.769166","-51.351388","-18.769166","480","480","Indicação do Sr. Germano Luis de Freitas.","CEN00065258","CEN00065258","1444",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"3",NA
"588","2020-09-02 16:22:41-03","Cenargen","CEN","65259","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","B. M. T. Walter","2020","07",NA,"Francisco Ricardo Ferreira","2004","10","14","Brasil","GO","CEZARINA","Rodovia BR - 060, Rio Verde - Goiânia, km 226,8, margem esquerda da BR.","-49.778333","-17.031944","-49.778333","-17.031944","628","628","Árvores muito grandes (30 a 40 m de altura) DAP 2 braçadas. Planta muito grande, muito vogorosa. Frutos novos.","CEN00065259","CEN00065259","1447",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"8",NA
"589","2020-09-02 16:22:41-03","Cenargen","CEN","65250","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","F. R. Ferreira","2004","10",NA,"Francisco Ricardo Ferreira","2004","10","08","Brasil","MS","CAMPO GRANDE","BR - 163, km 432,5. Chácara Palmeira do Sr. Marcílio.","-54.501388","-20.868888","-54.501388","-20.868888","494","494","Campo Grande - Anhanduí, entra 1 km à esquerda. Referência caixa d'água da faz. Conhau - TONANNI. Frutos maiores que azeitona, mas ficam bem maiores.","CEN00065250","CEN00065250","1428",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"4",NA
"590","2020-09-02 16:22:41-03","Cenargen","CEN","65251","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","F. R. Ferreira","2004","10",NA,"Francisco Ricardo Ferreira","2004","10","08","Brasil","MS","DOURADOS","EMBRAPA.","-54.818333","-22.273055","-54.818333","-22.273055","400","400","Plantas novas com 2 anos, 2 m de altura. Foto.","CEN00065251","CEN00065251","1429",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"4",NA
"591","2020-09-02 16:22:41-03","Cenargen","CEN","65254","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","F. R. Ferreira","2004","10",NA,"Francisco Ricardo Ferreira","2004","10","09","Brasil","MS","ANTONIO JOAO","Chácara Três Libras, do Sr. Oreste Vilhalba.","-55.945","-22.198055","-55.945","-22.198055","696","696","Frutinho verde, amadurece em dez/jan. Flor não vista.","CEN00065254","CEN00065254","1434",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"10",NA
"592","2020-09-02 16:22:41-03","Cenargen","CEN","65279","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","B. M. T. Walter","2020","07",NA,"Francisco Ricardo Ferreira","2005","08","03","Brasil","BA","BOA VISTA DO TUPIM","BR - 242 Itaberaba - Zuca, km 32, margem esquerda da rodovia.","-40.550833","-12.469166","-40.550833","-12.469166","430","430","Tem também o mamãozinho de veado. Planta pequena (arbusto com cerca de 1,5 m).","CEN00065279","CEN00065279","1496",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"4",NA
"593","2020-09-02 16:22:41-03","Cenargen","CEN","65283","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","B. M. T. Walter","2020","07",NA,"Francisco Ricardo Ferreira","2005","08","06","Brasil","BA","ILHEUS","Estrada Uruçuca - Serra Grande, 7,5 km. Faz. Guimarães, da Srª Mª José Barreto Guimarães.","-39.240833","-14.545555","-39.240833","-14.545555","101","101","3 plantas grandes.","CEN00065283","CEN00065283","1503",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"4",NA
"594","2020-09-02 16:22:41-03","Cenargen","CEN","65506","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","B. M. T. Walter","2020","07",NA,"Francisco Ricardo Ferreira","2005","08","06","Brasil","BA","ILHEUS","Estrada Solobrinho - Japu, a 2,5 km de Japu.","-39.175555","-14.880277","-39.175555","-14.880277","39","39","Uma planta à margem esquerda da estrada.","CEN00065506","CEN00065506","1504",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"4",NA
"595","2020-09-02 16:22:41-03","Cenargen","CEN","65512","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","F. R. Ferreira","2005","09",NA,"Francisco Ricardo Ferreira","2005","09","13","Brasil","SP","RIO CLARO","No fundo do herbário de Valnice Rampin (téc. responsável pelo herbário).","-47.544722","-22.396111","-47.544722","-22.396111","618","618",NA,"CEN00065512","CEN00065512","1518",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"4",NA
"596","2020-09-02 16:22:41-03","Cenargen","CEN","65518","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","F. R. Ferreira","2005","09",NA,"Francisco Ricardo Ferreira","2005","09","18","Brasil","RJ","CACHOEIRAS DE MACACU","Sítio Rosemary, do Sr. Adilson Cardosa.","-42.861944","-22.496111","-42.861944","-22.496111","30","30","Planta grande, com pouco ou nenhum espinho no tronco e muitos espinhos novos nos ramos. Exemplar coletado de planta nova (cerca de 2,5 m x 5 cm). Ao lado da Cachoeira, Bacia do Anil (rio Anil).","CEN00065518","CEN00065518","1529",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"4",NA
"597","2020-09-02 16:22:41-03","Cenargen","CEN","65520","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","F. R. Ferreira","2005","09",NA,"Francisco Ricardo Ferreira","2005","09","22","Brasil","MG","CARANGOLA","Rodovia Carangola - Fervedouro, km 22, margem esquerda.","-42.215277","-20.736111","-42.215277","-20.736111","707","707","Sítio residência (faz. Maranhão) do Sr. Jaci Berlan.","CEN00065520","CEN00065520","1534",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"5",NA
"598","2020-09-02 16:22:41-03","Cenargen","CEN","65507","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","F. R. Ferreira","2005","08",NA,"Francisco Ricardo Ferreira","2005","08","07","Brasil","BA","ILHEUS","Fazenda Conjunto Lagoa, do Sr. Roberto Pinto.","-39.074166","-15.339444","-39.074166","-15.339444","22","22","Rodovia BA - 001 (Una - Canavieira) km 3 entra (no lixão) 2,2 km à direita, logo que atravessa a ponte do rio São Pedro, cerca de 200 m está a sede da fazenda. A planta de Jacaratiá está bem ao lado da sede. 3,10 de circunferência.","CEN00065507","CEN00065507","1506",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"7",NA
"599","2019-06-05 10:33:17-03","UFG","HJ","1571","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.",NA,NA,NA,NA,"Souza, L.F.","2007","09","14","Brasil","Goiás","Jataí","Zooflora.","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,NA,"HJ00001571","HJ00001571","3539",NA,NA,NA,NA,"75073","auto",NA,NA,NA,NA,NA,NA
"600","2020-10-15 09:53:48-03","UFPR","EFC","17475","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Dall Agnol, R.T.","2018","10","29","Dall Agnol, R.T.","2018","10","29","Brasil","Paraná","Curitiba","UFPR Agrárias - Depto. De Fitotecnia","-49.2482","-25.4123","-49.2482","-25.4123","912","912","Árvore, 10 m, botões esverdeados, látex creme. Cultivada __COMMOM_NAME__: mamão-do-mato","EFC017475",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2019-12-09 17:29:40-03","UFPR","EFC","354","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Dall Agnoll, R.T.","2018","10","25","Pizani, A.J.; Kuniyoshi, Y.S.","1983","03","02","Brasil","Paraná","Morretes","Morretes (Pr)","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"IAPAR __COMMOM_NAME__: JARACATIA","EFC000354",NA,"18",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"602","2019-12-11 12:04:57-03","USP","SPF","44942","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Lima, LR","1998",NA,NA,"Cid Ferreira, CA","1985","10","13","Brasil","Mato Grosso","Santa Terezinha",NA,"-50.85","-10.183333","-50.85","-10.183333",NA,NA,NA,"SPF00044942",NA,"6419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2019-11-13 11:17:39-03","USP","SPF","65743","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Schinini, A",NA,NA,NA,"Arbo, MM","1987","09","10","Paraguai","Caazapá","Yuty",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00065743",NA,"2786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2019-11-13 11:17:39-03","USP","SPF","179438","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Hatschbach, G","2006",NA,NA,"Ribas, OS","2006","10","03","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"SPF00179438",NA,"7410",NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"605","2019-11-13 11:17:39-03","USP","SPF","109188","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Furlan, A","1986","10","14","Sartori, A","1986","10","14","Brasil","São Paulo","Rio Claro","Arredores do Campus de Rio Claro, Unesp - Bela Vista.","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,"SPF00109188",NA,"25",NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"606","2019-11-13 11:17:39-03","USP","SPF","127798","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Assis, MA","1997","11",NA,"Rampin, VT","1997","10","22","Brasil","São Paulo","Rio Claro","Universidade Estadual Paulista, IB.","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,"SPF00127798",NA,"1060",NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"607","2019-11-13 11:17:39-03","USP","SPF","11358","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Barros, F","2004","10","01","Hoehne, W","1944","10","17","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00011358","SPF00011358","s.n.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"608","2019-11-13 11:17:39-03","USP","SPF","96904","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Lima, LR","1998",NA,NA,"Galetti, M","1994","03","12","Brasil","São Paulo","Sete Barras","Faz. Intervales, base Saibadela.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"SPF00096904",NA,"170",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"609","2019-11-13 11:17:39-03","USP","SPF","111862","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Baitello, JB","1994","12",NA,"Pastore, JA","1994","12","08","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"SPF00111862",NA,"581",NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA
"610","2014-08-26 18:20:54-03","FSL","HFSL","1871","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.",NA,NA,NA,NA,"Lobato, L.C.B.; Almeida, S.S. de; Oliveira, J.; Silva, P.J.D. da; Silva, J.B.F. da & Leite, G.B.","1997","10","25","Brasil","Rondônia","Porto Velho","Vila Nova California, Vila de Nova Califórnia: BR-364. Ramal da Mende Júnior. Rio azul. Área Indígena de Caxarari.","-63.9039","-8.76194",NA,NA,NA,NA,"Árvore de 7m de altura. Fruto imaturo verde. ; DE",NA,NA,"2222",NA,NA,"Southern America",NA,"333357","auto",NA,NA,NA,NA,NA,NA
"611","2014-04-04 18:26:55-03","PNFM","IRAI","2590","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Cordeiro, J.; Barbosa, E.","2010","01","01","Temponi, L.G.","2009","10","11","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha do Poço Preto","-54.476139","-25.620417","-54.476139","-25.620417","180","180","Árvore, 8 m, botões esverdeados. Floresta Estacional Semidecidual","IRAI00002590",NA,"657","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2021-03-25 13:51:57-03","UNIVILLE","JOI","9920","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","M.K. Caddah","2009","11","05","B.D. Kellermann","2009","11","05","Brasil","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo.","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"; HABITO: Árvore; TIPO VEGETACIONAL: Floresta estacional semidecídua","JOI009920","JOI009920","126",NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA
"613","2019-10-07 09:23:50-03","UEFS","HUEFS","3660","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla","(Vell.) A.DC.","C.T. de Lima","2011","08",NA,"Hage, J.L.","1981","11","18","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"HUEFS0003660","HUEFS0003660","1525","Angiospermae","Brassicales",NA,NA,"61245","auto","Rosanae",NA,NA,NA,NA,NA
"614","2019-10-07 09:23:50-03","UEFS","HUEFS","194449","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.",NA,NA,NA,NA,"Popovkin, A.V.","2013","03","28","Brasil","Bahia","Entre Rios","Algodão.",NA,"-12.166667","37W58'120''","12S10'",NA,NA,"Atlantic forest.","HUEFS0194449","HUEFS0194449","1395","Angiospermae","Brassicales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
