"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount"
"167","2015-08-13 05:51:00-03","MO","MOBOT","213560","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"A.S. Hitchcock","1923","12","23","Bolivia","La Paz","Nor Yungas","Coripata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hitchcock 22676","South America",NA,NA,NA,NA,NA,NA,NA,NA
"168","2015-08-23 05:45:00-03","MO","MOBOT","213571","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"S.A. Renvoize","1981","3","14","Bolivia","Santa Cruz","Cordillera","50 km S of Santa Cruz.",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"Renvoize 3936","South America",NA,NA,NA,NA,NA,NA,NA,NA
"169","2012-04-13 08:57:00-03","MO","MOBOT","213582","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Roberto M. Klein|A. Bresolin","1966","1","18","Brazil","Santa Catarina",NA,"Pantano do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klein 6567","South America",NA,NA,NA,NA,NA,NA,NA,NA
"170","2008-07-25 03:33:00-03","MO","MOBOT","213593","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"W.M.A. Brooke","1966","1","27","Bolivia",NA,NA,"Forestación Boliviano.",NA,NA,NA,NA,"460.00000000",NA,NA,NA,NA,NA,NA,"Brooke 273","South America",NA,NA,NA,NA,NA,NA,NA,NA
"171","2011-03-16 22:18:00-03","MO","MOBOT","213604","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Bernardo Rosengurtt","1945","11","30","Uruguay","Paysandú",NA,"Chapicuy-Orillas del Rio Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt B-4922","South America",NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","213615","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Bernardo Rosengurtt","1949","1","17","Paraguay",NA,NA,"Asuncion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt B-5435","South America",NA,NA,NA,NA,NA,NA,NA,NA
"173","2011-03-16 22:18:00-03","MO","MOBOT","213626","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Bernardo Rosengurtt","1955","12","25","Uruguay","Canelones",NA,"A. Pando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt 6465","South America",NA,NA,NA,NA,NA,NA,NA,NA
"174","2011-03-16 22:18:00-03","MO","MOBOT","213637","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Bernardo Rosengurtt","1972","1","16","Uruguay","Canelones",NA,"A. Pando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt 12290","South America",NA,NA,NA,NA,NA,NA,NA,NA
"175","2011-03-16 22:18:00-03","MO","MOBOT","213648","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Bernardo Rosengurtt","1939","1","1","Uruguay","Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt B-2811","South America",NA,NA,NA,NA,NA,NA,NA,NA
"176","2011-03-16 22:18:00-03","MO","MOBOT","213658","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Bernardo Rosengurtt","1945","1","3","Uruguay","Canelones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt B-4374","South America",NA,NA,NA,NA,NA,NA,NA,NA
"177","2011-03-16 22:18:00-03","MO","MOBOT","213669","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Bernardo Rosengurtt","1958","4","15","Uruguay","Artigas",NA,"ruta 30 Km 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt B-7398","South America",NA,NA,NA,NA,NA,NA,NA,NA
"178","2015-08-23 05:45:00-03","MO","MOBOT","214557","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"S.A. Renvoize","1978","10","17","Argentina","Misiones","Apóstoles","San Jose, Escuela Agrotecnico Don Bosco. Grassland with mixed scrub forest mostly along river courses. Thin soil.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"Renvoize 3163","South America",NA,NA,NA,NA,NA,NA,NA,"1"
"179","2008-05-27 22:02:00-03","MO","MOBOT","219671","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","S. REnvoize (K)",NA,NA,NA,"Timothy J. Killeen",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Killeen 1569","South America",NA,NA,NA,NA,NA,NA,NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","219680","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","S. Renvoize (K)",NA,NA,NA,"Timothy J. Killeen",NA,NA,NA,"Bolivia","Santa Cruz","Andrés Ibáñez","Viru Viru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Killeen 1558","South America",NA,NA,NA,NA,NA,NA,NA,NA
"181","2009-07-17 06:52:00-03","MO","MOBOT","2228420","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Nicora, E. G.",NA,NA,NA,"Arturo E. Burkart","1943","11","29","Argentina","Misiones","Apóstoles","Apóstoles","-55.76666","-27.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burkart 14386","South America",NA,NA,NA,NA,NA,NA,NA,NA
"182","2018-05-17 05:28:00-03","MO","MOBOT","2228435","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Petetin, C. A.",NA,NA,NA,"Renée H. Fortunato|María E. Múlgura|A. Martínez","1990","11","23","Argentina","Santiago del Estero","Copo","12 km de Pampa de los Guanacos por RN 16, en direcc. W hacia Monte Quemado.","-61.9","-26.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fortunato 1585","South America",NA,NA,NA,NA,NA,NA,NA,NA
"183","2011-03-26 05:08:00-03","MO","MOBOT","2228441","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Caro, A.",NA,NA,NA,"Armando T. Hunziker|Alfredo E. Cocucci|Teresa Di Fulvio","1960","3","23","Argentina","Catamarca","Ancasti","Sierra de Ancasti: Ruta n º 64, entre Ancasti e Icaño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunziker 15363","South America",NA,NA,NA,NA,NA,NA,NA,NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","2228455","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Ferrucci, M. S.",NA,NA,NA,"Luis Ariza Espinar","1963","4","26","Argentina","Córdoba","Pocho","Taninga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ariza Espinar 1605","South America",NA,NA,NA,NA,NA,NA,NA,NA
"185","2010-04-06 21:16:00-03","MO","MOBOT","2228467","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Caro, A.",NA,NA,NA,"Armando T. Hunziker|Alfredo E. Cocucci|José A. Caro","1959","3","5","Argentina","Córdoba","Pocho","Sierra de Pocho: Ruta nº 20 : entre Arroyo de la Cal y Arroyo Piedras Rosadas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunziker 14176","South America",NA,NA,NA,NA,NA,NA,NA,NA
"186","2018-05-17 05:28:00-03","MO","MOBOT","2228485","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Sulekic, A. A.",NA,NA,NA,"María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","1997","12","7","Argentina","Corrientes","Santo Tomé","ruta prov. 40","-56.03333","-28.46666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Múlgura 1565","South America",NA,NA,NA,NA,NA,NA,NA,NA
"187","2010-04-06 21:13:00-03","MO","MOBOT","2228696","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Sulekic, A. A.",NA,NA,NA,"Armando T. Hunziker|Alfredo E. Cocucci","1960","12","3","Argentina","Catamarca","Ancasti","Sierra de Ancasti: Dique de Ipizca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunziker 15719","South America",NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-01-31 04:34:00-03","MO","MOBOT","2248607","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"David L. Anderson","1972","5","29","Argentina","Córdoba","San Javier","Río de los Sauces entre Mina Clavero y Cura Brochero",NA,NA,NA,NA,"915.00000000",NA,NA,NA,NA,NA,NA,"Anderson 2492","South America",NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-01-31 04:34:00-03","MO","MOBOT","2248616","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"David L. Anderson","1972","5","23","Argentina","Corrientes","San Martín","Río Quines, La Huertita, en frente del futuro murallón",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"Anderson 2470","South America",NA,NA,NA,NA,NA,NA,NA,NA
"190","2015-05-05 09:04:00-03","MO","MOBOT","237819","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","H. Longhi-Wagner (ICN)",NA,NA,NA,"Elsa M. Zardini|M. Velázquez","1990","1","13","Paraguay","Central",NA,"Central y Tororo.","-57.5","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 18167","South America",NA,NA,NA,NA,NA,NA,"259","4"
"191","2008-05-27 22:02:00-03","MO","MOBOT","239693","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","H. Longhi-Wagner (ICN)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","1990","5","26","Paraguay","Cordillera",NA,"1 km E of Nueva Colombia on road to Atyra. On a hill. Savanna.","-57.21666","-25.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 20482","South America",NA,NA,NA,NA,NA,NA,"328","4"
"192","2008-05-27 22:02:00-03","MO","MOBOT","240193","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","H. Longhi-Wagner (ICN)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1990","5","26","Paraguay","Cordillera",NA,"1 km E of Nueva Colombia on road to Atyra. On a plain. Savanna.","-57.21666","-25.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 20550","South America",NA,NA,NA,NA,NA,NA,"330","4"
"193","2016-04-28 11:03:00-03","MO","MOBOT","241577","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|Ru. Velázquez","1991","3","3","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Southern area.","-57.1166667","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,"Zardini 26979","South America",NA,NA,NA,NA,NA,NA,"565","4"
"194","2015-05-07 21:40:00-03","MO","MOBOT","2432018","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","López, M. G., //",NA,NA,NA,"Sara G. Tressens|Ricardo O. Vanni|M. Gabriela López","2002","2","18","Argentina","Corrientes","Ituzaingó","8 Km S de ruta 12 en camino vecinal a Ea. San José (10 Km W de Villa Olivari)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tressens 6714","South America",NA,NA,NA,NA,NA,NA,NA,NA
"195","2011-03-03 13:39:00-03","MO","MOBOT","244745","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"Carl A.M. Lindman","1893","5","10","Brazil","Rio Grande do Sul",NA,"Cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lindman A1527","South America",NA,NA,NA,NA,NA,NA,NA,NA
"196","2011-02-02 12:54:00-02","MO","MOBOT","2458870","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi-Wagner, H. M., Boechat, S. C. & Molina, A. M.",NA,NA,NA,"Gustavo Niederlein",NA,NA,NA,"Argentina","Misiones",NA,"Río Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Niederlein s.n.20","South America",NA,NA,NA,NA,NA,NA,NA,NA
"197","2011-02-23 15:54:00-03","MO","MOBOT","2482322","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi-Wagner, H. M., Boechat, S. C. & Molina, A. M.",NA,NA,NA,"J.R. de Mattos","1958","11","23","Brazil","Rio Grande do Sul",NA,"Alegrete. sin localidad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mattos 6177","South America",NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-07-02 10:24:00-03","MO","MOBOT","2482340","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi-Wagner, H. M.",NA,NA,NA,"I.L. Barreto","1952","2",NA,"Brazil","Rio Grande do Sul",NA,"Porto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barreto 47","South America",NA,NA,NA,NA,NA,NA,NA,"1"
"199","2011-03-14 22:39:00-03","MO","MOBOT","2518383","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi-Wagner, H. M., Boechat, S. C. & Molina, A. M.",NA,NA,NA,"Ricardo O. Vanni|et al.","1983","12","15","Paraguay","Amambay",NA,"Bella Vista, Río Apa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanni 309","South America",NA,NA,NA,NA,NA,NA,NA,NA
"200","2009-07-31 17:12:00-03","MO","MOBOT","2518394","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Radovancich, A., //",NA,NA,NA,"Ricardo O. Vanni|Anita Radovancich|Aurelio Schinini","1990","9","13","Paraguay","Boquerón",NA,"Col. Fernheim. 12 Km S de Filadelfia","-60.03333","-22.46666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanni 2061","South America",NA,NA,NA,NA,NA,NA,NA,NA
"201","2009-08-21 20:54:00-03","MO","MOBOT","2519773","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi-Wagner, H. M., Boechat, S. C. & Molina, A. M.",NA,NA,NA,"Bernardo Rosengurtt","1972","1","16","Uruguay","Canelones",NA,"A. Pando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt 11290","South America",NA,NA,NA,NA,NA,NA,NA,NA
"202","2011-03-16 21:52:00-03","MO","MOBOT","2519787","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"Osvaldo Del Puerto","1962","3","15","Uruguay","Rivera",NA,"Paso Platón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Del Puerto 1800","South America",NA,NA,NA,NA,NA,NA,NA,NA
"203","2008-05-27 22:02:00-03","MO","MOBOT","2819229","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Renvoize",NA,NA,NA,"Timothy J. Killeen","1985","8","23","Bolivia","Santa Cruz","Andrés Ibáñez","Las Lomas de Arena, 5 km E YPFB refinery. Sandy plain with active and relict dunes (up to 20 m tall); oven savanna, savanna wetland and scrub thickets.","-63.16666","-17.91666",NA,NA,"442.00000000",NA,NA,NA,NA,NA,NA,"Killeen 1120","South America",NA,NA,NA,NA,NA,NA,NA,NA
"204","2008-05-27 22:02:00-03","MO","MOBOT","2819339","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","H.M. Longhi-Wagner",NA,NA,NA,"Alan A. Beetle","1952","8","15","Brazil","Rio Grande do Sul",NA,"At San Leopoldo at Collegio Cristo Rei.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beetle 1960","South America",NA,NA,NA,NA,NA,NA,NA,NA
"205","2009-05-15 13:24:00-03","MO","MOBOT","2819648","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","H.M. Longhi-Wagner",NA,NA,NA,"Pedro Jörgensen","1928","11","16","Paraguay",NA,NA,"Common in the high camp. Villa Rica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 3566","South America",NA,NA,NA,NA,NA,NA,NA,NA
"206","2014-01-15 14:22:00-02","MO","MOBOT","2819778","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Ferrucci",NA,NA,NA,"Maria M. Arbo|Sara G. Tressens|Aurelio Schinini|M. Silvia Ferrucci","1978","11","13","Paraguay","Central",NA,"2 km SW del río Salado, camino de Limpio a Emboscada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbo 1603","South America",NA,NA,NA,NA,NA,NA,NA,"1"
"207","2009-07-10 17:56:00-03","MO","MOBOT","2819883","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi-Wagner",NA,NA,NA,"Troels M. Pedersen","1965","12","24","Paraguay","Misiones",NA,"Estancia La Soledad. Santiago. Sandy, medium dry grasslands.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 7648","South America",NA,NA,NA,NA,NA,NA,NA,NA
"208","2009-07-10 17:56:00-03","MO","MOBOT","2819919","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","H. Longhi-Wagner",NA,NA,NA,"Troels M. Pedersen","1959","10","31","Paraguay","Central",NA,"Villa Elisa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 5259","South America",NA,NA,NA,NA,NA,NA,NA,NA
"209","2009-07-10 17:56:00-03","MO","MOBOT","2820013","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","H.M. Longhi-Wagner",NA,NA,NA,"Troels M. Pedersen","1965","12","23","Paraguay","Misiones",NA,"Estancia La Soledad. Santiago. Dry grassland on red earth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 7631","South America",NA,NA,NA,NA,NA,NA,NA,NA
"210","2009-07-10 17:56:00-03","MO","MOBOT","2820067","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi-Wagner",NA,NA,NA,"Troels M. Pedersen","1956","11","15","Paraguay","Misiones",NA,"Estancia La Soledad. Santiago. Dry grasslands.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 4292","South America",NA,NA,NA,NA,NA,NA,NA,NA
"211","2008-05-27 22:02:00-03","MO","MOBOT","2820466","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","S. Renvoize",NA,NA,NA,"Armando T. Hunziker","1959",NA,NA,"Argentina","Córdoba","Tulumba","Cerro Colorado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunziker 14498","South America",NA,NA,NA,NA,NA,NA,NA,NA
"212","2009-07-10 17:56:00-03","MO","MOBOT","2821031","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"Troels M. Pedersen","1990","11","20","Argentina","Corrientes","Paso de los Libres","Sandy grassland. Estancia Tres Cerros near Bonpland.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 15601","South America",NA,NA,NA,NA,NA,NA,NA,NA
"213","2015-08-23 05:45:00-03","MO","MOBOT","2821182","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"S.A. Renvoize|C.M. Wilmot-Dear|Nuncia M. Tur","1978","11","22","Argentina","Corrientes",NA,"Ruto Nacional 12, Ao. Riachuelo. Grassland by river. Sandy soil. Grass.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Renvoize 3572","South America",NA,NA,NA,NA,NA,NA,NA,"1"
"214","2011-01-31 07:11:00-02","MO","MOBOT","2821284","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","S. Renvoize",NA,NA,NA,"L.R. Parodi","1928",NA,NA,"Argentina","Formosa","Patiño","Las Lomitas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parodi 8379","South America",NA,NA,NA,NA,NA,NA,NA,NA
"215","2009-07-10 17:56:00-03","MO","MOBOT","2821376","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","TMP 88",NA,NA,NA,"Troels M. Pedersen","1965","11","9","Argentina","Corrientes","Empedrado","Estancia Las Tres Marias. Dry banks & gullies by the R. Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 7494","South America",NA,NA,NA,NA,NA,NA,NA,NA
"216","2009-10-19 23:48:00-02","MO","MOBOT","2821423","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Walter J. Eyerdam|Alan A. Beetle|Eduardo M. Grondona","1938","12","20","Argentina","Río Negro","San Antonio","Sierra Grande about 100 km south of San Antonio; on crevices of granodiorite rock.",NA,NA,NA,NA,"60.00000000",NA,NA,NA,NA,NA,NA,"Eyerdam 23537","South America",NA,NA,NA,NA,NA,NA,NA,NA
"217","2008-05-27 22:02:00-03","MO","MOBOT","2821492","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"Aurelio Schinini","1977",NA,NA,"Argentina","Corrientes","Beron de Astiado","15 km W de Itá Ibaté, Ayo. Santa Isabel. En campos crece en matas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 14070","South America",NA,NA,NA,NA,NA,NA,NA,NA
"218","2008-05-27 22:02:00-03","MO","MOBOT","2821513","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Stephem F. Smith em VI.",NA,NA,NA,"* RUI","1992",NA,NA,"Brazil","Rio Grande do Sul",NA,"Torres - Praia do Paraíso. Junto ao solo.",NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,"RUI 9073","South America",NA,NA,NA,NA,NA,NA,NA,NA
"219","2015-09-18 07:23:00-03","MO","MOBOT","2821578","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","H. Longhi-Wagner",NA,NA,NA,"Hilda M. Longhi-Wagner|Ana C. G. Araújo|Thaís do Canto","1990","12","8","Brazil","Rio Grande do Sul",NA,"Bagé, BR-153 para Cacapava.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Longhi-Wagner 2180","South America",NA,NA,NA,NA,NA,NA,NA,"1"
"220","2015-02-07 19:20:00-02","MO","MOBOT","2821819","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","S. Renvoize",NA,NA,NA,"J. Valencia","1939",NA,NA,"Argentina","Córdoba",NA,"Mina Clavero. Creces en lugares .. arides.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Valencia s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA
"221","2011-01-31 07:11:00-02","MO","MOBOT","2821885","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"L.R. Parodi","1922",NA,NA,"Argentina","Misiones",NA,"Posadas, establecimiento Santa Inés.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parodi 4140","South America",NA,NA,NA,NA,NA,NA,NA,NA
"222","2008-05-27 22:02:00-03","MO","MOBOT","2822900","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Davidse",NA,NA,NA,"Juan H. Hunziker","1945",NA,NA,"Argentina","Córdoba","Santa María","Alta Gracia.",NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,"Hunziker 1268","South America",NA,NA,NA,NA,NA,NA,NA,NA
"223","2008-05-27 22:02:00-03","MO","MOBOT","2822902","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi-Wagner",NA,NA,NA,"Juan H. Hunziker","1945","12","6","Argentina","Córdoba","Santa María","Alta Gracis. En cerro; entre rocas.",NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,"Hunziker 1268","South America",NA,NA,NA,NA,NA,NA,NA,NA
"224","2008-05-27 22:02:00-03","MO","MOBOT","213494","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"E. Yale Dawson","1956","4","24","Brazil","Goiás",NA,"Region of the Chapada dos Veadeiros. Sandstone outcrop 7 km S of Veadeiros","-47.5","-14.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dawson 14606","South America",NA,NA,NA,NA,NA,NA,NA,NA
"225","2016-11-15 05:15:00-02","MO","MOBOT","2342374","PreservedSpecimen","Plantae","Poaceae","Aristida","leptochaeta","Aristida leptochaeta","Hack.","López, M. G., //",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","1994","11","26","Argentina","Formosa","Patiño","Ruta 81, 15 km NW de Las Lomitas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 46412","South America",NA,NA,NA,NA,NA,NA,NA,NA
