"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"404","2020-09-22 13:49:02-03","USP","SPFW","1134","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","L.B. Smith 1960",NA,NA,NA,"Reitz ;Klein","9388","1959","12","11","Brasil","Santa Catarina","Sombrio","-49.61669921875","-29.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,"10","10",NA,NA,"16515","auto",NA,NA,NA,NA,NA,NA
"405","2020-11-12 16:59:59-03","UEL","FUEL","9818","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Silva, SM","1988",NA,NA,"Britez, RM; Souza, WS","1845","1988","03","25","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"OK",NA,"Tracheophyta","Gentianales",NA,"Ilha do Mel, Reserva Ecologica",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"406","2020-11-12 16:59:59-03","UEL","FUEL","13755","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, JG","2009","07",NA,"Tamashiro, JY; Martins, FR","1633","1981","10","29","Brasil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Tracheophyta","Gentianales",NA,"Fonte dos Amores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-11-01 15:09:07-03","UnB","UB","110648","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J",NA,NA,NA,"Kirkbride Junior, JH","4866","1982","09","06","Brasil","Distrito Federal","Brasília","-48.033333","-15.566667","-48.033333","-15.566667",NA,NA,"Dicotyledoneae",NA,"Southern America","Região de Palma","870","870",NA,"Botões verde-roxos.; Arbusto 2,5m; Mata ciliar seca e estreita.",NA,NA,NA,NA,NA,NA,NA,NA
"408","2019-11-01 15:09:07-03","UnB","UB","176313","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J","2004","01",NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","19708","1968","02","09","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Serra do Itabirito, ca. 45km SE of Belo Horizonte","1500","1500",NA,"Shrub 2m. Fruit green.; Among rocks. Sandy slopes and outcrops",NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-11-01 15:09:07-03","UnB","UB","176314","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J","2004","01",NA,"Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","28050","1970","03","22","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Ca. 20km E of Diamantina","900","900",NA,"Shrub 2m. Fruit yellow-green.; Cerrado",NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-11-01 15:09:08-03","UnB","UB","176320","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J","2004","01",NA,"Pirani, JR; Cordeiro, I; Wagner, HL; Hensold, N","CFSC8019","1982","03","21","Brasil","Minas Gerais","Santana do Pirapama","-43.9","-18.916667","-43.9","-18.916667",NA,NA,"Dicotyledoneae",NA,"Southern America","Faz. Inhame (Serra Mineira)",NA,NA,NA,"Árvore 8m. Frutos verdes.; Mata ciliar",NA,NA,NA,NA,NA,NA,NA,NA
"411","2019-11-01 15:09:08-03","UnB","UB","216708","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Kuhlmann, MP","2014","07","01","Kuhlmann, MP","294","2014","07","01","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","ESECAE",NA,NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 7 m, fruto roxo maduro, uma semente; Mata de Galeria","70570","auto",NA,NA,NA,NA,NA,NA
"412","2019-11-01 15:09:07-03","UnB","UB","110642","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J",NA,NA,NA,"Machado, JWB","s.n.","1982","09","09","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Estação Experimental Cabeça de Veado da FZDF",NA,NA,NA,"Casca clara fissurada; Árvore 8m x 20cm; Mata ciliar.","70570","auto",NA,NA,NA,NA,NA,NA
"413","2019-11-01 15:09:07-03","UnB","UB","110650","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J",NA,NA,NA,"Pires, JM; Silva, NT; Souza, R","9277","1963","04","22","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Fundção Zoobotânica",NA,NA,NA,"Árvore 6-8m; Mata ciliar.","70570","auto",NA,NA,NA,NA,NA,NA
"414","2019-11-01 15:09:07-03","UnB","UB","110638","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J",NA,NA,NA,"Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","15909","1966","05","18","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Immediately S of Brasília","975","975",NA,"Tree 4m x 7cm. Fruto yellow-green.; Creek margin.","70570","auto",NA,NA,NA,NA,NA,NA
"415","2019-11-01 15:09:07-03","UnB","UB","110643","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J",NA,NA,NA,"Heringer, EP","14853","1975","10","15","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Parque do Guará",NA,NA,NA,"Copada; flores abundantes, pequenas; corola roxeada; frutos baga esféricas, roxos quando maduro.; Árvore 8m; Mata ciliar, úmida.","70570","auto",NA,NA,NA,NA,NA,NA
"416","2019-11-01 15:09:07-03","UnB","UB","110641","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J",NA,NA,NA,"Fonsêca, SG","1620","1970","06","24","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Parque Nacional - Barragem Santa Maria",NA,NA,NA,"Árvore 8m x 8cm; Mata.","70570","auto",NA,NA,NA,NA,NA,NA
"417","2019-11-01 15:09:07-03","UnB","UB","110639","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J",NA,NA,NA,"Heringer, EP","10575","1965","09","25","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Parque Nacional de Brasília",NA,NA,NA,"Árvore 3m; Mata ciliar.","70570","auto",NA,NA,NA,NA,NA,NA
"418","2019-11-01 15:09:07-03","UnB","UB","110647","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J",NA,NA,NA,"Paula, JE","s.n.","1986","10","02","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Sobradinho",NA,NA,NA,"Bem ramosa, ramos duros de cor verde-escura, folha coriácea, fuste com casca grossa.; Árvore. Flor alva; Mata ciliar seca.","70570","auto",NA,NA,NA,NA,NA,NA
"419","2019-11-01 15:09:07-03","UnB","UB","110649","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J",NA,NA,NA,"Paula, JE","1522A","1982","06","02","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Sobradinho, Córrego Sobradinho, próximo ao Horto Florestal",NA,NA,NA,"Folha esclerofila; fruto negro na maturção; madeira amarelada.; Árvore 7m x 18cm; Mata ciliar.","70570","auto",NA,NA,NA,NA,NA,NA
"420","2019-11-01 15:09:08-03","UnB","UB","176315","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J","2004","01",NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","20870A","1968","02","25","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Serra do Espinhaço at Lapinha, ca. 21km N of Serro on road (MG-2) to Diamantina","1200","1200",NA,"Treelet 3m. Fruit green; Gallery margin. Gallery forest and adjacent wet campo",NA,NA,NA,NA,NA,NA,NA,NA
"421","2019-11-01 15:09:08-03","UnB","UB","176316","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J","2004","01",NA,"Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","23060","1969","02","11","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Ca. 31km NE of Francisco Sá, road to Salinas","1100","1100",NA,"Shrub 3m. Fruit green.; Creek margin. Gallery margin. Gallery forest and adjacent wet campo",NA,NA,NA,NA,NA,NA,NA,NA
"422","2019-11-01 15:09:08-03","UnB","UB","176317","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J","2004","01",NA,"Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","22809","1969","01","29","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Ca. 7km NE of Diamantina, road to Mendanha","1300","1300",NA,"Tree 4m. Fruit green.; Gallery margin. Gallery forest and adjacent cerrado",NA,NA,NA,NA,NA,NA,NA,NA
"423","2019-11-01 15:09:08-03","UnB","UB","176318","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J","2004","01",NA,"Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","23473","1969","02","18","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Ca. 5km north of Grão Mogol","1000","1000",NA,"Tree 4m. Fruit green.; Creek margin. Sandstone gorge with steep slopes, supporting cerrado and low woods",NA,NA,NA,NA,NA,NA,NA,NA
"424","2019-11-01 15:09:08-03","UnB","UB","176319","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J","2004","01",NA,"Muniz, CF; Silva, JS; Mantovani, W; Lewis, GP; Giulietti, AM","CFSC7901","1982","02","18","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Na estrada para Lapinha, +/- 4km da cidade","1000","1000",NA,"Árvore 4m.; Mata de galeria",NA,NA,NA,NA,NA,NA,NA,NA
"425","2019-11-01 15:09:08-03","UnB","UB","176321","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J","2004","01",NA,"Menezes, NL; Cordeiro, I; Rossi, L; Pirani, JR; Furlan, A; Hensold, N","SPF22167","1981","11","01","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Estr. Diamantina - Curvelo, a 17km de Diamantina","1370","1370",NA,"Árvore 5m. Flores com tubo roxo e lobos alvo-arroxeados.; Mata",NA,NA,NA,NA,NA,NA,NA,NA
"426","2019-11-01 15:09:08-03","UnB","UB","176322","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J","2004","01",NA,"Giulietti, AM; et al.","SPF21837","1981","10","30","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Estr. Diamantina - Sopa, a 25km de Diamantina. Caminho para S. João da Chapada",NA,NA,NA,"Arbusto 2m.; Campo rupestre",NA,NA,NA,NA,NA,NA,NA,NA
"427","2019-11-01 15:09:08-03","UnB","UB","176323","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J","2004","01",NA,"Harley, RM; et al.","22359","1980","05","22","Brasil","Bahia","Lençóis","-41.45","-12.45","-41.45","-12.45",NA,NA,"Dicotyledoneae",NA,"Southern America","Serra dos Lençóis. Serra do Brejão ca. 14km NW of Lençóis","700","1000",NA,"Fastigiate tree to about 8m. Leaves rigid; coriaceous very dark green above, convex between the primary veins, pale green below. Fruit green, subglobose, slightly tapering upwards.; Growing in forest",NA,NA,NA,NA,NA,NA,NA,NA
"428","2019-11-01 15:09:08-03","UnB","UB","176324","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J","2004","01",NA,"Walter, BMT; Mendonça, RC; Dias, JB; Pereira Neto, M","86","1989","03","03","Brasil","Minas Gerais","Paracatu","-47.05","-17.016667","-47.05","-17.016667",NA,NA,"Dicotyledoneae",NA,"Southern America","Estrada de terra para a Coop. Agrícola de Cotia",NA,NA,NA,"Árvore 8m. Frutos imaturos de cor verde.; Mata ciliar",NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-11-01 15:09:08-03","UnB","UB","176325","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J","2004","01",NA,"Harley, RM; et al.","21340","1980","04","13","Brasil","Bahia",NA,"-42.5","-14.116667","-42.5","-14.116667",NA,NA,"Dicotyledoneae",NA,"Southern America","Serra Geral de Caitité. 9,5km S of caitité on road to Brejinhos das Ametistas","1000","1000",NA,"Tree 5m., with strongly coriaceous leaves dark green above, paler beneath. Young fruit green with blackish tinge above.; By small resorvoir and stream. Scrub among rocks by stream, & with nearby woodland",NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-11-01 15:09:08-03","UnB","UB","176326","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J","2004","01",NA,"Anderson, WR; Stieber, M; Kirkbride Junior, JH","35185","1972","02","02","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Ca. 7km W of Diamantina, Km 299 on MG 259","1350","1350",NA,"Tree 6m. Fruit green.; Gallery forest and adjoining campo sujo",NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-11-01 15:09:07-03","UnB","UB","110645","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J",NA,NA,NA,"Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","26557","1970","02","23","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Ca. 10km E, of Lago Paranoá, near DF-6","1000","1000",NA,"Tree 6m x 15cm. Fruto green.; Gallery forest.","70570","auto",NA,NA,NA,NA,NA,NA
"432","2019-11-01 15:09:07-03","UnB","UB","110644","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J",NA,NA,NA,"Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","26544","1970","02","23","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Ca. 10km E, of Lago Paranoá, near DF-6","1000","1000",NA,"Tree 5m x 10cm. Fruto green.; Gallery forest.","70570","auto",NA,NA,NA,NA,NA,NA
"433","2019-11-01 15:09:08-03","UnB","UB","216873","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Kuhlmann, MP","2014","07","01","Kuhlmann, MP","294","2014","07","01","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","ESECAE",NA,NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 7 m, fruto roxo maduro, uma semente; Mata de Galeria","70570","auto",NA,NA,NA,NA,NA,NA
"434","2019-11-01 15:09:07-03","UnB","UB","110646","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J",NA,NA,NA,"Ratter, JA; Machado, JWB; Rocha, M","4795","1982","09","14","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, ca. 18km SSW of Brasília TV Tower",NA,NA,NA,"Bark with vertical striations. Corollas cream with a touch of blue on throat and limb.; Slanting-trunked tree 5m x 15cm; .","70570","auto",NA,NA,NA,NA,NA,NA
"435","2019-11-01 15:09:07-03","UnB","UB","110640","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, J",NA,NA,NA,"Paula, JE","1522A","1982","02","11","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America","Sobradinho",NA,NA,NA,"Pouco ramosa; folha coriácea; fruto negro na maturação; madeira dura, amarelada.; Árvore 7m x 18cm; Mata ripária.","70570","auto",NA,NA,NA,NA,NA,NA
"436","2021-02-23 13:23:04-03","MN","R-TIPOS","147734","PreservedSpecimen","Plantae","Rubiaceae","Faramea","warmingiana","Faramea warmingiana","Müll. Arg.","Gomes, M.","1997","10","16","Regnell, A.F.","II - 133","1854",NA,NA,"Brasil","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,"R000147734","R000147734_001 R000147734_002",NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,"Isotypus",NA
"437","2020-08-20 20:39:07-03","UFSC","FLOR","19387","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Sobral, M.","1987",NA,NA,"Jarenkow, J.A.; Sobral, M.","676","1987","01","22","Brasil","Rio Grande do Sul","Capão do Leão","-52.4838981628418","-31.7632999420166",NA,NA,"FLOR0019387",NA,NA,"Gentianales",NA,"Horto Botânico Ir. Teodoro Luiz.",NA,NA,NA,"arbusto, flor branca. Abundante","28605","auto",NA,NA,NA,NA,NA,NA
"438","2020-08-20 20:39:07-03","UFSC","FLOR","20049","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Sobral, M.","1987",NA,NA,"Sobral, M.; Jarenkow, J.A.","5445","1987","01","01","Brasil","Rio Grande do Sul","Capão do Leão","-52.4838981628418","-31.7632999420166",NA,NA,"FLOR0020049",NA,NA,"Gentianales",NA,"Horto Florestal da UFPEL.",NA,NA,NA,"arbusto, flor branca, aromática","28605","auto",NA,NA,NA,NA,NA,NA
"439","2020-08-20 20:39:07-03","UFSC","FLOR","29505","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Sobral, M.","1987",NA,NA,"Sobral, M.; Jarenkow, J.A.","5445","1987","01","01","Brasil","Rio Grande do Sul","Capão do Leão","-52.4838981628418","-31.7632999420166",NA,NA,"FLOR0029505",NA,NA,"Gentianales",NA,"Horto Florestal UFPEL.",NA,NA,NA,"arbusto, flor branca, aromática","28605","auto",NA,NA,NA,NA,NA,NA
"440","2020-08-20 20:39:07-03","UFSC","FLOR","27493","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Jarenkow, J.A.","1993",NA,NA,"Jarenkow, J.A.; Falkenberg, D.B.","2304","1993","01","29","Brasil","Rio Grande do Sul","Morrinhos do Sul","-49.934700012207","-29.3649997711182",NA,NA,"FLOR0027493",NA,NA,"Gentianales",NA,"Perdida.",NA,NA,NA,"árvore, cap de 47 cm, flor cálice verde-amarelado e corola branca, 9m altura","12766","auto",NA,NA,NA,NA,NA,NA
"441","2020-08-20 20:39:07-03","UFSC","FLOR","27427","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Jarenkow, J.A.","1993",NA,NA,"Jarenkow, J.A.; Falkenberg, D.B.","2286","1993","01","23","Brasil","Rio Grande do Sul","Vale do Sol","-52.6831016540527","-29.6035995483398",NA,NA,"FLOR0027427",NA,NA,"Gentianales",NA,"Linha XV de Novembro.",NA,NA,NA,"arvoreta, flor branca, 6m altura","19833","auto",NA,NA,NA,NA,NA,NA
"442","2020-08-20 20:39:07-03","UFSC","FLOR","17270","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Falkenberg, D.B.","1987",NA,NA,"Falkenberg, D.B.","4355","1987","06","06","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0017270",NA,NA,"Gentianales",NA,"Morro Costa da Lagoa, Ilha de Santa Catarina.","300","300",NA,"arbusto, Fruto Imaturo, verde, 3m altura","27000","auto",NA,NA,NA,NA,NA,NA
"443","2020-08-20 20:39:07-03","UFSC","FLOR","19282","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Smith, L.B.","1978",NA,NA,"Bresolin, A.","765","1973","06","27","Brasil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"FLOR0019282",NA,NA,"Gentianales",NA,"Bom Retiro.","300","300",NA,"árvore, Fruto Maduro, roxo-escuro, 10m altura","23385","auto",NA,NA,NA,NA,NA,NA
"444","2020-01-31 10:39:25-03","IFAM","EAFM","6030","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Kinupp, V.F.","2002",NA,NA,"Kinupp, V.F.; Alunos Inventário Florístico","3238","2002",NA,NA,"Brasil","Rio Grande do Sul","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,"Fazenda são maximiano.",NA,NA,NA,"; DESC: Arbusto; 1,0 m; frutos imaturos verdes; sub-bosque.","28343","auto",NA,NA,NA,NA,NA,NA
"445","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","lagoensis","Faramea lagoensis","Müll.Arg.",NA,NA,NA,NA,"Warming, JEB","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America","prope Barbacena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","lagoensis","Faramea lagoensis","Müll.Arg.",NA,NA,NA,NA,"Warming, JEB","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Barbacena","-43.7736","-21.2258",NA,NA,NA,NA,NA,NA,"Southern America","Prope Barbacena.",NA,NA,NA,NA,"27982","auto",NA,NA,NA,NA,NA,NA
"447","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","lagoensis","Faramea lagoensis","Müll.Arg.",NA,NA,NA,NA,"Warming, JEB","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America","in prov. Minas Geraës prope Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","lagoensis","Faramea lagoensis","Müll.Arg.",NA,NA,NA,NA,"Warming, JEB","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,"Southern America","Prope Lagoa Santa.",NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA
"449","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","luziana","Faramea luziana","Müll.Arg.",NA,NA,NA,NA,"Riedel, L","705",NA,NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America","in prov. Goyaz in silvis montanis prope S. Luzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Mart.",NA,NA,NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America","in Brasilia intratropicali orientali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Mart.",NA,NA,NA,NA,"Claussen, P","569",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America","in prov. Minas Geraës",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Mart.",NA,NA,NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America","In Brasilia intratropicali orientali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Mart.",NA,NA,NA,NA,"Claussen, P","569",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"(specimen incompletum visum).",NA,NA,NA,NA,NA,NA,NA,NA
"454","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","nettoana","Faramea nettoana","Müll.Arg.",NA,NA,NA,NA,"Warming, JEB","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America","prope Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","nettoana","Faramea nettoana","Müll.Arg.",NA,NA,NA,NA,"Pohl, JBE","895",NA,NA,NA,"Brazil","Minas Gerais","Pitangui","-44.8903","-19.6828",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"28574","auto",NA,NA,NA,NA,NA,NA
