"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","eventTime","fieldNumber"
"1175","2020-09-12 05:00:02-03","US","US","3564242","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"P. A. Assunçao, E. C. Pereira & C. F. Silva","661","1997","9","12","Brazil","Amazonas",NA,"Da Reserva Ducke Amazonas, Brasil, Reserva Florestal Ducke, ManausItacoatiara, Km 26",NA,NA,NA,NA,NA,NA,NA,"US02701595","US02701595_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1176","2020-09-12 05:00:02-03","US","US","702349","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Riedel, --","4","1823","11","10","Brazil",NA,NA,"Pr. Mond",NA,NA,NA,NA,NA,NA,NA,"US02701565","US02701565_01",NA,"Ebenales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1177","2020-09-12 05:00:02-03","US","US","2868425","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"G. T. Prance, T. D. Pennington, J. F. Ramos & O. P. Monteiro","22709","1974","9","20","Brazil","Amazonas",NA,"Brazilian Amazonia, State of Amazonas, Manaus-Caracarai Highway, Km. 159, BR 174, Manaus-Caracarai Road",NA,NA,NA,NA,NA,NA,NA,"US02701600","US02701600_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1178","2020-09-12 05:00:02-03","US","US","2895915","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"R. L. Fróes","21811","1946","11","2","Brazil","Amazonas",NA,"Munic. Eirunepe, Reconquista, Basin of the upper Jurua.",NA,NA,NA,NA,NA,NA,NA,"US02701543","US02701543_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1179","2020-09-12 05:00:02-03","US","US","3461504","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","Pennington, T. D., (K)",NA,NA,NA,"R. Evans, S. Koemar & U. Raghoenandan","2635","1997","3","16","Suriname","Sipaliwini",NA,"Blanche Marie Waterfall, vic., on Nickerie R.","-56.88","4.75",NA,NA,"50",NA,NA,"US00809010",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1180","2020-09-12 05:00:02-03","US","US","2788617","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"T. B. Croat","17436",NA,NA,NA,"Peru","Loreto",NA,"Iquitos; cultivated at Amazon atural Drug Compound.",NA,NA,NA,NA,NA,NA,NA,"US02701513","US02701513_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1181","2020-09-12 05:00:02-03","US","US","1795028","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"J. Cuatrecasas","6927","1939","9","20","Colombia",NA,NA,"Vaupes: Miriti, cerca de la maloca, Mitu",NA,NA,NA,NA,"200",NA,NA,"US02701501",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1182","2020-09-12 05:00:02-03","US","US","3358791","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"B. A. Krukoff","6377","1934","9","14","Brazil","Amazonas",NA,"Brazilian Amazonia, Basin of Rio Madeira, Municipality of Humayta, near Tres Casas.",NA,NA,NA,NA,NA,NA,NA,"US02701548","US02701548_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1183","2020-09-12 05:00:02-03","US","US","3356690","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","Pennington, T. D., (K)",NA,NA,NA,"B. G. Stergios, S. Niño, I. Sikoura, N. Piven, P. Martinez & N. Friederich","16216","1994","11","3","Venezuela","Amazonas",NA,"Piedra Aracapua y laguna adyacente; Mision Proyecto Vavilov","-66.58","1.85",NA,NA,NA,NA,NA,"US00889996",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1184","2020-09-12 05:00:02-03","US","US","1905645","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"B. A. Krukoff","10924","1939","9","12","Bolivia","La Paz",NA,"Province of Larecaja: Tuiri (near Mapiri, on left bank of Rio Mapiri).",NA,NA,NA,NA,"490","750",NA,"US02701528",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1185","2020-09-12 05:00:02-03","US","US","1484329","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"L. Riedel","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US02701566","US02701566_01",NA,"Ebenales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1186","2020-09-12 05:00:02-03","US","US","1461329","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","27597","1929","8","22","Peru","Loreto",NA,"Yurimaguas, lower Rio Huallaga.",NA,NA,NA,NA,"135",NA,NA,"US02701522",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1187","2020-09-12 05:00:02-03","US","US","3374614","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","Pennington, T. D., (K)",NA,NA,NA,"R. Oldeman","1995","1966","2","8","French Guiana","Saül",NA,"Route de Bélizon, montagnes Boeuf Mort, ca. 2 km N de Saül","-53.2","3.63",NA,NA,NA,NA,NA,"US00617734","US00617734_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1188","2020-09-12 05:00:02-03","US","US","3713056","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"E. Rodriguez & L. Ruiz","1","2013","2","19","Peru","Cuzco",NA,"Pilocopata, next to public market","-71.4042","-12.9115",NA,NA,"548",NA,NA,"US01941115","US01941115_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1189","2020-09-12 05:00:02-03","US","US","531110","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"H. F. Pittier","918","1905","12",NA,"Colombia","Cauca",NA,"La Manuelita, near Palmira, eastern side of Cauca Valley.",NA,NA,NA,NA,"1100","1302",NA,"US02701506",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1190","2020-09-12 05:00:02-03","US","US","1463202","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","29993","1929","9","24","Peru","Loreto",NA,"Mishuyacu, near Iquitos.",NA,NA,NA,NA,"100",NA,NA,"US02701521","US02701521_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1191","2020-09-12 05:00:02-03","US","US","3373767","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"J.-J. de Granville","B 4230","1972","1","14","French Guiana",NA,NA,"Saül, Grand Circuit Boeuf Mort","-53.21","3.63",NA,NA,NA,NA,NA,NA,NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1192","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","Pennington, T. D., (K)",NA,NA,NA,"S. A. Mori & S. Heald","24628","1997","3","27","Guyana","Potaro-Siparuni",NA,"Iwokrama Rain Forest Reserve. Karupukari, 30 mi. SW on Karupukari/Annai Road, at camp","-58.8103","4.3375",NA,NA,"60",NA,NA,NA,NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1193","2020-09-12 05:00:02-03","US","US","USw26078","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Forestry Dept.","s.n.",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1194","2020-09-12 05:00:02-03","US","US","USw9349","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"B. A. Krukoff","5106",NA,NA,NA,"Brazil","Amazonas",NA,"Near mouth of Rio Embira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1195","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"G. T. Prance, P. J. M. Maas, K. Kubitzki, W. C. Steward & et al.","12270","1971","4","22","Brazil","Acre",NA,"Brazilian Amazonia, Estado do Acre, Cruzeiro do Sul, Rio Jurua & Rio Mota, Vicinity of Serra da Moa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1196","2020-09-12 05:00:02-03","US","US","USw26078","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Forest Dept. B. G. & British Guiana Forestry Dept.","s.n.",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1197","2020-09-12 05:00:02-03","US","US","USw26783","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Collector unknown","s.n.",NA,NA,NA,"Venezuela","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1198","2020-09-12 05:00:02-03","US","US","3259629","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"G. T. Prance, P. J. M. Maas, D. B. Woolcott, O. P. Monteiro & J. F. Ramos","15597","1971","10","24","Brazil",NA,NA,"Brazilian Amazonia, Basin of Rio Negro, Ri Uneiuxi, Maku Indian village, 300km. above mouth",NA,NA,NA,NA,NA,NA,NA,"US02701602","US02701602_01",NA,"Ebenales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1199","2020-09-12 05:00:02-03","US","US","3646735","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","Sabatier, D.",NA,NA,NA,"D. Sabatier","5628","2009","11","20","French Guiana",NA,NA,"Site archeologique Eperon Barré, parcelle archeo crete",NA,NA,NA,NA,NA,NA,NA,"US01122536",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1200","2020-09-12 05:00:02-03","US","US","2994116","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"E. P. Heringer, T. S. Filgueiras, F. R. Mendonca & B. A. S. Pereira","3434-A","1980","1","28","Brazil","Distrito Federal",NA,"Brasilia, DF, Estrada, que da acesso a Lagoa Encantada, Bahia, pasto",NA,NA,NA,NA,NA,NA,NA,"US02701567","US02701567_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1201","2020-09-12 05:00:02-03","US","US","3564155","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"M. A. D. Souza, E. C. Pereira & P. Lima","520","1998","1","16","Brazil","Amazonas",NA,"Da Reserva Ducke Amazonas, Brasil, Reserva Florestal Ducke, ManausItacoatiara, Km 26",NA,NA,NA,NA,NA,NA,NA,"US02701594","US02701594_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1202","2020-09-12 05:00:02-03","US","US","1121107","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"W. Popenoe","1212","1920","11","30","Colombia",NA,NA,"Hda. La Manuelita, near Palmira.",NA,NA,NA,NA,NA,NA,NA,"US02701505",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1203","2020-09-12 05:00:02-03","US","US","2702533","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"C. Vargas Calderón","018792","1967","1","18","Peru","Madre de Dios",NA,"Provincia Tambopata, acre puerto Maldonado.",NA,NA,NA,NA,"350",NA,NA,"US02701517",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1204","2020-09-12 05:00:02-03","US","US","618146","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"C. F. Baker","75","1908","6","25","Brazil","Pará",NA,"In the Botanic Garden of the Museu [interpreted] Goeldi at Para.",NA,NA,NA,NA,NA,NA,NA,"US02701553","US02701553_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1205","2020-09-12 05:00:02-03","US","US","2832400","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"J. L. Zarucchi & M. J. Balick","1748","1976","6","25","Colombia","Vaupés",NA,"Mitu and vicinity; along Rio Vaupes across from Mitu.",NA,NA,NA,NA,NA,NA,NA,"US02701496",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1206","2020-09-12 05:00:02-03","US","US","2520195","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"R. E. Schultes & C. E. Smith Jr.","2008","1942","12","3","Colombia","Putumayo",NA,"Mocoa y los alrededores al norte.",NA,NA,NA,NA,"750","850",NA,"US02701500","US02701500_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1207","2020-09-12 05:00:02-03","US","US","1905776","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"B. A. Krukoff","11243","1939","10","8","Bolivia","La Paz",NA,"Province of Larecaja: Copacabana (about 10 km. south of Mapiri).",NA,NA,NA,NA,"850","950",NA,"US02701525",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1208","2020-09-12 05:00:02-03","US","US","2407070","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"J. J. Wurdack","2408","1962","10","25","Peru","Amazonas",NA,"Provincia de Bagua, Forested ridge on right bank of Rio Santiago 2-3 km. above mouth.",NA,NA,NA,NA,"300","350",NA,"US02701519",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1209","2020-09-12 05:00:02-03","US","US","1197412","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"C. La Rue","s.n.","1923","12","22","Bolivia","Pando",NA,"Gutta percha tree of Bolivia, Porvenir, high land above Rio Tahuawanu. [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US02701529","US02701529_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1210","2020-09-12 05:00:02-03","US","US","1660055","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"B. A. Krukoff","1473","1931","11",NA,"Brazil","Mato Grosso",NA,"Near Tabajara, upper Machado River region, river-shore.",NA,NA,NA,NA,NA,NA,NA,"US02701549","US02701549_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1211","2020-09-12 05:00:02-03","US","US","1691039","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"B. A. Krukoff","1322","1931","11",NA,"Brazil","Mato Grosso",NA,"Near Tabajara, upper Machado River region.",NA,NA,NA,NA,NA,NA,NA,"US02701550","US02701550_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1212","2020-09-12 05:00:02-03","US","US","USw39670","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito laurifolia",NA,NA,NA,NA,NA,"B. Maguire","51696",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ebenales","South America - Neotropics",NA,"laurifolia",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1213","2020-09-12 05:00:02-03","US","US","2026348","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito typica","Baehni","Pennington, T. D., (K)",NA,NA,NA,"D. B. Fanshawe","3652","1942","10","31","Guyana","Cuyuni-Mazaruni",NA,"Mazaruni Station","-58.65","6.4",NA,NA,NA,NA,NA,NA,NA,NA,"Ebenales","South America - Neotropics",NA,"typica",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1214","2020-09-12 05:00:02-03","US","US","3221193","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"C. A. Cid Ferreira & et al.","8146",NA,NA,NA,"Brazil","Amazonas",NA,"Amazonica, Mun. Pres. Figueredo, AM, Rio Uatuma, 15 km a montante da barragem de Balbina","-59.75","-1.75",NA,NA,NA,NA,NA,"US02701587","US02701587_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1215","2020-09-12 05:00:02-03","US","US","3136306","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"B. W. Nelson & S. P. Nelson","428","1980","6","21","Brazil","Amazonas",NA,"Reserva Florestal Ducke, estrada Manaus-Itacoatiara km 26",NA,NA,NA,NA,NA,NA,NA,"US02701597","US02701597_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1216","2020-09-12 05:00:02-03","US","US","3236025","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"M. Rimachi Y.","8555","1988","4","5","Peru","Loreto",NA,"Maynas. Dtto., Rio Momon, del caserio de Sargento Lores al caserio de Punta Alegre, en orilla inundable.",NA,NA,NA,NA,"100",NA,NA,"US02701510",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1217","2020-09-12 05:00:02-03","US","US","3350311","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"M. G. Vieira, J. L. Zarucchi, R. H. Petersen, J. F. Ramos & C. D. A. Mota","583","1979","10","23","Brazil","Rondônia",NA,"T.F. de Rondonia, rio Ji-Parana, estrada Rolim de Moura, Margem do rio Ji-Parana",NA,NA,NA,NA,NA,NA,NA,"US02701598","US02701598_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1218","2020-09-12 05:00:02-03","US","US","3331085","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"C. A. Cid Ferreira, W. R. Buck, B. W. Nelson, F. Almeida & et al.","898","1979","8","28","Brazil","Amazonas",NA,"Brasilian Amazonia, Vicinity of Rio Uatuma, Rio Pitinga, 4 km acima da boca do rio, margem esquerda",NA,NA,NA,NA,NA,NA,NA,"US02701599","US02701599_01",NA,"Ebenales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1219","2020-09-12 05:00:02-03","US","US","2251140","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"H. García Barriga","15142","1952","11","10","Colombia","Vaupés",NA,"Rio Vaupes, Mitu, alrededores.",NA,NA,NA,NA,"250",NA,NA,"US02701498",NA,NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1220","2020-09-12 05:00:02-03","US","US","3009571","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"T. C. Plowman, E. W. Davis, C. A. Cid Ferreira, I. L. Amaral & et al.","12179","1982","12","4","Brazil","Amazonas",NA,"State of Amazonas, Municipio de Maraa: Rio Japura, environs of town of Maraa, Lago Maraa","-65.6","-1.85",NA,NA,NA,NA,NA,"US02701592","US02701592_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1221","2020-09-12 05:00:02-03","US","US","1797813","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"E. Pérez Arbeláez & J. Cuatrecasas","6736","1939","9","12","Colombia","Vaupés",NA,"Mitu, selva marginal del rio Vaupes,",NA,NA,NA,NA,"200",NA,NA,"US02701502","US02701502_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1222","2020-09-12 05:00:02-03","US","US","3262523","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"D. Neill & W. Palacios","7122","1986","2","10","Ecuador","Napo",NA,"Por carretera entre Puerto Napo y Misahualli, Bosuq Humedo Tropical, terraza del rio.","-77.73","-1.05",NA,NA,"450",NA,NA,"US02701531","US02701531_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1223","2020-09-12 05:00:02-03","US","US","3287490","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"B. W. Nelson","1247","1983","3","3","Brazil","Amazonas",NA,"Municipio de Manaus, Varzea lake margin, on terra firme, Rio Solimoes near Iranduba",NA,NA,NA,NA,NA,NA,NA,"US02701591","US02701591_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1224","2020-09-12 05:00:02-03","US","US","2704118","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"J. Schunke Vigo","6297","1963","9","18","Peru","San Martin",NA,"Tanta (rio Huallaga), (2.5 CY 9/8) [unsure placement].",NA,NA,NA,NA,"350",NA,NA,"US02701518","US02701518_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1225","2020-09-12 05:00:02-03","US","US","3195291","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"C. A. Cid Ferreira & et al.","6430",NA,NA,NA,"Brazil","Mato Grosso",NA,"Estado do Mato Grosso, Mun. Sta, Terezinha, MT. BR 158, Rod. para Vila Rica, a 21 km S da Cidade de Sta. Terezinha, Serra da Cobrinha",NA,NA,NA,NA,NA,NA,NA,"US02701588","US02701588_01",NA,"Ebenales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
