"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber"
"44","2021-04-08 17:41:06-03","EAO","IAN","144863","PreservedSpecimen","Plantae","Leguminosae-Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Santos, RR dos; Souza, R","1968","05","02","Southern America","Brasil",NA,NA,NA,"IAN144863","Dicotiledônea",NA,"(Mart. ex Hayne) Benth.","Ratter, JA","1246","Mato Grosso","5 Km S of the Base Camp of the Expedition.","-12.9","-51.866667",NA,NA,NA,"Xavantina",NA,NA,NA,"-12.9","-51.866667",NA,NA,NA,NA,NA,NA,NA
"45","2021-04-08 17:41:06-03","EAO","IAN","159758","PreservedSpecimen","Plantae","Leguminosae-Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Irwin, HS; Maxwell, HS","1968","01","20","Southern America","Brasil",NA,NA,NA,"IAN159758","Dicotiledônea",NA,"(Mart. ex Hayne) Benth.","Pinto, RB","18889","Goiás","Gallery 70Km N of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Maranhão. Gallery forest and adjacent cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","09","23",NA,NA,NA,NA
"46","2021-04-08 17:41:06-03","EAO","IAN","58646","PreservedSpecimen","Plantae","Leguminosae-Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Pires, JM; Black, GA","1950","05","26","Southern America","Brasil",NA,NA,NA,"IAN058646","Dicotiledônea",NA,"(Mart. ex Hayne) Benth.","Silva, MF da","2219","Maranhão","Perto de Carolina. Campo cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA
"47","2021-04-08 17:41:06-03","EAO","IAN","138894","PreservedSpecimen","Plantae","Leguminosae-Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Irwin, HS; Harley, RM","1971","03","05","Southern America","Brasil",NA,NA,NA,"IAN138894","Dicotiledônea",NA,"(Mart. ex Hayne) Benth.","Silva, MF da","31546","Bahia","Sandy cerrado, upper slopes of Espigão Mestre, ca 32Km W of Barreiras.","-44.9900016784668","-12.1527996063232",NA,NA,NA,"Barreiras",NA,"152720","auto",NA,NA,"1975",NA,NA,NA,NA,NA,NA
"48","2021-04-08 17:41:06-03","EAO","IAN","138892","PreservedSpecimen","Plantae","Leguminosae-Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Irwin, HS; Harley, RM","1971","03","04","Southern America","Brasil",NA,NA,NA,"IAN138892","Dicotiledônea",NA,"(Mart. ex Hayne) Benth.","Silva, MF da","31466","Bahia","Valley of the Rio das Ondas. Cerrado on brown sand, Espigão Mestre, near Barreiras airport, ca. 5Km NW of Barreiras.","-44.9900016784668","-12.1527996063232","650","650",NA,"Barreiras",NA,"152720","auto",NA,NA,"1975",NA,NA,NA,NA,NA,NA
"49","2021-04-08 17:41:06-03","EAO","IAN","139130","PreservedSpecimen","Plantae","Leguminosae-Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Heringer, EP","1965","09","08","Southern America","Brasil",NA,NA,NA,"IAN139130","Dicotiledônea",NA,"(Mart. ex Hayne) Benth.","Kochanovski, FJ","10529","Distrito Federal","Eixo Rodoviário.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília",NA,"70570","auto",NA,NA,"2018","07","18",NA,NA,NA,NA
"50","2021-04-08 17:41:06-03","EAO","IAN","90450","PreservedSpecimen","Plantae","Leguminosae-Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Lima, AS","1954","07",NA,"Southern America","Brasil",NA,NA,NA,"IAN090450","Dicotiledônea",NA,"(Mart. ex Hayne) Benth.","Silva, MF da","1","Piauí","Margem da estrada Parnaíba, Km 17.","-42.8018989562988","-5.08916997909546",NA,NA,NA,"Teresina",NA,"56344","auto",NA,NA,"1975",NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:16:45-03","UFBA","ALCB","034089","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Giulietti, AM; Smith, S; Hind, DJN; Harley, RM; Guedes, ML; Silva, EM da","1996","06","23","Southern America","Brasil",NA,NA,"Árvore. ca. 5 m alt. Copa com 6 m, muito ramificada, tronco com base de 70 cm de diâmetro. Frutos imaturos verdes, passando a maduros vináceos.; Vegetação arbustivo-espinhosa, perenifolia, xerófitas com muitas leguminosas, euforbiácea","ALCB030479","Dicotyledon",NA,"(Hayne) Benth.","Costa, J","PCD2977","Bahia","Dunas do rio São Francisco","-42.772778","-10.787778","548","548","ALCB030479","Xique-Xique",NA,NA,NA,"-42.772778","-10.787778","2006","10","05",NA,NA,NA,NA
"52","2019-10-09 11:16:45-03","UFBA","ALCB","023625","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Brito, HS; Pennington, TD","1991","06","03","Southern America","Brasil",NA,NA,"2,5m de altura. Flores azuladas e quando adultas, amarelas. Frutos imaturos verdes, quando maduros roxos.","ALCB027455","Dicotyledon",NA,"(Hayne) Benth.","Barneby","332","Bahia","Oeste, 6 Km depois de Barreiras, estrada à direita. 4 Km na estrada do Aeroporto","-44.983333","-12.15",NA,NA,"ALCB027455","Barreiras",NA,NA,NA,"-44.983333","-12.15","1991",NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:16:45-03","UFBA","ALCB","043757","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Paraguassú, LA; Guedes, ML; Lima, SS dos; Cabral, L; Oliveira, H; Rocha, M","1999","10","17","Southern America","Brasil",NA,NA,"Cerca de 15 m de altura, com circunferência à altura do peito de 23 cm. Material estéril. Ocasional. Presente na parcela 22 (394).; Área de mata ciliar da nascente do rio dos Mangues, domínio fitoecológico de Floresta Ombrófila Densa.","ALCB027454","Dicotyledon",NA,"(Hayne) Benth.",NA,"343","Bahia","Extremo Sul, Estação Veracruz.","-39.05","-16.433333",NA,NA,"ALCB027454","Porto Seguro",NA,NA,NA,"-39.05","-16.433333","2012","05","30",NA,NA,NA,NA
"54","2019-10-09 11:16:45-03","UFBA","ALCB","047351","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Queiroz, LP de; Santos, CC dos; Torres, DC; Oliveira, AA; Rios, L","2000","02","16","Southern America","Brasil",NA,NA,"de 70 cm a 1,5 m alt., ramificado. Folíolos coriáceos. Flores com sépalas verde-esbranquiçadas, pétalas brancas, filetes brancos, anteras amarelas e pistilo branco-esverdeado. Frutos imaturos acastanhados.; baixo com estratos herbáceo","ALCB027472","Dicotyledon",NA,"(Hayne) Benth.","Kochanovski, FJ","PFBa6075","Bahia","Oeste, ca. 46.3 Km W de Correntina na estrada para Brasília.","-45.015833","-13.541667",NA,NA,"ALCB027472","Correntina",NA,NA,NA,"-45.015833","-13.541667","2018","07","23",NA,NA,NA,NA
"55","2019-10-09 11:16:45-03","UFBA","ALCB","057342","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Loureiro, DM; Guedes, ML; Santana, DL","2002","03","30","Southern America","Brasil",NA,NA,"4m. Folíolos coriáceos, levemente discolores. Inflorescência terminal com botões esverdeados vilosos. Corola com pétalas alvas. Frutos imaturos verdes. Ocasional.","ALCB027456","Dicotyledon",NA,"(Hayne) Benth.","Guedes, ML","562","Bahia","Oeste, Caminho para Estivas","-44.966667","-12.35",NA,NA,"ALCB027456","São Desidério",NA,NA,NA,"-44.966667","-12.35","2002","05",NA,NA,NA,NA,NA
"56","2019-10-09 11:16:45-03","UFBA","ALCB","121383","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Gomes, FS","2013","04","15","Southern America","Brasil",NA,NA,"Material estéril. 78.1, parcela 03.","ALCB052561","Dicotyledon",NA,"(Hayne) Benth.","Gomes, FS","1601","Bahia",NA,"-39.078056","-15.249444",NA,NA,"ALCB052561","Una",NA,NA,NA,"-39.078056","-15.249444","2013","12",NA,NA,NA,NA,NA
"57","2019-10-09 11:16:45-03","UFBA","ALCB","47880","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Harley, RM; França, F; Miranda, EB","2000","03","28","Southern America","Brasil",NA,NA,"até 3 m. Folhas coriáceas, verdes. Flores com sépalas com tricomas ferrugíneos; pétalas branco-esverdeadas. Frutos jovens vináceos.; solo argiloso.","ALCB027452","Dicotyledon",NA,"(Hayne) Benth.","Pinto, RB","53735","Bahia","Oeste, 24 km de Formosa do Rio Preto, na estrada para Coaceral","-45.246111","-10.889722","737","737","ALCB027452","Formosa do Rio Preto",NA,NA,NA,"-45.246111","-10.889722","2014","10","23",NA,NA,NA,NA
"58","2019-10-09 11:16:45-03","UFBA","ALCB","47891","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Harley, RM; França, F; Miranda, EB","2000","03","31","Southern America","Brasil",NA,NA,"de 4m de altura com tronco de 10 cm de diâm. Folhas coriáceas. Flores com sépalas e tubo calicinal externamente verde com tom de oliva; pétalas verde-esbranquiçadas; ovário verde; estilete branco.; área antropizada.","ALCB027453","Dicotyledon",NA,"(Hayne) Benth.","Pinto, RB","53799","Bahia","Oeste, 13 km da cidade na Br 135, direção Barreiras","-45.135","-11.086944","586","586","ALCB027453","Formosa do Rio Preto",NA,NA,NA,"-45.135","-11.086944","2014","10","23",NA,NA,NA,NA
"59","2019-10-09 11:16:45-03","UFBA","ALCB","90200","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Silva, SB da; Orlandi, RP","2004","05","10","Southern America","Brasil",NA,NA,"Folhas verdfes. Flores marron-claro","ALCB027469","Dicotyledon",NA,"(Hayne) Benth.","Kochanovski, FJ","391","Piauí",NA,"-45.641667","-9.125","532","532","ALCB027469","Corrente",NA,NA,NA,"-45.641667","-9.125","2018","07","23",NA,NA,NA,NA
"60","2019-10-09 11:16:45-03","UFBA","ALCB","88487","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Guedes, ML; Gomes, FS; et al.","2009","05","24","Southern America","Brasil",NA,NA,"de ca 8 m de altura. Folhas cartáceas, discolores. Material estéril. Freqüente na mata de restinga.","ALCB027458","Dicotyledon",NA,"(Hayne) Benth.","Guedes, ML","15089","Bahia","Litoral Sul, Fazenda Taipus de Fora","-38.930556","-13.943056","17","17","ALCB027458","Maraú",NA,NA,NA,"-38.930556","-13.943056","2009","06",NA,NA,NA,NA,NA
"61","2019-10-09 11:16:45-03","UFBA","ALCB","101661","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Oliveira, RB; Silva, MD; Queiroz, MVM","2010","08",NA,"Southern America","Brasil",NA,NA,"Alt. (m): 18. Fragmento de Pancada grande. Ninho de urusso, zafira.","ALCB027724","Dicotyledon",NA,"(Hayne) Benth.","Guedes, ML; Oliveira, RB","11","Bahia","Litoral Sul, Reserva Ecológica Michelin","-39.1492004394531","-13.7321996688843",NA,NA,"ALCB027724","Ituberá",NA,"22399","auto",NA,NA,"2010","09",NA,NA,NA,NA,NA
"62","2021-02-08 21:32:17-03","UFBA","ALCB","56663","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Soares Filho, AO","2001","10","11","Southern America","Brasil",NA,NA,"planta jovem; Mata de Cipó, sobre latossolo vermelho-amarelo de baixa fertilidade.","ALCB027558","Dicotyledon",NA,"(Hayne) Benth.","Kochanovski, FJ","s/n","Bahia","Faz. Pau-de-Leite (PL).","-40.8394012451172","-14.8661003112793","870","870","ALCB027558","Vitória da Conquista",NA,"70493","auto",NA,NA,"2018","07","23",NA,NA,NA,NA
"63","2020-02-08 09:07:54-03","NBC","NL-BOTANY","L.3887245","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltogyne","confertiflora","Peltogyne confertiflora","Manberg PH",NA,NA,NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3887245 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3887245",NA,"Fabales","Benth.",NA,NA,NA,"Onverwacht.",NA,NA,NA,NA,"NL-L3887245",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"64","2020-02-08 09:07:54-03","NBC","NL-BOTANY","U 0026185","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltogyne","confertiflora","Peltogyne confertiflora","Ratter JA; Santos RR dos",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200026185 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0026185",NA,"Fabales","(Hayne) Benth.","Silva MF da",NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1975","10","01","Magnoliopsidae",NA,NA,NA
"65","2020-02-08 09:07:54-03","NBC","NL-BOTANY","U.1316964","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltogyne","confertiflora","Peltogyne confertiflora","Dubs B","1987","09","15","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1316964 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1316964",NA,"Fabales","Benth.",NA,NA,NA,"Pantanal Mato-Grossense. Fazenda Salina, pantanal do Rio Negro, dry forest.","-56.166667","-19.5",NA,NA,"NL-U1316964",NA,NA,NA,NA,"-56.166667","-19.5",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"66","2020-02-08 09:07:54-03","NBC","NL-BOTANY","U.1316965","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltogyne","confertiflora","Peltogyne confertiflora","Capanema",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1316965 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1316965",NA,"Fabales","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1316965",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"67","2020-02-08 09:07:54-03","NBC","NL-BOTANY","U.1316966","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltogyne","confertiflora","Peltogyne confertiflora","Ratter JA; Santos RR de",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1316966 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1316966",NA,"Fabales","(Hayne) Benth.","Silva MFF da",NA,"Mato Grosso",NA,NA,NA,NA,NA,"NL-U1316966",NA,NA,NA,NA,NA,NA,"1975","10","01","Magnoliopsidae","U 0026185",NA,NA
"68","2020-02-08 09:07:54-03","NBC","NL-BOTANY","U.1316967","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltogyne","confertiflora","Peltogyne confertiflora","Ratter JA; Santos RR de; Souza R","1968","06","11","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1316967 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1316967",NA,"Fabales","Benth.",NA,NA,NA,"Flora of Mato Grosso, 4 km N of the base camp pf the expedition, c. 270km N of Xavantina, close to the Xavantina-São Felix road).","-51.866667","-12.9",NA,NA,"NL-U1316967",NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"69","2020-02-08 09:07:54-03","NBC","NL-BOTANY","WAG.1629010","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltogyne","confertiflora","Peltogyne confertiflora","Mamani F; Saucedo M","1995","04","14","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629010 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629010",NA,"Fabales","Benth.",NA,NA,NA,"Santa Cruz: Nuflo de Chavez Province Lomerio, 12 km al Norte de la comunidad Las Trancas Area de estudio del proyecto 'BOLFOR', Las Tranca-95.","-61.846389","-16.520278",NA,NA,"NL-WAG1629010",NA,NA,NA,NA,"-61.846389","-16.520278",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"70","2020-02-08 09:07:54-03","NBC","NL-BOTANY","WAG.1629011","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltogyne","confertiflora","Peltogyne confertiflora","Irwin HS; Maxwell H; Wasshausen DC","1968","03","15","Southern America","Brazil",NA,NA,"Cut-over forest, sandy soil.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629011 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629011",NA,"Fabales","Benth.","Kalin Arroyo MT",NA,NA,"Northern Goiás. About 1 km S of Araguaina, Goiás, at Rio das Lontras.",NA,NA,NA,NA,"NL-WAG1629011",NA,NA,NA,NA,NA,NA,"1972","01","01","Magnoliopsidae","WAG0192338",NA,NA
"71","2020-02-08 09:07:54-03","NBC","NL-BOTANY","WAG.1629012","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltogyne","confertiflora","Peltogyne confertiflora","Mamani F; Jardim A","1994","12","09","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629012 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629012",NA,"Fabales","Benth.",NA,NA,NA,"Santa Cruz: Nuflo de Chavez Province, Area de estudio del proyecto 'BOLFOR', Las Trancas.","-61.846389","-16.520278",NA,NA,"NL-WAG1629012",NA,NA,NA,NA,"-61.846389","-16.520278",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"72","2020-11-04 11:10:12-03","ESALQ","ESA","42628","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Ivanauskas, N.M.; Árbocz, G.F.; Silva, M.M.R.; Zanella, J.","1997","03","26",NA,"Brasil",NA,NA,"Árvore de 7.5m. Frutos imaturos verdes.","ESA042628","Magnoliophyta",NA,"(Hayne) Benth.",NA,"1680.0","Mato Grosso","Fazenda Brasil. Savana Arbórea Aberta (Cerrado) . Relevo plano.","-522.582","-150.535","780","780","ESA042628","Barra do Garças",NA,NA,NA,"-522,582","-150,535",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:10:12-03","ESALQ","ESA","104886","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Iglesias, J.O.V.","2008","03","22",NA,"Brasil",NA,NA,NA,"ESA104886","Magnoliophyta",NA,NA,"Iglesias, J.O.V.","17.0","Goiás",NA,"-48.625","-17.74169921875",NA,NA,"ESA104886","Caldas Novas",NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:10:12-03","ESALQ","ESA","111189","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Mendonça, R.C.","2004","08","12",NA,"Brasil",NA,NA,NA,"ESA111189","Magnoliophyta",NA,NA,"Walter, B.M.T.","5704.0","Tocantins",NA,"-47.1702995300293","-11.5735998153687",NA,NA,"ESA111189","Almas",NA,"70348","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:10:12-03","ESALQ","ESA","42616","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","1997","05","24",NA,"Brasil",NA,NA,"Arvoreta, ca. 4 m alt.; frutos castanhos.","ESA042616","Magnoliophyta",NA,NA,"Pinto, R.B.","17091.0","Mato Grosso","Arredores da Fazenda Quebó. Cerca de 37 Km ENE (em linha reta) de Nobres. Savana arborizada (cerrado) mais densa em topo de morro com solo férrico (canga).","-56","-14.37",NA,NA,"ESA042616","Nobres",NA,NA,NA,"-56","-14.37","2016","04","29",NA,NA,NA,NA
"76","2020-11-04 11:10:12-03","ESALQ","ESA","111333","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Rizzo, J.A.","1972","03","18",NA,"Brasil",NA,NA,NA,"ESA111333","Magnoliophyta",NA,NA,"Souza, V.C.","7889.0","Tocantins",NA,NA,NA,NA,NA,"ESA111333",NA,NA,NA,NA,NA,NA,"2012","03","20",NA,NA,NA,NA
"77","2020-11-04 11:10:12-03","ESALQ","ESA","107626","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Iglesias, J.O.V.","2008","03","22",NA,"Brasil",NA,NA,NA,"ESA107626","Magnoliophyta",NA,NA,"Souza, V.C.","17.0","Goiás",NA,"-48.625","-17.74169921875",NA,NA,"ESA107626","Caldas Novas",NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:10:12-03","ESALQ","ESA","111330","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Rizzo, J.A.","1994","05","13",NA,"Brasil",NA,NA,NA,"ESA111330","Magnoliophyta",NA,NA,"Souza, V.C.","11366.0","Goiás",NA,"-50.2150001525879","-16.1266994476318",NA,NA,"ESA111330","Mossâmedes",NA,"30139","auto",NA,NA,"2012","03","20",NA,NA,NA,NA
"79","2020-11-04 11:10:12-03","ESALQ","ESA","111329","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Rizzo, J.A.","1994","04","15",NA,"Brasil",NA,NA,NA,"ESA111329","Magnoliophyta",NA,NA,"Souza, V.C.","11282.0","Goiás",NA,"-50.2150001525879","-16.1266994476318",NA,NA,"ESA111329","Mossâmedes",NA,"30139","auto",NA,NA,"2012","03","20",NA,NA,NA,NA
"80","2020-11-04 11:10:12-03","ESALQ","ESA","111332","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Rizzo, J.A.","1994","02","17",NA,"Brasil",NA,NA,NA,"ESA111332","Magnoliophyta",NA,NA,"Souza, V.C.","11006.0","Goiás",NA,"-50.2150001525879","-16.1266994476318",NA,NA,"ESA111332","Mossâmedes",NA,"30139","auto",NA,NA,"2012","03","20",NA,NA,NA,NA
"81","2020-11-04 11:10:12-03","ESALQ","ESA","111331","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Rizzo, J.A.","1994","05","12",NA,"Brasil",NA,NA,NA,"ESA111331","Magnoliophyta",NA,"(Mart. Ex Hayne) Benth.","Pinto, R.B.","11311.0","Goiás",NA,"-50.2150001525879","-16.1266994476318",NA,NA,"ESA111331","Mossâmedes",NA,"30139","auto",NA,NA,"2016","04","29",NA,NA,NA,NA
