"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","county","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","year","month","day","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount"
"127","2016-12-17 05:23:00-02","MO","MOBOT","2823631","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","S. Paredes","Paredes Salinas 55A","South America","Bolivia","La Paz","Franz Tamayo",NA,NA,NA,NA,"935.00000000",NA,NA,NA,"(J. Poiss.) Taub.","2005","11","9","Parque Nacional Madidi, Azariamas, Rio San Juan, Bosque seco del sector Azariamas, con Oxandra espintana y Phyllostylon rhamnoides. Ladera. Parcela Permanente de Muestreo # 16. Plantas secadas en campo.","-68.6519444","-14.1994444",NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-02","6"
"128","2020-07-22 11:45:00-03","MO","MOBOT","2833078","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|J. Mamani","Torrez Flores 121","South America","Bolivia","La Paz","Franz Tamayo",NA,NA,NA,NA,"1075.00000000",NA,NA,NA,"(J. Poiss.) Taub.","2005","10","4","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; cima. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.6441666","-14.2005556",NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-03","3"
"129","2020-07-22 12:05:00-03","MO","MOBOT","2836141","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|J. Mamani","Torrez Flores 159","South America","Bolivia","La Paz","Franz Tamayo",NA,NA,NA,NA,"873.00000000",NA,NA,NA,"(J. Poiss.) Taub.","2005","10","7","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; ladera con exposicion SE. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.6413889","-14.2063889",NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-04","6"
"130","2017-10-06 18:00:00-03","MO","MOBOT","2836718","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","S. Paredes|Alejandro Araujo M.|A. T. Fernández C.|Guzmán Jove|Remberto Jove|Lisandro Molina","Paredes Salinas 141","South America","Bolivia","La Paz","Franz Tamayo",NA,NA,NA,NA,"1150.00000000",NA,NA,NA,"(J. Poiss.) Taub.","2005","11","15","Parque Nacional Madidi, Azariamas, Rio San Juan.","-68.6397222","-14.1986111",NA,"A. Araujo-M (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-03","4"
"131","2020-09-06 20:09:00-03","MO","MOBOT","2866377","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","L. Cayola|Angel Fernández|C. Campos|Vania Torrez|Gerardo Jove|Remberto Jove|L. Sánchez","Cayola Pérez 2209","South America","Bolivia","La Paz","Franz Tamayo",NA,NA,NA,NA,"933.00000000",NA,NA,NA,"(J. Poiss.) Taub.","2005","11","27","Area Natural de Manejo Integrado Madidi, Azariamas, 2 km al E del arroyo Javillas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Eugenia sp. Ladera ondulada. Parcela permanente de muestreo #18. Plantas NO alcoholizadas.","-68.5252778","-14.2525",NA,"L. Cayola (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-44","3"
"132","2015-10-28 05:49:00-02","MO","MOBOT","2866769","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","L. Cayola|Angel Fernández|C. Campos|Vania Torrez|Gerardo Jove|Remberto Jove|L. Sánchez","Cayola Pérez 2294","South America","Bolivia","La Paz","Franz Tamayo",NA,NA,NA,NA,"853.00000000",NA,NA,NA,"(J. Poiss.) Taub.","2005","12","3","Parque Nacional Madidi, Azariamas, 1 km al N del rio Chiriuno. Bosque de yungas subandino pluviestacional con Piptadenia viridiflora y Capparis polyantha. Terraza antigua. Parcela permanente de muestreo #19. Plantas NO alcoholizadas.","-68.58583","-14.24638",NA,"L. Cayola (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-45","3"
"133","2015-10-28 05:49:00-02","MO","MOBOT","2866866","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","L. Cayola|Angel Fernández|C. Campos|Vania Torrez|Gerardo Jove|Remberto Jove|L. Sánchez","Cayola Pérez 2320B","South America","Bolivia","La Paz","Franz Tamayo",NA,NA,NA,NA,"794.00000000",NA,NA,NA,"(J. Poiss.) Taub.","2005","12","10","Parque Nacional Madidi, Azariamas, 1 km al N del rio Chiriuno. Bosque de yungas subandino pluviestacional con Piptadenia viridiflora y Capparis polyantha. Terraza antigua. Parcela permanente de muestreo #19. Plantas NO alcoholizadas.","-68.51916","-14.31722",NA,"L. Cayola (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-45","4"
"134","2020-09-04 21:36:00-03","MO","MOBOT","2880550","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","Cayola Pérez 1877","South America","Bolivia","La Paz","Franz Tamayo",NA,NA,NA,NA,"810.00000000",NA,NA,NA,"(J. Poiss.) Taub.","2005","10","3","Area Natural de Manejo Integrado Madidi, Azariamas, frente al Encuentro Azariamas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Eugenia sp. Ladera pronunciada, exposicion SW. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.5297223","-14.2461111",NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-31","7"
"135","2015-12-26 12:36:00-02","MO","MOBOT","3075968","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","M. Peña-Chocarro|J. de Egea Juvinel|F. González P.|J. Cartes","Peña-Chocarro 1674","South America","Paraguay","Presidente Hayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(J. Poiss.) Taub.","2003","10","27","Estancia Santa Asunción (km 200 Ruta Transchaco). Vegetación de ribera, sobre suelo inundado.",NA,NA,NA,"F. González-Parini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2013-08-23 04:12:00-03","MO","MOBOT","3076047","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","M. Menacho","Menacho Viruez 100","South America","Bolivia","Santa Cruz","Cordillera",NA,NA,NA,NA,"400.00000000",NA,NA,NA,"(J. Poiss.) Taub.","1992","10","11","Loc. Mini, cerro Colorado. Bosque Chaqueño.","-62.41666","-19.46666",NA,"A. Fuentes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2012-04-19 14:50:00-03","MO","MOBOT","3076053","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Fátima Mereles|Rosa Degen","Mereles H. 4826","South America","Paraguay","Boquerón",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(J. Poiss.) Taub.","1992","10","22","Campo Aroma, km 10 No. Borde de aguada.",NA,NA,NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"138","2008-05-27 22:02:00-03","MO","MOBOT","3076197","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","ORTIZ","ORTIZ 132","South America","Bolivia","Santa Cruz","Chiquitos",NA,NA,NA,NA,"250.00000000",NA,NA,NA,"(J. Poiss.) Taub.","1994","12","29","Pozo del Tigre, 135 km al este de la ciudad de Santa Cruz, propiedad de la emoresa ABAFA, alrededores del campamento principal. Senda principal al campamento Cabañas Motacú.","-61.95","-17.56666",NA,"I.G. Vargas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","3076241","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","August G. Schulz","Schulz 15993","South America","Argentina","Chaco","1 de Mayo",NA,NA,NA,NA,NA,NA,NA,NA,"(J. Poiss.) Taub.","1967",NA,NA,"Colonia Benítez.","-58.93333","-27.33333",NA,"C. Todzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2009-05-15 11:31:00-03","MO","MOBOT","3076264","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Pedro Jörgensen","Jörgensen 3044","South America","Argentina","Formosa","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,"(J. Poiss.) Taub.","1918",NA,NA,NA,NA,NA,NA,"C. Todzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","3076295","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Santiago Venturi","Venturi 5547","South America","Argentina","Salta","Orán",NA,NA,NA,NA,"750.00000000",NA,NA,NA,"(J. Poiss.) Taub.","1927","11","12","Abra Grande. Ladera del Cerro.",NA,NA,NA,"C. Todzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2008-05-27 22:02:00-03","MO","MOBOT","3076699","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Teodore Meyer","Meyer 3924","South America","Argentina","Tucumán",NA,NA,NA,NA,NA,"430.00000000",NA,NA,NA,"(J. Poiss.) Taub.","1941","10",NA,"Tucuman.",NA,NA,NA,"C. Todzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2009-07-10 17:57:00-03","MO","MOBOT","3077051","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Troels M. Pedersen","Pedersen 2793a","South America","Argentina","Corrientes","Empedrado",NA,NA,NA,NA,NA,NA,NA,NA,"(J. Poiss.) Taub.","1954",NA,NA,"Estancia '' La Yela''.",NA,NA,NA,"C. Todiza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2009-09-24 14:05:00-03","MO","MOBOT","3077971","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","George S. Bunting","Bunting 7182","South America","Venezuela","Zulia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(J. Poiss.) Taub.","1979","3","4","Dtto. Miranda: vía que conduce entre las carretera Lara-Zulia y Coro-Maracaibo, que desvía sobre el la Lara-Zulia en km 8 al SE del Puente sobre el Lago, en bosque muy seco.",NA,NA,NA,"C. Todzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2009-09-24 14:05:00-03","MO","MOBOT","3078137","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","George S. Bunting","Bunting 6586","South America","Venezuela","Zulia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(J. Poiss.) Taub.","1978","8","1","Dtto. Maracaibo: carretera La Concepción-Cuatro Bocas, en km 13 al norte de La Concepción, o swa 1 km al sur de la encrucijada con la carretera Puerto Caballo-Cachirí, en zona de bosque seco.",NA,NA,NA,"C. Todzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2010-10-05 21:43:00-03","MO","MOBOT","3079258","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","George S. Bunting|Alicia Ferrer","Bunting 6276a","South America","Venezuela","Zulia",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,"(J. Poiss.) Taub.","1978","5","4","Dtto. Maracaibo: carretera Maracaibo-Machiques, en km 21 al SO de Maracaibo, en bosque seco.",NA,NA,NA,"C. Todzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2010-10-05 21:26:00-03","MO","MOBOT","3079395","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","George S. Bunting|Nayda Galué","Bunting 7938","South America","Venezuela","Zulia",NA,NA,NA,NA,NA,"0E8","25.00000000",NA,NA,"(J. Poiss.) Taub.","1979","9","24","Dtto. Bolívar: Parque Yaguasa: entre la carretera intercominal y el Lago de Maracaibo, que empieza a unos 12 km. al SE del empalme de la intercomunal con la vía que conduce a Cabimas desde la carretera Lara-Zulia, en zona de bosque caducifolio.",NA,NA,NA,"C. Todzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2015-03-12 21:45:00-03","MO","MOBOT","3079692","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","George S. Bunting|Lourdes Cárdenas|Giovanna Ferrari","Bunting 6439","South America","Venezuela","Falcón",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,"(J. Poiss.) Taub.","1978","6","17","Dtto. Buchivacoa: carretera Dabajuro-Represa Mamito-Fundo El Peruano, unos 31 km al sur de Dabajuro, en bosque seco cerca de una corriente.",NA,NA,NA,"C. Todzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"149","2013-02-12 14:56:00-02","MO","MOBOT","3079975","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Leandro Aristeguieta|Alicia Ferrer","Aristeguieta 12542","South America","Venezuela","Zulia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(J. Poiss.) Taub.","1978","3","5","Dtto. Maracaibo: carretera Perijá, entre Maracaibo y La Villa del Rosario, en km 24 de la vía.",NA,NA,NA,"C. Todzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2009-07-17 07:39:00-03","MO","MOBOT","3080225","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Émile Hassler","Hassler 12302","South America","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(J. Poiss.) Taub.","1913",NA,NA,"In regione lacus Ypacaray.","-57.35","-25.33",NA,"C. Todzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2009-07-10 17:57:00-03","MO","MOBOT","3080670","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Troels M. Pedersen","Pedersen S.N.","South America","Argentina","Corrientes","Empedrado",NA,NA,NA,NA,NA,NA,NA,NA,"(J. Poiss.) Taub.","1987","2","11","Estancia La Yela Woodland on clay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2009-07-17 07:39:00-03","MO","MOBOT","3080740","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Émile Hassler","Hassler 7280","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(J. Poiss.) Taub.",NA,NA,NA,NA,NA,NA,NA,"C. Todzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2009-07-17 07:39:00-03","MO","MOBOT","3080827","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Émile Hassler","Hassler 7280a","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(J. Poiss.) Taub.",NA,NA,NA,NA,NA,NA,NA,"C. Todiza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2012-04-12 13:16:00-03","MO","MOBOT","3081094","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Lidia Pérez de Molas|Victor Vera","Pérez de Molas 1128","South America","Paraguay","Alto Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(J. Poiss.) Taub.","1986",NA,NA,"San Carlos. Bosque de 15-20m. alt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","3117678","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","H. Maturo","Maturo 196","South America","Argentina","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(J. Poiss.) Taub.","2004","11","21","Estancia El Ombu. Bosque de inundacion.","-58.80333","-26.15333",NA,"H. Maturo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2008-10-14 03:32:00-03","MO","MOBOT","3196683","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Isabel Basualdo|Elsa M. Zardini","Basualdo 1317","South America","Paraguay","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(J. Poiss.) Taub.","1987","10","30","Costa II, Cerro Pelocios",NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2011-04-01 18:09:00-03","MO","MOBOT","3397804","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Martha Serrano|I. Llanos|Jeaneth Villalobos","Serrano 4251","South America","Bolivia","Chuquisaca","Luis Calvo",NA,NA,NA,NA,"1120.00000000",NA,NA,NA,"(J. Poiss.) Taub.","2003","5","10","Parque Nacional y Area de Manejo Integrado Serranía del Iñao. Comunidad Ticucha. Pendiente inferior de la Serranía del Iñao. Estribaciones colinadas. Bosque decíduo 25 m de altura. En el sotobosque dominado por Ceroxylon spp. y Eugena uniflora. Ocasionalmente se observan individuos de Cereus spp. Además varias lianas y bejucos.","-63.84333","-19.55833",NA,"M. Serrano (HSB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","702521","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Alwyn H. Gentry|Robin B. Foster|Marielos Peña","Gentry 75210","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,"(J. Poiss.) Taub.","1991","10","25","Curuyuqui, 50 km SE of Santa Cruz on Río Parapetí, upland chaco. Transects 6-10","-62.23305","-18.76555",NA,"C. Todzia (TEX)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"767","5"
"159","2008-05-27 22:02:00-03","MO","MOBOT","702533","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Alwyn H. Gentry|Robin B. Foster|Marielos Peña","Gentry 75220","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,"(J. Poiss.) Taub.","1991","10","25","42 km E of Curuyuqui on road to Urundaiti.","-62.23305","-18.76555",NA,"C. Todzia (TEX)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"769","5"
"160","2008-05-27 22:02:00-03","MO","MOBOT","702540","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Alwyn H. Gentry|Marielos Peña","Gentry 75244","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,"(J. Poiss.) Taub.","1991","10","26","Curuyuqui, seasonally flooded riverside forest along Río Parapetí. Transect 1","-62.3","-18.76666",NA,"A. Gentry (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"770","5"
"161","2008-05-27 22:02:00-03","MO","MOBOT","702689","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Alwyn H. Gentry","Gentry 71057","South America","Bolivia","La Paz",NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,"(J. Poiss.) Taub.","1990","6","10","Chaquimayo, 17 km NW of Apolo near Río Machariapo, seasonally dry forest. Transect 1.","-68.46666","-14.56666",NA,"Al Gentry (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"369","3"
"162","2008-05-27 22:02:00-03","MO","MOBOT","703107","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Alwyn H. Gentry|Marielos Peña|Bonifacio Mostacedo C.","Gentry 73900","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,"(J. Poiss.) Taub.","1991","5","16","Quiapaca, 10 km N of Santiago, valley of Río Tucuvaca dry forest. Transect 1.","-59.5","-18.33333",NA,"Al Gentry (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"619","3"
"163","2008-05-27 22:02:00-03","MO","MOBOT","929898","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Hermes Cuadros V.","Cuadros Villalobos 5127","South America","Colombia","La Guajira","Riohacha",NA,NA,NA,NA,"20.00000000",NA,NA,NA,"(J. Poiss.) Taub.","1993","6","23","Coregimiento Camarones.",NA,NA,NA,"H. Cuadros (JBPG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","1"
"164","2013-02-13 05:33:00-02","MO","MOBOT","939082","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Mario Saldias P.|et al.","Saldias Paz 3849","South America","Bolivia","Santa Cruz","Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,NA,"(J. Poiss.) Taub.","1994","10","10","Jardín Botánico de Santa Cruz. 12 km E de la ciudad de Santa Cruz de la Sierra. Bosque transcicional, subhúmedo a seco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2013-01-28 05:13:00-02","MO","MOBOT","968432","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","René Guillén V.|R.A. Medina","Guillén Villarroel 2679","South America","Bolivia","Santa Cruz","Nuflo de Chavez",NA,NA,NA,NA,"450.00000000",NA,NA,NA,"(J. Poiss.) Taub.","1994","11","26","Lomerio, campamento Las Trancas, parcelas permanentes de BOLFOR. Bosque semideciduo estacional. Suelos areno limosos con presencia de humus.","-61.86611","-16.59611",NA,"R. Guillén (USZ)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"166","2012-04-12 05:10:00-03","MO","MOBOT","969053","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Alfredo F. Fuentes","Fuentes Claros 1206","South America","Bolivia","Santa Cruz","Nuflo de Chavez",NA,NA,NA,NA,"270.00000000",NA,NA,NA,"(J. Poiss.) Taub.","1995","10","28","Estancia San Miguelito, 200 km NE de la ciudad de Santa Cruz; puesto Montana. Palmar-chaparral de Copernicia alba, con Coccoloba guaranitica, Tabebuia nodosa; 1 km al NO del puesto, cerca al Río Zapoco.","-61.83333","-17.05",NA,"A.F. Fuentes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"167","2008-05-27 22:02:00-03","MO","MOBOT","980014","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Y. Uslar|F. Uslar|Bonifacio Mostacedo C.","Uslar 3","South America","Bolivia","Santa Cruz","Andrés Ibáñez",NA,NA,NA,NA,"375.00000000",NA,NA,NA,"(J. Poiss.) Taub.","1995","3","11","Jardin Botánico de Santa Cruz, a 12 km al Este del centro de la ciudad. Bosque subhúmedo semideciduo de llanura.","-63.06666","-17.78333",NA,"M. Saldías",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"168","2011-12-22 05:01:00-02","MO","MOBOT","1055412","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Teodoro Rojas","Rojas 6998","South America","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(J. Poiss.) Taub.","1934","11",NA,"Parque. (Asunción).","-57.66666","-25.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"169","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","33692","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Almeida Neto, A. & Ranga, N. T.","367.0","América do Sul","Brasil","São Paulo","São João de Iracema (G5)",NA,NA,"Árvore, P-A3, I -16. Biota",NA,NA,NA,"Tracheophyta","Rosales","(Poiss.) Taub.","2008","06","17","Fazenda São Francisco","-50.29333333","-20.47361111",NA,NA,NA,NA,"Magnoliopsida","-50.29333333","-20.47361111",NA,NA,NA,NA,NA,NA
"170","2020-07-09 18:40:02-03","UNESP-IBILCE","SJRP","29534","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Rezende, A.A.","783.0","América do Sul","Brasil","São Paulo","Paulo de Faria",NA,NA,"Arbusto, vegetativa.",NA,NA,NA,"Tracheophyta","Rosales","(Poiss.) Taub.","2001","12","04","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,NA,"Magnoliopsida","-49.516667","-19.916667",NA,NA,NA,NA,NA,NA
"171","2020-08-31 09:17:27-03","INPA","INPA","124124","S","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","Schinini, A","25012","Southern America","Argentina",NA,NA,NA,NA,NA,"INPA0124124",NA,NA,"Dicotyledon Rosids","Rosales","(Poiss.) Taub.","1984","10","11","Prov. Corrientes, Dep. Capital. Camino a Perichón. Quebracho-blanco cercano al río Paraná",NA,NA,"INPA0124124 INPA0124124_e","Schinini, A",NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA
"172","2020-09-12 05:00:02-03","US","US","1951354","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","E. Budin","7548","South America","Argentina","Jujuy",NA,NA,NA,NA,"US03412621","3500",NA,NA,"Fagales","(J. Poiss.) Taub.","1931","3",NA,"Sierra de Zenta.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"173","2020-09-12 05:00:02-03","US","US","1011596","PreservedSpecimen","Plantae","Ulmaceae","Phyllostylon","rhamnoides","Phyllostylon rhamnoides","H. M. Curran & M. Haman","757","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"US03412638",NA,NA,NA,"Fagales","(J. Poiss.) Taub.","1917","5","4","Altagracia.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
