"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1294","2019-04-24 19:53:05-03","UFLA","ESAL","24754","S","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Domingos, DQ; Furtado, CC","2007","10","20",NA,"Brasil",NA,NA,"Sub-arbusto, 40cm, cálice ferrugíneo e corola amarela.; Campo Rupestre",NA,NA,NA,"Brade & Markgr.","Domingos, DQ","997","Minas Gerais","Lavras","Parque Quedas do Rio Bonito, Transição entre campo rupestre e cerrado.","-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,NA,"-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,NA,NA
"1295","2019-04-24 19:53:05-03","UFLA","ESAL","24755","S","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Domingos, DQ; Gonçalves, J; Zagotta-Vital","2015","02",NA,NA,"Brasil",NA,NA,"Sub-arbusto, 30cm, cálice ferrugíneo e corola amarela.; Campo Rupestre",NA,NA,NA,"Brade & Markgr.","Domingos, DQ","998","Minas Gerais","Lavras","Parque Quedas do Rio Bonito, Transição entre campo rupestre e cerrado.","-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,NA,"-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,NA,NA
"1296","2018-10-09 16:31:40-03","UFLA","ESAL","30083","S","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Mansanares, ME; Pifano, DS; Campos, CCF;","2010","03","20",NA,"Brasil",NA,NA,"Subarbusto com 20cm. Folhas discolor. Flores com corola amarela, elaióforos verdes. Cerrado rupestre, solo pe",NA,NA,NA,"Brade & Markgr.",NA,"675","Minas Gerais","Carrancas","Ponto 4, Estrada que sobe para as Broas (Complexo da Zilda).","-44.635222","-21.572361",NA,NA,NA,NA,NA,NA,NA,"-44.635222","-21.572361","2013","02",NA,NA,NA,NA,NA,NA
"1297","2019-12-17 13:53:23-03","UFLA","ESAL","30195","S","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Ventura, ASR","2016","06","23",NA,"Brasil",NA,NA,"Arbusto de 0,8m com flores amarelas e vermelhas; Cerrado",NA,NA,NA,"Brade & Markgr.",NA,"110","Minas Gerais","Lavras","Fazenda Bela Vista","-44.950028","-21.346556",NA,"1001","1001",NA,NA,NA,NA,"-44.950028","-21.346556",NA,NA,NA,NA,NA,NA,NA,NA
"1298","2018-10-09 16:31:40-03","UFLA","ESAL","6246","S","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; 0,40; amarela;; campo rupestre",NA,NA,NA,"Brade & Markgr.","M. Candida H. Mamede","s.n.","Minas Gerais","Lavras","Serra da Bocaina, Antena","-44.999444","-21.245278",NA,"12","12",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1299","2018-10-09 16:31:40-03","UFLA","ESAL","885","S","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Castro, GC",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,"Brade & Markgr.","A. Francener","65","Minas Gerais","Lavras",NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1300","2018-10-09 16:31:40-03","UFLA","ESAL","9087","S","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","M. L. Gavilanes; B. Queiroz",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 0,40; amarela;; campo rupestre",NA,NA,NA,"Brade & Markgr.","M. L. Gavilanes","3.753","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1301","2018-10-09 16:31:40-03","UFLA","ESAL","23399","S","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Carvalho, LC de","2003","03","21",NA,"Brasil",NA,NA,"Doação Unilavr; Subarbusto",NA,NA,NA,"Brade & Markgr.","Ribeiro, VG","s.n.","Minas Gerais","Ingaí","Reserva Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,"16664","auto",NA,NA,NA,NA,"2003","03","21",NA,NA,NA,NA,NA
"1302","2017-11-24 14:11:19-02","UFLA","ESAL","21836","S","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Silva, AF; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; 25cm; amarelas;",NA,NA,NA,"Brade & Markgr.",NA,"589","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303","2017-11-24 14:11:19-02","UFLA","ESAL","18166","S","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Carvalho, LC de",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; ; amarela;; campo rupestre",NA,NA,NA,"Brade & Markgr.","Valéria E. G. Rodrigues","s.n.","Minas Gerais","Ingaí","Reserva Florestal Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304","2017-11-24 14:11:19-02","UFLA","ESAL","14415","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Renilton J. de Mendonça",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 5 m; vermelha-amarelada;; cerrado",NA,NA,NA,"Rich. ex Juss.","S.I.Elias","s.n.","Goiás","Porangatu","Faz. Nova Jerusalém","-49.1486015319824","-13.4407997131348",NA,NA,NA,"74366","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305","2017-11-24 14:11:19-02","UFLA","ESAL","3278","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Carvalho, DA; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 0,80; ;; cerrado",NA,NA,NA,"Rich. ex Juss.","D. A. C.","s.n.","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306","2017-11-24 14:11:19-02","UFLA","ESAL","2831","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 3,0; ;; cerrado",NA,NA,NA,"Rich. ex Juss.","D. A. C.","s.n.","Minas Gerais","Campo do Meio",NA,"-45.8302993774414","-21.1067008972168",NA,NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307","2017-11-24 14:11:19-02","UFLA","ESAL","17228","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Castro, AHF",NA,NA,NA,NA,"Brasil",NA,NA,"arvoreta; +ou_ 3 m; amarela, odor caracaterístico;; cerrado",NA,NA,NA,"Rich. ex Juss.",NA,"s.n.","Minas Gerais","Ijaci",NA,"-44.9253005981445","-21.1700000762939",NA,NA,NA,"8622","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308","2018-10-09 16:31:41-03","UFLA","ESAL","23373","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Argenta, JA","2002","10","02",NA,"Brasil",NA,NA,"Doação Unilavr; Árvore pequena, 3m, folhas pilosas, flores terminais amarelas, incio florescimento",NA,NA,NA,"Rich. ex Juss.","Silva, AF","201","Minas Gerais","Ingaí","Reserva Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,"16664","auto",NA,NA,NA,NA,"2003","05","13",NA,NA,NA,NA,NA
"1309","2018-10-09 16:31:41-03","UFLA","ESAL","23406","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Argenta, JA","2002","10","09",NA,"Brasil",NA,NA,"Doação Unilavr; Arbusto 1,5m, flores em cacho amarelas",NA,NA,NA,"Rich. ex Juss.","Silva, AF","234","Minas Gerais","Ingaí","Reserva Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,"16664","auto",NA,NA,NA,NA,"2003","04","23",NA,NA,NA,NA,NA
"1310","2017-11-24 14:11:19-02","UFLA","ESAL","18167","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Carvalho, LC de",NA,NA,NA,NA,"Brasil",NA,NA,"arvoreta; ; ;; campo rupestre",NA,NA,NA,"Rich. ex Juss.","Valéria E. G. Rodrigues","s.n.","Minas Gerais","Ingaí","Reserva Florestal Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1311","2017-11-24 14:11:19-02","UFLA","ESAL","28425","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Alunos da terceira turma da pós-graduação em botân",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1,5m; amarelas com nectário extra-florais enegrecidos;; campo rupestre",NA,NA,NA,"Rich. ex Juss.","Domingos, DQ","250","Minas Gerais","Itumirim","Morro Janela","-44.8711013793945","-21.3169002532959",NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1312","2017-11-24 14:11:19-02","UFLA","ESAL","3199","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Brites, VLC; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 2,0; ;; cerrado",NA,NA,NA,"Rich. ex Juss.","D. A. C.","s.n.","Minas Gerais","Pimenta",NA,"-45.798900604248","-20.4839000701904",NA,NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1313","2017-11-24 14:11:19-02","UFLA","ESAL","2602","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 2,0; ;; cerrado",NA,NA,NA,"Rich. ex Juss.","M. C. H. Mamede","s.n.","Minas Gerais","Pimenta",NA,"-45.798900604248","-20.4839000701904",NA,NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314","2018-10-09 16:31:40-03","UFLA","ESAL","10845","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Hamilton Kikuti",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1,80; ;; cerrado",NA,NA,NA,"Rich. ex Juss.","S.I.Elias","3","Minas Gerais","Lavras","Perto da Serra da Bocaina","-44.999444","-21.245278",NA,"9","9",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1315","2018-10-09 16:31:40-03","UFLA","ESAL","13621","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Lourenço, RA",NA,NA,NA,NA,"Brasil",NA,NA,"arvoreta; 1,60; amarela;",NA,NA,NA,"Rich. ex Juss.",NA,"134","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1316","2018-10-09 16:31:40-03","UFLA","ESAL","14057","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Lourenço, RA",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; 0,15; amarela;",NA,NA,NA,"Rich. ex Juss.","Francener, A","250","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278","2015",NA,NA,NA,NA,NA,NA,NA
"1317","2018-10-09 16:31:41-03","UFLA","ESAL","14058","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Lourenço, RA",NA,NA,NA,NA,"Brasil",NA,NA,"arvoreta; 1,60; amarela;",NA,NA,NA,"Rich. ex Juss.",NA,"251","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1318","2018-10-09 16:31:41-03","UFLA","ESAL","14700","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Lilian Telles",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,"Rich. ex Juss.",NA,"s.n.","Minas Gerais","Lavras",NA,"-44.999444","-21.245278",NA,"9","9",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1319","2018-10-09 16:31:41-03","UFLA","ESAL","1767","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Leitão Filho, HF; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"arvoreta; até 2,0; amarela;; campo rupestre",NA,NA,NA,"Rich. ex Juss.",NA,"s.n.","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1320","2018-10-09 16:31:41-03","UFLA","ESAL","24190","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Gilson; Paulo; Richard","2016","08","13",NA,"Brasil",NA,NA,"Material da di; Arbusto, flores laranja; Cerrado",NA,NA,NA,"Rich. ex Juss.","Massensini Jr.; A.","s.n.","Minas Gerais","Lavras","Entorno do Poço Bonito","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278","2016","08","25",NA,NA,NA,NA,NA
"1321","2019-04-24 19:53:05-03","UFLA","ESAL","28686","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Domingos, DQ; Furtado, CC","2009","01","14",NA,"Brasil",NA,NA,"Arbusto, 200cm.; Campo Rupestre",NA,NA,NA,"Rich. ex Juss.","Domingos, DQ","1149","Minas Gerais","Lavras","Parque Quedas do Rio Bonito, Transição de cerrado e campo rupestre.","-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,NA,"-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,NA,NA
"1322","2019-04-24 19:53:05-03","UFLA","ESAL","28687","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Domingos, DQ; Furtado, CC","2007","12","01",NA,"Brasil",NA,NA,"Arbusto, 200cm, frutos imaturos verdes.; Cerrado",NA,NA,NA,"Rich. ex Juss.","Domingos, DQ","1150","Minas Gerais","Lavras","Parque Quedas do Rio Bonito, Transição de cerrado e campo rupestre.","-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,NA,"-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,NA,NA
"1323","2019-04-24 19:53:05-03","UFLA","ESAL","28688","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Domingos, DQ; Furtado, CC","2007","10","20",NA,"Brasil",NA,NA,"Arbusto, 150cm, cálice verde, corola amarela.; Cerrado",NA,NA,NA,"Rich. ex Juss.","Domingos, DQ","1151","Minas Gerais","Lavras","Parque Quedas do Rio Bonito, Transição de cerrado e campo rupestre.","-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,NA,"-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,NA,NA
"1324","2019-04-24 19:53:05-03","UFLA","ESAL","28689","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Domingos, DQ; Furtado, CC","2008","12","04",NA,"Brasil",NA,NA,"Arbusto, 150cm, cálice verde, corola amarela.; Cerrado",NA,NA,NA,"Rich. ex Juss.","Domingos, DQ","1152","Minas Gerais","Lavras","Parque Quedas do Rio Bonito, Transição de cerrado e campo rupestre.","-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,NA,"-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,NA,NA
"1325","2019-04-24 19:53:05-03","UFLA","ESAL","28690","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Domingos, DQ; Furtado, CC","2007",NA,NA,NA,"Brasil",NA,NA,"Arbusto, 180cm, cálice verde, corola amarela.; Campo Rupestre",NA,NA,NA,"Rich. ex Juss.","Domingos, DQ","1153","Minas Gerais","Lavras","Parque Quedas do Rio Bonito, Transição de cerrado e campo rupestre.","-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,NA,"-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,NA,NA
"1326","2018-10-09 16:31:41-03","UFLA","ESAL","30081","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Mansanares, ME; Campos, CCF; Lasmar, CJ;","2011","10","28",NA,"Brasil",NA,NA,"Crescendo em campo sujo pedregoso/graminoso. Arvoreta com 2,20m. Flores com cálice castanho claro e corola am",NA,NA,NA,"Rich. ex Juss.",NA,"2468","Minas Gerais","Carrancas","Ponto 4, Estrada que sobe para as Broas (Complexo da Zilda).","-44.635222","-21.572361",NA,NA,NA,NA,NA,NA,NA,"-44.635222","-21.572361","2013","02",NA,NA,NA,NA,NA,NA
"1327","2018-10-09 16:31:41-03","UFLA","ESAL","3685","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Pereira, SC; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 3,0; ;; cerrado",NA,NA,NA,"Rich. ex Juss.","D. A. C.","s.n.","Minas Gerais","Lavras",NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1328","2017-11-24 14:11:19-02","UFLA","ESAL","4335","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Coit, DAS",NA,NA,NA,NA,"Brasil",NA,NA,"; ; amarela;; cerrado",NA,NA,NA,"Rich. ex Juss.","A.L. Elias","s.n.","Minas Gerais","Furnas","Fazenda Salto, Trilha para Woodville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329","2018-10-09 16:31:41-03","UFLA","ESAL","6158","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Gavilanes(586), Ferreira; Cunha",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;; cerrado",NA,NA,NA,"Rich. ex Juss.",NA,"s.n.","Minas Gerais","Lavras","Próximo da ESAL","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1330","2018-10-09 16:31:41-03","UFLA","ESAL","6178","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Carvalho, AM de; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 3,0; ;; cerrado",NA,NA,NA,"Rich. ex Juss.",NA,"s.n.","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1331","2018-10-09 16:31:41-03","UFLA","ESAL","8790","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Gavilanes, ML",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; ; amarela;; cerrado",NA,NA,NA,"Rich. ex Juss.","M. L. Gavilanes","3.321","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1332","2018-10-09 16:31:41-03","UFLA","ESAL","8947","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 3,0; amarela;; campo rupestre",NA,NA,NA,"Rich. ex Juss.","D. A. C.","s.n.","Minas Gerais","Lavras","Serra da Bocaina/Poço Bonito, Poço Bonito","-44.999444","-21.245278",NA,"11","11",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1333","2018-10-09 16:31:42-03","UFLA","ESAL","9705","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Almeida, R J; Avezum, F F",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 2,50; amarela;; floresta",NA,NA,NA,"Rich. ex Juss.","Almeida, R J","159","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1334","2017-11-24 14:11:19-02","UFLA","ESAL","2901","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 2,5; ;; cerrado",NA,NA,NA,"Rich. ex Juss.","D. A. C.","s.n.","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335","2017-11-24 14:11:19-02","UFLA","ESAL","26198","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Melo, PHA",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; amarelas;",NA,NA,NA,"Rich. ex Juss.",NA,"4036","Minas Gerais","Arcos","CSN - Companhia Siderurgica Nacional, Proximidades da Mina da Bocaina","-45.5393981933594","-20.2819004058838",NA,NA,NA,"25000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1336","2017-11-24 14:11:19-02","UFLA","ESAL","16696","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","L.Borges; C.Lima",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; cerrado",NA,NA,NA,"Rich. ex Juss.","Ary T.O.Filho","s.n.","Minas Gerais","Brasilândia de Minas","Faz. Brejão","-46.0093994140625","-17.0097007751465",NA,NA,NA,"51681","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337","2017-11-24 14:11:19-02","UFLA","ESAL","4013","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Amauri A. Alvarenga et alii",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1,50; ;; cerrado",NA,NA,NA,"Rich. ex Juss.","D. A. C.","s.n.","Minas Gerais","Campo do Meio",NA,"-45.8302993774414","-21.1067008972168",NA,NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1338","2017-11-24 14:11:19-02","UFLA","ESAL","2719","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 2,0; ;; cerrado",NA,NA,NA,"Rich. ex Juss.","Rodrigues, R R","s.n.","Minas Gerais","Campo do Meio",NA,"-45.8302993774414","-21.1067008972168",NA,NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339","2017-11-24 14:11:19-02","UFLA","ESAL","2718","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 2,0; ;; cerrado",NA,NA,NA,"Rich. ex Juss.","D. A. C.","s.n.","Minas Gerais","Campo do Meio",NA,"-45.8302993774414","-21.1067008972168",NA,NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340","2017-11-24 14:11:19-02","UFLA","ESAL","2580","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Pereira, SC; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1,50; ;; cerrado",NA,NA,NA,"Rich. ex Juss.","D. A. C.","s.n.","Minas Gerais","Campo do Meio",NA,"-45.8302993774414","-21.1067008972168",NA,NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341","2017-11-24 14:11:19-02","UFLA","ESAL","3943","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Romildo da Silva et alii",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 4,0; ;; cerrado",NA,NA,NA,"Rich. ex Juss.","D. A. C.","s.n.","Minas Gerais","Campo do Meio",NA,"-45.8302993774414","-21.1067008972168",NA,NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342","2017-11-24 14:11:19-02","UFLA","ESAL","3523","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Pereira, SC; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 3,5; ;; cerrado",NA,NA,NA,"Rich. ex Juss.","D. A. C.","s.n.","Minas Gerais","Campo do Meio",NA,"-45.8302993774414","-21.1067008972168",NA,NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343","2017-11-24 14:11:19-02","UFLA","ESAL","15236","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Rodrigues, VEG",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1,80; amarela;; campo rupestre",NA,NA,NA,"Rich. ex Juss.","D. A. C.; Valéria","s.n.","Minas Gerais","Carrancas",NA,"-44.6425018310547","-21.4874992370605",NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1344","2017-11-24 14:11:19-02","UFLA","ESAL","15200","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Rodrigues, VEG",NA,NA,NA,NA,"Brasil",NA,NA,"arvoreta; 2,50; amarela;; cerrado",NA,NA,NA,"Rich. ex Juss.","D. A. C.; Valéria","s.n.","Minas Gerais","Carrancas",NA,"-44.6425018310547","-21.4874992370605",NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
