"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","eventTime","fieldNumber","individualCount"
"155","2021-03-04 15:45:40-03","IF","SPSF","44182","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"R.A.F.Lima & A.G.Aguirre","845","2008","10","23","América do Sul","Brasil","SP","Ibiúna","Parque Estadual de Jurupará, Base Fumaça","-47.2200012207031","-23.6499996185303","560","680",NA,"COLETA: Floresta Ombrófila Densa Montana Secundária.; GEOGRAFIA: Trilha do Tamanduá;",NA,NA,NA,NA,"43112","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"156","2021-03-04 15:45:40-03","IF","SPSF","19226","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana",NA,NA,"J.A.Pastore & J.B.Baitello","611","1995","07","21","América do Sul","Brasil","SP","Ibiúna","Parque Estadual de Jurupará, Fazenda Tucano","-47.2200012207031","-23.6499996185303",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,NA,NA,"43112","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"157","2021-03-04 15:45:40-03","IF","SPSF","29975","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","N.M.Ivanaukas","Turma Disciplina Taxonomia Vegetal","48","2001","11","21","América do Sul","Brasil","SP","São Luis do Paraitinga","Núcleo Santa Virginia","-45.310001373291","-23.2199993133545",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila&nf;;",NA,NA,"2008","11","27362","auto","13",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"158","2021-03-04 15:45:40-03","IF","SPSF","31609","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana",NA,NA,"P.Affonso & R.L.Neto","533","2001","07","16","América do Sul","Brasil","SP","São Paulo","P.E.Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"159","2019-11-21 10:19:37-03","IBt","SP","429359","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Rossi, L","Almeida Scabbia, RJ; Santos, MA","5003","2007","10","10",NA,"Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque andreense, em frente ao restaurante da Subprefeitura","-46.455158","-23.757017",NA,NA,NA,NA,NA,NA,"2009","08",NA,NA,"10","-46.455158","-23.757017",NA,NA,NA,NA,NA
"160","2020-07-16 10:06:10-03","IBt","SP","289788","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Rossi, L","Catharino, ELM","2049","1994","09","29",NA,"Brasil","São Paulo","Bananal","Serra da Bocaina","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,NA,"2005",NA,"26795","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-07-16 10:06:10-03","IBt","SP","289789","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"Catharino, ELM","2051","1994","09","29",NA,"Brasil","São Paulo","Bananal","Serra da Bocaina","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-07-16 10:06:10-03","IBt","SP","289795","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Rossi, L","Esteves, GL","2658","1994","09","29",NA,"Brasil","São Paulo","Bananal","Serra da Bocaina","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-01-11 11:20:41-03","IBt","SP","474163","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"Magenta, MAG","187","1999","08","19",NA,"Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-10-08 08:53:42-03","IBt","SP","337361","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"Sampaio, PSP","328","1999","08","19",NA,"Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-21 10:19:37-03","IBt","SP","237355","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"Barros, F","1729","1989","09","26",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Restinga do Pereirinha","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-04-15 17:20:37-03","IBt","SP","254563","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"Sugiyama, M","919-A","1990","10","18",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-10-22 10:13:53-03","IBt","SP","350809","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"Souza, FO","108","2000","07","20",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-10-22 10:13:53-03","IBt","SP","350808","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"Souza, FO","109","2000","07","20",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-10-22 10:13:53-03","IBt","SP","350807","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"Simão Bianchini, R","1417","2000","09","08",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-07-16 10:06:10-03","IBt","SP","289790","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Rossi, L","Kawasaki, ML","599","1994","08","18",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"2009","08","38855","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-01-30 09:33:30-03","IBt","SP","341362","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Rossi, L","Cordeiro, I","2059","2000","02","16",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha/Indaiá. Trilha do rio Bonito (no cruzamento da estrada para Santa Virgínia)","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"2000","10","38855","auto","18",NA,NA,NA,NA,NA,NA,NA
"172","2020-04-15 17:20:37-03","IBt","SP","249280","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"Anunciação, EA","86","1991","07","25",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-09-24 08:25:36-03","IBt","SP","329533","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"Fávero, OA","589","1992","10","10",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-08-27 12:20:28-03","IBt","SP","309298","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"Melo, MMRF","1228","1995","06","14",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-11-19 09:30:08-03","IBt","SP","212668","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Rossi, L","Kirizawa, M; et al.","1061","1983","09","16",NA,"Brasil","São Paulo","Mogi das Cruzes","Serra do Mar","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-07-02 08:40:52-03","IBt","SP","276831","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"Rossi, L","1654","1994","09","05",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-07-16 10:06:10-03","IBt","SP","289791","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Rossi, L","Rossi, L","1656","1994","09","05",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-07-02 08:40:52-03","IBt","SP","276830","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"Rossi, L","1653","1994","09","05",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-07-16 10:06:10-03","IBt","SP","289797","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Rossi, L","Rossi, L","1655","1994","09","05",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"1997",NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-07-02 08:40:52-03","IBt","SP","276829","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"Rossi, L","1652","1994","09","05",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-07-02 08:40:52-03","IBt","SP","276850","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"Rossi, L","1676","1994","09","07",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-07-02 08:40:52-03","IBt","SP","276859","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"Rossi, L","1681","1994","09","27",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-07-02 08:40:52-03","IBt","SP","276832","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"Rossi, L","1679","1994","09","07",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:19:37-03","IBt","SP","1295","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Rossi, L","Schwebel, E","71",NA,NA,NA,NA,"Brasil","São Paulo","Santo André","Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"SP030389","SP030389","1997",NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 10:19:37-03","IBt","SP","14204","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Rossi, L","Edwall, G","CGG3987","1898","07",NA,NA,"Brasil","São Paulo","Santo André","Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"SP030390","SP030390","1997",NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-23 08:49:02-03","IBt","SP","411834","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"Medeiros, MCMP","6","2008","06","12",NA,"Brasil","São Paulo","São Luís do Paraitinga",NA,"-45.310001373291","-23.2199993133545",NA,NA,NA,NA,NA,NA,NA,NA,"27362","auto",NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-23 08:49:02-03","IBt","SP","412966","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"Louzada, RB","99","2008","08","18",NA,"Brasil","São Paulo","São Luís do Paraitinga",NA,"-45.310001373291","-23.2199993133545",NA,NA,NA,NA,NA,NA,NA,NA,"27362","auto",NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-21 10:19:37-03","IBt","SP","426354","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Rossi, L","Shirasuna, RT","1669","2008","08","18",NA,"Brasil","São Paulo","São Paulo","Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2011","02","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-10-22 10:13:53-03","IBt","SP","345242","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"Sanchez, M","1606","1997","04","16",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-07-16 10:06:10-03","IBt","SP","289794","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Rossi, L","Assis, MA","344","1994","08","28",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-07-16 10:06:10-03","IBt","SP","289793","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Rossi, L","Assis, MA","364","1994","08","28",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"2009","08","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-07-16 10:06:10-03","IBt","SP","289792","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Rossi, L","Assis, MA","342","1994","08","28",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"2009","08","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"193","2014-09-23 10:59:50-03","G","G","G00190930","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","?","Glaziou, A. F. M.","6698","1876",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=157495&base=img&lang=en","G00190930","G00190930",NA,NA,NA,NA,NA,"-42.9125","-22.48222222",NA,"ISOLECTOTYPUS of Daphnopsis schwackeana Taub.",NA,NA,NA
