"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"95","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","8989",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Ana Joffily/21-11-2003","L. Kollmann; E. Bausen & W. Pizziolo","1071","1998","11","24",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389",NA,"Mata de encosta. Arbusto 4m. Flores verdes.","MBML008989","MBML008989",NA,NA,NA,"40W36'27","19S55'53",NA,NA,NA,NA,NA,NA,NA
"96","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","9791",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Ana Joffily/21-11-2003","L. Kollmann; E. Bausen","2649","1999","06","23",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389",NA,"Mata de encosta. Arvoreto 9m. Dap 6cm. Fuste 2m. Frutos verdes.","MBML009791","MBML009791",NA,NA,NA,"40W36'27","19S55'53",NA,NA,NA,NA,NA,NA,NA
"97","2020-06-15 15:29:52-03","UNESP-RC","HRCB","60700","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reiss.","Biral, L.","Lobão, A.Q.","593","2001","04","14",NA,"Brasil","Rio de Janeiro","Guapimirim","Sub-sede. Na beira do Rio Soberbo.","-42.9818992614746","-22.5372009277344",NA,"Árvore inclinada. Folhas discolores verdes. Fruto imaturo verde e maduro verde escuro; grande frutificação.",NA,NA,"2013","08",NA,NA,NA,NA,NA,"21463","auto",NA,NA,NA
"98","2020-06-15 15:29:52-03","UNESP-RC","HRCB","49731","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reissek","Biral, L.","Assis, M.A. de","1796","2008","04","10",NA,"Brasil","São Paulo","Ubatuba","Casa de farinha","-45.0699996948242","-23.4300003051758",NA,"Arvoreta, cerca de 5 m de altura; frutos de vináceos",NA,NA,"2011","12",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA
"99","2020-06-15 15:29:52-03","UNESP-RC","HRCB","51278","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reissek","Prata, E.M.B.","Prata, E.M.B.","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,"Árvore com 7 m de alt., frutos marrons",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA
"100","2020-06-15 15:29:52-03","UNESP-RC","HRCB","55545","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reissek","Biral, L.","Lombardi","8584","2011","07","13",NA,"Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos","-43.002639","-22.494833",NA,"Arvoreta ca. 5m, entre rochas próximo ao rio, folhas cartáceas, frutos imaturos avermelhados, maduros abertos, arilo branco",NA,NA,"2011","08",NA,"43º00'09.5W","22º29'41,4S","348","348",NA,NA,NA,NA,NA
"101","2020-06-15 15:29:52-03","UNESP-RC","HRCB","61236","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reiss.","Biral, L.","Fiaschi, P.","3153","2006","09","02",NA,"Brasil","Rio de Janeiro","Magé","Estrada de Parada Modelo para Cachoeiras de Macacu, ramal de acesso ao Centro de Primatologia da FEEMA. Em trilha à esq. da reserva, em direção à Guapimirim.","-42.911889","-22.495583",NA,"Árvore ca. 4m alt. Folhas discolores. Botões florais verde-claros. Flores creme-amareladas.",NA,NA,"2013","10",NA,"42º54'42.8W","22º29'44,1S","50","50",NA,NA,NA,NA,NA
"102","2020-06-15 15:29:52-03","UNESP-RC","HRCB","60974","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","ardisifolia","Maytenus ardisifolia","Reiss.","Prata, E.M.B.","Prata, E.M.B.","s.n.","2008","05","02",NA,"Brasil","São Paulo","Ubatuba","Núcleo Picinguaba, localizada ao longo da trilha do Corisco, sertão da Casa da Farinha","-44.848611","-23.335833",NA,"Parcela D Biota Gradiente Funcional, indivíduo nº 03, sub-parcela 84, altura 4m, PAP = 8cm, com fruto marrom escuro",NA,NA,NA,NA,NA,"44º 50'55W","23º20'09S","43","43",NA,NA,NA,NA,NA
"103","2021-03-03 13:56:11-03","UFF","NIT","NIT537","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reissek",NA,"C. Marques","41","2013","05","26",NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"NIT00000536",NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA
"104","2020-11-18 11:40:02-03","UERJ","HRJ","12295","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reissek",NA,"L. P. G. Rosa; W. Silva, C.L. Oliveira","s.n.","2011","08","23",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00012493",NA,NA,NA,NA,NA,NA,"603","603","32988","auto",NA,NA,NA
"105","2020-11-18 11:40:02-03","UERJ","HRJ","12206","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reissek",NA,"V. Maioli; C. Callado, w. Silva.","796","2008","11","22",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00012494",NA,NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA
"106","2020-11-18 11:49:28-03","UERJ","HRJ","12911","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek",NA,"MANÃO, C.Y#?#G.","896","2009","04","28",NA,"Brasil","Angra dos Reis","Ilha Grande","Dois Rios, Morro do Cruzeiro.","-41.8213996887207","-2.8583300113678",NA,"Árvore com frutos vermelhos.","HRJ00011969",NA,NA,NA,NA,NA,NA,NA,NA,"13228","auto",NA,NA,NA
"107","2020-11-18 11:40:02-03","UERJ","HRJ","11692","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek",NA,"?","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00011642",NA,NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA
"108","2021-02-25 10:11:45-03","CVRD","CVRD","8973","PreservedSpecimen","Plantae","Magnoliophyta","Celastrales","Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","Leonardo Biral","Folli, D.A.","4974","2004","11","10","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Chapéu de sobral","CVRD008973","CVRD008973","2019","06","05",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA
"109","2019-11-13 11:17:42-03","USP","SPF","193253","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Biral dos Santos, L","Sylvestre, L","623","1991","11","20",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual do Paraíso","-42.833333","-22.433333",NA,NA,"SPF00193253",NA,"2012","09",NA,"-42.833333","-22.433333",NA,NA,NA,NA,NA,NA,NA
"110","2019-11-13 11:17:42-03","USP","SPF","194504","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Biral dos Santos, L","Nadruz, MA","2282","2009","01","15",NA,"Brasil","Rio de Janeiro","Magé","Parque Nacional da Serra dos Órgãos","-43.131667","-22.567222",NA,NA,"SPF00194504",NA,"2012","09",NA,"-43.131667","-22.567222","318","318",NA,NA,NA,NA,NA
"111","2019-11-13 11:17:42-03","USP","SPF","165261","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Biral dos Santos, L","Leoni, LS","6033","2004","09","23",NA,"Brasil","Espírito Santo","Pinheiros",NA,"-40.2132987976074","-18.3703002929688",NA,NA,"SPF00165261",NA,"2013","09",NA,NA,NA,NA,NA,"28525","auto",NA,NA,NA
"112","2019-11-13 11:17:42-03","USP","SPF","150901","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Biral dos Santos, L","Demuner, V","296","1999","12","08",NA,"Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,"SPF00150901",NA,"2013","09",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA
"113","2019-11-13 11:17:42-03","USP","SPF","154138","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Groppo, M","Lobão, AQ","593","2001","04","14",NA,"Brasil","Rio de Janeiro","Guapimirim","Sub-sede do Parque Nacional da Serra dos Órgãos.","-42.9818992614746","-22.5372009277344",NA,NA,"SPF00154138",NA,"2001","05",NA,NA,NA,NA,NA,"21463","auto",NA,NA,NA
"114","2020-06-19 10:16:10-03","UEFS","HUEFS","201970","PreservedSpecimen","Plantae","Angiospermae","Celastrales","Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek",NA,"Lombardi, J.A.","8584","2011","07","13",NA,"Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos, trilhas a partir da portaria.","-43.0025","-22.494722",NA,NA,"HUEFS0201970","HUEFS0201970",NA,NA,NA,"43W0'9''","22S29'41''","348","348",NA,NA,"Rosanae",NA,NA
"115","2017-04-07 11:01:33-03","F","FMNH-SEEDPLANTS","V0418859F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia",NA,NA,"A. Lobão","492A","2000","12","10","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0418859F","V0418859F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"116","2019-01-25 15:39:18-02","IAC","IAC","32853","S","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","L. Biral","R. Marquete","1736","1994","05","10",NA,"Brasil","Rio de Janeiro","Parati","estrada próximo ao Rio dos Meros","-44.7131","-23.2178",NA,NA,NA,NA,"2011","10","10","-44.7131","-23.2178",NA,NA,NA,NA,NA,NA,NA
"117","2019-01-25 15:39:18-02","IAC","IAC","50269","S","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","C.F. Nardin & E. Ramos","E. Ramos; H.R. Gonçalves & S. Santos","602","2007","10","01",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.081877","-23.372945",NA,"subparcela 95, indivíduo H1498",NA,NA,"2012","01","16","-45.081877","-23.372945",NA,NA,NA,NA,NA,NA,NA
"118","2021-03-04 15:42:19-03","IF","SPSF","47379","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia",NA,NA,"G.D.Colletta & A.G.Aguirre & J.Teixeira","1193","2013","06","14","América do Sul","Brasil","SP","Ilhabela","Trilha de Castelhanos","-45.3499984741211","-23.7700004577637",NA,"COLETA: Árvore, 5m, frutos avermelhados com arilo branco. Posto na Sílica.; GEOGRAFIA: Antes do Pico, Floresta Ombrófila Densa.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23719","auto","Magnoliopsida",NA,NA
"119","2021-03-04 15:42:19-03","IF","SPSF","49027","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reissek","E.M.B.Prata","E.M.B.Prata",NA,"2008","05","02","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-44.833333","-23.335833",NA,"COLETA: Árvore com 4m de altura; fruto marrom escuro.&nf;Árvore nº 3, parcela D, sub-parcela 84.; GEOGRAFIA: Localizada ao longo da trilha do Corisco, no Sertão da Casa da Farinha.&nf;Floresta Ombrófila Densa de Terras Baixas.;",NA,NA,"2008","05","02",NA,NA,"43","69",NA,NA,"Magnoliopsida",NA,NA
"120","2017-09-11 17:09:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reissek",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in prov. Rio de Janeiro prope Mandiocca",NA,NA,NA,NA,NA,"P11P1N0004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-21 10:03:08-03","IBt","SP","423675","S","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Pastore, M","Shirasuna, RT; Cachenco, MV; Batista, V","1735","2008","09","17",NA,"Brasil","São Paulo","São Bernardo do Campo","Lote 2 Rodoanel Mário Covas, Trecho Sul","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA
