"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"144","2008-05-27 22:02:00-03","MO","MOBOT","3417858","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","M.S. Jardioretto","Otto Buchtien","Buchtien 7290","1923","3","29","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2012-03-28 12:39:00-03","MO","MOBOT","3417955","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","R. Liesner","Nilza G. Passos","Passos 18","1985","1","21","South America","Brazil",NA,"Sabão de soldado. Jacobina - Ba, Margem esquerda do Rio Jacuípe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2015-08-13 05:50:00-03","MO","MOBOT","3417998","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","M.S. J","R.M. Harley","Harley 18632","1977","2","13","South America","Brazil","Bahia","Serra do Dincorí 15-20 km. from Andaraí, along the road to Itaeté which branches East off the road to Mucugé. Secondary very dense mixed forest by small stream, on lateritic soils.",NA,NA,NA,NA,NA,"-41.2","-12.85","500.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2011-02-10 09:16:00-02","MO","MOBOT","3418084","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","R. Liesner","Nilo T. Silva|Umbelino Brazão","Silva 60990","1966","2","6","South America","Brazil",NA,"On rocks along margin of Rio Cauaburí, between Cachoeira do Tomaz and Cachoeira Caranguejo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2012-03-28 12:35:00-03","MO","MOBOT","3418194","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","J.S. J.","Berenice C. Bastos","Bastos 205","1981","9","23","South America","Brazil",NA,"Faz. Morro de Pedra-Próximo a sede. Itaberaba. Próximo a beira da cerca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-10-30 04:39:00-03","MO","MOBOT","3418312","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","J.S. J.","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 16204","1974","2","19","South America","Brazil","Bahia","Serra de Itiuba about 6 km. E. of Itiuba, on granitic hillside with caatinga vegetation and small river with gallery forest.",NA,NA,NA,NA,NA,"-39.8","-10.68333","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2008-05-27 22:02:00-03","MO","MOBOT","3418613","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","J.S. J.","Ghillean T. Prance","Prance 15235","1971","10","14","South America","Brazil","Amazonas","Rio Negro between Ilha Uabetuba & Ilha da Silva. Black water flooded river margin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2013-07-28 05:59:00-03","MO","MOBOT","741539","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don",NA,"Gunnar Wilhelm Harling|Lennart Andersson","Harling 18835",NA,NA,NA,"South America","Ecuador","El Oro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","1107731","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don",NA,"Pedro Jörgensen","Jörgensen 3846","1930","5","2","South America","Paraguay","Alto Paraná","Itapé.",NA,NA,NA,NA,NA,"-56.61666","-25.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"153","2015-08-13 05:50:00-03","MO","MOBOT","3418129","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","C. Grey-Wilson","R.M. Harley","Harley 17305","1974","3","23","South America","Brazil","Bahia","Ca. 4 km S.W. of Belmonte, on road to Itapebi. Restinga, with grassland and damp sandy areas. Sea level.",NA,NA,NA,NA,NA,"-38.91666","-15.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2015-05-20 10:36:15-03","UFERSA","MOSS","2578","S","Plantae",NA,NA,"Phytolacaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","Oliveira, O.F. de","Oliveira, O.F. de","265","1980","04","13","América do Sul","Brasil","Rio Grande do Norte","Fazenda Ingá.",NA,"erva não hidrófila; solo bem drenado; frequente; flor branca.",NA,NA,"São Tomé","-36.033333","-5.9","180","180","2004","02","27","36W02'00","5S54'00",NA,NA,NA,NA,NA,NA,NA
"155","2015-05-20 10:36:15-03","UFERSA","MOSS","2564","S","Plantae",NA,NA,"Phytolacaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","Oliveira, O.F. de","Oliveira, O.F. de","266","1980","04","13","América do Sul","Brasil","Rio Grande do Norte","Fazenda Ingá.",NA,"erva não hidrófila; solo arenoso; frequente; flor branca.",NA,NA,"São Tomé","-36.033333","-5.9","180","180","2004","02","27","36W02'00","5S54'00",NA,NA,NA,NA,NA,NA,NA
"156","2015-05-20 10:36:15-03","UFERSA","MOSS","2577","S","Plantae",NA,NA,"Phytolacaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","Oliveira, O.F. de","Oliveira, O.F. de","209","1980","03","03","América do Sul","Brasil","Rio Grande do Norte","Pichoré.",NA,"erva não hidrófila; coletada na margem de estrada; solo bem drenado; frequente; flor esverdeada.",NA,NA,"Santana do Matos","-36.525","-5.822222","120","120","2004","02","27","36W31'30","5S49'20",NA,NA,NA,NA,NA,NA,NA
"157","2021-01-10 20:50:57-03","INPA","INPA","142217","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Marchioretto, MS","Falcão, JI","753","1954","08","21","Southern America","Brasil","Pernambuco",NA,NA,NA,"INPA0142217","INPA0142217 INPA0142217_e INPA0142217_e1","Igarassu","-34.9063987731934","-7.83416986465454",NA,NA,"1995","09",NA,NA,NA,NA,"24709","auto",NA,NA,NA,NA
"158","2020-08-31 09:17:57-03","INPA","INPA","142243","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Marchioretto, MS","Brade, AC","16805","1941","04","21","Southern America","Brasil","Rio de Janeiro","Flora da Serra dos Órgãos. 100 m.",NA,NA,"INPA0142243","INPA0142243 INPA0142243_e INPA0142243_e1","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,"1995","09",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA
"159","2021-01-10 20:50:57-03","INPA","INPA","92423","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Marchioretto, MS","Santos, JL dos","463a","1979","06","29","Southern America","Brasil","Amazonas","Rio Caeté, Seringal Iracema, Estrada Manaus-Caracaraí Km 585",NA,NA,"INPA0092423","INPA0092423 INPA0092423_e",NA,"-69.216667","-10.116667",NA,NA,"1995","09",NA,"-69.216667","-10.116667",NA,NA,NA,NA,NA,NA,NA
"160","2021-01-10 20:50:57-03","INPA","INPA","55585","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Marchioretto, MS","Guarim Neto, G","25","1976","02","29","Southern America","Brasil","Amazonas","Arquipélago Anavilhanas, Rio Negro, Arquipélago de Anavilhanas, em frente ao ponto 07",NA,NA,"INPA0055585","INPA0055585 INPA0055585_e INPA0055585_e1","Novo Airão","-60.65","-2.8",NA,NA,"1995","09",NA,"-60.65","-2.8",NA,NA,NA,NA,NA,NA,NA
"161","2020-08-31 09:17:57-03","INPA","INPA","58028","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Marchioretto, MS","Medri, ME","43","1976","03","04","Southern America","Brasil","Amazonas","Arquipélago Anavilhanas, Foz do Rio Cuieiras, Arquipélago de Anavilhanas, foz do rio Cuieiras",NA,NA,"INPA0058028","INPA0058028 INPA0058028_e","Novo Airão","-60.65","-2.8",NA,NA,"1995","09",NA,"-60.65","-2.8",NA,NA,NA,NA,NA,NA,NA
"162","2020-08-31 09:17:57-03","INPA","INPA","142240","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Marchioretto, MS","Pereira, E","1984","1956","09","09","Southern America","Brasil","Pará",NA,NA,NA,"INPA0142240","INPA0142240 INPA0142240_e INPA0142240_e1",NA,NA,NA,NA,NA,"1995","09","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-08-31 09:17:57-03","INPA","INPA","33451","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Marchioretto, MS","Prance, GT","15235","1971","10","14","Southern America","Brasil","Amazonas","Rio Negro between Ilha Uabetuba & Ilha da Silva, Rio Negro between Ilha Uabetuba & Ilha da Silva. Black water flooded river margin.",NA,NA,"INPA0033451","INPA0033451 INPA0033451_e INPA0033451_e1",NA,"-64.159445","-0.37322",NA,NA,"1995","09",NA,"-64.159445","-0.37322",NA,NA,NA,NA,NA,NA,NA
"164","2020-08-31 09:17:57-03","INPA","INPA","55825","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Marchioretto, MS","Krieger, L","12756","1974","02","25","Southern America","Brasil","Amazonas","Lago de Tefé, Cabeceira do lago de Tefé. Perto da praia do lago",NA,NA,"INPA0055825","INPA0055825 INPA0055825_e INPA0055825_e1",NA,"-64.833333","-3.5",NA,NA,"1995","09",NA,"-64.833333","-3.5",NA,NA,NA,NA,NA,NA,NA
"165","2020-08-31 09:17:57-03","INPA","INPA","55335","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Marchioretto, MS","Freire, EM de L.","96","1976","02","29","Southern America","Brasil","Amazonas","Arquipélago Anavilhanas, Arquipélago de Anavilhanas, foz do rio Cuieiras",NA,NA,"INPA0055335","INPA0055335 INPA0055335_e","Novo Airão","-57.93","-4.8",NA,NA,"1995","09",NA,"-57.93","-4.8",NA,NA,NA,NA,NA,NA,NA
"166","2020-08-31 09:17:57-03","INPA","INPA","128558","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Marchioretto, MS","Freire, EM de L.","96","1976","02","29","Southern America","Brasil","Amazonas","Arquipélago Anavilhanas, Arquipélago de Anavilhanas, foz do rio Cuieiras",NA,NA,"INPA0128558","INPA0128558 INPA0128558_e","Novo Airão","-57.93","-4.8",NA,NA,"1995","09",NA,"-57.93","-4.8",NA,NA,NA,NA,NA,NA,NA
"167","2021-03-04 11:06:05-03","UFRB","HURB","3340","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","E. Melo","França, F.; Melo, E.; Miranda,J.G.;Cruz, J.S.","5172","2005","03","13",NA,"Brasil","Bahia","Morro São Cristóvão; encosta do Inselberg",NA,NA,"HURB000003340",NA,"Milagres","-39.8525","-12.871389","530","530","2009","07",NA,"39°51'9 W","12°52'17 S",NA,NA,NA,NA,NA,NA,NA
"168","2021-03-04 11:06:05-03","UFRB","HURB","3349","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","F.H.F. Nascimento","Silva, F.H.M.; Lima, L.L.; Figueroa, L.E.; Oliveira, A.V.","370","2003","03","23",NA,"Brasil","Bahia","estação Biológica de Canudos;",NA,"coletada em área aberta. <ll>dwc_commonname:</ll> alfinete","HURB000003349",NA,"Canudos","-39.15","-10.016667",NA,NA,"2010","02",NA,"39°9'0 W","10°1'0 S",NA,NA,NA,NA,NA,NA,NA
"169","2021-03-04 11:06:05-03","UFRB","HURB","4078","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","A. Furlan","França, F.; et al.","1620","1996","04","21",NA,"Brasil","Bahia","Morro do Agenor;",NA,"encosta do Inselberg.","HURB000004078",NA,"Itatim","-39.7","-12.716667","580","580","2004",NA,NA,"39°42' W","12°43' S",NA,NA,NA,NA,NA,NA,NA
"170","2021-03-04 11:06:05-03","UFRB","HURB","3273","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Giulietti, A.M.; Harley, R.M.","1759","2000","02","23",NA,"Brasil","Bahia","Arredores da cidade na saída de Bendengó;",NA,NA,"HURB000003273","HURB000003273","Canudos","-39.0264015197754","-9.8966703414917",NA,NA,NA,NA,NA,NA,NA,NA,"79120","auto",NA,NA,NA,NA
"171","2021-03-04 11:06:05-03","UFRB","HURB","3250","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","G. Costa","Costa, G.; Araújo, J.","602","2011","12","28",NA,"Brasil","Bahia","Fazenda às margens da BA Coité-Valente;",NA,NA,"HURB000003250","HURB000003250","Valente","-39.4618988037109","-11.4121999740601",NA,NA,"2012","01","31",NA,NA,NA,"19753","auto",NA,NA,NA,NA
"172","2021-01-26 13:57:16-03","IMA","MAC","53000","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","E.C.O.Chagas","Chagas-Mota; E.S.França; W.T.C.C.Santos","11090","2011","08","19",NA,"Brasil","Alagoas","Pedra Talhada.",NA,"Erva ca. 30 cm de altura. Flores brancas. Frutos verdes.; Caatinga.","MAC0053000",NA,"Minador do Negrão","-36.8647003173828","-9.30527973175049",NA,NA,"2011","08","19",NA,NA,NA,"11111","auto",NA,NA,NA,NA
"173","2021-01-26 13:57:16-03","IMA","MAC","42683","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","E.C.O.Chagas","Chagas-Mota","4203","2009","06","26",NA,"Brasil","Alagoas","Serra Dois Irmãos.",NA,"Erva rupícola ca. 20 cm de altura. Flores brancas. Frutos verdes.; Mata Pluvial Atlântica.","MAC0042683",NA,"Viçosa","-36.2407989501953","-9.3713903427124",NA,NA,"2009","06","26",NA,NA,NA,"18701","auto",NA,NA,NA,NA
"174","2014-11-06 16:18:41-02","UFPB","EAN","973","S","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Rita Lima & Cleonice Moura",NA,NA,"1953","06","17",NA,"Brasil","Paraíba",NA,NA,"Habitat: Lugares altos, frescos e incultos.",NA,NA,"Areia","-35.6917","-6.96333",NA,NA,"1994","09","19",NA,NA,NA,"15425","auto",NA,NA,NA,NA
"175","2014-11-06 16:18:41-02","UFPB","EAN","240","S","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Rita Lima & Cleonice Moura",NA,NA,"1944","05",NA,NA,"Brasil","Paraíba",NA,NA,"Habitat: Lugares frescos",NA,NA,"Areia","-35.6917","-6.96333",NA,NA,"1994","09","19",NA,NA,NA,"15425","auto",NA,NA,NA,NA
"176","2014-11-06 16:18:41-02","UFPB","EAN","1936","S","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Rita Lima & Cleonice Moura",NA,NA,"1958","09","14",NA,"Brasil","Paraíba",NA,NA,"Flores alvas..",NA,NA,"Esperança","-35.8572","-7.023",NA,NA,"1994","09","19",NA,NA,NA,"15185","auto",NA,NA,NA,NA
"177","2021-02-04 10:29:23-03","UFRPE","HST","20527","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","A.M.Miranda","M.L.Guedes; M.S.Silva, et al.","21023","2013","10","18",NA,"Brasil","Bahia","Fazenda Lagedinho",NA,"Herbácea ca. 20 cm alt.; folhas membranáceas, discolores; inflorescência com flores cremes.","HST020527",NA,"Santa Terezinha","-39.516667","-12.766667",NA,NA,"2019","12","26","39W31'","12S46'",NA,NA,NA,NA,NA,NA,NA
"178","2021-02-04 10:29:23-03","UFRPE","HST","10817","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","A.M.Miranda","A.M.Miranda; et M.A.Freitas","3897","2002","04","04",NA,"Brasil","Bahia","Fazenda Maribus",NA,"Erva; caule verde; folhas membranáceas; flores brancas. Em touceiras, formando populações.","HST010817",NA,"Andaraí","-41.3314018249512","-12.8072004318237",NA,NA,"2019","12","26",NA,NA,NA,"58558","auto",NA,NA,NA,NA
"179","2021-02-04 10:29:23-03","UFRPE","HST","20596","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","M.L.Guedes","M.L.Guedes; alunos de Microbiologia de Adriana","21066","2013","12","14",NA,"Brasil","Bahia","Chapada Diamantina",NA,"Herbácea; folhas lanceoladas, membranáceas; inforescência terminal, flores alvas.","HST020596",NA,"Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,"2014","01",NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA
"180","2021-02-04 10:29:23-03","UFRPE","HST","11913","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","A.M.Miranda","A.M.Miranda; et al.","4348","2003","12","06",NA,"Brasil","Bahia","estrada do Brejo",NA,"Erva ereta, ramificada; caule verde; folhas membranáceas; flores alvas.","HST011913",NA,"Pindobaçu","-40.3608016967773","-10.7417001724243",NA,NA,"2019","12","26",NA,NA,NA,"20730","auto",NA,NA,NA,NA
"181","2021-02-04 10:29:24-03","UFRPE","HST","8078","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","A.M.Miranda","A.M.Miranda; et al.","3034","1998","10","16",NA,"Brasil","Pernambuco","SUAPE",NA,"Erva; flores brancas.","HST008078",NA,"Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,NA,"2019","12","26",NA,NA,NA,"25282","auto",NA,NA,NA,NA
"182","2021-02-04 10:29:23-03","UFRPE","HST","8056","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","A.M.Miranda","A.M.Miranda; M.Grillo et I.Bezerra","574","1992","08","06",NA,"Brasil","Pernambuco",NA,NA,"Erva; flores alvas.","HST008056",NA,"Condado","-35.1058006286621","-7.5858302116394",NA,NA,"2019","12","26",NA,NA,NA,"9495","auto",NA,NA,NA,NA
"183","2021-02-04 10:29:23-03","UFRPE","HST","8055","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","A.M.Miranda","A.M.Miranda","613","1992","08","25",NA,"Brasil","Pernambuco","Campus da UFRPE",NA,"Erva; flores alvas.","HST008055",NA,"Recife","-34.8810997009277","-8.05389022827148",NA,NA,"2019","12","26",NA,NA,NA,"18865","auto",NA,NA,NA,NA
"184","2021-02-25 10:11:45-03","CVRD","CVRD","5962","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","I. M. Azevedo-Brito","Folli, D.A.","3210","1998","08","03","América do Sul","BRASIL","ES","Próximo estrada da petrobras",NA,"<ll>dwc_commonname:</ll> Guiné do nativo","CVRD005962","CVRD005962","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"2001","11","30",NA,NA,"Magnoliopsida","48094","auto",NA,NA,NA,NA
"185","2021-03-01 11:50:24-03","UFPE","UFP","57924","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","G. Don","Gomes, P","Gomes, P; Maciel, JR; Pinheiro, K; Mendes, K; Sobral-Leite, M","360","2007","05","12",NA,"Brasil","Pernambuco",NA,NA,"População em trecho alagado.; Terófita, flores brancas.","UFP057924",NA,"Caruaru","-35.843889","-8.381944","680","680","2009","04",NA,"-35.843889","-8.381944",NA,NA,NA,NA,NA,NA,NA
"186","2021-03-01 11:50:24-03","UFPE","UFP","52476","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","G. Don",NA,"Sobral-Leite, M; Wanderley, AM","765","2008","04","22",NA,"Brasil","Pernambuco",NA,NA,"Vegetando junto com Riccia sp. (Ricciaceae).; Inflorescências delicadas. Flores diminutas e alvas, sem odor perceptível. Herbácea da vegetação efêmera, inicio de floração.; Zona da Mata.","UFP052476",NA,"Catende","-35.720278","-8.687","307","307",NA,NA,NA,"-35.720278","-8.687",NA,NA,NA,NA,NA,NA,NA
"187","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"DeFilipps, R. A.","H. D. Clarke & T. McPherson","1874","1996","6","1","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Rupununi R.-Crabwood Creek confluence",NA,NA,NA,NA,NA,"-59.4044","3.17694","100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"188","2020-09-12 05:00:02-03","US","US","1637292","PreservedSpecimen","Plantae",NA,"Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"DeFilipps, R. A.","F. Stockdale","s.n.","1910","6",NA,"South America - Neotropics","Suriname","Paramaribo","Paramaribo Gardens",NA,NA,"US00468586",NA,NA,"-55.1667","5.8333",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"189","2020-09-12 05:00:02-03","US","US","2914021","PreservedSpecimen","Plantae",NA,"Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,NA,"L. A. Mattos Silva & J. L. Hage","606","1979","9","27","South America - Neotropics","Brazil","Bahia","Fazenda São Jorge, prox. ao Rio Ubú. Ramal com a entrada no km 30 na Rod. Belmonte/Itapebi",NA,NA,"US01344722","US01344722_01","Belmonte","-39.12","-15.93",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"190","2020-09-12 05:00:02-03","US","US","762329","PreservedSpecimen","Plantae",NA,"Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,NA,"J. N. Rose & P. G. Russell","20018","1915","6","19","South America - Neotropics","Brazil","Bahia","Vicinity of Machado Portello",NA,NA,"US01344715","US01344715_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"191","2020-09-12 05:00:02-03","US","US","704575","PreservedSpecimen","Plantae",NA,"Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,NA,"H. M. Curran","153","1915","10","1","South America - Neotropics","Brazil","Bahia","Forests of Rio Grongogy Basin",NA,NA,"US01344714","US01344714_01",NA,NA,NA,"100","500",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"192","2020-09-12 05:00:02-03","US","US","3398538","PreservedSpecimen","Plantae",NA,"Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,NA,"L. R. Noblick","3407","1984","9","25","South America - Neotropics","Brazil","Bahia","Lajedo Alto",NA,NA,"US01344720","US01344720_01",NA,"-39.87","-12.72","300","400",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"193","2020-09-12 05:00:02-03","US","US","2780230","PreservedSpecimen","Plantae",NA,"Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. S. Pinheiro","17305","1974","3","23","South America - Neotropics","Brazil","Bahia","ca.4km SW of Belmonte, on road to Itapebi",NA,NA,"US01344724","US01344724_01",NA,"-38.92","-15.92",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"194","2020-09-12 05:00:02-03","US","US","3241087","PreservedSpecimen","Plantae",NA,"Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,NA,"M. M. Arbo","5450","1992","11","30","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US01344719","US01344719_01","Jacobina","-40.5","-11.22","463",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"195","2020-09-12 05:00:02-03","US","US","1541546","PreservedSpecimen","Plantae",NA,"Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,NA,"B. J. Pickel","s.n.","1931","7","22","South America - Neotropics","Brazil","Pernambuco","Cultived field, Tapera",NA,NA,"US01344717","US01344717_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"196","2020-09-12 05:00:02-03","US","US","2570923A","PreservedSpecimen","Plantae",NA,"Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,NA,"G. Hatschbach","22898","1969","11","17","South America - Neotropics","Brazil","Paraná","Lereville, Campo das Pedras",NA,NA,"US01344727","US01344727_01","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","63728","auto",NA,NA,NA,"1"
