"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem"
"156","2015-02-17 12:28:00-02","MO","MOBOT","1817125","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse (MO)","Elsa M. Zardini|R. Gamarra","2002","12","5","Paraguay","Itapúa",NA,"-56.7547222","-27.4888889",NA,NA,NA,NA,NA,NA,NA,"Zardini 59306","South America","Yacyreta dam island reserve. Dunes and inundated savannas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1273",NA,NA
"157","2015-02-17 12:29:00-02","MO","MOBOT","1818611","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse (MO)","Elsa M. Zardini|R. Gamarra","2002","12","8","Paraguay","Itapúa",NA,"-56.6963889","-27.4138889",NA,NA,NA,NA,NA,NA,NA,"Zardini 59737","South America","Yacyreta dam island reserve: road to Aña Cuá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1276",NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","242977","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|C. Velázquez","1990","12","8","Paraguay","Paraguarí",NA,"-57.41666","-25.6",NA,NA,NA,NA,NA,NA,NA,"Zardini 25152","South America","Arroyo Yuquyty, 7 km E of Nueva Italia. Inundated savanna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","504",NA,NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","233687","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|R. Velázquez","1990","6","23","Paraguay","Paraguarí",NA,"-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,"Zardini 21614","South America","Estero del Ypoá, northern part, 10 km E of Nueva Italia on Arroyo Cañabe. Inundated savanna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","371",NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","235781","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|M. Velázquez","1990","1","7","Paraguay","Paraguarí",NA,"-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,"Zardini 17847","South America","Estero del Ypoá, northern part. 10 km E of Nueva Italia on Arroyo Cañabe. Inundated savanna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","250",NA,NA
"161","2019-10-30 04:39:00-03","MO","MOBOT","2939803","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","1974","2","4","Brazil","Bahia",NA,"-41.35","-13.01666",NA,NA,NA,NA,NA,NA,NA,"Harley 15961","South America","Serra do Sincorá. By Rio Cumbuca ca. 3 km. S. Mucugé, near site of small dam on road ti Cascavel. Riverside, damp sandy soil, sandstone rocks and partly burnt-over vegetation. This plant growing in marshy ground beside river.","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","223052","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Osvaldo Morrone|José F. Pensiero","1992","4","26","Paraguay","Guairá",NA,"-56.46666","-26",NA,NA,NA,NA,NA,NA,NA,"Morrone 339","South America","De Borja a Río Itacua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","25",NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","1002232","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|Leongino Guerrero","1995","5","26","Paraguay","Alto Paraná",NA,"-54.80444","-25.60666",NA,NA,NA,NA,NA,NA,NA,"Zardini 42682","South America","Estancia Río Bonito. Forest V (along Monday river). Gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1004",NA,NA
"164","2011-12-22 05:01:00-02","MO","MOBOT","1121070","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Teodoro Rojas","1946","1","17","Paraguay","Paraguarí",NA,"-57.2","-26.21666",NA,NA,NA,NA,NA,NA,NA,"Rojas 13175","South America","Estancia Barrerito, Caapucú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"165","2017-02-07 12:17:00-02","MO","MOBOT","1289117","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|M. Vera","1998","3","11","Paraguay","San Pedro",NA,"-56.3963889","-23.8405555",NA,NA,NA,NA,NA,NA,NA,"Zardini 48119","South America","Santa Rosa-Santa Barbara. Same spot as Zardini #45489-45517 (October) and #46614-46628 (May); collecting area: around one hectare.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1132",NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","1362631","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","D.A. Folli","1997","1","13","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Folli 2905","South America","Reserva Florestal de Linhares - Linhares - ES. Aceiro com Pomar de Fru, km: 0.5. Às margens da represa. Várzea Periodicamente Inundável.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2017-08-22 08:00:00-03","MO","MOBOT","1542504","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2006 (MO)","Elsa M. Zardini|B. Ojeda","2000","12","3","Paraguay","Misiones",NA,"-57.1627778","-27.3844444",NA,NA,NA,NA,NA,NA,NA,"Zardini 55770","South America","Around Yabebiry.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1223",NA,NA
"168","2017-02-07 12:19:00-02","MO","MOBOT","1542617","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2006 (MO)","Elsa M. Zardini|Leongino Guerrero","2000","12","4","Paraguay","Misiones",NA,"-56.77","-27.3091667",NA,NA,NA,NA,NA,NA,NA,"Zardini 55883","South America","Around Ayolas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","1224",NA,NA
"169","2017-02-07 12:19:00-02","MO","MOBOT","1542629","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2006 (MO)","Elsa M. Zardini|Leongino Guerrero","2000","12","4","Paraguay","Misiones",NA,"-56.77","-27.3091667",NA,NA,NA,NA,NA,NA,NA,"Zardini 55895","South America","Around Ayolas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1224",NA,NA
"170","2014-09-19 09:11:00-03","MO","MOBOT","1796497","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Gerrit Davidse|T.P. Ramamoorthy","1976","2","25","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Davidse 10563","South America","9 km NE of Camanducaia.","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1","1105",NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","1796637","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Gerrit Davidse|T.P. Ramamoorthy","1976","2","25","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Davidse 10594","South America","19 km NE of the intersection of highways 381 amd 459 (ca. 12 km SW of S. Gonçalo do Sapucai. Marsh with standing water with grasses, sedges, and Ludwigia dominant.","870.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1107",NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","1811907","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","1976","3","27","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Davidse 11435","South America","Ca. 19 km S of the intersection of Highways BR-116 & BR-262, just N of the village of São João do Manhuaçu.","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1184",NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","1813942","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","1976","3","30","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Davidse 11597","South America","21 km N of Medina along Highway BR-116. Marsh with open water in center and grassy margin.","670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1194",NA,NA
"174","2011-12-22 05:00:00-02","MO","MOBOT","210557","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Teodoro Rojas","1931","1",NA,"Paraguay","Concepción",NA,"-57.95","-22.1",NA,NA,NA,NA,NA,NA,NA,"Rojas 5516","South America","Colonia San Lázáro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2011-12-22 05:00:00-02","MO","MOBOT","215342","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Teodoro Rojas","1924","2",NA,"Paraguay","Guairá",NA,"-56.25","-25.71666",NA,NA,NA,NA,NA,NA,NA,"Rojas 4750","South America","Colonia Independencia. Región del Guairá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","1225052","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|L. Villate","1997","1","21","Paraguay","Itapúa",NA,"-56.69638","-27.41388",NA,NA,NA,NA,NA,NA,NA,"Zardini 46241","South America","Isla Yacyreta. Inundated savanna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1089",NA,NA
"177","2008-05-27 22:02:00-03","MO","MOBOT","224756","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|P. Aquino","1992","10","28","Paraguay","Central",NA,"-57.45","-25.66666",NA,NA,NA,NA,NA,NA,NA,"Zardini 33259","South America","Estero del Ypoá. Cerro Pé. Gallery forest along estero.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","811",NA,NA
"178","2013-10-15 10:54:00-03","MO","MOBOT","231348","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|C. Velázquez","1989","12","23","Paraguay","Cordillera",NA,"-57.2","-25.1333333",NA,NA,NA,NA,NA,NA,NA,"Zardini 17123","South America","14 km W of Arroyos y Esteros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","228",NA,NA
"179","2013-10-15 10:56:00-03","MO","MOBOT","232189","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|R. Velázquez","1989","12","23","Paraguay","Cordillera",NA,"-57.25","-25.1333333",NA,NA,NA,NA,NA,NA,NA,"Zardini 17267","South America","Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","231",NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","232934","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|Leongino Guerrero","1993","5","25","Paraguay","Paraguarí",NA,"-57.15","-26.36666",NA,NA,NA,NA,NA,NA,NA,"Zardini 35877","South America","Arroyo Aguay on road Route 1-Yeré. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","820",NA,NA
"181","2019-07-31 04:35:00-03","MO","MOBOT","233015","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|Aníbal Aguayao|María T. Florentín P.","1988","12","21","Paraguay","Paraguarí",NA,"-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,"Zardini 9091","South America","Parque Nacional Ybycu'í. Gallery forest along Arroyo Corrientes in NE corner of the park.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","88-143",NA,NA
"182","2016-06-16 08:31:00-03","MO","MOBOT","233848","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Blas Pérez","1991","8",NA,"Paraguay","Central",NA,"-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,"Pérez Maricerich 914","South America","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4",NA,NA
"183","2012-05-17 14:59:00-03","MO","MOBOT","233920","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|Isabel Basualdo|Mirtha Ortiz","1987","9","10","Paraguay","Caazapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 3016","South America","Distrito Yuty. Desvio a Tres de Mayo. Compañia Capitindy. In forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","87-30",NA,NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","234341","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|P. Aquino","1992","1","27","Paraguay","Paraguarí",NA,"-57.13333","-25.86666",NA,NA,NA,NA,NA,NA,NA,"Zardini 30005","South America","Acahay Massif. Easternmost Peak. Base of peak.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","646",NA,NA
"185","2008-05-27 22:02:00-03","MO","MOBOT","237405","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|U. Velázquez","1989","11","11","Paraguay","Paraguarí",NA,"-56.78333","-26.08333",NA,NA,NA,NA,NA,NA,NA,"Zardini 16026","South America","National Park Ybicu'í. Trail to Arroyo Corrientes. Tall forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","181",NA,NA
"186","2008-05-27 22:02:00-03","MO","MOBOT","237525","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|H. Velázquez","1991","2","9","Paraguay","Paraguarí",NA,"-56.76666","-26",NA,NA,NA,NA,NA,NA,NA,"Zardini 26389","South America","National Park Ybycu'í. Northeastern area of park, Arroyo Corrientes. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","543",NA,NA
"187","2008-05-27 22:02:00-03","MO","MOBOT","237885","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|R. Velázquez","1991","2","9","Paraguay","Paraguarí",NA,"-56.76666","-26",NA,NA,NA,NA,NA,NA,NA,"Zardini 26456","South America","National Park Ybycu'í. Northeastern area of park, Arroyo Corrientes, Salto Mbocaruzú. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","546",NA,NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","237894","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|R. Velázquez","1991","2","9","Paraguay","Paraguarí",NA,"-56.76666","-26",NA,NA,NA,NA,NA,NA,NA,"Zardini 26461","South America","National Park Ybycu'í. Northeastern area of park, Arroyo Corrientes, Salto Mbocaruzú. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","546",NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","237954","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|C. Velázquez","1990","11","30","Paraguay","Central",NA,"-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,"Zardini 24398","South America","Tavarory. Arroyo Avaí near confluence with Río Paraguay. Inundated savanna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","476",NA,NA
"190","2018-03-22 11:48:00-03","MO","MOBOT","238756","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|R. Velázquez","1991","2","23","Paraguay","Cordillera",NA,"-57.1166667","-25.25",NA,NA,NA,NA,NA,NA,NA,"Zardini 26562","South America","Tobatí. Ybytú Silla mesa. Northern area.","297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4","552",NA,NA
"191","2013-10-15 10:28:00-03","MO","MOBOT","239114","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|C. Velázquez","1991","2","23","Paraguay","Cordillera",NA,"-57.1166667","-25.2",NA,NA,NA,NA,NA,NA,NA,"Zardini 26609","South America","Tobatí. Ybytú Silla mesa. Middle area.","297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4","555",NA,NA
"192","2013-10-15 10:33:00-03","MO","MOBOT","239673","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|Ru. Velázquez","1991","2","23","Paraguay","Cordillera",NA,"-57.1166667","-25.2",NA,NA,NA,NA,NA,NA,NA,"Zardini 26688","South America","Tobatí. Ybytú Silla mesa. Southern area.","297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"6","557",NA,NA
"193","2016-01-21 12:53:00-02","MO","MOBOT","240074","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|U. Velázquez","1990","12","1","Paraguay","Caaguazú",NA,"-55.9166667","-25.3666667",NA,NA,NA,NA,NA,NA,NA,"Zardini 24674","South America","Arroyo Guaranungua, 28 km S of Arroyo Yhú.","200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,"4","488",NA,NA
"194","2016-01-21 11:48:00-02","MO","MOBOT","240571","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini","1988","12","3","Paraguay","Cordillera",NA,"-57.1166667","-25.2",NA,NA,NA,NA,NA,NA,NA,"Zardini 8187","South America","Meseta Ybytú. Silla, Serranía de Tobatí.","297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4","88-116",NA,NA
"195","2015-05-05 09:16:00-03","MO","MOBOT","241098","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|U. Velázquez","1991","3","3","Paraguay","Cordillera",NA,"-57.1166667","-25.2",NA,NA,NA,NA,NA,NA,NA,"Zardini 26889","South America","Tobatí. Ybytú Silla mesa. Middle area.","297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4","563",NA,NA
"196","2016-06-16 08:33:00-03","MO","MOBOT","241138","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|C. Velázquez","1990","12","7","Paraguay","Central",NA,"-57.5333333","-25.75",NA,NA,NA,NA,NA,NA,NA,"Zardini 24831","South America","Estero del Ypoá, 15 km SW of Nueva Italia. Coast in front Isla Guazú.","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4","494",NA,NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","241207","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|E. Velázquez","1990","1","27","Paraguay","Central",NA,"-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,"Zardini 18635","South America","Estero del Ypoá, 13 km SW of Nueva Italia, SW of Pindoty. Inundated savanna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","274",NA,NA
"198","2015-12-03 09:10:00-02","MO","MOBOT","241944","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|Rosa Degen","1988","1","28","Paraguay","Cordillera",NA,"-57.0833333","-25.2833333",NA,NA,NA,NA,NA,NA,NA,"Zardini 4263","South America","Cerro Tobatí. En el bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","88-12",NA,NA
"199","2009-07-27 09:22:00-03","MO","MOBOT","2428620","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2006 (MO)","Fernando O. Zuloaga|Osvaldo Morrone","1999","2","22","Argentina","Misiones","Candelaria","-55.58333","-27.31666",NA,NA,NA,NA,NA,NA,NA,"Zuloaga 6793","South America","Santa Ana, margen del Río Paraná","40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2008-05-27 22:02:00-03","MO","MOBOT","243942","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|Bonifacia Benítez B.","1994","1","27","Paraguay","Caaguazú",NA,"-56","-25.18333",NA,NA,NA,NA,NA,NA,NA,"Zardini 38145","South America","Arroyo Yoyvy, between Caaguazú and Yhú. Peatbog.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","874",NA,NA
"201","2008-05-27 22:02:00-03","MO","MOBOT","243991","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|Bonifacia Benítez B.","1994","1","27","Paraguay","Caaguazú",NA,"-56","-25.18333",NA,NA,NA,NA,NA,NA,NA,"Zardini 38192","South America","Arroyo Yoyvy, between Caaguazú and Yhú. Peatbog.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","874",NA,NA
"202","2013-02-12 11:50:00-02","MO","MOBOT","2939018","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse","Nobor Imaguire","1973","1","19","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Imaguire s.n.","South America","Margem do Rio Itajaiaçu, Ilhota. Margem do rio.","1.00000000","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
