"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"142","2020-08-23 17:32:00-03","MO","MOBOT","1961283","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","A. Fuentes (LPB)","L. Cayola|et al.","Cayola Pérez 731","2003","12","18","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Eslabon. A 2 km del Albergue Chalalan hacia el rio Tuichi. Paleocauce, con presencia de Mauritia flexuosa.","-67.9130556","-14.4202778",NA,NA,NA,NA,NA,"323.00000000","407.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"03-22","1",NA,NA
"143","2020-08-23 19:24:00-03","MO","MOBOT","1961392","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","A. Fuentes (LPB)","L. Cayola|Alejandro Araujo M.|Narel Paniagua Zambrana|Eric Macuapa|G. Macuapa|S. Apana|J. Sevillano|J. Kuqui","Cayola Pérez 785","2003","12","20","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Eslabón. A 2 km del Albergue Chalalan hacia el río Tuichi.","-67.9119444","-14.4194445",NA,NA,NA,NA,NA,"310.00000000","407.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"03-24","1",NA,NA
"144","2020-07-07 07:49:00-03","MO","MOBOT","2369972","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","A. Fuentes (LPB)","Alejandro Araujo M.|Christopher Davidson|Sharon R. Christoph|Paola Gismondi|Tatiana B. Miranda","Araujo Murakami 1550","2004","11","24","South America","Bolivia","La Paz","Franz Tamayo","Madidi, Chalalan, Sendero Silvador. Bosque amzonico preandino estacional, planicie con dominancia de Iriartea deltoidea, Socratea exhorriza, Otoba parvifolia, Pachira cf. insignis, Quararibea wittii y Celtis schippii.","-67.9238889","-14.4230556",NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-16","1",NA,NA
"145","2011-09-18 11:51:00-03","MO","MOBOT","3184301","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","E.F. Guimarães & C.L.F. Ichaso","Dimitri Sucre","Sucre 9121","1972","5","17","South America","Brazil","Rio de Janeiro",NA,"R.J. Mata da Tijuca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","3184353","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","G. Hatschbach","Gert G. Hatschbach","Hatschbach 45283","1982","9","3","South America","Brazil","Paraná",NA,"Mergulhão (mun. Antonina).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","3184430","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","D. Legrand","Gert G. Hatschbach","Hatschbach 16357","1967","4","22","South America","Brazil","Paraná",NA,"Morro do Tabaquara (Mun. Paranaguá).",NA,NA,NA,NA,NA,NA,NA,"50.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","3288699","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","S. Altamirano (BOLV), 10/","Saúl Altamirano|J. Altamirano","Altamirano Azurduy 2397","2004","6","10","South America","Bolivia","Cochabamba","Chapare","Selvas amazonicas inundadas estacionalmente, caracterizadas por Eschweilera coriacea, Hura crepitans, Terminalia amazonica, Guarea grandiflora y Poulsenia armata. Suelos profundos arcillosos mal drenados.","-65.90416","-16.48777",NA,NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2008-05-27 22:02:00-03","MO","MOBOT","3366779","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","S. Altamirano","Saúl Altamirano|J. Altamirano","Altamirano Azurduy 2397","2004","6","10","South America","Bolivia","Cochabamba","Chapare","Sanandita. Selvas amazonicas inundadas estacionalmente, caracterizadas por Eschweilera coriacea, Hura crepitans, Terminalia amazonica, Guarea grandiflora y Poulsenia.armata.","-65.49083","-16.53666",NA,NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2010-06-09 14:23:00-03","MO","MOBOT","913473","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg",NA,"N. Helme","Helme 245","1994","10","5","South America","Bolivia","La Paz","Franz Tamayo","42 km al W y 1 km al N de Rurrenabaque. Bosque pluvial, Campamento Chalalan, con elementos de bosque amazónico y bosque húmedo de llanura.","-67.91666","-14.41666",NA,NA,NA,NA,NA,"330.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","311828","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg",NA,"David N. Smith|Valentín García","Smith 13799","1989","10","31","South America","Bolivia","Beni","Gral. Ballivian","Carretera Carinavi-San Borja cumbre de la Serrania del Pilón Lajas. Bosque primario subandino; suelos desarrollados de arenisca. Especimenes preservados en alcohol.","-67.06666","-15.28333",NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","2",NA,NA
"152","2018-06-22 05:25:00-03","MO","MOBOT","2481895","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata catharinensis","D. Legrand",NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 2000","1954","7","19","South America","Brazil","Santa Catarina",NA,"Luís Alves. Itajaí",NA,NA,NA,NA,NA,NA,"catharinensis","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2018-06-22 05:25:00-03","MO","MOBOT","2481913","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata catharinensis","D. Legrand",NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 1970","1954","7","18","South America","Brazil","Santa Catarina",NA,"Luís Alves. Braço Joaquim",NA,NA,NA,NA,NA,NA,"catharinensis","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2018-06-22 05:25:00-03","MO","MOBOT","2481895","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata catharinensis","D. Legrand",NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 2000","1954","7","19","South America","Brazil","Santa Catarina",NA,"Luís Alves. Itajaí",NA,NA,NA,NA,NA,NA,"catharinensis","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2018-06-22 05:25:00-03","MO","MOBOT","2481913","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata catharinensis","D. Legrand",NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 1970","1954","7","18","South America","Brazil","Santa Catarina",NA,"Luís Alves. Braço Joaquim",NA,NA,NA,NA,NA,NA,"catharinensis","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","42338",NA,"Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","A.R. Lourenço/29-10-2015","P. Fiaschi; J.R. Pirani, J.H.L.E. Ottra & V. Augusto","3575","2011","01","24",NA,"Brasil","Espírito Santo","Mimoso do Sul","Perto do limite do km 50 e 51 da rodovia ES-391, ca 1,5km NW da ponte sobre o Rio Pratinha; Fazenda Pratinha. Trecho de Floresta Estacional Semidecidual (Mata Atlântica) de encosta, perturbado.","-41.350611","-21.089167",NA,"Arbusto com ramos delgados, ca 3m alt., folhas fortemente discolores. Inflorescência verde. Botões florais ocre","MBML042338","MBML042338",NA,"99","99",NA,NA,NA,NA,NA,NA,"41W21'2,2","21S5'21",NA,NA,NA,NA
"157","2020-11-18 11:49:54-03","UERJ","HRJ","12379","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","M.C. Souza","L. P. G. Rosa; #?#W Silva, C.L. Oliveira","s.n.","2011","08","25",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00012489",NA,NA,"590","590","32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-09-12 05:00:02-03","US","US","2403417","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,NA,"R. Reitz & Klein, --","8246","1959","1","15","South America - Neotropics","Brazil","Santa Catarina","Novo Horizonte",NA,"-52.8335990905762","-26.4444007873535",NA,NA,"US01895122","US01895122_01 US01895122_02",NA,"450",NA,"20622","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"159","2020-09-12 05:00:02-03","US","US","2321105","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata catharinensis","D. Legrand",NA,"R. Reitz & R. M. Klein","2000","1954","7","19","South America","Brazil","Santa Catarina",NA,"Bracojuaquim, Luis Alves, Itajai.",NA,NA,NA,NA,"US00005301","US00005301_01","catharinensis","400","400",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1","Isotype",NA
"160","2020-09-12 05:00:02-03","US","US","2708122","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,NA,"G. Hatschbach","17891","1967","11","20","South America - Neotropics","Brazil","Paraná","Guaratuba","Praia do Mendanha","-48.5746994018555","-25.8827991485596",NA,NA,"US01895121","US01895121_01 US01895121_02",NA,NA,NA,"41937","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"161","2020-09-12 05:00:02-03","US","US","2829701","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,NA,"R. Reitz & Klein, --","3331","1956","6","21","South America - Neotropics","Brazil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385",NA,NA,"US01895124","US01895124_01 US01895124_02",NA,"400",NA,"27253","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"162","2020-09-12 05:00:02-03","US","US","2321196","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,NA,"R. Reitz & Klein, --","4056","1957","10","5","South America - Neotropics","Brazil","Santa Catarina","Garuva","S. Francisco do Sul","-48.8549995422363","-26.0266990661621",NA,NA,"US01895123","US01895123_01 US01895123_02",NA,"10",NA,"22441","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"163","2020-09-12 05:00:02-03","US","US","2770335","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,NA,"D. Sucre","9121","1972","5","17","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Mata da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,"US01895119","US01895119_01 US01895119_02",NA,NA,NA,"57442","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"164","2020-09-12 05:00:02-03","US","US","USw15058","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,NA,"R. Reitz & R. M. Klein","3331",NA,NA,NA,"South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"165","2020-09-12 05:00:02-03","US","US","2770334","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,NA,"D. Sucre","4696","1969","2","8","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Vertente oeste do morro do Sumaré","-43.2075004577637","-22.9027996063232",NA,NA,"US01895120","US01895120_01 US01895120_02",NA,NA,NA,"57442","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"166","2020-09-12 05:00:02-03","US","US","3395759","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,NA,"A. Kegler","428","1999","12","2","South America - Neotropics","Brazil","Rio Grande do Sul","Caxias do Sul","São Pedro - 3a Légua","-51.1794013977051","-29.1681003570557",NA,NA,"US01895118","US01895118_01 US01895118_02",NA,"780",NA,"49662","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"167","2020-09-12 05:00:02-03","US","US","2248679","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,NA,"R. Reitz & Klein, --","2253","1954","11","4","South America - Neotropics","Brazil","Santa Catarina","Luiz Alves","Braço Joaquim","-48.9328002929688","-26.7206001281738",NA,NA,"US01895125","US01895125_01 US01895125_02",NA,"350",NA,"16079","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"168","2020-09-12 05:00:02-03","US","US","2321105","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata catharinensis","D. Legrand",NA,"R. Reitz & R. M. Klein","2000","1954","7","19","South America","Brazil","Santa Catarina",NA,"Bracojuaquim, Luis Alves, Itajai.",NA,NA,NA,NA,"US00005301","US00005301_01","catharinensis","400","400",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1","Isotype",NA
"169","2019-12-09 17:30:20-03","UFPR","EFC","5570","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Hatschbach, G.","Jaster, C.B.; Ziller, S.R.","26","1996","05","08",NA,"Brasil","Paraná","Guaratuba","Próximo ao Rio Descoberto","-48.5746994018555","-25.8827991485596",NA,"Frutos marrons/vermelhos.","EFC005570",NA,NA,NA,NA,"41937","auto","1996","07","01",NA,NA,NA,NA,NA,NA,NA
"170","2019-11-13 11:26:35-03","USP","SPF","82079","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Kawasaki, ML","Lemos, D","s.n.","1928","05","04",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"SPF00082079",NA,NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-13 11:26:35-03","USP","SPF","192714","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Peron, M","Lima, HC","4345","1991","11","21",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual do Paraíso","-42.833333","-22.433333",NA,NA,"SPF00192714",NA,NA,NA,NA,NA,NA,"1991","12","19",NA,"-42.833333","-22.433333",NA,NA,NA,NA
"172","2019-11-13 11:26:35-03","USP","SPF","200944","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Lourenço, AR","Fiaschi, P","3575","2011","01","24",NA,"Brasil","Espírito Santo","Mimoso do Sul",NA,"-41.350556","-21.088889",NA,NA,"SPF00200944",NA,NA,"99","99",NA,NA,"2014","04","04",NA,"-41.350556","-21.088889",NA,NA,NA,NA
"173","2021-03-15 18:28:56-03","USP","SPF","71701","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Kawasaki, ML","Gehrt, A","s.n.","1923","05","07",NA,"Brasil","São Paulo",NA,"Estação Biológica.",NA,NA,NA,"Árvore da mata. Flores alvas","SPF00071701",NA,NA,NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-13 11:26:35-03","USP","SPF","82080","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Kawasaki, ML","Gehrt, A","s.n.","1923","05","07",NA,"Brasil","São Paulo",NA,"Estação Biológica do Alto da Serra",NA,NA,NA,NA,"SPF00082080",NA,NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-13 11:26:35-03","USP","SPF","171636","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Castro, ER","Castro, ER","257","2003","03","25",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"SPF00171636",NA,NA,NA,NA,"37574","auto","2005","02","21",NA,NA,NA,NA,NA,NA,NA
"176","2019-10-07 09:34:52-03","UEFS","HUEFS","87806","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calyptranthes","anceps","Calyptranthes anceps","O.Berg",NA,"Martius, K.F.P.von",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"HUEFS0087806",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,"Isótipo",NA
"177","2019-10-07 09:34:52-03","UEFS","HUEFS","34727","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,"Ivanauskas, N.M.","970","1996","04","24",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico.","-47.866667","-24.6",NA,"Floresta Obrófila.","HUEFS0034727","HUEFS0034727",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","47W52'","24S36'",NA,NA,NA,NA
"178","2019-10-07 09:34:52-03","UEFS","HUEFS","197643","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,"Martini, R.A.A.","143","2006","01","04",NA,"Brasil","São Paulo","Cubatão","Indústria COPEBRÁS.Trilha 3(10 a 100 m.s.m.).","-54.536389","-4.550833",NA,NA,"HUEFS0197643","HUEFS0197643",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","54W32'11''","4S33'3''",NA,NA,NA,NA
"179","2019-10-07 09:34:52-03","UEFS","HUEFS","87780","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,"Reitz & Klein","2000","1954","07","19",NA,"Brasil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves.","-48.6618995666504","-26.9078006744385",NA,NA,"HUEFS0087780",NA,NA,"400","400","27253","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,"Isótipo",NA
"180","2019-09-04 18:25:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,NA,"G. H. von Langsdorff",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"181","2015-03-07 08:58:19-03","F","FMNH-SEEDPLANTS","V0107671F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107671F","V0107671F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"182","2015-03-07 08:58:19-03","F","FMNH-SEEDPLANTS","V0107672F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107672F","V0107672F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"183","2018-05-14 16:13:00-03","F","FMNH-SEEDPLANTS","V0348849F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,"RRC ID Flag","J. R. Mattos","15611","1971","6",NA,"South America","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,"V0348849F","V0348849F_01 V0348849F_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"15611",NA,NA,NA
"184","2020-11-23 11:38:56-03","IAC","IAC","28858","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","M.F. Santos","L.C. Bernacci; E.G. Cardoso; O. Camargo & S.M.P. Falivene","213","1994","05","17",NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.8811","-24.715",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","03","17",NA,"-47.8811","-24.7150",NA,NA,NA,NA
"185","2020-11-23 11:38:56-03","IAC","IAC","33079","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","M.F. Santos","R.B. Torres et al.","162","1997","04","02",NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.8825","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","03","02",NA,"-47.882500","-24.608333",NA,NA,NA,NA
"186","2020-11-23 11:38:56-03","IAC","IAC","37244","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","F.F. Mazine-Capelo","R.B. Torres et al.","635","1998","09","23",NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental, área nativa","-47.8825","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","05","14",NA,"-47.882500","-24.608333",NA,NA,NA,NA
"187","2020-11-23 11:38:56-03","IAC","IAC","37909","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","M.F. Santos","R.B. Torres et al.","715","1999","04","13",NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental, área nativa","-47.8825","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","03","13",NA,"-47.882500","-24.608333",NA,NA,NA,NA
"188","2020-11-23 11:38:56-03","IAC","IAC","47272","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","M.E.G. Sobral","R.B. Torres; A.S. Oliveira; A.C. Lorandi & A.P. Mendonça","1745","2006","07","25",NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.880212","-24.613451",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","05","15",NA,"-47.880212","-24.613451",NA,NA,NA,NA
"189","2020-11-23 11:38:56-03","IAC","IAC","49861","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","525","2007","10","01",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.081672","-23.373117",NA,"Indivíduo H1130, subparcela 73.",NA,NA,NA,NA,NA,NA,NA,"2007","10","01",NA,"-45.081672","-23.373117",NA,NA,NA,NA
"190","2020-11-23 11:38:56-03","IAC","IAC","50347","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calyptranthes","ubatubana","Calyptranthes ubatubana","Sobral & Rochelle","L.D. Meireles","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","567","2007","12","04",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009",NA,"subparcela 65, indivíduo I 1301",NA,NA,NA,NA,NA,NA,NA,"2017","09","15",NA,"-45.083511","-23.367009",NA,NA,NA,NA
"191","2020-11-23 11:38:56-03","IAC","IAC","50359","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calyptranthes","ubatubana","Calyptranthes ubatubana","Sobral & Rochelle","L.D. Meireles","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","568","2007","09","04",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009",NA,"subparcela 17, indivíduo I 0340",NA,NA,NA,NA,NA,NA,NA,"2017","09","15",NA,"-45.083511","-23.367009",NA,NA,NA,NA
"192","2020-11-23 11:38:56-03","IAC","IAC","50360","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calyptranthes","ubatubana","Calyptranthes ubatubana","Sobral & Rochelle","L.D. Meireles","J.A.M.A. Gomes; O.A. Santos; S. Santos & R.B. Torres","569","2007","10","10",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009",NA,"subparcela 34, indivíduo I 0679",NA,NA,NA,NA,NA,NA,NA,"2017","09","15",NA,"-45.083511","-23.367009",NA,NA,NA,NA
"193","2020-11-23 11:38:56-03","IAC","IAC","53942","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calyptranthes","ubatubana","Calyptranthes ubatubana","Sobral & Rochelle","L.D. Meireles","J.A.M.A. Gomes","s/nº","2012","10","20",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba, parcela I","-45.0711","-23.4339",NA,"coordenadas do material: 23º22#?#01S, 45º05#?#01W, 350 m s.n.m.",NA,NA,NA,NA,NA,NA,NA,"2017","09","15",NA,"-45.0711","-23.4339",NA,NA,NA,NA
