"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","individualCount","sex"
"200","2015-03-07 08:59:03-03","F","FMNH-SEEDPLANTS","V0109006F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0109006F","V0109006F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"201","2015-03-07 08:59:03-03","F","FMNH-SEEDPLANTS","V0109007F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0109007F","V0109007F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"202","2015-03-07 08:59:03-03","F","FMNH-SEEDPLANTS","V0109008F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0109008F","V0109008F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"203","2019-01-22 15:33:00-02","F","FMNH-SEEDPLANTS","V0065294F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa",NA,NA,"F. Sellow","1169",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0065294F","V0065294F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Possible type",NA,NA,NA,NA
"204","2015-03-07 08:59:40-03","F","FMNH-SEEDPLANTS","V0109469F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0109469F","V0109469F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"205","2019-09-04 18:43:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa parviflora","O. Berg",NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,"parviflora",NA,NA
"206","2019-09-04 18:43:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa parviflora","O. Berg",NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,"parviflora",NA,NA
"207","2020-04-29 16:30:12-03","UFVJM","HDJF","4008","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, JEQ","Faria, JEQ; Batista, DS; Takahashi, RS","6046","2016","06","28","Southern America","Brasil","Minas Gerais","Gondó, Fazenda Água Limpa, propriedade da Anglo American","-43.411944","-18.939167","906","906",NA,NA,"HDJF004008","HDJF004008_01","Conceição do Mato Dentro","2016","06","-43.411944","-18.939167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-04-29 16:30:12-03","UFVJM","HDJF","6489","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, JEQ","Faria, JEQ; Pinheiro, AC","7550","2017","04","14","Southern America","Brasil","Minas Gerais","Fazenda ca. de 7km de Minas Novas","-42.5903015136719","-17.218599319458",NA,NA,NA,NA,"HDJF006489",NA,"Minas Novas","2017","04",NA,NA,"54253","auto",NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-04-29 16:30:12-03","UFVJM","HDJF","6488","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, JEQ","Faria, JEQ; Pinheiro, AC","7549","2017","04","14","Southern America","Brasil","Minas Gerais","Fazenda ca. de 7km de Minas Novas","-42.5903015136719","-17.218599319458",NA,NA,NA,NA,"HDJF006488",NA,"Minas Novas","2017","04",NA,NA,"54253","auto",NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-11-23 11:39:08-03","IAC","IAC","29760","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","modesta","Eugenia modesta","DC.","M.E.G. Sobral","L.C. Bernacci; P.R.P. Andrade; R. Belinelo; S.M.P. Falivene & A.M.C. Silva","1017","1995","01","10",NA,"Brasil","São Paulo","Estação Experimental do IAC","-47.8811","-24.715",NA,NA,NA,NA,NA,NA,"Pariquera-Açu","2018","07","-47.8811","-24.7150",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"211","2020-11-23 11:39:08-03","IAC","IAC","45641","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","modesta","Eugenia modesta","DC.","F.F. Mazine-Capelo","E.F. Souto; L.C. Bernacci; F.C. Campos Neto; N.C. Oliveira & V. Luna","5144","2005","03","04",NA,"Brasil","Minas Gerais","Estrada Real","-43.3764","-19.2156",NA,NA,NA,NA,NA,NA,"Morro do Pilar","2006","02","-43.3764","-19.2156",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"212","2020-07-23 12:15:47-03","CEPLAC","CEPEC","85033","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta",NA,"M. Sobral","G. Hatschbach","48045","1984","06","18",NA,"Brasil","Bahia","Vereda Grande.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,"MUCUGÊ",NA,NA,NA,NA,"52493","auto",NA,NA,"30/12/2010",NA,NA,NA,NA,NA
"213","2020-07-23 12:15:47-03","CEPLAC","CEPEC","11963","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta",NA,"M. Sobral","R. M. Harley","15738","1974","01","31",NA,"Brasil","Bahia","16Km ao N da cidade, Rod. p/ Paraguaçu.","-41.333333","-13.333333",NA,NA,NA,NA,NA,NA,"BARRA DA ESTIVA",NA,NA,"41W20'","13S20'",NA,NA,NA,NA,"30/12/2010",NA,NA,NA,NA,NA
"214","2020-07-23 12:15:47-03","CEPLAC","CEPEC","28138","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta",NA,"M. Sobral","Grupo Pedra do Cavalo","873","1980","10","01",NA,"Brasil","Bahia","Roncador. Vale dos Rios Paraguaçu e Jacuipe.","-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,"CACHOEIRA",NA,NA,"39W5'","12S32'",NA,NA,NA,NA,"30/12/2010",NA,NA,NA,NA,NA
"215","2020-07-23 12:15:47-03","CEPLAC","CEPEC","79650","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta",NA,"M. Sobral","M. L. Guedes","5658","1997","02","15",NA,"Brasil","Bahia","Caminho para Guiné.","-41.475278","-12.939722",NA,NA,NA,NA,NA,NA,"MUCUGÊ",NA,NA,"41W28'31","12S56'23",NA,NA,NA,NA,"30/12/2010",NA,NA,NA,NA,NA
"216","2020-07-23 12:15:47-03","CEPLAC","CEPEC","56767","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta",NA,"G. M. Barroso","S. C. de Sant'Ana","255","1992","11","21",NA,"Brasil","Bahia","Ca. 10Km na estrada Itaetê/Andaraí. Margem do Rio.","-40.9724998474121","-12.9863996505737",NA,NA,NA,NA,NA,NA,"ITAETÉ",NA,NA,NA,NA,"36442","auto",NA,NA,"30/12/1998",NA,NA,NA,NA,NA
"217","2020-02-17 11:30:03-03","UEG","HUEG","13281","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, J.E.Q.","Faria, J.E.Q.; Zanatta, M R V; Moreira, H.J.C.","2207","2011","12","10","Southern America","Brasil","Minas Gerais",NA,"-42.884722","-16.558056","833","833",NA,"Arbusto ca. 2m de altura, botões florais verdes.; Arredores de Grão Mogol, saída para a torre de tv. Ambiente rupestre.","HUEG013281",NA,"Grão Mogol","2011","12","-42.884722","-16.558056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-02-17 11:30:03-03","UEG","HUEG","1707","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria Junior, J.E.Q.","Ramalho, C.L.; Miranda","434","2003","09","13","Southern America","Brasil","Goiás","Parque estadual Serra dos Pirineus.",NA,NA,NA,NA,NA,"Arbusto.; Campo rupestre próximo a um campo úmido.","HUEG001707",NA,"Serra dos Pireneus","2015","03",NA,NA,NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"219","2020-02-17 11:30:03-03","UEG","HUEG","11249","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, J.E.Q.","Faria, J.E.Q.","2391","2012","02","20","Southern America","Brasil","Minas Gerais","Estação Ecológica de Peti, mirante do cruzeiro. Entre rochas, no mirante.","-43.368333","-19.889444","818","818",NA,"Arbusto ca. 2 m de altura, fruto imaturo verde e maduro vermelho e negro.","HUEG011249",NA,"São Gonçalo do Rio Abaixo","2012","02","-43.368333","-19.889444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-02-17 11:30:03-03","UEG","HUEG","13281","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, J.E.Q.","Faria, J.E.Q.; Zanatta, M R V; Moreira, H.J.C.","2207","2011","12","10","Southern America","Brasil","Minas Gerais",NA,"-42.884722","-16.558056","833","833",NA,"Arbusto ca. 2m de altura, botões florais verdes.; Arredores de Grão Mogol, saída para a torre de tv. Ambiente rupestre.","HUEG013281",NA,"Grão Mogol","2011","12","-42.884722","-16.558056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-12-20 18:46:41-03","UFSJ","HUFSJ","5751","S","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, JEQ","Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A","2391","2012","02","20",NA,"Brasil","Minas Gerais","Estação Ecológica de Peti, mirante do cruzeiro","-43.368333","-19.889444","818","818",NA,"Arbusto ca. 2 m de altura, fruto imaturo verde e maduro vermelho e negro","HUFSJ005751",NA,"São Gonçalo do Rio Abaixo","2012","02","-43.368333","-19.889444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-02-27 14:02:50-03","UFSJ","HUFSJ","5865","S","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, JEQ","Faria, JEQ","2648","2012","04","14",NA,"Brasil","Bahia","Margem da estrada de Mucugê para Ibicoara, em frente à entrada para Guiné","-41.437778","-13.021389","102","102",NA,"Arbusto ca. 2 m de altura, caule castanho rugoso, frutos imaturos verdes","HUFSJ005865",NA,"Mucugê","2012","04","-41.437778","-13.021389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-09-22 13:48:58-03","USP","SPFW","1100","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","C.D.Legrand 1958","Reitz ;Klein","6670","1958","04","17",NA,"Brasil","Santa Catarina",NA,"-48.8456001281738","-26.3043994903564","650","650",NA,NA,NA,NA,"Joinvile",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-11-04 17:29:59-03","UEM","HUEM","5861","S","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Sobral, M","Souza, VC; Miyagi, PH; Souza, JP","8267","1995","03","11",NA,"Brasil","Minas Gerais","Beira de estrada, Ca. 9km de Serro em direção a Milho Verde. Campo rupestre, com mata adjacente","-43.3793983459473","-18.604700088501","1000","1000",NA,"Árvore ca. 4m alt.; frutos pretos","HUEM000008463","HUEM000008463","Serro","2009","08",NA,NA,"37754","auto","01",NA,NA,NA,NA,NA,NA,NA
"225","2020-11-12 17:01:51-03","UEL","FUEL","36814","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.","Sobral, M","Mello Barreto","10591","1940","01","06",NA,"Brasil","Minas Gerais","Lagoa de D. Ignacia, Ignacia","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"FUEL008824",NA,"Jaboticatubas","2004",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-01 15:05:26-03","UnB","UB","181169","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.","Sobral, M","Harley, RM; Bromley, GL; Carvalho, AM; Nunes, JMS; et al.","22975","1980","06","01","Southern America","Brasil","Bahia","16 km along the Morro do Chapéu to Utinga road, S.W. of Morro do Chapéu.","-41.283333","-11.633333","980","980",NA,"Open, scrubby campos gerais vegetation.; Shrub to 1,5 m.; leaves coriaceous, mid-green above, pale beneath; flowers buds brownish-grey.",NA,NA,"Morro do Chapéu","2003",NA,"-41.283333","-11.633333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-01 15:05:40-03","UnB","UB","130463","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Mazine-Capelo, FF","Cavalo, GP","873","1980","10",NA,"Southern America","Brasil","Bahia","Roncador, Cachoeira/Bahia-Vale dos Riso Paraguaçu e Jacuípe","-39.083333","-12.533333",NA,NA,NA,"Flores alvas.; Arbusto 2m.",NA,NA,NA,"2005",NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-01 15:05:40-03","UnB","UB","5549","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Proença, CEB; Moretto, GL","1363","1996","01","06","Southern America","Brasil","Goiás","RPPN Linda Serra dos Topázios","-47.666667","-16.75",NA,NA,NA,"Pequenos pontos translúcidos e esparsos por todo o mesófilo foliar; cheiro de myrtaceae na folha.; SubArbusto 0,5m. Fruto verde.; Cerrado. Topologia: Plano. Solo: Solo arenoso, cascalhento com rochas grandes.",NA,NA,"Cristalina",NA,NA,"-47.666667","-16.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-11-01 15:05:40-03","UnB","UB","186193","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, JEQ","Brandão, M","15810",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Mata do Santo Ignácio.","-47.2002983093262","-18.4733009338379",NA,NA,NA,NA,NA,NA,"Coromandel","2012","08",NA,NA,"60859","auto",NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-01 15:05:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Vasconcelos, TNC; Valdemarin, KS; Mazine, FF; Lucas, E","735","2015","10","19","Southern America","Brasil","Minas Gerais",NA,"-43.587778","-18.232056","1293","1293",NA,NA,NA,NA,"Diamantina",NA,NA,"-43.587778","-18.232056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-11-01 15:05:40-03","UnB","UB","131059","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, JEQ","Irwin, HS","32572","1971","02","19","Southern America","Brasil","Bahia","Ca. 5km S of town of Morro do Chapéu",NA,NA,NA,NA,NA,"Corolla white.; Shrub 1m.; Cerrado",NA,NA,NA,"2013","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-11-01 15:05:40-03","UnB","UB","161573","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, JEQ","Faria, JEQ; Fagg, CW","551","2009","06","28","Southern America","Brasil","Bahia","Margem direita da Br-242 (km 346) sentido Lençóis, Chapada Diamantina, Ponto 225","-41.481111","-12.459722",NA,NA,NA,"Solo rochoso, relevo acidentado; Arbusto ca. de 1,5 m de altura, caule liso, botões florais verdes; Vegetação de Cerrado com afloramento rochoso",NA,NA,"Palmeiras","2013","03","-41.481111","-12.459722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-11-01 15:05:40-03","UnB","UB","182433","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, JEQ","Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","15738","1974","01","31","Southern America","Brasil","Bahia","16km N of Barra da Estiva on the Paraguaçu road.","-41.333333","-13.333333",NA,NA,NA,"Shrub 1.5m high. Fruit on declinate pedicels, brigt red at first, turning blac when ripe; Burn-over grassland and low woodland ao sand with laterite",NA,NA,NA,"2012","09","-41.333333","-13.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-11-01 15:05:40-03","UnB","UB","191274","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, JEQ","Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A","2438","2012","02","22","Southern America","Brasil","Minas Gerais","Serra do Caraça, próximo à sede, ao satuário","-43.487222","-20.098611","1293","1293",NA,"Arvoreta ca. 2 m de altura, fruto imaturo verde e quase maduro vermelho; Borda de mata, ambiente rupestre",NA,NA,"Catas Altas","2012","02","-43.487222","-20.098611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-11-01 15:05:40-03","UnB","UB","191421","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, JEQ","Faria, JEQ; Zanatta, MRV; Moreira, HJC","2207","2011","12","10","Southern America","Brasil","Minas Gerais","Arredores de Grão Mogol, saída para o torre de Tv","-42.884722","-16.558056","833","833",NA,"Arbusto ca. 2 m de altura, botões florais verdes; Ambiente rupestre",NA,NA,"Grão Mogol","2011","12","-42.884722","-16.558056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-11-01 15:05:40-03","UnB","UB","191528","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, JEQ","Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A","2391","2012","02","20","Southern America","Brasil","Minas Gerais","Estação Ecológica de Peti, mirante do cruzeiro","-43.368333","-19.889444","818","818",NA,"Arbusto ca. 2 m de altura, fruto imaturo verde e maduro vermelho e negro; Entre rochas, no mirante",NA,NA,"São Gonçalo do Rio Abaixo","2012","02","-43.368333","-19.889444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-11-01 15:05:40-03","UnB","UB","191554","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, JEQ","Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A","2437","2012","02","22","Southern America","Brasil","Minas Gerais","Serra do Caraça, próximo à sede, ao satuário","-43.487222","-20.098611","1293","1293",NA,"Arvoreta ca. 2 m de altura, fruto imaturo verde; Borda de mata, ambiente rupestre",NA,NA,"Catas Altas","2012","02","-43.487222","-20.098611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-01 15:05:40-03","UnB","UB","191705","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, JEQ","Faria, JEQ","2648","2012","04","14","Southern America","Brasil","Bahia","Margem da estrada de Mucugê para Ibicoara, em frente à entrada para Guiné","-41.437778","-13.021389","1026","1026",NA,"Arbusto ca. 2 m de altura, caule castanho rugoso, frutos imaturos verdes; Cerrado ralo",NA,NA,"Mucugê","2012","04","-41.437778","-13.021389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-01 15:05:40-03","UnB","UB","199160","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, JEQ","Faria, JEQ","3103","2012","11","28","Southern America","Brasil","Minas Gerais","No povoado do Funil, ao lado da gruta e cruzeiro","-43.888889","-22.011667","962","962",NA,"Arbusto ca. 1,5 m de altura, caule rugoso acinzentado, botão floral verde; Ambiente rupestre de porte baixo em encosta",NA,NA,"Rio Preto","2012","11","-43.888889","-22.011667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-01 15:05:40-03","UnB","UB","216001","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, JEQ","Faria, JEQ; Vasconcelos, TNC; Lucas, EJ","4176","2014","10","26","Southern America","Brasil","Bahia","Margem da rodovia entre Lençóis & Itaberaba, próximo a Lençóis","-41.315278","-12.495556","455","455",NA,"Foto, DNA, alcool?; Arbusto ca. 3 m de altura. Caule liso castanho, botões verdes e fruto velho; Cerrado antropizado",NA,NA,"Lençóis","2014","10","-41.315278","-12.495556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-01 15:05:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Vasconcelos, TNC; Valdemarin, KS; Mazine, FF; Lucas, E","740","2015","10","19","Southern America","Brasil","Minas Gerais",NA,"-43.587778","-18.232056","1293","1293",NA,NA,NA,NA,"Diamantina",NA,NA,"-43.587778","-18.232056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-01 15:05:40-03","UnB","UB","130465","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Mazine-Capelo, FF","Ordones, J","646","2000","12","16","Southern America","Brasil","Minas Gerais","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Arbusto.; Mata",NA,NA,"Catas Altas","2005",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-11-01 15:05:40-03","UnB","UB","130464","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Mazine-Capelo, FF","Mazine-Capelo, FF","852","2003","02","24","Southern America","Brasil","Minas Gerais","Parque Natural do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,"Frutos maduros roxos e imaturos verdes.; Arbusto 2,5m.; Cerrado",NA,NA,"Santa Bárbara","2005",NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-01 15:05:47-03","UnB","UB","130803","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O. Berg","Proença, CEB","Irwin, HS","28987","1971","01","24","Southern America","Brasil","Minas Gerais","Ca. 9km W of Barão de Cocais",NA,NA,NA,NA,NA,"Fruit green.; Shrub 2m.; Gallery forest",NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-01 15:05:47-03","UnB","UB","130804","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O. Berg","Proença, CEB","Irwin, HS","30403","1971","01","15","Southern America","Brasil","Minas Gerais","Ca. 35km E of Belo Horizonte, near BR-31",NA,NA,NA,NA,NA,"Corolla greenish cream.; Shrub 0,75m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-01 15:05:47-03","UnB","UB","130805","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O. Berg","Sobral, M","Irwin, HS","29633","1971","02","02","Southern America","Brasil","Minas Gerais","Ca. 3km N of Mariana, road to Santa Bárbara",NA,NA,NA,NA,NA,"Fruit green, maturing yellow-orange.; Shrub 1m.",NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-01 15:05:47-03","UnB","UB","130806","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O. Berg","Sobral, M","Irwin, HS","29041","1971","01","24","Southern America","Brasil","Minas Gerais","Ca. 10km W of Barão de Cocais",NA,NA,NA,NA,NA,"Corolla and stamens white.; Shrub 2m.; Cerrado",NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-01 15:05:47-03","UnB","UB","153644","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O. Berg","Faria, JEQ","Cavalcanti, TB; Silva, VS; Cordovil, SP; et al.","1721","1995","09","27","Southern America","Brasil","Goiás","Margem esquerda do Rio Corumbá. Próximo a foz do córrego Gameleira","-48.5","-17.966667",NA,NA,NA,"Frequência relativa: ocasional. Substrato: arenoso. Relevo: montanhoso; Subarbusto 50 a 60 cm de altura. Cor da flor: creme. Cor do fruto: Vermelho; Cerrado pertubado",NA,NA,"Corumbaíba","2012","11","-48.5","-17.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-10-03 10:04:13-03","UFSCar","SORO","4655","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Mazine, F.F.; Vieira, S.; Romão, G.O.","852","2003","02","24",NA,"Brasil","Minas Gerais","Parque Nacional do Caraça, cerrado, trilha para a Cascatinha.","-43.4152984619141","-19.959400177002",NA,NA,NA,"Arbusto, 2,5m, frutos maduros roxos e imaturos verdes. Fotos. Amostras coletadas para análise molecular",NA,NA,"Santa Bárbara",NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA
