"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem","typeStatus"
"96","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921543","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Glaziou, A.",NA,"1883","1","5",NA,"Brasil","Rio de Janeiro",NA,"Chemin du Cachambú, près de Petropolis.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921543' target='other'> <mi>dwc_moreinfo</mi></a>","P03921543","P03921543_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3030",NA,NA,NA
"97","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921544","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921544' target='other'> <mi>dwc_moreinfo</mi></a>","P03921544","P03921544_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921545","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Vauthier",NA,"1833","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921545' target='other'> <mi>dwc_moreinfo</mi></a>","P03921545","P03921545_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48",NA,NA,NA
"99","2015-09-04 16:24:53-03","MNHN","RECOLNAT_MNHN_P","P04541463","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Glaziou, A.",NA,"1869","1","1",NA,"Brasil","Rio de Janeiro",NA,"Corcovado, Tijuca, Petrópólis (Rio Jan.).",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04541463' target='other'> <mi>dwc_moreinfo</mi></a>","P04541463","P04541463_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3031",NA,NA,NA
"100","2015-09-05 12:28:37-03","MNHN","RECOLNAT_MNHN_P","P06801186","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Santos, A.",NA,"2008","9","11",NA,"Brasil","São Paulo","Santo André","Parque Andreense; Rua Felipe dos Santos.","-46.46667","-23.75",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06801186' target='other'> <mi>dwc_moreinfo</mi></a>","P06801186","P06801186_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"59",NA,NA,NA
"101","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921535","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Glaziou, A.",NA,"1892","10","2",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Alto Macahé.","-42.5311012268066","-22.2819004058838",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921535' target='other'> <mi>dwc_moreinfo</mi></a>","P03921535","P03921535_01","33190","auto",NA,NA,NA,NA,NA,NA,NA,"20365",NA,NA,NA
"102","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921547","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Glaziou, A.",NA,"1888","12","7",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921547' target='other'> <mi>dwc_moreinfo</mi></a>","P03921547","P03921547_01","57442","auto",NA,NA,NA,NA,NA,NA,NA,"17629",NA,NA,NA
"103","2015-09-04 15:15:50-03","MNHN","RECOLNAT_MNHN_P","P03921537","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Glaziou, A.",NA,"1868","12","19",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921537' target='other'> <mi>dwc_moreinfo</mi></a>","P03921537","P03921537_01","57442","auto",NA,NA,NA,NA,NA,NA,NA,"3031",NA,NA,NA
"104","2021-02-11 17:21:30-03","UFPR","UPCB","76359","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Amorim, A.M.A.","7579","2008","07","20",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas. Localidade de Alegre. Trilha do Pau-Oco. Floresta Estacional Semidecidual. Elev. 600m.","-40.519","-20.291",NA,NA,NA,"Árvore ca. 12m alt. Na margem de riacho. Frutos imaturos verdes..",NA,NA,NA,NA,"Gomes, M.","2013","07","20","-40.519","-20.291",NA,NA,NA,NA,NA
"105","2021-02-11 17:21:30-03","UFPR","UPCB","76445","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Fraga, C.N.","2053","2008","05","06",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas. São Paulo Viana, beira da estrada. Floresta Ombrófila Densa Montana. Elev.: 575m","-40.533","-20.3",NA,NA,NA,"Arbusto, ca. 4m. Frutos verdes..",NA,NA,NA,NA,"Gomes, M.","2008",NA,NA,"-40.533","-20.300",NA,NA,NA,NA,NA
"106","2021-02-11 17:21:30-03","UFPR","UPCB","42975","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) Presl","?",NA,"1961","09","12",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boraceia","-45.8400001525879","-23.5300006866455",NA,NA,NA,"2m de altura, flores com anteras amarelas. Nome vulgar: pau-d'água..",NA,NA,"18032","auto","Anunciação, E.A.","1996","03","27",NA,NA,NA,NA,NA,NA,NA
"107","2016-10-05 12:35:00-03","MO","MOBOT","3096869","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","J. Lhotsky","Lhotsky s.n.","1831",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"108","2016-10-31 11:14:00-02","MO","MOBOT","3091079","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","W. Wayt Thomas","Thomas 13460","2003","3","19","South America","Brazil","Bahia",NA,"Mun. Ibirapitanga: 22 km N of Itamarati on BR 101, then 6.8 km E on road to Embratel Tower. Reserva Municipal Cachoeira do Pau. Southern Bahian wet forest.","-39.4591667","-13.8908333","690.00000000",NA,NA,NA,NA,NA,NA,NA,"C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"109","2016-10-31 11:12:00-02","MO","MOBOT","3091108","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","A. Custodio Filho|Alwyn H. Gentry","Custodio Filho 4526","1987","2","3","South America","Brazil","São Paulo",NA,"Boracia, between Moji das Cruzes and Biritiba-Mirim crest of Serra do Mar. Transect 1.","-46","-23.5833333","800.00000000",NA,NA,NA,NA,NA,NA,NA,"C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"110","2018-06-26 05:23:00-03","MO","MOBOT","3098724","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","Pedro Fiaschi|André M. Amorim|J. Lima da Paixão|Jomar G. Jardim|Sérgio C. de Sant'Ana","Fiaschi 1914","2004","1","23","South America","Brazil","Bahia",NA,"Ilheus; Barro Preto; Serra da Pedra Lascada; 13.7km de Barro Preto, na estrada que passa pela Fazenda Sao Miguel, em direcao a serra; Trilha de acesso a trilha de subida para ot opo da serra","-39.2","-14.7666667","600.00000000","900.00000000",NA,NA,NA,NA,NA,NA,"C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"111","2015-10-22 10:03:21-02","UNIOESTE","UNOP","7515","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","Heringer, E.P.","1753","1945","01","20",NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,"Planta arborea.",NA,NA,"13937","auto","Coelho, V.P.M.; Souza, P.P. de","2008","09","27",NA,NA,NA,NA,NA,NA,NA
"112","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","10475",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) Presl.","L. D. Thomaz","1767","1994","01","19",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Altura 6m. Pap 26cm, caule interno creme, com botões.","MBML010475",NA,NA,NA,"M. Gomes/1995",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"113","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","10546",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) Presl.","L. D. Thomaz","978","1995","01","17",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Altura 6m, PAP 26cm, caule interno creme, com botões e flores verdes.","MBML010546",NA,NA,NA,"M. Gomes/1995",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"114","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","10557",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) Presl.","L. D. Thomaz","1768","1994","04","20",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Altura 6m. PAP 23cm, caule interno branco, com frutos secos amarronzados.","MBML010557",NA,NA,NA,"M. Gomes/1995",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"115","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","10568",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) Presl.","L. D. Thomaz","1766","1994","03","22",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Altura 6m, PAP 23cm, caule interno branco, frutos verdes.","MBML010568",NA,NA,NA,"M. Gomes/1995",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"116","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","10569",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) Presl.","L. D. Thomaz","1769","1994","03","22",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Altura 6m. PAP 23cm, caule interno branco, com frutos verdes.","MBML010569",NA,NA,NA,"F.Z. Saiter/07-XI-2012",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"117","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","12258",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) Presl.","G. Hupp; et al","77","1997","01","29",NA,"Brasil","Espírito Santo","Santa Teresa","Mata do Tabajara","-40.556389","-19.951389",NA,NA,NA,"Planta com 2m de altura, frutos jovens. Trilha do cano d'água.","MBML012258",NA,NA,NA,"D. Zappi/Out.2009",NA,NA,NA,"40W33'23","19S57'5",NA,NA,NA,NA,NA
"118","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","15920",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) Presl.","L. Kollmann; et al","5488","2002","02","05",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Arvoreto 6m. Frutos verdes.","MBML015920",NA,NA,NA,"D. Zappi/Out.2009",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"119","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","17642",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) Presl.","R.R. Vervloet; et al","430","2002","07","04",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Arbusto com 5m, frutos imaturos de cor verde, fundo de vale, dossel aproximado 27m.","MBML017642",NA,NA,NA,"D. Zappi/Out.2009",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"120","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","20008",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) Presl.","R.R. Vervloet; et al","2001","2003","03","13",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Arvoreto de 6m, frutos imaturos de cor verde, meia encosta, dossel 20m.","MBML020008",NA,NA,NA,"D. Zappi/Out.2009",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"121","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","29138",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) Presl.","F. Z. Saiter","72","2004","04","21",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Árvore com 6m alt., PAP 23cm, frutos esbranquiçados, A2P54N1383.","MBML029138",NA,NA,NA,"F. Z. Saiter/2005",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"122","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","33305",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) Presl.","M. Simonelli; F. A. R. Matos, L. F. Magnago","1174","2007","04","22",NA,"Brasil","Espírito Santo","Mimoso do Sul","Serra das Torres","-41.239444","-21.025556",NA,NA,NA,"Botões verdes","MBML033305",NA,NA,NA,"R. Brito, 19/02/2007",NA,NA,NA,"41W14'22","21S1'32",NA,NA,NA,NA,NA
"123","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","49773",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) Presl.","P.J. Coelho; A.D. Ferreira","82","2014","12","05",NA,"Brasil","Espírito Santo","Santa Teresa","RPPN Vale do Sol, Floresta Ombrófila Densa, Borda do cafezal, subida lado esquerdo, lago seco","-40.533333","-19.95",NA,NA,NA,"Arbusto 2m, flores imaturas","MBML049773",NA,NA,NA,NA,NA,NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA,NA
"124","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","53279",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) Presl.","A.D. Ferreira","34","2014","06","20",NA,"Brasil","Espírito Santo","Santa Teresa","RPPN VALE DO SOL. Trilha que percorre o Córrego","-40.533333","-19.95",NA,NA,NA,"Árvore de 4m. Frutos secos","MBML053279",NA,NA,NA,NA,NA,NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA,NA
"125","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","51844",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) Presl.","M. Simonelli; F. A. R. Matos, C. Cesati","1446","2008","01","03",NA,"Brasil","Espírito Santo","Venda Nova","Propriedade de Audir Cesati","-41.098722","-20.431028","1072","1072",NA,"4m de alt., botões verdes, frutos negros(passado)","MBML051844",NA,NA,NA,NA,NA,NA,NA,"41W5'55,4","20S25'51,7",NA,NA,NA,NA,NA
"126","2021-03-03 13:56:29-03","UFF","NIT","NIT790","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","A. Lobão","2186","2014","09","20",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"NIT00000789",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-11-18 11:50:09-03","UERJ","HRJ","12592","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","C.Y#?#. G. Manão,; S.J. Silva Neto","s.n.","2009","11","25",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00012637",NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-11-18 11:41:22-03","UERJ","HRJ","12591","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","V. Maioli; M.N. Marinho","s.n.","2009","11","25",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00012638",NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-11-18 11:41:22-03","UERJ","HRJ","12233","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","S.J. Silva Neto; S. J. Silva Neto, W. Silva, C.L. Oliveira, D.C. Paiva.","s.n.","2012","02","07",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471","506","506",NA,NA,"HRJ00012640",NA,"32988","auto","S. J. Silva Neto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-11-18 11:41:22-03","UERJ","HRJ","12573","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","L.P.G Rosa; W. Silva, L. Mauad, M.C. Fraga, R. Cesar","s.n","2011","07","20",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471","580","580",NA,NA,"HRJ00012639",NA,"32988","auto","S. J. Silva Neto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-02-25 10:12:19-03","CVRD","CVRD","2049","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Bathysa","cf. stipulata","Bathysa cf. stipulata","(Vell.) Presl","Menandro, M.S.","136","1988","09","06","América do Sul","BRASIL","MG","Rio Vermelho","Árvore em mata secundária.","-43.0092010498047","-18.2936000823975",NA,NA,NA,"Folhas disc. com face ventral mais clara e nervura principal pilosa. Ramos de cor areia com estípulas inter-peciolares amareladas. <ll>dwc_commonname:</ll> João henrique","CVRD002049",NA,"26996","auto","Piero Delprete","1999","03","18",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"132","2021-02-25 10:12:19-03","CVRD","CVRD","14128","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) Presl","J.R. Stehmann","4728","2007","02","08","América do Sul","BRASIL","ES","Linhares","Curso de Taxonomia UFMG","-40.0865","-19.147778","50","50",NA,"frutos verdes <ll>dwc_commonname:</ll> Pau folhudo","CVRD014128",NA,NA,NA,"Geovane S. Siqueira","2012","10","17","40°05'11,4W","19°08'52,0S","Magnoliopsida",NA,NA,NA,NA
"133","2021-02-25 10:12:19-03","CVRD","CVRD","11196","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) Presl","Folli, D.A.","6029","2008","05","10","América do Sul","BRASIL","ES","Pinheiros",NA,"-40.142812","-18.371074",NA,NA,NA,"<ll>dwc_commonname:</ll> Pau folhudo","CVRD011196",NA,NA,NA,"Domingos A. Folli","2008","05","10","-40,142812","-18,371074","Magnoliopsida",NA,NA,NA,NA
"134","2021-02-25 10:12:19-03","CVRD","CVRD","6216","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) Presl","Folli, D.A.","3391","1999","04","06","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Pau folhudo","CVRD006216","CVRD006216","48094","auto","Geovane S. Siqueira","2010","11","23",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"135","2021-02-25 10:12:19-03","CVRD","CVRD","5373","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) Presl","Folli, D.A.","2708","1996","03","19","América do Sul","BRASIL","ES","Linhares","MME.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Pau folhudo","CVRD005373","CVRD005373","48094","auto","J. H. Kirkbride Jr.","2006","01","10",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"136","2020-09-12 05:00:02-03","US","US","3036336","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","J. Comiote","97","1984","9","13","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Estrada da Vista Chinesa 741, Km 2 em frente a entrada do DECAM.",NA,NA,NA,NA,NA,NA,"US02361988","US02361988_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"137","2020-09-12 05:00:02-03","US","US","254948","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","S. É. von Bridel","s.n.","1823","2",NA,"South America","Brazil",NA,NA,"Brasilia, in fruticetis pr. Mand [interpreted]",NA,NA,NA,NA,NA,NA,"US02361996","US02361996_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"138","2020-09-12 05:00:02-03","US","US","2472147","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","H. Martins","169","1959","12","14","South America - Neotropics","Brazil","Rio de Janeiro",NA,"GB, Estr. Vista Chinesa, Km 2.",NA,NA,NA,NA,NA,NA,"US02361992","US02361992_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"139","2020-09-12 05:00:02-03","US","US","3494238","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","D. Folli","2708",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,"Reserva Florestal de Linhares-Linhares-ES, Estarda: Gavea Km 1.1, MME.",NA,NA,NA,NA,NA,NA,"US02361986",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"140","2020-09-12 05:00:02-03","US","US","2613929","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","J. Lanna Sobro","785","1965","2","22","South America","Brazil",NA,NA,"Brasil, Guanabara, Tijuca, Horto.",NA,NA,NA,NA,NA,NA,"US02361990","US02361990_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"141","2020-09-12 05:00:02-03","US","US","2789091","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","-. Pereira","4221","1958","12","4","South America - Neotropics","Brazil","Distrito Federal",NA,"Estrada da Vista Chinesa, cotica.",NA,NA,NA,NA,NA,NA,"US02361994","US02361994_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"142","2020-09-12 05:00:02-03","US","US","3212113","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","R. Ribeiro & A. H. Gentry","1054","1987","9","10","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Alto da Boa Vista, Morro Queimado, vertente Sul.","-43.27","-22.97",NA,NA,NA,NA,"US02361987","US02361987_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"143","2020-09-12 05:00:02-03","US","US","3018633","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","D. Araujo","6074",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Mun. de Angra dos Reis, Ilha Grande, Reserva Biologica Estadual da Praia do Sul, mata de encosta atras da baixada so Sul.","-44.28","-23.17",NA,NA,NA,NA,"US02361989","US02361989_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"144","2020-09-12 05:00:02-03","US","US","1672306","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","C. Lemos & F. C. Hoehne","1a","1931","9","11","South America - Neotropics","Brazil","São Paulo",NA,"Estacao Biologica do Alto da Serra.",NA,NA,NA,NA,NA,NA,"US02361995","US02361995_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"145","2020-09-12 05:00:02-03","US","US","2789095","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","P. Occhioni","1641","1959","4","30","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Procedencia Nova Estrada Rio-Teresopolis.",NA,NA,NA,NA,NA,NA,"US02361993","US02361993_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"146","2020-09-12 05:00:02-03","US","US","2776252","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","J. Lanna Sobro","785","1965","2","22","South America","Brazil",NA,NA,"Brasil, Guanabara, Tijuca, Horto.",NA,NA,NA,NA,NA,NA,"US02361991","US02361991_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
