"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","typeStatus"
"226","2020-10-14 10:05:25-03","FURB","FURB","27055","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2011","01","26","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2582","2010","06","15","Brasil","Santa Catarina","Nova Trento","RPPN Prima Luna / Monte Barão.","-49.0269445","-27.2636111","-49.0269445","-27.2636111","1097","1097","Epífita IFFSC e8007a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa Alto Montana; Estágio Primário; interior do fragmento Habito: epífita;","FURB10171","FURB10171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-10-14 10:05:25-03","FURB","FURB","27875","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Cadorin, TJ","2010","06","24","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2827","2010","06","24","Brasil","Santa Catarina","Florianópolis","Parque Municipal da Lagoa do Peri.","-48.535","-27.7241667","-48.5350000","-27.7241667","317","317","Epífita IFFSC e8003b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita de Cyathea;","FURB10170","FURB10170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-10-14 10:05:25-03","FURB","FURB","27926","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2010","08","25","Korte, A.; Kniess, A.","4018","2010","07","14","Brasil","Santa Catarina","Nova Trento","Valsugana.","-49.0505556","-27.3586111","-49.0505556","-27.3586111","307","307","Florística IFFSC 426 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita;","FURB10169","FURB10169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-10-14 10:05:25-03","FURB","FURB","27984","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Cadorin, TJ","2010","08","25","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","3031","2010","07","13","Brasil","Santa Catarina","Blumenau","Área Virgem Parque Nacional da Serra do Itajaí.","-49.1391666","-27.0969444","-49.1391666","-27.0969444","660","660","Epífita IFFSC e578b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita de Cyathea;","FURB10168","FURB10168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-08 08:55:26-03","FURB","FURB","2821","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Hiendlmayer, R","2007","03","02","Sevegnani, L.",NA,"1998","08","11","Brasil","Santa Catarina","Blumenau","RPPN Bugerkopf.","-49.075","-27.0052778","-49.0750000","-27.0052778",NA,NA,NA,"FURB10060","FURB10060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-10-14 10:05:25-03","FURB","FURB","28474","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Cadorin, TJ","2010","07","10","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2997","2010","07","10","Brasil","Santa Catarina","Antônio Carlos","RPPN Caraguatá.","-48.87","-27.45","-48.8700000","-27.4500000","710","710","Epífita IFFSC e388b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa Montana; Estágio Avançado; interior do fragmento Habito: epífita de Alsophila;","FURB10167","FURB10167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-10-14 10:05:25-03","FURB","FURB","28651","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Verdi, M","2010","06","17","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","5097","2010","06","17","Brasil","Santa Catarina","Alfredo Wagner","Alto Rio Lessa.","-49.2291667","-27.7211111","-49.2291667","-27.7211111","803","803","Florística IFFSC 281 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita de xaxim;","FURB10166","FURB10166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-10-14 10:05:25-03","FURB","FURB","28728","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Schmitt, JL","2010","06","09","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2689","2010","06","09","Brasil","Santa Catarina","Rio do Sul","Fazenda Mirador.","-49.59","-27.09","-49.5900000","-27.0900000","787","787","Epífita IFFSC e573b (Abaixo de 4m) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: epífita de Cyathea;","FURB10165","FURB10165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-10-14 10:05:25-03","FURB","FURB","29048","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Schmitt, JL","2010","09","28","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2578","2010","06","01","Brasil","Santa Catarina","São Martinho","Chicão - Vargem do Cedro/Parque Estadual da Serra do Tabuleiro.","-48.87","-28.08","-48.8700000","-28.0800000","558","558","Epífita IFFSC e173b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de Cyathea;","FURB10164","FURB10164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-10-14 10:05:25-03","FURB","FURB","29123","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Schmitt, JL","2010","09","28","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2487","2010","05","19","Brasil","Santa Catarina","Treviso","Brasília.","-49.4986111","-28.4436111","-49.4986111","-28.4436111","572","572","Epífita IFFSC e74b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: epífita de Cyathea;","FURB10163","FURB10163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-10-14 10:05:25-03","FURB","FURB","30313","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2011","09","05","Korte, A.; Kniess, A.","3422","2010","05","21","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí.","-49.2308334","-27.09","-49.2308334","-27.0900000","601","601","Florística IFFSC 577 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB10162","FURB10162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-10-14 10:05:25-03","FURB","FURB","30615","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2010","10","14","Korte, A.; Kniess, A.","3778","2010","06","23","Brasil","Santa Catarina","José Boiteux","Morro da Cruz.","-49.6783334","-26.9086111","-49.6783334","-26.9086111","652","652","Florística IFFSC 687 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: epífita;","FURB10161","FURB10161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-10-14 10:05:25-03","FURB","FURB","30668","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2010","10","14","Korte, A.; Kniess, A.","4105","2010","08","18","Brasil","Santa Catarina","Joinville","Barragem do 8º Salto - Serra do Piraí.","-49.0505556","-26.2802778","-49.0505556","-26.2802778","698","698","Florística IFFSC 1026 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB10160","FURB10160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-10-14 10:05:25-03","FURB","FURB","30929","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2010","10","18","Korte, A.; Kniess, A.","4348","2010","09","15","Brasil","Santa Catarina","Taió","Gramado.","-50.2205556","-27.0002778","-50.2205556","-27.0002778","893","893","Florística IFFSC 624 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB10159","FURB10159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-10-14 10:05:25-03","FURB","FURB","31484","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2010","11","03","Korte, A.; Kniess, A.","4600","2010","10","13","Brasil","Santa Catarina","Águas Mornas","Rio Miguel.","-48.9608333","-27.7202778","-48.9608333","-27.7202778","460","460","Florística IFFSC 284 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: epífita;","FURB10158","FURB10158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-10-14 10:05:25-03","FURB","FURB","31748","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2010","11","05","Korte, A.; Kniess, A.","4575","2010","10","06","Brasil","Santa Catarina","Major Gercino","Reserva Indígena Águas Claras.","-48.9605556","-27.3602778","-48.9605556","-27.3602778","258","258","Florística IFFSC 427 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB10157","FURB10157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-10-14 10:05:25-03","FURB","FURB","32105","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2010","11","09","Korte, A.; Kniess, A.","4710","2010","10","27","Brasil","Santa Catarina","Major Vieira","Rio da Serra.","-50.4","-26.64","-50.4000000","-26.6400000","1009","1009","Florística IFFSC 847 (Epífita) Habitat: Floresta Ombrófila Mista; Estágio Avançado - explorado; interior do fragmento Habito: epífita;","FURB10156","FURB10156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-10-14 10:05:25-03","FURB","FURB","32797","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2010","12","01","Korte, A.; Kniess, A.","4859","2010","11","09","Brasil","Santa Catarina","Camboriú","Cobra Fria.","-48.7805556","-27.09","-48.7805556","-27.0900000","341","341","Florística IFFSC 582b (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita;","FURB10154","FURB10154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-10-14 10:05:25-03","FURB","FURB","33366","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2011","01","14","Korte, A.","5157","2010","11","24","Brasil","Santa Catarina","Garuva","Estrada Bonita (Serra do Quiriri).","-48.9605556","-26.1002778","-48.9605556","-26.1002778","800","800","Florística IFFSC 1066b (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: epífita;","FURB10153","FURB10153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-10-14 10:05:25-03","FURB","FURB","33833","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2011","01","19","Dreveck, S.; Verdi, M.","2445","2010","10","11","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho Estação - APA Rio Vermelho/Humbold.","-49.2638889","-26.2705556","-49.2638889","-26.2705556","1010","1010","Plano de Manejo APA do Rio Vermelho/Humbold Habitat: Floresta Ombrófila Mista; Estágio Médio Habito: epífita;","FURB10152","FURB10152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-10-14 10:05:25-03","FURB","FURB","35937","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Cadorin, TJ","2011","04","26","Cadorin, T.J.; Oliveira, C.P.L.","3169","2011","04","26","Brasil","Santa Catarina","Jaraguá do Sul",NA,"-49.1516667","-26.3025","-49.1516667","-26.3025000","624","624",NA,"FURB10151","FURB10151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-10-14 10:05:25-03","FURB","FURB","36607","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Cadorin, TJ","2011","10","05","Cadorin, T.J.","3291","2011","10","05","Brasil","Santa Catarina","Pomerode","Ouro Preto Mineração Ltda.","-49.1319445","-26.8227778","-49.1319445","-26.8227778","364","364",NA,"FURB10150","FURB10150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-10-14 10:05:25-03","FURB","FURB","37223","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Custódio, SZ","2011","09","02","Custódio, S.Z.","42","2011","08","12","Brasil","Santa Catarina","Grão Pará","Parque Estadual da Serra Furada.","-49.4330556","-28.1175","-49.4330556","-28.1175000",NA,NA,NA,"FURB10149","FURB10149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-10-14 10:05:25-03","FURB","FURB","38421","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2010","08","24","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2661","2010","06","19","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa.","-48.4755556","-27.5766667","-48.4755556","-27.5766667","444","444","Epífita IFFSC e8004b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de Alsophila;","FURB10148","FURB10148 FURB10148_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-11-08 08:55:26-03","FURB","FURB","39136","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2012","09","26","Funez, L.A.","960","2012","09","20","Brasil","Santa Catarina","Blumenau","RPPN Bugerkopf.","-49.0705556","-27.0052778","-49.0705556","-27.0052778","207","207",NA,"FURB10147","FURB10147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-10-14 10:05:25-03","FURB","FURB","39712","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Labiak, PH","2012","09","01","Bonnet, A.; Caglioni, E.","1200194","2011","07","25","Brasil","Rio de Janeiro","Nova Friburgo","Parque Estadual Três Picos.","-42.5580556","-22.3680556","-42.5580556","-22.3680556","1600","1600",NA,"FURB10146","FURB10146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-10-14 10:05:25-03","FURB","FURB","43362","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Funez, L.A.","2014","01","23","Gasper, A.L. de; Bittencourt, F.","3223","2013","12","13","Brasil","Santa Catarina","Timbó","Morro Azul.","-49.2119444","-26.7627778","-49.2119444","-26.7627778","537","537",NA,"FURB10145","FURB10145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-10-14 10:05:25-03","FURB","FURB","43463","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2013","12","03","Gasper, A.L. de; Funez, L.A. & Vieira, C.","3341","2013","12","03","Brasil","Santa Catarina","Rio do Sul","Estrada para a Fazenda Três Picos.","-49.5519444","-27.2763889","-49.5519444","-27.2763889","797","797","Projeto REFLORA FAPESC 14843/2011-1. Habitat: floresta Habito: epífita;","FURB10144","FURB10144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-10-14 10:05:25-03","FURB","FURB","43961","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2014","04","22","Bittencourt, F.; Schmitt, M.R.","65","2014","04","13","Brasil","Santa Catarina","São Bento do Sul","CEPA Rugendas UNIVILLE, APA Municipal do Rio Vermelho/Humbold, trilha na mata próxima ao alojamento.","-49.3091667","-26.3225","-49.3091667","-26.3225000","661","661",NA,"FURB10143","FURB10143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-10-14 10:05:25-03","FURB","FURB","45156","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2014","10","28","Gasper, A.L. de; Bittencourt, F.","3618","2014","10","19","Brasil","Santa Catarina","Ituporanga","Rio do Norte.","-49.5030556","-27.3608333","-49.5030556","-27.3608333","708","708","Florística IFFSC 421 (Erva Terrícola)","FURB09988","FURB09988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-10-14 10:05:25-03","FURB","FURB","46660","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2015","03","25","Oliveira, A.A. de","1323","2015","03","06","Brasil","Santa Catarina","Porto União","Cabeceira Barra Grande.","-50.9408333","-26.4616667","-50.9408333","-26.4616667","1143","1143","Florística Entorno IFFSC 934","FURB10142","FURB10142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-10-14 10:05:25-03","FURB","FURB","48315","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price",NA,NA,NA,NA,"Oliveira, A.A. de","2569","2015","09","28","Brasil","Santa Catarina","Coronel Freitas","Três Casas.","-52.6516667","-26.9091667","-52.6516667","-26.9091667","479","479",NA,"FURB48315","FURB48315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-10-14 10:05:25-03","FURB","FURB","49584","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2016","05","11","Schwirkowski, P.","1516","2016","01","23","Brasil","Santa Catarina","Santa Terezinha","Baía do Itajaí. Rio Hercílio.","-49.8386111","-26.6822223","-49.8386111","-26.6822223","200","200",NA,"FURB49584","FURB49584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-10-14 10:05:25-03","FURB","FURB","51848","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, A.L. de","2017","01","26","Schwirkowski, P.","1742","2016","07","04","Brasil","Santa Catarina","Joinville","Serra Dona Francisca. Trilha do Castelo dos Bugres.","-49.055","-26.2247223","-49.0550000","-26.2247223","688","688","Epífita, semi-ciófita","FURB51848","FURB51848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-10-14 10:05:25-03","FURB","FURB","62991","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gonzatti, F.","2018","05",NA,"Gonzatti, F.; Valduga, E.; Kulkamp, J.","3762","2017","07","30","Brasil","Santa Catarina","Anitápolis","Rio do Meio.","-49.1791667","-27.9680556","-49.1791667","-27.9680556","325","325","erva epífita pendente em cáudices de Alsophila setosa Habitat: interior da mata F.O.D. ciliar Habito: erva epífita","FURB62991","FURB62991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-10-14 10:05:25-03","FURB","FURB","65142","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, A.L. de","2019","10","18","Gasper, A.L. de; Bones, F.L.V.; Montibeler, M","3743","2019","10","14","Brasil","Santa Catarina","Rodeio","Eremitério Frei Egídio. Próximo ao portão.","-49.3997222","-26.8777778","-49.3997222","-26.8777778","788","788","Disciplina de Biogeografia Habitat: Beira de rua epífita de Alsophila setosa Habito: Epífita","FURB65142","FURB65142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-10-14 10:05:25-03","FURB","FURB","65427","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, A.L. de","2019","11","18","Schwirkowski, P.; Hantschel, C.R.","3561","2019","10","26","Brasil","Santa Catarina","Campo Alegre","Rio dos Bugres, localidade de São Miguel. Nas redondezas do morro das antenas.","-49.1919444","-26.2008333","-49.1919444","-26.2008333","1200","1200","FOD Altomontana Habitat: Interior da mata, esciófita, em tronco de Cyathea sp. Habito: Epífita","FURB65427","FURB65427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-12-09 14:47:25-03","FURB","FURB","66664","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, A.L. de","2020","11","12","Schwirkowski, P.","4090","2020","05","30","Brasil","Santa Catarina","Jaraguá do Sul","Ribeirão Manso. Estrada do Manso.","-49.1855555","-26.265","-49.1855555","-26.2650000","550","550","FOD. Borda de mata Habitat: Ciófita, em tronco de Cyathea sp. Habito: Epífita","FURB66664","FURB66664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-10-14 10:05:25-03","FURB","FURB","6676","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Labiak, PH","2007","09","28","Gasper, A.L. de","715","2007","06","30","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,"Código: 224. Habitat: Floresta Ombrófila Densa; interior da mata Habito: epífita de pteridófita;","FURB10058","FURB10058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
