"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","year","month","locality","minimumElevationInMeters","day","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","typeStatus","individualCount"
"141","2014-04-04 18:26:11-03","PNFM","IRAI","5637","S","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","Leal, M.D.","Leal, M.D.","033",NA,"Brasil","Paraná",NA,NA,"IRAI00005637",NA,NA,"2012","04","Rio Elias","620","06","Renascença","-52.901444","-26.107806","620",NA,NA,"-52.901444","-26.107806",NA,NA,"2012","04","16",NA,NA,NA
"142","2021-03-25 13:51:27-03","UNIVILLE","JOI","13058","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","M. Rossato","M. Rossato","206",NA,"Brasil","Rio Grande do Sul",NA,"; HABITAT: vegetação rasteira; HABITO: palmeira","JOI013058","JOI013058 JOI013058_1 JOI013058_2",NA,"2004","04",NA,NA,"01","Barra do Ribeiro","-51.3011016845703","-30.2910995483398",NA,"31686","auto",NA,NA,NA,NA,"2004","06","01",NA,NA,NA
"143","2021-03-25 13:51:27-03","UNIVILLE","JOI","11251","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","M. Rossato","M. Rossato","16",NA,"Brasil","Rio Grande do Sul",NA,"Estipe solitário de aproximadamente 1 a 1,6 metros de altura, 50 a 80cm de diâmetro uniforme coberto por restos de bainhas, com corola foliar robusta; aproximadamente 45 a 20 folhas com 1a 2 metrosou mais, ascendentes arqueadas.(cont)","JOI011251","JOI011251 JOI011251_1 JOI011251_2",NA,"2000","07","Herval do Sul.",NA,"14","Herval","-53.3955993652344","-32.0236015319824",NA,"51680","auto",NA,NA,NA,NA,"2000","06","14",NA,NA,NA
"144","2021-03-25 13:51:27-03","UNIVILLE","JOI","22222","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","M. Rossato","M. Rossato","16",NA,"Brasil","Rio Grande do Sul",NA,"Estipe solitário de aproximadamente 1 a 1,6 metros de altura, 50 a 80cm de diâmetro uniforme coberto por restos de bainhas, com corola foliar robusta; aproximadamente 45 a 20 folhas com 1a 2 metrosou mais, ascendentes arqueadas.(cont)","JOI022222",NA,NA,"2000","07","Herval do Sul.",NA,"14","Herval","-53.3955993652344","-32.0236015319824",NA,"51680","auto",NA,NA,NA,NA,"2000","06","14",NA,NA,NA
"145","2019-10-07 09:19:40-03","UEFS","HUEFS","5642","PreservedSpecimen","Plantae","Angiospermae","Arecales","Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.",NA,"Noblick, L.R.","4531",NA,"Brasil","Bahia",NA,NA,"HUEFS0005642","HUEFS0005642 HUEFS0005642_01",NA,"1986","02",NA,"700","08","Cristópolis","-44.416667","-12.233333","800",NA,NA,"44W25'","12S14'","Lilianae",NA,NA,NA,NA,NA,NA,NA
"146","2019-10-07 09:19:40-03","UEFS","HUEFS","15014","PreservedSpecimen","Plantae","Angiospermae","Arecales","Arecaceae","Butia","capitata","Butia capitata var. odorata","(Barb.Rodr.) Becc.",NA,"Noblick, L.R.","4883",NA,"Brasil","Bahia",NA,NA,"HUEFS0015014","HUEFS0015014 HUEFS0015014_01","var. odorata","1992","05",NA,"5","20","Barra","-48.783333","-12.483333","20",NA,NA,"48W47'","12S29'","Lilianae",NA,NA,NA,NA,NA,NA,NA
"147","2019-10-07 09:19:40-03","UEFS","HUEFS","33118","PreservedSpecimen","Plantae","Angiospermae","Arecales","Arecaceae","Butia","capitata","Butia capitata var. odorata","(Barb.Rodr.) Becc.",NA,"Hatschbach, G.","61235",NA,"Brasil","Santa Catarina",NA,"Das dunas fixas.","HUEFS0033118","HUEFS0033118 HUEFS0033118_01 HUEFS0033118_02 HUEFS0033118_03","var. odorata","1994","11","Praia de Imbituba.","5","22","Imbituba","-48.6702995300293","-28.2399997711182","10","18719","auto",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA
"148","2019-09-04 19:56:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Arecaceae","Cocos","capitata","Cocos capitata",NA,NA,"C. F. P. von Martius",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]",NA
"149","2019-01-25 15:33:45-02","IAC","IAC","44100","S","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","L.C. Bernacci et al.","L.C. Bernacci; H. Lorenzi; V.C. Souza & E.F. Souto","3671",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"2004","03","Assentamento Carlos Lamarca, em frente à Fazenda Capa, ca. 21,8Km do entrocamento para Unaí",NA,"09","Arinos","-46.1056","-15.9169",NA,NA,NA,"-46.1056","-15.9169",NA,NA,"2004","03","09",NA,NA,NA
"150","2020-07-23 11:58:11-03","CEPLAC","CEPEC","41451","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata",NA,"S. Glassman","J. E. M. Brazão","260",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"1981","11",NA,NA,"17","buritizeiro","-45.216667","-16.833333",NA,NA,NA,"45W13'0","16S50'0",NA,"08/08/1988",NA,NA,NA,NA,NA,NA
"151","2020-07-23 11:58:11-03","CEPLAC","CEPEC","44600","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata",NA,"L. R. Noblick","L. R. Noblick","4647",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll> Cabecuda",NA,NA,NA,"1988","10","19Km SW Cocos,Rod. p/ Serra da Sucuarana prox.Riacho do Meio",NA,"20","cocos","-44.55","-14.166667",NA,NA,NA,"44W33'0","14S10'0",NA,"30/12/1989",NA,NA,NA,NA,NA,NA
"152","2019-04-02 09:30:36-03","URICER","HPBR","7896","S","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.",NA,"BUTZKE, A.",NA,NA,"Brasil","RS",NA,"2,5m de altura","HPBR007896",NA,NA,"1995","11","BR 153",NA,"14","Erebango","-52.3018989562988","-27.8553009033203",NA,"12173","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"153","2019-04-02 09:30:36-03","URICER","HPBR","8815","S","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.",NA,"CARVALHO, A. Z.",NA,NA,"Brasil","RS",NA,"Projeto: estudo dos marcadores quimiotaxonômicos em algumas espécies nativas da família Arecaceae","HPBR008815",NA,NA,"2003","08",NA,NA,"20","Erechim","-52.2738990783691","-27.6341991424561",NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"154","2019-04-02 09:30:36-03","URICER","HPBR","8816","S","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.",NA,"CARVALHO, A. Z.",NA,NA,"Brasil","RS",NA,"Projeto: estudo dos marcadores quimiotaxonômicos em algumas espécies nativas da família Arecaceae","HPBR008816",NA,NA,"2003","08",NA,NA,"20","Erechim","-52.2738990783691","-27.6341991424561",NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"155","2020-11-19 14:06:01-03","Unimontes","MCMG","89","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.)Becc.","Santos R.M.","Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","43",NA,"Brasil","Minas Gerais",NA,"Regeneração natural",NA,NA,NA,"2008","05","APA do Rio PandeirosCatulé",NA,"11","Janúaria","-44.3616981506348","-15.4881000518799",NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-11-19 14:06:01-03","Unimontes","MCMG","46","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.",NA,"Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","1",NA,"Brasil","Minas Gerais",NA,"Regeneração natural",NA,NA,NA,"2008","05","APA do Rio PandeirosCatulé",NA,"11","Janúaria","-44.3616981506348","-15.4881000518799",NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-11-19 14:06:01-03","Unimontes","MCMG","431","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.)Becc.","Santos R.M.","Veloso,M.D.M | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Sales, H. R | Aruda, D.M | Luz, G. R,Tolentino,G.","189",NA,"Brasil","Minas Gerais",NA,"Abóreo",NA,NA,NA,"2008","07","APA do Rio PandeirosCatulé",NA,"13","Janúaria","-44.3616981506348","-15.4881000518799",NA,"148972","auto",NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA
"158","2020-11-19 14:06:01-03","Unimontes","MCMG","1172","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","Amauri Cesar Marcato","Sr. Ildeci Fonseca | MercadanteSimões, M.O.",NA,NA,"Brasil","Minas Gerais",NA,"Espécie arbustiva, endêmica do Brasil, ocorrente em região de cerrado",NA,NA,NA,"2010",NA,"BR 36005, Km 16Sítio do Sr Ildeci Fonseca",NA,NA,"Montes Claros","-43.8616981506348","-16.7350006103516",NA,"72568","auto",NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA
"159","2020-11-19 14:06:01-03","Unimontes","MCMG","1034","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","Amaral,V.B.","Amaral,V.B. |",NA,NA,"Brasil","Minas Gerias",NA,NA,NA,NA,NA,"2010","10","Nova Esperança",NA,"07","Montes Claros","-43.8616981506348","-16.7350006103516",NA,"72568","auto",NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA
"160","2020-09-22 13:48:28-03","USP","SPFW","2429","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.",NA,"Gussella, L.W. Gussella Filho, D.","26",NA,"Brasil","Santa Catarina",NA,"Anotação de estudo: LAG3.",NA,NA,NA,"2005","08",NA,NA,NA,"Laguna","-50.812778","-30.438889",NA,NA,NA,"50º48'46''W","30º26'20''S",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-09-22 13:48:28-03","USP","SPFW","1318","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","L.W. Gussella 2004","Gussella, L.W. Melo-Pinna, G.F.A.","15",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"2004","08","Distrito de Capim Pubo",NA,"21","Grão Mogol","-42.983333","-16.616667",NA,NA,NA,"42º59'W","16º37'S",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-09-22 13:48:28-03","USP","SPFW","2428","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.",NA,"Gussella, L.W. Gussella Filho, D.","25",NA,"Brasil","Santa Catarina",NA,"Anotação de estudo: LAG2.",NA,NA,NA,"2005","08",NA,NA,NA,"Laguna","-49.812778","-29.438889",NA,NA,NA,"49º48'46''W","29º26'20''S",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-09-22 13:48:28-03","USP","SPFW","1320","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","L.W. Gussella 2004","Gussella, L.W. Melo-Pinna, G.F.A.","17",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"2004","08","Distrito de Capim Pubo",NA,"21","Grão Mogol","-42.983333","-16.616667",NA,NA,NA,"42º59'W","16º37'S",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-09-22 13:48:28-03","USP","SPFW","1324","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","L.W. Gussella 2004","Gussella, L.W. Melo-Pinna, G.F.A.","22",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"2004","08",NA,NA,"23","Cristália","-42.866667","-16.716667",NA,NA,NA,"42º52'W","16º43'S",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-09-22 13:48:28-03","USP","SPFW","1322","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","L.W. Gussella 2004","Gussella, L.W. Melo-Pinna, G.F.A.","20",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"2004","08",NA,NA,"23","Cristália","-42.866667","-16.716667",NA,NA,NA,"42º52'W","16º43'S",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-09-22 13:48:28-03","USP","SPFW","1323","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","L.W. Gussella 2004","Gussella, L.W. Melo-Pinna, G.F.A.","21",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"2004","08",NA,NA,"23","Cristália","-42.866667","-16.716667",NA,NA,NA,"42º52'W","16º43'S",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-09-22 13:48:28-03","USP","SPFW","1325","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","L.W. Gussella 2004","Gussella, L.W. Melo-Pinna, G.F.A.","23",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"2004","08",NA,NA,"23","Cristália","-42.866667","-16.716667",NA,NA,NA,"42º52'W","16º43'S",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-09-22 13:48:28-03","USP","SPFW","2427","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.",NA,"Gussella, L.W. Gussella Filho, D.","24",NA,"Brasil","Santa Catarina",NA,"Anotação de estudo: LAG1.",NA,NA,NA,"2005","08",NA,NA,NA,"Laguna","-48.812778","-28.438889",NA,NA,NA,"48º48'46''W","28º26'20''S",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-09-22 13:48:28-03","USP","SPFW","1321","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","L.W. Gussella 2004","Gussella, L.W. Melo-Pinna, G.F.A.","19",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"2004","08",NA,NA,"23","Cristália","-42.866667","-16.716667",NA,NA,NA,"42º52'W","16º43'S",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-09-22 13:48:28-03","USP","SPFW","1316","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","L.W. Gussella 2004","Gussella, L.W. Melo-Pinna, G.F.A.","13",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"2004","08","Distrito de Capim Pubo",NA,"21","Grão Mogol","-42.983333","-16.616667",NA,NA,NA,"42º59'W","16º37'S",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-09-22 13:48:28-03","USP","SPFW","1317","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","L.W. Gussella 2004","Gussella, L.W. Melo-Pinna, G.F.A.","14",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"2004","08","Distrito de Capim Pubo",NA,"21","Grão Mogol","-42.983333","-16.616667",NA,NA,NA,"42º59'W","16º37'S",NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-09-22 13:48:28-03","USP","SPFW","1319","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","L.W. Gussella 2004","Gussella, L.W. Melo-Pinna, G.F.A.","16",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"2004","08","Distrito de Capim Pubo",NA,"21","Grão Mogol","-42.983333","-16.616667",NA,NA,NA,"42º59'W","16º37'S",NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-01 15:13:08-03","UnB","UB","120930","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","Martins, RC","Martins, RC; Campos, LZO; Faria, JEQ","1054","Southern America","Brasil","Goiás",NA,"Palmeira solitária ca. 2m alt.; folhas: 7, ca. 1,6m compr., folíolos 40+41 regularmente arranjados em único plano; raque: ca. 1,16m compr., infrutesc. ca. 97 com compr. Nome popular: cabeçudo.; Palmeira. Fruto verde-vináceo.; .","UB0003635","UB0003635 UB0003635_1 UB0003635_2 UB0003635_3 UB0003635_4 UB0003635_5",NA,"2009","09","Cerrado sentido restrito antropizado, beira da estrada entre Comunidade Engenho II e Cavalcante.",NA,"21","Cavalcante","-47.474722","-13.601667",NA,NA,NA,"-47.474722","-13.601667",NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-01 15:13:08-03","UnB","UB","200683","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","Ellert-Pereira, PE; Eslabão, MP","Filgueiras, TS; et al.","3377","Southern America","Brasil","Goiás",NA,"Arbusto 1,8m. Folhas arqueadas. Flores e frutos imaturos de cor roxa; Campo sujo","UB0003135","UB0003135",NA,"1996","08","A direita do asfalto no Km 6, da estrada que liga Niquelândia à Companhia de Níquel Tocantins",NA,"15","Niquelândia","-48.436944","-14.390556",NA,NA,NA,"-48.436944","-14.390556",NA,NA,"2015","08","12",NA,NA,NA
"175","2019-11-01 15:13:08-03","UnB","UB","200698","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","Filgueiras, TS","Oliveira, FCA; Filgueiras, TS","1067","Southern America","Brasil","Minas Gerais",NA,"Palmeira isolada 2m., heliófita. Folhas arqueadas, ca. 2,90m. Pecíolo com 70cmX2,50cm. Número de pinas 50; espata (cimba); inflorescência 115cm. Comprimento da base à fenda 38cm. Largura .12cm. Bico 5cm; Solo arenoso. Relevo plano",NA,NA,NA,"1998","07","Parque Nacional Grande Sertão Veredas, local próximo ao alojamento da FUNATURA",NA,"08","Formoso","-45.903056","-15.391667",NA,NA,NA,"-45.903056","-15.391667",NA,NA,"1998","07",NA,NA,NA,NA
"176","2019-11-01 15:13:08-03","UnB","UB","23680","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","Martins, RC","Martins, RC; Rodrigues-Silva, R; Arcanjo, D","244A","Southern America","Brasil","Minas Gerais",NA,"Folha 2,3m compr.; raque: 1,7m; folíolos 112; inflorescência 1,22m, pedúnculo: 60cm, raque: 47cm, 78 raquilas, bráctea peduncular 1,15m, rostro: 3cm.; Palmeira 2,5m. Flor amarela; Cerrado.","UB0003637","UB0003637 UB0003637_1 UB0003637_2 UB0003637_3",NA,"2002","03","Fazenda Riacho Claro S.Geraldo Magela (antiga Fazenda Batista)","690","22","Chapada Gaúcha","-45.6675","-15.097222","690",NA,NA,"-45.6675","-15.097222",NA,NA,"2002","03","22",NA,NA,NA
"177","2019-11-01 15:13:08-03","UnB","UB","23682","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","Martins, RC","Martins, RC; Rodrigues-Silva, R; Arcanjo, D","248A","Southern America","Brasil","Minas Gerais",NA,"Folha 1,75cm, pecíolo: 35cm, raque: 1,26cm, 114 folíolos; infrutescência 1,1m, pedúnculo: ca.50cm, raque: 58cm, raque: 58cm, 106 raquilas; Palmeira 2m. Fruto marrom avermelhado.; Cerrado.","UB0003636","UB0003636 UB0003636_1",NA,"2002","03","Fazenda Riacho Claro (antiga Fazenda Batista)","690","22","Chapada Gaúcha","-45.6675","-15.097222","690",NA,NA,"-45.6675","-15.097222",NA,NA,"2002","03","22",NA,NA,NA
"178","2019-11-01 15:13:08-03","UnB","UB","76852","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","Martins, RC","Silva, MA","4459","Southern America","Brasil","Goiás",NA,NA,"UB0003142","UB0003142",NA,"2000","10",NA,NA,"09","Posse","-46.408611","-14.079722",NA,NA,NA,"-46.408611","-14.079722",NA,NA,"2004",NA,NA,NA,NA,NA
"179","2019-11-01 15:13:08-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","Martins, RC","Silva, MA","4459","Southern America","Brasil","Goiás",NA,NA,"UB0003148","UB0003148",NA,"2000","10",NA,NA,"09","Posse","-46.408611","-14.079722",NA,NA,NA,"-46.408611","-14.079722",NA,NA,"2004",NA,NA,NA,NA,NA
"180","2019-11-01 15:13:08-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","Martins, RC","Silva, MA","4459","Southern America","Brasil","Goiás",NA,NA,"UB0003147","UB0003147",NA,"2000","10",NA,NA,"09","Posse","-46.408611","-14.079722",NA,NA,NA,"-46.408611","-14.079722",NA,NA,"2004",NA,NA,NA,NA,NA
"181","2019-11-01 15:13:08-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.",NA,"Dematteis, M; Schinini, A","1653","Southern America","Uruguay",NA,NA,"Estípite de 40-50cm diam.; pecíolo de 50-80cm long.; lámina de 2-3m long en especimenes jóvenes, menores en adultos. Inflorescencia interpeciolar. Espádice pardo, 20-25cm long. Espata de 1-1,3m long; Lomada pedregosa próxima a curso de","UB0003132",NA,NA,"2005","02","Rocha. Arroyo Zanja Honda",NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-01 15:13:08-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","Ellert-Pereira, PE; Eslabão, MP","Filgueiras, TS; et al.","3377","Southern America","Brasil","Goiás",NA,"Arbusto 1,8m. Folhas arqueadas. Flores e frutos imaturos de cor roxa; Campo sujo","UB0003137","UB0003137",NA,"1996","08","A direita do asfalto no Km 6, da estrada que liga Niquelândia à Companhia de Níquel Tocantins",NA,"15","Niquelândia","-48.436944","-14.390556",NA,NA,NA,"-48.436944","-14.390556",NA,NA,"2015","08","12",NA,NA,NA
"183","2019-11-01 15:13:08-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","Martins, RC","Silva, MA","4459","Southern America","Brasil","Goiás",NA,NA,"UB0003145","UB0003145",NA,"2000","10",NA,NA,"09","Posse","-46.408611","-14.079722",NA,NA,NA,"-46.408611","-14.079722",NA,NA,"2004",NA,NA,NA,NA,NA
"184","2019-11-01 15:13:08-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","Martins, RC","Silva, MA","4459","Southern America","Brasil","Goiás",NA,NA,"UB0003143","UB0003143",NA,"2000","10",NA,NA,"09","Posse","-46.408611","-14.079722",NA,NA,NA,"-46.408611","-14.079722",NA,NA,"2004",NA,NA,NA,NA,NA
"185","2017-09-11 17:07:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","capitata","Cocos capitata","Mart.",NA,"Burchell, WJ","5318",NA,"?",NA,NA,NA,NA,"P01P1N0023",NA,NA,NA,"et inter Cocaes et Tambaú, praeterea inter Verara-legitima et flum. Rio das Velhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2017-09-11 17:07:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","capitata","Cocos capitata","Mart.",NA,"Glaziou, AFM","8047","Southern America","Brazil","Rio Grande do Sul",NA,NA,NA,"P01P1N0023",NA,NA,NA,"in prov. Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2017-09-11 17:07:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","capitata","Cocos capitata","Mart.",NA,"Glaziou, AFM","s.n.","Southern America","Brazil","Rio Grande do Sul",NA,NA,NA,"P01P1N0023",NA,NA,NA,"in prov. Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2017-09-11 16:26:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","capitata","Cocos capitata","Mart.",NA,"Martius, CFP","s.n.","Southern America","Brazil","Minas Gerais",NA,NA,NA,"P01P1N0023",NA,NA,NA,"(etiam in prov. Goyaz intrans) , in regionibus adamantium, et frequentior in deserto inter flum. Jequetinhonha et montem Serra de S. Antonio.",NA,NA,"Diamantina","-43.6","-18.25",NA,NA,NA,"-43.6","-18.25",NA,NA,NA,NA,NA,NA,NA,NA
"189","2017-09-11 17:07:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","capitata","Cocos capitata","Mart.",NA,"Glaziou, AFM","9394","Southern America","Brazil","Rio Grande do Sul",NA,NA,NA,"P01P1N0023",NA,NA,NA,"in prov. Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2017-09-11 17:07:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","capitata","Cocos capitata","Mart.",NA,"Burchell, WJ","5799","Southern America","Brazil","Minas Gerais",NA,NA,NA,"P01P1N0023",NA,"1827","09","Verava Legitima to Rio das Velhas",NA,"14",NA,"-47.916667","-19.083333",NA,NA,NA,"-47.916667","-19.083333",NA,NA,NA,NA,NA,NA,NA,NA
"191","2017-09-11 17:07:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","capitata","Cocos capitata","Mart.",NA,"Martius, CFP","s.n.","Southern America","Brazil",NA,NA,NA,NA,"P01P1N0023",NA,NA,NA,"in prov. Minas Geraes (etiam in prov. Goyaz intrans), in regionibus adamantium, et frequentior in deserto inter flum. Jequetinhonha et montem Serra de S. Antonio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
