"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","verbatimLongitude","verbatimLatitude","individualCount","typeStatus"
"106","2020-09-12 05:00:02-03","US","US","2639538","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau",NA,"I. S. Gottsberger","226","1971","6","18","South America - Neotropics","Brazil","São Paulo",NA,"Município de Botucatu: 18 km north of BOTUCATU, (14 km east of São Manuel). Along the S.Manuel-Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.42","-22.75",NA,NA,"US02859612","US02859612_01","550",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"107","2020-09-12 05:00:02-03","US","US","3382167","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau",NA,"E. M. Zardini & T. Telleria","36090","1993","6","10","South America","Paraguay","Central",NA,"Border Tavarory-Acosta ñu. Paraguay River.","-57.55","25.45",NA,NA,"US02859624",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"108","2020-09-12 05:00:02-03","US","US","3348680","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau",NA,"J. R. I. Wood","9801",NA,NA,NA,"South America - Neotropics","Bolivia","Santa Cruz",NA,"Between Viru Viru and Warnes (near Hacienda Nuevo Belgica).",NA,NA,NA,NA,"US02859617",NA,"400",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"109","2020-09-12 05:00:02-03","US","US","2586667A","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau",NA,"G. Hatschbach","25296","1970","10","28","South America - Neotropics","Brazil","Mato Grosso",NA,"Fda. Progresso (mun. Rio Brilhante).",NA,NA,NA,NA,"US02859614","US02859614_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"110","2020-09-12 05:00:02-03","US","US","2249398","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau",NA,"G. Hatschbach","1000","1948","9","26","South America","Brazil","Paraná",NA,"Mun.: Lapa. Eng. Bley.",NA,NA,NA,NA,"US02859606","US02859606_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"111","2020-09-12 05:00:02-03","US","US","944103","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau",NA,NA,"526","1888",NA,NA,"South America","Paraguay","Central",NA,"Central Paraguay.",NA,NA,NA,NA,"US02859620","US02859620_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"112","2020-09-12 05:00:02-03","US","US","3410410","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau",NA,"J. R. I. Wood","12760","1997","11","1","South America - Neotropics","Bolivia","Santa Cruz",NA,"Sara. c. 10 km W of La Belgica on the road to Caranda.",NA,NA,NA,NA,"US02859619","US02859619_01","500",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"113","2020-09-12 05:00:02-03","US","US","2649569","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau",NA,"A. Krapovickas, C. L. Cristóbal, V. Maruñak, L. Mroginski & et al.","21435","1972","2","10","South America","Argentina","Corrientes",NA,"Dep. Santo Tomé. Estancia Garruchos, casco. En bosque de Urunday.",NA,NA,NA,NA,"US02859604",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"114","2020-09-12 05:00:02-03","US","US","3381889","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau",NA,"E. M. Zardini & L. Guerrero","41021","1994","9","15","South America","Paraguay","Concepcion",NA,"Estancia Garay Cué. Arroyo Tagatiyá-Guazú.","-57.3656","-22.6933",NA,NA,"US02859622",NA,"210",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"115","2020-09-12 05:00:02-03","US","US","3367181","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau",NA,"D. C. Wasshausen, C. L. Cristóbal & V. Marunak","1994","1993","9","24","South America","Argentina","Misiones",NA,"Dept. Misiones. Depto. Candelaria. 1 km from Ruta # 12 on road to Loreto Campos.",NA,NA,NA,NA,"US02859596",NA,"250",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US","3442711","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau",NA,"J. R. I. Wood & E. Guzman","17390","2001","10","24","South America - Neotropics","Bolivia","Santa Cruz",NA,"Chiquitos. c. 3 km from Roboré along road to Aguas Termales.",NA,NA,NA,NA,"US02859618","US02859618_01","300",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"117","2020-09-12 05:00:02-03","US","US","3315335","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau",NA,"R. Romero, J. N. Nakajima, A. Furlan & F. C. Garcia","1339","1994","10","18","South America - Neotropics","Brazil","Minas Gerais",NA,"Próximo a Garagem de Pedras, Estrada para Sacramento, PARNA, Serra da Canastra, São Roque de Minas.",NA,NA,NA,NA,"US02859605","US02859605_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"118","2020-09-12 05:00:02-03","US","US","3258555","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau",NA,"M. M. Arbo, M. S. Ferrucci, V. Solis Neffa & S. Blanco","5970",NA,NA,NA,"South America","Argentina","Misiones",NA,"Dep. Candelaria. Ruta 204, camino a Profundidad, 5-10 Km S de Ruta 12. Campos.",NA,NA,NA,NA,"US02859598",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"119","2020-09-12 05:00:02-03","US","US","2456232","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau",NA,"L. Smith & R. Reitz","12852","1964","10","23","South America","Brazil","Santa Catarina",NA,"Mun. Abelardo Luz: Campo, low pastured woods, and bog, 12 km north of Abelardo Luz.","-52.33","-26.53",NA,NA,"US02859611","US02859611_01","900","1000","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"120","2019-11-13 11:13:58-03","USP","SPF","74226B","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Fernandes, UG","Harley, RM","26960","1988","11","20",NA,"Brasil","Bahia","Ibiquera",NA,"-41.3","-13.416667",NA,NA,"SPF00074226","SPF00074226","1100","1200",NA,NA,NA,"2017","05","08",NA,"-41.3","-13.416667",NA,NA
"121","2019-11-13 11:13:58-03","USP","SPF","132565","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Kameyama, C","Barreto, KD","3164","1994","11","08",NA,"Brasil","São Paulo","Itararé",NA,"-49.299472","-24.101222",NA,NA,"SPF00132565","SPF00132565",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.299472","-24.101222",NA,NA
"122","2019-11-13 11:13:58-03","USP","SPF","71208","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Fernandes, UG","Pott, A","3582","1987","10","01",NA,"Brasil","Mato Grosso do Sul","Corumbá",NA,"-57","-19.683333",NA,NA,"SPF00071208","SPF00071208",NA,NA,NA,NA,NA,"2015","11",NA,NA,"-57","-19.683333",NA,NA
"123","2019-11-13 11:13:58-03","USP","SPF","71210","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Fernandes, UG","Pott, A","3815","1987","11","04",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal","-56.65","-18.983333",NA,NA,"SPF00071210","SPF00071210","90","90",NA,NA,NA,"2018","10",NA,NA,"-56.65","-18.983333",NA,NA
"124","2019-11-13 11:13:58-03","USP","SPF","213843","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Fernandes, UG","Eiten, G","9337","1968","10","15",NA,"Brasil","Goiás","Jataí",NA,"-51.7144012451172","-17.8813991546631",NA,NA,"SPF00213843","SPF00213843","900","900",NA,"75073","auto","2017","10",NA,NA,NA,NA,NA,NA
"125","2019-11-13 11:13:58-03","USP","SPF","90993","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Fernandes, UG","FEEP","314","1992","10","16",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"SPF00090993","SPF00090993",NA,NA,NA,"58223","auto","2018","10",NA,NA,NA,NA,NA,NA
"126","2019-11-13 11:13:58-03","USP","SPF","68238","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Kameyama, C","Morretes, BL","s.n.","1987","10","21",NA,"Brasil","São Paulo","Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,NA,"SPF00068238","SPF00068238",NA,NA,NA,"24621","auto","2010","04",NA,NA,NA,NA,NA,NA
"127","2018-04-04 16:44:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera",NA,"RRC ID Flag","T. M. Pedersen","12491",NA,NA,NA,"South America","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"12491",NA,NA,NA,NA
"128","2015-03-13 19:30:26-03","F","FMNH-SEEDPLANTS","V0251059F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0251059F","V0251059F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2015-03-13 19:30:26-03","F","FMNH-SEEDPLANTS","V0251060F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0251060F","V0251060F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-09-04 19:03:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Acanthaceae","Ruellia","loefgrenii","Ruellia loefgrenii",NA,NA,"A. Löfgren","997",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"131","2019-02-27 14:01:33-03","UFSJ","HUFSJ","3814","S","Plantae",NA,NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Profice, S","Folli, DA","3114","1998","02","05",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,"Porte herbáceo, botão e flor branca.","HUFSJ003814",NA,NA,NA,NA,"48094","auto","2005","09","29",NA,NA,NA,NA,NA
"132","2019-11-13 16:04:23-03","UNISANTA","HUSC","2532","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Kameyama, C.","Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","3164","1994","11","08",NA,"Brasil","São Paulo","Itararé","Fazenda Cofesa","-49.3400001525879","-24.1100006103516",NA,"Erva, 30 cm alt. Flores alvas. Área de plantio de eucalipto.",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-11-04 17:28:20-03","UEM","HUEM","5928","S","Plantae",NA,NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Silva, MG","Barreto, KD; Fernandes, GD; Fernandes, RD","3164","1994","11","08",NA,"Brasil","São Paulo","Itararé","Fazenda Cofesa.","-49.299472","-24.101222",NA,"Erva, com 30cm de altura, flores alvas. Area de plantio de eucalipto.","HUEM000000061","HUEM000000061",NA,NA,NA,NA,NA,"2010","08","08",NA,"-49.299472","-24.101222",NA,NA
"134","2021-03-10 11:38:20-03","UNILA","EVB","103","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau",NA,"Buttura, E.","837","1987","09","09",NA,"Paraguai","Alto Parana","Hernandarias","Reserva Tatí Yupí. Refugio Biologico Tati Yupi","-54.642222","-25.403333",NA,NA,"EVB000103","EVB000103",NA,NA,NA,NA,NA,NA,NA,NA,NA,"54º38'32''W","25º24'12''S",NA,NA
"135","2020-11-12 17:00:16-03","UEL","FUEL","39569","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Kameyama, C","Estevan, DA; et al.","1273","2005","09","17",NA,"Brasil","Paraná","Ventania","Fazenda Santa Inês","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,"32424","auto","2009","05","30",NA,NA,NA,NA,NA
"136","2021-03-16 09:41:44-03","UnB","UB","146948","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Fernandes, UG","Gottsberger, IS","708","1970","10","29","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu, (14 km east of São Manuel). Along the são Manuel-Piracicaba higway. Near ex-RR station, 13 de Maio. Alt ca 550m.","-48.416667","-22.75",NA,"Flowers light blue.; Cerrado vegetation, xeromorphic tree scrub woodland form, on gentle slope.","UB0111677","UB0111677",NA,NA,NA,NA,NA,"2017","07","10",NA,"-48.416667","-22.75",NA,NA
"137","2021-03-16 09:41:44-03","UnB","UB","146949","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Fernandes, UG","Gottsberger, IS","305","1970","08","14","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu, (14 km east of São Manuel). Along the são Manuel-Piracicaba higway. Near ex-RR station, 13 de Maio. Alt ca 550m.","-48.416667","-22.75",NA,"Flowers light blue.; Cerrado vegetation, xeromorphic tree scrub woodland form, on gentle slope.","UB0111676","UB0111676","550","550",NA,NA,NA,"2017","07","10",NA,"-48.416667","-22.75",NA,NA
"138","2021-03-16 09:41:44-03","UnB","UB","146950","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Fernandes, UG","Gottsberger, IS","1126670","1970","06","26","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu, (14 km east of São Manuel). Along the são Manuel-Piracicaba higway. Near ex-RR station, 13 de Maio. Alt ca 550m.","-48.416667","-22.75",NA,"Flowers light blue.; Cerrado vegetation, xeromorphic tree scrub woodland form, on gentle slope.","UB0111670","UB0111670","550","550",NA,NA,NA,"2017","07","10",NA,"-48.416667","-22.75",NA,NA
"139","2020-09-30 10:50:25-03","UnB","UB","146951","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Fernandes, UG","Gottsberger, IS","2001A","1970","10","16","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu, (14 km east of São Manuel). Along the são Manuel-Piracicaba higway. Near ex-RR station, 13 de Maio. Alt ca 550m.","-48.416667","-22.75",NA,"sq. 426; blur flowers.; Cerrado vegetation, xeromorphic tree scrub woodland form, on gentle slope.",NA,NA,NA,NA,NA,NA,NA,"2017","07","10",NA,"-48.416667","-22.75",NA,NA
"140","2021-03-16 09:41:44-03","UnB","UB","146953","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Fernandes, UG","Gottsberger, IS","2001C","1972","10","12","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu, (14 km east of São Manuel). Along the são Manuel-Piracicaba higway. Near ex-RR station, 13 de Maio. Alt ca 550m.","-48.416667","-22.75",NA,"sq. 146r-121072; blur flowers.; Cerrado vegetation, xeromorphic tree scrub woodland form, on gentle slope.","UB0111675","UB0111675","550","550",NA,NA,NA,"2017","07","10",NA,"-48.416667","-22.75",NA,NA
"141","2021-03-16 09:41:44-03","UnB","UB","32662","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Fernandes, UG","Fonsêca, SG","1038","1968","10","02","Southern America","Brasil","Goiás","Caiapônia","Caiapônia, A 9 km de Caiapônia","-51.8103","-16.9567",NA,"Flores Lilás, erva; Nas margnes de um brejo","UB0111679","UB0111679",NA,NA,NA,NA,NA,"2017","07","10",NA,"-51.8103","-16.9567",NA,NA
"142","2021-03-16 09:41:44-03","UnB","UB","32759","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Fernandes, UG","Eiten, G","9337","1968","10","15","Southern America","Brasil","Goiás","Jataí","Jataí, 10 km north of Jataí.","-51.7144","-17.8814",NA,"Herb, corolla light bluish-violet.; Recently burned, overgrazed pasture with scattered dwarf to low shrub patches and newly sprouting grass, herbs & shrubs.","UB0111669","UB0111669","900","900",NA,NA,NA,"2017","07","10",NA,"-51.7144","-17.8814",NA,NA
"143","2020-09-30 10:50:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Villarroel, D","Villarroel, D; Martinez, MT; Alemán, L; Miranda, V","3694","2014","05","10","Southern America","Bolivia","Santa Cruz","Prov. Warnes","Región de Colpa Bélgica. Zona de llanura ondulante, con suelos arenosos y arcillosos, vegetación de bosques chiquitano húmedo en los valles, y zonas con sabanas abiertas hasta arboladas.","-63.273056","-17.576722",NA,NA,NA,NA,"350","350",NA,NA,NA,NA,NA,NA,NA,"-63.273056","-17.576722",NA,NA
"144","2021-03-16 09:41:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Fernandes, UG","Gottsberger, IS","483","1970","10","16","Southern America","Brasil","São Paulo","Botucatu","18.0 km N of Botucatu (14.0 km E of São Manuel). Along the São Manuel - Piracicaba highway. Near ex RR station 13 de Maio","-48.416667","-22.75",NA,"Blue flowers; Cerrado vegetation, xeromorphic tree and scrub woodland form, on gentle slope","UB0111668","UB0111668","550","550",NA,NA,NA,"2017","07","10",NA,"-48.416667","-22.75",NA,NA
"145","2021-03-16 09:41:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Fernandes, UG","Gottsberger, IS","506","1970","10","16","Southern America","Brasil","São Paulo","Botucatu","18.0 km N of Botucatu (14.0 km E of São Manuel). Along the São Manuel - Piracicaba highway. Near ex RR station 13 de Maio","-48.416667","-22.75",NA,"Cerrado vegetation, xeromorphic tree and scrub woodland form, on gentle slope","UB0111671","UB0111671","550","550",NA,NA,NA,"2017","07","10",NA,"-48.416667","-22.75",NA,NA
"146","2021-03-16 09:41:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Fernandes, UG","Gottsberger, IS","545","1970","10","19","Southern America","Brasil","São Paulo","Botucatu","18.0 km N of Botucatu (14.0 km E of São Manuel). Along the São Manuel - Piracicaba highway. Near ex RR station 13 de Maio","-48.416667","-22.75",NA,"Blue flowers; Cerrado vegetation, xeromorphic tree and scrub woodland form, on gentle slope","UB0111673","UB0111673","550","550",NA,NA,NA,"2017","07","10",NA,"-48.416667","-22.75",NA,NA
"147","2021-03-16 09:41:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Fernandes, UG","Gottsberger, IS","456","1970","10","19","Southern America","Brasil","São Paulo","Botucatu","18.0 km N of Botucatu (14.0 km E of São Manuel). Along the São Manuel - Piracicaba highway. Near ex RR station 13 de Maio","-48.416667","-22.75",NA,"Cerrado vegetation, xeromorphic tree and scrub woodland form, on gentle slope","UB0111672","UB0111672","550","550",NA,NA,NA,"2017","07","10",NA,"-48.416667","-22.75",NA,NA
"148","2021-03-16 09:41:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Fernandes, UG","Gottsberger, IS","457","1970","10","19","Southern America","Brasil","São Paulo","Botucatu","18.0 km N of Botucatu (14.0 km E of São Manuel). Along the São Manuel - Piracicaba highway. Near ex RR station 13 de Maio","-48.416667","-22.75",NA,"Blue flowers; Cerrado vegetation, xeromorphic tree and scrub woodland form, on gentle slope","UB0111680","UB0111680","550","550",NA,NA,NA,"2017","07","10",NA,"-48.416667","-22.75",NA,NA
"149","2021-03-16 09:41:44-03","UnB","UB","187543","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Fernandes, UG","Goodland, R","4005","1967","09","29","Southern America","Brasil","Minas Gerais","Prata","27km south of Prata on highway BR-14.","-48.9241981506348","-19.3071994781494",NA,"Voucher specimen for phytosociological survey, taken from Stand 268; Herb 4dm tall. Common in stand; Campo sujo (very open xeromorphic scrub savanna)","UB0111678","UB0111678",NA,NA,NA,"56565","auto","2017","07","10",NA,NA,NA,NA,NA
"150","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Acanthaceae","Dipteracanthus","tuberosus","Dipteracanthus tuberosus","Nees",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"In Brasilia australiore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-02-08 12:31:30-03","UFRGS","ICN","066652","S","Plantae","Dicotyledon",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Marchioretto, MS; Silva, V; Parode, MF","Eisinger, S","25","1983","09","27","América do Sul","Brasil","RS","Cacequi","Sangão do Macaco Branco","-54.8250007629395","-29.8836002349854",NA,"corola azul-claro, quase branca; em campo","ICN00028441","ICN00028441",NA,NA,NA,"52204","auto","2014","08",NA,NA,NA,NA,NA,NA
"152","2021-02-08 12:31:30-03","UFRGS","ICN","143667","S","Plantae","Dicotyledon",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Marchioretto, MS","Hagelund, K","10472 (U)","1976","09","26","América do Sul","Brasil","RS","Santo Ângelo","Granja Piratini","-54.2630996704102","-28.2992000579834",NA,"Doação de Karner Hagelund","ICN00028449","ICN00028449",NA,NA,NA,"25915","auto","2015","03",NA,NA,NA,NA,NA,NA
"153","2021-02-08 12:31:30-03","UFRGS","ICN","045382","S","Plantae","Dicotyledon",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Marchioretto, MS; Silva, V; Parode, MF","Arzivenco, L","s.n.","1974","11","13","América do Sul","Brasil","RS","Cruz Alta",NA,"-53.6063995361328","-28.638599395752",NA,NA,"ICN00028438","ICN00028438",NA,NA,NA,"44498","auto","2014","08",NA,NA,NA,NA,NA,NA
"154","2021-02-08 12:31:30-03","UFRGS","ICN","155850","S","Plantae","Dicotyledon",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Marchioretto, MS; Silva, V; Parode, MF","Hagelund, K","4543","1966","09","29","América do Sul","Brasil","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,"Doação do Herbário Karner Hagelund.; Campo seco.","ICN00028447","ICN00028447",NA,NA,NA,"23862","auto","2015","03",NA,NA,NA,NA,NA,NA
"155","2021-02-08 12:31:30-03","UFRGS","ICN","143727","S","Plantae","Dicotyledon",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Marchioretto, MS; Silva, V; Parode, MF","Hagelund, K","3306","1965","02","22","América do Sul","Brasil","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,"Doação de Karner Hagelund","ICN00028448","ICN00028448",NA,NA,NA,"23862","auto","2014","08",NA,NA,NA,NA,NA,NA
"156","2021-02-08 12:31:30-03","UFRGS","ICN","123091","S","Plantae","Dicotyledon",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Marchioretto, MS; Silva, V; Parode, MF","Schneider, AA","s.n.","2002","05","05","América do Sul","Brasil","RS","Não-Me-Toque",NA,"-52.82080078125","-28.4591999053955",NA,"RS 142","ICN00028452","ICN00028452","500","500",NA,"14277","auto","2015","08",NA,NA,NA,NA,NA,NA
"157","2021-02-08 12:31:30-03","UFRGS","ICN","081587","S","Plantae","Dicotyledon",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Marchioretto, MS","Sobral, M; et al.","3500","1984","11",NA,"América do Sul","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,"erva, frutos maduros; em campo","ICN00028442","ICN00028442",NA,NA,NA,"29946","auto","2015","03",NA,NA,NA,NA,NA,NA
"158","2021-02-08 12:31:30-03","UFRGS","ICN","008990a","S","Plantae","Dicotyledon",NA,"Acanthaceae","Ruellia","bulbifera","Ruellia bulbifera","Lindau","Marchioretto, MS; Silva, V; Parode, MF","Lindeman, JC; et al.","s.n.","1971","11","02","América do Sul","Brasil","RS","Santa Rosa","20 km SE da cidade","-54.4813995361328","-27.8708000183105",NA,"corola roxa; campo","ICN00028439","ICN00028439",NA,NA,NA,"19818","auto","2014","08",NA,NA,NA,NA,NA,NA
