"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"143","2019-02-22 11:43:58-03","IPA","IPA","51926","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Araújo, E.L.","17","1989","10","23","Southern America","Brasil","Pernambuco","Floresta","Baixa do Faveleiro.","-38.5685997009277","-8.60111045837402",NA,NA,"IPA0051926",NA,"(Bong.) Steud.","Rita Pereira",NA,NA,"87756","auto","1989","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-02-22 11:43:58-03","IPA","IPA","51882","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Rodal, N.","31","1989","03","15","Southern America","Brasil","Pernambuco","Floresta","Fazenda FASA, mais ou menos 33km depois de Ibimirim na estrada Ibimirim-Floresta. Solo arenoso.","-38.5685997009277","-8.60111045837402",NA,"Arboreta.","IPA0051882",NA,"(Bong.) Steud.","Rodal, M.J.N.",NA,NA,"87756","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-02-22 11:43:57-03","IPA","IPA","19709","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Academia Brasileira de Ciências","823","1971","05","22","Southern America","Brasil","Pernambuco","Floresta","Serra da Carnaubeira. Saco Carnaubeira, Serrote Redondo.","-38.5685997009277","-8.60111045837402",NA,"Arbusto 2-3m altura, flores alvas.","IPA0019709",NA,"(Bong.) Steud.","Andrade-Lima",NA,NA,"87756","auto","1975","02","18",NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-02-22 11:43:58-03","IPA","IPA","5256","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Ducke, A.; Andrade-Lima; Andrade-Lima","113","1952","05","28","Southern America","Brasil","Pernambuco","Recife","Sementeira da D.P.A. Originária do sertão nordestino.","-34.8810997009277","-8.05389022827148",NA,"Arbusto, flores alvas. Cultivado.","IPA0005256",NA,"(Bong.) Steud.","Ducke, A.",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-02-22 11:43:57-03","IPA","IPA","19273","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Academia Brasileira de Ciências","392","1971","04","29","Southern America","Brasil","Pernambuco","Santa Maria da Boa Vista","Margem da PE-4, em direção a Jutaí.","-39.8255996704102","-8.80778026580811",NA,"Árvore 3-4m, flores alvas, perfumadas desabrochando ao entardecer.","IPA0019273",NA,"(Bong.) Steud.","Andrade-Lima",NA,NA,"59811","auto","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-02-22 11:43:58-03","IPA","IPA","60168","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Ferraz, E.B.; Ferreira, C.; Ferreira, C.","147","1997","06","19","Southern America","Brasil","Pernambuco","Serra Talhada","Centro de treinamento da UFRPE.","-38.2983016967773","-7.99194002151489",NA,"Arbusto mais ou menos 2m de altura. Flores alvas.","IPA0060168",NA,"(Bong.) Steud.","Costa e Silva, M.B.",NA,NA,"55090","auto","2001","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-07-26 11:40:07-03","IPA","IPA","82842","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Silva, E.S. da","82842","2008","04","18","Southern America","Brasil","Pernambuco","Serra Talhada","Parcela 5, Assentamento Poldrinho.","-38.2983016967773","-7.99194002151489",NA,"Arbórea ca.3,4m de altura. Interesse econômico: lenha, madeira, carvão.; Caatinga arbórea-arbustiva fechada.","IPA0082842",NA,"(Bong.) Steud.","Bocage, A.",NA,NA,"55090","auto","2008","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-02-22 11:43:57-03","IPA","IPA","13927","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Andrade-Lima","66-4495","1966","03","06","Southern America","Brasil","Pernambuco","Taquaritinga do Norte","Margem da estrada na descida para Vertentes, capoeira.","-36.0442008972168","-7.90305995941162",NA,"Arbusto 3-4m, flores alvas, vistosas.","IPA0013927",NA,"(Bong.) Steud.","Vaz, A.",NA,NA,"25558","auto","1998","06","04",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-02-22 11:43:58-03","IPA","IPA","52938","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Elba Ferraz","137","1992","04","20","Southern America","Brasil","Pernambuco","Triunfo",NA,"-38.1016998291016","-7.83805990219116",NA,"Arvoreta, flores alvas.","IPA0052938",NA,"(Bong.) Steud.","Rita Pereira","860","860","14606","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-02-22 11:43:58-03","IPA","IPA","48708","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Lima, V.C.; Gallindo, F.; Gallindo, F.","149","1986","04","14","Southern America","Brasil","Pernambuco","Triunfo","Olho d'água. Carrasco. Solo argiloso bem drenado.","-38.1016998291016","-7.83805990219116",NA,"Arbusto 2-3m de altura. Flores alvas com pistilos verde; estames creme. Frutos verdes com manchas acastanhadas.","IPA0048708",NA,"(Bong.) Steud.","Vaz, A.",NA,NA,"14606","auto","1998","06","04",NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-02-22 11:44:00-03","IPA","IPA","70094","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Rita Pereira; Ferreira, C.; Ferreira, C.","3007","2005","07","05","Southern America","Brasil","Rio Grande do Norte","Caicó","Estação Ecológica do Seridó - ESEC, Local do experimento. Solo piçarrento vermelho argiloso","-37.0978012084961","-6.45833015441895",NA,"Arbusto ca. 3m de altura; frutos marrons. Frequência alta","IPA0070094",NA,"(Bong.) Steud.","Rita Pereira",NA,NA,"34880","auto","2005","07","05",NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-07-26 11:40:07-03","IPA","IPA","50720","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Silva, N.e.t.o.; Brito, M.P.; Lucena, A.; Brito, M.P.; Lucena, A.","50720","1987","05","27","Southern America","Brasil","Rio Grande do Norte","Natal","Parque das Dunas","-35.209400177002","-5.79500007629395",NA,"Fruto vagem.","IPA0050720",NA,"(Bong.) Steud.","Lucena, A.; Brito, M.P.; Neto, S",NA,NA,"12751","auto","1987","05","27",NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-02-22 11:43:57-03","IPA","IPA","30940","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Fonseca, M.","584","1981","07","13","Southern America","Brasil","Sergipe","Canindé de São Francisco","Fazenda Califórnia a 5km de canindé. Solo argiloso.","-37.7893981933594","-9.65999984741211",NA,"Arbusto 3,5m.","IPA0030940",NA,"(Bong.) Steud.","Fonseca, M.",NA,NA,"38828","auto","1981","08","10",NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-02-22 11:43:57-03","IPA","IPA","13966","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Andrade-Lima","66-4531","1966","05","07","Southern America","Brasil","Pernambuco",NA,"Entre Caruaru e São Caetano.",NA,NA,NA,"Arbusto 2-3m, flor alva.","IPA0013966",NA,"(Bong.) Steud.","Vaz, A.",NA,NA,NA,NA,"1998","06","04",NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-02-22 11:43:57-03","IPA","IPA","19582","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Academia Brasileira de Ciências","699","1971","05","11","Southern America","Brasil","Pernambuco",NA,"Entre Salgueiro e Serrita.",NA,NA,NA,"Árvore de 3-4m, flores alvas.","IPA0019582",NA,"(Bong.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-02-22 11:43:57-03","IPA","IPA","24018","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Harley, R.M.","16521","1974","02","27","Southern America","Brasil","Bahia",NA,"Side road ca. 2km from Estiva, about 12 km N. of Senhor do Bonfim on the BA-130 to Juazeiro.","-40.166667","-10.383333",NA,"Slender tree up to 6m. Flowers in bud. Sepals green, petals white.","IPA0024018",NA,"(Bong.) Steud.","Ataíde, M.","620","620",NA,NA,"1979","09","27","-40.166667","-10.383333",NA,NA,NA,NA,NA,NA
"159","2019-07-26 11:40:07-03","IPA","IPA","27839","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Fonseca, M.","27839","1981","04","23","Southern America","Brasil","Sergipe",NA,"Corituba-Canindé de São Francisco. Solo arenoso.",NA,NA,NA,"Arbusto 1,5m. Flores alvas em racemos.","IPA0027839",NA,"(Bong.) Steud.","Ataíde, M.",NA,NA,NA,NA,"1981","08","15",NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-02-22 11:43:57-03","IPA","IPA","29072","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Emperaire, L.","424","1979",NA,NA,"Southern America","Brasil","Piauí",NA,"Serra da Capivara.",NA,NA,NA,NA,"IPA0029072",NA,"(Bong.) Steud.","Andrade-Lima; Ataíde, M.",NA,NA,NA,NA,"1980","07","23",NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-02-22 11:43:57-03","IPA","IPA","39742","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Gardner, G.","2155",NA,NA,NA,"Southern America","Brasil","Piauí",NA,"Between the confines of the Prov. of Ceará & Boa esperança.",NA,NA,NA,NA,"IPA0039742",NA,"(Bong.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-02-22 11:43:57-03","IPA","IPA","39743","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Martius","2413",NA,NA,NA,"Southern America","Brasil","Piauí",NA,"In tes virgulta ad Terram Novam et in sylvis Piauí editioribus verssu Serra dos Dois Irmãos.",NA,NA,NA,NA,"IPA0039743",NA,"(Bong.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-07-26 11:40:07-03","IPA","IPA","49552","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Lima, G.C.","49552","1986",NA,NA,"Southern America","Brasil","Rio Grande do Norte",NA,"Região do Seridó.",NA,NA,NA,NA,"IPA0049552",NA,"(Bong.) Steud.","Belo, D.",NA,NA,NA,NA,"1996","04","23",NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-02-22 11:43:58-03","IPA","IPA","5311","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Andrade-Lima; Magalhães, M.; Magalhães, M.","1087","1952","06","25","Southern America","Brasil","Pernambuco",NA,"Campos da Serra do Araripe.",NA,NA,NA,"Arbusto. Frutos.","IPA0005311",NA,"(Bong.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-02-22 11:43:58-03","IPA","IPA","55910","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Gomes, M.L.","10","1995","03","22","Southern America","Brasil","Pernambuco","Serra Talhada","Estaão Experimental do IPA; Serrinha. Terreno arenoso, pedregoso; sopé da serra, mata fechada, pastagem.","-38.321111","-7.983333",NA,"Arbusto, flores brancas.","IPA0055910",NA,"(Bong.) Steud.","Gomes, M.L.","500","500",NA,NA,"1995","03","22","-38.321111","-7.983333",NA,NA,NA,NA,NA,NA
"166","2019-02-22 11:43:58-03","IPA","IPA","55924","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Gomes, M.L.","24","1995","03","30","Southern America","Brasil","Pernambuco","Serra Talhada","Estação Experimental do Ipa. Pimenteira. Terreno argiloso, pastagem natural, área com mata fechada.","-38.321111","-7.983333",NA,"Arbusto, flor branca, frequência alta.","IPA0055924",NA,"(Bong.) Steud.","Gomes, M.L.","500","500",NA,NA,"1995","03",NA,"-38.321111","-7.983333",NA,NA,NA,NA,NA,NA
"167","2019-02-22 11:43:58-03","IPA","IPA","55927","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Gomes, M.L.","27","1995","04","07","Southern America","Brasil","Pernambuco","Serra Talhada","Estação Experimental do IPA; Curral Velho. Terreno argiloso, pastagem natural. Área de baixada.","-38.321111","-7.983333",NA,"Árvore, flores brancas, frutos vedes; frequência alta.","IPA0055927","IPA0055927","(Bong.) Steud.","Gomes, M.L.","500","500",NA,NA,"1995","04",NA,"-38.321111","-7.983333",NA,NA,NA,NA,NA,NA
"168","2019-02-22 11:43:58-03","IPA","IPA","55947","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Gomes, M.L.","44","1995","04","27","Southern America","Brasil","Pernambuco","Serra Talhada","Estação Experimental do IPA, Vila Saco, próximo a Universidade. Terreno argiloso.","-38.316667","-7.983333",NA,"Arbustivo, flor branca. Frequência relativa alta.","IPA0055947",NA,"(Bong.) Steud.","Gomes, M.L.","500","500",NA,NA,"1995","04",NA,"-38.316667","-7.983333",NA,NA,NA,NA,NA,NA
"169","2019-02-22 11:43:58-03","IPA","IPA","58071","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Gomes, M.L.","137","1996","02","09","Southern America","Brasil","Pernambuco","Serra Talhada","Estação Experimental do IPA; Trinta e Sete; local plano, terreno argiloso.","-38.321111","-7.983333",NA,"Arbusto, flor branca; frutos verdes. Frequência alta.","IPA0058071",NA,"(Bong.) Steud.","Gomes, M.L.","500","500",NA,NA,"1996","02",NA,"-38.321111","-7.983333",NA,NA,NA,NA,NA,NA
"170","2019-02-22 11:43:58-03","IPA","IPA","59318","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Cestaro, L.A.","120","1999","06","14","Southern America","Brasil","Rio Grande do Norte","Parnamirim","Borda de restinga. Campo Experimental e de Produção do Jiqui - EMPARN. Solo arenoso.","-35.1875","-5.929167",NA,"Arvoreta 4m de altura. Flor creme. Pétalas cremes e estames rosados. Comum.","IPA0059318",NA,"(Bong.) Steud.",NA,"40","40",NA,NA,NA,NA,NA,"-35.1875","-5.929167",NA,NA,NA,NA,NA,NA
"171","2019-02-22 11:43:58-03","IPA","IPA","59319","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Cestaro, L.A.","45","2000","08","26","Southern America","Brasil","Rio Grande do Norte","Macaíba","Mata do Olho d'água - CA Jundiaí. Solo arenoso.","-35.375","-5.883333",NA,"Arvoreta 4m de altura. Ocasional.","IPA0059319",NA,"(Bong.) Steud.",NA,"40","40",NA,NA,NA,NA,NA,"-35.375","-5.883333",NA,NA,NA,NA,NA,NA
"172","2019-02-22 11:43:58-03","IPA","IPA","59693","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Rita Pereira; et al.; et al.","49","2002","02","20","Southern America","Brasil","Pernambuco",NA,"Bonanza, Dentro da mata, solo argiloso.",NA,NA,NA,"Árvore mais ou menos 6m de altura.","IPA0059693",NA,"(Bong.) Steud.","Costa e Silva, M.B.",NA,NA,NA,NA,"2002","02","20",NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-02-22 11:43:58-03","IPA","IPA","60625","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Figueiredo, M.A.; Lima-Verde, L.W.; Andrade, I.M.; Barros, E.O. de; Lima-Verde, L.W.; Andrade, I.M.; Barros, E.O. de","684","1997","02","04","Southern America","Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba, Sítio LS. Filito quartizito. Solo litólico.","-40.182056","-6.665944",NA,"Árvore, terrestre 6m de altura, caule: tronco piloso. Folha simples coriácea pilosa. Inflorescência panícula terminal. Fruto legume. Ocasional.","IPA0060625",NA,"(Bong.) Steud.","Andrade, I.M.","420","420",NA,NA,"1997","08",NA,"-40.182056","-6.665944",NA,NA,NA,NA,NA,NA
"174","2019-02-22 11:43:58-03","IPA","IPA","60626","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Lima-Verde, L.W.; Melo, L.M.R.; Gomes, O.M.; Melo, L.M.R.; Gomes, O.M.","432","1997","02","25","Southern America","Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba, Sítio LS. Filito quartizito-calcáreo. Solo litólico argiloso.","-40.669444","-6.666944",NA,"Árvore, terrestre 4 m de altura, caule: tronco piloso, casca castanho. Folha simples coriácea pilosa. Inflorescência panícula terminal. Corola branca Fruto legume. Frequênte.","IPA0060626",NA,"(Bong.) Steud.","Andrade, I.M.","572","572",NA,NA,"1997","08",NA,"-40.669444","-6.666944",NA,NA,NA,NA,NA,NA
"175","2019-02-22 11:43:58-03","IPA","IPA","60629","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Barros, E.O. de; Lima-Verde, L.W.; Barros, E.O. de; Lima-Verde, L.W.; Barros, E.O. de","136","1997","06","17","Southern America","Brasil","Ceará","Quixeré","Chapada do Apodi. Fazenda Mato alto (manga do Cedro).","-37.7785","-5.197611",NA,"Árvore, terrestre 4m de altura. Folha simples cartáceas pilosas. Fruto legume piloso e glânduloso. Ramos, folhas e frutos com pelos simples e glândulares. Frequênte.","IPA0060629",NA,"(Bong.) Steud.","Lima-Verde, L.W.","100","100",NA,NA,NA,NA,NA,"-37.7785","-5.197611",NA,NA,NA,NA,NA,NA
"176","2019-02-22 11:43:58-03","IPA","IPA","60631","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Figueiredo, M.A.; Lima-Verde, L.W.; Oliveira, O.F. de; Gomes, O.M.; Paula-Zárate; Lima-Verde, L.W.; Oliveira, O.F. de; Gomes, O.M.; Paula-Zárate, E.L. de","631","1996","06","12","Southern America","Brasil","Ceará","Quixeré","Chapada do Apodi. Fazenda Mato Alto. Massapê, calcário jandaíra.","-37.816667","-5.183333",NA,"Arvoreta terrestre 4m de altura.Tronco com lenticelas. Exsudato: resina âmbar. Casca castanho rugosa. Folha simples alterna, cartácea pilosa. Inflorescência racemo terminal. Corola branca e fruto leguma verde. Folhas ramos jovens, ped","IPA0060631",NA,"(Bong.) Steud.","Lima-Verde, L.W.; Oliveira, O.F. de","110","110",NA,NA,"1996","08",NA,"-37.816667","-5.183333",NA,NA,NA,NA,NA,NA
"177","2019-02-22 11:44:00-03","IPA","IPA","60840","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Rocha, R.; Veras, F.; Veras, F.","2771","1999","11","20","Southern America","Brasil","Sergipe","Canindé de São Francisco","Beira do rio.","-37.986667","-9.572222",NA,"Planta com flores brancas, 2 estígmas, sépalas verdes, fruto imaturo de cor verde, tipo vagem.","IPA0060840",NA,"(Bong.) Steud.","Lemos, J.R.",NA,NA,NA,NA,"2000","07","20","-37.986667","-9.572222",NA,NA,NA,NA,NA,NA
"178","2019-02-22 11:44:00-03","IPA","IPA","62009","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Paula-Zárate, E.L. de; Lima-Verde, L.W.; et al.; Lima-Verde, L.W.; et al.","228","1996","06","13","Southern America","Brasil","Ceará","Quixeré","Chapada do Apodi. Mato Alto.","-37.816667","-5.183333",NA,"Árvore, terrestre 3m de altura. Caule: tronco. Exsudato: resina âmbar. Casca castanho, rugosa. Folhas simples cartáceas e pilosas. Inflorescência racemo terminal. Corola branca. Fruto legume verde piloso. Presença de lenticelas no cau","IPA0062009",NA,"(Bong.) Steud.","Lima-Verde, L.W.","110","110",NA,NA,"1996","08",NA,"-37.816667","-5.183333",NA,NA,NA,NA,NA,NA
"179","2019-02-22 11:44:00-03","IPA","IPA","62009","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Paula-Zárate, E.L. de; Lima-Verde, L.W.; et al.; Lima-Verde, L.W.; et al.","228","1996","06","13","Southern America","Brasil","Ceará","Quixeré","Quixeré, Chapada do Apodi. Mato Alto.","-37.816667","-5.183333",NA,"Hábito: árvore, terrestre. Alt.: 3 m. Caule: tronc Folhas: simples alternas cartáceas e pilosas. Inflorescência: racemo terminal. Corola: branca. Fruto: legume verde piloso. presença de lenticelas no caule e ramos; folhas, r","IPA0062009",NA,"(Bong.) Steud.","Lima-Verde, L.W.",NA,NA,NA,NA,"1996","08",NA,"-37.816667","-5.183333",NA,NA,NA,NA,NA,NA
"180","2019-02-22 11:44:00-03","IPA","IPA","63176","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Coelho, D.M.; Cardoso, R.; Cardoso, R.","517","2001","07","15","Southern America","Brasil","Sergipe","Poço Redondo","Serra da Guia. Geologia: Cristalino. Alt.: 750 m.","-37.690278","-9.798611",NA,"N.V.: Mororó. Árvore com 12 m de altura. Inflorescência de cor verde-vináceo, com estames v","IPA0063176",NA,"(Bong.) Steud.","Rita Pereira",NA,NA,NA,NA,"2003","07",NA,"-37.690278","-9.798611",NA,NA,NA,NA,NA,NA
"181","2019-02-22 11:44:00-03","IPA","IPA","66052","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Lima, V.C.; Costa e Silva, M.B.; Rita Pereira; Costa e Silva, M.B.; Rita Pereira","53","2002","05","07","Southern America","Brasil","Pernambuco","Serra Talhada",NA,"-38.22","-7.930833",NA,"N.V.: Mororó, Pata de vaca. Arvoreta em fase reprodutiva. Flores brancas. Utilizado para afinar o sangue.","IPA0066052",NA,"(Bong.) Steud.","Lima, V.C.",NA,NA,NA,NA,NA,NA,NA,"-38.22","-7.930833",NA,NA,NA,NA,NA,NA
"182","2019-02-22 11:44:00-03","IPA","IPA","81242","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Nascimento, V.T.; Melo, J.G.; Melo, J.G.","46","2007","03","24","Southern America","Brasil","Pernambuco","Altinho","Comunidade Carão. Área do pasto.","-36.896111","-8.587083",NA,"Árvore. Flores brancas.","IPA0081242",NA,"(Bong.) Steud.","Lucena, P.","468","468",NA,NA,"2007","05","26","-36.896111","-8.587083",NA,NA,NA,NA,NA,NA
"183","2019-02-22 11:44:00-03","IPA","IPA","69517","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Lemos, J.R.; Matias, P.; Matias, P.","178","2004","04","29","Southern America","Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba","-40.321944","-6.743056",NA,"Arbusto ca. 2,5m, flores alvas.","IPA0069517",NA,"(Bong.) Steud.","Queiroz, L.P. de","400","600",NA,NA,"2005","06",NA,"-40.321944","-6.743056",NA,NA,NA,NA,NA,NA
"184","2019-02-22 11:44:00-03","IPA","IPA","73131","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Rita Pereira; Bocage, A.; Albuquerque, N.A.; Maciel, J.R.; Marques, J.S.; Cano,; Bocage, A.; Albuquerque, N.A.; Maciel, J.R.; Marques, J.S.; Cano, O.; Costa e S","2589","2006","02","21","Southern America","Brasil","Pernambuco","Arcoverde","Serra das Varas, Mata da Torre - na subida da mata.","-37.012056","-8.4285",NA,"Flores com botões verde-amarelado.","IPA0073131",NA,"(Bong.) Steud.","Bocage, A.","938","938",NA,NA,"2006","09","06","-37.012056","-8.4285",NA,NA,NA,NA,NA,NA
"185","2019-02-22 11:44:00-03","IPA","IPA","84070","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Barbosa, J.I.S.; Silva, A. .G.; Silva, M. .V.; Santana, T.; Silva, A. .G.; Silva, M. .V.; Santana, T.","76","2009","07","22","Southern America","Brasil","Pernambuco","Serra Talhada","Estação Experimental do IPA","-38.2925","-7.990833",NA,"Árvore com cerca de 4m de altura. Flores em botões ferrugíneos e frutos imaturos verdes.; Caatinga.","IPA0084070",NA,"(Bong.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,"-38.2925","-7.990833",NA,NA,NA,NA,NA,NA
