"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","individualCount","typeStatus","fieldNumber","relatedCatalogItem"
"156","2018-04-06 15:29:03-03","F","FMNH-SEEDPLANTS","V0459049F","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus",NA,NA,NA,NA,NA,NA,"1981","1","12","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0459049F","V0459049F_01",NA,NA,NA,"16",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"157","2018-04-06 15:29:04-03","F","FMNH-SEEDPLANTS","V0459050F","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus",NA,NA,NA,NA,NA,"M. Acosta Solis","1949","2","13","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0459050F","V0459050F_01",NA,NA,NA,"12089",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"158","2018-04-06 15:29:04-03","F","FMNH-SEEDPLANTS","V0459051F","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus",NA,NA,NA,NA,NA,"E. Hassler","1901",NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0459051F","V0459051F_01",NA,NA,NA,"5754",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"159","2018-04-06 15:29:04-03","F","FMNH-SEEDPLANTS","V0459052F","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus",NA,NA,NA,NA,NA,"M. B. Berro","1913","1","23","Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,"V0459052F","V0459052F_01",NA,NA,NA,"6587",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"160","2019-03-07 13:32:30-03","F","FMNH-SEEDPLANTS","V0459053F","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus",NA,NA,NA,NA,NA,"A. Schinini et al.","1979","2","6","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0459053F","V0459053F_01",NA,NA,NA,"16768",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"161","2018-04-06 15:29:05-03","F","FMNH-SEEDPLANTS","V0459054F","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus",NA,NA,NA,NA,NA,NA,"1975","1","17","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0459054F","V0459054F_01",NA,NA,NA,"10888",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"162","2018-04-06 15:29:05-03","F","FMNH-SEEDPLANTS","V0459055F","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus",NA,NA,NA,NA,NA,"A. E. Burkart","1937","3","26","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0459055F","V0459055F_01",NA,NA,NA,"8287",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"163","2018-04-06 15:29:05-03","F","FMNH-SEEDPLANTS","V0459056F","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus",NA,NA,NA,NA,NA,"A. E. Burkart","1936","2","22","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0459056F","V0459056F_01",NA,NA,NA,"7648",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"164","2018-04-06 15:30:43-03","F","FMNH-SEEDPLANTS","V0459596F","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus",NA,NA,NA,NA,NA,"L. B. Smith & R. M. Klein","1965","1","22","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0459596F","V0459596F_01",NA,NA,NA,"14945",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"165","2019-01-25 15:40:53-02","IAC","IAC","24647","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","A.M.G. Azevedo-Tozzi","1989","06","22","A. Schinini; E.L. Cabral & R.O. Vanni","1979","02","22","Argentina","Corrientes","Monte Caseros","-57.6833","-30.25","-57.6833","-30.2500",NA,NA,"8 Km sul de Labougle, costa do rio Uruguai",NA,NA,"17560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-07-23 12:07:41-03","CEPLAC","CEPEC","56217","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus",NA,"H. Poppendieck",NA,NA,NA,"G. Hatschbach","1983","01","13","Brasil","Paraná","iretama","-52.1058006286621","-24.423900604248",NA,NA,NA,NA,"Prox. ao Rio Lontras.",NA,NA,"45999",NA,NA,NA,NA,NA,"27581","auto",NA,NA,NA,NA,"30/12/1991"
"167","2020-07-23 12:07:41-03","CEPLAC","CEPEC","54307","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus",NA,"H. Poppendieck",NA,NA,NA,"G. Hatschbach","1985","02","09","Brasil","Paraná","GUARANIAÇU","-52.878101348877","-25.1007995605469",NA,NA,NA,NA,"Rio Guarani.",NA,NA,"37929",NA,NA,NA,NA,NA,"38806","auto",NA,NA,NA,NA,"30/12/1991"
"168","2019-04-02 09:32:05-03","URICER","HPBR","9005","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vog.) Benth","LONGHI, S. J.",NA,NA,NA,"MOHR, P.","2003","03","27","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"HPBR009005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,"3",NA,NA,NA
"169","2019-11-12 17:14:53-03","URICER","HPBR","11669","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","( Vogel) Benth.","BUDKE, J. C.","2012","01","30","SLAVIEIRO, L. B.","2011","12","20","Brasil","RS","Sertão","-52.2597007751465","-27.979700088501",NA,NA,"HPBR011669",NA,"Parque Natural Municipal de Sertão",NA,NA,NA,NA,NA,NA,NA,NA,"30142","auto",NA,NA,NA,NA,NA
"170","2020-09-22 13:48:50-03","USP","SPFW","3466","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Tomy Fisher",NA,NA,NA,"Melo Jr, J.C.F. Andreacci, F.; Weiers, M.S.; Gouveia, C.; Ronchi, E.K.; Raimundo, C.M.","2008","01","16","Brasil","Santa Catarina",NA,"-49.020778","-26.467278","49º01'14,8''W","26º28'02,2''S",NA,NA,NA,"64","64","785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-11-12 16:59:31-03","UEL","FUEL","24546","PreservedSpecimen","Plantae","Leguminosae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.",NA,NA,NA,NA,"Ferreira, JA; Pavão, OC","1998","11","29","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Fazenda Estância do Sol",NA,NA,"s.n.",NA,"Tracheophyta","Fabales",NA,NA,"46016","auto",NA,NA,NA,NA,NA
"172","2020-11-12 16:59:31-03","UEL","FUEL","20604","PreservedSpecimen","Plantae","Leguminosae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Azevedo, AMG","1999",NA,NA,"Medri, C; Kinupp, VF; Francisco, EM","1997","12","06","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Rio Lageado Liso",NA,NA,"555",NA,"Tracheophyta","Fabales",NA,NA,"21990","auto",NA,NA,NA,NA,NA
"173","2020-11-12 16:59:31-03","UEL","FUEL","21217","PreservedSpecimen","Plantae","Leguminosae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.",NA,NA,NA,NA,"Kinupp, VF; Dias, MC; Souza, LRM","1998","01","22","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Salto das Orquideas, Passo do Meio, Passo do Meio",NA,NA,"980",NA,"Tracheophyta","Fabales",NA,NA,"21990","auto",NA,NA,NA,NA,NA
"174","2019-11-01 14:59:55-03","UnB","UB","22592","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Poppendieck, H",NA,NA,NA,"Hatschbach, G","1983","01","13","Brasil","Paraná ","Iretama","-52.1058006286621","-24.423900604248",NA,NA,NA,NA,"Rio Lontras",NA,NA,"45999","Árvore 5m. Flor lilás escuro; Mata.","Dicotyledoneae",NA,"Southern America",NA,"27581","auto",NA,NA,NA,NA,NA
"175","2020-08-20 20:38:49-03","UFSC","FLOR","7015","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Tozzi, A.M.G.A.","1987",NA,NA,"Smith, L.B.; Klein, R.M.","1965","01","22","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"FLOR0007015",NA,NA,NA,NA,"14945",NA,NA,"Fabales",NA,NA,"47271","auto",NA,NA,NA,NA,NA
"176","2020-08-20 14:56:06-03","UFSC","FLOR","44902","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.",NA,NA,NA,NA,"Ferreira, J.A.; Pavão, O.C.","1998","11","29","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,"FLOR0044902",NA,"Fazenda Estância do Sol.",NA,NA,"s.n.","árvore, flor botões verdes, 7m altura",NA,"Fabales",NA,NA,"46016","auto",NA,NA,NA,NA,NA
"177","2020-08-20 20:38:49-03","UFSC","FLOR","26753","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Jarenkow, J.A.","1993",NA,NA,"Jarenkow, J.A.","1989","12","27","Brasil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"FLOR0026753",NA,"Beira do Rio Uruguai.",NA,NA,"1566","arvoreta, pétalas violáceas, 4m altura",NA,"Fabales",NA,NA,"18635","auto",NA,NA,NA,NA,NA
"178","2020-08-20 20:38:49-03","UFSC","FLOR","28672","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Jarenkow, J.A.","1997",NA,NA,"Jarenkow, J.A.","1996","12","26","Brasil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"FLOR0028672",NA,"Linha São Caetano.",NA,NA,"3350","árvore, flor cálice verde, corola vinosa, 7m altura",NA,"Fabales",NA,NA,"18635","auto",NA,NA,NA,NA,NA
"179","2020-08-20 20:38:49-03","UFSC","FLOR","24794","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Smith, S.F.","1992",NA,NA,"Reitz, R.","1968","02","10","Brasil","Santa Catarina","Ilhota","-48.8272018432617","-26.8997001647949",NA,NA,"FLOR0024794",NA,"Parque Botânico do Morro do Baú.","250","250","6866","árvore, 15m altura",NA,"Fabales",NA,NA,"18275","auto",NA,NA,NA,NA,NA
"180","2021-02-08 12:41:56-03","UFRGS","ICN","113221","S","Plantae","Fabaceae","Lonchocarpus","cf. nitidus","Lonchocarpus cf. nitidus","(Vogel) Benth.","Lima, HC",NA,NA,NA,"Rosilan","1982","01","18","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00023495","ICN00023495 ICN00023495_1","Parque Farroupilha",NA,NA,"s.n.","Com flores amarelas.","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA
"181","2021-02-08 12:41:56-03","UFRGS","ICN","135624","S","Plantae","Fabaceae","Lonchocarpus","cf. nitidus","Lonchocarpus cf. nitidus","(Vogel) Benth.","Lima, HC",NA,NA,NA,"Hagelund, K","1963","09","01","Brasil","RS","Serra",NA,NA,NA,NA,"ICN00023467","ICN00023467","Granja Sodol",NA,NA,"508","Árvore","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-02-08 12:41:57-03","UFRGS","ICN","138522","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Neubert, EE",NA,NA,NA,"Silva, SM","1997","02","01","Brasil","PR","Capitão Leônidas Marques","-53.614200592041","-25.4792003631592",NA,NA,"ICN00023465","ICN00023465 ICN00023465_1","Rio Andrada",NA,NA,"s.n.","Árvore com 8 m, flores liláses, com frutos imaturos; Beira de rio","Dicotyledon",NA,"América do Sul",NA,"14258","auto",NA,NA,NA,NA,NA
"183","2021-02-08 12:41:57-03","UFRGS","ICN","182449","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Molz, M",NA,NA,NA,"Seger, GDS","2012","12","11","Brasil","RS","Alecrim","-54.7639007568359","-27.6550006866455",NA,NA,"ICN00023478","ICN00023478","estrada de chão para Porto Mauá",NA,NA,"1130","Árvore com ca. de 8m, flores roxas, alta floração.; Beira de estrada de chão, indivíduo isolado junto a plantação","Dicotyledon",NA,"América do Sul",NA,"14604","auto",NA,NA,NA,NA,NA
"184","2021-02-08 12:41:57-03","UFRGS","ICN","144680","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Miotto, STS",NA,NA,NA,"Hagelund, K",NA,NA,NA,"Brasil","RS","Horizontina","-54.3078002929688","-27.6257991790771",NA,NA,"ICN00023475","ICN00023475","margem do Rio Uruguai",NA,NA,"3720","Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,"15214","auto",NA,NA,NA,NA,NA
"185","2021-02-08 12:41:57-03","UFRGS","ICN","118236","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Jarenkow, JA",NA,NA,NA,"Jarenkow, JA","1989","12","27","Brasil","RS","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"ICN00023454","ICN00023454","mata pluvial na beira do rio Uruguai",NA,NA,"1566","Arvoreta com ca. de 4 m de alt.; flores com pétalas violáceas.","Dicotyledon",NA,"América do Sul",NA,"18635","auto",NA,NA,NA,NA,NA
"186","2021-02-08 12:41:57-03","UFRGS","ICN","185252","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Miotto, STS","2015","12","22","Miotto, STS","2015","12","22","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00023446","ICN00023446 ICN00023446_1","Campus do Vale UFRGS",NA,NA,"2739","Arvoreta com ca. de 2,5 m alt., flores perpúreas.; No estacionamento do Departamento de Botânica","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA
"187","2021-02-08 12:41:57-03","UFRGS","ICN","035816","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Neubert, EE","1994","07","01","Abruzzi, ML","1977","11","23","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00023474","ICN00023474","Ilha do Lajo",NA,NA,"266","a margem d'água","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA
"188","2021-02-08 12:41:57-03","UFRGS","ICN","034903","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Neubert, EE","1994","07","01","Longhi, H; et al.","1977","07","01","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00023469","ICN00023469","Ilha Grande dos Marinheiros",NA,NA,"s.n.",NA,"Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA
"189","2021-02-08 12:41:57-03","UFRGS","ICN","014757","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Neubert, EE","1994","07","01","Rambo, B",NA,NA,NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00023449","ICN00023449","Morro da Gloria",NA,NA,"757",NA,"Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA
"190","2021-02-08 12:41:57-03","UFRGS","ICN","066566","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Neubert, EE","1994","07","01","Brack, P","1985","08",NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00023470","ICN00023470","Reserva Biológica do Lami",NA,NA,"s.n.",NA,"Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA
"191","2021-02-08 12:41:57-03","UFRGS","ICN","146057","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Neubert, EE",NA,NA,NA,"Steffen, CJ","1994","04","10","Brasil","RS","Sapiranga","-51.0069007873535","-29.6380996704102",NA,NA,"ICN00023468","ICN00023468 ICN00023468_1","Picada Verão",NA,NA,"s.n.","Frutos imaturos, verdes; Interior de mata","Dicotyledon",NA,"América do Sul",NA,"11711","auto",NA,NA,NA,NA,NA
"192","2021-02-08 12:41:57-03","UFRGS","ICN","000642","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Neubert, EE","1994","07","01","Schultz, AR","1948","01","24","Brasil","RS","Três Passos","-53.9319000244141","-27.4556007385254",NA,NA,"ICN00023450","ICN00023450","Turvo",NA,NA,"s.n.",NA,"Dicotyledon",NA,"América do Sul",NA,"14814","auto",NA,NA,NA,NA,NA
"193","2021-02-08 12:41:57-03","UFRGS","ICN","123220","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Camargo, R",NA,NA,NA,"Camargo, R","2002","01","14","Brasil","RS","Candelária","-52.7888984680176","-29.6692008972168",NA,NA,NA,NA,"RS 287, km 137",NA,NA,"63","Árvore baixa, com cerca de 12 m.; flores purpúreas com mancha branca no estandarte; folhas apresentando galhas.","Dicotyledon",NA,"América do Sul",NA,"28166","auto",NA,NA,NA,NA,NA
"194","2021-02-08 12:41:57-03","UFRGS","ICN","146056","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Neubert, EE",NA,NA,NA,"Steffen, CJ","1989","01","04","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"residência Conceição",NA,NA,"s.n.","Cultivada próximo à casa. A muda veio de Caaraó, município de Caibaté, no noroeste do Rio Grande do Sul","Dicotyledon",NA,"América do Sul",NA,"10287","auto",NA,NA,NA,NA,NA
"195","2021-02-08 12:41:57-03","UFRGS","ICN","146116","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Neubert, EE",NA,NA,NA,"Steffen, CJ","1994","04","10","Brasil","RS","Sapiranga","-51.0069007873535","-29.6380996704102",NA,NA,NA,NA,"Picada Verão",NA,NA,"s.n.","Frutos imaturos, verdes; Interior de mata","Dicotyledon",NA,"América do Sul",NA,"11711","auto",NA,NA,NA,NA,NA
"196","2021-02-08 12:41:57-03","UFRGS","ICN","125305","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Miotto, STS",NA,NA,NA,"Biondo, E","2002","01","14","Brasil","RS","Candelária","-52.7888984680176","-29.6692008972168",NA,NA,"ICN00023464","ICN00023464 ICN00023464_1","RST 287 Km 137 logo após ponte",NA,NA,"235","Arbórea.","Dicotyledon",NA,"América do Sul",NA,"28166","auto",NA,NA,NA,NA,NA
"197","2021-02-08 12:41:57-03","UFRGS","ICN","051758","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Neubert, EE","1994","07","01","Irgang, B; et al.","1982","04","30","Brasil","RS","Giruá","-54.3497009277344","-28.028299331665",NA,NA,"ICN00023473","ICN00023473","Giruazinho",NA,NA,"s.n.",NA,"Dicotyledon",NA,"América do Sul",NA,"23862","auto",NA,NA,NA,NA,NA
"198","2021-02-08 12:41:57-03","UFRGS","ICN","120580","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Jarenkow, JA",NA,NA,NA,"Jarenkow, JA","1996","12","26","Brasil","RS","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"ICN00023471","ICN00023471","Linha São Caetano",NA,NA,"3350","Árvore com ca. de 7m de altura, em pequeno agrupamento de árvores. Flores com cálice verde; corola vinosa.","Dicotyledon",NA,"América do Sul",NA,"18635","auto",NA,NA,NA,NA,NA
"199","2021-02-08 12:41:57-03","UFRGS","ICN","146846","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Lüdtke, R",NA,NA,NA,"Lüdtke, R","2006","12","27","Brasil","RS","Sananduva","-51.8067016601562","-27.9496994018555",NA,NA,"ICN00023462","ICN00023462","RS 126 a 14 km da cidade",NA,NA,"102","arbusto, flores roxas; beira de estrada","Dicotyledon",NA,"América do Sul",NA,"22915","auto",NA,NA,NA,NA,NA
"200","2021-02-08 12:41:57-03","UFRGS","ICN","175101","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Seger, GDS",NA,NA,NA,"Seger, GDS","2009","06","09","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"ICN00023477","ICN00023477 ICN00023477_1","Floresta Nacional (FLONA-SFP)","838","838","752","Árvore, ca. de 8m, frutos imaturos avermelhados; Borda de silvicultura de Araucária","Dicotyledon",NA,"América do Sul",NA,"76715","auto",NA,NA,NA,NA,NA
"201","2021-02-08 12:41:57-03","UFRGS","ICN","146115","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Neubert, EE",NA,NA,NA,"Steffen, CJ","1989","01","04","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"ICN00023447","ICN00023447","residência Conceição",NA,NA,"s.n.","Cultivada próximo à casa. A muda veio de Caaraó, município de Caibaté, no noroeste do Rio Grande do Sul","Dicotyledon",NA,"América do Sul",NA,"10287","auto",NA,NA,NA,NA,NA
"202","2021-02-08 12:41:57-03","UFRGS","ICN","000031","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Neubert, EE","1994","07","01","Schultz, AR","1944","01","27","Brasil","RS","Três Passos","-53.9319000244141","-27.4556007385254",NA,NA,"ICN00023466","ICN00023466 ICN00023466_1","Turvo",NA,NA,"31","arbusto; margem do rio","Dicotyledon",NA,"América do Sul",NA,"14814","auto",NA,NA,NA,NA,NA
"203","2021-02-08 12:41:57-03","UFRGS","ICN","122445","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Lima, HC",NA,NA,NA,"Bortoluzzi, RLC; Biondo, E","2002","04","17","Brasil","PR","Brabosa Ferraz","-52.07","-24.076111","-52.07","-24.076111","ICN00023460","ICN00023460","em direção a Fênix. S 24° 04' 34/W 52° 04' 12","387","387","1266","Árvore ca. 5m de altura. Frutos castanhos, em fase de amadurecimento.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-02-08 12:41:57-03","UFRGS","ICN","000529","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Neubert, EE","1994","07","01","Schultz, AR","1947","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"ICN00023453","ICN00023453 ICN00023453_1","Pindorama",NA,NA,"529",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-02-08 12:41:57-03","UFRGS","ICN","000530","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Neubert, EE","1994","07","01","Schultz, AR","1947","02",NA,"?",NA,NA,NA,NA,NA,NA,"ICN00023458","ICN00023458 ICN00023458_1","Pindorama",NA,NA,"s.n.",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-02-08 12:41:57-03","UFRGS","ICN","015216","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Neubert, EE","1994","07","01","Rambo, B",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"ICN00023459","ICN00023459","Porto Novo",NA,NA,"s.n.","Herbário Dutra nº 1216","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-02-08 12:41:57-03","UFRGS","ICN","050662","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Silva, MJ","2006","11","07","Schinini, A; Cabral, E; Vanni, R","1979","02","13","Argentina","Corrientes","San Martín",NA,NA,NA,NA,"ICN00023452","ICN00023452 ICN00023452_1","5 km E de Guaviraví costa del río Uruguay",NA,NA,"s.n.","arbol de 4 m de altura.; isleta de selva","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-02-08 12:41:57-03","UFRGS","ICN","050800","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Silva, MJ","2006","11","07","Schinini, A; Cabral, E; Vanni, R","1979","02","06","Argentina","Corrientes","Santo Tomé",NA,NA,NA,NA,"ICN00023451","ICN00023451","Ryo Uruguay y Ayo Cuay Grande",NA,NA,"16768","árbol de 5 a 10m de altura; borde de selva, marginal del río","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-02-08 12:41:57-03","UFRGS","ICN","146911","S","Plantae","Fabaceae","Lonchocarpus","nitidus","Lonchocarpus nitidus","(Vogel) Benth.","Ceolin, GB",NA,NA,NA,"Ceolin, GB","2006","12","19","Brasil","PR","Nova Laranjeiras","-52.521667","-25.32","-52.521667","-25.32","ICN00023463","ICN00023463","BR-277, entre Laranjeiras do Sul e Novas Laranjeiras",NA,NA,"107","Árvore. Com flores róseas e galha típica; Beira de mato","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
