"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","individualCount","fieldNumber","typeStatus"
"152","2017-09-11 17:10:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","urbaniana","Pavonia urbaniana tomentosa-velutina","Niederlein, G","40","Southern America","Uruguay",NA,NA,NA,NA,NA,NA,"Gürke",NA,NA,NA,NA,NA,"Habitat prope Concepcion del Uruguay, en las orillas del Arroya Cupalén",NA,NA,NA,NA,NA,NA,NA,NA,NA,"tomentosa-velutina",NA,NA,NA,NA,NA,NA,NA,NA
"153","2017-09-11 17:10:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","urbaniana","Pavonia urbaniana tomentosa-velutina","Arechavaleta, J","991","Southern America","Uruguay",NA,NA,NA,NA,NA,NA,"Gürke",NA,NA,NA,NA,NA,"prope Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"tomentosa-velutina",NA,NA,NA,NA,NA,NA,NA,NA
"154","2017-09-11 17:10:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","urbaniana","Pavonia urbaniana tomentosa-velutina","Lorentz, PG","1775","Southern America","Uruguay",NA,NA,NA,NA,NA,NA,"Gürke",NA,NA,NA,NA,NA,"Habitat prope Concepcion del Uruguay, en las orillas del Arroya Cupalén",NA,NA,NA,NA,NA,NA,NA,NA,NA,"tomentosa-velutina",NA,NA,NA,NA,NA,NA,NA,NA
"155","2017-09-11 17:10:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","urbaniana","Pavonia urbaniana villosa","Sellow, F","4357",NA,"?",NA,NA,NA,NA,NA,NA,"Gürke",NA,NA,NA,NA,NA,"Loco haud accuratius indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,"villosa",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-02-08 12:43:24-03","UFRGS","ICN","187292","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Rambo, B","44603","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","1949","12","03","RS",NA,"Vila Oliveira p. Caxias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-02-08 12:43:24-03","UFRGS","ICN","025698","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Krapovickas, A; Cristóbal, CL; Maruñak, V","22986","América do Sul","Brasil",NA,NA,"Flores blanco-rosadas.; Em pantano.",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","1973","01","29","RS",NA,"4km norte de Novo Hamburgo, BR-116, rio Feitoria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-02-08 12:43:24-03","UFRGS","ICN","031745","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Irm. Ary","56","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","1950","01","28","RS",NA,"Laranjal-Pelotas.",NA,NA,NA,"Grings, M","2009","08",NA,NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA
"159","2021-02-08 12:43:24-03","UFRGS","ICN","163182","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M; Buffon, I; Stahlberg, GB","944","América do Sul","Brasil",NA,NA,"sub-arbusto de 0,6 m. de alt.; flores brancas com nervuras vináceas na face abaxial e com mancha basal vinácea na face adaxial; em beira de estrada, em vala úmida com capoeira",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2010","01","10","RS","Canela","estrada para o Passo do Inferno S 29°16'52.6 W 50°45'01.7","-50.750278","-29.281111",NA,"Grings, M",NA,NA,NA,NA,NA,NA,NA,"-50.750278","-29.281111","778","778",NA,NA,NA
"160","2021-02-08 12:43:24-03","UFRGS","ICN","163188","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M; Stahlberg, GB","950","América do Sul","Brasil",NA,NA,"arbusto de 1 m de alt.; flores brancas com nervuras vináceas na face abaxial e com mancha basal vinácea na face adaxial; em turfeira próxima ao rio Tainhas",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2010","01","07","RS","Jaquirana","Parque Estadual do Tainhas","-50.365833","-29.086944",NA,"Grings, M",NA,NA,NA,NA,NA,NA,NA,"-50.365833","-29.086944","811","811",NA,NA,NA
"161","2021-02-08 12:43:24-03","UFRGS","ICN","163190","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M; Stahlberg, GB","952","América do Sul","Brasil",NA,NA,"arbusto de 0,5 m de alt.; frutificando; flores brancas com nervuras vináceas na face abaxial e com mancha basal vinácea na face adaxial; em banhado que ladeia o rio Tainhas",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2010","01","07","RS","Jaquirana","Parque Estadual do Tainhas Passo do S S 29°05'17.9 W 050°21'54.3","-50.365","-29.088056",NA,"Grings, M",NA,NA,NA,NA,NA,NA,NA,"-50.365","-29.088056","779","779",NA,NA,NA
"162","2021-02-08 12:43:24-03","UFRGS","ICN","163270","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M","1013","América do Sul","Brasil",NA,NA,"arbusto de 1 m de alt.; com flores branco-rosadas com nervuras vináceas na face abaxial das pétalas e com mancha basal vinácea na face adaxial; em capoeira de beira de estrada",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2010","02","10","RS","Piratini","BR 293 Km 74","-53.095833","-31.673611",NA,"Grings, M",NA,NA,NA,NA,NA,NA,NA,"-53.095833","-31.673611",NA,NA,NA,NA,NA
"163","2021-02-08 12:43:24-03","UFRGS","ICN","164061","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Matzenbacher, NI","3008","América do Sul","Brasil",NA,NA,"flores róseas; herbacea, banhado",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2010","03","21","RS","Guaíba","Fazenda São Maximiano","-51.386111","-30.180833",NA,"Grings, M",NA,NA,NA,NA,NA,NA,NA,"-51.386111","-30.180833",NA,NA,NA,NA,NA
"164","2021-02-08 12:43:24-03","UFRGS","ICN","173219","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Silva Filho, PJS","1422","América do Sul","Brasil",NA,NA,"Em turfeira",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2011","12","17","RS","Quaraí","Cerro do Jarau.","-56.510556","-30.200556",NA,"Grings, M",NA,NA,NA,NA,NA,NA,NA,"-56.510556","-30.200556",NA,NA,NA,NA,NA
"165","2021-02-08 12:43:24-03","UFRGS","ICN","181053","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Silva Filho, PJS; et al.","2211","América do Sul","Brasil",NA,NA,"Subarbusto de aprox. 1m; Área úmida bem conservada",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2015","01","13","RS","Pantano Grande",NA,"-52.352222","-30.226667",NA,"Silva Filho, PJS","2015","01",NA,NA,NA,NA,NA,"-52.352222","-30.226667",NA,NA,NA,NA,NA
"166","2021-02-08 12:43:24-03","UFRGS","ICN","194940","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Heiden, G; Romano, CM","1177","América do Sul","Brasil",NA,NA,"Doação Herbário ECT; Subarbusto. Flores com pétalas róseas e nervuras vinho.; Campos de clima temperado (pampas), em campo sujo.",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2009","11","18","RS","Pelotas","Avenida Presidente João Goulart. Cruzamento entre a BR 116 e a BR 392.","-52.385278","-31.724722",NA,"Grings, M","2018","06",NA,NA,NA,NA,"20","-52.385278","-31.724722",NA,NA,NA,NA,NA
"167","2021-02-08 12:43:24-03","UFRGS","ICN","200017","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M; Bordignon, S; Schaefer, J; Lucas, DB","MG1995","América do Sul","Brasil",NA,NA,"arbusto com cerca de 1 m de altura; flores brancas com mancha basal vinácea nas pétalas; frutificando.; em vegetação arbustiva na beira da rodovia",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2018","12","26","RS","Santa Maria","Distrito de Palma, margem da BR-287, WGS 84","-53.545","-29.731389",NA,"Grings, M","2018","12",NA,NA,NA,NA,"26","-53.545","-29.731389","142","142",NA,NA,NA
"168","2021-02-08 12:43:24-03","UFRGS","ICN","201332","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Pivetta, J","1371","América do Sul","Brasil",NA,NA,"Doação do HRCB; arbusto; flor roxa a vermelho-escura; in campis humidis",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","1956","02","28","RS","Vale Vêneto","São José",NA,NA,NA,"Grings, M","2019","10",NA,NA,NA,NA,"25",NA,NA,"80","80",NA,NA,NA
"169","2021-02-08 12:43:24-03","UFRGS","ICN","127862","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Hagelund, K","10829","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","1977","01","24","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-08 12:43:24-03","UFRGS","ICN","127859","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Hagelund, K","11142","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","1977","02","02","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,"Krapovickas",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-02-08 12:43:24-03","UFRGS","ICN","127856","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Hagelund, K","10823","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","1977","01","24","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-02-08 12:43:24-03","UFRGS","ICN","032930","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","?","s.n.","América do Sul","Brasil",NA,NA,"Doação Karner Hagelund.",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","1975","10","12","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,"Grings, M","2009","08","29956","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-08 12:43:24-03","UFRGS","ICN","165481","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M","1053","América do Sul","Brasil",NA,NA,"arbusto de 1,6 m de alt.; flores brancas com nervuras vináceas na face abaxial das pétalas e com mancha basal vinácea na face adaxial; em banhado na beira da rodovia",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2010","02","10","RS","Capão do Leão","BR-116","-52.4838981628418","-31.7632999420166",NA,"Grings, M",NA,NA,"28605","auto",NA,NA,NA,NA,NA,"30","30",NA,NA,NA
"174","2021-02-08 12:43:24-03","UFRGS","ICN","165478","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M","1052","América do Sul","Brasil",NA,NA,"arbusto de 1,2 m de alt.; grande população; flores brancas com nervuras vináceas na face abaxial das pétalas e com mancha basal vinácea na face adaxial; em capoeira na beira da estrada, adjacente à banhado",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2010","02","10","RS","Capão do Leão","BR-116","-52.4838981628418","-31.7632999420166",NA,"Grings, M",NA,NA,"28605","auto",NA,NA,NA,NA,NA,"17","17",NA,NA,NA
"175","2021-02-08 12:43:24-03","UFRGS","ICN","165754","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M; Hennemann, GM","1091","América do Sul","Brasil",NA,NA,"arbusto de 0,5 m de altura com flores celistógamas e frutos provenientes destas; em capoeira de beira de estrada",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2010","11","07","RS","Nova Petrópolis","Linha Imperial antes do CTG Pousada da Serra","-51.1143989562988","-29.3763999938965",NA,"Grings, M",NA,NA,"14669","auto",NA,NA,NA,NA,NA,"681","681",NA,NA,NA
"176","2021-02-08 12:43:24-03","UFRGS","ICN","045893","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Palacios-Cuezzo","2096","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","1948","03","06","RS","Pinhal",NA,"-53.2150001525879","-27.510799407959",NA,NA,NA,NA,"9882","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-08 12:43:24-03","UFRGS","ICN","021167","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Lindeman, JC; Pott, A","s.n.","América do Sul","Brasil",NA,NA,"Erva de 1 metro de altura, pétalas brancas, de fora rosada com nervuras vermelhas, centro vermelho escuro.; Beira de capoeira.",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","1972","12","21","RS","São Pedro do Sul","13 km E de S. Pedro do Sul.S","-54.1789016723633","-29.6205997467041",NA,"Grings, M","2009","08","32227","auto",NA,NA,"24",NA,NA,NA,NA,NA,NA,NA
"178","2021-02-08 12:43:24-03","UFRGS","ICN","167724","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M","1242","América do Sul","Brasil",NA,NA,"subarbusto com flores brancas com nervuras e mancha basal vináceas; em banhado",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin",NA,NA,NA,"RS","Vacaria","antes da descida para o Parque Municipal Encanados","-50.9338989257812","-28.5121994018555",NA,"Grings, M",NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-02-08 12:43:24-03","UFRGS","ICN","187290","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Rambo, B","44188","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","1949","11","02","RS","Viamão",NA,"-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-02-08 12:43:24-03","UFRGS","ICN","165945","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Bordignon, SAL; Bordignon, M","s.n.","América do Sul","Brasil",NA,NA,"Sub-arbusto ca. 1,0 m de altura; solo úmido.",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2010","02","20","RS","Arambaré","várzea beira de estrada","-51.4977989196777","-30.9150009155273",NA,"Grings, M",NA,NA,"24311","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-08 12:43:24-03","UFRGS","ICN","127863","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Hagelund, K","10826","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","1977","01","24","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-02-08 12:43:24-03","UFRGS","ICN","163382","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Seger, GDS","1026","América do Sul","Brasil",NA,NA,"arbusto com flores de pétalas brancas e base vermelha; beira de estrada",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2010","01","30","RS","Barra do Ribeiro","estrada da Cabanha (estrada dos Índios)","-51.3011016845703","-30.2910995483398",NA,"Grings, M",NA,NA,"31686","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-02-08 12:43:24-03","UFRGS","ICN","159908","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M; Ferreira, P; Setubal, RB; Boldrini, II","508","América do Sul","Brasil",NA,NA,"arbusto lenhoso de 2m com grandes flores brancas que possuem mancha vinácea na base superior da pétala; em baixada do relevo, capoeira úmida na beira da estrada",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2008","12","15","RS","Barra do Ribeiro","quase limite com Tapes","-51.3011016845703","-30.2910995483398",NA,"Grings, M",NA,NA,"31686","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-02-08 12:43:24-03","UFRGS","ICN","165938","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Bordignon, SAL","s.n.","América do Sul","Brasil",NA,NA,"Sub-arbusto ca. 1,0-1,5 m de altura, em local relativamente úmido; flores rosa-claras com mancha interna púrpura-escura; capoeira de beira de estrada quase na várzea do rio Botucaraí;",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2010","02","04","RS","Cachoeira do Sul","Estrada para Rio Pardo","-52.8939018249512","-30.0391998291016",NA,"Grings, M",NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-02-08 12:43:24-03","UFRGS","ICN","159870","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M; de Mello, AS; Setubal, RB","481","América do Sul","Brasil",NA,NA,"arbusto de 1,3 m com flores brancas, com manchas vináceas na base superior das pétalas e nervuras vináceas na face abaxial das pétalas; em vala úmida associado a Eryngium pandanifolium na lateral da BR-287",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2009","02","10","RS","Candelária","BR-287 Km 132 Dois Km antes do pedágio","-52.7888984680176","-29.6692008972168",NA,"Grings, M",NA,NA,"28166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-02-08 12:43:24-03","UFRGS","ICN","164286","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Dettke, GA","275","América do Sul","Brasil",NA,NA,"arbusto de flores com pétalas brnacas, parte interna da flor e nervuras vináceas",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2010","01","27","RS","Caraá","localidade de Manjolo","-50.435001373291","-29.7900009155273",NA,"Grings, M",NA,NA,"21250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-02-08 12:43:24-03","UFRGS","ICN","009587","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Porto, ML; Oliveira, P","s.n.","América do Sul","Brasil",NA,NA,"Pétalas rosas escura, arbusto 1,20 metros, com mancha basal vermelha.",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","1971","02","02","RS","Cruz Alta","10 km de Júlio de Castilhos.","-53.6063995361328","-28.638599395752",NA,"Krapovickas, A",NA,NA,"44498","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-02-08 12:43:24-03","UFRGS","ICN","165748","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M; Silva Filho, PJ","1085","América do Sul","Brasil",NA,NA,"arbusto de 1,6 m de altura com flores brancas, com nervuras vináceas na face abaxial das pétalas e com mancha basal vinácea na face adaxial; em capoeira úmida de beira de rodovia ao lado de lavoura de arroz",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2010","10","31","RS","Eldorado do Sul","antes do pedágio Km 129","-51.6161003112793","-30.0839004516602",NA,"Grings, M",NA,NA,"33687","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-02-08 12:43:24-03","UFRGS","ICN","163021","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M; Paniz, R","843","América do Sul","Brasil",NA,NA,"arbusto de 2 m de alt. em densa população; flores de cor branco-rosada com nervuras vináceas na face abaxial das pétalas e ccom mancha basal vinácea na face adaxial das pétalas; em baixada úmida na margem da rodovia e de lavoura de arroz",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2009","12","12","RS","Eldorado do Sul","BR-290 Km 129","-51.6161003112793","-30.0839004516602",NA,"Grings, M",NA,NA,"33687","auto",NA,NA,NA,NA,NA,"47","47",NA,NA,NA
"190","2021-02-08 12:43:24-03","UFRGS","ICN","163391","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grippa, CR; Guimarães, TB","1008","América do Sul","Brasil",NA,NA,"sub-arbusto de 0,7 m de alt.; com flores rosas; em área ensolarada",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2008","01","22","RS","Esmeralda","Rio Tigre","-51.190299987793","-28.0536003112793",NA,"Grings, M",NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-02-08 12:43:24-03","UFRGS","ICN","016563","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Rambo, B","49157","América do Sul","Brasil",NA,NA,"Arbusto até 2 metros de altura, flor rosa listrado escuro.; Em banhado arbustivo.",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","1950","11","10","RS","Esteio","Perto de Canoas.","-51.17919921875","-29.861400604248",NA,"Grings, M","2009","08","7214","auto",NA,NA,"24",NA,NA,NA,NA,NA,NA,NA
"192","2021-02-08 12:43:24-03","UFRGS","ICN","160489","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M","566","América do Sul","Brasil",NA,NA,"arbusto de 1,2m com flores brancas com estrias vináceas na face abaxial; mancha basal vinácea na base adaxial das pétalas; em vala úmida em beira da estrada de terra",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2009","04","03","RS","Faxinal do Soturno","Projeto de Assentamento Posto Agropecuário","-53.4446983337402","-29.5746994018555",NA,"Grings, M",NA,NA,"11227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-08 12:43:24-03","UFRGS","ICN","151564","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Lima, LF","273","América do Sul","Brasil",NA,NA,"Banhado.",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2006","02","07","RS","Guaíba","Fazenda São Maximiano BR 116 Km 308","-51.3250007629395","-30.113899230957",NA,"Grings, M","2009","03","28343","auto",NA,NA,"30",NA,NA,NA,NA,NA,NA,NA
"194","2021-02-08 12:43:24-03","UFRGS","ICN","008693a","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","LIndeman, J; et alii",NA,"América do Sul","Brasil",NA,NA,"pétalas vermelhas",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","1971","10","17","RS","Lavras do Sul","19 km NE de Lavras do Sul","-53.8950004577637","-30.8131008148193",NA,NA,NA,NA,"76406","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-02-08 12:43:24-03","UFRGS","ICN","165473","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M","380","América do Sul","Brasil",NA,NA,"sub-arbusto de mais ou menos meio metro de altura; frutificando; densamente coberto por tricomas estrelados; em banhado próximo do arroio Piraju",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2008","11","14","RS","Manoel Viana","Projeto de Assentamento Santa Maria do Ibicuhy","-55.4827995300293","-29.5891990661621",NA,"Grings, M",NA,NA,"43920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-02-08 12:43:24-03","UFRGS","ICN","165943","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Bordignon, SAL","s.n.","América do Sul","Brasil",NA,NA,"Sub-arbusto 0,5-1,0 m.",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2010","02","18","RS","Nova Santa Rita","Morretes (Várzea Rio dos Sinos-seguindo via férrea próx.ponte)","-51.2738990783691","-29.8567008972168",NA,"Grings, M",NA,NA,"12374","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-02-08 12:43:24-03","UFRGS","ICN","016562","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Rambo, B","45972","América do Sul","Brasil",NA,NA,"Ad litus lacustre in dumetosis paludosis.",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","1950","02","21","RS","Osório","Lagoa dos Quadros","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-02-08 12:43:24-03","UFRGS","ICN","165476","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M","1048","América do Sul","Brasil",NA,NA,"arbusto de 1,1 m de alt.; restos de frutificação; na beira do banhado, em meio à vegetação arbustiva",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","2010","02","11","RS","Rio Grande","Banhado do 25","-52.0985984802246","-32.0349998474121",NA,"Grings, M",NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-02-08 12:43:24-03","UFRGS","ICN","187291","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Rambo, B","41241","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","1949","04","27","RS","São Sebastião do Caí",NA,"-51.3755989074707","-29.5867004394531",NA,NA,NA,NA,"12036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-02-08 12:43:24-03","UFRGS","ICN","185714","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Rambo, B","43857","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","1949","10","12","RS","São Sebastião do Caí",NA,"-51.3755989074707","-29.5867004394531",NA,NA,NA,NA,"12036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-02-08 12:43:24-03","UFRGS","ICN","201331","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Daniel, Fr","s.n.","América do Sul","Brasil",NA,NA,"Doação do HRCB; arbustinho; flor roxo a vermelho-escuro; in campestribus",NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","1954","11","30","RS","Silveira Martins","Linha Base","-53.5856018066406","-29.6424999237061",NA,"Grings, M","2019","10","11353","auto",NA,NA,"25",NA,NA,"440","440",NA,NA,NA
"202","2021-02-08 12:43:24-03","UFRGS","ICN","127860","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Hagelund, K","10804","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","1977","01","08","RS","Torres","Lagoa Jacaré","-49.7268981933594","-29.3353004455566",NA,"Krapovickas",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
