"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","infraspecificEpithet","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"424","2019-12-20 18:46:42-03","UFSJ","HUFSJ","7476","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Barros, F de","1991","10","30","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUFSJ007476",NA,NA,NA,NA,"Árvore da mata de restinga, ca. 6md e altura. Flores perfumadas, brancas.",NA,NA,"2342","Ilha do Cardoso, restinga de Ipanema.",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"425","2019-02-27 14:02:55-03","UFSJ","HUFSJ","6491","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Aguiar, OT","Grande, DA de; Lopes, EA; Morais, JD","1979","10","12","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUFSJ006491",NA,NA,NA,NA,"Árvore, ca. 6m de altura, flores brancas.",NA,NA,"336","Ilha do Cardoso, restinga do Ipaneminha.",NA,NA,"1996","10","10","37574","auto",NA,NA,NA,NA,NA,NA
"426","2019-11-13 16:04:53-03","UNISANTA","HUSC","2131","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Kawasaki, M.L.","Magenta, M.A.G.; Martins, S.E.","1999","10","30","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,"Árvore, 5m de altura. Flores alvas.; Floresta de restinga baixa.","Magnoliophyta",NA,"216","Guaratuba, Condomínio Costa do SOl.",NA,NA,"2000",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"427","2019-11-13 16:04:53-03","UNISANTA","HUSC","2111","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Kawasaki, M.L.","Lima, E.S.; Magenta, M.A.G.","1999","09","16","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,"Árvore com 9m de altura. Botões florais esverdeados. Dossel.; Dossel. Floresta de Restinga Seca Alta.","Magnoliophyta",NA,"4","Guaratuba, Fazenda Três Marias, estrada da captação.",NA,NA,"2000",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"428","2019-11-13 16:04:53-03","UNISANTA","HUSC","2142","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Kawasaki, M.L.","Martins, S.E.; Magenta, M.A.G.","1999","09","30","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,"Árvore, 6m de altura. Sépalas creme. Folhas avermelhadas.; Floresta de restinga alta.","Magnoliophyta",NA,"561","Praia do itaguaré, Condomínio da Barma.",NA,NA,"2000",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"429","2019-11-13 16:04:53-03","UNISANTA","HUSC","2167","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Kawasaki, M.L.","Pastore, J.A.; Sampaio, P.S.P.","1999","10","21","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,"Arvoreta, 6m de altura. Frutos imaturos vináceos, corola vinácea.; Floresta de Restinga alta inundável Secundária.","Magnoliophyta",NA,"846","Praia do Itaguaré. Condomínio da Barma Empreendimentos Imobiliários.",NA,NA,"2000",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"430","2019-11-13 16:04:53-03","UNISANTA","HUSC","2257","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Kawasaki, M.L.","Sampaio, P.S.P.; Magenta, M.A.G.","1999","11","11","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,"Árvore com 6m de altura. Frutos maduros vináceos.; Floresta de Restigna Paludosa Turfosa.","Magnoliophyta",NA,"381","São Lourenço, Rod. SP-55, KM 211,5. Fazenda da Família Pinto.",NA,NA,"2000",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"431","2019-11-13 16:04:53-03","UNISANTA","HUSC","10068","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Sampaio, P.S.P.; Nakasato, M.V.","Scolari, G.O.; Nakasato, M.V.","2007","04","22","Brasil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,"Árvore com 4,95m de altura.; Trecho de floresta alta de restinga.","Magnoliophyta",NA,"115","Bairro do Guaraú.",NA,NA,"2007","09","14","21922","auto",NA,NA,NA,NA,NA,NA
"432","2019-11-13 16:04:53-03","UNISANTA","HUSC","10727","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Galvão, A.; Olmos, A.","2012","11","05","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,"Floração nova e fruto, aproximadamente 1 metro.","Magnoliophyta",NA,"7","Jardim Botânico Municipal de Santos Chico Mendes.",NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"433","2019-11-13 16:04:53-03","UNISANTA","HUSC","10726","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Galvão, A.; Olmos, A.","2012","11","05","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,"Coleção das mirtáceas, floração amarela, aproximadamente 1,54m.","Magnoliophyta",NA,"8","Jardim Botânico Municipal de Santos Chico Mendes.",NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"434","2019-11-13 16:04:53-03","UNISANTA","HUSC","10818","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Olmos, A.; Boldrin, A.","2002","12","23","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"2","Morro da Caneleira, adjacente ao Monumento Nacional Ruínas Engenho São Jorge dos Erasmos.",NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"435","2019-07-02 15:56:10-03","UEM","HUEM","1749","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","L.H.Soares e Silva","L.H Soares Silva; F. Chagas e Silva","1989","08","30","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"HUEM000008620","HUEM000008620",NA,NA,NA,"Árvore; 7 m de altura; botões florais e flores amarelas; odorífera; frequente.",NA,NA,"230","Parque Estadual Mata dos Godoy",NA,NA,"1989","09",NA,"63728","auto",NA,NA,NA,NA,NA,NA
"436","2020-11-04 17:30:01-03","UEM","HUEM","23822","Extra","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Romagnolo, MB","Romagnolo, MB","2002","10","27","Brasil","Paraná","São Pedro do Paraná","-53.2200012207031","-22.8239002227783",NA,NA,"HUEM000023786",NA,NA,NA,NA,"arvoreta; frutos imaturos de col. verde e maturos de col. alaranjada. Rara na área. Paredão de arenito.",NA,NA,"565","rio Paraná, margem esquerda, a baixo de Porto São José.",NA,NA,NA,NA,NA,"25063","auto",NA,NA,NA,NA,NA,NA
"437","2020-11-04 17:30:01-03","UEM","HUEM","13880","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Lucas, EJ; Souza, VC; Mazine, FF; Forster, W; Udulutsch, RG","2003","01","24","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUEM000008619","HUEM000008619",NA,NA,NA,"Sterile, to recollect fertile material from numbered individual: IC: 2528; tree to 5m; individual comprising 4 trunks arising from base, diam. of thickest trunk c. 15 cm; bark peeling from trunk in large grey/black flakes, ramifica",NA,NA,"68","Ilha do Cardoso, Moderately dense forest in slightly elevated, dry restinga",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"438","2020-12-16 08:42:22-03","Fiocruz","FIOCRUZ-CBPM","336","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Monteiro, S.","2004","05","19","Brasil","Rio de Janeiro","Rio de Janeiro","-43.207778","-22.903333","43º12'28''W","22º54'12''S","CBPM00000336",NA,NA,NA,NA,"Árvore ca. 6 m. alt.; folhas discolores verde oliva.",NA,NA,"313","Jardim Botânico. Campus do Instituto de Pesquisa Jardim Botânico. Seção 8 C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-12-16 08:42:22-03","Fiocruz","FIOCRUZ-CBPM","136","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Souza, M. C.","Monteiro, S.","1999","09","22","Brasil","Rio de Janeiro","Carapebus","-41.661389","-22.187778","41º39'41''W","22º11'16''S","CBPM00000136",NA,NA,NA,NA,NA,NA,NA,"229","Parque Nacional Restinga de Jurubatiba.",NA,NA,"2007","05","31",NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-12-16 08:42:22-03","Fiocruz","FIOCRUZ-CBPM","137","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Souza, M. C.","Siani, A. C.","1999","03","14","Brasil","Rio de Janeiro","Carapebus","-41.661389","-22.187778","41º39'41''W","22º11'16''S","CBPM00000137",NA,NA,NA,NA,"Arbusto.",NA,NA,"s.n.","Parque Nacional Restinga de Jurubatiba.",NA,NA,"2007","05","31",NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-11-05 13:53:54-03","UNIRIO","HUNI","5027","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","A.C.A. Defaveri","S.Z. Cordeiro; A.C.A. Defaveri; H.A. Dias; A. Sato","2016","09","29","Brasil","Rio de Janeiro","Rio de Janeiro","-43.516667","-23.033333","43º31'W","23º2'S","HUNI00005027",NA,NA,NA,NA,"Arbusto com ca. 1,5 m. de altura. Frutos maduros, vermelhos a vermelhos-escuro. Habitat: Restinga Habito: Arbusto",NA,NA,"75","Parque Natural Municipal de Grumari (PNM de Grumari)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-11-05 13:53:54-03","UNIRIO","HUNI","5049","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","A.C.A. Defaveri","S.Z. Cordeiro; A.C.A. Defaveri; A. Sato","2016","10","20","Brasil","Rio de Janeiro","Rio de Janeiro","-43.585","-23.036111","43º35'6''W","23º2'10''S","HUNI00005049",NA,NA,NA,NA,"Arbusto com 1,0 a 1,5 m de altura. Frutos verdes a verde-a vermelhados, em formação. Habitat: Restinga Habito: Arbusto",NA,NA,"98","Restinga da Marambaia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-11-05 13:53:54-03","UNIRIO","HUNI","3998","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","A.C.A. Defaveri","S.Z. Cordeiro; A.C.A. Defaveri; A. Sato","2015","10","15","Brasil","Rio de Janeiro","Rio de Janeiro","-43.532222","-23.048611","43º31'56''W","23º2'55''S","HUNI00003998",NA,NA,NA,NA,"Frutos de cor vermelha e vermelho escuro. Habitat: Restinga Habito: Arbusto",NA,NA,"44","Parque Natural Municipal de Grumari (PNM de Grumari)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-11-05 13:53:54-03","UNIRIO","HUNI","54","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","A.C.A. Defaveri","S.Z. Cordeiro; A.C.A. Defaveri; L.R. Forain; A. Sato","2014","11","06","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"HUNI00000054",NA,NA,NA,NA,"Habitat: Restinga",NA,NA,"36","Parque Natural Municipal de Grumari (PNM Grumari)",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"445","2020-11-12 17:01:57-03","UEL","FUEL","13577","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spreng. ex Mart.","Semir, J","Tamashiro, JY; Martins, FR","1981","10","29","Brasil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889","FUEL011483",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","1640","Fonte dos Amores",NA,NA,"1984","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-11-12 17:01:57-03","UEL","FUEL","13743","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spreng. ex Mart.","Semir, J","Tamashiro, JY; Martins, FR","1981","10","29","Brasil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889","FUEL011479",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","1632","Fonte dos Amores",NA,NA,"1984","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-11-12 17:01:57-03","UEL","FUEL","13893","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spreng. ex Mart.","Semir, J","Martins, FR","1983","12","02","Brasil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889","FUEL011482",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","2135","Mata do britador da Prefeitura",NA,NA,"1984","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-11-12 17:01:57-03","UEL","FUEL","25094","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spreng. ex Mart.","Legrand, D","Saito, Y","1964","10","11","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","289",NA,NA,NA,"1965",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"449","2020-11-12 17:01:57-03","UEL","FUEL","10997","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spreng. ex Mart.","Dias, MC","Silva, SM; et al.",NA,NA,NA,"Brasil","Paraná","Ipiranga","-50.5842018127441","-25.0238990783691",NA,NA,"FUEL011476",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","s.n.","Várzea do Rio Bitumirim",NA,NA,"1992",NA,NA,"31827","auto",NA,NA,NA,NA,NA,NA
"450","2020-11-12 17:01:57-03","UEL","FUEL","10983","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spreng. ex Mart.","Dias, MC","Francisco das Chagas e Silva; et al.",NA,NA,NA,"Brasil","Paraná","Ipiranga","-50.5842018127441","-25.0238990783691",NA,NA,"FUEL011478",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","9","Várzea do Rio Bitumirim",NA,NA,"1993",NA,NA,"31827","auto",NA,NA,NA,NA,NA,NA
"451","2020-11-12 17:01:57-03","UEL","FUEL","3898","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spreng. ex Mart.","Sobral, M","Jefferson da Cruz","1986","11","01","Brasil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,"FUEL011477",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","s.n.","Praia das Gaivotas",NA,NA,"1993","10",NA,"15275","auto",NA,NA,NA,NA,NA,NA
"452","2020-11-12 17:01:57-03","UEL","FUEL","27301","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spreng. ex Mart.","Sobral, M","Hatschbach, G","1998","10","03","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"FUEL011467",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","19888","Colônia Floresta",NA,NA,"1993",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"453","2020-11-12 17:01:57-03","UEL","FUEL","9891","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spreng. ex Mart.","Sobral, M","Silva, SM; Britez, RM","1986","11","16","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"FUEL011486",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","922","Ilha das Cobras",NA,NA,"1993","10",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"454","2020-11-12 17:01:57-03","UEL","FUEL","10114","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spreng. ex Mart.","Sobral, M","Souza, WS","1987","11","26","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"FUEL011475",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","1226","Ilha do Mel, Caminho do Belo",NA,NA,"1993","10",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"455","2020-11-12 17:01:57-03","UEL","FUEL","10099","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spreng. ex Mart.","Sobral, M","Britez, RM","1986","10","19","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"FUEL011480",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","1004","Ilha do Mel, Praia de Fora",NA,NA,"1993","10",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"456","2020-11-12 17:01:57-03","UEL","FUEL","9946","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spreng. ex Mart.","Sobral, M","Britez, RM","1986","10","24","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"FUEL011481",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","1007","Ilha do Mel, Praia Grande",NA,NA,"1993","10",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"457","2019-10-16 14:13:58-03","UEL","FUEL","45690","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spreng. ex Mart.","Sobral, M","Souza, NL; Bachmann, V; Laps, RR","2008","11","02","Brasil","Paraná","Pontal do Paraná","-48.511100769043","-25.6735992431641",NA,NA,"FUEL011469",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","55","Distrito de Pontal do Sul, Ponta do Poço, mangue","2","2","2009","03","09","19508","auto",NA,NA,NA,NA,NA,NA
"458","2020-11-12 17:01:57-03","UEL","FUEL","10966","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spreng. ex Mart.",NA,"Vieira, AOS; et al.","1990","04","20","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","s.n.","Fazenda Batavo",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"459","2020-11-12 17:01:57-03","UEL","FUEL","44556","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spreng. ex Mart.","Sobral, M","Meirelles, J","2007","12","10","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"FUEL011485",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","154","Ilha Araújo do Meio, Mata Secundária",NA,NA,"2009","07","31","23627","auto",NA,NA,NA,NA,NA,NA
"460","2020-11-12 17:01:57-03","UEL","FUEL","41649","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spreng. ex Mart.","Vieira, FCS","Vieira, FCS","2004","10","21","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"FUEL011470",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","524","Ilha das Flores","3","3","2007","03",NA,"23627","auto",NA,NA,NA,NA,NA,NA
"461","2020-11-12 17:01:57-03","UEL","FUEL","41648","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spreng. ex Mart.","Vieira, FCS","Vieira, FCS","2005","01","22","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"FUEL011474",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","755","Ilha das Flores","2","2","2007","03",NA,"23627","auto",NA,NA,NA,NA,NA,NA
"462","2020-11-12 17:01:57-03","UEL","FUEL","42126","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spreng. ex Mart.","Sobral, M","Vieira, FCS","2004","10","24","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"FUEL011472",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","568","Ilha Grande",NA,NA,"2004","12","23","23627","auto",NA,NA,NA,NA,NA,NA
"463","2020-11-12 17:01:57-03","UEL","FUEL","40683","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spreng. ex Mart.","Vieira, FCS","Vieira, FCS","2004","11","04","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"FUEL011468",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","492","Mandigituba","15","15","2004","11","05","23627","auto",NA,NA,NA,NA,NA,NA
"464","2019-11-01 15:05:50-03","UnB","UB","130900","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Mattos, J","Mattos, J","1962","09","22","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Flores brancas.; Mata secundária","Dicotyledoneae",NA,"10601","Barra de Una, na Rodovia Bertioga-São Sebastião",NA,NA,"1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-11-01 15:05:50-03","UnB","UB","183564","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Staggemeier, VG","Staggemeier, VG; Camargo, MGG","2012","06","09","Brasil","São Paulo","Cananéia","-47.9225","-25.080278","-47.9225","-25.080278",NA,NA,"Southern America",NA,NA,"Indivíduo 112, estéril, árvore.; Vegetação de restinga, solo arenoso. Trilha de pesquisa, amostragem do mestrado de V.G. Staggemeier, materiais reprodutivos podem ser consultados no HBRC.","Dicotyledoneae",NA,"814","Parque Estadual da Ilha do Cardoso, Cananéia/SP.",NA,NA,"2012","06","09",NA,NA,NA,NA,NA,NA,NA,NA
"466","2019-11-01 15:05:50-03","UnB","UB","22474","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Gomes, BM","Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","2005","07",NA,"Brasil","Maranhão","Barão de Grajaú","-43.0242004394531","-6.75639009475708",NA,NA,NA,NA,"Southern America",NA,NA,"Árvore 12m x 59cm; .","Dicotyledoneae",NA,"1465",NA,NA,NA,NA,NA,NA,"61445","auto",NA,NA,NA,NA,NA,NA
"467","2019-11-01 15:05:50-03","UnB","UB","130897","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Kawasaki, ML","Catharino, ELM","1985","11","01","Brasil","São Paulo","Iguapé","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Southern America",NA,NA,"Árvore 6m.; Mata de turfeira","Dicotyledoneae",NA,"505",NA,NA,NA,"1994",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"468","2019-11-01 15:05:50-03","UnB","UB","207930","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Sobral, M","Staggemeier, VG","2007","10","10","Brasil","São Paulo","Cananeia","-48.265","-25.074444","-48.265","-25.074444",NA,NA,"Southern America",NA,NA,"Porte arbustivo/arbóreo. Os frutos maduros são de coloração preta. Esta exsicata contém botões florais e flores. Fenologia: floração inicia em novembro, frutos verdes a partir de novembro e frutos maduros em janeiro","Dicotyledoneae",NA,"114","Floresta de Restinga (Parque Estadual da Ilha do Cardoso)",NA,NA,"2007","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2021-03-23 08:08:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Gonçalves, LF","Gonçalves, LF","2016","09","17","Brasil","Rio de Janeiro","Teresópolis","-43.005833","-22.444444","-43.005833","-22.444444",NA,NA,"Southern America",NA,NA,"Habito saxicola, nas encostas da agulhinha Beija Flor; Arvoreta aprox. 5m; Flores brancas em profusão, com aroma adocicado muito sutil","Dicotyledoneae",NA,"329","Parque Nacional da Serra dos Órgãos. Agulhinha do Beija Flor","1428","1428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2019-11-01 15:05:50-03","UnB","UB","130899","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Proença, CEB","Belém, RP","1966","10","31","Brasil","Bahia","Santa Cruz Cabrália","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"Southern America",NA,NA,"Frutos arroxeados.; Árvore 4m.; Mata costeira","Dicotyledoneae",NA,"2770",NA,NA,NA,NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA
"471","2019-11-01 15:05:50-03","UnB","UB","183704","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Staggemeier, VG; Souza, MC; Craveiro, T","2012","10","29","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Southern America",NA,NA,"Arvoreta de 4m.; Coordenada aproximada.","Dicotyledoneae",NA,"902","Reserva da Companhia Vale do Rio Doce.",NA,NA,"2012",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"472","2019-11-01 15:05:50-03","UnB","UB","130896","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Sobral, M","Hatschbach, G","1968","10","03","Brasil","Paraná ","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Southern America",NA,NA,"Flores alvas.; Árvore 12m.; Mata pluvial","Dicotyledoneae",NA,"19888","Colônia Floresta",NA,NA,"1993",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
