"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","barcode","imagecode","infraspecificEpithet","class","individualCount","typeStatus","relatedCatalogItem","fieldNumber","sex"
"98","2019-06-10 10:11:25-03","FZB-BH","BHZB","2908","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica",NA,NA,NA,NA,NA,"Ordones, J.","636","2000","12","16","Brasil","MG","Catas Altas","Caraça/ Buraco da Boiada","-43.4075012207031","-20.0746994018555","11966",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-06-10 10:11:25-03","FZB-BH","BHZB","12425","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica",NA,NA,NA,NA,NA,"Fernandes, M.G.C. et al.","1860","2018","09","21","Brasil","MG","Belo Horizonte","Parque Municipal da Serra do Curral","-43.937801361084","-19.9207992553711","17082","unicata","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-06-10 10:11:25-03","FZB-BH","BHZB","4452","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica",NA,"P.L. Viana","2004","04","05","Mendonça, M.P. et al.",NA,"2003","06","04","Brasil","MG","Nova Lima","Capão Xavier","-43.8466987609863","-19.9855995178223","29211","Descartada. Exsicata em más condições.Canga","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-09-12 05:00:02-03","US","US","2934443","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C. DC.",NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","20966","1968","2","27","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 18 km N of Serro on road (MG 2) to Diamantina",NA,NA,NA,NA,NA,NA,NA,"1200",NA,"South America - Neotropics",NA,"US01334686","US01334686_01",NA,"Dicotyledonae","1",NA,NA,NA,NA
"102","2020-09-12 05:00:02-03","US","US","2124517","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C. DC.",NA,NA,NA,NA,"L. B. Smith et al.","6887","1952","4","29","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó, 6km ao norte do Palacio","-43.58","-19.17",NA,NA,NA,NA,NA,"1200",NA,"South America - Neotropics",NA,"US01334688","US01334688_01",NA,"Dicotyledonae","1",NA,NA,NA,NA
"103","2020-09-12 05:00:02-03","US","US","2989427","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C. DC.",NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","19837","1968","2","11","Brazil","Minas Gerais",NA,"Pico do Itabirito, ca.50km S.E. cf Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,"1750",NA,"South America - Neotropics",NA,"US01334687","US01334687_01",NA,"Dicotyledonae","1",NA,NA,NA,NA
"104","2020-09-02 16:35:44-03","Cenargen","CEN","49317","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","R. Callejas","1996","06",NA,"Jimi Naoki Nakajima","1011","1995","05","10","Brasil","MG","SAO ROQUE DE MINAS","Estrada São Roque - Sacramento, 3 km da sede administrativa, PARNA Serra da Canastra.","-46.3657989501953","-20.2453002929688","57119","Base do morro. Doação do Herbário Uberlandensis - HUFU. Depto. Biociências/CEBIM/UFU.","auto",NA,NA,NA,NA,NA,"Exsicatas","CEN00049317","CEN00049317",NA,NA,"1",NA,NA,NA,NA
"105","2020-09-02 16:35:44-03","Cenargen","CEN","49337","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","M. Carvalho-Silva","2006","12",NA,"Rosana Romero","3837","1997","02","19","Brasil","MG","SAO ROQUE DE MINAS","Morro próximo à sede administrativa, São Roque de Minas, Parque Nacional da Serra da Canastra.","-46.3657989501953","-20.2453002929688","57119","Raquis everdeadas. Doação do Herbário Uberlandensis - HUFU. Depto. Biociências/CEBIM/UFU.","auto",NA,NA,NA,NA,NA,"Exsicatas","CEN00049337","CEN00049337",NA,NA,"1",NA,NA,NA,NA
"106","2020-09-02 16:35:44-03","Cenargen","CEN","45031","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","T. Macambo-Silva","2017","09",NA,"Osmar dos Santos Ribas","3323","2001","02","22","Brasil","PR","LAPA","Gruta do Monge","-49.7158012390137","-25.7696990966797","49965","Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","auto",NA,NA,NA,NA,NA,"Exsicatas","CEN00045031","CEN00045031",NA,NA,"1",NA,NA,NA,NA
"107","2020-09-02 16:35:44-03","Cenargen","CEN","47103","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","T. Macambo-Silva","2017","09",NA,"Gert Guenther Hatschbach","59111","1993","03","31","Brasil","PR","TIBAGI","Guartelá, Canyon Rio Iapó. Na borda do canyon.","-50.4136009216309","-24.5093994140625","56988","Prefeitura Municipal de Curitiba. Museu Botânico Municipal.","auto",NA,NA,"850","850",NA,"Exsicatas","CEN00047103","CEN00047103",NA,NA,"2",NA,NA,NA,NA
"108","2020-09-02 16:35:44-03","Cenargen","CEN","80356","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","M. Carvalho-Silva","2011","01",NA,"Jair Eustáquio Quintino de Faria Jr.","980","2010","11","13","Brasil","MG","CATAS ALTAS DA NORUEGA","RPPN Serra do Caraça, Trilha para o Pico do Sol, metade da trilha, próximo do Portal.","-43.462222","-20.105555",NA,"Crescendo sobre rochas. Espigas arroxeadas. HERBÁRIO UB - Minas Gerais.",NA,"-43.462222","-20.105555","1699","1699",NA,"Exsicatas","CEN00080356","CEN00080356",NA,NA,"1",NA,NA,NA,NA
"109","2020-09-02 16:35:44-03","Cenargen","CEN","49328","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","R. Callejas","1996","06",NA,"Rosana Romero","2356","1995","07","15","Brasil","MG","SAO ROQUE DE MINAS","morro próximo a sede administrativa, PARNA Serra da Canastra.","-46.3657989501953","-20.2453002929688","57119","Doação do Herbário Uberlandensis - HUFU. Depto. Biociências/CEBIM/UFU.","auto",NA,NA,NA,NA,NA,"Exsicatas","CEN00049328","CEN00049328",NA,NA,"1",NA,NA,NA,NA
"110","2020-09-02 16:35:44-03","Cenargen","CEN","49323","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","R. Callejas","1996","06",NA,"Jimi Naoki Nakajima","1612","1995","09","23","Brasil","MG","SAO ROQUE DE MINAS","Estrada para Cachoeira da Casca D'Anta.","-46.3657989501953","-20.2453002929688","57119","Afloramento rochoso à direita. Em fendas de rochas. Doação do Herbário Uberlandensis - HUFU. Depto. Biociências/CEBIM/UFU.","auto",NA,NA,NA,NA,NA,"Exsicatas","CEN00049323","CEN00049323",NA,NA,"1",NA,NA,NA,NA
"111","2020-09-02 16:35:44-03","Cenargen","CEN","49325","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","R. Callejas","1996","06",NA,"Rosana Romero","1945","1995","03","17","Brasil","MG","SAO ROQUE DE MINAS","morro próximo a sede administrativa, PARNA Serra da Canastra.","-46.3657989501953","-20.2453002929688","57119","Doação do Herbário Uberlandensis - HUFU. Depto. Biociências/CEBIM/UFU.","auto",NA,NA,NA,NA,NA,"Exsicatas","CEN00049325","CEN00049325",NA,NA,"1",NA,NA,NA,NA
"112","2020-09-02 16:35:44-03","Cenargen","CEN","49315","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","R. Callejas","1996","06",NA,"Jimi Naoki Nakajima","168","1994","02","21","Brasil","MG","SAO ROQUE DE MINAS","Topo da colina próximo a sede administrativa, PARNA Serra da Canastra.","-46.3657989501953","-20.2453002929688","57119","Doação do Herbário da Biociências da Universidade Federal de Uberlândia.","auto",NA,NA,NA,NA,NA,"Exsicatas","CEN00049315","CEN00049315",NA,NA,"1",NA,NA,NA,NA
"113","2020-09-02 16:35:44-03","Cenargen","CEN","51656","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","T. Macambo-Silva","2017","09",NA,"J. M. Silva","1803","1996","12","13","Brasil","PR","TIBAGI","Canyon Guartelá.","-50.4136009216309","-24.5093994140625","56988","Zona de campo dos paredões de arenito, espigas alvescentes. Doação Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","auto",NA,NA,NA,NA,NA,"Exsicatas","CEN00051656","CEN00051656",NA,NA,"1",NA,NA,NA,NA
"114","2019-12-09 17:30:39-03","UFPR","EFC","1867","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Machado-Silva, T.","2016","08","15","Ziller, S.R.","173","1991","03","17","Brasil","Paraná","Tibagi","Canyon do Guartelá","-50.2388","-24.574",NA,"Herbácea. Cresce sob rochas, à sombra.",NA,"-50.2388","-24.5740",NA,NA,NA,NA,"EFC001867",NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-10-07 09:23:26-03","UEFS","HUEFS","114241","PreservedSpecimen","Plantae","Angiospermae","Piperales","Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,NA,NA,NA,"Cardoso, D.","1414","2006","11","18","Brasil","Bahia","Palmeiras","Parque Nacional da Chapada Diamantina, Morro Mãe Inácia.","-41.466667","-12.45",NA,"Campo rupestre.",NA,"41W28'","12S27'","1100","1100",NA,NA,"HUEFS0114241","HUEFS0114241",NA,"Magnolianae",NA,NA,NA,NA,NA
"116","2019-10-07 09:23:26-03","UEFS","HUEFS","50920","PreservedSpecimen","Plantae","Angiospermae","Piperales","Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,NA,NA,NA,"Harley, R.M.","H50767","1992","01","14","Brasil","Bahia","Abaíra","Campo de Ouro Fino ( baixo).","-41.916667","-13.25",NA,NA,NA,"41W55'","13S15'","1600","1700",NA,NA,"HUEFS0050920","HUEFS0050920",NA,"Magnolianae",NA,NA,NA,NA,NA
"117","2019-10-07 09:23:26-03","UEFS","HUEFS","139810","PreservedSpecimen","Plantae","Angiospermae","Piperales","Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","M.F.Costa","2009","12",NA,"Rapini, A.","1582","2008","01","27","Brasil","Minas Gerais","Santana do Riacho","MG-010, Km 129.","-43.505833","-19.236111",NA,"Campo rupestre.",NA,"43W30'21''","19S14'10''","1345","1345",NA,NA,"HUEFS0139810","HUEFS0139810",NA,"Magnolianae",NA,NA,NA,NA,NA
"118","2019-10-07 09:23:26-03","UEFS","HUEFS","139891","PreservedSpecimen","Plantae","Angiospermae","Piperales","Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","M.F.Costa","2009","12",NA,"Rapini, A.","1663","2008","01","31","Brasil","Minas Gerais","Santa Cruz de Minas","Serra de São José","-44.201944","-21.116944",NA,"Campo rupestre.",NA,"44W12'7''","21S7'1''","975","975",NA,NA,"HUEFS0139891","HUEFS0139891",NA,"Magnolianae",NA,NA,NA,NA,NA
"119","2019-09-04 18:35:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica",NA,NA,NA,NA,NA,"L. B. Damazio","1699","1907",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA
"120","2019-07-09 14:05:23-03","F","FMNH-SEEDPLANTS","V0443704F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica",NA,NA,NA,NA,NA,"H. S. Irwin & et al.","20966","1968","2","27","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0443704F","V0443704F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"121","2020-07-23 12:18:02-03","CEPLAC","CEPEC","93274","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica",NA,"L. A. Garces",NA,NA,NA,"R. M. Harley",NA,"1992","01","14","Brasil","Bahia","ABAÍRA","Campo de Ouro Fino (baixo). Beira da cachoeira.","-41.916667","13.25",NA,NA,NA,"41W55'","13N15'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA
"122","2020-02-17 11:30:18-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Incógnito; Incógnito","2011","01",NA,"Rodrigues, W.A.; Faria, J.E.Q.","979","2010","11","13","Brasil","Minas Gerais","Catas Altas","RPPN Serra do Caraça, trilha para o Pico do Sol, na metade da trilha, próximo ao Portal","-43.462222","-20.105556",NA,"Erva com espigas arroxeadas; Campo rupestre, crescendo sobre rocha",NA,"-43.462222","-20.105556",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-07-16 10:36:14-03","UFSJ","HUFSJ","9408","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Guimarães, EF","2018",NA,NA,"Costa, MTR; Gonzaga, D","1157","2017","09","22","Brasil","Minas Gerais","São João del-Rei","Campo rupestre no morro onde se localiza a base do Exército, imediato à estrada Caburu.","-44.496861","-21.238464",NA,"Erva 0,15 m de altura.",NA,"-44.496861","-21.238464","113","113",NA,NA,"HUFSJ009408",NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-07-16 10:36:14-03","UFSJ","HUFSJ","9407","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Guimarães, EF","2018",NA,NA,"Costa, MTR; Alves, RJV; Silva, NG","704","2017","01","08","Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro","-44.302072","-21.130344",NA,"Erva de 0,15 m de altura.",NA,"-44.302072","-21.130344","117","117",NA,NA,"HUFSJ009407",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-07-16 10:36:14-03","UFSJ","HUFSJ","8008","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Guimarães, E","2017",NA,NA,"Costa, MTR; Carvalho, SN","361","2015","05","09","Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro","-44.494139","-21.23875",NA,"Erva de 0,05 m de altura. Crescendo sobre pedras e sombra.",NA,"-44.494139","-21.23875","113","113",NA,NA,"HUFSJ008008",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-07-16 10:36:14-03","UFSJ","HUFSJ","8043","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Guimarães, E","2017",NA,NA,"Costa, MTR; Costa, MA; Resende, PC","396","2015","03","13","Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro","-44.491028","-21.235194",NA,"Erva de 0,04 m de altura. Crescendo sobre pedras.",NA,"-44.491028","-21.235194","108","108",NA,NA,"HUFSJ008043",NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-11-04 17:30:16-03","UEM","HUEM","16754","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Medeiros, E von S","2010","03",NA,"Montanher, DR","03","2010","01","24","Brasil","Paraná","Ponta Grossa","Cachoeria São Jorge","-50.057536","-25.03345",NA,"Rupestre; cresce em ambiente de sol; caule avermelhado",NA,"-50.057536","-25.03345","924","924",NA,NA,"HUEM000009878","HUEM000009878",NA,NA,NA,NA,NA,NA,NA
"128","2019-11-01 15:07:51-03","UnB","UB","113460","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Gonçalves, EG","1995","09","04","Irwin, HS; et al.","20966","1968","02","27","Brasil","Minas Gerais",NA,"Serra do Espinhaço, ca. 18km N of Seco on road (MG 2) to Diamantina",NA,NA,NA,".",NA,NA,NA,"1200","1200","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-01 15:07:51-03","UnB","UB","113461","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,NA,NA,NA,"Irwin, HS; et al.","19837","1968","02","11","Brasil","Minas Gerais",NA,"Pico do Itabirito, ca. 50km SE of Belo Horizonte",NA,NA,NA,".",NA,NA,NA,"1750","1750","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-01 15:07:51-03","UnB","UB","113462","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Carvalho-Silva, M","2008",NA,NA,"Irwin, HS; et al.","30410","1971","01","15","Brasil","Minas Gerais",NA,"Serra da Piedade, ca. 35km E of Belo Horizonte, near BR-31",NA,NA,NA,"Succulent herb, the stems erect or ascending to ca. 10cm. Inflorescences erect, olive.; .",NA,NA,NA,"1850","1850","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-01 15:07:51-03","UnB","UB","161966","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Carvalho-Silva, M","2011","01",NA,"Faria, JEQ; Villarroel, D; Filho, JJ","980","2010","11","13","Brasil","Minas Gerais","Catas Altas","RPPN Serra do Caraça, trilha para o Pico do Sol, na metade da trilha, próximo ao Portal","-43.462222","-20.105556",NA,"Erva com espigas arroxeadas; Campo rupestre, crescendo sobre rocha",NA,"-43.462222","-20.105556","1699","1699","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-01 15:07:51-03","UnB","UB","171120","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Carvalho-Silva, M","2011","11",NA,"Faria, JEQ; Moreira, HJC","2064","2011","10","19","Brasil","Minas Gerais","Presidente Kubitschek","Margem da rodovia entre Datas e Serro","-43.592222","-18.5725",NA,"Erva rupícola ca. 0,1 m de altura, ereta, folhas verdes arroxeadas, espigas jovens arroxeadas; Campo rupestre",NA,"-43.592222","-18.5725","1189","1189","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-01 15:07:51-03","UnB","UB","156567","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Carvalho-Silva, M","2008",NA,NA,"Magalhães, M","s.n.","1943","02","03","Brasil","Minas Gerais","Santa Bárbara","Margem do Córrego, Serra do Caraça","-43.4152984619141","-19.959400177002","33136","Herbácea 0,15m.; Junto à capoeira","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-08-04 12:48:56-03","UFU","HUFU","44869","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Bernardes, P.H.N.","2006","09","11","Arantes, A.A.A.; Romero, R.; Bernardes, P.H.N.; Hattori, E.K.O. & Freitas, F.S.","1710","2006","02","17","Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Pedreira Souza, ca. de 2 Km da MG 050.",NA,NA,NA,"Erva entre fendas, ca. 0,1 m.",NA,NA,NA,NA,NA,NA,NA,"HUFU00035740","HUFU00035740",NA,NA,NA,NA,NA,NA,NA
"135","2019-05-06 12:01:28-03","UFU","HUFU","30904","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Silva, M.C.","2005","01",NA,"Volpi, R.L.; Romero, R.; Nakajima, J.N.; Pacheco, R.A. & Faria, C.A.","516","2003","03","10","Brasil","Minas Gerais","Delfinópolis","Fazenda José Antunes, Trilha da Escada de Pedras.","-46.8539009094238","-20.343900680542","41380","Planta prostada. Inflorescência esverdeada.; Campo rupestre em fendas de rochas.","auto",NA,NA,NA,NA,NA,NA,"HUFU00040287","HUFU00040287",NA,NA,NA,NA,NA,NA,NA
"136","2019-05-06 12:01:28-03","UFU","HUFU","10688","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Callejas, R.","1996","04",NA,"Nakajima, J.N.; Romero, R.; Zanini, E. & Simão, D.G.","1612","1995","11","23","Brasil","Minas Gerais","São Roque de Minas","Estrada para cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688","57119","Herbáceo prostrado em fendas rochosas, flores vinho.; Afloramento rochoso.","auto",NA,NA,NA,NA,NA,NA,"HUFU00035701","HUFU00035701",NA,NA,NA,NA,NA,NA,NA
"137","2019-05-06 12:01:28-03","UFU","HUFU","8215","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Callejas, R.","1996","04",NA,"Romero, R.; Nakajima, J.N.; Zanini, E. & Cesar, R.","1945","1995","03","17","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo a sede administrativa.","-46.3657989501953","-20.2453002929688","57119","Herbáceo prostrado. Inflorescências cremes.; Campo rupestre.","auto",NA,NA,NA,NA,NA,NA,"HUFU00035697","HUFU00035697",NA,NA,NA,NA,NA,NA,NA
"138","2019-05-06 12:01:28-03","UFU","HUFU","5205","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Callejas, R.","1996","04",NA,"Nakajima, J.N.; Romero, R.","168","1994","02","21","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Topo da colina próximo ao alojamento.","-46.3657989501953","-20.2453002929688","57119","Herbáceo, ca. 2,0 m. Inflorescência marrom.; Campo rupestre.","auto",NA,NA,NA,NA,NA,NA,"HUFU00035698","HUFU00035698",NA,NA,NA,NA,NA,NA,NA
"139","2019-05-06 12:01:28-03","UFU","HUFU","26847","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Carvalho-Silva, M.","2005","01",NA,"Pacheco, R.A.; Volpi, R.L.; Romero, R. & Nakajima, J.N.","164","2002","04","11","Brasil","Minas Gerais","Delfinópolis","Fazenda Zé Antunes, Trilha Casinha Branca.","-46.8539009094238","-20.343900680542","41380","Herbácea com 0,1 m. Flores creme.; Campo rupestre.","auto",NA,NA,NA,NA,NA,NA,"HUFU00035689","HUFU00035689",NA,NA,NA,NA,NA,NA,NA
"140","2019-05-06 12:01:28-03","UFU","HUFU","24136","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Andrade, T.","2005","02","24","Farinaccio, M.A.; Campos-Filho, E.M.","242","1998","12","15","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Curral das Pedras.","-46.3657989501953","-20.2453002929688","57119","Inflorescências verdes e infrutescências castanhas.; Afloramento rochoso.","auto",NA,NA,NA,NA,NA,NA,"HUFU00035699","HUFU00035699",NA,NA,NA,NA,NA,NA,NA
"141","2019-05-06 12:01:28-03","UFU","HUFU","13983","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Andrade, T.","2005","02","24","Romero, R.; Nakajima, J.N.; Furlan, A. & Farinaccio, M.A.","3837","1997","02","19","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa.","-46.3657989501953","-20.2453002929688","57119","Herbácea, ca. 0,15 m. Ráquis esverdeadas e frutos avermelhados.; Campo rupestre.","auto",NA,NA,NA,NA,NA,NA,"HUFU00035700","HUFU00035700",NA,NA,NA,NA,NA,NA,NA
"142","2014-09-23 11:02:07-03","G","G-DC","G00326123","S","Plantae",NA,NA,"Piperaceae","Peperomia","fimbriata","Peperomia fimbriata var. pilosior","C. DC.","CAT.HERB.PRODR.","2013","01","01","Schwacke, C. A. W.","11109","1894","10","21","Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,"-45.44222222","-18.78777778",NA,NA,"AMERIQUE DU SUD",NA,"G00326123",NA,"var. pilosior",NA,NA,NA,NA,NA,NA
"143","2014-09-23 11:02:07-03","G","G-DC","G00326127","S","Plantae",NA,NA,"Piperaceae","Peperomia","fimbriata","Peperomia fimbriata var. pilosior","C. DC.","CAT.HERB.PRODR.","2013","01","01","Schwacke, C. A. W.","7769","1892",NA,"00","Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,"-45.44222222","-18.78777778",NA,NA,"AMERIQUE DU SUD",NA,"G00326127",NA,"var. pilosior",NA,NA,NA,NA,NA,NA
"144","2014-09-23 11:02:08-03","G","G-DC","G00321326","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C. DC.","Mathieu, G.","2005","01","01","Damazio, L. B.","1699",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,"-45.44222222","-18.78777778",NA,NA,"AMERIQUE DU SUD",NA,"G00321326",NA,NA,NA,NA,"HOLOTYPUS of Peperomia subrubrispica C. DC.",NA,NA,NA
"145","2019-11-21 10:14:15-03","IBt","SP","347178","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Garces, LA","1998",NA,NA,"Harley, RM; Giulietti, AM; Freire Fierros, A; Nic Lughadha, EM","50767","1992","01","14","Brasil","Bahia","Abaíra","Campo de Ouro Fino (baixo).","-41.916667","-13.25",NA,NA,NA,"-41.916667","-13.25","1600","1700",NA,NA,"SP011026","SP011026",NA,NA,NA,NA,NA,NA,NA
"146","2019-04-17 20:51:14-03","GH","HU-HERB","GH 01982725","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C. de Candolle",NA,NA,NA,NA,"P. K. H. Dusén","9490","1910","2","26","Brazil","Paraná",NA,"Fortaleza, in saxis umbrosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,NA,NA,NA,NA,"9490","undetermined"
