"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","maximumDepthInMeters","fieldNumber"
"1327","2020-11-12 17:00:30-03","UEL","FUEL","24521","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","S.F. de Andrade","1999",NA,NA,"Cavalheiro, AL; et al.","1999","02","25","Brasil","Paraná","Londrina","Fazenda Prata, beira do brejo, Beira do brejo","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL014823",NA,"s.n.",NA,NA,"63728","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1328","2020-11-12 17:00:30-03","UEL","FUEL","541","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","França, F","1995","01",NA,"Vieira, AOS","1984","11","29","Brasil","Paraná","Londrina","Lago Igapó 2","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL014860",NA,"s.n.",NA,NA,"63728","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1329","2020-11-12 17:00:30-03","UEL","FUEL","11336","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","1993",NA,NA,"Francisco das Chagas e Silva","1992","11","13","Brasil","Paraná","Londrina","Mata dos Godoy, Margem dir. do rio, prox. casa caseiro","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL014858",NA,"1597",NA,NA,"63728","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1330","2020-11-12 17:00:30-03","UEL","FUEL","23760","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Dias, MC",NA,NA,NA,"Dias, MC",NA,NA,NA,"Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL014829",NA,"s.n.",NA,NA,"63728","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1331","2020-11-12 17:00:30-03","UEL","FUEL","1378","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Dias, MC","1992",NA,NA,"Pizzaia, LN","1985","10","23","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL014828",NA,"s.n.",NA,NA,"63728","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1332","2020-11-12 17:00:30-03","UEL","FUEL","34061","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Vieira, AOS","2001",NA,NA,"Francisco, EM","2001","02","22","Brasil","Paraná","Londrina","Sítio Água Boa, São Luiz, São Luiz","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL014850",NA,"703",NA,NA,"63728","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1333","2020-11-12 17:00:30-03","UEL","FUEL","34064","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","S.F. de Andrade","2001",NA,NA,"Fadelli, L; et al.","2001","01","15","Brasil","Paraná","Londrina","Sítio Rampazzo, Distrito de São Luiz, São Luiz","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL014827",NA,"287",NA,NA,"63728","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1334","2020-11-12 17:00:30-03","UEL","FUEL","8181","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Dias, MC","1998",NA,NA,"Ferreira, MR; et al.","1990","03","02","Brasil","Paraná","Marilândia do Sul","Clube do Castelo Eldorado","-51.3078002929688","-23.7446994781494",NA,NA,NA,"FUEL014859",NA,"s.n.",NA,NA,"19941","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1335","2020-11-12 17:00:30-03","UEL","FUEL","24520","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","S.F. de Andrade","1999",NA,NA,"Ferreira, JA; et al.","1999","02","04","Brasil","Paraná","Ortigueira","Sítio Cubines","-50.9494018554688","-24.2082996368408",NA,NA,NA,"FUEL014822",NA,"s.n.",NA,NA,"46016","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1336","2020-11-12 17:00:30-03","UEL","FUEL","24522","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","S.F. de Andrade","1999",NA,NA,"Francisco, EM; Alves, J","1998","02","02","Brasil","Paraná","Reserva","MATA CILIAR-Sítio Gavião Bonito, Sítio Gavião Bonito","-50.8506011962891","-24.6502990722656",NA,NA,NA,"FUEL014824",NA,"s.n.",NA,NA,"43627","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1337","2020-11-12 17:00:30-03","UEL","FUEL","23762","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","S.F. de Andrade","1999",NA,NA,"Francisco, EM; Pavão, OC; Alves, J","1998","10","08","Brasil","Paraná","São Jerônimo da Serra","Chácara Rancho Carolina","-50.7411003112793","-23.7275009155273",NA,NA,NA,"FUEL014854",NA,"s.n.",NA,NA,"30511","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1338","2020-11-12 17:00:30-03","UEL","FUEL","37787","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Vieira, AOS","2009","09","14","Pavão, OC; et al.","2000","10","26","Brasil","Paraná","São Jerônimo da Serra","Sítio Três Minas","-50.7411003112793","-23.7275009155273",NA,NA,NA,"FUEL014840",NA,"s.n.",NA,NA,"30511","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1339","2020-11-12 17:00:30-03","UEL","FUEL","22346","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Dias, MC; Medri, C","1999",NA,NA,"Medri, C; Kinupp, VF; Francisco, EM","1997","10","11","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,"FUEL014820",NA,"465",NA,NA,"21990","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1340","2020-11-12 17:00:30-03","UEL","FUEL","21252","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Souza, LRM; Ferreira, JA; Francisco, EM","1997","12","12","Brasil","Paraná","Sertaneja","Mata ciliar do Rio Congonhas","-50.8382987976074","-23.0368995666504",NA,NA,NA,"FUEL014852",NA,"s.n.",NA,NA,"31896","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1341","2020-11-12 17:00:30-03","UEL","FUEL","14613","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Dias, MC","1996",NA,NA,"Brigatto, UA; et al.","1994","10","08","Brasil","Paraná","Tibagi","Canion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"FUEL014832",NA,"49",NA,NA,"56988","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1342","2020-11-12 17:00:30-03","UEL","FUEL","17285","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Soares-Silva, LH","1996","04",NA,"Silva, FA; et al.","1995","10","28","Brasil","Paraná","Tibagi","capão do Cannyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"FUEL014853",NA,"s.n.",NA,NA,"56988","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1343","2020-11-12 17:00:30-03","UEL","FUEL","27014","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Dias, MC","2000",NA,NA,"Dias, MC; Medri, ME","1999","11","11","Brasil","Paraná","Tibagi","Fazenda Barra Grande","-50.4136009216309","-24.5093994140625",NA,NA,NA,"FUEL014819",NA,"s.n.",NA,NA,"56988","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1344","2020-11-12 17:00:30-03","UEL","FUEL","10959","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Silva, SM",NA,NA,NA,"Brasil","Paraná","Tibagi","Fazenda Batavo","-50.4136009216309","-24.5093994140625",NA,NA,NA,"FUEL014830",NA,"s.n.",NA,NA,"56988","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1345","2020-11-12 17:00:30-03","UEL","FUEL","11859","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Dias, MC; et al.","1990","05","01","Brasil","Paraná","Tibagi","Fazenda Batavo, rio Iapó, Rio Iapo.","-50.4136009216309","-24.5093994140625",NA,NA,NA,"FUEL014831",NA,"s.n.",NA,NA,"56988","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1346","2019-10-16 14:12:53-03","UEL","FUEL","13008","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"s.coletor",NA,NA,NA,"Brasil","Paraná","Tibagi","Rio Barrinha","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1347","2020-11-12 17:00:30-03","UEL","FUEL","17436","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Dias, MC","1996",NA,NA,"Bellodi, SM; et al.","1995","10","27","Brasil","Paraná","Tibagi","Salto Santa Rosa","-50.4136009216309","-24.5093994140625",NA,NA,NA,"FUEL014851",NA,"s.n.",NA,NA,"56988","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1348","2020-11-12 17:00:30-03","UEL","FUEL","39848","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Hatschbach, G","1999",NA,NA,"Silva, JM; Ribas, OS; Cordeiro, J; Barbosa, E","1998","12","29","Brasil","Paraná","Tijucas do Sul","Postinho","-49.1988983154297","-25.9281005859375",NA,NA,NA,"FUEL014842",NA,"2813",NA,NA,"25228","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1349","2020-11-12 17:00:30-03","UEL","FUEL","30811","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Vieira, AOS","2001",NA,NA,"Pavão, OC; et al.","2000","12","06","Brasil","Paraná","Ventania","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,"FUEL014834",NA,"s.n.",NA,NA,"32424","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1350","2019-10-16 14:12:53-03","UEL","FUEL","28640","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Dias, MC","1999",NA,NA,"Hanke, W",NA,NA,NA,"Brasil","Rondônia","Porto Velho","Ribeirão Guajará","-63.9039001464844","-8.76194000244141",NA,NA,NA,"FUEL014835",NA,"s.n.",NA,NA,"333357","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1351","2020-11-12 17:00:30-03","UEL","FUEL","45730","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Verdi, M","2008","01","13","Verdi, M; Dreveck, S; Godoy, MB","2008","01","13","Brasil","Santa Catarina","Campo Alegre","Bateias de Baixo, FOM em estágio médio de regeneração","-49.2655982971191","-26.1924991607666",NA,NA,NA,"FUEL014847",NA,"139","861","861","37493","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1352","2020-11-12 17:00:30-03","UEL","FUEL","43132","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Vieira, FCS","2007","03","26","Vieira, FCS","2004","12","14","Brasil","Santa Catarina","Garuva","Monte Crista, floresta ombrófila densa.","-48.8549995422363","-26.0266990661621",NA,NA,NA,"FUEL014844",NA,"679","15","15","22441","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1353","2020-11-12 17:00:30-03","UEL","FUEL","43623","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Stival-Santos, A","2008","04","27","Stival-Santos, A; Verdi, M","2008","04","27","Brasil","Santa Catarina","Joinville","Fazenda Sequóia","-48.8456001281738","-26.3043994903564",NA,NA,NA,"FUEL014843",NA,"2",NA,NA,"37150","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1354","2020-11-12 17:00:30-03","UEL","FUEL","43338","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Gasper, AL","2008","11","22","Stival-Santos, A; Gasper, AL; Silveira, S","2008","11","22","Brasil","Santa Catarina","Luzerna","Barra do Estreito, FED (Klein), local aberto","-51.4672012329102","-27.1327991485596",NA,NA,NA,"FUEL014846",NA,"182",NA,NA,"15562","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1355","2020-11-12 17:00:30-03","UEL","FUEL","22826","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis","Cham.",NA,NA,NA,NA,"Chung, F; et al.","1997","12","19","Brasil","São Paulo","Bom Sucesso de Itararé",NA,"-49.215","-24.299167","-49.215","-24.299167",NA,"FUEL014865",NA,"228",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1356","2020-11-12 17:00:30-03","UEL","FUEL","50220","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis","Cham.","Estevan, DA","2012","07",NA,"Estevan, DA","2009","10","20","Brasil","Paraná","Ortigueira","Serra dos Mulatos","-50.9494018554688","-24.2082996368408",NA,NA,NA,"FUEL014863",NA,"1920",NA,NA,"46016","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1357","2020-11-12 17:00:30-03","UEL","FUEL","23829","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis","Cham.","Cavalheiro, AL","1999",NA,NA,"Cavalheiro, AL; et al.","1999","03","05","Brasil","Paraná","São Jerônimo da Serra","Rodovia S. Jerônimo-Sapopema, beira do asfalto, Sapopema-Beira do asfalto Jeronimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,"FUEL014869",NA,"27",NA,NA,"30511","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1358","2020-11-12 17:00:30-03","UEL","FUEL","23828","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis","Cham.","Cavalheiro, AL","1999",NA,NA,"Cavalheiro, AL; et al.","1999","02","09","Brasil","Paraná","Ventania","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,"FUEL014870",NA,"s.n.",NA,NA,"32424","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1359","2020-11-12 17:00:30-03","UEL","FUEL","23831","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis","Cham.","Cavalheiro, AL","1999",NA,NA,"Cavalheiro, AL; et al.","1999","02","23","Brasil","Paraná","Ventania","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,"FUEL014871",NA,"20",NA,NA,"32424","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1360","2020-11-12 17:00:30-03","UEL","FUEL","21607","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis","Cham.","Souza, VC; Rodrigues, RR","1998","01",NA,"Torezan, JMD; et al.","1997","12","13","Brasil","São Paulo","Bom Sucesso de Itararé","Estrada Pinhalzinho/Apiaí 11 Km de B. Sucesso Itar, Apiaí 11 Km de B. Sucesso Itararé","-49.1399993896484","-24.3099994659424",NA,NA,NA,"FUEL014864",NA,"634",NA,NA,"14955","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1361","2020-11-12 17:00:30-03","UEL","FUEL","28333","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis","Cham.","Bufo, LVB; Rodrigues, RR","1997",NA,NA,"Bufo, LVB; Sabadim, PC",NA,NA,NA,"Brasil","São Paulo","Porto Feliz",NA,"-47.5200004577637","-23.2099990844727",NA,NA,NA,"FUEL014866",NA,"156",NA,NA,"19715","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1362","2019-10-03 10:03:49-03","UFSCar","SORO","5831","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica",NA,"P.H. Gaem",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Araçoiaba da Serra","Arbusto em Cerrado degradado.","-47.6100006103516","-23.5",NA,NA,"Arbusto de 0,4 m.",NA,NA,"82",NA,NA,"18496","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363","2019-05-06 12:02:50-03","UFU","HUFU","18460","S","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Souza, L.R.M.; Ferreira, J.A. & Francisco, E.M.","1997","12","12","Brasil","Paraná","Sertaneja","Rio Congonhas","-50.8382987976074","-23.0368995666504",NA,NA,"Arvoreta, ca. 4,5 m. Frutos imaturos verdes.; Mata ciliar.","HUFU00026695","HUFU00026695","s.n.",NA,NA,"31896","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364","2019-05-06 12:02:50-03","UFU","HUFU","6008","S","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Leitão-Filho, H.F.; Shepherd, G.J. & Joly, C.A.","1982","12","02","Brasil","Minas Gerais","Poços de Caldas","Área próximo ao Hotel Presidente.","-46.5614013671875","-21.7877998352051",NA,NA,"Arvoreta, ca. 4 m. Flores liláses com labelo mais escuro.; Terreno campestre com afloramento.","HUFU00026696","HUFU00026696","1882",NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365","2019-05-06 12:02:50-03","UFU","HUFU","6009","S","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Tamashiro, J.Y.; et al.","1981","10","28","Brasil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.5614013671875","-21.7877998352051",NA,NA,"Arvoreta, ca. 5 m. Flores roxas.; Capoeira da mata.","HUFU00026694","HUFU00026694","1306",NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366","2020-08-20 14:56:48-03","UFSC","FLOR","67219","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Krug, C.","2005","11","09","Brasil","Santa Catarina","Porto União",NA,"-51.078611","-26.238611","51º4'43''W","26º14'19''S","Planta n. 03 e 05","FLOR0067219","FLOR0067219_01 FLOR0067219_02","s.n.","750","750",NA,NA,NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1367","2020-08-20 20:39:19-03","UFSC","FLOR","30319","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Klein, R.M.","1986",NA,NA,"Leite, P.F.; Klein, R.M.","1986","01","14","Brasil","Paraná","Palotina","5 km a oeste de Palotina, Reserva do IAPAR.","-53.916667","-24.316667","53º55'W","24º19'S","arvoreta, macrofanerófita, Fruto Imaturo, verde, 4m altura. Folha SG.22-V-A, Ponto 04, diâmetro à altura do peito 0,15m, freqüência rara. Considerado para muitos usos. Convênio IBGE/ELETROSUL.","FLOR0030319",NA,"1","250","250",NA,NA,NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1368","2020-08-20 14:56:48-03","UFSC","FLOR","51516","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Nuernberg, A.","2012","11","24","Nuernberg, A.","2012","11","23","Brasil","Santa Catarina","Florianópolis","PAERVE - Parque Estadual do Rio Vermelho, Ilha de Santa Catarina, Perto da sede do PAERVE.","-48.429722","-27.5275","48º25'47''W","27º31'39''S","arbustivo de 1 metro, flor roxa e branca","FLOR0051516",NA,"868","15","15",NA,NA,NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1369","2020-08-20 14:56:48-03","UFSC","FLOR","54384","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Mello, A.S.","2012","01","29","Nuernberg, A.; Mello, A.S.","2012","01","29","Brasil","Santa Catarina","Bombinhas","Área de Relevante Interesse Ecológico (ARIE) Costeira de Zimbros.","-48.5525","-27.1875","48º33'9''W","27º11'15''S","arbustivo, frutos verdes. Coordenadas aproximadas.","FLOR0054384",NA,"506","2","2",NA,NA,NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1370","2020-08-20 20:39:19-03","UFSC","FLOR","57868","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Lozano, E.D.","2013",NA,NA,"Lozano, E.D.; Wanderley, M.G.L.","2013","11","20","Brasil","Paraná","Quatro Barras","Estrada da Graciosa, Rio Taquari, Campos de Curitiba.","-48.933611","-25.311111","48º56'1''W","25º18'40''S","Arvore, 4 metros, flores roxas","FLOR0057868",NA,"1863",NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1371","2020-08-20 14:56:48-03","UFSC","FLOR","62819","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Zuchiwschi, E.","2007","07","20","Brasil","Santa Catarina","Anchieta",NA,"-53.39","-26.52","53º23'24''W","26º31'12''S","Arbórea.","FLOR0062819","FLOR0062819","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1372","2020-08-20 14:56:48-03","UFSC","FLOR","63764","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Verdi, M.","2009","01","24","Verdi, M.; Hasckel, R.P.; Klemz, G.","2009","01","24","Brasil","Santa Catarina","Cerro Negro","Local: Macaco Branco.","-51.033611","-27.902222","51º2'1''W","27º54'8''S","Florística IFFSC 830; Fruto: imaturo verde","FLOR0063764","FLOR0063764","1417","785","785",NA,NA,NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1373","2020-08-20 14:56:48-03","UFSC","FLOR","63770","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Verdi, M.","2009","03","18","Verdi, M.; Hasckel, R.P.; Klemz, G.","2009","03","18","Brasil","Santa Catarina","Zortéa","Local: Passo Raso.","-51.613889","-27.494167","51º36'50''W","27º29'39''S","Florística IFFSC 1388; Fruto: maduro vinho","FLOR0063770","FLOR0063770","1808","661","661",NA,NA,NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1374","2020-08-20 14:56:48-03","UFSC","FLOR","8115","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Klein, R.M.; Pastore, U.","1980","11","27","Brasil","Rio Grande do Sul","Cacequi","Passo Santa Vitória, Rio Ibicuí.","-54.8250007629395","-29.8836002349854",NA,NA,NA,"FLOR0008115",NA,"12000",NA,NA,"52204","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1375","2020-08-20 20:39:19-03","UFSC","FLOR","19199","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Jarenkow, J.A.","1986",NA,NA,"Jarenkow, J.A.","1986","11","30","Brasil","Rio Grande do Sul","Capão do Leão","Horto Botânico Irmão Teodoro Luiz.","-52.4838981628418","-31.7632999420166",NA,NA,"arvoreta, corola arroxeada, 4m altura","FLOR0019199",NA,"513",NA,NA,"28605","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1376","2020-08-20 20:39:19-03","UFSC","FLOR","46820","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Senna, R.M.","2000",NA,NA,"Spanholi, J.","2000","10","30","Brasil","Rio Grande do Sul","Machadinho","balsa Virgilio.","-51.6678009033203","-27.5669002532959",NA,NA,"árvore","FLOR0046820",NA,"s.n.",NA,NA,"14933","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
