"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","year","month","day","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"443","2009-10-24 09:01:00-02","MO","MOBOT","2894668","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Fernando O. Zuloaga|Ximena Londoño","Zuloaga 4218","South America","Colombia","Cauca","Via Cali-Popayan, entre Patia y El Estrecho, a 10 km de Patia.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1989","6","27",NA,"R.L.Liesner",NA,NA,NA,"710.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2015-08-23 05:45:00-03","MO","MOBOT","2894763","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"S.A. Renvoize","Renvoize 3526","South America","Argentina","Jujuy","Cuesta de las Lajitas. Forested slopes. Disturbed ground beside road.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1978","11","19",NA,NA,"San Pedro",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"445","2008-05-27 22:02:00-03","MO","MOBOT","2894788","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Keiichi Mizoguchi","Mizoguchi 2236","South America","Brazil",NA,"Estado São Paulo: Mun. São Jose Do Rio Presto.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1982","8","22",NA,"R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2009-11-19 21:10:00-02","MO","MOBOT","2894814","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Lázaro J. Novara","Novara 1868","South America","Argentina","Salta","Cap. La Pedrera camino e las Hiquerillas. 10 Km al SE de Salta Cap.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1981",NA,NA,NA,"R.L. Liesner",NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2013-06-02 05:38:00-03","MO","MOBOT","3108471","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Efraín Suclli","Suclli Montañés 2088","South America","Peru","Cusco","Dist. Santa Teresa. Choquequiraw, Santa Rosa. Bosque seco",NA,NA,NA,NA,NA,NA,NA,"Kunth","2005","3","5",NA,"R.Sanders (BRIT), July","La Convención","-72.5166667","-13.2333333","2950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
"448","2011-04-02 06:32:00-03","MO","MOBOT","3179816","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Ariel Lliully|E. Portal","Lliully 718","South America","Bolivia","Chuquisaca","Municipio de Villa Vaca Guzman. Aproximadamente a 2 km del abra Incahuasi por el camino principal de Muyupampa hacia Camiri.",NA,NA,NA,NA,NA,NA,NA,"Kunth","2006","2","17",NA,"R.Sanders (BRIT), July","Luis Calvo","-63.7194445","-19.8138889","1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"449","2013-11-26 05:40:00-02","MO","MOBOT","3202984","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Julia Gutiérrez R.","Gutiérrez Romero 1251","South America","Bolivia","Chuquisaca","Trayecto Las Casas Abra Santa Cruz. Ladera W con vegetación baja, algo caducifolio, más abajo vallecito, al borde de una quebrada, presencia de Leguminosas dominantemente. Especie frecuente, creciendo en ladera abierta, entre arbustos.",NA,NA,NA,NA,NA,NA,NA,"Kunth","2005","4","20",NA,"R.Liesner (MO)","Tomina","-64.0875","-19.3158333","1345.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"450","2013-11-26 05:40:00-02","MO","MOBOT","3240894","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Reinaldo Lozano|Martha Serrano|et al.","Lozano 1842","South America","Bolivia","Chuquisaca","Trayecto Casa-Pedro Guzman-Camino Laguna. Bajo dosel de cedro. Pendiente superior de serranía de los Milagros, exposición NE. Bosque Montano Tucumano-Boliviano. Cobertura mayor a 95%, altura de dosel 15m. Abundantes en el dosel Cedrela lilloi, Myrcianthes callicoma. En el sotobosque Allophylus edulis, Randia armata y Viburnum seemanii. En el estrato herbáceo Ichnanthus cf. pallens y Pseudeechinolaena polystachia.",NA,NA,NA,NA,NA,NA,NA,"Kunth","2005","12","29",NA,"R.Sanders (BRIT), July","Hernando Siles","-64.0430555","-20.3391666","1263.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"451","2013-11-26 05:40:00-02","MO","MOBOT","3248784","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Julia Gutiérrez R.","Gutiérrez Romero 982","South America","Bolivia","Chuquisaca","Aprox. a 1 hr. y media de Las Casas, ladera de abra Santa Cruz trayecto a Llantoj. Bosque montano Tucumano-Boliviano, ladera con exposición N cubierto por vegetación baja, subiendo a loma larga abierta. Especie poco común, creciendo entre matorrales.",NA,NA,NA,NA,NA,NA,NA,"Kunth","2004","10","13",NA,"M. Serrano (HSB)","Tomina","-64.09194","-19.30861","1636.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2012-11-01 05:08:00-02","MO","MOBOT","3295215","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Luz Delgado","Delgado 2242","South America","Venezuela","Bolívar","Mun. Piar. Bosque medio-medio en loma con pendientes de 56% y suelo superficial.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1994","4",NA,NA,"R.Liesner (MO)",NA,"-62.0833333","7.0666667","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"453","2010-07-23 16:01:00-03","MO","MOBOT","3330604","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"M.R.P. da Silva","Silva 1318","South America","Brazil","São Paulo","Serra Tabarana, ca 10 km de Monte Alto. Serra com mata seca semi decidua en encosta. Proximo de regato, no topo da Serra.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1994","3","5",NA,"R.Sanders (BRIT), July",NA,"-48.4666667","-20.3666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"454","2008-05-27 22:02:00-03","MO","MOBOT","3349882","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Angel L. Cabrera|Silvia M. Botta|Nuncia M. Tur","Cabrera 33887","South America","Argentina","Jujuy","Depto. Ledesma, camino a Valle Grande, entre ruta 34 y río Aguas negras.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1983","6","13",NA,"S. Botta","Ledesma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2008-05-27 22:02:00-03","MO","MOBOT","3349920","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Angel L. Cabrera","Cabrera 15703","South America","Argentina","Jujuy","Ruta 9, Rio Perico.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1963","7","18",NA,"N. Troncoso","El Carmen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2008-05-27 22:02:00-03","MO","MOBOT","3441097","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"P. Francia","Francia 62","South America","Peru","Ancash","Fundo Carrizal, off Pan American Highway, about 2 km SE of the City of Casma.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1986","5",NA,NA,NA,"Casma","-78.28333","-9.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2012-10-31 17:42:00-02","MO","MOBOT","3443750","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Jeaneth Villalobos","Villalobos 995","South America","Bolivia","Chuquisaca","Municipio Tarvita, Comunidad de Cuñiripampa. Aproximadamente a 3 kmt. de la Comunidad Molleni.",NA,NA,NA,NA,NA,NA,NA,"Kunth","2007","10","12",NA,"R.Sanders (BRIT), July",NA,"-64.4702778","-19.7638889","2028.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"458","2012-04-19 13:38:00-03","MO","MOBOT","3443776","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Jeaneth Villalobos","Villalobos 1090","South America","Bolivia","Chuquisaca","Municipio San Pablo de Huacareta. Comunidad de San Lorenzo. Borde de rio. Aproximadamente a 400 mt. de la comunidad San Lorenzo.",NA,NA,NA,NA,NA,NA,NA,"Kunth","2007","12","25",NA,"R.Sanders (BRIT), July","Hernando Siles","-64.2219445","-19.9430555","1459.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"459","2013-06-18 05:46:00-03","MO","MOBOT","3444212","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"M. Jiménez","Jiménez 382","South America","Bolivia","Chuquisaca","Provincia Luis Calvo, Municipio Villa Vaca Guzman, Canton Iguembe. Bosque de transicion entre chaco serrano y Bosque chaqueno, dominado por Enterolobium contortisiliquum en los bosques con doseles altos y Acacias ssp. en bosques mas abiertos. Colectada a orillas del rio Iguembe.",NA,NA,NA,NA,NA,NA,NA,"Kunth","2007","10","15",NA,"M. Jimenez",NA,"-63.77583","-20.45111","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2013-06-18 05:46:00-03","MO","MOBOT","3444213","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"M. Jiménez","Jiménez 462","South America","Bolivia","Chuquisaca","Provincia Luis Calvo, Municipio Villa Vaca Guzman, Canton Iguembe. Bosque de transicion entre chaco serrano y Bosque chaqueno, dominado por Enterolobium contortisiliquum en los bosques con doseles altos y Acacias ssp. en bosques mas abiertos. Colectada en bosque ligeramente tupido adyacente a la quebrada. Dentro de un canon cerrado.",NA,NA,NA,NA,NA,NA,NA,"Kunth","2007","10","16",NA,"R.Sanders (BRIT), July",NA,"-63.7802778","-20.7016667","1090.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"461","2012-05-01 13:41:00-03","MO","MOBOT","3445694","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Juan H. Hunziker|Juan C. Gamerro|D. Rodríguez","Hunziker 12231","South America","Argentina","Jujuy","Ruta 83, Parque Nacional Calilegua, 7 km al W del río Aguas Negras.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1992","2","10",NA,"R.Liesner (MO)","Ledesma",NA,NA,"930.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"462","2009-12-07 21:07:00-02","MO","MOBOT","3445708","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Rosa Guaglianone|N.G. Galiano|Nuncia M. Tur","Guaglianone 1939","South America","Argentina","Jujuy","El Fuerte, camino a La Laguna.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1986","3","17",NA,NA,"Santa Bárbara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2008-05-27 22:02:00-03","MO","MOBOT","3445712","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"William J. Hahn|Francesca T. Grifo","Hahn 5087","South America","Venezuela","Carabobo","5 km E of Puerto Cabello. Dry forest on coastal slopes; soil sandy.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1989","1","11",NA,"M.J. Jansen-Jacobs",NA,"-67.96666","10.5","0E8","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2008-05-27 22:02:00-03","MO","MOBOT","3445717","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Fernando O. Zuloaga|Osvaldo Morrone|José F. Pensiero","Zuloaga 6375","South America","Argentina","Jujuy","Ruta de Santa Clara a Abra de los Morteros.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1997","2","28",NA,"M. Múlgura","Santa Bárbara","-64.51666","-24.31666","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2011-03-30 19:58:00-03","MO","MOBOT","3445780","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Juan H. Hunziker|Juan C. Gamerro|D. Rodríguez","Hunziker 12219","South America","Argentina","Salta","Ruta 19. Cercanías de Aguas Blancas, 6-8 km de la ruta 50 hacia El Baritú.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1992","2","9",NA,"R.Sanders (BRIT), July","Orán",NA,NA,"670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"466","2011-03-30 19:58:00-03","MO","MOBOT","3445791","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Juan H. Hunziker|Juan C. Gamerro|D. Rodríguez","Hunziker 12183","South America","Argentina","Salta","Dique Itiyuro. Sierra de Tartagal.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1992","2","8",NA,"R.Sanders (BRIT), July","San Martín",NA,NA,"680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"467","2012-05-01 13:42:00-03","MO","MOBOT","3445814","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"L.S. Figueiredo|K. Andrade","Figueirédo 115","South America","Brazil","Pernambuco","Buíque, Estrada próximo à Buíque; Vegetação arbustiva densa, solo arenoso.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1995","7","9",NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"468","2010-07-23 16:00:00-03","MO","MOBOT","3445859","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"A.B. Marcon|M.C. Tschá|M. Oliveira","Marcon 36","South America","Brazil","Pernambuco","Bezerros, Parque Municipal de Serra Negra, Solo arenoso com pedras.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1995","4","12",NA,"R.Sanders (BRIT), July",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"469","2010-07-23 15:59:00-03","MO","MOBOT","3445876","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Oliveira","Oliveira 43","South America","Brazil","Pernambuco","Bezerros, Parque Municipal de Serra Negra, Solo arenoso com pedras.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1995","6","2",NA,"R.Sanders (BRIT), July",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"470","2010-07-23 15:56:00-03","MO","MOBOT","3461915","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Alfonso Flores","Flores 6","South America","Bolivia","Chuquisaca","Canton Rosadio del Ingre, comunidad Villa Hermosa. Bosque Tucumano- Boliviano con doceles de hasta 25 m, predominan Prosopis, Enterolobium contortisiliquum, Parapiptadenia exelsa. En el estrato bajo predomina, Acacia tucumanensis y Piperaceas en las partes mas húmedas. Colectada al borde de la quebrada.",NA,NA,NA,NA,NA,NA,NA,"Kunth","2008","1","1",NA,"R.Sanders (BRIT), July","Hernando Siles","-63.8575","-20.5119444","973.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"471","2012-05-03 13:14:00-03","MO","MOBOT","3462210","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Alfonso Flores","Flores 85","South America","Bolivia","Chuquisaca","Cantón Rosadio del Ingre, comunidad Villa Hermosa. Bosque Tucumano- Boliviano. Vegetación matorral ralo bajo dominado por Asteraceae y Syagrus cardenasii, estrato bajo cubierto basicalmente por Poaceae. Colectada en pajonales.",NA,NA,NA,NA,NA,NA,NA,"Kunth","2008","1","2",NA,"R.Liesner (MO)","Hernando Siles","-63.8188889","-20.5219445","1491.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"472","2013-04-23 05:41:00-03","MO","MOBOT","3471363","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Y.M. Staedler|Brigitte Marazzi|Ricardo O. Vanni|M. Gabriela López","Staedler YS07-54","South America","Argentina",NA,"Jujuy-Salta boundary; Dept.; at the Jujuy-Salta boundary (Obra Santa Laura). Road no. xxxx.",NA,NA,NA,NA,NA,NA,NA,"Kunth","2007","2","6",NA,"R.Liesner (MO)",NA,"-65.3080556","-24.4991666","1395.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"473","2010-08-26 11:08:00-03","MO","MOBOT","3482974","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Isau Huamantupa","Huamantupa Chuquimaco 8936","South America","Peru","Cusco","Distrito Echarate, Chahuares. Bosque sabanero tropical secundario.",NA,NA,NA,NA,NA,NA,NA,"Kunth","2007","4","9",NA,"Roger W. Sanders (BRIT)","La Convención","-72.5330556","-12.6530556","805.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"474","2011-06-09 17:29:00-03","MO","MOBOT","443159","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Vlastimil Zak|Jaime L. Jaramillo","Zak 1960","South America","Ecuador","Pichincha","Carretera Quito-Mitad del Mundo-Perucho-Guayllabamba. Vegetación de Valle Seco-Arenoso, con especies de: Acacia, Tillandsia recur- vata, T. usneoides, Bromeliaceae, etc.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1987","4","17",NA,"Ronald Liesner",NA,"-78.41666","0.05","1500.00000000","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-6","13"
"475","2017-02-09 16:20:00-02","MO","MOBOT","443483","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Hermes Cuadros V.","Cuadros Villalobos 784","South America","Colombia","Valle del Cauca","La Calera, Mulaló. Altura 1050 m.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1979","5","22",NA,"H. Cuadros","Yumbo","-76.4841666","3.6363889","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-9","1"
"476","2012-05-02 09:39:00-03","MO","MOBOT","443836","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"James C. Solomon","Solomon 10153","South America","Bolivia","Tarija","12.5 km N of Emborozú-Sidras road, on road to Padcaya. Disturbed moist forest near transition to drier forest.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1983","4","27",NA,"R.Liesner (MO)","Arce","-64.6166667","-22.2","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-55","9"
"477","2008-05-27 22:02:00-03","MO","MOBOT","444712","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"James L. Zarucchi|Gordon McPherson|et al.","Zarucchi 7257","South America","Colombia","Antioquia","Km 4 of road Liborina-Sabanalarga (32 km before Sabanalarga). Disturbed tropical dry forest.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1988","11","8",NA,"Ronald Liesner","Liborina","-75.81666","6.7","920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-76","6"
"478","2014-10-29 05:36:00-02","MO","MOBOT","445152","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"William Milliken|et al.","Milliken 118","South America","Venezuela",NA,"Peninsula de Paria: Above track 1 km NE of Puerto de Hierro. Dry scrub. 62º05'W, 10º39'N. Elev. 300 feet.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1984","9","5",NA,"Ronald Liesner",NA,"-62.08333","10.65","92.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-16","1"
"479","2014-10-29 05:36:00-02","MO","MOBOT","445159","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"William Milliken|et al.","Milliken 172","South America","Venezuela",NA,"Peninsula de Paria: 1 km N of Uquirito. Dry scrub. 62º05'W, 10º39'N. Elev. 250 feet.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1984","9","7",NA,"Ronald Liesner (MO)",NA,"-62.08333","10.65","77.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-18","1"
"480","2010-07-23 15:51:00-03","MO","MOBOT","445835","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Thomas B. Croat","Croat 58317","South America","Peru","Amazonas","Along road between Moyobamba and Bagua, 18.6 km N of Pedro Ruiz (at jct. of road to Chachapoyas).",NA,NA,NA,NA,NA,NA,NA,"Kunth","1984","4","15",NA,"R.Sanders (BRIT), July","Bongará","-77.9333333","-5.9","1840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-138","2"
"481","2017-05-24 13:47:00-03","MO","MOBOT","446221","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Alwyn H. Gentry|Adrian Juncosa","Gentry 40802","South America","Colombia","Valle del Cauca","SE of Dagua on road to Queremal. Dry roadside in rain-shadowed valley.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1983","2","25",NA,"H.N. Moldenke","Dagua","-76.631111","3.583889","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-66","4"
"482","2015-06-18 06:28:00-03","MO","MOBOT","446557","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Jaime L. Jaramillo|Flavio Coello","Jaramillo Asanza 2344","South America","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,"Kunth","1980","4","26",NA,"P.M. Jørgensen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2008-05-27 22:02:00-03","MO","MOBOT","446666","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Alwyn H. Gentry|G. Rodrígues|R. Sinchi","Gentry 41294","South America","Venezuela","Distrito Federal","Lower slopes of Avila, N of Caracas, vicinity of La Cotiza, disturbed dry forest.",NA,NA,NA,NA,NA,NA,NA,"Kunth","1983","5","18",NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-93","3"
"484","2010-12-13 15:05:00-02","MO","MOBOT","448348","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Karl Fiebrig","Fiebrig 2117","South America","Bolivia",NA,"Bermejo",NA,NA,NA,NA,NA,NA,NA,"Kunth","1903","11","17",NA,"T.R.S. Silva",NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"485","2011-01-03 11:05:00-02","MO","MOBOT","1716744","PreservedSpecimen","Plantae","Verbenaceae","Lippia","venosa","Lippia venosa","Isotype","Henry H. Rusby","Rusby 99","South America","Bolivia",NA,"Vic. Espia, head of Bopi River",NA,NA,NA,NA,NA,NA,NA,"Rusby","1921","7","20",NA,"Foster's catalog notes file",NA,"-67.3333333","-16.4666667","1165.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"486","2012-06-05 14:39:00-03","MO","MOBOT","1716753","PreservedSpecimen","Plantae","Verbenaceae","Lippia","venosa","Lippia venosa",NA,"Orland E. White","White 268","South America","Bolivia",NA,"Canamina",NA,NA,NA,NA,NA,NA,NA,"Rusby","1921","7","21",NA,"H. H. Rusby",NA,NA,NA,"1330.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"487","2011-01-28 11:35:00-02","MO","MOBOT","2141370","PreservedSpecimen","Plantae","Verbenaceae","Lippia","venosa","Lippia venosa",NA,"Orland E. White","White 268","South America","Bolivia","La Paz","Canamina",NA,NA,NA,NA,NA,NA,NA,"Rusby","1921","7","21",NA,"Foster's catalog notes file","Inquisivi","-67.25","-16.6","1219.20000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"488","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","00795","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"G. de Marinis",NA,"América do Sul","Brasil","São Paulo","Cachoeira do Marimbondo",NA,NA,"Até 3 m, arbusto, flores brancas amareladas na base, folhas crenadas verdes aveludadas;",NA,"Tracheophyta","Lamiales",NA,"H.B.K.",NA,NA,NA,NA,"J. Mattos","Rio Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"489","2020-07-08 18:55:03-03","UNESP-IBILCE","SJRP","10683","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Valéria Stranghetti",NA,"América do Sul","Brasil","São Paulo","Estação Ecológica de Paulo de Faria",NA,NA,"Arbusto, flor rosa;",NA,"Tracheophyta","Lamiales",NA,"H.B.K.",NA,NA,NA,NA,NA,"Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,NA,NA,NA,NA,"-49.516667","-19.916667",NA,"Magnoliopsida",NA,NA,NA
"490","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","27955","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Destro, M.V.P.",NA,"América do Sul","Brasil","São Paulo","córrego da porteira",NA,NA,"Arbusto, 3 m, com flores amareladas;",NA,"Tracheophyta","Lamiales",NA,"H.B.K.",NA,NA,NA,NA,NA,"São José do Rio Preto","-49.3925","-21.860278",NA,NA,NA,NA,NA,NA,NA,"-49.3925","-21.860278",NA,"Magnoliopsida",NA,NA,NA
"491","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","01728","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Giorgio de Marinis",NA,"América do Sul","Brasil","São Paulo","Cachoeira do Marimbondo",NA,NA,"Até 3 m, flores brancas e amareladas, folhas crenadas verdes aveludadas;",NA,"Tracheophyta","Lamiales",NA,"H.B.K.",NA,NA,NA,NA,"T.R.S. Silva","Rio Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
