"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet","previousCatalogNumber"
"296","2019-10-07 09:13:33-03","UEFS","HUEFS","207115","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.Rapini","Melo, E.","12787","2014","04","20",NA,"Brasil","Bahia","Jussiape","Estrada para Lagoinha, próximo ao povoado.","-41.609444","-13.47",NA,"Caatinga com elementos de transição para cerrado.","HUEFS0207115","HUEFS0207115","646","646","2015",NA,NA,"41W36'34''","13S28'12''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"297","2019-10-07 09:13:33-03","UEFS","HUEFS","210154","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Jardim, J.","6537","2014","03","12",NA,"Brasil","Ceará","Quixadá","Próximo a Fazenda São Francisco.","-38.964722","-4.954167",NA,"Caatinga com afloramento cristalinos com inselbergs.","HUEFS0210154","HUEFS0210154","171","171",NA,NA,NA,"38W57'53''","4S57'15''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"298","2019-10-07 09:13:33-03","UEFS","HUEFS","218444","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.Rapini","Pimenta, W.A.","5","2010","08","17",NA,"Brasil","Pernambuco","Custódia","Lote, 11, Serra da Cinzas, Sítio Vitória. CA-457-Betânia-Insuficientemente conhecida.","-37.765833","-8.182778",NA,"Savana Estépica.","HUEFS0218444","HUEFS0218444","591","591","2011",NA,NA,"37W45'57''","8S10'58''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"299","2019-10-07 09:13:33-03","UEFS","HUEFS","220452","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Pimentel, L.B.","9","2014","06","05",NA,"Brasil","Paraíba","Santarém","Serrinha","-38.455","-6.500278",NA,"Savana Estépica","HUEFS0220452","HUEFS0220452","623","623",NA,NA,NA,"38W27'18''","6S30'1''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"300","2019-10-07 09:13:33-03","UEFS","HUEFS","220734","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Costa-Lima, J.L.","1960","2014","11","21",NA,"Brasil","Pernambuco","Carnaíba","Serra do Boqueirão, ca. de 11 Km rodovia PE-320, acesso pela Igrejinha na rodovia (ca. de 6 Km da sede municipal de Afogados da Ingazeira)","-37.761111","-7.693611",NA,"Savana Estépica","HUEFS0220734","HUEFS0220734","899","899",NA,NA,NA,"37W45'40''","7S41'37''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"301","2019-10-07 09:13:33-03","UEFS","HUEFS","229374","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.Rapini","Souza, E.B.","3802","2016","02","05",NA,"Brasil","Ceará","Sobral","Trilha do Delta. Sítio Santa Cruz. Serra da Meruoca.","-40.406667","-3.632222",NA,"Floresta Semidecidual Tropical Pluvial (Floresta Seca) sobre solos areno-argilosos.","HUEFS0229374","HUEFS0229374","810","810","2019","04",NA,"40W24'24''","3S37'56''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"302","2019-10-07 09:13:33-03","UEFS","HUEFS","235650","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Mizushima, M.","178","2017","04","18",NA,"Brasil","Piauí","Buriti dos Lopes",NA,"-41.866944","-3.175",NA,"Caatinga","HUEFS0235650","HUEFS0235650",NA,NA,NA,NA,NA,"41W52'1''","3S10'30''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"303","2019-10-07 09:13:33-03","UEFS","HUEFS","236508","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini","Sevilha, A.C.","3303","2003","09","03",NA,"Brasil","Goiás","São Domingos","Assentamento do Mato Grande.","-46.717778","-13.627222",NA,"Zona de transição cerrado/floresta estacional decidual.","HUEFS0236508","HUEFS0236508","475","475","2010","04",NA,"46W43'4''","13S37'38''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"304","2019-10-07 09:13:33-03","UEFS","HUEFS","242849","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Costa-Lima, J.L.","2677","2016","11","02",NA,"Brasil","Bahia","Brotas de Macaúbas","Distrito de Jatobá.","-42.518889","-12.225833",NA,NA,"HUEFS0242849","HUEFS0242849","540","540",NA,NA,NA,"42W31'8''","12S13'33''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"305","2019-10-07 09:13:33-03","UEFS","HUEFS","43633","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.Rapini","Queiroz, L.P.de","5886","2000","02","11",NA,"Brasil","Bahia","Bom Jesus da Lapa","ca. 22 km S do entroncamento para Bom Jesus da Lapa na estrada para Malhada.","-43.361944","-13.403889",NA,"Caatinga arbórea com muitas lagoas temporárias e áreas brejosas.","HUEFS0043633","HUEFS0043633",NA,NA,"2002","11",NA,"43W21'43''","13S24'14''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"306","2019-10-07 09:13:33-03","UEFS","HUEFS","45589","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.Rapini","Queiroz, L.P.de","6207","2000","05","21",NA,"Brasil","Bahia","Campo Alegre de Lourdes","Barra, ca. 23 km NW de Campo Alegre de Lurdes.","-43.238611","-9.513333",NA,"Caatinga arbórea sobre solo argiloso claro (barro branco).","HUEFS0045589","HUEFS0045589","516","516","2002","11",NA,"43W14'19''","9S30'48''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"307","2019-10-07 09:13:33-03","UEFS","HUEFS","4964","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Noblick, L.R.","4191","1985","07","17",NA,"Brasil","Bahia","Serra Preta",NA,"-39.333333","-12.166667",NA,NA,"HUEFS0004964","HUEFS0004964",NA,NA,NA,NA,NA,"39W20'","12S10'",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"308","2019-10-07 09:13:33-03","UEFS","HUEFS","57262","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.Rapini","Nunes, T.S.","691","2001","12","28",NA,"Brasil","Bahia","Remanso","Ca. 18km de Remanso, entrada a direita no sentido Remanso.","-42.248333","-9.488889",NA,"Caatinga.","HUEFS0057262","HUEFS0057262","457","457","2002","11",NA,"42W14'54''","9S29'20''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"309","2019-10-07 09:13:33-03","UEFS","HUEFS","81466","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.Rapini","Nunes, T.S.","1059","2004","04","17",NA,"Brasil","Bahia","Campo Alegre de Lourdes","ca. 48,6 km de Campo Alegre de Lourdes para Remanso.","-42.708611","-9.623056",NA,"Caatinga Arbórea.","HUEFS0081466","HUEFS0081466","482","482","2004","07",NA,"42W42'31''","9S37'23''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"310","2019-10-07 09:13:33-03","UEFS","HUEFS","71004","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Lombardi, J.A.","4778","2002","05","16",NA,"Brasil","Minas Gerais","Januária","Distrito de Tejuco.","-44.5175","-15.559722",NA,"Mata seca com afloramentos de calcário.","HUEFS0071004","HUEFS0071004",NA,NA,NA,NA,NA,"44W31'3''","15S33'35''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"311","2019-10-07 09:13:33-03","UEFS","HUEFS","62222","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.Rapini","Saar, E.","PCD5094","1997","02","05",NA,"Brasil","Bahia","Rio de Contas","Caminho para Lagoa Nova.","-41.778889","-13.795",NA,"Caatinga.","HUEFS0062222","HUEFS0062222","490","490","2002","11",NA,"41W46'44''","13S47'42''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"312","2019-10-07 09:13:33-03","UEFS","HUEFS","78882","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Queiroz, L.P.de","7959","2003","11","25",NA,"Brasil","Bahia","Campo Alegre de Lourdes","Morro do Tuiuiu","-43.089167","-9.483611",NA,"Caatinga arbórea, solo franco-argiloso.","HUEFS0078882","HUEFS0078882","517","517",NA,NA,NA,"43W5'21''","9S29'1''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"313","2019-10-07 09:13:33-03","UEFS","HUEFS","78885","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Queiroz, L.P.de","7964","2003","11","25",NA,"Brasil","Bahia","Campo Alegre de Lourdes","Morro do Tuiuiu","-43.089167","-9.483611",NA,"Caatinga arbórea, solo franco-argiloso.","HUEFS0078885","HUEFS0078885","517","517",NA,NA,NA,"43W5'21''","9S29'1''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"314","2019-10-07 09:13:33-03","UEFS","HUEFS","98430","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.Rapini","Nunes, T.S.","1265","2005","07","30",NA,"Brasil","Bahia","Jaguarari","Flamengo. Serra das Umburanas.","-40.228611","-10.105833",NA,"Área de caatinga aberta em torno da Serra.","HUEFS0098430","HUEFS0098430","546","546","2005","09",NA,"40W13'43''","10S6'21''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"315","2019-10-07 09:13:33-03","UEFS","HUEFS","99168","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Rapini, A.","1198","2005","06","16",NA,"Brasil","Bahia","Pilão Arcado","Primeira bifurcação entre Lagoa do Padre e Barra do Brejo.","-42.759722","-9.918611",NA,NA,"HUEFS0099168","HUEFS0099168",NA,NA,NA,NA,NA,"42W45'35''","9S55'7''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"316","2019-10-07 09:13:33-03","UEFS","HUEFS","159076","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.Rapini","Miranda, A.M.","2489","1996","11","29",NA,"Brasil","Pernambuco","Serra Talhada","Estação Experimental do IPA.","-38.2983016967773","-7.99194002151489",NA,"Caatinga.","HUEFS0159076","HUEFS0159076",NA,NA,"2010","07",NA,NA,NA,NA,"55090","auto","Asteranae",NA,NA,NA,NA,NA,NA
"317","2019-10-07 09:13:33-03","UEFS","HUEFS","221205","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Carvalho, D.N.","587","2016","01","30",NA,"Brasil","Bahia","Conceição do Coité","Salgadália Serra do Mucambo.","-39.2827987670898","-11.5638999938965",NA,"Floresta estacional.","HUEFS0221205","HUEFS0221205",NA,NA,NA,NA,NA,NA,NA,NA,"39025","auto","Asteranae",NA,NA,NA,NA,NA,NA
"318","2019-10-07 09:13:33-03","UEFS","HUEFS","210887","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.Rapini","Rapini, A.","2047","2014","02","12",NA,"Brasil","Bahia","Feira de Santana","Universidade Estadual de Feira de Santana, em frente ao prédio do Herbário.","-38.9667015075684","-12.2666997909546",NA,NA,"HUEFS0210887","HUEFS0210887 HUEFS0210887_01",NA,NA,"2015","08",NA,NA,NA,NA,"46325","auto","Asteranae",NA,NA,NA,NA,NA,NA
"319","2019-07-09 14:15:53-03","F","FMNH-SEEDPLANTS","V0419658F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"Ll. Williams","11822","1939","4","15","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0419658F","V0419658F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"320","2019-07-09 14:16:54-03","F","FMNH-SEEDPLANTS","V0419672F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,"RRC ID Flag","T. J. Killeen","2202","1986","10","20","South America","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,"V0419672F","V0419672F_01 V0419672F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"2202",NA,NA,NA,NA
"321","2019-07-09 14:15:53-03","F","FMNH-SEEDPLANTS","V0419673F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"H. F. A. von Eggers","15648","1897","2","17","South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0419673F","V0419673F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"322","2019-07-09 14:15:53-03","F","FMNH-SEEDPLANTS","V0419674F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"T. Meyer","5012","1943","2","28","South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0419674F","V0419674F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"323","2019-07-09 14:15:54-03","F","FMNH-SEEDPLANTS","V0419675F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"Bro. Elias","1365","1926",NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0419675F","V0419675F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"324","2019-07-09 14:15:54-03","F","FMNH-SEEDPLANTS","V0419676F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"M. E. Mathias","5224","1960","7","22","South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0419676F","V0419676F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"325","2019-07-09 14:15:54-03","F","FMNH-SEEDPLANTS","V0419677F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"W. R. Anderson","9140","1973","4","19","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0419677F","V0419677F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"326","2019-07-09 14:15:54-03","F","FMNH-SEEDPLANTS","V0419678F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"A. H. Gentry","10996","1974","4","30","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0419678F","V0419678F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"327","2015-03-06 21:51:02-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Marsdenia","mollissima","Marsdenia mollissima",NA,NA,"J. Schunke V.","6300","1973","5","15","South America","Peru","San Martín","Lamas","Dist. Alanso de Alvarado; Chacra del Sr. Epifanio Neyra, al E de San Juan de Pacayzapa",NA,NA,NA,NA,NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"328","2015-03-06 21:51:02-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Marsdenia","mollissima","Marsdenia mollissima",NA,NA,"W. R. Anderson","9140","1973","4","19","South America","Brazil","Minas Gerais",NA,"13 km by road W of Januaria on road to Serra das Araras",NA,NA,NA,NA,NA,NA,"575",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"329","2019-09-04 20:58:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Marsdenia","mollissima","Marsdenia mollissima",NA,NA,"H. Ruíz L. & J. A. Pavón","May-86","1778",NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA,NA
"330","2019-09-04 20:05:06-03","F","FMNH-SEEDPLANTS","V0048958F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Marsdenia","mollissima","Marsdenia mollissima",NA,NA,"J. S. Blanchet","3539",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0048958F","V0048958F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isosyntype",NA,NA
"331","2019-07-09 14:15:54-03","F","FMNH-SEEDPLANTS","V0419712F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Marsdenia","mollissima","Marsdenia mollissima",NA,NA,"J. Schunke V.","6300","1973","5","15","South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0419712F","V0419712F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"332","2020-01-27 18:24:27-03","IAC","IAC","52356","S","Plantae",NA,NA,"Apocynaceae-5.Asclepiadoideae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","J. Paula-Souza","J. Paula-Souza; S.A. Lieberg; F.M.A. Peixoto & J.C.S. Monteiro","10113","2009","07","16",NA,"Brasil","Bahia","Casa Nova","BR 235, 50km W de Casa Nova","-41.263611","-9.273056",NA,"Coordenadas originais do material: 41°15#?#49,0W , 09°16#?#22,6S",NA,NA,NA,NA,"2009","09","16","-41.263611","-9.273056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-07-23 11:58:26-03","CEPLAC","CEPEC","79351","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,"J. Fontella","E. Saar","5094","1992","02","06",NA,"Brasil","Bahia","RIO DE CONTAS","Caminho para Lagoa Nova.","-41.778889","-13.795",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W46'44","13S47'42",NA,NA,NA,NA,"30/07/2002",NA,NA,NA,NA,NA
"334","2020-07-23 11:58:26-03","CEPLAC","CEPEC","17129","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,"J. Fontella","S. A. Mori","12214","1979","07","14",NA,"Brasil","Bahia","JEQUIÉ","4Km a leste do trecho Jequié/Ipiau, BR-330.","-40.05","-13.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W3'0","13S52'0",NA,NA,NA,NA,"01/08/2002",NA,NA,NA,NA,NA
"335","2020-07-23 11:58:26-03","CEPLAC","CEPEC","25829","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,"A. Rapini","R. M. Harley","21425","1980","04","16",NA,"Brasil","Bahia","bom jesus da lapa","Acima da Bacia do Rio São Francisco. Ca. 28Km ao SE da cidade, na Rod. p/ Caetité.","-43.216667","-13.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43W13'","13S23'",NA,NA,NA,NA,"30/12/2005",NA,NA,NA,NA,NA
"336","2020-07-23 11:58:26-03","CEPLAC","CEPEC","30151","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,"A. Rapini","R. M. Harley","21554","1980","04","19",NA,"Brasil","Bahia","bom jesus da lapa","Acima da Bacia do Rio São Francisco. 35Km ao N de Bom Jesus da Lapa, Rod. p/ Ibotirama.","-43.316667","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43W19'","12S58'",NA,NA,NA,NA,"30/12/2005",NA,NA,NA,NA,NA
"337","2020-07-23 11:58:26-03","CEPLAC","CEPEC","97085","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,"A. Rapini","L. P. de Queiroz","5886","2000","02","11",NA,"Brasil","Bahia","bom jesus da lapa","Ca. 22Km ao S do entroncamento para Bom Jesus na estrada para Malhada.","-43.361944","-13.403889",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43W21'43","13S24'14",NA,NA,NA,NA,"30/12/2006",NA,NA,NA,NA,NA
"338","2020-07-23 11:58:26-03","CEPLAC","CEPEC","49102","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,"A. Rapini","H. S. Brito","286","1991","03","12",NA,"Brasil","Bahia","livramento do brumado","Ca. 30Km na estrada de Brumado para Livramento do Brumado.","-41.8405990600586","-13.6430997848511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61794","auto",NA,"30/03/2004",NA,NA,NA,NA,NA
"339","2020-02-17 11:29:21-03","UEG","HUEG","13525","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Faria, J.E.Q.","Faria, J.E.Q.; Zanatta, M.R.V.; Castro, B.M.","2882","2012","10","04","Southern America","Brasil","Goiás","Edéia",NA,"-50.107778","-17.774167",NA,"Trepadeira ca. 2 m de altura, látex branco, flor verde com face vermelha.; Fazenda Tupi, próximo à sede, área da unidade Tropical da usina de álcool BP. Mata seca.","HUEG013525",NA,"468","468","2012","10",NA,"-50.107778","-17.774167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-08-02 10:04:42-03","CPATSA","HTSA-CARPOTECA","130","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Fotius, G.",NA,"1987","05","26",NA,"Brasil","Pernambuco","Petrolina","CPASTA.","-40.5008010864258","-9.39861011505127","Álcool",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA,NA
"341","2016-08-23 11:12:17-03","NHMLondon","NHM-LONDON-BOT","BM000645812","S","Plantae",NA,NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","3539",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"Syntype",NA,"NHMUK:ecatalogue:4987481"
"342","2016-08-23 11:12:17-03","NHMLondon","NHM-LONDON-BOT","BM000645884","S","Plantae",NA,NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"S. Moore; S.Moore","407",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,"NHMUK:ecatalogue:4987805"
"343","2020-07-29 09:03:33-03","UnB","UB","191847","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Faria, JEQ","Faria, JEQ; Zanatta, MRV; Castro, BM","2882","2012","10","04","Southern America","Brasil","Goiás","Edéia","Fazenda Tupi, próximo à sede, área da unidade Tropical da usina de álcool BP","-50.107778","-17.774167",NA,"Trepadeira ca. 2 m de altura, látex branco, flor verde com fuace vermelha; Mata seca",NA,NA,"468","468","2012","10",NA,"-50.107778","-17.774167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-07-29 09:03:33-03","UnB","UB","211916","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Faria, JEQ","Projeto Biodiversidade BP; Faria, JEQ; Rosa, PO; Izetti, C; Mendes, VC; Oku, W","MSFPAB60","2012","08","16","Southern America","Brasil","Goiás","Edéia","Fazenda Tupi (MSFPAB)","-50.0804","-17.6872",NA,"Subarbusto, 0,3m. Látex branco; Mata seca. Solo argiloso, marrom com pequenas rochas",NA,NA,"461","461","2013","08",NA,"-50.0804","-17.6872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-07-29 09:03:33-03","UnB","UB","2554","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Morillo, G","Irwin, HS","16690","1966","06","06","Southern America","Brasil","Mato Grosso","Xavantina","35Km N de Xavantina",NA,NA,NA,"Com látex branco abundante.; Liana 8m. Fruto verde.; Mata de galeria. Solo: Argila cinza arenosa.",NA,NA,"500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
