"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","year","month","day","stateProvince","phylum","order","infraspecificEpithet","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","relationshipType","eventTime","fieldNumber","individualCount"
"240","2015-02-10 11:46:01-02","BM","SOLANACEAE_SOURCE_BR","27254","O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Sellow, F.","s.n.","Southern America","Brazil",NA,NA,NA,"BM000935298","Rio de Janeiro. Rio Cumprido.",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,"Vell.",NA,NA,NA,"Knapp, S.",NA,NA,NA,NA,NA,"1985","01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"241","2015-02-10 11:46:01-02","BM","SOLANACEAE_SOURCE_BR","27257","O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Ridley, H.N.; Lea, T.S.; Ramage, G.A.","s.n.","Southern America","Brazil",NA,NA,"White Solanum; Woods near [unclear: a[??]idos]","BM000935301","Pernambuco.","1887","10","02",NA,"Magnoliophyta","Solanales",NA,"Vell.",NA,NA,NA,"Knapp, S.",NA,NA,NA,NA,NA,"1985","01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"242","2015-02-10 11:46:01-02","BM","SOLANACEAE_SOURCE_BR","27258","O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Glocker, E.F. von","78","Southern America","Brazil",NA,NA,NA,"BM000935302","Bahia.","1842","01","01",NA,"Magnoliophyta","Solanales",NA,"Vell.",NA,NA,NA,"Knapp, S.",NA,NA,NA,NA,NA,"1985","01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"243","2015-02-10 11:46:02-02","BM","SOLANACEAE_SOURCE_BR","27262","O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Anonymous","2722","Southern America","Brazil",NA,NA,NA,"BM000935306","Rio de Janeiro.",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,"Vell.",NA,NA,NA,"Knapp, S.",NA,NA,NA,NA,NA,"1985","01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"244","2015-02-10 11:46:02-02","BM","SOLANACEAE_SOURCE_BR","27264","O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Salzmann, P.","3855","Southern America","Brazil",NA,NA,NA,"BM000935308","Bahia. Environs de Bahia.",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,"Vell.",NA,NA,NA,"Knapp, S.",NA,NA,NA,NA,NA,"1985","01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"245","2015-02-10 11:46:02-02","BM","SOLANACEAE_SOURCE_BR","27266","O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Lockhart, D.","s.n.","Southern America","Brazil",NA,NA,NA,"BM000935310","Bahia.",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,"Vell.",NA,NA,NA,"Knapp, S.",NA,NA,NA,NA,NA,"1985","01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"246","2015-02-10 11:46:02-02","BM","SOLANACEAE_SOURCE_BR","39006","O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Martius, C.F.P.","259","Southern America","Brazil",NA,NA,NA,NA,"sin. loc.",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,"Vell.",NA,NA,NA,"Knapp, S.",NA,NA,NA,NA,NA,"2009","10",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"247","2015-02-10 11:46:02-02","BM","SOLANACEAE_SOURCE_BR","39007","O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Pohl, J.B.E.","s.n.","Southern America","Brazil",NA,NA,NA,NA,"sin. loc.","1818","01","01",NA,"Magnoliophyta","Solanales",NA,"Vell.",NA,NA,NA,"Knapp, S.",NA,NA,NA,NA,NA,"2009","10",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"248","2015-02-10 11:46:02-02","BM","SOLANACEAE_SOURCE_BR","41361","O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana","isolectotype","Blanchet, J.S.","3537","Southern America","Brazil",NA,NA,NA,"G00301651","sin. loc.","1842","01","01",NA,"Magnoliophyta","Solanales",NA,"Vell.",NA,NA,NA,"Knapp, S.",NA,NA,NA,NA,NA,"2009","12",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"249","2015-02-10 11:46:02-02","BM","SOLANACEAE_SOURCE_BR","63629","O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Sucre, D.","8055","Southern America","Brazil",NA,NA,"arbusto 2 m; flor alba; heliofila crescendo em restinga arbustiva aberta","CORD00013303","Tijuca","1971","12","10","Rio de Janeiro","Magnoliophyta","Solanales",NA,"Vell.",NA,NA,NA,"Knapp, S.","Guanabara",NA,NA,NA,NA,"2012","02",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"250","2015-02-10 11:46:01-02","BM","SOLANACEAE_SOURCE_BR","6589","O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Blanchet, J.S.","s.n.","Southern America","Brazil",NA,"1889_292286",NA,NA,"sin. loc.",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,"Vell.",NA,NA,NA,"Knapp, S.",NA,NA,NA,NA,NA,"2005","07","23",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"251","2015-02-10 11:46:02-02","BM","SOLANACEAE_SOURCE_BR","73155","O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Giacomin, L.L.; Bohs, L.; Knapp, S.; Stehmann, J.R.","1938","Southern America","Brazil",NA,NA,"Arbusto, 1 m; flores com pétalas alvas, anteras amarelas. Frutos verdes; margens da estrada, anexo a pastagem","BM001034873","Estrada não pavimentada para Distrito de Talismã, ca. 18km após Santa Maria","2013","10","30","Minas Gerais","Magnoliophyta","Solanales",NA,"Vell.","-40.069667","-16.365778",NA,NA,"Santa Maria do Salto","666","666",NA,NA,NA,NA,NA,"-40.069667","-16.365778","Dicotyledoneae",NA,NA,NA,NA,NA
"252","2015-02-10 11:46:03-02","BM","SOLANACEAE_SOURCE_BR","74174","O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Agra, M.F.; Silva, B.M.; Daneu, L.; Bohs, L.","7213","Southern America","Brazil",NA,NA,"Small tree 2-3 m tall. Corolla white. Fruit green, with inflated pedicel and calyx.; Mata atlântica.",NA,"Camacan, RPPN Serra Bonita, road linking Camacan with Jacarecí. Reserve headquarters and lodging near the communication towers","2009","12","08","Bahia","Magnoliophyta","Solanales",NA,"Vell.","-39.555556","-15.390361",NA,"Agra, M.F.",NA,"700","700",NA,NA,"2009","12",NA,"-39.555556","-15.390361","Dicotyledoneae",NA,NA,NA,NA,NA
"253","2015-02-10 11:46:03-02","BM","SOLANACEAE_SOURCE_BR","98075","O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Giacomin, L.L.; Bohs, L.; Gouvêa, Y.F.","1864","Southern America","Brazil",NA,NA,"arbusto 3 m; sépalas e pétalas alvas, pubescentes; subosque de floresta ombrófila densa","BM001034985","Estação Biológica de Santa Lucía, Trilha do atalho","2012","06","09","Espírito Santo","Magnoliophyta","Solanales",NA,"Vell.","-40.535","-19.974722",NA,"Giacomin, L.L.","Santa Teresa","811","811",NA,NA,"2013","01","01","-40.535","-19.974722","Dicotyledoneae",NA,NA,NA,NA,NA
"254","2015-02-10 11:46:01-02","BM","SOLANACEAE_SOURCE_BR","27243","O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Hatschbach, G.; Cervi, A.C.; Silva, J.M.","57992","Southern America","Brazil",NA,NA,"Arbusto 1.50 m, flor alva.; Clareiras da mata pluvial.","BM000935287","Rod. BR-262, próximo ao Rio Araguaia.","1992","10","12","Espírito Santo","Magnoliophyta","Solanales",NA,"Vell.","-40.6592","-20.3633",NA,"Knapp, S.","Domingos Martins",NA,NA,"48150","auto","1993","01","01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"255","2015-02-10 11:46:02-02","BM","SOLANACEAE_SOURCE_BR","73068","O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Mori, S.","10202","Southern America","Brazil",NA,"13903","subarbusto 1.5 m; pedicelo alado; frutos imaturos, verdes; mata higrofila sul bahiana",NA,"Estacão Ecologica do Pau-Brasil e arredores, cerca de 16 km a W de Porto Seguro","1978","07","02","Bahia","Magnoliophyta","Solanales",NA,"Vell.","-39.0247","-16.2781",NA,"Knapp, S.","Santa Cruz Cabrália",NA,NA,"49584","auto","2013","11",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"256","2015-02-10 11:46:03-02","BM","SOLANACEAE_SOURCE_BR","96250","O","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Stehmann, J.R.; Barboza, G.E.; Zamerlan, P.; Mader, G.","5083","Southern America","Brazil",NA,NA,"arvoreta ca. 4 m; flores com cálice esverdeado, patente no botão, reflexo a fruticação; corola branca; frutos imaturos verdes; florest ombrófila densa montana","BM001120589","RPPN Serra Bonita","2008","09","25","Bahia","Magnoliophyta","Solanales",NA,"Vell.","-39.4958","-15.4192",NA,"Giacomin, L.L.","Camacan","740","740","22686","auto","2012","01","01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"257","2019-12-04 15:25:53-03","PUCPR","HUCP","21412","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Ribas, OS","8429",NA,"Brasil",NA,NA,NA,"HUCP00012575","Parque Estadual Vila Rica do Espírito Santo.","2010","03","10","Paraná","Eudicotiledonea",NA,NA,"Vell.","-51.9791984558105","-23.9160995483398","HUCP00012575","Ribas, OS","Fênix",NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-12-04 15:25:53-03","PUCPR","HUCP","16295","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Ribas, OS","5660",NA,"Brasil",NA,NA,NA,NA,"Fazenda Barcelona","2003","12","19","Paraná","Eudicotiledonea",NA,NA,"Vell.","-51.8563995361328","-23.8652992248535",NA,"Ribas, OS","São Pedro do Ivaí",NA,NA,"16604","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-12-04 15:25:53-03","PUCPR","HUCP","19505","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Bolson, M","151",NA,"Brasil",NA,NA,NA,NA,"Parque Estadual de São Camilo","2008","02","17","Paraná","Eudicotiledonea",NA,NA,"Vell.","-53.8400001525879","-24.283899307251",NA,NA,"Palotina",NA,NA,"20826","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-12-04 15:25:53-03","PUCPR","HUCP","19511","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Bolson, M","189",NA,"Brasil",NA,NA,NA,"HUCP00018905","Parque Estadual Cabeça do Cachorro","2008","03","02","Paraná","Eudicotiledonea",NA,NA,"Vell.","-53.8553009033203","-24.9356002807617","HUCP00018905",NA,"São Pedro do Iguaçu",NA,NA,"24343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-12-04 15:25:53-03","PUCPR","HUCP","17024","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Labiak, P","3201",NA,"Brasil",NA,NA,NA,"HUCP00018902","Rio Iguaçu","2004","04","07","Paraná","Eudicotiledonea",NA,NA,"Vell.","-53.614200592041","-25.4792003631592","HUCP00018902","Ribas, OS","Capitão Leônidas Marques",NA,NA,"14258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-10-09 11:25:11-03","UFBA","ALCB","07951","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Grupo Pedra do Cavalo","440","Southern America","Brasil",NA,NA,"com mais ou menos 2,0m de altura; flores alvas e frutos bagas verdes.",NA,"Vale dos Rios Paraguaçu e Jacuípe. Mata a Ne da B.Bananeiras.","1980","07",NA,"Bahia","Dicotyledon",NA,NA,"Vell.","-39.083333","-12.533333",NA,NA,"Cachoeira","120","120",NA,NA,NA,NA,NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA,NA
"263","2019-10-09 11:25:11-03","UFBA","ALCB","07950","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Grupo Pedra do Cavalo","131","Southern America","Brasil",NA,NA,"Planta arborescente de flores alvas; crescendo à margem do Paraguaçu.",NA,"Vale dos Rios Paraguaçu e Jacuípe. Estação da EMBASA.","1980","06",NA,"Bahia","Dicotyledon",NA,NA,"Vell.","-39.083333","-12.533333",NA,NA,"Cachoeira","120","120",NA,NA,NA,NA,NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA,NA
"264","2019-10-09 11:25:11-03","UFBA","ALCB","025408","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Guedes, ML; et al.","3094","Southern America","Brasil",NA,NA,"com folhas membranáceas. Flores alvas.",NA,"Fazenda Liberdade.","1994","05","15","Bahia","Dicotyledon",NA,NA,"Vell.",NA,NA,NA,"Agra, MF","Barrolândia",NA,NA,NA,NA,"1996","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-10-09 11:25:11-03","UFBA","ALCB","025613","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Guedes, ML; et al.","3528","Southern America","Brasil",NA,NA,"com ca. 1,60 m de altura. Folhas coriáceas discolores. Fruto baga.",NA,"Posto da Mata. Área da Aracruz Celulose.","1993","08","21","Bahia","Dicotyledon",NA,NA,"Vell.",NA,NA,NA,"Santos, MO",NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-10-09 11:25:11-03","UFBA","ALCB","105226","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Oliveira, D; Queiroz, EP; Teixeira, SR; Guedes, ML","56","Southern America","Brasil",NA,NA,"de ca 3,5 m de altura. Folhas cartáceas, discolores. Frutos imaturos verdes.","ALCB008827","Região Metropolitana Salvador, Base Naval","2012","06","19","Bahia","Dicotyledon",NA,NA,"Vell.","-38.5","-12.966667","ALCB008827","Guedes, ML","Salvador",NA,NA,NA,NA,"2012","09",NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA
"267","2019-10-09 11:25:11-03","UFBA","ALCB","78735","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Valadão, RM; Guedes, ML","522","Southern America","Brasil",NA,NA,"de ca. 4,0m de altura. Folhas cartáceas discolores. Inflorescência com flores alvas, com estames amarelos.; Arbórea.",NA,"Litoral Sul, Fazenda Biriba","2006","09","23","Bahia","Dicotyledon",NA,NA,"Vell.",NA,NA,NA,"Guedes, ML; Valadão, RM","Ituberá/Grapiúna",NA,NA,NA,NA,"2007","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-10-09 11:25:11-03","UFBA","ALCB","104054","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Guedes, ML; Gomes, FS; Silveira, ER; et al.","19264","Southern America","Brasil",NA,NA,"folhas cartáceas, discolores. Inflorescência sxilares, cimosa; flores em botões.",NA,"Pico Alto","2012","08","12","Ceará","Dicotyledon",NA,NA,"Vell.","-38.979167","-4.213611",NA,"Guedes, ML","Pacoti",NA,NA,NA,NA,"2012","04",NA,"-38.979167","-4.213611",NA,NA,NA,NA,NA,NA
"269","2019-10-09 11:25:11-03","UFBA","ALCB","136376","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Guedes, ML; Alunos de Botânica Econômica","31673","Southern America","Brasil",NA,NA,"Folgas cartáceas, levemente discolores. Frutos imaturos.","ALCB059469","Reserva Espinita.","2019","06","01","Bahia","Dicotyledon",NA,NA,"Vell.","-39.285278","-14.47","ALCB059469","Guedes, ML","Igrapiúna",NA,NA,NA,NA,"2019","07",NA,"-39.285278","-14.47",NA,NA,NA,NA,NA,NA
"270","2019-10-09 11:25:11-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Ribas, OS; Silva, JM","7301","Southern America","Brasil",NA,NA,"4 m. Fruto maduro verde-amarelado; semidecídua",NA,"Parque Estadual Vila Rica do Espírito Santo","2006","06","30","Paraná","Dicotyledon",NA,NA,"Vell.","-51.9791984558105","-23.9160995483398",NA,"Ribas, OS","Fênix",NA,NA,"16297","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-10-09 11:25:11-03","UFBA","ALCB","07953","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Grupo Pedra do Cavalo","746","Southern America","Brasil",NA,NA,"com cerca de 2m de altura; flores alvas, em inflorescências opositifólias.",NA,"Vale dos Rios Paraguaçu e Jacuípe. Ipuaçu.","1980","09",NA,"Bahia","Dicotyledon",NA,NA,"Vell.","-39.083333","-12.533333",NA,NA,"Cachoeira","120","120",NA,NA,NA,NA,NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA,NA
"272","2019-10-09 11:25:11-03","UFBA","ALCB","09922","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Grupo Pedra do Cavalo","788","Southern America","Brasil",NA,NA,"esgalhado com folhas semicoriáceas; flores alvas em inflorescências terminais.",NA,"Vale dos Rios Paraguaçu e Jacuípe. Mata a Ne da B. Bananeiras.","1980","09",NA,"Bahia","Dicotyledon",NA,NA,"Vell.","-39.083333","-12.533333",NA,NA,"Cachoeira","120","120",NA,NA,NA,NA,NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA,NA
"273","2019-10-09 11:25:11-03","UFBA","ALCB","07952","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Grupo Pedra do Cavalo","521","Southern America","Brasil",NA,NA,"flores alvas e bagas verdes.",NA,"Vale dos Rios Paraguaçu e Jacuípe. Roncador.","1980","08",NA,"Bahia","Dicotyledon",NA,NA,"Vell.","-39.083333","-12.533333",NA,NA,"Cachoeira","120","120",NA,NA,NA,NA,NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA,NA
"274","2021-02-08 21:33:09-03","UFBA","ALCB","026957-A","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Ribeiro, AJ","s/n","Southern America","Brasil",NA,NA,"ca. 1,5 m alt. Folhas membranáceas. Inflorescência com flores brancas. Ocasional.",NA,"Ilha de Maré.","1995","04","05","Bahia","Dicotyledon",NA,NA,"Vell.","-38.510799407959","-12.9710998535156",NA,"Knapp, S","Salvador",NA,NA,"26018","auto","2014","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-10-09 11:25:11-03","UFBA","ALCB","03754","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Noblick, LR","1123","Southern America","Brasil",NA,NA,NA,NA,"Jardim Zoológico.","1979","04","03","Bahia","Dicotyledon",NA,NA,"Vell.","-38.510799407959","-12.9710998535156",NA,"Knapp, S","Salvador",NA,NA,"26018","auto","2014","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-02-08 21:33:09-03","UFBA","ALCB","81522","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Nunes, AT","s/n","Southern America","Brasil",NA,NA,"folhas concolores. Flores pequenas, alvas.; remanescente",NA,"Parque Zoobotânico, trilha do Pau Pombo.","2008","06","16","Bahia","Dicotyledon",NA,NA,"Vell.","-38.510799407959","-12.9710998535156",NA,"Knapp, S","Salvador",NA,NA,"26018","auto","2014","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-02-08 21:33:09-03","UFBA","ALCB","023514","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Guedes, ML; Bandeira, FP","s/n","Southern America","Brasil",NA,NA,"folhas membranáceas, discolor; frutos verdes imaturos; cálice persistente; flores alvas.",NA,"Faz. Madruga.","1991","05","04","Bahia","Dicotyledon",NA,NA,"Vell.","-38.6800003051758","-12.6274995803833",NA,"Guedes, ML; Bandeira, FP","São Francisco do Conde",NA,NA,"19587","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-02-08 10:36:00-03","NBC","NL-BOTANY","L 0281274","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana","isotype","Ule EHG",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200281274 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0281274",NA,"1910","09","01","Ceará",NA,"Solanales",NA,"Vell.",NA,NA,"NL-L0281274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"279","2020-02-08 10:36:00-03","NBC","NL-BOTANY","L 0281273","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana","syntype","Martius CFP von",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200281273 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0281273",NA,NA,NA,NA,NA,NA,"Solanales",NA,"Vell.",NA,NA,"NL-L0281273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"280","2020-02-08 10:36:00-03","NBC","NL-BOTANY","L 0403212","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Unknown",NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200403212 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0403212",NA,"1945","11","26",NA,NA,"Solanales",NA,"Vell.",NA,NA,NA,"Nee MH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"281","2020-02-08 10:36:00-03","NBC","NL-BOTANY","L.2885636","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Martius CFP von",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2885636 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2885636",NA,NA,NA,NA,NA,NA,"Solanales",NA,"Vell.",NA,NA,"NL-L2885636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"282","2020-02-08 10:36:00-03","NBC","NL-BOTANY","L.2885637","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Martius CFP von",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2885637 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2885637",NA,NA,NA,NA,NA,NA,"Solanales",NA,"Vell.",NA,NA,"NL-L2885637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"283","2020-02-08 10:36:00-03","NBC","NL-BOTANY","L.2885638","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Fiebrig K",NA,"Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2885638 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2885638","Plantae Paraguayenses, Cordillera de Altos.","1902","11","06",NA,NA,"Solanales",NA,"Vell.",NA,NA,"NL-L2885638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"284","2020-02-08 10:36:00-03","NBC","NL-BOTANY","L.2885639","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Fiebrig K",NA,"Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2885639 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2885639","N. Paraguay: Zwischen Rio Apa und Rio Aquidaban, Caballero - rie.","1908","02","01",NA,NA,"Solanales",NA,"Vell.",NA,NA,"NL-L2885639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"285","2020-02-08 10:36:00-03","NBC","NL-BOTANY","L.2885640","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Schwindt E",NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2885640 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2885640","Gob. Misiones, Dep. San Pedro, Monte Chingolo.","1949","05","01",NA,NA,"Solanales",NA,"Vell.",NA,NA,"NL-L2885640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"286","2020-02-08 10:36:00-03","NBC","NL-BOTANY","L.2885641","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Hatschbach GG",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2885641 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2885641","Serra Dourada (mun. Umuarama) Parana.","1967","01","19",NA,NA,"Solanales",NA,"Vell.",NA,NA,"NL-L2885641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
