"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","relationshipType","relatedCatalogItem"
"97","2020-12-11 11:34:46-03","UFMG","BHCB","11891","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.",NA,"Grandi, TSM","396","1980","09","26","Southern America","Brasil","Distrito Federal","Brasília","Barragem São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Área de inundação da barragem. Campo limpo. Herbáceo, 1m. Flores amarelas. Xilopódio",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"98","2015-08-13 05:50:00-03","MO","MOBOT","100582696","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","R. Simão-Bianchini","Howard S. Irwin|R.M. Harley|Gary L. Smith","Irwin 33150","1971","3","25","South America","Brazil","Goiás",NA,"Ca. 42 km N of Alto do Paraíso.",NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","1202357","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","R. Simãao-Bianchini","Howard S. Irwin|et al.","Irwin 8477","1965","9","19","South America","Brazil","Distrito Federal",NA,"Chapada da Contagem, ca 30 km NE of Brasília",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","2066089","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.",NA,"Caballero","Caballero 1202",NA,NA,NA,"South America","Paraguay","Alto Paraná",NA,"Reserva de Tatiyupi. En campo alto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2014-01-15 11:52:00-02","MO","MOBOT","2831662","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","J.R.I. Woods (OXF)","Robert R. Brooks","Brooks TMEX 549","1990","6","20","South America","Brazil","Goiás",NA,"Macedo in middle of Tocantins ultramafic Complex. 12 km SSE of Macedo near Ponte Alta 4.9 km down southward-running track along ridge.","-48.4166667","-14.4166667","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"102","2009-07-17 14:12:00-03","MO","MOBOT","2837062","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","P. Wilkin, June","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 11848","1966","1","20","South America","Brazil","Goiás",NA,"Serra Dourada, Campo and cerrado, sandstone summit. Ca. 20 km. S.E. of Goiás Velho.",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2015-08-10 05:49:00-03","MO","MOBOT","2837293","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.",NA,"Amaro Macedo","Macedo 3457","1951",NA,NA,"South America","Brazil","Goiás",NA,"Serra Dourada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2009-05-15 13:24:00-03","MO","MOBOT","2837318","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","P. Wilkin, June","Pedro Jörgensen","Jörgensen 4662",NA,NA,NA,"South America","Paraguay",NA,NA,"Common in the camp Tapyrí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2014-08-23 05:36:00-03","MO","MOBOT","3392578","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","R. Simao-Bianchini","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 24889","1969","3","22","South America","Brazil","Goiás",NA,"Campo ca. 12 km south of Alto do Paraíso (formerly Veadeiros).",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2009-07-17 14:12:00-03","MO","MOBOT","3395562","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","R. Simao-Bianchini","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 11570","1996","1","11","South America","Brazil","Distrito Federal",NA,"Steep camp slopes. Córrego Convanças, near Chapada da Contagem, ca. 22 km N.E. of Brasília.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","3397007","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","R. Simao-Bianchini","Howard S. Irwin","Irwin 33149","1971","3","25","South America","Brazil","Goiás",NA,"Campo. Cerrado on rocky slopes and adjacent campo, ca. 42 km N. of Alto do Paraíso.",NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2013-11-13 21:36:00-02","MO","MOBOT","933606","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","J.R.I. Wood (OXF)","Bonifacio Mostacedo C.|Luzmila Arroyo P.|S. Cabrera|H. Gonzáles|Juan Surubí","Mostacedo C. 1858","1994","5","16","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Serranía S y NE de la pista Noel Kempff M. Cerrado abierto. Piedras, suelo rojizo, arenoso.","-60.81444","-13.90611","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","939857","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","E. Feltz (MO)","Luzmila Arroyo P.|Timothy J. Killeen|Jean Wellens|H. Gonzáles|Juan Surubí|Pablo Solíz","Arroyo Padilla 700","1994","5","18","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff M; Campamento Huanchaca I; campo cerrado hacia el oeste del bosque de galería, sobre un arroyo.","-60.81305","-13.92194","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-06-22 14:19:08-03","UNESP-IBILCE","SJRP","14055","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meissn.","R. Simão-Bianchini","Cremers G. & M. Hatschbach & et al.",NA,NA,NA,NA,"América do Sul","Brasil","Goiás","Niquelândia","Rodovia para Colinas do Sul","-48.4597015380859","-14.4738998413086",NA,NA,NA,"Erva ascendente, flor rosado pálido.;",NA,NA,NA,NA,NA,"74171","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"111","2018-04-26 14:54:23-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R","Burchell, WJ","7119",NA,NA,NA,"Southern America","Brazil",NA,NA,"Brasil.",NA,NA,NA,NA,NA,NA,"CONV021278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Austin, DF","Irwin, HS","14438","1966","04","06","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONV014036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2018-04-26 14:54:23-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Austin, DF","Anderson, WR","10123","1973","05","11","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONV014032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Carvalho, PS","Carvalho, PS","382","2007","11","04","Southern America","Brazil","Distrito Federal","Brasília","Fazenda Água Limpa (UnB)","-48.589444","-16.63",NA,NA,NA,"Subarbusto 0,60 m. Flor lilás; campo rupestre. Solo: afloramento rochoso.","CONV014223",NA,NA,NA,NA,NA,NA,NA,"-48.589444","-16.63",NA,NA,NA,NA,NA
"115","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Austin, DF","Irwin, HS","11050","1965","12","04","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONV014035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Zanatta, MRV","Proença, CEB; Zanatta, MRV; Villarroel, D; Nogales, T; Alkimim, W; Albuquerque, V; Teodoro, D","3789","2011","06","03","Southern America","Brazil","Distrito Federal",NA,"APA de Cafuringa. Região do Catingueiro II. Sítio Flor das Águas","-47.973611","-15.536667",NA,NA,NA,"Trepadeira herbácea; Campo sujo de encosta","CONV014830",NA,"2011","07",NA,NA,NA,NA,"-47.973611","-15.536667",NA,NA,NA,NA,NA
"117","2018-04-26 14:54:23-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Austin, DF","Irwin, HS","18552","1968","01","13","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONV014034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2018-04-26 14:54:23-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Austin, DF","Glaziou, AFM","21792","1895","01","13","Southern America","Brazil","Goiás",NA,"Fazenda de São Bento, Brazil. Goyaz; Fazenda de São Bento, dans lé campo Lahlonneux (sp?)",NA,NA,NA,NA,NA,"many Fazenda de São Bento, but not in Goias; flw rose lendre","CONV010191",NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Austin, DF","Dubs, B","1201","1987","10","22","Southern America","Brazil","Mato Grosso",NA,"Chapada dos Guimarães, 15°24'S 55°45'W, Chapada dos Guimaraes, Cachoeira Veu de Noiva.","-55.75","-15.433333",NA,NA,NA,"usbgn; recently burnt campo cerrado. Herbaceous, to 100cm high; petals pale lilac.","CONV011575",NA,"2009",NA,NA,NA,NA,NA,"-55.75","-15.433333",NA,NA,NA,NA,NA
"120","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Austin, DF","Dubs, B","1201","1987","10","22","Southern America","Brazil","Mato Grosso",NA,"Chapada dos Guimarães, 15°24'S 55°45'W, Chapada dos Guimaraes, Cachoeira Veu de Noiva.","-55.75","-15.433333",NA,NA,NA,"usbgn; recently burnt campo cerrado. Herbaceous, to 100cm high; petals pale lilac.","CONV011574",NA,"2009",NA,NA,NA,NA,NA,"-55.75","-15.433333",NA,NA,NA,NA,NA
"121","2018-04-26 14:54:23-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Wood, JRI","Pastore, JFB","3429",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Perto da Antiga área da Fercal",NA,NA,NA,NA,NA,"Erva decumbente. Flores lilases.","CONV018021",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"voucher","184603"
"122","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Staples, G","Pohl, E","1498",NA,NA,NA,"Southern America","Brazil",NA,NA,"Serra d'Ourada, in Brasilia Serra d'Ourada.",NA,NA,NA,NA,NA,NA,"CONV000388",NA,"2010","06","03",NA,NA,NA,NA,NA,"syntype",NA,NA,NA,NA
"123","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Staples, G","Faria, JEQ","3828","2013","06","09","Southern America","Brazil","Goiás","Campinaçu","Região da Sururuca, Fazenda do Sr. Jair Eustáquio","-48.600556","-14.032778",NA,NA,NA,"Erva 1m. Fruto imaturo verde; Cerrado rupestre","CONV015168",NA,"2016","04",NA,NA,NA,NA,"-48.600556","-14.032778",NA,NA,NA,NA,NA
"124","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Correia, CAS","Correia, CAS","159","2007","11","22","Southern America","Brazil","Distrito Federal",NA,"Fazenda Água Limpa - FAL","-48.589444","-16.63",NA,NA,NA,"Erva 1,5m. Flor rosa Planta ereta com três ramos partindo do solo. Haste verde com base amarelada. Folhas lineares, verde-escuras, brilhantes; sem odor quando maceradas. Cálide verde-pálido-amarelado","CONV014248",NA,NA,NA,NA,NA,NA,NA,"-48.589444","-16.63",NA,NA,NA,NA,NA
"125","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Correia, CAS","Correia, CAS; Carvalho, PS","79","2007","07","28","Southern America","Brazil","Distrito Federal",NA,"Fazenda Sucupira/Embrapa","-48.001389","-16.503889",NA,NA,NA,"Erva 0,7m Cálice verde. Anteras brancas. Corola branca com áreas róseas, secando marrom. Área de afloramento rochoso; . Topologia: Encosta de morro.","CONV014245",NA,NA,NA,NA,NA,NA,NA,"-48.001389","-16.503889",NA,NA,NA,NA,NA
"126","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Correia, CAS","Correia, CAS; Carvalho, PS","94","2007","07","28","Southern America","Brazil","Distrito Federal",NA,"Fazenda Sucupira/Embrapa","-48.001389","-16.503889",NA,NA,NA,"Erva 1,8m Haste verde com cicatrizes foliares. Folhas e flores ausentes. Vestígios de corola secos, marrons. Vários frutos imaturos. Área de afloramento rochoso; . Topologia: Encosta de morro.","CONV014247",NA,NA,NA,NA,NA,NA,NA,"-48.001389","-16.503889",NA,NA,NA,NA,NA
"127","2018-04-26 14:54:23-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Wood, JRI","Eustáquio, NAN","23","1981","11","10","Southern America","Brazil","Distrito Federal",NA,"Coletada em campo próximo ao córrego Capão da erva","-47.716667","-15.75",NA,NA,NA,"Planta herbácea, com flores de pétalas unidas de cor rosa, com caule fino e verde, estames localizados no interior da corola com anteras de cor marrom","CONV014813",NA,"2013","04","30",NA,NA,NA,"-47.716667","-15.75",NA,NA,NA,NA,NA
"128","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Albach, D","Splett, S","734","1995","02","20","Southern America","Brazil","Goiás","Alto Paraíso de Goiás",NA,"-47.5","-13.766667",NA,NA,NA,NA,"CONV014031",NA,NA,NA,NA,NA,NA,NA,"-47.5","-13.766667",NA,NA,NA,NA,NA
"129","2018-04-26 14:54:23-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Faria, JEQ","Proença, CEB; Zanatta, MRV; Turma de Vegetação do Cerrado","3492","2008","06","14","Southern America","Brazil","Distrito Federal",NA,"Reserva da Ecopousada Terraviva","-48.064722","-15.585556",NA,NA,NA,"Erva 0,5m. Flor rosa pálido Cálice verde&nf;Androceu branco&nf;Foto (Zanatta, M.R.V.); Campo de encosta. Solo: Solo plintosolo (laterítico).","CONV014233",NA,"2010","09","27",NA,NA,NA,"-48.064722","-15.585556",NA,NA,NA,NA,NA
"130","2018-04-26 14:54:23-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Austin, DF","Gates, B","173","1979","02","14","Southern America","Brazil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,NA,NA,"CONV014030",NA,NA,NA,NA,NA,NA,NA,"-47.516667","-14.116667",NA,NA,NA,NA,NA
"131","2018-04-26 14:54:23-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.",NA,"Zanatta, MRV; Proença, CEB; Taxonomy Class of Universidade de Brasília","354","2010","04","18","Southern America","Brazil","Distrito Federal","Brasília","APA de Cafuringa. Região do Catingueiro. Sítio Ecoaldeia Flor das Águas.","-47.973611","-15.536667",NA,NA,NA,"Erva 1,20 m. Flor branca rosada. Flor branca rosada, mais rosada nas margens das pétalas. Foto. Flor branca rosada, mais rosada nas margens das pétalas.; Campo sujo","CONV014524",NA,NA,NA,NA,NA,NA,NA,"-47.973611","-15.536667",NA,NA,NA,NA,NA
"132","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Barroso, GM","Macedo, W","36","1961",NA,NA,"Southern America","Brazil","Distrito Federal","Brazlândia",NA,NA,NA,NA,NA,NA,NA,"CONV014029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Zanatta, MRV","Proença, CEB; Zanatta, MRV; Villarroel, D; Nogales, T; Alkimim, W; Albuquerque, V; Teodoro, D","3789","2011","06","03","Southern America","Brazil","Distrito Federal",NA,"APA de Cafuringa. Região do Catingueiro II. Sítio Flor das Águas","-47.973611","-15.536667",NA,NA,NA,"Trepadeira herbácea; Campo sujo de encosta","CONV014829",NA,"2011","07",NA,NA,NA,NA,"-47.973611","-15.536667",NA,NA,NA,NA,NA
"134","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Fonseca, ML","Munhoz, CBR; et al.","2490","2001","02","04","Southern America","Brazil","Goiás","Alto Paraíso de Goiás","Ca. de 10km em direção a Teresina de Goiás","-47.509167","-14.0725",NA,NA,NA,"Erva rastejante. Flor liláses; Campo limpo úmido","CONV015053",NA,"2003","08",NA,NA,NA,NA,"-47.509167","-14.0725",NA,NA,NA,NA,NA
"135","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Silva, MA","Silva, MA; Klein, VLG; Queiroz, MVD; Monteiro, CH","7290","2011","02","04","Southern America","Brazil","Goiás","Pirenópolis","Parque Estadual da Serra dos Pireneus, próximo ao Portal, trilha da escalada.","-48.858333","-15.853611",NA,NA,NA,"Liana sobre arbustos; corola e estames branco-rosados, cálice verde; botões jovens vináceos; folhas lineares concolores verdes.; Relevo plano; solo arenoso claro; vegetação cerrado próximo ao aflorame","CONV014884",NA,"2011","02","22",NA,NA,NA,"-48.858333","-15.853611",NA,NA,NA,NA,NA
"136","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Correia, CAS","Correia, CAS; Carvalho, PS","83","2007","07","28","Southern America","Brazil","Distrito Federal",NA,"Fazenda Sucupira/Embrapa","-48.001389","-16.503889",NA,NA,NA,"Erva 1,8m Cálice verde. Anteras brancas. Corola branca com áreas róseas, secando marrom. Área de afloramento rochoso; . Topologia: Encosta de morro.","CONV014246",NA,NA,NA,NA,NA,NA,NA,"-48.001389","-16.503889",NA,NA,NA,NA,NA
"137","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R","Irwin, HS","10920","1965","12","02","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONV014039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2018-04-26 15:49:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R","Burchell, WJ","7119",NA,NA,NA,"Southern America","Brazil",NA,NA,"Brasil.",NA,NA,NA,NA,NA,NA,"CONV021279,K000944651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R","Irwin, HS","32937","1971","03","22","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONV014041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R","Ratter, JA","3344","1976","08","03","Southern America","Brazil","Distrito Federal","Brasília","Córrego Cabeça de Veado","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Flor brancas; .","CONV014177",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"141","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R","Irwin, HS","33150","1971","03","25","Southern America","Brazil","Goiás","Chapada dos Veadeiros","42 km N. of Alto do Paraíso",NA,NA,NA,NA,NA,NA,"CONV018384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"voucher","HUEFS191753"
"142","2018-04-26 14:54:23-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R; Pastore, JF","Irwin, HS; Souza, R; Santos, RR","11570","1966","01","11","Southern America","Brazil","Distrito Federal",NA,"Córrego Covanças, near Chapada da Contagem, ca. 22km NE of Brasília.",NA,NA,NA,NA,NA,"Subshrub ca. 1.25m tall. Corolla magenta.; Steep campo slopes.","CONV014785",NA,"2002","09","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R","Irwin, HS","11768","1966","01","19","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONV014038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Incógnito","Munhoz, CBR","2821","2003","08","19","Southern America","Brazil","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-48.016667","-15.883333",NA,NA,NA,"Flor rosa claro; .","CONV014193",NA,NA,NA,NA,NA,NA,NA,"-48.016667","-15.883333",NA,NA,NA,NA,NA
"145","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R","Irwin, HS; Souza, R; Santos, RR","8477","1965","09","19","Southern America","Brazil","Distrito Federal",NA,"Chapada da Contagem, ca. 30km NE of Brasília",NA,NA,NA,NA,NA,"Subshrub 1,5m. Corolla rose-violet.; Cerrado slopes","CONV014547",NA,"1990","09","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2018-04-26 14:54:24-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R","Irwin, HS; Soderstrom, TR","5918","1964","09","04","Southern America","Brazil","Distrito Federal",NA,"Parque Recreativo e Reserva Ecológica do Gama, ca. 20km S of Brasília",NA,NA,NA,NA,NA,"Herb 0,5m. Mostly leafless. Corolla white to pale rose-pink.; Cerrado slopes","CONV014562",NA,"2011","02","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
