"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex","typeStatus"
"130","2019-10-09 11:14:58-03","UFBA","ALCB","032747","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Jesus, NG de; Lima, SF; Santos, JB dos","PL0085","1997","03","23","Southern America","Brasil",NA,NA,"25,00 m x 0,70 m. Tronco vermelho e marrom, fissuras em quadrados por toda a extensão, casca aderente. Folhas compostas, folíolos coriáceos, discolores, paripenados. Futos secos deiscentes. Frequente.","ALCB022152","Dicotyledon",NA,"(Gomes) Barneby & J.W.Grimes","Souza, EB de","Bahia","Entre Rios","Litoral Norte, RPPN Lontra/Saudade","-38.084400177002","-11.9419002532959","ALCB022152",NA,NA,"52418","auto","2002",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"131","2019-10-09 11:14:58-03","UFBA","ALCB","70965","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Alves, L. de J.","139","2005","12","20","Southern America","Brasil",NA,NA,"de ca 3m. Folhas cartáceas, discolores. Flores passadas. Frutos secos.","ALCB022107","Dicotyledon",NA,"(Gomes) Barneby & J.W.Grimes","Guedes, ML","Bahia","Porto Seguro","Extremo Sul, RPPN- Manona","-39.0647010803223","-16.4496994018555","ALCB022107",NA,NA,"68835","auto","2006",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"132","2020-05-19 10:29:57-03","UFBA","ALCB","58220a","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Nascimento, CB; Costa, J","42","1998","02","20","Southern America","Brasil",NA,NA,"ca. 3,0 m alt. Folhas discolores, glabras, coriáceas. Flores já murchas, marrom. Fruto legume, deiscente, marrom, quando jovem verde, ca. 10 cm. Sementes claras.; vegetação herbáceo -arbustiva. Areia quartzosa branca.","ALCB024742","Dicotyledon",NA,"(Gomes) Barneby & J.W.Grimes","Costa, J; Nascimento, CB","Bahia","Salvador","bairro Stela Maris, condomínio |Petromar.","-38.510799407959","-12.9710998535156","ALCB024742",NA,NA,"26018","auto","1998",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"133","2019-10-09 11:14:58-03","UFBA","ALCB","64172","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guedes, ML","10600","2003","07","24","Southern America","Brasil",NA,NA,"Árvore. ca. 5 m. Folíolos cartáceos, discolores. Frutos vináceos.; Mata ombrófila, antropizada.","ALCB022225","Dicotyledon",NA,"(Gomes) Barneby & J.W.Grimes","Guedes, ML","Bahia","Santa Cruz Cabrália","Santo André, Mata medonha.","-39.0247001647949","-16.2780990600586","ALCB022225 ALCB022225_1 ALCB022225_2",NA,NA,"49584","auto","2003",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"134","2019-10-09 11:14:58-03","UFBA","ALCB","131611","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Miranda, AM; Martins, K","6817","2017","10","19","Southern America","Brasil",NA,NA,"ca 7 m de altura, caule amarronzado, folhas quebradiças, inflorescência em senescência creme.","ALCB048276","Dicotyledon",NA,"(Gomes) Barneby & J.W.Grimes","Miranda, AM","Bahia","Saubara","Distrito de cabuçu, fazenda Cabuçu.","-38.7686004638672","-12.7375001907349","ALCB048276",NA,NA,"14104","auto","2017",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"135","2020-02-08 09:08:25-03","NBC","NL-BOTANY","U.1279609","PreservedSpecimen","Plantae","Leguminosae-Mim.","Abarema","cochliocarpos","Abarema cochliocarpos","Hatschbach GG",NA,"1984","09","17","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1279609 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1279609",NA,"Fabales","(Gomes) Barneby & J.W.Grimes",NA,NA,NA,"Rio Apiaba (mun. Andarai) Bahia.",NA,NA,"NL-U1279609",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"136","2020-02-08 09:08:25-03","NBC","NL-BOTANY","U.1279610","PreservedSpecimen","Plantae","Leguminosae-Mim.","Abarema","cochliocarpos","Abarema cochliocarpos","Kuhlmann JG",NA,"1920","09","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1279610 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1279610",NA,"Fabales","(Gomes) Barneby & J.W.Grimes",NA,NA,NA,"in silvis Mundo Novo ad urbenz Rio de Janeiro.",NA,NA,"NL-U1279610",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"137","2020-02-08 09:08:25-03","NBC","NL-BOTANY","U.1279611","PreservedSpecimen","Plantae","Leguminosae-Mim.","Abarema","cochliocarpos","Abarema cochliocarpos","Harley RM; et al.",NA,"1980","05","23","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1279611 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1279611",NA,"Fabales","(Gomes) Barneby & J.W.Grimes",NA,NA,NA,"Serras dos Lencois. Lower slopes of Morro do Pai Inacio ca. 14.5 km N.W. of Lencois, just N of the main Seabra - Itaberaba road. Municipio of Palmeiras.","-41.466667","-12.45","NL-U1279611",NA,NA,NA,NA,NA,"-41.466667","-12.45",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"138","2020-02-08 09:08:25-03","NBC","NL-BOTANY","U.1279612","PreservedSpecimen","Plantae","Leguminosae-Mim.","Abarema","cochliocarpos","Abarema cochliocarpos","Porto PC",NA,"1920","09","12","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1279612 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1279612",NA,"Fabales","(Gomes) Barneby & J.W.Grimes",NA,NA,NA,"Rio de Janeiro: Morro dos Prayeres.",NA,NA,"NL-U1279612",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"139","2020-02-08 09:08:25-03","NBC","NL-BOTANY","U.1279613","PreservedSpecimen","Plantae","Leguminosae-Mim.","Abarema","cochliocarpos","Abarema cochliocarpos","Hatschbach GG; Hatschbach M; Barbosa E",NA,"1992","04","09","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1279613 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1279613",NA,"Fabales","(Gomes) Barneby & J.W.Grimes",NA,NA,NA,"Santa Cruz (mun. Mucuge) Bahia.",NA,NA,"NL-U1279613",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"140","2020-11-04 10:55:31-03","ESALQ","ESA","136639","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","R.D. Ribeiro","76.0","2003","12","14",NA,"Brasil",NA,NA,NA,"ESA136639",NA,NA,"(Gomes)",NA,"Rio de Janeiro","Búzios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-31 13:38:09-03","MN","R","116086","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Pabst, G.F.J.","5697","1965","01","29",NA,"Brasil",NA,NA,NA,"R010004622",NA,NA,"(Gomes) Barneby & J.W. Grimes","Bonadeu, F.","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"142","2021-01-14 15:28:11-03","MN","R","223764","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guedes, M.L.; Valadão, R.M.; Carvalho, G. & Santos, J.S.","13270","2006","12","23",NA,"Brasil",NA,NA,NA,"R010002410",NA,NA,"(Gomes) Barneby & J.W. Grimes","Guedes, M.L.","Bahia","Miguel Calmon",NA,"-40.549444","-11.440833",NA,NA,NA,NA,NA,"2007","40°32'58W","11°26'27S","02",NA,NA,NA,NA,NA,NA,NA
"143","2021-03-31 13:38:09-03","MN","R","3174","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Araújo, F.P.L.","8","1884",NA,NA,NA,"Brasil",NA,NA,NA,"R010004638",NA,NA,"(Gomes) Barneby & J.W. Grimes","Bonadeu, F.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"144","2021-03-31 13:38:09-03","MN","R","45746","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Duarte, A.",NA,"1945","11","15",NA,"Brasil",NA,NA,NA,"R010004643",NA,NA,"(Gomes) Barneby & J.W. Grimes","Iganci, J.R.V.","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,"07","16",NA,NA,NA,NA,NA,NA
"145","2021-03-31 13:38:09-03","MN","R","66442","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Ducke, W.A.",NA,"1917",NA,NA,NA,"Brasil",NA,NA,NA,"R010004623",NA,NA,"(Gomes) Barneby & J.W. Grimes","Bonadeu, F.","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"146","2021-03-31 13:38:09-03","MN","R","67717","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"R010004648",NA,NA,"(Gomes) Barneby & J.W. Grimes","Iganci, J.R.V.","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,"07","16",NA,NA,NA,NA,NA,NA
"147","2021-03-31 13:38:09-03","MN","R","6868","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Ducke, W.A.",NA,"1920",NA,NA,NA,"Brasil",NA,NA,NA,"R010004642",NA,NA,"(Gomes) Barneby & J.W. Grimes","Bonadeu, F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"148","2021-03-31 13:38:09-03","MN","R","69233","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Galvão, F.G.","5382","1879",NA,NA,NA,"Brasil",NA,NA,"Gabinete de Botânica da Escola Polyechnica","R010004653",NA,NA,"(Gomes) Barneby & J.W. Grimes","Bonadeu, F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"149","2021-03-31 13:38:09-03","MN","R","76808","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Ducke, W.A.","2286","1952","01","05",NA,"Brasil",NA,NA,NA,"R010004637",NA,NA,"(Gomes) Barneby & J.W. Grimes","Bonadeu, F.","Paraíba","João Pessoa",NA,"-34.8630981445312","-7.11499977111816",NA,NA,NA,"15975","auto","2013",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"150","2021-03-31 13:38:09-03","MN","R","138619","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Segadas-Vianna, F.; Dau, L.; Ormond, W.T.; Machline, G.C. & Lorêdo Jr., J.","Restinga I - 724","1953","08","08",NA,"Brasil",NA,NA,NA,"R010004649",NA,NA,"(Gomes) Barneby & J.W. Grimes","Bonadeu, F.","Rio de Janeiro","Arraial do Cabo",NA,"-42.0278015136719","-22.966100692749",NA,NA,NA,"25964","auto","2013",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"151","2021-03-31 13:38:09-03","MN","R","67749","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Sampaio, A.J.","6329","1932","03",NA,NA,"Brasil",NA,NA,NA,"R010004651",NA,NA,"(Gomes) Barneby & J.W. Grimes","Bonadeu, F.","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto","2013",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"152","2021-03-31 13:38:09-03","MN","R","139940","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Carauta, J.P.P.; Cardoso, J.; Araujo, D.; Oliveira, R.; Lira, F.; Rocha, E.S.F. & Souza, D.S.","3723","1981","04","24",NA,"Brasil",NA,NA,NA,"R010004641",NA,NA,"(Gomes) Barneby & J.W. Grimes","Iganci, J.R.V.","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto","2008",NA,NA,"07","16",NA,NA,NA,NA,NA,NA
"153","2021-03-31 13:38:09-03","MN","R","69231","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Mendonça",NA,"1884","02","21",NA,"Brasil",NA,NA,"Herbário J. de Saldanha","R010004640",NA,NA,"(Gomes) Barneby & J.W. Grimes","Bonadeu, F.","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto","2013",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"154","2021-03-31 13:38:09-03","MN","R","146332","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Cardoso, J.","273","1984","05","01",NA,"Brasil",NA,NA,NA,"R010004644",NA,NA,"(Gomes) Barneby & J.W. Grimes","Bonadeu, F.","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto","2013",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"155","2021-03-31 13:38:09-03","MN","R","139939","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Carauta, J.P.P.; Cardoso, J. 168; Araujo, D.; Oliveira, R.; Lira, F.; Rocha, E.S.F. & Souza, D.S.","3704","1981","04","24",NA,"Brasil",NA,NA,NA,"R010004652",NA,NA,"(Gomes) Barneby & J.W. Grimes","Iganci, J.R.V.","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto","2008",NA,NA,"07","16",NA,NA,NA,NA,NA,NA
"156","2021-03-31 13:38:09-03","MN","R","3173","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Neves Armond, A.F.",NA,"1886",NA,NA,NA,"Brasil",NA,NA,NA,"R010004646",NA,NA,"(Gomes) Barneby & J.W. Grimes","Bonadeu, F.","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto","2013",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"157","2021-03-31 13:38:09-03","MN","R","138620","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Segadas-Vianna, F.; Dau, L.; Ormond, W.T.; Machline, G.C. & Lorêdo Jr., J.","Restinga I - 410","1953","05","30",NA,"Brasil",NA,NA,NA,"R010004625",NA,NA,"(Gomes) Barneby & J.W. Grimes","Bonadeu, F.","Rio de Janeiro","São João da Barra",NA,"-41.0511016845703","-21.6403007507324",NA,NA,NA,"31235","auto","2010",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"158","2021-03-31 13:38:09-03","MN","R","20643","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Monteiro, J.",NA,"1929","11","27",NA,"Brasil",NA,NA,NA,"R010004616,R010004639",NA,NA,"(Gomes) Barneby & J.W. Grimes","Bonadeu, F.","Rio de Janeiro","Rio de Janeiro","Campo Grande","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto","2013",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"159","2021-03-31 13:38:09-03","MN","R","3172","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Ule, E.H.G.",NA,"1894","09",NA,NA,"Brasil",NA,NA,NA,"R010004645",NA,NA,"(Gomes) Barneby & J.W. Grimes","Bonadeu, F.","Rio de Janeiro","Rio de Janeiro","Copacabana","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto","2013",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"160","2021-03-31 13:38:09-03","MN","R","67750","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Neylor",NA,"1934","06","21",NA,"Brasil",NA,NA,NA,"R010004647",NA,NA,"(Gomes) Barneby & J.W. Grimes","Bonadeu, F.","Rio de Janeiro","Rio de Janeiro","Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto","2013",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"161","2021-03-12 01:35:41-03","UFPI","TEPB","23424","PreservedSpecimen","Plantae","Mimosaceae","Abarema","cochliacarpos","Abarema cochliacarpos","G. B. Araújo","127","2002","11","07",NA,"Brasil",NA,NA,"Árvore ca. de 3m de altura. Material de Doação: Instituto do meio ambiente do estado de Alagoas - IMA - Herbário MAC - Maceió - Alagoas - Brasil. Número de incorporação: 24760 Ambiente: Mata Atlântica",NA,NA,NA,"(Gomes) Barneby & JWGrimes","Barbatimão","Alagoas","Pilar","Lamarão","-35.9566993713379","-9.5972204208374",NA,NA,NA,"24196","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2014-09-04 12:55:58-03","UNICAP","HUCPE","1189","S","Plantae","Mimosaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Cunha, L. .V.","D122","2008","06","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Gomes) Barneby & J.W. Grimes","L. C. Marangon","Pernambuco","Igarassu","Mata Dedo de Deus","-34.87481","-7.832298",NA,NA,NA,NA,NA,"2008","-34.87481","-7.832298","12","04",NA,NA,NA,NA,NA,NA
"163","2014-09-04 12:55:58-03","UNICAP","HUCPE","109","S","Plantae","Mimosaceae","Abarema","cochliocarpos","Abarema cochliocarpos","Monteiro, M. .T.","21797","1967","10","10",NA,"Brasil",NA,NA,"Árvore de grande porte, casca escura com fendas verticais rasas. Resinas com odor desagradável. Flores alvas, pouco perfumadas.",NA,NA,NA,"(Gomes) Barneby & J.W.Grimes","S. Tavares","Alagoas","Messias",NA,"-35.726944","-8.964806",NA,NA,NA,NA,NA,"1968","-35.726944","-8.964806","06","26",NA,NA,NA,NA,NA,NA
"164","2019-07-26 11:40:16-03","IPA","IPA","13578","S","Plantae","Leguminosae-Mim.","Abarema","cochliacarpos","Abarema cochliacarpos","Tórgo, F.","13578","1964","07","29","Southern America","Brasil",NA,NA,NA,"IPA0013578","Plantae",NA,"(Gomes) Barneby & J.W. Grimes","Iganci, J.","Guanabara",NA,"Ilha de Paquetá.",NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"165","2019-02-22 11:45:01-03","IPA","IPA","15244","S","Plantae","Leguminosae-Mim.","Abarema","cochliacarpos","Abarema cochliacarpos","Lira, O.C.","162B","1967","12","21","Southern America","Brasil",NA,NA,"Árvore mais ou menos 6m.","IPA0015244","Plantae",NA,"(Gomes) Barneby & J.W. Grimes","Iganci, J.","Pernambuco",NA,"Margem da estrada Tejucupapo-Pontas de Pedra.",NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"166","2019-02-22 11:45:01-03","IPA","IPA","44331","S","Plantae","Leguminosae-Mim.","Abarema","cochliacarpos","Abarema cochliacarpos","Santos, F.S.","275","1984","02","22","Southern America","Brasil",NA,NA,"Árvore 4m de altura. Flores brancas e esverdeadas. Botões verdes.","IPA0044331","Plantae",NA,"(Gomes) Barneby & J.W. Grimes","Iganci, J.","Bahia","Santa Cruz Cabrália","Área da Estação Ecológica do Pau -Brasil (ESPAB), cerca de 16Km W de Porto Seguro. Rodovia BR-367 (Porto Seguro/Eunapólis). Região da Mata Higrófila Sul Baiana.","-39.133333","-16.383333",NA,NA,NA,NA,NA,"2008","-39.133333","-16.383333","08","12",NA,NA,NA,NA,NA,NA
"167","2019-02-22 11:45:01-03","IPA","IPA","39712","S","Plantae","Leguminosae-Mim.","Abarema","cochliacarpos","Abarema cochliacarpos","Martius","1377",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0039712","Plantae",NA,"(Gomes) Barneby & J.W. Grimes","Iganci, J.","Bahia",NA,"Sylvis ad V. do Rio das Contas.",NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"168","2019-02-22 11:45:01-03","IPA","IPA","39713","S","Plantae","Leguminosae-Mim.","Abarema","cochliacarpos","Abarema cochliacarpos","Martius","1378",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0039713","Plantae",NA,"(Gomes) Barneby & J.W. Grimes","Iganci, J.","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"169","2019-02-22 11:45:01-03","IPA","IPA","39714","S","Plantae","Leguminosae-Mim.","Abarema","cochliacarpos","Abarema cochliacarpos","Martius","1379",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0039714","Plantae",NA,"(Gomes) Barneby & J.W. Grimes","Iganci, J.","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"170","2019-02-22 11:45:01-03","IPA","IPA","50969","S","Plantae","Leguminosae-Mim.","Abarema","cochliacarpos","Abarema cochliacarpos","Rita Pereira; Belo, D.; Belo, D.","187","1988","03","16","Southern America","Brasil",NA,NA,NA,"IPA0050969","Plantae",NA,"(Gomes) Barneby & J.W. Grimes","Iganci, J.","Pernambuco","Ilha de Itamaracá","Ao longo da estrada para a Enseada dos Golfinos e Ilha do Pontal. Capoeira.",NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"171","2019-07-26 11:40:16-03","IPA","IPA","58912","S","Plantae","Leguminosae-Mim.","Abarema","cochliacarpos","Abarema cochliacarpos","Silva, A.","58912","1999","10","21","Southern America","Brasil",NA,NA,"Árvore 4m. Frutos marrons.","IPA0058912","Plantae",NA,"(Gomes) Barneby & J.W. Grimes","Iganci, J.","Pernambuco","Ilha de Itamaracá","Vila Velha, Engenho.",NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,"08","12",NA,NA,NA,NA,NA,NA
"172","2019-02-22 11:45:02-03","IPA","IPA","78588","S","Plantae","Leguminosae-Mim.","Abarema","cochliacarpos","Abarema cochliacarpos","Marques, J.S.; Albuquerque, N.A.; Araújo, D.; Albuquerque, N.A.; Araújo, D.","280","2007","11","13","Southern America","Brasil",NA,NA,"Árvore ca. de 6 metros de altura. Flores brancas. Frutos retorcidos castanhos.","IPA0078588","Plantae",NA,"(Gomes) Barneby & J.W. Grimes","Iganci, J.","Pernambuco","Igarassu","Mata dos Macacos, Usina São José. Borda da mata com canavial.","-34.665972","-7.779389",NA,NA,NA,NA,NA,"2008","-34.665972","-7.779389","08","12",NA,NA,NA,NA,NA,NA
"173","2019-02-22 11:45:03-03","IPA","IPA","78662","S","Plantae","Leguminosae-Mim.","Abarema","cochliacarpos","Abarema cochliacarpos","Albuquerque, N.A.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.","564","2007","11","29","Southern America","Brasil",NA,NA,"Arbusto ca. de 2 metros de altura. Fruto legume retorcido.","IPA0078662","Plantae",NA,"(Gomes) Barneby & J.W. Grimes","Iganci, J.","Pernambuco","Igarassu","Mata de Vespas, Usina São José. Borda da mata com canavial.","-34.981083","-7.751361",NA,NA,NA,NA,NA,"2008","-34.981083","-7.751361","08","12",NA,NA,NA,NA,NA,NA
"174","2019-02-22 11:45:03-03","IPA","IPA","80325","S","Plantae","Leguminosae-Mim.","Abarema","cochliacarpos","Abarema cochliacarpos","Figueira, M.; Schindler, B.; Costa, R.M.T.; Schindler, B.; Costa, R.M.T.","694","2017","10","16","Southern America","Brasil",NA,NA,"Conglomerado do Inventário Florestal Nacional.; Arvoreta, ambiente aberto, ca. 5m de altura, casca externa com pequenas fissuras, parda acinzentada, casca interna vermelho-rosada, cálice esverdeado, corola e estames cremes.; Floresta","IPA0080325","Plantae",NA,"(Gomes) Barneby & J.W. Grimes","Figueira, M.","Alagoas","Maceió",NA,"-35.639444","-9.54",NA,"50","50",NA,NA,NA,"-35.639444","-9.54",NA,NA,NA,NA,NA,NA,NA,NA
