"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","class","coordinatePrecision","geoFlag","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"443","2020-09-12 05:00:02-03","US","US","2564856","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"G. Hatschbach","12894","1965","10","10","Brazil","Paraná",NA,"Mun, Tibagi. Rio Tibagi.",NA,NA,NA,NA,NA,NA,NA,"US01915940","US01915940_01",NA,NA,NA,NA,"Cyperales","South America",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"444","2020-09-12 05:00:02-03","US","US","2106592","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"N. C. Fassett","25820","1944","9","26","Colombia","Santander",NA,"Dept. Santander. Colombia, S.A. On old log in pool; Moravia, level valley north east of La Bellega [interpreted], Valley of Rio Minero, near Florian.",NA,NA,NA,NA,"305",NA,NA,"US02097047",NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"445","2020-09-12 05:00:02-03","US","US","3154163","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"E. Soares","5672","1921","1","9","Brazil","São Paulo",NA,"Villa Cerq. Cesar, S. Paulo.",NA,NA,NA,NA,NA,NA,NA,"US02097031","US02097031_01",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"446","2020-09-12 05:00:02-03","US","US","2743014","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"L. Smith & R. Reitz","12849","1964","10","23","Brazil","Santa Catarina",NA,"Brazil, Santa Catarina. Mun. Abelardo Luz, bog, 12 km north of Abelardi Luz.","-52.33","-26.53",NA,NA,"900","1000",NA,"US02097036","US02097036_01",NA,NA,NA,NA,"Cyperales","South America",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"447","2020-09-12 05:00:02-03","US","US","2883190","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"T. Pederson","8717","1967","12","7","Argentina","Corrientes",NA,"Wet ground, Estancia San Juan, Dep. Mburucuya",NA,NA,NA,NA,NA,NA,NA,"US02097032","US02097032_01",NA,NA,NA,NA,"Cyperales","South America",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"448","2020-09-12 05:00:02-03","US","US","3154164","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"E. P. Killip","34406","1939","3","18","Colombia","Meta",NA,"Muddy edge of pool. Intendencia El Meta: Villavicencio.",NA,NA,NA,NA,"500",NA,NA,"US02097040",NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"449","2020-09-12 05:00:02-03","US","US","2281937","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"-- Reitz & Klein, --","2444","1956","1","19","Brazil","Santa Catarina",NA,"Piloes, Palhoca. Beira do caminho.",NA,NA,NA,NA,"200",NA,NA,"US02097057","US02097057_01",NA,NA,NA,NA,"Cyperales","South America",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"450","2020-09-12 05:00:02-03","US","US","2280766","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"L. Smith & R. Reitz","8757","1956","12","19","Brazil","Santa Catarina",NA,"Santa Catarina. Mun. Porto Uniao: Clay pits by Rio Iguacu, Porto Uniao.",NA,NA,NA,NA,"750",NA,NA,"US02097041","US02097041_01",NA,NA,NA,NA,"Cyperales","South America",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"451","2020-09-12 05:00:02-03","US","US","2280611","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"N. Yensen","14260","1956","4","15","Brazil","Goiás",NA,"Goias, Brazil. Region of the Chapada dos Veadeiros. Margins of small marshy pond 20 km N. of Sao Joao de Alianca.","-47.5","-14.5",NA,NA,NA,NA,NA,"US02097042","US02097042_01",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"452","2020-09-12 05:00:02-03","US","US","2564099","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"G. Hatschbach","14343","1966","5","1","Brazil","Paraná",NA,"Est. Parana (Brasil), Mun. S. Carlos do Ivai, Rio Ivai.",NA,NA,NA,NA,NA,NA,NA,"US02097056","US02097056_01",NA,NA,NA,NA,"Cyperales","South America",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"453","2020-09-12 05:00:02-03","US","US","1571362","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"F. C. Lehmann","8428",NA,NA,NA,"Colombia",NA,NA,"Colombia; Popayan.",NA,NA,NA,NA,"1300","2000",NA,"US02097043",NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"454","2020-09-12 05:00:02-03","US","US","3375965","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"L. J. Dorr, E. Briceño, G. Briceño & R. Caracas","8395","1998","11","2","Venezuela","Trujillo","Boconó","Parque Nacional Guaramacal, road from Boconó to Guaramacal, SE of Boconó. Ca. 15 km from the post of the park guards.","-70.2","9.2167",NA,NA,NA,NA,"PORT, US","US00603300",NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"455","2020-09-12 05:00:02-03","US","US","2142777","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"N. C. Fassett","25912","1944","10","11","Colombia","Boyacá",NA,"Dept. Boyaca, Colombia, Pool on paramo, north of Belen.",NA,NA,NA,NA,"3109",NA,NA,"US02097051",NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"456","2020-09-02 16:23:44-03","Cenargen","CEN","98207","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","aff. sellowiana","Eleocharis aff. sellowiana","Kunth","H. K. Svenson","A. S. Lima",NA,"1989","10","27","Brasil","SP","CAMPINAS",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Doação do Instituto de botânica de São Paulo. Herbário IAC 5152.","CEN00098207","CEN00098207","1941","06",NA,NA,NA,NA,"Exsicatas",NA,"23900","auto",NA,NA,"1",NA,NA,NA
"457","2020-09-02 16:23:44-03","Cenargen","CEN","106486","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","V. J. Pott","Vali Joana Pott","8102","2005","09","03","Brasil","MS","BODOQUENA","Fazenda Remanso, sede, Parque Nacional da Serra da Bodoquena.","-56.719166","-20.774722","-56.719166","-20.774722","445","445","Beira do córrego, próximo a tanques de peixe. Doação do Herbário HMS (10894). Embrapa Gado de Corte. Mato Grosso do Sul - Campo Grande. Projeto: Avaliação Ecológica Rápida do Parque Nacional da Serra da Bodoquena.","CEN00106486","CEN00106486","2006","08",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"1",NA,NA,NA
"458","2020-09-02 16:23:44-03","Cenargen","CEN","110103","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","J. F. Maciel-Silva","Carlos Romero Martins","2619","2017","04","23","Brasil","DF","BRASILIA","Parque Nacional de Brasília - Estrada entre a cascalheira do Entroncamento e o córrego Acampamento. Borda dreno com água.","-47.932222","-15.723611","-47.932222","-15.723611",NA,NA,"Doação Flora do Brasil - Distrito Federal.","CEN00110103",NA,"2017","06",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"1",NA,NA,NA
"459","2020-09-02 16:23:44-03","Cenargen","CEN","31313","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","R. Trevisan","João Marcelo de Rezende","455","1996","05","04","Brasil","DF","BRASILIA","Samambaia. Parque Boca da Mata.","-47.9296989440918","-15.7797002792358","-4805000.0","-1586667.0","1150","1150",NA,"CEN00031313","CEN00031313","2008","02",NA,NA,NA,NA,"Exsicatas",NA,"70570","auto",NA,NA,"4",NA,NA,NA
"460","2020-09-02 16:23:44-03","Cenargen","CEN","106487","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","V. J. Pott","Vali Joana Pott","8136","2005","09","05","Brasil","MS","BODOQUENA","Fazenda Remanso, córrego próximo a nascente da sede, Parque Nacional da Serra da Bodoquena.","-56.7150001525879","-20.5386009216309",NA,NA,NA,NA,"Córrego e parte brejosa com pasto cultivado. Solo hidromórfico, argiloso, orgânico. Doação do Herbário HMS (10928). Embrapa Gado de Corte. Mato Grosso do Sul - Campo Grande. Projeto: Avaliação Ecológica Rápida do Parque Nacional da Serra da Bodoquena.","CEN00106487","CEN00106487","2006","08",NA,NA,NA,NA,"Exsicatas",NA,"47684","auto",NA,NA,"1",NA,NA,NA
"461","2019-11-13 11:18:39-03","USP","SPF","149822","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Anônimo","Krapovickas, A","23798","1973","12","08","Argentina","Corrientes","Ituzaingó","Isla Apipé Grande, Puerto San Antonio.",NA,NA,NA,NA,NA,NA,NA,"SPF00149822",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-11-13 11:18:39-03","USP","SPF","21175","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Mayo, S","Harley, RM","18211","1977","01","24","Brasil","Bahia","Una",NA,"-39.216667","-15.25","-39.216667","-15.25",NA,NA,NA,"SPF00021175",NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2019-11-13 11:18:39-03","USP","SPF","21179","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Mayo, S","Harley, RM","18846","1977","02","17","Brasil","Bahia",NA,"Serra do Sincorá","-41.4","-13.016667","-41.4","-13.016667","950","950",NA,"SPF00021179",NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-11-13 11:18:39-03","USP","SPF","21187","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Mayo, S","Harley, RM","19219","1977","03","01","Brasil","Bahia","Morro do Chapéu",NA,"-41.033333","-11.633333","-41.033333","-11.633333","900","900",NA,"SPF00021187",NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-11-13 11:18:39-03","USP","SPF","75432","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Anônimo","Clayton, WD","4934","1965","03","04","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"SPF00075432",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"466","2019-11-13 11:18:39-03","USP","SPF","75422","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Anônimo","Hunt, DR","6242","1966","06","27","Brasil","Goiás","Jataí",NA,"-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,NA,"SPF00075422",NA,NA,NA,NA,NA,NA,NA,NA,NA,"75073","auto",NA,NA,NA,NA,NA,NA
"467","2019-11-13 11:18:39-03","USP","SPF","20175","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Mayo, SJ","Giulietti, AM","CFSC7348","1981","06","30","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00020175",NA,"1982",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"468","2019-11-13 11:18:39-03","USP","SPF","170736","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD","97387","1997","02","25","Brasil","São Paulo","Apiaí",NA,"-48.8400001525879","-24.5",NA,NA,NA,NA,NA,"SPF00170736",NA,"2000","01",NA,NA,NA,NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA
"469","2019-11-13 11:18:39-03","USP","SPF","170734","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD","96414","1996","08",NA,"Brasil","São Paulo","Campinas","Universidade Estadual de Campinas, Brejo ao lado do insituto de Engenharia Elétrica.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"SPF00170734",NA,"1998","01",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"470","2019-11-13 11:18:39-03","USP","SPF","170735","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Pansarin, ER","122","1997","01","10","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"SPF00170735",NA,"1998","01",NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"471","2019-11-13 11:18:39-03","USP","SPF","170738","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD","97538","1997","03","24","Brasil","São Paulo","Nova Odessa","Fazenda Pau Pintado.","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,NA,"SPF00170738",NA,"1998","01",NA,NA,NA,NA,NA,NA,"8440","auto",NA,NA,NA,NA,NA,NA
"472","2019-11-13 11:18:39-03","USP","SPF","16899","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Kleerekoper, H","s.n.",NA,NA,NA,"Brasil","São Paulo","Pirassununga","Emas. Est. Exp. Caça e Pesca.","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,"SPF00016899",NA,"1998","01",NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA
"473","2019-11-13 11:18:39-03","USP","SPF","170737","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, AD","Faria, AD","97439","1997","02","27","Brasil","São Paulo","Ribeirão Grande","Bairro Boa Vista, Fazenda Intervales, em brejo na saída da trilha da Cachoeira do Mirante.","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,"SPF00170737",NA,"1998","01",NA,NA,NA,NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA
"474","2014-04-04 18:27:05-03","PNFM","IRAI","6008","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Cordeiro, J.; Barbosa, E.","Amaral, W. do","261","1998","10","17","Brasil","Paraná","Pontal do Paraná",NA,"-48.507556","-25.67575","-48.507556","-25.67575","10","10","15 cm, flor marrom","IRAI00006008",NA,"2012","01","01","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2020-12-02 09:07:02-03","UNITINS","HUTO","840","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth.",NA,"Santos, E.R.","972","2004","09","19","Brasil","Maranhão","Balsas","Margem direita do rio Manuel Alves","-46.660278","-8.335833","-46.660278","-8.335833",NA,NA,"Herbácea com cerca de 20 cm de altura.; Cerrado stricto sensu","HUTO000840","HUTO000840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2019-10-07 09:20:54-03","UEFS","HUEFS","128659","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","A.P.Prata","Queiroz, L.P.de","13135","2007","10","05","Brasil","Bahia","Morro do Chapéu","Área da Cachoeira do Ferro Doido, ca. 15 Km E de Morro do Chapéu na Estrada do Feijão.","-40.998056","-11.625556","40W59'53''","11S37'32''","883","883","Campo rupestre sobre afloramento de quartzito rosa e mata ciliar.","HUEFS0128659",NA,"2010","03",NA,"Angiospermae","Poales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"477","2019-10-07 09:20:54-03","UEFS","HUEFS","128667","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","A.P.Prata","Queiroz, L.P.de","13143","2007","10","05","Brasil","Bahia","Morro do Chapéu","Área da Cachoeira do Ferro Doido, ca. 15 Km E de Morro do Chapéu na Estrada do Feijão.","-40.998056","-11.625556","40W59'53''","11S37'32''","883","883","Campo rupestre sobre afloramento de quartzito rosa e mata ciliar.","HUEFS0128667",NA,"2010","03",NA,"Angiospermae","Poales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"478","2019-10-07 09:20:54-03","UEFS","HUEFS","129012","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","A.O.Moraes","Cotrim, A.","867","2007","07","22","Brasil","Bahia","São Desidério","Manoel de Souza. Faz. Palmeiral.","-45.0975","-12.517778","45W5'51''","12S31'4''","598","598","Área antropizada.","HUEFS0129012","HUEFS0129012","2008","07",NA,"Angiospermae","Poales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"479","2019-10-07 09:20:54-03","UEFS","HUEFS","27941","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","A.Gil","Freire, E.","72","1996","03","06","Brasil","Pernambuco","Bonito","Reserva municipal do Bonito.","-35.695833","-8.494444","35W41'45''","8S29'40''","444","444","Solo rico em húmus, vegetação arbórea densa.","HUEFS0027941","HUEFS0027941","2005","02",NA,"Angiospermae","Poales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"480","2019-10-07 09:20:54-03","UEFS","HUEFS","74306","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"Harley, R.M.","54577","2003","01","30","Brasil","Bahia","Rio de Contas","Arredores da cidade.","-41.816667","-13.577778","41W49'0''","13S34'40''","980","980","Solo encharcado.","HUEFS0074306","HUEFS0074306",NA,NA,NA,"Angiospermae","Poales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"481","2019-10-07 09:20:54-03","UEFS","HUEFS","6004","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"Queiroz, L.P.de","667","1983","06","30","Brasil","Bahia","Caeté-Açú",NA,"-41.483333","-12.616667","41W29'","12S37'","1200","1200",NA,"HUEFS0006004","HUEFS0006004",NA,NA,NA,"Angiospermae","Poales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"482","2019-10-07 09:20:54-03","UEFS","HUEFS","88644","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","A.Gil","Jesus, N.G.","1710","2003","02","19","Brasil","Bahia","Alagoinhas","Campus II / UNEB","-38.4","-12.166667","38W24'0''","12S10'0''",NA,NA,"Floresta ombrófila densa em estágio avançado de regeneração.","HUEFS0088644","HUEFS0088644","2005","02",NA,"Angiospermae","Poales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"483","2019-10-07 09:20:54-03","UEFS","HUEFS","16941","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","A.Gil","França, F.","1049","1994","05","30","Brasil","Bahia","Cravolândia",NA,"-39.814998626709","-13.3585996627808",NA,NA,NA,NA,NA,"HUEFS0016941","HUEFS0016941","2005","02",NA,"Angiospermae","Poales",NA,NA,"Lilianae","21331","auto",NA,NA,NA,NA,NA,NA
"484","2019-10-07 09:20:54-03","UEFS","HUEFS","84643","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","A.Gil","Tameirão Neto, E.","3519","2002","07","14","Brasil","Goiás","Formosa","Área de Influência da UHE Queimado, Lagoa do Perta Pé.","-47.334400177002","-15.5371999740601",NA,NA,NA,NA,NA,"HUEFS0084643","HUEFS0084643","2005","02",NA,"Angiospermae","Poales",NA,NA,"Lilianae","113054","auto",NA,NA,NA,NA,NA,NA
"485","2017-09-29 16:24:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana",NA,NA,"E. P. Killip","344065","1939","3","18","Colombia","Meta",NA,NA,"-73","3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"486","2017-04-20 13:39:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana",NA,"RRC ID Flag","F. Mereles","7110","1997","9","18","Paraguay","Concepción",NA,NA,"-57","-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA,"7110",NA,NA
"487","2019-01-25 15:39:37-02","IAC","IAC","19090","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","A.D. Faria","H.F. Leitão Filho","s/nº","1967","01","02","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,NA,NA,"1998","01","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2019-01-25 15:39:37-02","IAC","IAC","2371","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","H.K. Svenson","A.P. Viégas","s/nº","1940","04","17","Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897","-19.6272","-43.8897","-19.6272",NA,NA,NA,NA,NA,"1941","06","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2019-01-25 15:39:37-02","IAC","IAC","4781","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","A.D. Faria","O. Zagatto","s/nº","1939","08","04","Brasil","São Paulo","Campinas","Estufa do Instituto Agronômico","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"2000","01","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2019-01-25 15:39:37-02","IAC","IAC","5152","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","A.D. Faria","A.S. Lima","s/nº","1939","10","27","Brasil","São Paulo","Campinas","IAC, Avenida Barão de Itapura, estufa","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"1998","01","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-07-23 12:04:23-03","CEPLAC","CEPEC","19621","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana",NA,"S. Mayo","R. M. Harley","19219","1977","03","01","Brasil","Bahia","MORRO DO CHAPÉU","20Km ao SE cidade. BA-052 Rod. Mundo Novo próx. Rio do Ferro Doido.","-41.033333","-11.633333","41W2'0","11S38'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1982",NA,NA,NA,NA
"492","2020-07-23 12:04:23-03","CEPLAC","CEPEC","19633","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana",NA,"S. Mayo","R. M. Harley","18211","1977","01","24","Brasil","Bahia","UNA","20Km de Una e 10Km p/ Colonia, ao W Rod. p/ Rio Branco.","-39.216667","-15.25","39W13'0","15S15'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1982",NA,NA,NA,NA
"493","2020-07-23 12:04:23-03","CEPLAC","CEPEC","33410","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana",NA,"L. R. Noblick","L. R. Noblick","2250","1982","12","01","Brasil","Bahia","FEIRA DE SANTANA","Area Controle da Caraiba Metais.","-38.313056","-12.493056","38W18'47","12S29'35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/04/1983",NA,NA,NA,NA
