"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"523","2020-08-31 09:21:11-03","INPA","INPA","65623","S","Plantae","Monocotyledon","Poales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Nascimento, JR do","527","1977","05","18","Southern America","Brasil","Amazonas","Campus do INPA, Sede do INPA, perto da Botânica; abundante na área.","-59.985833","-3.096111",NA,NA,NA,NA,"INPA0065623","INPA0065623 INPA0065623_e","Gibertoni, TB; Gomes-Silva, AC","Manaus","2012",NA,NA,"-59.985833","-3.096111",NA,NA,NA,NA,NA,NA,NA
"524","2020-08-31 09:21:11-03","INPA","INPA","8857","S","Plantae","Monocotyledon","Poales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Egler, WA","1556","1961","04","02","Southern America","Brasil","Amapá","Porto Santana, Porto Santana.",NA,NA,NA,NA,NA,NA,"INPA0008857","INPA0008857 INPA0008857_e","Gibertoni, TB; Gomes-Silva, AC",NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2021-01-10 20:52:18-03","INPA","INPA","9524","S","Plantae","Monocotyledon","Poales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Rodrigues, WA","2180a","1961","07","21","Southern America","Brasil","Amazonas","Ponta Negra, Reserva Florestal Ducke. Terra firme, solo arenoso, úmido, cultivado.","-60.1","-3.05",NA,NA,NA,NA,"INPA0009524","INPA0009524 INPA0009524_e","Giacomin, LL","Manaus","2014","05",NA,"-60.1","-3.05",NA,NA,NA,NA,NA,NA,NA
"526","2020-08-31 09:21:11-03","INPA","INPA","30277","S","Plantae","Monocotyledon","Poales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Prance, GT","11964","1971","04","15","Southern America","Brasil","Acre","Estrada Alemanha, Estrada Alemanha; capoeira.","-72.58","-7.62",NA,NA,NA,NA,"INPA0030277","INPA0030277 INPA0030277_e","Gibertoni, TB; Gomes-Silva, AC","Cruzeiro do Sul","2012",NA,NA,"-72.58","-7.62",NA,NA,NA,NA,NA,NA,NA
"527","2020-08-31 09:21:11-03","INPA","INPA","4670","S","Plantae","Monocotyledon","Poales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Black, GA","50-10936","1950","12","20","Southern America","Brasil","Pará","Belém, Instituto Agronômico do Norte, estrada do trapiche.","-48.746528","-1.739161",NA,NA,NA,NA,"INPA0004670","INPA0004670 INPA0004670_e","Gibertoni, TB; Gomes-Silva, AC","Belém","2012",NA,NA,"-48.746528","-1.739161",NA,NA,NA,NA,NA,NA,NA
"528","2021-01-04 11:29:59-03","UEMA","SLUI","4122","PreservedSpecimen","Plantae","Angiospermae",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","D.Gusmão","1","2012","06","20",NA,"Brasil","Maranhão","Campus Paulo VI, UEMA","-44.209467","-2.5747","36","36",NA,NA,"SLUI004122",NA,NA,"São Luís",NA,NA,NA,"44°12'34.08W","2°34'28.92S",NA,NA,NA,NA,NA,NA,NA
"529","2021-01-09 21:48:45-03","UNICENTRO","HUCO","2786","S","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Pereira, M.R.","s.n.","2008","04","25",NA,"Brasil","Paraná",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002786",NA,"Pereira, M.R.","Irati","2008",NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA
"530","2017-11-24 14:12:02-02","UFLA","ESAL","5814","S","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Fernando Akinori Sibata","861042-80",NA,NA,NA,NA,"Brasil","São Paulo","Cinturão Verde","-46.1883010864258","-23.5228004455566","8","8",NA,"erva; 0.45; roxa clara;",NA,NA,NA,"Mogi das Cruzes",NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA
"531","2021-01-26 13:57:29-03","IMA","MAC","39113","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","R.C.Oliveira; M.L.Silva; O.Fernandes; J.E. de Araújo","1704","2006","07","14",NA,"Brasil","Rio Grande do Norte","Praia de pipa.","-35.0918998718262","-6.18666982650757",NA,NA,NA,"Erva ca. de 60cm de altura. inflorescência creme.; Restinga.","MAC0039113",NA,"R.C.Oliveira","Tibau do Sul","2006","07",NA,NA,NA,"13790","auto",NA,NA,NA,NA,NA
"532","2021-02-25 10:11:34-03","CVRD","CVRD","6276","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Folli, D.A.","3451","1999","07","07","América do Sul","BRASIL","ES",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Capim gordura","CVRD006276","CVRD006276","Christiano Menezes","Linhares","2003","07","31",NA,NA,"48094","auto","Liliopsida",NA,NA,NA,NA
"533","2020-09-25 10:39:11-03","UFPE","UFP","432","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd","Sarmento, A","UFP432","1957",NA,NA,NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"UFP000432",NA,"Sarmento, A",NA,"1957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2021-03-01 11:50:42-03","UFPE","UFP","51794","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd","Sobral-Leite, M; Wanderley, AM; Gomes, P","654","2008","02","28",NA,"Brasil","Pernambuco",NA,"35.720278","-8.687","307","307",NA,"Gramínea em solo arenoso acumulado no afloramento, vegetando junto a Portulaca oleracea (Portulacaceae). &nf;População em final de fase reprodutiva. Estruturas reprodutivas verde-claras, não fragrantes.; Zona da Mata Pernambucana, aflora","UFP051794",NA,"Gomes, P","Catende","2011","01","30","35.720278","-8.687",NA,NA,NA,NA,NA,NA,NA
"535","2021-03-01 11:50:42-03","UFPE","UFP","53141","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd","Maciel, JR; Melo, Y; Vital, MT; Pinheiro, K; Lourenço, CEL; Silva, JS","442","2007","04","19",NA,"Brasil","Pernambuco",NA,"-38.719722","-8.238333","590","590",NA,"Caatinga arbórea.","UFP053141",NA,NA,"Mirandiba",NA,NA,NA,"-38.719722","-8.238333",NA,NA,NA,NA,NA,NA,NA
"536","2021-03-01 11:50:42-03","UFPE","UFP","66028","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd","Araújo, D; Albuquerque, N; Alves-Araújo, A; Nunes, TS","597","2008","01","11",NA,"Brasil","Pernambuco",NA,"-35.020833","-7.785556","130","130",NA,"Erva.; Mata Atlântica.","UFP066028",NA,"Maciel, JR","Igarassu","2008","05",NA,"-35.020833","-7.785556",NA,NA,NA,NA,NA,NA,NA
"537","2021-03-01 11:50:42-03","UFPE","UFP","12008","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd","Bastos, MN; Rosário, CS","UFP721","1991","02",NA,NA,"Brasil","Pará",NA,"-47.581901550293","-0.595000028610229",NA,NA,NA,"Erva ca. de 60 cm de altura, inflorescência verde.; Erva ca. de 60 cm de altura, inflorescência verde.","UFP012008",NA,NA,"Maracanã",NA,NA,NA,NA,NA,"48335","auto",NA,NA,NA,NA,NA
"538","2021-03-01 11:50:42-03","UFPE","UFP","12022","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd","Bastos, MN; Rosário, CS","UFP721","1991","02",NA,NA,"Brasil","Pará",NA,"-47.581901550293","-0.595000028610229",NA,NA,NA,"Erva ca. de 60 cm de altura, inflorescência verde.; Erva ca. de 60 cm de altura, inflorescência verde.","UFP012022",NA,NA,"Maracanã",NA,NA,NA,NA,NA,"48335","auto",NA,NA,NA,NA,NA
"539","2021-03-01 11:50:42-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd","Marques, JS; Albuquerque, NA","73","2007","05","23",NA,"Brasil","Pernambuco",NA,"-34.9063987731934","-7.83416986465454",NA,NA,NA,"Planta estolonifera.; Planta estolonifera.",NA,NA,"Marques, JS","Igarassu","2007","06","05",NA,NA,"24709","auto",NA,NA,NA,NA,NA
"540","2021-03-01 11:50:42-03","UFPE","UFP","54310","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd","Marques, JS; Albuquerque, NA","73","2007","05","23",NA,"Brasil","Pernambuco",NA,"-34.9063987731934","-7.83416986465454",NA,NA,NA,"Planta estolonifera.; Planta estolonifera.","UFP054310",NA,"Marques, JS","Igarassu","2007","06","05",NA,NA,"24709","auto",NA,NA,NA,NA,NA
"541","2021-03-01 11:50:42-03","UFPE","UFP","11841","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd","Alves, M","UFP13395","1995","08","24",NA,"Brasil","Pernambuco",NA,"-35.4914016723633","-7.59111022949219",NA,NA,NA,NA,"UFP011841",NA,"Costa, MB; Silva, WC da","São Vicente Férrer","2004","04","13",NA,NA,"11339","auto",NA,NA,NA,NA,NA
"542","2019-07-31 14:33:13-03","CPATSA","HTSA","1718","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","S/C","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2020-09-12 05:00:02-03","US","US","417676","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","O. O. Miller & J. Johnston","185","1901","10","7","South America - Neotropics","Venezuela",NA,"El Valle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"544","2020-09-12 05:00:02-03","US","US","1038622","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. S. Hitchcock","17474","1920","1","14","South America - Neotropics","Guyana","Barima-Waini","Morawhanna, vic., Barima R.","-59.75","8.25",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"545","2020-09-12 05:00:02-03","US","US","3040461","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","H. S. McKee","10712","1963","9","19","South America - Neotropics","Suriname",NA,"Lelydorp","-55.26","5.7",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"546","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. Leclerc","O- 102",NA,NA,NA,"South America - Neotropics","French Guiana",NA,"Exploitation Mateo. Route de Mana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"547","2020-09-12 05:00:02-03","US","US","1069781","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","W. E. Broadway","43","1921","4","24","South America - Neotropics","French Guiana","Cayenne","Cayenne, vic.","-52.33","4.93",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"548","2020-09-12 05:00:02-03","US","US","3008265","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","J. R. de Mattos & N. F. Mattos","10158","1962","3","18","South America - Neotropics","Brazil","Amapá","Macapá, Serra do Navio",NA,NA,NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"549","2020-09-12 05:00:02-03","US","US","1038924","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. S. Hitchcock","16603","1919","10","30","South America - Neotropics","Guyana","Demerara-Mahaica","Georgetown, Promenade Gardens Park","-58.13","6.8",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"550","2020-09-12 05:00:02-03","US","US","1069830","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","W. E. Broadway","785","1921","7","12","South America - Neotropics","French Guiana","Cayenne","Cayenne, vic., Reservoir Hill, Matabon","-52.33","4.93",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"551","2020-09-12 05:00:02-03","US","US","2078790","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","B. Maguire & D. B. Fanshawe","32265","1951","10","24","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Imbaimadai Savannas, Pakaraima Mts., Upper Mazaruni River","-60.28","5.7","1200",NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"552","2020-09-12 05:00:02-03","US","US","1069812","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","W. E. Broadway","504","1921","6","15","South America - Neotropics","French Guiana","Cayenne","Cayenne, vic.","-52.33","4.93",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"553","2020-09-12 05:00:02-03","US","US","1038873","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. S. Hitchcock","17200","1919","12","11","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Penal Settlement, vic., W side of Essequibo River, near mouth of Mazaruni R., 3 mi SW of Bartica, Hill's Estate","-58.65","6.4",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"554","2020-09-12 05:00:02-03","US","US","3158709","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","J. Hoock","779","1955","11","9","South America - Neotropics","French Guiana",NA,"Approuague, Grand Crique, Village Saramacca","-52.38","4.4",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"555","2020-09-12 05:00:02-03","US","US","2954342","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","T. G. Tutin","958","1933","4","27","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Mazaruni Station","-58.65","6.4",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"556","2020-09-12 05:00:02-03","US","US","1914570","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","H. Rombouts","115","1935","8","7","South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"557","2020-09-12 05:00:02-03","US","US","725325","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","J. Kuyper","s.n.","1913",NA,NA,"South America - Neotropics","Suriname",NA,"Paramaribo, lower coast region along the Commewyne and Surinam Rivers",NA,NA,NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"558","2020-09-12 05:00:02-03","US","US","1039371","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","G. S. Jenman","4108","1887","9",NA,"South America - Neotropics","Guyana","U. Demerara-Berbice","Upper Demerara River",NA,NA,NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"559","2020-09-12 05:00:02-03","US","US","1039369","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","G. S. Jenman","4545","1888","10",NA,"South America - Neotropics","Guyana",NA,"Coast Region",NA,NA,NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"560","2020-09-12 05:00:02-03","US","US","3401252","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","S. A. Mori & S. Heald","24357","1997","3","15","South America - Neotropics","Guyana","Potaro-Siparuni","Iwokrama Rain Forest Reserve. Karupukari Village, base camp 2 km N on Essequibo R.","-58.63","4.69333","60",NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"561","2020-09-12 05:00:02-03","US","US","1866186","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis rhachiseta",NA,"J. T. Baldwin","3470","1944","2","25","South America - Neotropics","Brazil","Amazonas","Río Negro, Sao Felippe","-67.31","2.16",NA,NA,NA,NA,NA,NA,"Ebinger, J. E.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1","rhachiseta"
"562","2020-09-12 05:00:02-03","US","US","3214202","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","P. M. Peterson & D. Gopaul","7489","1989","6","14","South America - Neotropics","Guyana","Essequibo Isl-W. Demerara","S of Georgetown on Soesdyke-Linden Hwy ±5 mi. S of Loo River","-58.2167","6.28333","30",NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"563","2020-09-12 05:00:02-03","US","US","2779012","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. A. Pulle","155","1920","7",NA,"South America - Neotropics","Suriname",NA,"Sectie O","-55.26","5.31",NA,NA,NA,NA,NA,NA,"Henrard, J. T.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"564","2020-09-12 05:00:02-03","US","US","1611855","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","W. A. Archer","2358","1934","7","20","South America - Neotropics","Guyana","Barima-Waini","Koriabo R., Wauna, NW Dist.","-59.88","8.16",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"565","2020-09-12 05:00:02-03","US","US","1611856","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","W. A. Archer","2453","1934","8","15","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Mazaruni Forest Station, vic., Kakotashiro","-58.65","6.4",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"566","2020-09-12 05:00:02-03","US","US","2954344","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","T. G. Tutin","979","1933","6","9","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Mazaruni Station, Teak Plantation","-58.65","6.4",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"567","2020-09-12 05:00:02-03","US","US","2463439","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","R. L. Fróes","28014","1952","3","24","South America - Neotropics","Brazil","Amazonas","Río Içana, Sao Joaquim",NA,NA,NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"568","2020-09-12 05:00:02-03","US","US","1069789","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","W. E. Broadway","134","1921","5","9","South America - Neotropics","French Guiana","Cayenne","Cayenne, vic.","-52.33","4.93",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"569","2020-09-12 05:00:02-03","US","US","1069819","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","W. E. Broadway","626","1921","7","1","South America - Neotropics","French Guiana","Cayenne","Cayenne, vic.","-52.33","4.93",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"570","2020-09-12 05:00:02-03","US","US","927961","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","P. A. Sagot","686","1854",NA,NA,"South America - Neotropics","French Guiana",NA,"Iles du Salut","-52.58","5.28",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"571","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. Leclerc","O- 166",NA,NA,NA,"South America - Neotropics","French Guiana",NA,"Exploitation Mateo. Route de Mana",NA,NA,NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"572","2020-09-12 05:00:02-03","US","US","1866159","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","J. T. Baldwin","3394","1944","2","19","South America - Neotropics","Brazil","Amazonas","Río Negro, Camundé","-66.51","0.38",NA,NA,NA,NA,NA,NA,"Ebinger, J. E.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"573","2020-09-12 05:00:02-03","US","US","1866137","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","J. T. Baldwin","3329","1944","2","9","South America - Neotropics","Brazil","Amazonas","Río Negro, Barcellos","-62.96","-1",NA,NA,NA,NA,NA,NA,"Ebinger, J. E.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"574","2020-09-12 05:00:02-03","US","US","555598","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","R. Spruce","s.n.","1849","11",NA,"South America - Neotropics","Brazil","Pará","Santarem, vic.",NA,NA,NA,NA,NA,NA,NA,NA,"Ebinger, J. E.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"575","2020-09-12 05:00:02-03","US","US","1039372","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","G. S. Jenman","6036","1889","5",NA,"South America - Neotropics","Guyana",NA,"Coast lands",NA,NA,NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"576","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","P. M. Peterson, E. J. Judziewicz & H. Persaud","07432","1989","6","13","South America - Neotropics","Guyana",NA,"East Demerara District, 5 miles southeast of Georgetown, at La Bonne Intention Sugar Estate.","-58","6.67","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"577","2020-09-12 05:00:02-03","US","US","3158706","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","J. Hoock","781","1955","11","25","South America - Neotropics","French Guiana",NA,"Maroni, Ile Portal","-54.08","5.41",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"578","2020-09-12 05:00:02-03","US","US","3449989","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. M. Raynal","19927","1978","1","27","South America - Neotropics","French Guiana",NA,"Les Hattes, village Galibi, 25 km WNW de Mana","-53.95","5.75",NA,NA,NA,NA,NA,NA,"Raynal, A. M.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"579","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. Leclerc","O- 178",NA,NA,NA,"South America - Neotropics","French Guiana",NA,"Exploitation Mateo. Route de Mana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"580","2020-09-12 05:00:02-03","US","US","2119133","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Bro. Gines","2674","1951","12","1","South America - Neotropics","Venezuela",NA,"Cerro 80",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
