"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","typeStatus","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"672","2017-11-24 14:10:43-02","UFLA","ESAL","17628","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Ary T.O.Filho",NA,NA,NA,"Rocha, C",NA,NA,NA,"Brasil","Minas Gerais","Coqueiral","-45.440601348877","-21.1893997192383",NA,NA,NA,NA,"árvore; 13,5 m; ;; ripário",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"16658","auto",NA,NA,NA,NA,NA
"673","2017-11-24 14:10:43-02","UFLA","ESAL","17014","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Oliveira Filho, AT",NA,NA,NA,"Silva, VF",NA,NA,NA,"Brasil","Minas Gerais","Ibituruna","-44.7477989196777","-21.1525001525879",NA,NA,NA,NA,"árvore; 20m; ;; floresta",NA,NA,NA,NA,"19",NA,"Faz. Coqueiro",NA,NA,"13047","auto",NA,NA,NA,NA,NA
"674","2017-11-24 14:10:43-02","UFLA","ESAL","16825","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record",NA,NA,NA,NA,"Botrel, RT",NA,NA,NA,"Brasil","Minas Gerais","Ingaí","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA
"675","2018-10-09 16:31:21-03","UFLA","ESAL","21280","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Andreia F. Silva",NA,NA,NA,"Silva, AF; João Anotnio Argenta, Marisa, A",NA,NA,NA,"Brasil","Minas Gerais","Ingaí","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,"árvore; 7m; com cerca de 12cm, verdes;",NA,NA,NA,NA,"315/620",NA,"Reserva do Boqueirão",NA,NA,"16664","auto",NA,NA,NA,NA,NA
"676","2017-11-24 14:10:43-02","UFLA","ESAL","1913","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","R.M.Santos; P.F.Santos",NA,NA,NA,"R.M.Santos; P.F.Santos",NA,NA,NA,"Brasil","Minas Gerais","Juvenilia","-44.1603012084961","-14.2624998092651",NA,NA,NA,NA,"árvore; 11m; branca;; caatinga",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"40104","auto",NA,NA,NA,NA,NA
"677","2017-11-24 14:10:43-02","UFLA","ESAL","17134","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Oliveira Filho, AT",NA,NA,NA,"Carvalho, WAC",NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande","-44.1960983276367","-21.468599319458",NA,NA,"1","1","árvore; 9m; ;; floresta",NA,NA,NA,NA,"56",NA,NA,NA,NA,"15268","auto",NA,NA,NA,NA,NA
"678","2017-11-24 14:10:43-02","UFLA","ESAL","23053","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Berg, E V D",NA,NA,NA,"Castro, GC",NA,NA,NA,"Brasil","Minas Gerais","Santo Antônio do Amparo","-44.9188995361328","-20.9463996887207",NA,NA,"1","1","arvoreta; 2m; ;; floresta",NA,NA,NA,NA,"140",NA,"Fragmento de Floresta estacional semidecidual",NA,NA,"19303","auto",NA,NA,NA,NA,NA
"679","2017-11-24 14:10:43-02","UFLA","ESAL","25301","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record",NA,NA,NA,NA,"Naves, RP",NA,NA,NA,"Brasil","Minas Gerais","Varginha","-45.4303016662598","-21.551399230957",NA,NA,NA,NA,"árvore; 5m; ;; floresta",NA,NA,NA,NA,"14",NA,"Parque São Francisco",NA,NA,"17646","auto",NA,NA,NA,NA,NA
"680","2021-01-26 13:54:26-03","IMA","MAC","16384","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","H.C.Lima","2006",NA,NA,"M.A.B.L.Machado","2002","04","11","Brasil","Alagoas","Coruripe","-36.300422","-10.213894","-36.300422","-10.213894",NA,NA,"Árvore com ca. de 10m de alt. Flor amarela (ausente).; Mata Atlântica","MAC0016384",NA,NA,NA,"220",NA,"Usina Coruripe, Fazenda Capiatã A. Mata em encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2021-01-26 13:54:26-03","IMA","MAC","17284","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","L.P.Queiroz","2006",NA,NA,"R.P.Lyra-Lemos; et al.","2003","03","20","Brasil","Alagoas","São Miguel dos Campos","-36.224481","-9.762544","-36.224481","-9.762544",NA,NA,"Árvore, ca. de 5m de alt. Flor branca. Frutos verdes.; Mata Atlântica","MAC0017284",NA,NA,NA,"7520",NA,"Área da reserva da Atol cimentos.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2021-01-26 13:54:26-03","IMA","MAC","37495","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record",NA,NA,NA,NA,"G.B.Siqueira; L.M.Barbosa","2009","03","15","Brasil","Alagoas","Arapiraca","-37.103056","-10.256944","-37.103056","-10.256944",NA,NA,"Árvore ca. de 7m de altura. Inflorescência esverdeada.; Caatinga.","MAC0037495",NA,NA,NA,"52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2021-01-26 13:54:26-03","IMA","MAC","22550","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","L.P.Queiroz","2006",NA,NA,"A.L.S.Santos","2005","06","11","Brasil","Alagoas","Junqueiro","-36.476217","-9.922986","-36.476217","-9.922986",NA,NA,"Árvore ca. de 10m de altura. Estéril.; Floresta Estacional.","MAC0022550",NA,NA,NA,"95",NA,"Fazenda Ribeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2021-01-26 13:54:26-03","IMA","MAC","24369","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Santos, MR dos","2007",NA,NA,"R.P.Lyra-Lemos","2006","03","25","Brasil","Alagoas","Mata Grande","-37.705556","-9.125","-37.705556","-9.125",NA,NA,"Árvore ca. 6 m de altura.; Mata Serrana de Brejo de Altitude.","MAC0024369",NA,NA,NA,"9410",NA,"Sítio de Sr. João, antes do topo da Serra.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2021-01-26 13:54:26-03","IMA","MAC","24382","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Santos, MR dos","2007",NA,NA,"R.P.Lyra-Lemos","2006","03","25","Brasil","Alagoas","Mata Grande","-37.705556","-9.125","-37.705556","-9.125",NA,NA,"Árvore ca. 3 m de altura.; Mata Serrana de Brejo de Altitude.","MAC0024382",NA,NA,NA,"9423",NA,"Sítio de Sr. João, antes do topo da Serra.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2021-01-26 13:54:26-03","IMA","MAC","24412","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Santos, MR dos","2007",NA,NA,"R.P.Lyra-Lemos; et al.","2006","03","26","Brasil","Alagoas","Mata Grande","-37.7075","-9.129722","-37.7075","-9.129722",NA,NA,"Árvore ca. de 4m de altura. Frutos verdes.; Mata Serrana de Brejo de altitude.","MAC0024412",NA,NA,NA,"9460",NA,"Mata Pau Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2021-01-26 13:54:26-03","IMA","MAC","24496","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","R.P.Lyra-Lemos","2006",NA,NA,"A.L.S.Santos","2006","04","23","Brasil","Alagoas","Junqueiro","-36.425","-9.903889","-36.425","-9.903889",NA,NA,"Árvore ca. de 14m de altura. Flores cremes.; Floresta Estacional.","MAC0024496",NA,NA,NA,"240",NA,"Olho D'água- Pioneira.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2021-01-26 13:54:26-03","IMA","MAC","2984","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Chagas-Mota","2008",NA,NA,"M.N.Rodrigues; et al.","1983","08","22","Brasil","Alagoas","Coité do Nóia","-36.594928","-9.634839","-36.594928","-9.634839",NA,NA,"Arbusto com ca. de 20m de altura. Flores cremes.; Caatinga.","MAC0002984",NA,NA,NA,"624",NA,"Fazenda Boa Esperança.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2021-01-26 13:54:26-03","IMA","MAC","30405","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record",NA,NA,NA,NA,"Bruno","2002","08","31","Brasil","Sergipe","São Cristovão","-37.207111","-11.092019","-37.207111","-11.092019",NA,NA,"Árvore ca. 4m de altura.","MAC0030405",NA,NA,NA,"s.n.",NA,"Campus UFS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2021-01-26 13:54:26-03","IMA","MAC","4934","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","P.S.Ribeiro","2013","06","13","M.M.Santos","1984","06","11","Brasil","Bahia","Ibiquera","-40.9323","-12.648914","-40.9323","-12.648914",NA,NA,"Árvore com ca. de 6,5m de altura, fenerófita. DAP de 14cm, diâmetro da copa com apróx. 3,0m. Caule reto. Frutos tipo legume.; Floresta Estacional Decidual.","MAC0004934",NA,NA,NA,"105",NA,"Entre Ibiquera, Relervo suave-ondulado, solo argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2021-01-26 13:54:26-03","IMA","MAC","4952","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","E.C.O.Chagas","2008","05","06","M.M.Santos","1984","05","25","Brasil","Bahia","Coribe","-44.457269","-13.828469","-44.457269","-13.828469",NA,NA,"Árvore ca. de 7m de altura. (Fenerófita), DAP 22cm, diâmetro da copa de 4,5m , caule reto. Frutos tipo legume.; Floresta Estacional Decidual.","MAC0004952",NA,NA,NA,"1989",NA,"Próximo a Lagoa.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2021-01-26 13:54:26-03","IMA","MAC","62148","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","E.C.O.Chagas","2012","06","21","M.C.S.Mota; E.C.O.Chagas; C.B.A.Leite","2012","06","21","Brasil","Alagoas","Coruripe","-36.187778","-10.9","-36.187778","-10.9",NA,NA,"Árvore ca. 7 m de alt. Frutos verdes.; Mata Atlântica.","MAC0062148",NA,NA,NA,"11555",NA,"Usina Coruripe, Fazenda Capiatã.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2021-01-26 13:54:26-03","IMA","MAC","18207","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","M.P.Amorim","2019",NA,NA,"A.G.Silva; F.L.R.Filardil; R.D.Ribeiro; M.C.Souza; L.A.Pereira","2008","08","13","Brasil","Pernambuco","RPPN Fazenda Bitury","-36.346017","-8.708747","-36.346017","-8.708747",NA,NA,"Árvore ca. 10 m. Coletada a margem da estrada que corta o fragmento do Bitury. Frutos imaturos verdes.","MAC0018207",NA,NA,NA,"1284",NA,"Município de Brejo da Madre de Deus.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2021-01-26 13:54:26-03","IMA","MAC","49110","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","E.C.O.Chagas","2010","08","20","Chagas-Mota","2010","08","20","Brasil","Alagoas","Coité do Nóia","-36.5786018371582","-9.63222026824951",NA,NA,NA,NA,"Árvore ca. 10 m de altura. Estéril.; Agreste.","MAC0049110",NA,NA,NA,"8149",NA,"Pereiro Velho.",NA,NA,"7660","auto",NA,NA,NA,NA,NA
"695","2021-01-26 13:54:26-03","IMA","MAC","42853","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","E.C.O.Chagas","2009","07","11","Chagas-Mota","2009","07","11","Brasil","Alagoas","Maravilha","-37.3499984741211","-9.23556041717529",NA,NA,NA,NA,"Árvore ca. 5 m de altura. Estéril.; Brejo de Altitude.","MAC0042853",NA,NA,NA,"4373",NA,"Serra da Caiçara.",NA,NA,"23051","auto",NA,NA,NA,NA,NA
"696","2021-01-26 13:54:26-03","IMA","MAC","45346","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","E.C.O.Chagas","2010","01","21","Chagas-Mota","2010","01","21","Brasil","Alagoas","Maribondo","-36.3053016662598","-9.57721996307373",NA,NA,NA,NA,"Árvore ca. 9 m de altura. Estéril.; Mata Atlântica.","MAC0045346",NA,NA,NA,"6850",NA,"Fazenda Boca da Mata.",NA,NA,"12497","auto",NA,NA,NA,NA,NA
"697","2021-01-26 13:54:26-03","IMA","MAC","41616","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","E.C.O.Chagas","2009","05","08","Chagas-Mota; A.I.L.Pinheiro; S.Cavalcanti","2009","05","08","Brasil","Alagoas","Mar Vermelho","-36.3880996704102","-9.44750022888184",NA,NA,NA,NA,"Árvore ca. 8 m de altura. Estéril.; Mata Pluvial Atlântica.","MAC0041616",NA,NA,NA,"3742",NA,"Fazenda Canadá.",NA,NA,"12091","auto",NA,NA,NA,NA,NA
"698","2021-01-26 13:54:26-03","IMA","MAC","42629","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","E.C.O.Chagas","2009","06","30","Chagas-Mota","2009","06","25","Brasil","Alagoas","Quebrangulo","-36.4710998535156","-9.31888961791992",NA,NA,NA,NA,"Árvore ca. 7 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","MAC0042629",NA,NA,NA,"4149",NA,"Serra das Guaribas.",NA,NA,"16583","auto",NA,NA,NA,NA,NA
"699","2021-01-26 13:54:26-03","IMA","MAC","42662","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","E.C.O.Chagas","2009","06","30","Chagas-Mota","2009","06","25","Brasil","Alagoas","Quebrangulo","-36.4710998535156","-9.31888961791992",NA,NA,NA,NA,"Árvore ca. 7 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","MAC0042662",NA,NA,NA,"4182",NA,"Serra das Guaribas.",NA,NA,"16583","auto",NA,NA,NA,NA,NA
"700","2021-01-26 13:54:26-03","IMA","MAC","46013","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","E.C.O.Chagas","2010","01","31","Chagas-Mota","2010","01","31","Brasil","Alagoas","Santana do Ipanema","-37.2453002929688","-9.37833023071289",NA,NA,NA,NA,"Árvore ca. 12 m de altura. Estéril.; Caatinga.","MAC0046013",NA,NA,NA,"7517",NA,"Serra do Gugi.",NA,NA,"22938","auto",NA,NA,NA,NA,NA
"701","2021-01-26 13:54:26-03","IMA","MAC","44585","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","E.C.O.Chagas","2009","10","04","Chagas-Mota; V.G.Ramalho","2009","10","04","Brasil","Alagoas","São Sebastião","-36.55419921875","-9.93360996246338",NA,NA,NA,NA,"Árvore ca. 10 m de altura. Frutos marrons.; Mata Atlântica.","MAC0044585",NA,NA,NA,"6089",NA,"Fazenda Indiana.",NA,NA,"16608","auto",NA,NA,NA,NA,NA
"702","2021-01-26 13:54:26-03","IMA","MAC","22515","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","L.P.Queiroz","2006",NA,NA,"A.I.L.Pinheiro","2005","04","13","Brasil","Alagoas","Teotônio Vilela","-36.3527984619141","-9.90528011322021",NA,NA,NA,NA,"com ca. de 5m de altura. Frutos imaturos verdes.","MAC0022515",NA,NA,NA,"296",NA,"Próximo ao rio Piauí no Povoado de Sucupira.",NA,NA,"19436","auto",NA,NA,NA,NA,NA
"703","2021-01-26 13:54:26-03","IMA","MAC","37321","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","E.C.O.Chagas","2009","02","28","Chagas-Mota","2009","02","28","Brasil","Alagoas","Viçosa","-36.2407989501953","-9.3713903427124",NA,NA,NA,NA,"Árvore ca. 6 m de altura. Estéril.; Mata Pluvial Atlântica.","MAC0037321",NA,NA,NA,"2170",NA,"Serra Dois Irmãos, Margem do Rio Paraíba.",NA,NA,"18701","auto",NA,NA,NA,NA,NA
"704","2021-01-26 13:54:26-03","IMA","MAC","9523","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Chagas-Mota","2008",NA,NA,"H.P.Bautista","1984","03","14","Brasil","Bahia","Iraquara","-41.6194000244141","-12.2486000061035",NA,NA,NA,NA,"Árvore com ca. de 4,5m de altura (fenerófita). Inflorecência terminal capituliformes com flores alvas; Estepe arbórea ( Caatinga).","MAC0009523",NA,NA,NA,"947",NA,"Fazenda Boa Vista.",NA,NA,"29224","auto",NA,NA,NA,NA,NA
"705","2021-01-26 13:54:26-03","IMA","MAC","9522","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Chagas-Mota","2008",NA,NA,"H.P.Bautista","1984","03","15","Brasil","Bahia","Iraquara","-41.6194000244141","-12.2486000061035",NA,NA,NA,NA,"Árvore com ca. de 10m de altura, DAP com ca. de 30cm, diâmetro da copa de aproximadamente 6m, caule esbranquiçado. Inflorescência de cor branca Frutos tipo legume imaturo de cor verde.; Caatinga","MAC0009522",NA,NA,NA,"954",NA,"Próximo ao Santo Soares.",NA,NA,"29224","auto",NA,NA,NA,NA,NA
"706","2021-01-26 13:54:26-03","IMA","MAC","14457","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Chagas-Mota","2008",NA,NA,"M.N.Rodrigues","2001","03","07","Brasil","Pernambuco","Camutanga","-35.2743988037109","-7.40693998336792",NA,NA,NA,NA,"Árvore com ca. de 7m de altura. Flores cremes. Botões verdes.; Mata estacional Semi-decidual.","MAC0014457",NA,NA,NA,"1624",NA,"Mata de Olho D#?#água.",NA,NA,"10156","auto",NA,NA,NA,NA,NA
"707","2021-01-26 13:54:26-03","IMA","MAC","8904","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Moura, FBP","1999",NA,NA,"Moura, FBP","1996","06","06","Brasil","Pernambuco","Jataúba","-36.4963989257812","-7.98999977111816",NA,NA,NA,NA,"Árvore com de 4m de altura.; Mata serrana.","MAC0008904",NA,NA,NA,"466",NA,"Fazenda Balame, brejo de altitude.",NA,NA,"29263","auto",NA,NA,NA,NA,NA
"708","2014-11-06 16:17:03-02","UFPB","EAN","17602","S","Plantae","Fabaceae","Albizia","cf. polycephala","Albizia cf. polycephala","(Benth.) Kilip ex Record",NA,NA,NA,NA,"E. M. Almeida; L. P. Félix","2011","09","14","Brasil","Paraíba","Areia","-35.6917","-6.96333",NA,NA,NA,NA,"Árvore, frutos maduros marrons.",NA,NA,NA,NA,"206",NA,"Margem da estrada",NA,NA,"15425","auto",NA,NA,NA,NA,NA
"709","2014-11-06 16:10:58-02","UFPB","EAN","17604","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Kilip ex Record",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta, flores marrons.",NA,NA,NA,NA,"13656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2014-11-06 16:17:03-02","UFPB","EAN","249","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Kilip ex Record","A. C. A. Moura","1994","05",NA,NA,"1944","01","25","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2014-11-06 16:17:03-02","UFPB","EAN","132","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Kilip ex Record","A. C. A. Moura","1994","05",NA,NA,"1944","01","25","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2014-11-06 16:17:03-02","UFPB","EAN","97","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Kilip ex Record","A. C. A. Moura","1994","05",NA,NA,"1944","09","09","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Frutos.",NA,NA,NA,NA,NA,NA,"Capoeirões de lugares altos e pouco úmidos",NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2014-11-06 16:17:03-02","UFPB","EAN","20618","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala",NA,"J. M. P. Cordeiro","2014","07","03",NA,"1980","12","02","Brasil","Paraíba","Areia","-35.6917","-6.96333",NA,NA,NA,NA,"Árvore com 2 troncos brotando de um pé cortado, de 5-6 m, DAP 4 cm, ramos cortados com indumento ferrugíneo, folíolos verdes.Habitat: Terrestre",NA,NA,NA,NA,"233",NA,"Mata do Pau-Ferro, picada dos postes",NA,NA,"15425","auto",NA,NA,NA,NA,NA
"714","2014-11-06 16:17:03-02","UFPB","EAN","14086","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Kilip ex Record",NA,NA,NA,NA,NA,"2008","04","09","Brasil","Paraíba","Dona Inês","-35.2917","-6.60333",NA,NA,NA,NA,"Árvore com cerca de 12 m.",NA,NA,NA,NA,"60",NA,"Encontrada no Interior da Mata",NA,NA,"40319","auto",NA,NA,NA,NA,NA
"715","2014-11-06 16:17:03-02","UFPB","EAN","13075","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Kilip ex Record","Abreu, D. B. O.","2008","04","17","J. G. B.; et al.","2008","03","01","Brasil","Paraíba","Areia","-35.6917","-6.96333",NA,NA,NA,NA,"Arbóreo, cerca de 8 m de altura, com inflorescência amareladas, frutos em formato de vagens.",NA,NA,NA,NA,"31",NA,"Próximo a casa do professor L. P. Félix, CCA - UFPB",NA,NA,"15425","auto",NA,NA,NA,NA,NA
"716","2014-11-06 16:17:03-02","UFPB","EAN","13073","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Kilip ex Record",NA,NA,NA,NA,NA,"2008","02","23","Brasil","Paraíba","Areia","-35.6917","-6.96333",NA,NA,NA,NA,"Árvore, cerca de 6 m, flores brancas - amareladas, não foi encontrado frutos, caule lignificado.",NA,NA,NA,NA,"36",NA,"Campus - II CCA - UFPB próximo a casa de Marcos",NA,NA,"15425","auto",NA,NA,NA,NA,NA
"717","2014-11-06 16:17:03-02","UFPB","EAN","103","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Kilip ex Record","Cristiana L. Cavalcanti","1988","04","26",NA,"1958","01","21","Brasil","Ceará","Serra do Besouro",NA,NA,NA,NA,NA,NA,"Árvore com 20 m de altura, flores amarelas - pálidas, folhas ferrugíneas tomentosas, folíolos pequenos, flores miúdas, vagem plana.",NA,NA,NA,NA,"476",NA,"Sítio Serrinha",NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2014-11-06 16:17:03-02","UFPB","EAN","19746","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Kilip ex Record",NA,NA,NA,NA,NA,"2013","01","25","Brasil","Paraíba","Areia","-35.6917","-6.96333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57",NA,"Mata do CCA - UFPB",NA,NA,"15425","auto",NA,NA,NA,NA,NA
"719","2014-11-06 16:17:03-02","UFPB","EAN","14173","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala",NA,NA,NA,NA,NA,NA,"2008","08","30","Brasil","Paraíba","Areia","-35.6917","-6.96333",NA,NA,NA,NA,"Arbóreo, flores brancas, árvore com cerca de 8 m de altura, frutos em formato de vagens, folhas compostas e opostas.",NA,NA,NA,NA,"16",NA,"Subida para o setor de Botânica - CCA - UFPB",NA,NA,"15425","auto",NA,NA,NA,NA,NA
"720","2014-11-06 16:17:03-02","UFPB","EAN","13077","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Kilip ex Record","L. P. Félix","2008","04","20",NA,"2008","02","02","Brasil","Paraíba","Areia","-35.6917","-6.96333",NA,NA,NA,NA,"Arbóreo, com cerca de 8 a 10 m de altura, flores amarelas, folhas compostas e bipinadas.",NA,NA,NA,NA,"740",NA,"Próximo ao PPG - CCA - UFPB",NA,NA,"15425","auto",NA,NA,NA,NA,NA
"721","2014-11-06 16:17:03-02","UFPB","EAN","19739","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Kilip ex Record","L. P. Félix","2011","12","17",NA,"2011","11","17","Brasil","Paraíba","Serra da raíz","-35.4439","-6.68667",NA,NA,NA,NA,"Árvore, flores brancas.",NA,NA,NA,NA,"18",NA,"Sítio Boa Ventura",NA,NA,"7111","auto",NA,NA,NA,NA,NA
"722","2014-11-06 16:17:03-02","UFPB","EAN","5434","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Kilip ex Record","L. P. Félix","1990","05","09","L. P. Félix; E. S. Santana","1990","03","08","Brasil","Paraíba","Rio Bravo",NA,NA,NA,NA,NA,NA,"Árvore, flores esverdeadas.Habitat: Terrestre",NA,NA,NA,NA,"2834",NA,"Mata do Maracujá, Sema 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2014-11-06 16:17:03-02","UFPB","EAN","5590","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Kilip ex Record","L. P Félix","1990","03","29","L. P. Félix; E. S. Santana","1989","12","21","Brasil","Paraíba","Mamanguape","-35.1261","-6.83861",NA,NA,NA,NA,"Árvore, flores brancas, os folíolos são utilizados como enchimento dos guadores de selas.Habitat: Terrestre",NA,NA,NA,NA,"2625",NA,"Lagoa dos Patos, Sema I",NA,NA,"36853","auto",NA,NA,NA,NA,NA
"724","2014-11-06 16:17:03-02","UFPB","EAN","13074","S","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Kilip ex Record","L. P. Félix","2008","03","10","J. G. B.; et al.","2008","03","01","Brasil","Paraíba","Areia","-35.6917","-6.96333",NA,NA,NA,NA,"Arbóreo, flores brancas amareladas.",NA,NA,NA,NA,"31",NA,"Campus - II CCA - UFPB",NA,NA,"15425","auto",NA,NA,NA,NA,NA
