"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","infraspecificEpithet","sex"
"1390","2019-05-06 11:58:24-03","UFU","HUFU","43836","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Nakajima, J.N.; Romero, R.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","4168","2005","12","09","Brasil","Minas Gerais",NA,"Região da Represa de Furnas., Morro em frente a Pousada do Rio Turvo.",NA,NA,NA,NA,NA,NA,"Árvore, ca. 2 m. Cálice e corola creme, anteras amarelas.; Campo rupestre.","HUFU00040193","HUFU00040193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391","2019-05-06 11:58:24-03","UFU","HUFU","43927","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Romero, R.; Nakajima, J.N.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","7415","2005","12","08","Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Trilha Paraíso Perdido, ca. de 5 km da rodovia MG 050.",NA,NA,NA,NA,NA,NA,"Arbusto, ca. 0,2 m. Cálice e corola creme. Estames amarelos.; Campo rupestre.","HUFU00040258","HUFU00040258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392","2020-08-04 12:48:10-03","UFU","HUFU","44636","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Romero, R.; Bernardes, P.H.N.; Hattori, E.K.O.; Arantes, A.A.A. & Freitas, F.S.","7625","2006","02","16","Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Paraiso Perdido.",NA,NA,NA,NA,NA,NA,"Arvoreta ca. de 2 m. Cálice e corola creme-esverdeada.; Campo rupestre.","HUFU00040259","HUFU00040259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393","2020-08-04 12:48:10-03","UFU","HUFU","44781","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Romero, R.; Bernardes, P.H.N.; Hattori, E.K.O.; Arantes, A.A.A. & Freitas, F.S.","7642","2006","02","16","Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada depois do paraíso Perdido, em direção ao pardão.",NA,NA,NA,NA,NA,NA,"Arvoreta, ca. de 2 m. Cúpula verde.; Cerrado de altitude.","HUFU00040195","HUFU00040195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394","2019-05-06 11:58:24-03","UFU","HUFU","46211","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4358","2006","10","26","Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Mineradora Gabi Extrações, depois do terceiro córrego.",NA,NA,NA,NA,NA,NA,"Árvore ca. de 3 m. Cálice e corola cremes, anteras amarelas.; Campo rupestre.","HUFU00040187","HUFU00040187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395","2019-05-06 11:58:24-03","UFU","HUFU","56060","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Parcelas Permanentes em Floresta Estacional Semidecidual - PPFES","595","2009","01",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda São Pedro - Itaú","-47.515278","-18.930833","-47.515278","-18.930833",NA,NA,"Árvore, ca. 23 m.; Floresta estacional semidecidua.","HUFU00012075","HUFU00012075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396","2019-05-06 11:58:24-03","UFU","HUFU","7245","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Araújo, G.M.","s.n.","1994","11","13","Brasil","Minas Gerais","Araguari","Bosque John Kennedy","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Arbórea, ca. 15 m. Botão floral creme-esverdeado.; Mata mesófila.","HUFU00012094","HUFU00012094",NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"1397","2019-05-06 11:58:24-03","UFU","HUFU","13535","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Mota, A.L.P.","1050","1991","12","11","Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo mineiro.","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Árvore, ca. 10 m. FLores creme de aroma suave&nf;; Mata do Vasco.","HUFU00012083","HUFU00012083",NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"1398","2019-05-06 11:58:24-03","UFU","HUFU","13173","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Mota, A.L.P.","80","1991","01","28","Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo mineiro.","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Árvore, ca. 8 m.; Cerrado.","HUFU00012084","HUFU00012084",NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"1399","2020-08-04 12:48:10-03","UFU","HUFU","45134","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Romero, R.; Arantes, A.A.A.; Bernardes, P.H.N.; Silva, M.A.O.; Caixeta, F.; et al.","7742","2006","07","12","Brasil","Minas Gerais","Capitólio","Região da represa de Furnas, Paraíso Perdido, ca. 5 km da rodovia MG 050.","-46.0499992370605","-20.6152992248535",NA,NA,NA,NA,"Árvore, ca. 2 m. Frutos imaturos verdes.; Campo rupestre.","HUFU00040194","HUFU00040194",NA,NA,NA,NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA
"1400","2019-05-06 11:58:24-03","UFU","HUFU","31098","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Volpi, R.L.","2003","07",NA,"Romero, R.; Nakajima, J.N.; Volpi, R.L.; Pacheco, R.A. & Faria, C.A.","6741","2003","03","13","Brasil","Minas Gerais","Delfinópolis","Fazenda Águas da Serra, Trilha das cachoeiras.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"Arvoreta 2 m. Cálice e corola alvos, anteras cremes.; Campo rupestre.","HUFU00040197","HUFU00040197",NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA
"1401","2019-05-06 11:58:24-03","UFU","HUFU","29472","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Volpi, R.L.",NA,NA,NA,"Nakajima, J.N.; Pacheco, R.A.; Volpi, R.L. & Silva, S.M.","3307","2002","12","04","Brasil","Minas Gerais","Delfinópolis","Paraíso Selvagem, Trilha para Salto Solitário.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"Arvoreta ca. de 1,8 m. Cálice e corola creme, estames amarelos.; Campo rupestre.","HUFU00040240","HUFU00040240",NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA
"1402","2019-05-06 11:58:24-03","UFU","HUFU","38088","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Santos, C.P.","2004","10","20","Faria, C.A.; Silva, M.C.; Ferreira, A.F.; Santos, C.P. & Lima, M.O.","56","2004","09","14","Brasil","Minas Gerais","Delfinópolis","Trilha da Escada de Pedra","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"Subarbusto. Frutos imaturos verdes, pedúnculos vermelhos.; Campo rupestre.","HUFU00040238","HUFU00040238",NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA
"1403","2019-05-06 11:58:24-03","UFU","HUFU","38149","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Faria, C.A.","2004","10","27","Hattori, E.K.O.; Faria, C.A. & Magalhães, C.C.","382","2004","09","14","Brasil","Minas Gerais","Delfinópolis","Trilha da Escada de Pedras","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"Subarbusto, ca. 1,2 m. Frutos imaturos verdes e maduros nigrescentes.; Campo rupestre.","HUFU00040237","HUFU00040237",NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA
"1404","2019-05-06 11:58:24-03","UFU","HUFU","33065","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Romero, R.","2003","07",NA,"Volpi, R.L.; Romero, R.; Pacheco, R.A.; Mendonça, I.; Cruz, M.P.; Alves, A.S. & Carvalho, S.M","628","2003","05","15","Brasil","Minas Gerais","Delfinópolis","Trilha Escada de Pedras","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"Arvoreta, ac. 1,8 m. Frutos imaturos verdes.; Campo rupestre.","HUFU00040234","HUFU00040234",NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA
"1405","2019-05-06 11:58:24-03","UFU","HUFU","2547","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Araújo, G.M.","678","1989","11","12","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 4 m.; Mata mesofila.","HUFU00012087","HUFU00012087",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"1406","2019-05-06 11:58:24-03","UFU","HUFU","2708","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Schiavini, I.","1990","08","02","Schiavini, I.","279","1990","03","07","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 20 m.; Mata de galeria.","HUFU00012078","HUFU00012078",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"1407","2019-05-06 11:58:24-03","UFU","HUFU","2603","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Baitello, J.B.","1992","07","30","Araújo, G.M.","733","1990","07","27","Brasil","Minas Gerais","Uberlândia","Fazenda do Glória","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 15 m.; Mata mesofila semidecidua.","HUFU00012079","HUFU00012079",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"1408","2019-05-06 11:58:24-03","UFU","HUFU","10330","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Guilherme, F.A.G.","1995","02","23","Guilherme, F.A.G.","151","1995","11","17","Brasil","Minas Gerais","Uberlândia","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 7 m. Corola creme, anteras amarelas.; Borda da mata mesofitica.","HUFU00012101","HUFU00012101",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"1409","2019-05-06 11:58:24-03","UFU","HUFU","27505","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Fleury-Silva, H.R.","2003","05","24","Pacheco, R.A.; Volpi, R.; Nakajima, J.N. & Romero, R.","28","2001","09","13","Brasil","Minas Gerais","Uberlândia","Parque Municipal Victório Siquerolli, Trilha atrás do Museu.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 12 m. Frutos verdes.; Interior do cerradão.","HUFU00012081","HUFU00012081",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"1410","2020-08-20 20:39:28-03","UFSC","FLOR","30378","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Vaz, A.M.S.F.","1987",NA,NA,"Pastore, U.; Klein, R.M.","118","1986","10","23","Brasil","Mato Grosso do Sul","Naviraí","R. Laranjaí, 3 km sul.","-54.233333","-22.883333","54º14'W","22º53'S","280","280","árvore, fanerófita, flor com, 8m altura. Folha SF.21-Z-B; ponto 61; DAP 0,20 m; diâmetro da copa 4 m; freqüência alta; Frequência local de 80%","FLOR0030378",NA,NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1411","2020-08-20 14:57:02-03","UFSC","FLOR","42599","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Baitello, J.B.","2008","06","30","Aguiar, O.T.; Almeida, R.S. & Baitello, J.B.","853","2008","06","25","Brasil","São Paulo","Itapeva","Estação Ecológica, banhado.","-49.098611","-24.081667","49º5'55''W","24º4'54''S","750","750","arvoreta, flor verde. Recebido de SPSF Nº 4296.","FLOR0042599",NA,NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412","2020-08-20 14:57:02-03","UFSC","FLOR","6809","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Brotto, M.L.","2013","12","19","Smith, L.B.; Klein, R.M.","14848","1965","01","19","Brasil","Paraná","Sengés","Fazenda Morungava, Rio Funil.","-49.366667","-24.133333","49º22'W","24º8'S","800","800",NA,"FLOR0006809",NA,NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413","2020-08-20 14:57:02-03","UFSC","FLOR","42598","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Baitello, J.B.","2003","10","24","Oliveira, N.M. de","9","2003","09","18","Brasil","Mato Grosso do Sul","Iguatemi","Borda da mata.","-54.5611000061035","-23.6802997589111",NA,NA,NA,NA,"árvore, flor com fruto, 4m altura. Recebido de SPSF Nº 32564.","FLOR0042598",NA,NA,NA,NA,NA,NA,"Laurales","71460","auto",NA,NA,NA,NA,NA,NA,NA
"1414","2020-08-20 14:57:02-03","UFSC","FLOR","68126","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Assis, L.C.S.","2005","07","14","Assis, L.C.S.; Monguilhott, L.M.; Santos, M.S.; Trovó, M.L.O.","1105","2005","07","14","Brasil","Minas Gerais","Lima Duarte","Parque Estadual da Serra da Ibitipoca, Gruta do Monjolinho.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Árvore ca. 15m alt., Formação florestal, na borda da floresta. Folhas discolores. Frutos e cúpulas verdes, imaturos. Material em Sílica-gel. Duplicata de SPF 170514","FLOR0068126",NA,NA,NA,NA,NA,NA,"Laurales","30417","auto",NA,NA,NA,NA,NA,NA,NA
"1415","2020-03-10 19:41:25-03","UFMT","UFMT","41886","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Brotto, M.L.","2012","12","19","Siqueira, E.L.; et al","501","2011","12","02","Brasil","Paraná","Tuneiras do Oeste","Reserva Biológica das Perobas.","-52.738028","-23.880806","-52.738028","-23.880806","557","557","Árvore ca. 10m de altura, heliófita. Botões florais alvos.; Floresta estacional semidecidual submontana. Relevo suave ondulado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416","2019-12-18 18:37:27-03","UFMT","UFMT","43189","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Brotto, M.L.","2016","04","10","Molina, L.S.; et al","s.n.","2014","11","08","Brasil","Paraná","Terra Rica","Fazenda Santo Antônio II.","-58.74565","-22.76365","-58.74565","-22.76365","395","395","árvore ca.10m, heliófita, botões florais verdes.; Relevo suave ondulado; vegetação Floresta Estacional Semidecidual Submontana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417","2019-12-19 18:40:22-03","UFMT","UFMT","26762","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Pinto, J.R.R.","1999","03",NA,"Pinto, J.R.R.","065","1999","02",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Parque Nacional da Chapada dos Guimarães.","-55.749698638916","-15.460599899292",NA,NA,"500","500","Arbórea de 3m de altura.; Floresta de Vale do Véu de Noiva.",NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"1418","2021-03-05 18:39:06-03","UFMT","UFMT","15691","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Oliveira-Filho, A.T.","1996","12",NA,"Pinto, J.R.R.","65","1996","11",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Parque Nacional da Chapada dos Guimarães, Véu-de-Noiva.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,"Arbórea de 5m de altura.; Floresta de Vale.",NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"1419","2019-12-19 18:40:22-03","UFMT","UFMT","16091","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Assis, L.C.S.","2004","07","20","Hatschbach, G.; Silva, J.M.","51507","1987","10","21","Brasil","Mato Grosso do Sul","Iguatemi","Rodovia MT-642.","-54.5611000061035","-23.6802997589111",NA,NA,"400","400","Árvore de 6m de altura. Frutos pretos.; Mata.",NA,NA,NA,NA,NA,NA,NA,NA,"71460","auto",NA,NA,NA,NA,NA,NA,NA
"1420","2020-03-10 19:41:25-03","UFMT","UFMT","41860","S","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Brotto, M.L.","2012","12","19","Caxambu, M.G.; et al","3356","2010","10","16","Brasil","Paraná","Tuneiras do Oeste","Reserva Biológica das Perobas - Área em recuperação.","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,"Árvore ca. 10m de altura. Frutos com fungos.; Floresta estacional semidecidual montana.",NA,NA,NA,NA,NA,NA,NA,NA,"24014","auto",NA,NA,NA,NA,NA,NA,NA
"1421","2021-03-04 15:44:08-03","IF","SPSF","23589","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"M.C.Bacic","192","1995","12","19","Brasil","BA","Una","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","36070","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1422","2021-03-04 15:44:08-03","IF","SPSF","16557","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"O.T. Aguiar & J.A.Pastore","455","1993","06","28","Brasil","BA","Una","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerradao&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","36070","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1423","2021-03-04 15:44:08-03","IF","SPSF","14922","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"G.Durigan",NA,"1989","09","25","Brasil","BA","Una","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","36070","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1424","2021-03-04 15:44:08-03","IF","SPSF","09713","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"A.Celso",NA,"1986","02","25","Brasil","BA","Una","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","36070","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1425","2021-03-04 15:44:08-03","IF","SPSF","10794","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"A.Celso","147","1986","12","10","Brasil","BA","Una","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","36070","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1426","2021-03-04 15:44:08-03","IF","SPSF","10591","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"A.Celso",NA,"1986","07","05","Brasil","BA","Una","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","36070","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1427","2021-03-04 15:44:08-03","IF","SPSF","08949","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"J.B.Goncalves & A.C.M.Melo",NA,NA,NA,NA,"Brasil","BA","Una","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","36070","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1428","2021-03-04 15:44:08-03","IF","SPSF","08935","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"J.B.Goncalves & A.C.M.Melo",NA,"1984","07","10","Brasil","BA","Una","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","36070","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1429","2021-03-04 15:44:08-03","IF","SPSF","05795","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"J.B.Baitello & O.T. Aguiar",NA,"1979","07","27","Brasil","BA","Una","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","36070","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1430","2021-03-04 15:44:08-03","IF","SPSF","05796","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"J.B.Baitello & O.T. Aguiar",NA,"1979","07","24","Brasil","BA","Una","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","36070","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1431","2021-03-04 15:44:08-03","IF","SPSF","13873","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"D.Alvarenga",NA,"1989","09","13","Brasil","DF","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","70570","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1432","2021-03-04 15:44:08-03","IF","SPSF","12900","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"E.P.Heringer","7633","1978","06","30","Brasil","DF","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","70570","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1433","2021-03-04 15:44:08-03","IF","SPSF","16191","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","Chamisso & Schlech.","R.G.B.Silva","2017","07","07","G. Hatschbach","58072","1992","10","15","Brasil","ES","São Mateus","ligacao Rod. BR-101 a Ponta do Ipiranga","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto ramoso1,5 m, flor alva&nf;Na Restinga;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","56510","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1434","2021-03-04 15:44:08-03","IF","SPSF","21621","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"V.C.Souza & J.P.Souza","9547","1995","12","19","Brasil","GO","Cristalina","Cerrado","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","85457","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1435","2021-03-04 15:44:08-03","IF","SPSF","21703","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"V.C.Souza & J.P.Souza","9573","1995","12","19","Brasil","GO","Cristalina","Cerrado","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","85457","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1436","2021-03-04 15:44:08-03","IF","SPSF","15183","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"G.M.Araujo & A.A.A.Barbosa","481","1988","12","11","Brasil","MG","Araguari","bosque John Kennedy","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata mesófila&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","58653","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
