"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relationshipType","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","infraspecificEpithet","typeStatus","sex"
"144","2015-09-05 02:49:28-03","MNHN","RECOLNAT_MNHN_P","P05140655","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Hatschbach, G.",NA,"1969","10","29",NA,"Brasil","Paraná","São José dos Pinhais","Rio Guamirim.","-49.2064018249512","-25.5347003936768",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140655' target='other'> <mi>dwc_moreinfo</mi></a>","P05140655","P05140655_01",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,"22738",NA,NA,NA,NA,NA,NA
"145","2015-09-05 02:49:28-03","MNHN","RECOLNAT_MNHN_P","P05140656","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Hatschbach, G.",NA,"1970","12","19",NA,"Brasil","Paraná","Ipiranga","Rio Ipiranga","-50.5842018127441","-25.0238990783691",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140656' target='other'> <mi>dwc_moreinfo</mi></a>","P05140656","P05140656_01",NA,"31827","auto",NA,NA,NA,NA,NA,NA,NA,"25866",NA,NA,NA,NA,NA,NA
"146","2015-09-05 02:49:29-03","MNHN","RECOLNAT_MNHN_P","P05140658","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Hatschbach, G.",NA,"1971","3","12",NA,"Brasil","Paraná","Piraquara","Rio Irai","-49.0633010864258","-25.4416999816895","900",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140658' target='other'> <mi>dwc_moreinfo</mi></a>","P05140658","P05140658_01",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,"26541",NA,NA,NA,NA,NA,NA
"147","2015-09-05 02:49:28-03","MNHN","RECOLNAT_MNHN_P","P05140653","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Hatschbach, G.",NA,"1966","12","11",NA,"Brasil","Paraná","Rebouças","Rio Potinga.","-50.692798614502","-25.6205997467041",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140653' target='other'> <mi>dwc_moreinfo</mi></a>","P05140653","P05140653_01",NA,"23614","auto",NA,NA,NA,NA,NA,NA,NA,"15359",NA,NA,NA,NA,NA,NA
"148","2015-09-05 02:49:28-03","MNHN","RECOLNAT_MNHN_P","P05140652","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Hatschbach, G.",NA,"1966","12","11",NA,"Brasil","Paraná","Rebouças","Rio Potinga.","-50.692798614502","-25.6205997467041",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140652' target='other'> <mi>dwc_moreinfo</mi></a>","P05140652","P05140652_01",NA,"23614","auto",NA,NA,NA,NA,NA,NA,NA,"15359",NA,NA,NA,NA,NA,NA
"149","2015-09-05 02:50:35-03","MNHN","RECOLNAT_MNHN_P","P05140674","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Tessmann, G.",NA,"1948","10","5",NA,"Brasil","Santa Catarina","Curitibanos","Vale do Iguassú","-50.584400177002","-27.2828006744385",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140674' target='other'> <mi>dwc_moreinfo</mi></a>","P05140674","P05140674_01",NA,"25987","auto",NA,NA,NA,NA,NA,NA,NA,"5460",NA,NA,NA,NA,NA,NA
"150","2020-12-11 11:37:19-03","UFMG","BHCB","171550","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Silva, JM","8486","2003","11","01","Southern America","Brasil","Paraná","Tijucas do Sul","Tabatinga.","-49.126111","-25.826389","907","907",NA,"Herbácea. Flor rosada, formação pioneira com influência fluvial (brejo).","BHCB016219",NA,"2014",NA,NA,NA,NA,"05","14","-49.126111","-25.826389",NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-02-11 17:19:26-03","UFPR","UPCB","23042","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacigal.","Lourteig, A.","Cervi, A.C.","2942","1989","11","01",NA,"Brasil","Paraná","Castro","Rio Iapó","-50.0119018554688","-24.7910995483398",NA,NA,NA,"Erva ereta, pétalas alvescentes e cálice vermelho. Vargedos ao longo do rio..",NA,NA,"1990","50779","auto",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-02-11 17:19:26-03","UFPR","UPCB","19656","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigal.",NA,"Landrum, L.R.","2660","1977","11","22",NA,"Brasil","Santa Catarina","Lages","Capão Alto","-50.326099395752","-27.8160991668701",NA,NA,NA,"Herb in swampy area; flowers white and purple..",NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-02-11 17:19:26-03","UFPR","UPCB","14389","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigal.","Souza, W.S.","Britez, R.M.","1151","1986","11","28",NA,"Brasil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,"Erva, flor esbranquiçada. Freqüente em campo de inundação do Rio Iguaçu..",NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-02-11 17:19:26-03","UFPR","UPCB","17019","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigal.","Hatschbach, G.","Kummrow, R.","2982","1987","12","29",NA,"Brasil","Paraná","São José dos Pinhais","BR 376, Rio Miringuava","-49.2064018249512","-25.5347003936768",NA,NA,NA,"Erva, flor alvescente com um pétalo vinoso. Da várzea..",NA,NA,"1988","45291","auto",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2009-08-23 08:48:00-03","MO","MOBOT","2454755","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.",NA,"Lyman B. Smith|Roberto M. Klein","Smith 13519","1964","12","4","South America","Brazil","Santa Catarina",NA,"Agua Doce. Fazenda Esperança, 6 km S of Horizonte (Paraná)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2018-06-22 05:25:00-03","MO","MOBOT","3166057","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","A. Lourteig","Lyman B. Smith|Pe. Raulino Reitz","Smith 14218","1965","1","3","South America","Brazil","Santa Catarina",NA,"Mun. São Joaquim: Boggy brook, Santa Barbara.","-49.5","-28.11666","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2012-04-20 10:02:00-03","MO","MOBOT","3166102","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Shirley A. Graham","Karner Hagelund","Hagelund 12484","1978",NA,NA,"South America","Brazil",NA,NA,"São Gabriel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2011-03-24 16:21:00-03","MO","MOBOT","2429580","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.","Vidoz, M. L., //","Maria M. Arbo|Sergio Cáceres M.|M. Silvia Ferrucci|Victor Maruñak","Arbo 6812","1996","10","24","South America","Argentina","Corrientes","San Roque","Estancia Caaguazú, 11 Km NE de Chavarría, camino a Tacuaritas. Arroyo aprox. 2km al SW del casco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2009-07-21 23:34:00-03","MO","MOBOT","2455060","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Per Dusén","Dusén 9266","1910","3","15","South America","Brazil","Santa Catarina",NA,"Calmón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2011-04-09 06:31:00-03","MO","MOBOT","2455076","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.","Lourteig, A.","Alicia Lourteig","Lourteig 2206","1967","12","15","South America","Brazil","Santa Catarina",NA,"São Joaquim. camino a Lajes, 12 km de São Joaquim",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2009-07-09 17:05:00-03","MO","MOBOT","3158222","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.","A. Lourteig","Gert G. Hatschbach","Hatschbach 22738","1969",NA,NA,"South America","Brazil","Paraná",NA,"Rio Guamirim ( Mun. S. Jose dos Pinhaes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2018-06-22 05:25:00-03","MO","MOBOT","3158336","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Lyman B. Smith|Pe. Raulino Reitz","Smith 14302","1965","1","5","South America","Brazil","Santa Catarina",NA,"Mun. Sao Joawuim; Bog, 10 km south of Sao Joaquim,","-49.93333","-28.35","1200.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","3158532","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.","G. Hatschbach","R. Kummrow","Kummrow 2982","1987",NA,NA,"South America","Brazil",NA,NA,"Rod. Br-376, Rio Maringuava Sao Jose dos Pinhais Parana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","3158796","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.","R. Wasum","Ronaldo Wasum","Wasum 1772","2003",NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"Mun. de Jaquirana-Fazenda Rodeio Velho. Habitat; No campo.",NA,NA,"830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-06-22 14:18:46-03","UNESP-IBILCE","SJRP","12441","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Bacig.","G. Hatschbach","R. Kummrow",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","São José dos Pinhais","Rio Miringuava","-49.2064018249512","-25.5347003936768",NA,NA,NA,"Erva de flores alvescentes com um pétalo vinoso, da varzea.;",NA,NA,NA,"45291","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-08-31 09:06:07-03","INPA","INPA","109918","S","Plantae","Dicotyledon Com-Clade","Myrtales","Lythraceae","Cuphea","varia","Cuphea varia","Bacig.","Lourteig, A","Hatschbach, GG","40303","1977","11","07","Southern America","Brasil","Paraná","Araucária","Rio Iguaçu","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,"INPA0109918","INPA0109918 INPA0109918_e","1982","21346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.",NA,"R. M. Klein","4087","1963","10","28","South America - Neotropics","Brazil","Santa Catarina","Campos Novos","Palmares","-51.2249984741211","-27.4016990661621","950",NA,NA,NA,NA,NA,NA,"43319","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"168","2020-09-12 05:00:02-03","US","US","2455702","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.",NA,"L. Smith & R. M. Klein","13403","1964","12","3","South America - Neotropics","Brazil","Santa Catarina","Água Doce","Campos de Palmas, 30km southeast of Horizonte","-51.5560989379883","-26.9978008270264","1000","1200",NA,NA,"US01885086","US01885086_01 US01885086_02",NA,"52743","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"169","2020-09-12 05:00:02-03","US","US","2573523","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.",NA,"L. Smith & R. M. Klein","13373","1964","12","2","South America - Neotropics","Brazil","Santa Catarina","Caçador","Bog, Madeireira Rio Verde, 48 km west of Caçador","-51.0149993896484","-26.7752990722656","1000","1200",NA,NA,"US01885087","US01885087_01 US01885087_02",NA,"38516","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"170","2020-09-12 05:00:02-03","US","US","2573521","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.",NA,"L. Smith","14218","1965","1","3","South America - Neotropics","Brazil","Santa Catarina","São Joaquim","Boggy brook, Santa Barbara","-49.9317016601562","-28.2938995361328","1400",NA,NA,NA,"US01885084","US01885084_01 US01885084_02",NA,"48290","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"171","2020-09-12 05:00:02-03","US","US","2841384","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.",NA,"R. M. Klein","3338","1962","12","6","South America - Neotropics","Brazil","Santa Catarina","Curitibanos","Marombas","-50.584400177002","-27.2828006744385","900",NA,NA,NA,"US01885090","US01885090_01 US01885090_02",NA,"25987","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"172","2020-09-12 05:00:02-03","US","US","2371212","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.",NA,"G. Eiten & L. T. Eiten","2413","1960","10","24","South America - Neotropics","Brazil","São Paulo","Atibaia","Along road to Bragança Paulista, about 1/2 km north of turnoff road to Atibaia.","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"US01885092","US01885092_01 US01885092_02",NA,"21675","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"173","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.",NA,"R. Reitz & D. Klein","11708","1962","1","7","South America - Neotropics","Brazil","Santa Catarina","Matos Costa",NA,"-51.1483001708984","-26.4731006622314","1100",NA,NA,NA,NA,NA,NA,"17656","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"174","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.",NA,"L. Smith & R. Reitz","8931","1956","12","20","South America - Neotropics","Brazil","Santa Catarina","Porto União","South of Matos Costa on the road to Calmon (22 km)","-51.0783004760742","-26.2381000518799","900","1100",NA,NA,NA,NA,NA,"41804","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"175","2020-09-12 05:00:02-03","US","US","2705864","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.",NA,"G. Hatschbach","25237","1970","10","26","South America - Neotropics","Brazil","Mato Grosso do Sul","Rio Brilhante","Rio das Araras","-54.5463981628418","-21.8019008636475",NA,NA,NA,NA,"US01885083","US01885083_01 US01885083_02",NA,"65544","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"176","2020-09-12 05:00:02-03","US","US","2841387","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.",NA,"R. M. Klein","3485","1962","12","7","South America - Neotropics","Brazil","Santa Catarina","Caçador","Fazenda Carneiros","-51.0149993896484","-26.7752990722656","1100",NA,NA,NA,"US01885089","US01885089_01 US01885089_02",NA,"38516","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"177","2020-09-12 05:00:02-03","US","US","2557947","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.",NA,"S. F. Smith","10965","1957","2","7","South America - Neotropics","Brazil","Santa Catarina","Caçador","8km north of Caçador","-51.0149993896484","-26.7752990722656","950","1100",NA,NA,"US01885093","US01885093_01 US01885093_02",NA,"38516","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"178","2020-09-12 05:00:02-03","US","US","2573522","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.",NA,"L. Smith & R. M. Klein","13519","1964","12","4","South America - Neotropics","Brazil","Santa Catarina","Água Doce","Bog, Fazenda Esperança, Campos de Palmas, 6 Km south of Horzonte (Paraná)","-51.5560989379883","-26.9978008270264","1100","1200",NA,NA,"US01352831","US01352831_01",NA,"52743","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"179","2020-09-12 05:00:02-03","US","US","2123245","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"R. Reitz","2932","1949","1","3","South America","Brazil","Santa Catarina",NA,"Morro da Igreja, S. Joaquim.",NA,NA,"1860",NA,NA,NA,"US03040440","US03040440_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"180","2020-09-12 05:00:02-03","US","US","2269424","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"L. Smith & R. Reitz","10081","1957","1","15","South America","Brazil","Santa Catarina",NA,"Mun. Lajes: Bog, 14 km east of Lajes on the road to Painel.",NA,NA,"900","1000",NA,NA,"US03040434","US03040434_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"181","2020-09-12 05:00:02-03","US","US","2269286","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"L. Smith & R. Reitz","9142","1956","12","23","South America","Brazil","Santa Catarina",NA,"Mun. Caçador: bog, 52 km west of Caçador near the eastern edge of the campos of Palmas.",NA,NA,"1000","1200",NA,NA,"US03040437","US03040437_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"182","2020-09-12 05:00:02-03","US","US","2564614","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"G. Hatschbach","15359","1966","12","11","South America","Brazil","Paraná",NA,"Rio Potinga (mun. Rebouças).",NA,NA,NA,NA,NA,NA,"US03040429","US03040429_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"183","2020-09-12 05:00:02-03","US","US","2269340","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"L. Smith, R. Reitz & L. Caldato","9505","1956","12","26","South America","Brazil","Santa Catarina",NA,"Mun. Chapecó: bog, Fazenda Campo São Vicente, 24 km west of Campo Erê.",NA,NA,"900","1000",NA,NA,"US03040436","US03040436_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"184","2020-09-12 05:00:02-03","US","US","3441051","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"L. Scur","1054","2003","1","17","South America","Brazil","Rio Grande do Sul",NA,"RS - Mun. Caxias do Sul - Sta. Lúcia do Piaí.",NA,NA,"780",NA,NA,NA,"US03040422","US03040422_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"185","2020-09-12 05:00:02-03","US","US","2249644","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"L. Smith, R. Reitz & L. Caldato","9596","1956","12","29","South America","Brazil","Santa Catarina",NA,"Mun. Chapecó: Bog, near Campo Erê.",NA,NA,"900","1000",NA,NA,"US03040435","US03040435_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"186","2020-09-12 05:00:02-03","US","US","2269137","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"L. Smith & R. M. Klein","8157","1956","12","3","South America","Brazil","Santa Catarina",NA,"24 km. Mun. Lajes: bog, along the Estrada de Rodagem Federal, south of Lajes.",NA,NA,"900",NA,NA,NA,"US03040438","US03040438_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"187","2020-09-12 05:00:02-03","US","US","3441049","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"L. Scur","1021","2003","1","14","South America","Brazil","Rio Grande do Sul",NA,"RS - Mun. Caxias do Sul - Vila Seca.",NA,NA,"780",NA,NA,NA,"US03040423","US03040423_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"188","2020-09-12 05:00:02-03","US","US","2269473","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"L. Smith & R. M. Klein","10512","1957","1","31","South America","Brazil","Santa Catarina",NA,"Mun. Campo Alegre: boggy stream, between Postema and Morro Iquererim.",NA,NA,"900","1000",NA,NA,"US03040433","US03040433_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"189","2020-09-12 05:00:02-03","US","US","3320450","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"A. Butzke & et al.","10787","1993","10","21","South America","Brazil","Rio Grande do Sul",NA,"RS - Erechim - Seminário -N. Sra Fátima.",NA,NA,"780",NA,NA,NA,"US03040426","US03040426_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"190","2020-09-12 05:00:02-03","US","US","3441046","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"L. Scur","1009","2003","1","9","South America","Brazil","Rio Grande do Sul",NA,"RS - Mun. Caxias do Sul - Vila Seca.",NA,NA,"780",NA,NA,NA,"US03040424","US03040424_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"191","2020-09-12 05:00:02-03","US","US","3432538","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"R. Wasum","1214","2001","11","4","South America","Brazil","Rio Grande do Sul",NA,"RS - Mun. de São Francisco de Paula - RS 235 em beira do caminho - próximo à água.",NA,NA,"830",NA,NA,NA,"US03040425","US03040425_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"192","2020-09-12 05:00:02-03","US","US","2323563","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"-- Reitz & Klein, --","7712","1958","12","10","South America","Brazil","Santa Catarina",NA,"Fazenda da Laranja, Bom Jardim, S. Joaquim.",NA,NA,"1400",NA,NA,NA,"US03040432","US03040432_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"193","2020-09-12 05:00:02-03","US","US","2102313","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"B. Rambo","52076","1952","2","20","South America","Brazil","Rio Grande do Sul",NA,"Brasilia. Jaquirana p. S. Frsco. de Paula.",NA,NA,NA,NA,NA,NA,"US03040439","US03040439_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"194","2020-09-12 05:00:02-03","US","US","2323752","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"-- Reitz & Klein, --","8179","1959","1","13","South America","Brazil","Santa Catarina",NA,"Fazenda da Laranja, Bom Jardim, S. Joaquim.",NA,NA,"1400",NA,NA,NA,"US03040431","US03040431_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
