"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","stateProvince","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount","sex"
"817","2019-10-07 09:18:43-03","UEFS","HUEFS","92041","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Conceição, S.F.","58","2004","10","09","Brasil","Feira de Santana","Ipuaçú Distrito de Ipuaçú (Gov. João Durval).","-39.076667","-12.232778","39W4'36''","12S13'58''","200","300",NA,"HUEFS0092041","HUEFS0092041",NA,NA,NA,"Bahia","Angiospermae","Caryophyllales",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"818","2019-10-07 09:18:43-03","UEFS","HUEFS","96019","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","M.Machado","Queiroz, L.P.de","10697","2005","05","28","Brasil","Itaberaba","Serra do Orobó. Entrada da Fazenda Leão dos Brejos.","-40.520278","-12.469722","40W31'13''","12S28'11''","425","425","Floresta estacional semidecidual.","HUEFS0096019","HUEFS0096019","2006","01",NA,"Bahia","Angiospermae","Caryophyllales",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"819","2019-10-07 09:18:43-03","UEFS","HUEFS","207401","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Costa, J.A.","6","2014","05","21","Brasil","Feira de Santana","Cruzueiro do Mocó.","-9.046111","-12.220833","9W2'46''","12S13'15''","258","258",NA,"HUEFS0207401","HUEFS0207401",NA,NA,NA,"Bahia","Angiospermae","Caryophyllales",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"820","2019-10-07 09:18:43-03","UEFS","HUEFS","13263","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Santos, F.A.R.","2","1991","10","21","Brasil","Poção",NA,"-36.7050018310547","-8.1863899230957",NA,NA,NA,NA,NA,"HUEFS0013263","HUEFS0013263",NA,NA,NA,"Pernambuco","Angiospermae","Caryophyllales",NA,NA,"14676","auto","Caryophyllanae",NA,NA,NA,NA,NA
"821","2019-10-07 09:18:43-03","UEFS","HUEFS","8885","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","D.Zappi","Sazima, M.","16955","1985","03","06","Brasil","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"HUEFS0008885","HUEFS0008885","1998","08",NA,"São Paulo","Angiospermae","Caryophyllales",NA,NA,"23900","auto","Caryophyllanae",NA,NA,NA,NA,NA
"822","2019-10-07 09:18:43-03","UEFS","HUEFS","106653","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Zandoval, J.A.","129","1998","05","20","Brasil","Piracicaba","Horto da Horticultura - ESALQ/USP.","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"HUEFS0106653","HUEFS0106653",NA,NA,NA,"São Paulo","Angiospermae","Caryophyllales",NA,NA,"44778","auto","Caryophyllanae",NA,NA,NA,NA,NA
"823","2019-10-07 09:18:43-03","UEFS","HUEFS","142163","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Paiva, M.R.C.de",NA,"1997",NA,NA,"Brasil","Sapopema","Rio Lajeado Liso - Salto das Orquídeas.","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"HUEFS0142163","HUEFS0142163",NA,NA,NA,"Paraná","Angiospermae","Caryophyllales",NA,NA,"21990","auto","Caryophyllanae",NA,NA,NA,NA,NA
"824","2020-04-29 16:29:40-03","UFVJM","HDJF","5074","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Gonzaga, DR","Otoni, TCO","CB6","2016","05","22","Brasil","Araçuaí","Comunidade Quilombola Baú","-41.975556","-16.703611","-41.975556","-16.703611","307","307",NA,"HDJF005074","HDJF005074_01","2018","01","24","Minas Gerais","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2020-04-29 16:29:40-03","UFVJM","HDJF","5064","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Gonzaga, DR","Otoni, TCO","MCF255","2017","03","30","Brasil","Araçuaí","Cantinho da Saúde","-42.070556","-16.85","-42.070556","-16.85","311","311",NA,"HDJF005064","HDJF005064_01","2018","01","24","Minas Gerais","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2020-04-29 16:29:40-03","UFVJM","HDJF","5071","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Gonzaga, DR","Otoni, TCO","CB1","2016","02","21","Brasil","Araçuaí","Comunidade Quilombola Baú","-41.975556","-16.703611","-41.975556","-16.703611","307","307",NA,"HDJF005071","HDJF005071_01","2018","01","24","Minas Gerais","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2020-10-14 16:35:23-03","UFVJM","HDJF","7718","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Paixão, FA","205P60","2019","02","25","Brasil","Itueta","Rio Doce (Represa), Margem Esquerda","-41.131611","-19.392694","-41.131611","-19.392694","116","116",NA,"HDJF007718","HDJF007718_01",NA,NA,NA,"Minas Gerais","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2019-01-25 15:34:20-02","IAC","IAC","20905","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Plum.","C. Aranha","H.M. Souza","s/nº","1970","01","28","Brasil","Campinas","próximo a Fazenda São Quirino","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"1970","01","29","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2019-02-13 12:28:38-02","IAC","IAC","22395","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","C.L. Paiva","W. Hoehne","5651","1964","03","26","Brasil",NA,"Barra da Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002","09","17","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2019-02-13 12:28:39-02","IAC","IAC","35619","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","N.M. Ivanauskas","N.M. Ivanauskas","137","1995","04","19","Brasil","Pariquera-Açu","IAC, Estação Experimental","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"coordenadas do material: 24°36#?#30S, 47°52#?#37W",NA,NA,"1996","05","21","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2019-02-13 12:28:39-02","IAC","IAC","37149","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R.B. Torres","R.B. Torres & M.R. Simões","599","1998","08","19","Brasil","Vera Cruz","Escola Agrícola Estadual","-49.8194","-22.2197","-49.8194","-22.2197",NA,NA,NA,NA,NA,"1999","01","20","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2019-02-13 12:28:38-02","IAC","IAC","3912","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","C.L. Paiva","A.P. Viégas & J. Kiehl","s/nº","1939","03","28","Brasil","Campinas","Estação Joaquim Egídio","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"2002","09","17","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2019-01-25 15:34:20-02","IAC","IAC","39923","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Y.J. Ahn et al.","Y.J. Ahn; T. Spinelli & L.S. Kinoshita-Gouvêa","88","1999","06","02","Brasil","Campinas","Sítio São Francisco","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"1999","06","02","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2019-01-25 15:34:20-02","IAC","IAC","39978","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","T. Spinelli et al.","T. Spinelli; Y.J. Ahn & S.S. Constancio","221","2000","01","31","Brasil","Campinas","Sítio São Francisco","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"2000","01","31","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2019-01-25 15:34:20-02","IAC","IAC","39979","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","T. Spinelli et al.","T. Spinelli; Y.J. Ahn & S.S. Constancio","216","2000","01","31","Brasil","Campinas","Sítio São Francisco","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"2000","01","31","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2019-01-25 15:34:20-02","IAC","IAC","42898","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","E. Zuchiwschi","E. Zuchiwschi","57","2003","03","21","Brasil","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,"Nome popular: ora-pro-nobis",NA,NA,"2003","03","21","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2019-10-03 14:21:01-03","IAC","IAC","57001","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","D.A. Rodrigues","D.A. Rodrigues; L.C. Bernacci; ; E.G. Fabri & J.F. Benedito","46","2019","02","20","Brasil","Campinas","IAC - Fazenda Santa Elisa","-47.077171","-22.87025","-47.077171","-22.87025",NA,NA,"Nome popular: ora-pro-nobis",NA,NA,"2019","02","20","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2019-01-25 15:34:20-02","IAC","IAC","7182","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","O. Handro","A.R. Lima","s/nº","1943","04","12","Brasil","Campinas","Fazenda Campo Grande","-47.169767","-22.922308","-47.169767","-22.922308",NA,NA,NA,NA,NA,"1944","05","30","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2019-01-25 15:34:20-02","IAC","IAC","7675","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","J. Santoro","J. Santoro","s/nº","1945","02","28","Brasil","Campinas","Rua Barão de Atibaia, 600","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"1945","02","28","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2019-02-13 12:28:38-02","IAC","IAC","7912","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","C.L. Paiva","O.Guilherme","s/nº","1945","09","19","Brasil","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,"nome popular: juquerí",NA,NA,"2002","09","17","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2020-07-23 12:01:19-03","CEPLAC","CEPEC","136069","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata",NA,NA,"Matos, E.N.de","3414","2012","04","09","Brasil","FEIRA DE SANTANA","Caminho Aramari, 07 - Cidade Nova","-39.299722","-12.033056","39W17'59","12S1'59",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2020-07-23 12:01:19-03","CEPLAC","CEPEC","62232","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata",NA,"W. W. Thomas","W. W. Thomas","10407","1994","05","20","Brasil","URUÇUCA","Escola Média de Agropecuária da região Cacaueira. Reserva Gregório Bondar.","-39.266667","-14.983333","39W16'","14S59'",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2020-07-23 12:01:19-03","CEPLAC","CEPEC","35299","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata",NA,"N. P. Taylor","L. R. Noblick","3182","1984","05","10","Brasil","FEIRA DE SANTANA","Faz. Boa Vista. Serra de São José.","-38.966667","-12.25","38W58'","12S15'",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,"30/12/1988",NA,NA,NA,NA
"844","2020-07-23 12:01:19-03","CEPLAC","CEPEC","66688","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","3153","1995","07","27","Brasil","ILHÉUS","Area da UESC. Bordadura da cerca da Reserva, a W.","-39.166667","-14.8","39W10'","14S48'",NA,NA,"<ll>dwc_commonname:</ll> Orai-pro-nobis",NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"845","2020-07-23 12:01:19-03","CEPLAC","CEPEC","90409","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata",NA,"M. V. Meiado","A. M. de Carvalho","7178","2002","04","04","Brasil","URUÇUCA","Escola Média de Agropecuária regional da CEPLAC (EMARC). Reserva Gregório Bondar.","-39.266667","-14.603333","39W16'0","14S36'12",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2020-07-23 12:01:19-03","CEPLAC","CEPEC","5163","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata",NA,"B. Leuenberger","J. A. de Jesus","375","1969","05","13","Brasil","AIQUARA","2Km N de Aiquara.","-39.8877983093262","-14.1294002532959","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,"13253","auto",NA,"30/12/1983",NA,NA,NA,NA
"847","2020-07-23 12:01:19-03","CEPLAC","CEPEC","2994","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata",NA,"B. Leuenberger","J. P. Lanna","1390","1967","04","16","Brasil","PRADO","Rod. p/ Alcobaça.","-39.2207984924316","-17.341100692749","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,"53161","auto",NA,"30/12/1983",NA,NA,NA,NA
"848","2020-07-23 12:01:19-03","CEPLAC","CEPEC","9294","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata",NA,"B. Leuenberger","R. S. Pinheiro","2172","1973","05","04","Brasil","ALCOBAÇA","Km 5 da Rod. Alcobaça/Caravelas.","-39.1955986022949","-17.5193996429443","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,"50074","auto",NA,"30/12/1983",NA,NA,NA,NA
"849","2020-07-23 12:01:19-03","CEPLAC","CEPEC","31247","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata",NA,"B. Leuenberger","B. Leuenberger","3103","1983","04","25","Brasil","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,"<ll>dwc_commonname:</ll> Orai-pro-nobis, Mata-velha",NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,"61245","auto",NA,"30/12/1983",NA,NA,NA,NA
"850","2020-07-23 12:01:19-03","CEPLAC","CEPEC","29310","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata",NA,"B. Leuenberger","F. S. Santos","10","1982","04","19","Brasil","ILHÉUS","Quadra H do CEPEC.","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,"<ll>dwc_commonname:</ll> Orai-pro-nobis, Mata-velha",NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,"61245","auto",NA,"11/04/1983",NA,NA,NA,NA
"851","2020-07-23 12:01:19-03","CEPLAC","CEPEC","28417","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata",NA,"B. Leuenberger","J. L. Hage","1640","1982","02","17","Brasil","ILHÉUS","Quadra I' do CEPEC.","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,"61245","auto",NA,"11/03/1983",NA,NA,NA,NA
"852","2020-07-23 12:01:19-03","CEPLAC","CEPEC","1148","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata",NA,"B. Leuenberger","R. P. Belém","877","1965","04","24","Brasil","ITAJUIPE","Rodovia Itajuipe/Ubaitaba, 12Km ao N de Banco Central.","-39.375","-14.6780996322632",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,"21442","auto",NA,NA,NA,NA,NA,NA
"853","2020-07-23 12:01:19-03","CEPLAC","CEPEC","38910","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata",NA,"L. Scheimvar","G. Hatschbach","47785","1984","04","10","Brasil","NOVA VIÇOSA","Costa Atlantica.","-39.371898651123","-17.8918991088867","0*0'0","0*0'0",NA,NA,"<ll>dwc_commonname:</ll> Orai-pro-nobis",NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,"70538","auto",NA,NA,NA,NA,NA,NA
"854","2020-07-23 12:01:19-03","CEPLAC","CEPEC","130404","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata",NA,"C. N. Fraga","C. N. Fraga","2200",NA,NA,NA,"Brasil","cariacica",NA,"-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,"18507","auto",NA,NA,NA,NA,NA,NA
"855","2020-09-22 13:48:32-03","USP","SPFW","6418","PreservedSpecimen","Plantae","Cacteaceae","Pereskia","aculeata","Pereskia aculeata","Mill","Ceccantini, G.C.T.","Ceccantini, G.C.T. Milanelli, R.; Buarque, P.F.T.M.; Veiga, M.R.; Bordin; J.; Nascimento; M.; Justino; T.; Alecio, P.C.","4131","2014","10","12","Brasil","Santa Rita do Passa Quatro","Parque Estadual de Vassununga","-47.595778","-21.719639","47º35'44,8''W","21º43'10,7''S",NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2020-09-22 13:48:32-03","USP","SPFW","621","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","D. Zappi","Ceccantini, G.C.T. Soffiatti, P.","479","1994","12","01","Brasil","São Paulo","Parque da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"857","2021-04-08 17:12:25-03","UESB","HUESB","8200","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Brandão, G.S.; Silva, G.S.; Silva, G.S.","17","2012","08","23","Brasil","Boa Nova","Parque Nacional de Boa Nova","-40.213222","-14.327389","-40.213222","-14.327389",NA,NA,"Trepadeira. Caule com espinhos e oco. Folhas alternas.; Mata Atlântica.","HUESB000008200",NA,NA,NA,NA,"Bahia","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2021-04-08 17:12:25-03","UESB","HUESB","987","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Meiado, M.V.","Silva-Castro, M.M.; I.F. Castro, RF Brito; J.H. Falcão.; I.F. Castro, RF Brito; J.H. Falcão.","904","2004","12","18","Brasil","Maracás","Estrada Maracás-Jequié. Fazenda após o Rest. Parada Obrigatória.","-40.464167","-13.637222","-40.464167","-13.637222","662","662","Arbusto, ca. 1 m. Folhas suculentas. Flores com cálice verde, corola magenta, anteras amarelas e estigma branco.",NA,NA,"2010","12",NA,"Bahia","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2021-04-08 17:12:25-03","UESB","HUESB","534","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","M.M. da Silva Castro.","Silva-Castro, M.M.; D.S.Carneiro Torres, CR de Agus; D.S.Carneiro Torres, CR de Agus","796","2004","01","21","Brasil","Pé de Serra","Estrada Pé de Serra - Contenda","-40.688611","-13.558611","-40.688611","-13.558611","775","775","Arbusto ca. 2m de alt. Folhas carnosas. Cálice verde, corola magenta, androceu amarelo, estigma branco.; Arbusto ca. 2m de alt. Folhas carnosas. Cálice verde, corola magenta, androceu amarelo, estigma branco.","HUESB000000534",NA,"2004","01",NA,"Bahia","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2021-04-08 17:12:25-03","UESB","HUESB","8592","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Brandão, G.S.","Brandão, G.S.; Silva, G.S.; Silva, G.S.","162","2012","11","26","Brasil","Boa Nova","Parque Nacional de Boa Nova","-40.2075004577637","-14.3625001907349",NA,NA,NA,NA,"Trepadeira. Caule com espinhos. Folhas simples, alternas, membranáceas. Espinhos na base do pecíolo.; Mata Atlântica.","HUESB000008592",NA,"2012","11",NA,"Bahia","Dicotyledoneae",NA,NA,NA,"31265","auto",NA,NA,NA,NA,NA,NA
"861","2021-04-08 17:12:25-03","UESB","HUESB","8982","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Brandão, G.S.","Brandão, G.S.; Silva, G.S.; Silva, G.S.","162","2012","11","26","Brasil","Boa Nova","Parque Nacional de Boa Nova","-40.2075004577637","-14.3625001907349",NA,NA,NA,NA,"Trepadeira. Folhas alternas membranáceas. Caule suculento com espinhos espiralados.; Mata Atlântica.","HUESB000008982",NA,"2012","05",NA,"Bahia","Dicotyledoneae",NA,NA,NA,"31265","auto",NA,NA,NA,NA,NA,NA
"862","2021-04-08 17:12:25-03","UESB","HUESB","10918","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Macedo, G.E.L.","Macedo, G.E.L.; Silva, G.S.; Silva, G.S.","2408","2014","12","26","Brasil","Lajedinho","Lapinha, Lagoa verde.","-40.977528","-12.468889","-40.977528","-12.468889","620","620","Arbusto escandente, aculeos. Folha simples, carnosa. Fruto baga, imaturo verde com espinhos.; Caatinga.","HUESB000010918",NA,"2015","04",NA,"Bahia","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2021-04-08 17:12:25-03","UESB","HUESB","4485","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Correia, C.","Santos, H.C.R.G.; Farias, K.A. de; Lima, G.P. de; Farias, K.A. de; Lima, G.P. de","7","2008","11","19","Brasil","Morro do Chapéu","Fazenda Cristal.","-41.330556","-11.720278","-41.330556","-11.720278","941","941","Associação com insetos, caule apresentando ramificações.; Planta terrestre altura + ou - 2m. Folhas verdes, suculentas, dísticas cruzadas. Botão floral, cor de rosa.; Vegetação formada basicamente por arbustos.",NA,NA,"2011","08","26","Bahia","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2020-11-04 17:28:49-03","UEM","HUEM","18800","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Belan, H.C.","Paula, GBN","26","2010","03","26","Brasil","Diamante do Norte","Estação Ecológica do Caiuá, Estrada Córrego Conceição","-52.900333","-22.607389","-52.900333","-22.607389","325","325","Escandente; flor de col. creme; frutos imaturos de col. verde.; Floresta Estacional Semidicidual","HUEM000002844","HUEM000002844","2013","02",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2021-03-26 13:27:17-03","UEM","HUEM","2195","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Tomazini, V","Pilati, R; Ma.C.Souza","02","1992","03","09","Brasil","Porto Rico","córrego Caracu","-53.258056","-22.765556","-53.258056","-22.765556",NA,NA,"Trepadeira. Flores amarelo-pálidas; perfumadas, visitadas por muitos insetos. Frequente na calha do rio. Coordenadas aproximadas: Google Earth.; Trepadeira. Flores amarelo-pálidas; perfumadas, visitadas por muitos insetos.; Frequen","HUEM000028494",NA,"2006","07",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2020-11-04 17:28:49-03","UEM","HUEM","22572","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Bento Fernandes, CE","Martos, L","21","2012","03","01","Brasil","Maringá","Parque Cinquentenário, borda da mata","-51.941111","-23.391389","-51.941111","-23.391389","479","479","Trepadeira; botões de coloração verde.; Floresta Estacional Semidecidual","HUEM000002843","HUEM000002843","2012","03",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","2019-07-02 15:55:12-03","UEM","HUEM","22859","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","L.M.Garcia","L.M.Garcia","142","2010","02","26","Brasil","Maringá","fazenda do CESUMAR, cabeceira da mata, próximo a cerca.","-51.868742","-23.347758","-51.868742","-23.347758","461","461","liana, botões de coloração verde, flores de coloração creme.; Floresta Estacional Semidecidual.","HUEM000002841","HUEM000002841","2011",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2019-07-02 15:55:12-03","UEM","HUEM","22861","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","L.M.Garcia","L.M.Garcia","287","2010","04","16","Brasil","Maringá","fazenda do CESUMAR, cabeceira da mata, próximo a cerca","-51.859525","-23.339858","-51.859525","-23.339858","435","435","Liana; flores de coloração creme (meio vermelho).; Floresta Estacional Semidecidual.","HUEM000002840","HUEM000002840","2010","05",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2020-11-04 17:28:49-03","UEM","HUEM","23854","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Romagnolo, MB","Belan, HC","66","2012","06","26","Brasil","Maringá","Parque Cinquentenário, Ponto 3.","-51.944986","-23.390906","-51.944986","-23.390906","473","473","Trepadeira. Frutos imaturos de coloração verde.; Floresta Estacional Semidecidual.","HUEM000002842","HUEM000002842","2012","11",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
