"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"100","2020-07-23 12:08:18-03","CEPLAC","CEPEC","6870","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata",NA,"F. A. A. Nepomuceno","T. S. dos Santos","1658","1971","05","17",NA,"Brasil","Bahia","Estrada a Guaratinga.","-39.5532989501953","-16.5750007629395",NA,NA,NA,NA,NA,NA,"ITABELA",NA,NA,NA,NA,"33712","auto",NA,NA,NA,"30/12/2009",NA,NA,NA
"101","2020-07-23 12:08:18-03","CEPLAC","CEPEC","109912","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata",NA,"F. A. A. Nepomuceno","R. N. Querino","80","1967","01","05",NA,"Brasil","Bahia","Rod. Ubaitaba/Itacaré, entrada aprox. 1Km da BR-101. Ramal margeando o Rio de Contas. Faz. Monte Alto. 12Km de distância.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,"ITACARÉ",NA,NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA
"102","2020-07-23 12:08:18-03","CEPLAC","CEPEC","2953","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata",NA,"F. A. A. Nepomuceno","A. Castellanos","26469","1967","06","24",NA,"Brasil","Bahia","Monte Pascoal.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,"PORTO SEGURO",NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA
"103","2020-07-23 12:08:18-03","CEPLAC","CEPEC","34177","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata",NA,"A. M. Amorim","F. S. Santos","210","1984","01","23",NA,"Brasil","Bahia","Área da Estação Ecológoca do Pau-brasil (ESPAB), ca. 16Km a W de Porto Seguro, Rod. Br-367","-39.0247001647949","-16.2780990600586",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"SANTA CRUZ CABRÁLIA",NA,NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA
"104","2020-07-23 12:08:18-03","CEPLAC","CEPEC","11553","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata",NA,"M. R. Vodicka","T. S. dos Santos","3019","1975","05","28",NA,"Brasil","Bahia","Reserva Biológica do Pau-brasil.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,"SANTA CRUZ CABRÁLIA",NA,NA,NA,NA,"49584","auto",NA,NA,NA,"16/01/1985",NA,NA,NA
"105","2020-07-23 12:08:18-03","CEPLAC","CEPEC","2174","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata",NA,"F. A. A. Nepomuceno","R. S. Pinheiro","13","1966","01","25",NA,"Brasil","Bahia","Rio Branco/Una.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"UNA",NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA
"106","2020-07-23 12:08:18-03","CEPLAC","CEPEC","122162","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata",NA,"C. Luchiari","C. Luchiari","245","1994","01","27",NA,"Brasil","Rio de Janeiro","Reserva Biológica de Poço das Antas. Est. Juturnaíba, direita - Km 7.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,"silva jardim",NA,NA,NA,NA,"29995","auto",NA,NA,NA,"30/12/1994",NA,NA,NA
"107","2016-08-23 10:59:18-03","NHMLondon","NHM-LONDON-BOT","BM000611071","S","Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata","(Vell.) Warb.",NA,"George Gardner; b.1812; d.1849; Gardner","310",NA,NA,NA,NA,"Brasil",NA,NA,"-53.08982","-10.773109",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/2f04e9f32cf1c0f7f673bbd51aa71359a925a2fd/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"NHMUK:ecatalogue:4983826"
"108","2016-08-23 10:59:18-03","NHMLondon","NHM-LONDON-BOT","BM000624422","S","Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata","(Vell.) Warb.",NA,"George Gardner; b.1812; d.1849; Gardner","310",NA,NA,NA,NA,"Brasil",NA,NA,"-53.08982","-10.773109",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/3a54fb03f6dda98c3ad5f4e652cafa7634fa5f00/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"NHMUK:ecatalogue:4985639"
"109","2019-11-01 15:10:11-03","UnB","UB","147913","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Banara","serrata","Banara serrata","Wall.","Marquete, R","Castro, RM","716","2001","12","01","Southern America","Brasil","Minas Gerais","Reserva Biológica da represa do Grama.","-42.9674987792969","-21.4596996307373",NA,NA,NA,"Árvore em borda de mata ciliar,ca.15m de alt. Botões florais verdes.Heliófila ocasional.; Mata ciliar.",NA,NA,"Descoberto",NA,"2002",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA
"110","2019-05-06 12:02:19-03","UFU","HUFU","35396","S","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.","Marquete, R.","Castro, R.M.; Pifano, D.S.","716","2001","12","01",NA,"Brasil","Minas Gerais","Reserva Biológica da Represa do Gama","-42.9674987792969","-21.4596996307373",NA,NA,NA,"Árvore, ca. 15 m. Botões florais verdes.; Borda de mata ciliar.","HUFU00022693",NA,"Descoberto",NA,"2002","10",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA
"111","2019-05-06 12:02:19-03","UFU","HUFU","54355","S","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.","Marquete, R.","Castro, R.M.; Fernandes, L.S.; Franco, B.K.S.; Almeida, V.R.; Pivari, M.O.D.; et al.","758","2002","10",NA,NA,"Brasil","Minas Gerais","Reserva Biológica da Represa do Gama, Próximo a borda do curso d'água.","-42.9674987792969","-21.4596996307373",NA,NA,NA,"Árvore, ca. 15 m. Flores verdes com androceu creme e gineceu verde.; Na borda da mata heliófila.","HUFU00022695",NA,"Descoberto",NA,"2002","10",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA
"112","2017-09-11 16:27:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bixaceae","Banara","vellozii","Banara vellozii","Gardner",NA,"Gardner, G","310",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"-43.21","-22.9",NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"-43.21","-22.9",NA,NA,NA,NA,NA
"113","2017-09-11 16:27:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bixaceae","Banara","vellozii","Banara vellozii","Gardner",NA,"Vellozo, JMC","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"-43.21","-22.9",NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"-43.21","-22.9",NA,NA,NA,NA,NA
"114","2017-09-11 16:27:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bixaceae","Banara","vellozii","Banara vellozii","Gardner",NA,"Schüch, G (Barão d","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"-43.21","-22.9",NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"-43.21","-22.9",NA,NA,NA,NA,NA
"115","2020-12-10 11:28:22-03","IBt","SP","398113","S","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.",NA,"Luchiari, C","245","1994","01","27",NA,"Brasil","Rio de Janeiro","Reserva Biológica de Poço das Antas","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,"Silva Jardim",NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA
"116","2014-09-23 10:59:36-03","G","G","G00355948","S","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.","Sleumer, H. O.","Gardner, G.","310",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,"-42.9125","-22.48222222",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=264021&base=img&lang=en","G00355948","G00355948",NA,"ISOTYPUS of Banara vellozii Gardner","1976","01","01",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA,NA
"117","2014-09-23 10:59:36-03","G","G","G00355967","S","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.","Sleumer, H. O.","Gardner, G.","310",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,"-42.9125","-22.48222222",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=264023&base=img&lang=en","G00355967","G00355967",NA,"ISOTYPUS of Banara vellozii Gardner","1976","01","01",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA,NA
"118","2014-09-23 10:59:36-03","G","G","G00355928","S","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.","Sleumer, H. O.","Gardner, G.","310",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,"-42.9125","-22.48222222",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=264022&base=img&lang=en","G00355928","G00355928",NA,"ISOTYPUS of Banara vellozii Gardner","1976","01","01",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA,NA
