"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"250","2020-07-23 12:07:41-03","CEPLAC","CEPEC","118593","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens",NA,"G. Hatschbach","J. M. Silva","4594","2006","01","16",NA,"Brasil","Paraná","LAPA","Gruta do Monge.","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA
"251","2020-07-23 12:07:41-03","CEPLAC","CEPEC","49369","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens",NA,"G. Hatschbach","Y. S. Kuniyoshi","4607","1983","02","01",NA,"Brasil","Paraná","mandirituba","Arredores da cidade.","-49.326099395752","-25.7789001464844",NA,NA,NA,NA,NA,NA,NA,"20385","auto",NA,NA,NA,NA,NA,"30/07/1983",NA,NA,NA
"252","2020-07-23 12:07:41-03","CEPLAC","CEPEC","48682","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens",NA,"G. Hatschbach","C. V. Roderjan","359","1989","03","03",NA,"Brasil","Paraná","mandirituba","Sem informação.","-49.326099395752","-25.7789001464844",NA,NA,NA,NA,NA,NA,NA,"20385","auto",NA,NA,NA,NA,NA,"30/03/1987",NA,NA,NA
"253","2020-07-23 12:07:41-03","CEPLAC","CEPEC","68446","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens",NA,"A. M. G. Azevedo-Tozzi","G. Hatschbach","41859","1978","12","26",NA,"Brasil","Paraná","rio branco do sul","Itupava.","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA
"254","2020-11-04 17:29:27-03","UEM","HUEM","32493","S","Plantae",NA,NA,"Leguminosae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Brotto, ML","Koczicki, C","329","2009","12","12",NA,"Brasil","Paraná","Curitiba","Em terreno baldio.","-49.2731018066406","-25.4277992248535",NA,"Árvore. Flores de coloração violeta.","HUEM000016234","HUEM000016234","2014",NA,NA,"25180","auto","12","30",NA,NA,NA,NA,NA,NA,NA
"255","2019-07-03 20:06:28-03","UEM","HUEM","14169","S","Plantae",NA,NA,"Leguminosae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","E.D.Mauri; Ma.C.Souza","E.D.Mauri; col.","12","2007","12","14",NA,"Brasil","Paraná","Maringá","Parque do Ingá.","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000018973",NA,"2007",NA,NA,"19250","auto","12",NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-03-10 11:38:36-03","UNILA","EVB","3460","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","da Silva, D.R.","da Silva, D.R.; Piva, J.; Machado, C.","215","2018","03","19",NA,"Brasil","Paraná","Realeza","Estrada paralela ao Rio Iguaçu, ca. 100m do Córredo Dona Ieda e ca. 470m da foz do Rio Cotegipe.","-53.501389","-25.553333",NA,"Folhas verde-discolores, cartáceas. Frutos secos, verdes. Habitat: Árvore remanescente em área de pastagem, solo argiloso. Associação entre Latossolo e nitorssolo vermelho. Habito: Árvore","EVB003460","EVB003460","2018","53º30'5''W","25º33'12''S",NA,NA,"04","02","265","265",NA,NA,NA,NA,NA
"257","2021-03-10 11:38:36-03","UNILA","EVB","3446","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","da Silva, D.R.","Rocha Filho, J.A.; da Silva, D.R.; Piva, J.; Machado, C.","698","2018","03","19",NA,"Brasil","Paraná","Realeza","Mata da Dona Ieda. Estrada paralela ao Rio Iguaçu.","-53.502778","-25.553056",NA,"Folhas verdes-discolores, cartáceas. Frutos secos, verdes. Habitat: Borda de uma Floresta em Estágio avançado de sucessão secundária. Habito: Árvore","EVB003446","EVB003446","2018","53º30'10''W","25º33'11''S",NA,NA,"04","02","282","282",NA,NA,NA,NA,NA
"258","2020-11-12 16:59:24-03","UEL","FUEL","35999","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Lovato, MC","Lovato, MC; et al.","323","2003","06","03",NA,"Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833",NA,NA,NA,NA,"2003","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-11-12 16:59:24-03","UEL","FUEL","44006","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Estevan, DA","Estevan, DA; et al.","1076","2005","09","07",NA,"Brasil","Paraná","Ventania","Fazenda Califórnia de Henrique Sato","-50.308417","-24.143083",NA,NA,NA,NA,"2006","-50.308417","-24.143083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-11-12 16:59:24-03","UEL","FUEL","46426","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo",NA,"Ferreira Jr, M; Marques, JN; Francisco, EM","72","2009","08","25",NA,"Brasil","Paraná","Mauá da Serra","Estância Manain","-51.1455","-23.938667",NA,NA,NA,NA,"2015","-51.1455","-23.938667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-11-12 16:59:24-03","UEL","FUEL","33720","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Dias, MC","Los, MM","32","1984","12","10",NA,"Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"2000",NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-11-12 16:59:24-03","UEL","FUEL","23770","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Dias, MC","Francisco, EM; Alves, J","s.n.","1999","02","10",NA,"Brasil","Paraná","Congonhinhas","Fazenda Planalto","-50.5536003112793","-23.5510997772217",NA,NA,NA,NA,"2014",NA,NA,"24253","auto","10","02",NA,NA,NA,NA,NA,NA,NA
"263","2020-11-12 16:59:24-03","UEL","FUEL","12718","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Mansano, VF","Carmo, MRB; Silva, FC","s.n.","1994","05","11",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-11-12 16:59:24-03","UEL","FUEL","38406","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Slusarski, SR","Francisco, EM; et al.","s.n.","2002","12","04",NA,"Brasil","Paraná","Leópolis","Leópolis para Sertaneja","-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,"2004",NA,NA,"22638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-11-12 16:59:24-03","UEL","FUEL","36205","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Lovato, MC","Estevan, DA; et al.","316","2003","12","01",NA,"Brasil","Paraná","Londrina","Fazenda Figueira","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2003",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-11-12 16:59:24-03","UEL","FUEL","43058","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Dias, MC","Pavão, OC; et al.","s.n.","2000","05","18",NA,"Brasil","Paraná","Londrina","Fazenda Santa Tereza, Lerroville, Beira do pasto.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2000",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-11-12 16:59:24-03","UEL","FUEL","27319","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Dias, MC","Juliana S. Carneiro; et al.","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2000",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-11-12 16:59:24-03","UEL","FUEL","6966","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Hatschbach, G","Roderjan, CV; Kuniyoshi, YS","359","1983","02","03",NA,"Brasil","Paraná","Mandirituba",NA,"-49.326099395752","-25.7789001464844",NA,NA,NA,NA,"1987",NA,NA,"20385","auto","05",NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-11-12 16:59:24-03","UEL","FUEL","26050","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Dias, MC","s.coletor","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Marilândia do Sul","Estrada para Curitiba","-51.3078002929688","-23.7446994781494",NA,NA,NA,NA,"1999",NA,NA,"19941","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-11-12 16:59:24-03","UEL","FUEL","31936","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Dias, MC","Francisco, EM; et al.","s.n.","2002","03","27",NA,"Brasil","Paraná","Marilândia do Sul","Sítio Santa Rosa","-51.3078002929688","-23.7446994781494",NA,NA,NA,NA,"2002",NA,NA,"19941","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-11-12 16:59:24-03","UEL","FUEL","28104","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Rossetto, EFS","Bizzetto, A; et al.","s.n.","1984","05","02",NA,"Brasil","Paraná","Maringá","Parque do Ingá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"2012",NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-11-12 16:59:24-03","UEL","FUEL","12608","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo",NA,"Bianchini, E; et al.","s.n.","1991","07","01",NA,"Brasil","Paraná","Palmeira","Fazenda Capão Bonito, Ribeirão Guarauna, Ribeirao Guarauna Capao Bonito","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-11-12 16:59:24-03","UEL","FUEL","1943","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Azevedo, AMG","Mello, GP","s.n.","1985","11","28",NA,"Brasil","Paraná","São Jerônimo da Serra",NA,"-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"1988",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-11-12 16:59:24-03","UEL","FUEL","1750","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Dias, MC","Assis, AA","s.n.","1985","11","10",NA,"Brasil","Paraná","São Jerônimo da Serra","Fazenda Sapopema","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"1988",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-11-12 16:59:24-03","UEL","FUEL","12524","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Dias, MC","Dias, MC; et al.","s.n.","1990","12","07",NA,"Brasil","Paraná","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"2014",NA,NA,"21990","auto","10","02",NA,NA,NA,NA,NA,NA,NA
"276","2020-11-12 16:59:24-03","UEL","FUEL","17379","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo",NA,"Medri, ME; et al.","s.n.","1991","07","01",NA,"Brasil","Paraná","Teixeira Soares","Fazenda Capão Bonito","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-11-12 16:59:24-03","UEL","FUEL","4057","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo",NA,"Silva, JM; Hatschbach, G","43","1985","12","18",NA,"Brasil","Paraná","Teixeira Soares","Rod. BR-277","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-11-12 16:59:24-03","UEL","FUEL","17645","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo",NA,"s.coletor","s.n.","1990","08","26",NA,"Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-11-12 16:59:24-03","UEL","FUEL","12426","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo",NA,"Medri, ME; et al.","s.n.","1990","08","25",NA,"Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-11-12 16:59:24-03","UEL","FUEL","12425","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo",NA,"Medri, ME; et al.","s.n.","1990","09","28",NA,"Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-11-12 16:59:24-03","UEL","FUEL","13139","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo",NA,"Correa, GT; et al.","s.n.","1995","04","25",NA,"Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre; Rio Tibagi, Rio Tibagi.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-11-12 16:59:24-03","UEL","FUEL","11732","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Dias, MC","Vieira, AOS; Dias, MC; Mansano, VF","s.n.","1994","08","11",NA,"Brasil","Paraná","Tibagi","Fazenda Barra Grande, Rio Barrinha, Rio Barrinha","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1994",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-11-12 16:59:24-03","UEL","FUEL","11702","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo",NA,"Silva, SM; et al.","s.n.","1990","05","14",NA,"Brasil","Paraná","Tibagi","Fazenda Barra Grande, Rio Barrinha, Rio Barrinha.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-11-12 16:59:24-03","UEL","FUEL","11830","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo",NA,"Pimenta, JA; et al.","s.n.","1990","04","30",NA,"Brasil","Paraná","Tibagi","Fazenda Batavo, Rio Iapo; proximo area urbana., Rio Iapo; proximo area urbana.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-11-12 16:59:24-03","UEL","FUEL","12969","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Dias, MC","Dias, MC; et al.","s.n.","1995","04","07",NA,"Brasil","Paraná","Tibagi","Fazenda Batavo, rio Iapó, Rio Iapó","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1995",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-11-12 16:59:24-03","UEL","FUEL","33558","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Dias, MC","Pavão, OC; et al.","s.n.","1999","12","07",NA,"Brasil","Paraná","Ventania","Sítio Três Minas","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"2000",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-10-16 14:12:01-03","UEL","FUEL","34102","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Dias, MC","Bufo, LVB; et al.","52",NA,NA,NA,NA,"Brasil","São Paulo","Porto Feliz","Floresta ciliar do Ribeirão Avecuia","-47.5200004577637","-23.2099990844727",NA,NA,NA,NA,"2001",NA,NA,"19715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-01 14:59:21-03","UnB","UB","22599","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) Silva & A.M.G.Azevedo","Silva, MJ","Kummrow, R","1422","1980","12","30","Southern America","Brasil","Paraná ","Bocaiúva do Sul","Bacaetava","-49.1150016784668","-25.2061004638672",NA,"Árvore 8m. Flor lilás; Mata.",NA,NA,"2012",NA,NA,"61623","auto","07","19",NA,NA,NA,NA,NA,NA,NA
"289","2019-11-01 14:59:21-03","UnB","UB","22600","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) Silva & A.M.G.Azevedo","Silva, MJ","Hatschbach, G","41859","1978","12","26","Southern America","Brasil","Paraná ","Rio Branco do Sul","Itupava","-49.3142013549805","-25.1900005340576",NA,"Árvore 6m. Flor lilás; Mata.",NA,NA,"1978",NA,NA,"37352","auto","12","26",NA,NA,NA,NA,NA,NA,NA
"290","2019-10-03 10:03:43-03","UFSCar","SORO","1428","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo",NA,"Coelho, S.; Castello, A. C. D.","778","2012","07","02",NA,"Brasil","São Paulo","Sorocaba","Parque Natural Municipal Corredores da Biodiversidade","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-08-20 14:56:06-03","UFSC","FLOR","47098","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Caxambu, M.G.","Caxambu, M.G.","3854","2012","03","02",NA,"Brasil","Paraná","Douradina","vegetação ciliar do rio Ivaí.","-53.248611","-23.234167",NA,"árvore heliófita, Fruto Imaturo, verde-acastanhado, 5m altura","FLOR0047098",NA,"2012","53º14'55''W","23º14'3''S",NA,NA,"03","16","242","242",NA,NA,NA,NA,NA
"292","2020-08-20 20:38:49-03","UFSC","FLOR","27250","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Azevedo, A.M.G.","Hatschbach, G.","20649","1968","12","27",NA,"Brasil","Paraná","Campo Largo","Rondinha.","-49.5283012390137","-25.4585990905762",NA,"arvoreta, flor lilás","FLOR0027250",NA,"1989",NA,NA,"53742","auto",NA,NA,"900","900",NA,NA,NA,NA,NA
"293","2020-08-20 20:38:49-03","UFSC","FLOR","28049","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Meijer, A. de","92",NA,NA,NA,NA,"Brasil","Paraná","Curitiba","Parque Regional do Iguaçu.","-49.2731018066406","-25.4277992248535",NA,NA,"FLOR0028049",NA,"1997",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-08-20 20:38:49-03","UFSC","FLOR","25748","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Carvalho, P.","141","1972","12","14",NA,"Brasil","Paraná","Irati","Chácara Brustolin.","-50.6511001586914","-25.4671993255615",NA,"árvore, flor lilás, 6m altura","FLOR0025748",NA,"1994",NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-08-20 14:56:06-03","UFSC","FLOR","15721","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.",NA,"Silva, J.M.; Hatschbach, G.","43","1985","12","18",NA,"Brasil","Paraná","Teixeira Soares","Rod. BR-277.","-50.4606018066406","-25.3682994842529",NA,"árvore, flor lilás, 10m altura","FLOR0015721",NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-08-20 20:38:49-03","UFSC","FLOR","6165","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Tozzi, A.M.G.A.","Sohn, S.; Campos, J.M.","58","1981","02","20",NA,"Brasil","Santa Catarina","Canoinhas","Vila Guarani, Município Felipe Schmidt, SC.","-50.3899993896484","-26.1772003173828",NA,"árvore, flor vagem larga. De tronco reto, casca pouco rugosa e fina. Folhas médias, verde- claras","FLOR0006165",NA,"1987",NA,NA,"50616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-03-04 15:43:11-03","IF","SPSF","33271","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda",NA,NA,"F.A.R.D.P.Arzolla","12","1996","12","20","América do Sul","Brasil","SP","Eldorado","P.E.Jacupiranga- Núcleo Caverna do Diabo","-48.392083","-24.646639",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: margens do ribeirao das Ostras&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"298","2021-03-04 15:43:11-03","IF","SPSF","40682","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","Schott","R.T. Polisel","R.T. Polisel","691","2008","03","21","América do Sul","Brasil","SP","Juquitiba","Distrito da SAMA","-47.16","-23.894444",NA,"COLETA: Árvore 7m, frutos imaturos verdes.; GEOGRAFIA: bairro dos trabalhadores.;",NA,NA,"2008",NA,NA,NA,NA,"03","21","750","750","Magnoliopsida",NA,NA,NA,NA
"299","2021-03-04 15:43:11-03","IF","SPSF","39384","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","Benth.","G.A.D.C. Franco","F.M.Souza & R.C.Sousa & H.F.A.Pereira & C.B.Santos","969","2007","11","21","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.761667","-23.453611",NA,"COLETA: Árvore espinhenta, 19m. Botões verdes.; GEOGRAFIA: Trilha do Pai Zé;",NA,NA,"2007",NA,NA,NA,NA,"12","12","937","937","Magnoliopsida",NA,NA,NA,NA
"300","2021-03-04 15:43:11-03","IF","SPSF","40668","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","Benth.","R.T. Polisel","R.T. Polisel","677","2008","02","01","América do Sul","Brasil","SP","Juquitiba","fazenda Bizarro","-47.16","-23.894444",NA,"COLETA: Árvore 8m, flor branca; GEOGRAFIA: Distrito da SAMA, beira de estrada de serviço.;",NA,NA,"2008",NA,NA,NA,NA,"02","20","750","750","Magnoliopsida",NA,NA,NA,NA
