"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","typeStatus","individualCount"
"1021","2021-03-04 15:46:30-03","IF","SPSF","23524","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","L.R.M.Souza & E.M.Francisco","1997","12","12","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,NA,"PR","Rancho Alegre","fazenda Godoy",NA,NA,NA,"-50.9131011962891","-23.0699996948242","11419","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1022","2021-03-04 15:46:30-03","IF","SPSF","35131","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","F. A. R. D. P. Arzolla","2005","08","07","América do Sul","Brasil",NA,NA,"COLETA: Árvore 4m, frutos imaturos.;",NA,"Magnoliophyta","Sapindales","A.St.-Hil.","G.A.D.C. Franco","910","SP","Águas de São Pedro","regeneração natural sob plantio de eucaliptos.","450","450",NA,"-47.8760986328125","-22.5993995666504","1825","auto","2007",NA,NA,"12","07","Magnoliopsida",NA,NA,NA,NA,NA
"1023","2021-03-04 15:46:30-03","IF","SPSF","27330","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","S.A.Nicolau","1999","10","02","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,"1778","SP","Cajuru","Fazenda Santana",NA,NA,NA,"-47.2999992370605","-21.2700004577637","21243","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1024","2021-03-04 15:46:30-03","IF","SPSF","33550","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","D.A. De Grande & E.A.Lopes","1978","11","12","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,"169","SP","Cananéia","Parque Estadual da Ilha do Cardoso",NA,NA,NA,"-47.9199981689453","-25.0100002288818","37574","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1025","2021-03-04 15:46:30-03","IF","SPSF","33545","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","I.Cordeiro","1989","10","24","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: morro do Maruja, mata&nf;;",NA,"Magnoliophyta","Sapindales",NA,NA,"612","SP","Cananéia","Parque Estadual da Ilha do Cardoso",NA,NA,NA,"-47.9199981689453","-25.0100002288818","37574","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1026","2021-03-04 15:46:30-03","IF","SPSF","12687","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","J.B.Baitello","1988","12","14","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,"284","SP","Cubatão","Parque Estadual da Serra do Mar, Núcleo Pilões",NA,NA,NA,"-46.4199981689453","-23.8899993896484","15123","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1027","2021-03-04 15:46:30-03","IF","SPSF","19536","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","S.E.Martins & O.T. Aguiar","1993","11","11","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,"174","SP","Cubatão","Vale do Rio Mogi",NA,NA,NA,"-46.4199981689453","-23.8899993896484","15123","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1028","2021-03-04 15:46:30-03","IF","SPSF","24868","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","E.R.Batista","1999","01","06","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,"31","SP","Pariquera-Açú","Km 78 rodovia Pariquerq-Iguape",NA,NA,NA,"-47.8800010681152","-24.7099990844727","17990","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1029","2021-03-04 15:46:30-03","IF","SPSF","34705","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","F. A. R. D. P. Arzolla & F. M. Souza & C. O. Araújo & W. Corrêa","2005","03","24","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; Árvore ca. 8 m, flores creme-esvrerdeadas, frutos imaturos verdes; GEOGRAFIA: Trilha do Rio do Ouro. Floresta Ombrófila Densa Montana&nf;UTM: X=291249 Y=7323396;",NA,"Magnoliophyta","Sapindales",NA,"G. A. D. C. Franco","802","SP","Pedro de Toledo","Parque Estadual da Serra do Mar - Núcleo Pedro de Toledo","527","527",NA,"-47.2299995422363","-24.2700004577637","33445","auto","2005",NA,NA,"04","07","Magnoliopsida",NA,NA,NA,NA,NA
"1030","2021-03-04 15:46:29-03","IF","SPSF","03536","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","D.Bento Pickel","1949","11","27","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,NA,"SP","Santos","morro Santa Terezinha",NA,NA,NA,"-46.3300018310547","-23.9599990844727","26836","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1031","2021-03-04 15:46:29-03","IF","SPSF","03535","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","D.Bento Pickel","1949","11","27","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,NA,"SP","Santos","morro Santa Terezinha",NA,NA,NA,"-46.3300018310547","-23.9599990844727","26836","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1032","2021-03-04 15:46:30-03","IF","SPSF","13706","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","M.A. Cunha","1951","01","09","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,"J.R.Pirani",NA,"SP","São Paulo","Horto Florestal",NA,NA,NA,"-46.6300010681152","-23.5400009155273","53584","auto","1992",NA,NA,"11","30","Magnoliopsida",NA,NA,NA,NA,NA
"1033","2021-03-04 15:46:29-03","IF","SPSF","06513","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","A. Rodrigues","1943","08","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,NA,"SP","São Paulo","Horto Florestal",NA,NA,NA,"-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1034","2021-03-04 15:46:29-03","IF","SPSF","04005","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","D.G.S.Camargo",NA,NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,NA,"SP","São Paulo","Horto Florestal",NA,NA,NA,"-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1035","2021-03-04 15:46:30-03","IF","SPSF","27228","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","F.A.R.D.P.Arzolla & E.Lustosa","2000","10","11","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: sob plantio de eucalipto&nf;;",NA,"Magnoliophyta","Sapindales",NA,NA,"181","SP","São Paulo","Parque Estadual Alberto Löfgren",NA,NA,NA,"-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1036","2021-03-04 15:46:29-03","IF","SPSF","06492","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","M.Koscinski","1931","11","13","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,"132","SP","São Paulo","Parque Estadual do Instituto Florestal",NA,NA,NA,"-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1037","2021-03-04 15:46:29-03","IF","SPSF","06423","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","M.Koscinski",NA,NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,NA,"SP","São Paulo","Parque Estadual do Instituto Florestal",NA,NA,NA,"-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1038","2021-03-04 15:46:30-03","IF","SPSF","33961","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","F.A.R.D.P.Arzsolla","2004","10","16","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,"F.A.R.D.Arzolla","641","SP","São Paulo","P.E.Alberto Lofgren",NA,NA,NA,"-46.6300010681152","-23.5400009155273","53584","auto","2005",NA,NA,"02","15","Magnoliopsida",NA,NA,NA,NA,NA
"1039","2021-03-04 15:46:29-03","IF","SPSF","07678","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","J.B.Baitello & O.T. Aguiar","1981","10","05","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,NA,"SP","São Paulo","Vila Amália",NA,NA,NA,"-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1040","2021-03-04 15:46:30-03","IF","SPSF","32382","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","J.A.Pastore","2003","09","05","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,"1253","SP","São Vicente","P.E.Xixová-Japuí",NA,NA,NA,"-46.3899993896484","-23.9599990844727","25482","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1041","2021-03-04 15:46:30-03","IF","SPSF","32530","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","J.A.Pastore","2003","10","17","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,"1263","SP","São Vicente","P.E.Xixová-Japuí",NA,NA,NA,"-46.3899993896484","-23.9599990844727","25482","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1042","2021-03-04 15:46:30-03","IF","SPSF","29209","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","J.A.Pastore & C.Moura","2002","02","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Pedreira, mata&nf;;",NA,"Magnoliophyta","Sapindales",NA,NA,"1106","SP","São Vicente","P.E.Xixová-Japuí",NA,NA,NA,"-46.3899993896484","-23.9599990844727","25482","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1043","2021-03-04 15:46:30-03","IF","SPSF","27777","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","J.A.Pastore & C.Moura","2001","02","16","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: em barranco frente ao mar&nf;;",NA,"Magnoliophyta","Sapindales",NA,NA,"970","SP","São Vicente","P.E.Xixova-Japui, Paranapua",NA,NA,NA,"-46.3899993896484","-23.9599990844727","25482","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1044","2021-03-04 15:46:30-03","IF","SPSF","09434","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","J.B.Baitello & O.T. Aguiar","1985","09","24","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,"145","SP","Teodoro Sampaio","P.E.Morro do Diabo",NA,NA,NA,"-52.1599998474121","-22.5300006866455","54606","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1045","2021-03-04 15:46:30-03","IF","SPSF","10615","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","A.L.K.M. Albernaz","1986","10","02","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,NA,"SP","Teodoro Sampaio","P.E.Morro do Diabo",NA,NA,NA,"-52.1599998474121","-22.5300006866455","54606","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1046","2021-03-04 15:46:29-03","IF","SPSF","03967","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","A.E.Amaral",NA,NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,NA,"SP","Itatuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1047","2021-03-04 15:46:30-03","IF","SPSF","12170","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","G. Hatschbach & J.M.Silva","1987","11","07","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,"51672","PR","Nossa Senhora das Gracas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1048","2021-03-04 15:46:30-03","IF","SPSF","46625","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","L.B.Santos & F.L.S.Ferreira","2009","10","14","América do Sul","Brasil",NA,NA,"COLETA: Mata Atlântica, floresta estacional semidecídua. Árvore, 5m, próximo à margem do rio, folhas cartáceas, cálice rosado, corola roxa, fruto maduro aberto, lenhoso, sementes marrons.; GEOGRAFIA: Da sede até a trilha da esquerda na entrada das cachoe",NA,"Magnoliophyta","Sapindales","A.St.-Hil.","L.B.Santos","407","SP","Botucatu","Parque ecológico da Pavuna",NA,NA,NA,"-46.511111","-22.8375",NA,NA,"2009",NA,NA,"11","30","Magnoliopsida",NA,NA,NA,NA,NA
"1049","2021-03-04 15:46:30-03","IF","SPSF","38614","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","O. T. Aguiar & J. B. Baitello & C. R. Lima","2007","08","28","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 5m.; GEOGRAFIA: Trilha 1.;",NA,"Magnoliophyta","Sapindales","A.St.-Hil.","R.Cielo-Filho","744","SP","Paranapanema","Estação Ecológica de Paranapanema","630","630",NA,"-48.746944","-23.549167",NA,NA,"2007",NA,NA,"11","05","Magnoliopsida",NA,NA,NA,NA,NA
"1050","2021-03-04 15:46:30-03","IF","SPSF","38661","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","C. R. Lima & O. T. Aguiar & J. B. Baitello","2007","08","30","América do Sul","Brasil",NA,NA,"COLETA: Árvore 5m, frutos verdes currugados.; GEOGRAFIA: Trilha 4.;",NA,"Magnoliophyta","Sapindales","A.St.-Hil.","R.Cielo-Filho","27","SP","Paranapanema","Estação Ecológica de Paranapanema","630","630",NA,"-48.780278","-23.539722",NA,NA,"2007",NA,NA,"11","05","Magnoliopsida",NA,NA,NA,NA,NA
"1051","2021-03-04 15:46:30-03","IF","SPSF","39885","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","F.M de Souza & N.M.Ivanaukas & N. Guerin & A.Dário & D.Souza","2007","11","28","América do Sul","Brasil",NA,NA,"COLETA: Floresta Estacional Semidecidual&nf;Arvoreta 4m, flores vináceas.; GEOGRAFIA: Área próxima ao experimento de peroba.;",NA,"Magnoliophyta","Sapindales","A.St.-Hil.","G.A.D.C. Franco","975","SP","Bauru","Estação Ecológica de Bauru","495","495",NA,"-49.079444","-22.238889",NA,NA,"2008",NA,NA,"01","11","Magnoliopsida",NA,NA,NA,NA,NA
"1052","2021-03-04 15:46:30-03","IF","SPSF","49097","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","R.M.G. Konopczyk & G.M. Marcusso","2013","04","29","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 6m de altura (fruto muito apreciado por Macaco Prego).; GEOGRAFIA: Dique marginal do Rio Mogi Guaçu.;",NA,"Magnoliophyta","Sapindales","A.St.-Hil.","R.M.G. Konopczyk",NA,"SP","Porto Ferreira","Parque Estadual de Porto Ferreira","531","531",NA,"-47.435","-21.856944",NA,NA,"2013",NA,NA,"04","29","Magnoliopsida",NA,NA,NA,NA,NA
"1053","2021-03-04 15:46:30-03","IF","SPSF","49114","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","G.M. Marcusso","2013","10","29","América do Sul","Brasil",NA,NA,"COLETA: Árvore.; GEOGRAFIA: Floresta Estacional Semidecidual.;",NA,"Magnoliophyta","Sapindales","A.St.-Hil.","G.M. Marcusso","281","SP","Botucatu","Escola do Meio Ambiente","850","850",NA,"-48.458611","-22.926944",NA,NA,"2013",NA,NA,"10","29","Magnoliopsida",NA,NA,NA,NA,NA
"1054","2021-03-04 15:46:30-03","IF","SPSF","50324","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","P.Orlandini & D.Volet & K.Lima & A.L.Mansur & L.Santini-Jr & B.R.Gios & V.C.Souza & R.R.Rodrigues & J.Y.Tamashiro & N.M.Ivanauskas","2015","07","03","América do Sul","Brasil",NA,NA,"COLETA: Árvore, frutos.; GEOGRAFIA: Floresta Estacional Semidecidual, próxima à área de agropecuária.;",NA,"Magnoliophyta","Sapindales",NA,"R.R.Rodrigues","118","SP","Piracicaba","Estação Ecologica de Ibicatu",NA,NA,NA,"-47.823889","-22.778333",NA,NA,"2015",NA,NA,"07","03","Magnoliopsida",NA,NA,NA,NA,NA
"1055","2021-03-04 15:46:30-03","IF","SPSF","28232","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","V.F.Kinupp","1996","11","04","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,"27","PR","Guairaça","mata ciliar",NA,NA,NA,"-52.6856002807617","-22.9344005584717","23199","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1056","2021-03-04 15:46:30-03","IF","SPSF","12682","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","J.B.Baitello","1988","12","14","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,"286","SP","Cubatão","Parque Estadual da Serra do Mar, Núcleo Pilões",NA,NA,NA,"-46.4199981689453","-23.8899993896484","15123","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1057","2021-03-04 15:46:30-03","IF","SPSF","12623","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","O.T. Aguiar","1988","11","28","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Sapindales",NA,NA,"279","SP","Cubatão","Parque Estadual da Serra do Mar, Núcleo Pilões",NA,NA,NA,"-46.4199981689453","-23.8899993896484","15123","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
