"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","typeStatus","imagecode","identifiedBy","county","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"149","2019-05-23 11:07:33-03","UFLA","ESAL","27771","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","E.A.Vilella; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Faz. Mario Laurenti","-44.999444","-21.245278",NA,NA,"árvore; ; ;",NA,NA,NA,NA,"Lavras",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"150","2019-05-23 11:07:33-03","UFLA","ESAL","12313","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Fazenda Botelho","-44.7580986022949","-21.0331001281738",NA,NA,"árvore; 3.0; ;; floresta",NA,NA,NA,NA,"Bom Sucesso",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA
"151","2019-05-23 11:07:33-03","UFLA","ESAL","14309","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","E. Tameirão Neto, 805; M. S. Werneck","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Macaia, Fazenda Porto Velho","-44.7580986022949","-21.0331001281738",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"Ary","Bom Sucesso",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA
"152","2019-05-23 11:07:33-03","UFLA","ESAL","14551","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Vilela, EA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Mata da Mandioca","-47.5416984558105","-19.9372005462646","5",NA,"árvore; 8.50m; ;; floresta",NA,NA,NA,"Ary","Conquista","5",NA,NA,NA,NA,NA,"30156","auto",NA,NA,NA,NA
"153","2019-05-23 11:07:33-03","UFLA","ESAL","17643","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Rocha, C","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-45.440601348877","-21.1893997192383",NA,NA,"árvore; 9,5 m; ;; floresta",NA,NA,NA,"Ary","Coqueiral",NA,NA,NA,NA,NA,NA,"16658","auto",NA,NA,NA,NA
"154","2019-05-23 11:07:33-03","UFLA","ESAL","16730","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Botrel, RT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-44.9171981811523","-21.4011001586914",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"Ary","Ingaí",NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA
"155","2019-05-23 11:07:33-03","UFLA","ESAL","16732","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Botrel, RT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-44.9171981811523","-21.4011001586914",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"Ary","Ingaí",NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA
"156","2019-05-23 11:07:33-03","UFLA","ESAL","14931","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Villela, EA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Mata do Rio Picão","-45.2369003295898","-19.3316993713379","5",NA,"árvore; 13.0; ;; floresta",NA,NA,NA,NA,"Martinho Campos","5",NA,NA,NA,NA,NA,"32568","auto",NA,NA,NA,NA
"157","2019-05-23 11:07:33-03","UFLA","ESAL","18069","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-46.6096992492676","-20.718900680542",NA,NA,"árvore; 15,0 m; ;; floresta",NA,NA,NA,"Ary","Passos",NA,NA,NA,NA,NA,NA,"37279","auto",NA,NA,NA,NA
"158","2019-05-23 11:07:33-03","UFLA","ESAL","17066","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Carvalho, WAC","170",NA,NA,NA,NA,"Brasil","Minas Gerais","Faz. Mato Virgem","-44.1960983276367","-21.468599319458","1",NA,"árvore; ; ;; floresta",NA,NA,NA,"Ary","Piedade do Rio Grande","1",NA,NA,NA,NA,NA,"15268","auto",NA,NA,NA,NA
"159","2019-05-23 11:07:33-03","UFLA","ESAL","15762","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Villela, EA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Fazenda Carapiá","-45.24169921875","-18.2063999176025",NA,NA,"arvoreta; 2,0; ;; floresta",NA,NA,NA,"Ary","Três Marias",NA,NA,NA,NA,NA,NA,"54667","auto",NA,NA,NA,NA
"160","2019-05-23 11:07:33-03","UFLA","ESAL","17510","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","?","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,"-47.7000007629395","-20.1900005340576",NA,NA,"árvore; 10m; ;",NA,NA,NA,"Ary","Buritizal",NA,NA,NA,NA,NA,NA,"15008","auto",NA,NA,NA,NA
"161","2019-05-23 11:07:33-03","UFLA","ESAL","17509","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","?","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Fazenda Pedra Branca","-47.7000007629395","-20.1900005340576",NA,NA,"árvore; 10m; ;",NA,NA,NA,"Ary","Buritizal",NA,NA,NA,NA,NA,NA,"15008","auto",NA,NA,NA,NA
"162","2019-05-23 11:07:33-03","UFLA","ESAL","17511","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","?","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Fazenda Pedra Branca","-47.7000007629395","-20.1900005340576",NA,NA,"árvore; 10m; ;",NA,NA,NA,"Ary","Buritizal",NA,NA,NA,NA,NA,NA,"15008","auto",NA,NA,NA,NA
"163","2020-06-25 16:06:03-03","FUVATES","HVAT","2634","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","H. F. Uller","236","2011","09","22",NA,"Brasil","Santa Catarina","Escola Agrícola.","-49.090556","-26.8875",NA,NA,"DAP: 25cm. apresenta formato piramidal, com ramos desde 2m. 7m. árvore, creme - Doação do Herbário GURB, registro FURB 36478.&nf;; Floresta Ombrófila Densa.","HVAT00002634",NA,NA,"H. F. Uller","Blumenau",NA,"2011","09","22","49º5'26''W","26º53'15''S",NA,NA,NA,NA,NA,NA
"164","2021-01-26 11:46:18-03","IMA","MAC","388","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Duche; Kuhlmam","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Jardim Botânico., Mata das Obras públicas, ao Silvestre, Estrada D. Castorina.","-43.222772","-22.964169",NA,NA,NA,"MAC0000388",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"-43.222772","-22.964169",NA,NA,NA,NA,NA,NA
"165","2020-09-12 05:00:02-03","US","US","USw31395","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll. Arg.","Collector unknown","RBW 72",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"166","2020-09-12 05:00:02-03","US","US","1690939","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll. Arg.","Y. Mexia","5054","1930","9","16","South America - Neotropics","Brazil","Minas Gerais","Viçosa. Fazenda de Aguada.",NA,NA,"725",NA,NA,"US03230137",NA,"US03230137_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"167","2020-09-12 05:00:02-03","US","US","1518470","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll. Arg.","J. G. Kuhlmann","16366","1921","8","13","South America - Neotropics","Brazil","Rio de Janeiro","Procedencia Rio de Janeiro ad urbem in silvis montis Corcovado.",NA,NA,NA,NA,NA,"US03230138",NA,"US03230138_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"168","2020-09-12 05:00:02-03","US","US","2248658","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll. Arg.","-- Reitz & Klein, --","2010","1954","7","19","South America","Brazil","Santa Catarina","Braço Joaquim, Luis Alves, Itajaí.",NA,NA,"300",NA,NA,"US03230134",NA,"US03230134_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"169","2020-09-12 05:00:02-03","US","US","1416684","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll. Arg.","H. H. Rusby","2649","1886","5",NA,"South America - Neotropics","Bolivia",NA,"Guanai.",NA,NA,"610",NA,NA,"US03230135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"170","2020-09-12 05:00:02-03","US","US","2841308","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll. Arg.","-- Reitz & Klein, --","10267","1960","10","21","South America","Brazil","Santa Catarina","Morro do Baú, Ilhota.",NA,NA,"300",NA,NA,"US03230136",NA,"US03230136_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"171","2019-12-09 17:29:18-03","UFPR","EFC","13892","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Blum, C.T.","213","2005","05","28",NA,"Brasil","Paraná","Serra da Prata","-48.6987","-25.614","600",NA,"Árvore aos 600 m.s.n.m. Com fruto.","EFC013892",NA,NA,"Vieira, R.S.","Morretes","600","2015","04","28","-48.6987","-25.6140",NA,NA,NA,NA,NA,NA
"172","2019-12-09 17:29:18-03","UFPR","EFC","286","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Kuniyoshi, Y.S.","4758","1984","05","06",NA,"Brasil","Paraná",NA,"-48.834400177002","-25.476900100708",NA,NA,"Árvore 7m, em beira de rio. Fruto maduro. __COMMOM_NAME__: Guatambu","EFC000286",NA,NA,NA,"Morretes",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"173","2021-03-15 18:24:33-03","USP","SPF","125064","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Oliveira, AA","3210","1997","08","24",NA,"Brasil","São Paulo","Fazenda Sant#?#Ana do Monte Alegre, bacia do Ribeirão do Pântano. Mata mesófila.","-47.75","-22","700",NA,"Árvore, 7 m alt. Flores alboesverdeadas.","SPF00125064",NA,NA,"Oliveira, AA","Descalvado","950","1997",NA,NA,"-47.75","-22",NA,NA,NA,NA,NA,NA
"174","2021-03-15 18:24:33-03","USP","SPF","194468","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Pessoa, SVA","586","1991","08","29",NA,"Brasil","Rio de Janeiro","Estação Ecológica Estadual do Paraíso, Picada para a Serra dos Brejos.","-42.45","-22.35","140",NA,"Árvore, heliófila, folhas discolores verdes, flores com cálice e tubo da corola marrons, lacínios inteiramente creme-esverdeados.","SPF00194468",NA,NA,"Lira-Neto, JA; Braga, MA","Guapimirim","400","1996","01","16","-42.45","-22.35",NA,NA,NA,NA,NA,NA
"175","2021-03-15 18:24:33-03","USP","SPF","136290","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Salino, A","3264","1997","07","20",NA,"Brasil","Minas Gerais","Vale do Rio Peruaçu, mata ciliar do rio, a caminho do Janelão.","-44.242778","-15.123056",NA,NA,"Árvore, com mais de 10 m alt., folhas cartáceas, flores creme com cálice marrom.","SPF00136290",NA,NA,"Lombardi, JA; Temponi, LG","Januária",NA,"1999","03","08","-44.242778","-15.123056",NA,NA,NA,NA,NA,NA
"176","2021-03-15 18:24:33-03","USP","SPF","136249","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Stehmann, JR","s.n.","1997","08","07",NA,"Brasil","Minas Gerais","Cultivada no campus da UFMG.","-43.937801361084","-19.9207992553711",NA,NA,"Árvore, ca. 6.0 m.","SPF00136249",NA,NA,"Stehmann, JR; Lombardi, JA","Belo Horizonte",NA,"1997","07",NA,NA,NA,"17082","auto",NA,NA,NA,NA
"177","2021-03-15 18:24:33-03","USP","SPF","200522","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Farney, C","4118","2000","08","23",NA,"Brasil","Rio de Janeiro","Pontal do Atalaia, Mata de encosta na vertente sul próx. à Prainha. Floresta estacional semidecídua.","-42.0278015136719","-22.966100692749",NA,NA,"Arvoreta; 4 m; folhas discolores verdes, látex branco; flores jovens com cálice castanho e corola creme.","SPF00200522",NA,NA,"Quinet, CGP","Arraial do Cabo",NA,"2004","07","14",NA,NA,"25964","auto",NA,NA,NA,NA
"178","2021-03-15 18:24:33-03","USP","SPF","85459","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Gomes Jr, JC","3660","1965","04","05",NA,"Brasil","São Paulo","Ilha da Vitória, Litoral norte. Mata costeira.","-45.3499984741211","-23.7700004577637",NA,NA,"Árvore, ca. 8 m de alt. Flores amareladas; freqüente na mata costeira.","SPF00085459",NA,NA,"Marcondes-Ferreira, W","Ilhabela",NA,"1996","10",NA,NA,NA,"23719","auto",NA,NA,NA,NA
"179","2020-01-14 12:01:22-03","USP","SPF","231137","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Pinheiro, RS","265","1967","10","12",NA,"Brasil","São Paulo",NA,"-48.7999992370605","-21.9799995422363",NA,NA,NA,"SPF00231137",NA,NA,"Castello, ACD","Itaju",NA,"2019","04",NA,NA,NA,"13360","auto",NA,NA,NA,NA
"180","2021-03-15 18:24:33-03","USP","SPF","78670","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Assis, FR","150","1989","05","15",NA,"Brasil","São Paulo","Parque da Esalq","-47.6399993896484","-22.7199993133545",NA,NA,"Árvore 15 m de alt., flores amarelas, fruto ipo folículo.","SPF00078670",NA,NA,"Marcondes-Ferreira, W","Piracicaba",NA,"1996","10",NA,NA,NA,"44778","auto",NA,NA,NA,NA
"181","2021-03-15 18:24:33-03","USP","SPF","85458","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Hoehne, FC","s.n.","1937","08","17",NA,"Brasil","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"Árvore.","SPF00085458",NA,"SPF00085458","Marcondes-Ferreira, W","São Paulo",NA,"1996","10",NA,NA,NA,"53584","auto",NA,NA,NA,NA
"182","2021-03-15 18:24:33-03","USP","SPF","11555","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Hoehne, W","s.n.","1945","09","27",NA,"Brasil","São Paulo","Jardim da Luz.","-46.6300010681152","-23.5400009155273",NA,NA,"Árvore de 6-8 m., 20-30 cm de diam. Cauliflora.","SPF00011555",NA,NA,"Marcondes-Ferreira, W","São Paulo",NA,"1996","10",NA,NA,NA,"53584","auto",NA,NA,NA,NA
"183","2021-03-15 18:24:33-03","USP","SPF","60954","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Honda, S","s.n.","1985","05","14",NA,"Brasil","São Paulo","Parque da Luz","-46.6300010681152","-23.5400009155273",NA,NA,"Árvore, 13-15 m alt., DAP - 40 cm; copa colunar não muito densa.","SPF00060954",NA,NA,"Marcondes-Ferreira, W","São Paulo",NA,"1996","10",NA,NA,NA,"53584","auto",NA,NA,NA,NA
"184","2021-03-25 13:51:26-03","UNIVILLE","JOI","6096","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Giampaolo",NA,"1999","08","28",NA,"Brasil","Santa Catarina","Alto Quiriri, propriedade do Sr. Wilson Henrique.","-48.8456001281738","-26.3043994903564",NA,NA,"Museu Botânico Municipal - HJ - Herbário Joinville - 00123","JOI006096",NA,"JOI006096","Condorcet Aranha","Joinville",NA,"1999","09","10",NA,NA,"37150","auto",NA,NA,NA,NA
"185","2019-10-07 09:13:13-03","UEFS","HUEFS","165089","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Korte, A.","482","2009","10","15",NA,"Brasil","Santa Catarina","Braço Thieme.","-49.320833","-27.271667","458",NA,"Floresta ombrófila densa.","HUEFS0165089",NA,"HUEFS0165089",NA,"Presidente Nereu","458",NA,NA,NA,"49W19'15''","27S16'18''",NA,NA,"Asteranae",NA,NA,NA
"186","2019-10-07 09:13:13-03","UEFS","HUEFS","245655","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Melo, P.H.A.","5255","2016","08","17",NA,"Brasil","Minas Gerais","Haras Veredas, proximidades do povoado São Bento. Morro com afloramentos de calcário em paredões, grandes fendas e campos de lapiás.","-44.037778","-19.428333","688",NA,"Formação aberta do carste, floresta estacional decidual e floresta estacional semidecidual. Envolto por lagoa, cerrado, pastagens e áreas agrícolas.","HUEFS0245655",NA,"HUEFS0245655",NA,"Matozinhos","688",NA,NA,NA,"44W2'16''","19S25'42''",NA,NA,"Asteranae",NA,NA,NA
"187","2019-10-07 09:13:13-03","UEFS","HUEFS","169156","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Bertoni, J.E.A.","410","2002","02","14",NA,"Brasil","São Paulo","Sítio em área particular área particular, próximo ao Parque Estadual.","-47.4700012207031","-21.8500003814697",NA,NA,NA,"HUEFS0169156",NA,"HUEFS0169156",NA,"Porto Ferreira",NA,NA,NA,NA,NA,NA,"13859","auto","Asteranae",NA,NA,NA
"188","2019-12-04 16:39:37-03","FFCLRP","SPFR","108","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Meira-Neto","230","1986","10","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marcondes-Ferreira, W.",NA,NA,"2002","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-12-04 16:39:37-03","FFCLRP","SPFR","102","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Meira-Neto","188","1986","04","19",NA,"Brasil","São Paulo","Fazenda Santa Carlota","-47.300531","-21.275944",NA,NA,NA,NA,NA,NA,"Marcondes-Ferreira, W.","Cajuru",NA,"2002","09",NA,"47o18'01.91W","21o16'33.40S",NA,NA,NA,NA,NA,NA
"190","2019-12-04 16:39:37-03","FFCLRP","SPFR","6920","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Kotchetkoff-Henriques, O.; Laguna, V.G.; Sandrini, M.","73","2000","12","04",NA,"Brasil","São Paulo","Fazenda Fortaleza - UTM: 0213265 - 7644727","-47.810325","-21.168769",NA,NA,NA,NA,NA,NA,"Bernacci, L.C.; Kotchetkoff-Henriques, O.","Ribeirão Preto",NA,NA,NA,NA,"47o48'37.17W","21o10'07.57S",NA,NA,NA,NA,NA,NA
"191","2019-09-04 18:47:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,"F. Sellow","1651",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Isolectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"192","2019-07-09 09:07:32-03","F","FMNH-SEEDPLANTS","V0361221F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0361221F","Isosyntype","V0361221F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"193","2018-10-25 11:27:07-03","F","FMNH-SEEDPLANTS","V0421373F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,"A. Glaziou","6636","1817",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0421373F",NA,"V0421373F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"194","2018-10-25 11:27:07-03","F","FMNH-SEEDPLANTS","V0421374F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,"A. Glaziou","6636","1817",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0421374F",NA,"V0421374F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"195","2019-08-22 13:27:35-03","F","FMNH-SEEDPLANTS","V0421375F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,"Y. Mexía","5054","1930","9","16","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0421375F",NA,"V0421375F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"196","2018-10-25 11:27:07-03","F","FMNH-SEEDPLANTS","V0421376F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,"A. Ducke & J. G. Kuhlmann",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0421376F",NA,"V0421376F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"197","2018-10-25 11:27:07-03","F","FMNH-SEEDPLANTS","V0421377F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,"A. Ducke & J. G. Kuhlmann",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0421377F",NA,"V0421377F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"198","2018-10-25 11:27:07-03","F","FMNH-SEEDPLANTS","V0421378F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,"J. G. Kuhlmann",NA,"1921","8","13","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0421378F",NA,"V0421378F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"199","2018-10-25 11:27:07-03","F","FMNH-SEEDPLANTS","V0421379F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,"B. A. Krukoff","5642","1933","8","25","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0421379F",NA,"V0421379F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"200","2019-06-11 12:56:27-03","F","FMNH-SEEDPLANTS","V0421380F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,"W. Hoehne","24968","1945","9","27","South America","Brazil","São Paulo",NA,"-49","-22",NA,NA,NA,"V0421380F",NA,"V0421380F_01 V0421380F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"24968"
"201","2020-10-14 16:35:23-03","UFVJM","HDJF","7748","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll. Arg.","Paixão, FA","R2P74","2019","04","23","Southern America","Brasil","Espírito Santo","Rio Doce, Margem Esquerda","-40.341611","-19.510306","23",NA,NA,"HDJF007748",NA,"HDJF007748_01",NA,"Linhares","23",NA,NA,NA,"-40.341611","-19.510306",NA,NA,NA,NA,NA,NA
"202","2020-10-14 16:35:23-03","UFVJM","HDJF","7813","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll. Arg.","Paixão, FA","109P91","2019","07","14","Southern America","Brasil","Espírito Santo","Rio Doce, Margem Direita","-40.721556","-19.5365","160",NA,NA,"HDJF007813",NA,"HDJF007813_01",NA,"Colatina","160",NA,NA,NA,"-40.721556","-19.5365",NA,NA,NA,NA,NA,NA
