"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"196","2021-01-14 15:30:41-03","MN","R","223076","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Félix, L.P.; Miranda, A.M.","7965","1997","10","02",NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Queiroz, L.P.","Arquipélago de Fernando de Noronha",NA,NA,NA,NA,NA,NA,NA,"2003","01","31",NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-01-14 15:30:41-03","MN","R","223077","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Miranda, A.M.","3458","1999","06","08",NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Queiroz, L.P.","Arquipélago de Fernando de Noronha",NA,NA,NA,NA,NA,NA,NA,"2003","01","30",NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-31 13:40:08-03","MN","R","64986","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Glaziou, A.F.M.; Netto, L.S.M.; Rangel, E.S. & Schwacke, C.A.W.",NA,"1879","08","07",NA,"Brasil","Minas Gerais","Serra do Picú",NA,NA,NA,"R000064986",NA,NA,"Fawc. & Rendle","Silva, E.D.",NA,NA,NA,"R000064986_001",NA,NA,NA,NA,"2011","06","14",NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-01-14 15:30:41-03","MN","R","66762","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Glaziou, A.F.M.; Netto, L.S.M.; Rangel, E.S. & Schwacke, C.A.W.",NA,"1879","04","09",NA,"Brasil","Minas Gerais","Serra do Picú",NA,NA,NA,"R000066762",NA,NA,"Fawc. & Rendle","Silva, E.D.",NA,NA,NA,"R000066762_001",NA,NA,NA,NA,"2011","06","14",NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-01-14 15:30:41-03","MN","R","67140","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Freire Allemão, F. 398; Cysneiros, M.",NA,NA,NA,NA,NA,"Brasil","Ceará",NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará.","R000067140",NA,NA,"Fawc. & Rendle","Fevereiro, P.C.A.","Fortaleza","-38.543098449707","-3.71722006797791","R000067140_001",NA,NA,NA,NA,"1979","07","31","19924","auto",NA,NA,NA,NA,NA,NA
"201","2021-04-04 23:42:48-03","UFPI","TEPB","31142","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"D. SILVA","205","2016","05","27",NA,"Brasil","Piauí","Fazenda Mucambo Velho",NA,NA,"liana, flor rosa Ambiente: Cerrado ecotonal",NA,NA,NA,"(Fawc. & Rendle) A. Delgado","D. SILVA","Buriti dos Lopes","-41.701667","-3.372778",NA,"108","108","41°42'06W","03°22'22S","2016","09","21",NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-04-02 02:00:44-03","UFPI","TEPB","1129","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","peduncularis","Phaseolus peduncularis",NA,"DEL' ARCO, M. R.",NA,"1980","05","05",NA,"Brasil","Piauí","Entre Caracol e Serra das Confusões",NA,NA,"Trepadeira; flor lilás Ambiente: Caatinga <ll>dwc_commonname:</ll> Camaratuba",NA,NA,NA,"H.B.K","L.P. de Queiroz","Caracol","-43.3300018310547","-9.27861022949219",NA,NA,NA,NA,NA,"1995","08","01","21070","auto",NA,NA,NA,NA,NA,NA
"203","2021-04-02 02:00:44-03","UFPI","TEPB","585","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","peduncularis","Phaseolus peduncularis",NA,"FREIRE, F. M. T.",NA,"1979","05","06",NA,"Brasil","Piauí","Beira do riacho Cavaleiro, Serra do Cavaleiro",NA,NA,"Rama, flor rósea Ambiente: Caatinga arbórea <ll>dwc_commonname:</ll> Angico Bravo",NA,NA,NA,"H.B.K.",NA,"São Raimundo Nonato","-42.6994018554688","-9.01527976989746",NA,NA,NA,NA,NA,NA,NA,NA,"45407","auto",NA,NA,NA,NA,NA,NA
"204","2021-04-05 09:18:10-03","UFPI","TEPB","3269","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Sousa, M","12716","1983","01","26",NA,"Costa Rica","Guanacaste","A 3km al E de Cuajinicuil y a 11 del parque Murciélago",NA,NA,"Bejuco de flor violeta <ll>dwc_commonname:</ll> marmeleiro-preto",NA,NA,NA,"(Mart ex Benth.)","M. F. A. Lucena",NA,NA,NA,NA,"3.1","3.1",NA,NA,"2007","05","01",NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-04-05 09:18:10-03","UFPI","TEPB","3415","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"FERNANDES, A.",NA,"1984","05","16",NA,"Brasil","Piauí","Serra do Uruçuí",NA,NA,"Arbusto, flor amarela Ambiente: Cerrado <ll>dwc_commonname:</ll> Mofumbo",NA,NA,NA,NA,"FERNANDES, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-04-05 09:18:10-03","UFPI","TEPB","1580","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"DEL' ARCO, M. R.",NA,"1981","04","17",NA,"Brasil","Piauí","Entre a Estação Ecológica e Bom Jesus",NA,NA,"Erva; flor amarela Ambiente: Cerrado <ll>dwc_commonname:</ll> Catanduva",NA,NA,NA,"(Mart ex Benth.)","CHAVES, E. M. F.","Bom Jesus","-44.3586006164551","-9.07444000244141",NA,NA,NA,NA,NA,"2004","06","04","107707","auto",NA,NA,NA,NA,NA,NA
"207","2021-04-05 09:18:10-03","UFPI","TEPB","1605","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"DEL' ARCO, M. R.",NA,"1981","04","14",NA,"Brasil","Piauí","Entre Bom Jesus e a Estação Ecológica",NA,NA,"Subarbusto; flor amarela Ambiente: Cerrado <ll>dwc_commonname:</ll> Catinga-de-porco",NA,NA,NA,"(Mart ex Benth.)",NA,"Bom Jesus","-44.3586006164551","-9.07444000244141",NA,NA,NA,NA,NA,NA,NA,NA,"107707","auto",NA,NA,NA,NA,NA,NA
"208","2021-04-05 09:18:10-03","UFPI","TEPB","2016","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"DEL' ARCO, M. R.",NA,"1981","04","15",NA,"Brasil","Piauí","Estação Ecológica de Uruçuí-Una",NA,NA,"Arbusto escandente; flor amarela Ambiente: Cerrado <ll>dwc_commonname:</ll> Erva-cidreira",NA,NA,NA,"(Mart ex Benth.)",NA,"Ribeiro Gonçalves","-45.2421989440918","-7.55833005905151",NA,NA,NA,NA,NA,NA,NA,NA,"121004","auto",NA,NA,NA,NA,NA,NA
"209","2021-04-05 09:18:10-03","UFPI","TEPB","1499","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"RODRIGUES, V.",NA,"1980","06","18",NA,"Brasil","Piauí","Estrada para baixa Grande",NA,NA,"Arbusto; flor amarelada Ambiente: Cerrado <ll>dwc_commonname:</ll> caroba",NA,NA,NA,"(Mart ex Benth.)",NA,"Ribeiro Gonçalves","-45.2421989440918","-7.55833005905151",NA,NA,NA,NA,NA,NA,NA,NA,"121004","auto",NA,NA,NA,NA,NA,NA
"210","2021-04-06 14:38:56-03","UFPI","TEPB","2646","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Alberto Jorge",NA,"1982","05","20",NA,"Brasil","Piauí","Brejo das Meninas - Estação Ecológica de Uruçuí-Una",NA,NA,"Arbusto.; flor branca Ambiente: Cerrado <ll>dwc_commonname:</ll> jatobá-de-vaqueiro",NA,NA,NA,"(Mart ex Benth.)","ALENCAR, M. E.","Uruçuí","-44.5560989379883","-7.22944021224976",NA,NA,NA,NA,NA,"2002","03",NA,"137737","auto",NA,NA,NA,NA,NA,NA
"211","2021-04-05 09:18:10-03","UFPI","TEPB","17802","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis peduncularis",NA,"E.Melo","2163","1997","04","13",NA,"Brasil","Bahia","Morro sem nome",NA,NA,"Volúvel, folhas membranáceas discolores. Célice lilás esverdeado; carena torcida com ápice azulado, ala lilás esbranquiçadas; estandarte lilás esbranquiçado com bordas avermelhadas; tubo estaminal branco esverdeado; filetes brancos; anteras amarelas e ová",NA,NA,NA,"(Kunth) Fawc. & Rendle","ALVES, M.","Iaçu","-39.911944","-12.794167",NA,NA,NA,"39°54'43W","12°47'39S","1996","10","01",NA,NA,NA,NA,"peduncularis",NA,NA,NA
"212","2021-04-05 09:18:10-03","UFPI","TEPB","17045","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"FARIAS, R. R. S. S.","535","2002","05","08",NA,"Brasil","Piauí","Alto do Comandante",NA,NA,"Planta terófita (erva); flor rosa; frequente; solo pedregoso; próximo à estaca 81 Ambiente: Complexo de Campo Maior",NA,NA,NA,"(Kunth.) Fawc. e Rendle","L.P. de Queiroz","Campo Maior","-42.052333","-4.883306",NA,"95","95","42°03'08,4W","04°52'59,9S","2002","08","01",NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-04-05 09:18:10-03","UFPI","TEPB","17045","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"FARIAS, R. R. S. S.","535","2002","05","08",NA,"Brasil","Piauí","Alto do Comandante",NA,NA,"Planta terófita (erva); flor rosa; frequente; solo pedregoso; próximo à estaca 81 Ambiente: Complexo de Campo Maior <ll>dwc_commonname:</ll> Mulungu",NA,NA,NA,"(Kunth.) Fawc. e Rendle","L.P. de Queiroz","Campo Maior","-42.052333","-4.883306",NA,"120","120","42°03'08,4W","04°52'59,9S","2002","08","01",NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-04-05 09:18:10-03","UFPI","TEPB","17045","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"FARIAS, R. R. S. S.","535","2002","05","08",NA,"Brasil","Piauí","Alto do Comandante",NA,NA,"Planta terófita (erva); flor rosa; frequente; solo pedregoso; próximo à estaca 81 Ambiente: Complexo de Campo Maior",NA,NA,NA,"(Kunth.) Fawc. e Rendle","L.P. de Queiroz","Campo Maior","-42.052333","-4.883306",NA,"95","95","42°03'08,4W","04°52'59,9S","2002","08","01",NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-04-05 09:18:10-03","UFPI","TEPB","22550","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"L. Santos","483","2007","04","15",NA,"Brasil","Piauí","Boa Esperança",NA,NA,"erva flor lilás, muito freqüente, solo arenoso, cipó com gavinhas. Ambiente: Cerrado",NA,NA,NA,"(Mart. ex Benth.) Marechal","B.M.T. Walter","Monsenhor Gil","-42.6077995300293","-5.56416988372803",NA,"110","110",NA,NA,"1996","06","26","20710","auto",NA,NA,NA,NA,NA,NA
"216","2021-04-05 09:18:10-03","UFPI","TEPB","18285","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Mendes,M.R.A","84","1999","05","19",NA,"Brasil","Piauí","Morro do baixo",NA,NA,"erva escandente, pouco frequente, solo pedregoso Ambiente: Caatinga",NA,NA,NA,"Fawc. & Rendle","J.F.M.Valls","São José do Piauí","-41.4752998352051","-6.87166976928711",NA,NA,NA,NA,NA,"1980","09","05","17188","auto",NA,NA,NA,NA,NA,NA
"217","2021-04-05 09:18:10-03","UFPI","TEPB","13404","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Mendes,M.R.A","377","2000","04","13",NA,"Brasil","Piauí","Morro do baixo",NA,NA,"Erva(Ca.45cm),muito frequente, flores lilas, solo argilo-pedregoso Ambiente: Caatinga",NA,NA,NA,"Fawc. & Rendle","FERNANDES, A.","São José do Piauí","-41.4752998352051","-6.87166976928711",NA,NA,NA,NA,NA,NA,NA,NA,"17188","auto",NA,NA,NA,NA,NA,NA
"218","2021-04-05 09:18:10-03","UFPI","TEPB","17802","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis peduncularis",NA,"E.Melo","2163","1997","04","13",NA,"Brasil","Bahia","Morro sem nome",NA,NA,"Volúvel, folhas membranáceas discolores. Célice lilás esverdeado; carena torcida com ápice azulado, ala lilás esbranquiçadas; estandarte lilás esbranquiçado com bordas avermelhadas; tubo estaminal branco esverdeado; filetes brancos; anteras amarelas e ová",NA,NA,NA,"(Kunth) Fawc. & Rendle","ALVES, M.","Iaçu","-39.911944","-12.794167",NA,NA,NA,"39°54'43W","12°47'39S","1996","10","01",NA,NA,NA,NA,"peduncularis",NA,NA,NA
"219","2020-11-19 10:23:55-03","CPAP","CPAP","25015","PreserverdSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Silva, R. R.","1114 A","2004","09","10",NA,"Brasil","MS","Serra Santa Cruz, Planalto Residual do Urucum. Campo Cerrado. Solo: minério de ferro.",NA,NA,"Subarbusto de 50cm. Botões verdes; estandarte externamente amarelo-arroxeado, internamente amarelo com mancha roxa; pétalas da asa e da quilha cremes. Fruto imaturo verde.",NA,NA,NA,"(Mart. ex Benth.) Maréchal et al.","R. R. Silva","Corumbá","-57.583333","-19.216667",NA,"881","881","57°35' W","19°13' S","2004","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-11-19 10:23:55-03","CPAP","CPAP","10545","PreserverdSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Pott, A.","6381","1993","06","03",NA,"Brasil","MS","Fazenda Barrinhos; Sub-região da Nhecolândia; Pantanal - invernada Arevalo",NA,NA,"Erva prostrado-volúvel. FLOR: rosada. FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Esparsa. AMBIENTE: Caronal (elyonuretum) com árvores de cerrado, com Brachiaria humidicola. SUBSTRATO: solo arenoso, podzol hidromórfico, distrófico. RELEVO: plano.",NA,NA,NA,"(Kunth) Fawc. & Rendle",NA,"Corumbá","-56.433333","-18.916667",NA,"90","90","56°26' W","18°55' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-11-19 10:23:55-03","CPAP","CPAP","1160","PreserverdSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Pott, A.","1849","1985","05","23",NA,"Brasil","MS","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - Cercado da Capivara",NA,NA,"Caule radicante. Dois tipos de folhas (as dos ramos ascendentes são lobadas). FLOR: branca, enrolada. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Beira de mata. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,"(Kunth) Fawc. & Rendle","R. Vanni","Corumbá","-56.65","-18.983333",NA,"90","90","56°39' W","18°59' S","1990","12","26",NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-11-19 10:24:02-03","CPAP","CPAP","25326","PreserverdSpecimen","Plantae","Leguminosae","Vigna","peduncularis","Vigna peduncularis",NA,"Pott, A.","10248","2002","09","12",NA,"Brasil","MS","Local Fazenda Campo Alegre, sub-região de Paiaguás, Pantanal.",NA,NA,"Erva volúvel. Esparsa. Flor: arroxeada clara. Fruto: castanho claro. Campo inundavel. Solo: arenoso. Relevo: plano.",NA,NA,NA,"(Kunth) Fawc. & Rendle","R. R. Silva","Corumbá","-56.865278","-18.561389",NA,NA,NA,"56°51'55W","18°33'41S","2006","04","11",NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-11-19 10:23:55-03","CPAP","CPAP","2993","PreserverdSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Pott, A.","2611","1987","04","27",NA,"Brasil","MS","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - invernada do búfalo",NA,NA,"Erva volúvel. FLOR: vilácea clara. FRUTO: ainda verde. INTERESSE: Forrageira. FREQUÊNCIA: . AMBIENTE: capão Ralo, não Inundavel.. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,"(Kunth) Fawc. & Rendle",NA,"Corumbá","-56.65","-19.983333",NA,"89","89","56°39' W","19°59' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-11-19 10:23:55-03","CPAP","CPAP","5442","PreserverdSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Pott, A.","4309","1988","08","06",NA,"Brasil","MS","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - salina da Reserva Biológica",NA,NA,"Erva volúvel. FLOR: rósea. Corola senescente amarelada. FRUTO: castanho. INTERESSE: Forrageira. FREQUÊNCIA: Frequente. AMBIENTE: Borda de cordilheira (paleodique) campo cerrado. SUBSTRATO: solo arenoso, podzol hidromórfico. RELEVO: plano.",NA,NA,NA,"(Kunth) Fawc. & Rendle",NA,"Corumbá","-56.65","-18.983333",NA,"89","89","56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-11-19 10:23:55-03","CPAP","CPAP","24527","PreserverdSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Pott, A.","13785","2005","12","10",NA,"Brasil","MS","Fazenda Princezinha",NA,NA,"Erva volúvel..Forrageira..Esparsa..Campo úmido perturbado por gado, beira de banhado. Solo: hidromórfico, preto. Relevo: vale amplo.",NA,NA,NA,"(Kunth) Fawc. & Rendle","A. Pott","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,"2005",NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA
"226","2015-07-02 14:02:04-03","JBP","HPL","10811","S","Plantae","Fabaceae-Faboideae","Vigna","peduncularis","Vigna peduncularis",NA,"A. Campos-Rocha","203","2008","03","22",NA,"Brasil","MG","Coletado nas proximidades da localidade de Peirópolis; em campo próximo a área ciliar.",NA,NA,NA,NA,NA,NA,NA,"G.P. Lewis","Uberaba","-47.9319","-19.7483",NA,NA,NA,NA,NA,"2009","12","01","73879","auto",NA,NA,NA,NA,NA,NA
"227","2019-02-15 11:40:06-02","IPA","IPA","80429","S","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Sobral-Leite, M.; Maciel, B.; Gomes, P.; Maciel, B.; Gomes, P.","1050","2009","09","11","Southern America","Brasil","Pernambuco","Serra da Quitéria-Sítio Flecheira, Agreste. Entre os municípios de Caruaru e Agrestina, afloramento rochoso Pedra do Urubu.",NA,NA,"Trepadeira sobre Handroanthus sp. (Bignoniaceae) em substrato acumulado no afloramento. População formada por poucos indivíduos em plena frutificação.; Matriz formada por Savana Estépica Florestada/Savana Estépica Arborizada (Caatinga","IPA0080429","Plantae",NA,"(Kunth) A. Delgado","Bocage, A.",NA,"-35.9925","-8.395278",NA,"540","540","-35.9925","-8.395278","2017","02","06",NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-02-22 11:47:10-03","IPA","IPA","28874","S","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Andrade-Lima","6876","1972","04","24","Southern America","Brasil","Bahia",NA,NA,NA,NA,"IPA0028874","Plantae",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","Lewis, G.P.","Barreiras","-44.9900016784668","-12.1527996063232",NA,NA,NA,NA,NA,"1988","02","10","152720","auto",NA,NA,NA,NA,NA,NA
"229","2019-02-22 11:47:10-03","IPA","IPA","5975","S","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Andrade-Lima","53-1556","1953","05","11","Southern America","Brasil","Pará","Serra do Itauajurí",NA,NA,"Erva mais ou menos rastejante. Flor alvo-creme. Folha rígida verde-clara","IPA0005975","Plantae",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","Costa e Silva, M.B.","Monte Alegre","-54.0691986083984","-2.00778007507324",NA,NA,NA,NA,NA,"2004","05",NA,"279177","auto",NA,NA,NA,NA,NA,NA
"230","2019-02-22 11:47:10-03","IPA","IPA","11779","S","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Andrade-Lima","58-3196","1958","05","25","Southern America","Brasil","Goiás","Entre Aragarças e Cayaponia. Solo silicoso mais ou menos abrejado",NA,NA,"Erva sub-lenhosa; flores creme-esverdeado","IPA0011779","Plantae",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","Costa e Silva, M.B.",NA,NA,NA,NA,NA,NA,NA,NA,"2004","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-02-22 11:47:10-03","IPA","IPA","40347","S","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Gardner, G.","1554",NA,NA,NA,"Southern America","Brasil","Ceará","Serra do Araripe",NA,NA,NA,"IPA0040347","Plantae",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","Costa e Silva, M.B.",NA,NA,NA,NA,NA,NA,NA,NA,"2004","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-02-22 11:47:10-03","IPA","IPA","85696","S","Plantae","Leguminosae-Pap.","Vigna","firmula","Vigna firmula",NA,"Silva, R.R.; Silva, R.; Silva, R.","1114","2004","09","10","Southern America","Brasil","Mato Grosso do Sul","Serra Santa Cruz, Planalto Residual do Urucum.",NA,NA,"Subarbusto de 50 cm. Botões verdes, estandarte externamente amarelo-arroxeado, internamente amarelo com mancha roxa; pétalas da asa e da quilha creme. Fruto imaturo verde. Solo minério de ferro.; Campo Cerrado.","IPA0085696","Plantae",NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","Silva, R.R.","Corumbá","-57.590278","-19.233056",NA,"881","881","-57.590278","-19.233056","2004","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-02-22 11:47:10-03","IPA","IPA","63813","S","Plantae","Leguminosae-Pap.","Vigna","peduncularis","Vigna peduncularis",NA,"Lyra-Lemos, R.P.; Moreira, I.S.; Moreira, I.S.","1060","1987","09","25","Southern America","Brasil","Alagoas","Parque Estadual da Pedra Talhada",NA,NA,"Trepadeira, pétalas lilás com centro amarelo mescladas de roxo no centro","IPA0063813","Plantae",NA,"(Kunth) Fawc. & Rendle","Costa e Silva, M.B.","Quebrangulo","-36.4710998535156","-9.31888961791992",NA,NA,NA,NA,NA,"2004","05",NA,"16583","auto",NA,NA,NA,NA,NA,NA
"234","2019-02-22 11:47:10-03","IPA","IPA","86015","S","Plantae","Leguminosae-Pap.","Vigna","peduncularis","Vigna peduncularis peduncularis",NA,"Trajano, A.","68","2009","04","21","Southern America","Brasil","Paraíba","Comunidade Rural - Barrocas",NA,NA,"Herbácea (trepadeira).; Caatinga.","IPA0086015","Plantae",NA,"(Kunth) Fawc. & Rendle","Gomes-Silva, A.","Soledade","-36.3628005981445","-7.05721998214722",NA,NA,NA,NA,NA,"2010","12",NA,"21726","auto",NA,NA,"peduncularis",NA,NA,NA
"235","2019-02-22 11:47:10-03","IPA","IPA","22261","S","Plantae","Leguminosae-Pap.","Vigna","peduncularis","Vigna peduncularis",NA,"Medeiros-Costa; Andrade-Lima; Andrade-Lima","65","1977","11","01","Southern America","Brasil","Pernambuco","Área do Projeto Suape, parte anterior (Estação D), capoeira",NA,NA,"Cipó","IPA0022261","Plantae",NA,"(Kunth) Fawc. & Rendle","Costa e Silva, M.B.","Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,NA,"2004","05",NA,"25282","auto",NA,NA,NA,NA,NA,NA
"236","2019-02-22 11:47:10-03","IPA","IPA","1304","S","Plantae","Leguminosae-Pap.","Vigna","peduncularis","Vigna peduncularis",NA,"Andrade-Lima","49-299","1949","09","04","Southern America","Brasil","Pernambuco","Praia Venda Grande, próximo do mar",NA,NA,"Rastejante; flores roxas em inflorescência erectas. Muito frequênte","IPA0001304","Plantae",NA,"(Kunth) Fawc. & Rendle","Costa e Silva, M.B.",NA,NA,NA,NA,NA,NA,NA,NA,"2004","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-02-22 11:47:10-03","IPA","IPA","15137","S","Plantae","Leguminosae-Pap.","Vigna","peduncularis","Vigna peduncularis",NA,"Rizzo","11","1966","03","05","Southern America","Brasil","Goiás","Chácara Santo Antonio, 4 km de Aparecida de Goiás-Goiânia",NA,NA,"Planta trepadeira, flores arroxeadas, cálice amarelo, frutos verdes, estames branco, anteras amareladas","IPA0015137","Plantae",NA,"(Kunth) Fawc. & Rendle","Fevereiro",NA,NA,NA,NA,NA,NA,NA,NA,"1978","05","02",NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-02-22 11:47:10-03","IPA","IPA","19232","S","Plantae","Leguminosae-Pap.","Vigna","peduncularis","Vigna peduncularis",NA,"Academia Brasileira de Ciências","357","1971","04","25","Southern America","Brasil","Bahia","Estrada Petrolina-Remanso",NA,NA,"cipó vigoroso, flores roxo-claro, com frutos","IPA0019232","Plantae",NA,"(Kunth) Fawc. & Rendle","Costa e Silva, M.B.",NA,NA,NA,NA,NA,NA,NA,NA,"2004","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-02-22 11:47:10-03","IPA","IPA","83671","S","Plantae","Leguminosae-Pap.","Vigna","peduncularis","Vigna peduncularis",NA,"Leite, M.S.; Wanderley, A.M.; Maciel, B.; Wanderley, A.M.; Maciel, B.","909","2009","06","21","Southern America","Brasil","Pernambuco","Inselbergue Pedra do Guariba, Agreste Pernambucano.",NA,NA,"Trepadeira sobre Cnidoscolus urens (Euphorbiaceae) em ilha de vegetação no afloramento. Início de floração. Flores violáceas com leve odor adocicado.; Caatinga hipoxerófila.","IPA0083671","Plantae",NA,"(Kunth) Fawc. & Rendle","Leite, M.S.","Caruaru","-35.843944","-8.381944",NA,"685","685","-35.843944","-8.381944","2009","06","28",NA,NA,NA,NA,NA,NA,NA,NA
