"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","previousCatalogNumber"
"138","2020-12-11 11:36:46-03","UFMG","BHCB","85919","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Mota, RC da","2153","2003","04","23","Southern America","Brasil","Minas Gerais","Parque Municipal Ribeirão do Campo.","-43.574528","-19.103417",NA,NA,NA,"Árvore coletada em mata de galeria, frutos imaturos verdes, pétalas brancas com máculas atropurpúreas, cálice verde","BHCB049557",NA,NA,"Conceição do Mato Dentro",NA,"2019","03",NA,NA,NA,NA,NA,"-43.574528","-19.103417",NA,NA,NA
"139","2020-12-11 11:36:46-03","UFMG","BHCB","23644","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Bom Sucesso",NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA
"140","2020-12-11 11:36:46-03","UFMG","BHCB","26311","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Teixeira, WA","s.n.","1995","02","01","Southern America","Brasil","Minas Gerais",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,"Arbusto. Flores esbranquiçadas, exala perfume agradável ao quebrar-se os galhos; Cerrado","BHCB049556",NA,NA,"Itabirito",NA,"1995",NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:36:46-03","UFMG","BHCB","170182","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Kamino, LHY","959","2008","06","25","Southern America","Brasil","Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbórea, 4m de altura. Frutos imaturos verdes; Beira de estrada",NA,NA,NA,"Ouro Preto",NA,"2019","03",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"142","2020-12-11 11:36:46-03","UFMG","BHCB","41606","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Magalhães, GM","s.n.","1943","02","04","Southern America","Brasil","Minas Gerais",NA,"-43.4152984619141","-19.959400177002",NA,NA,NA,"Capoeirinha no campo. Arbusto 2 m, flores alvas","BHCB049554",NA,NA,"Santa Bárbara",NA,"2019","03",NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"143","2020-12-11 11:36:46-03","UFMG","BHCB","15967","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Carvalho, MG","1112","1996","10","24","Southern America","Brasil","Minas Gerais","Bairro Betânia. Parque da Betânia.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"Belo Horizonte",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"144","2020-12-11 11:36:46-03","UFMG","BHCB","32752","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Carste de Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,NA,"Lagoa Santa",NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA
"145","2020-12-11 11:36:46-03","UFMG","BHCB","70579","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Salimena, FRG","s.n.","2001","05",NA,"Southern America","Brasil","Minas Gerais","Conceição do Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,NA,"Arvoreta, ca. 2,0m, frutos maduros amarelados","BHCB049552",NA,NA,"Lima Duarte",NA,"2019",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"146","2020-12-11 11:36:46-03","UFMG","BHCB","95421","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Echternacht, LA; Faleiros, MA","724","2004","11","28","Southern America","Brasil","Minas Gerais","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,NA,NA,"Arbóreo (ca. 8m) em borda de Floresta Estacional Semidecidua. Botões ferrugíneos.",NA,NA,NA,"Carmópolis de Minas",NA,NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA
"147","2020-12-11 11:36:46-03","UFMG","BHCB","74923","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Tameirão Neto, E","3443",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Mina do Capão Xavier.","-43.8466987609863","-19.9855995178223",NA,NA,NA,"Campo Rupestre sobre canga laterítica, arbóreo",NA,NA,NA,"Nova Lima",NA,"2019","03",NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA
"148","2020-12-11 11:36:46-03","UFMG","BHCB","15726","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Andrade, PM de","1168","1988","04","27","Southern America","Brasil","Minas Gerais","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"Arvoreta, 2,5m. Frutos verdes com glândulas ferrugineas; Mata ciliar","BHCB018711",NA,NA,"Lima Duarte",NA,"2019","03",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"149","2020-12-11 11:36:46-03","UFMG","BHCB","14550","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Andrade, PM de; et al.","1093","1988","01","12","Southern America","Brasil","Minas Gerais","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"Arbórea 8m","BHCB048503",NA,NA,"Lima Duarte",NA,"2019","03",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"150","2020-12-11 11:36:46-03","UFMG","BHCB","26140","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Teixeira, WA","s.n.","1995","05","21","Southern America","Brasil","Minas Gerais","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,"Arbusto, frutos verdes pintados de vinho, mosqueados, com 8 mm de diâmetro; Campo rupestre, quartizitico","BHCB049555",NA,NA,"Itabirito",NA,"2019",NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA
"151","2020-12-11 11:36:46-03","UFMG","BHCB","52095","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Lombardi, JA","2652","2000","06","14","Southern America","Brasil","Minas Gerais","Retiro das Pedras","-43.8466987609863","-19.9855995178223",NA,NA,NA,"Herbácea, ca. 0,3m, inflorescências creme; Campo rupestre sobre canga e vegetação arbustiva","BHCB049551",NA,NA,"Nova Lima",NA,"2019",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA
"152","2020-12-11 11:36:46-03","UFMG","BHCB","52427","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Vasconcelos, MF de","s.n.","2000","04","21","Southern America","Brasil","Minas Gerais","Serra do Batatal.","-43.5080986022949","-20.2875003814697","1400","1400",NA,"Arbustivo; Campo rupestre","BHCB018712",NA,NA,"Ouro Preto",NA,"2019","03",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"153","2020-12-11 11:36:46-03","UFMG","BHCB","58433","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Barreto, HLM","2912","1933","04","14","Southern America","Brasil","Minas Gerais","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,"Muito frequente; árvore 3,0m; Capoeira;",NA,NA,NA,"Santa Bárbara",NA,"2019","03",NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"154","2020-12-11 11:36:46-03","UFMG","BHCB","78230","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Stehmann, JR; Passos, RVM; Ribeiro, MC","3391","2003","02","15","Southern America","Brasil","Minas Gerais","Serra do Caraça., Próximo à entrada de Taboões","-43.4152984619141","-19.959400177002",NA,NA,NA,"Árvore, ca. 4m de altura; flores estaminadas",NA,NA,NA,"Santa Bárbara",NA,"2019","03",NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"155","2020-12-11 11:36:46-03","UFMG","BHCB","83862","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Pirani, JR; Coffani-Nunes, JV; Campos, MTVA","s.n.","1992","03","07","Southern America","Brasil","Minas Gerais","Serra do Cipó., Km 125 da rodovia Belo Horizonte-Canceição do mato Dentro. Córrego Palácio.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arvoreta 6m de altura. Ramos, pecíolos e inflorescências ferrugíneos, cálice verde-claro, corola alva com pontos pretos. Fruto imaturo verde com pintas pretas.; MaAta ciliar",NA,NA,NA,"Santana do Riacho",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"156","2020-12-11 11:36:46-03","UFMG","BHCB","58424","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Barreto, HLM","1274","1935","04","15","Southern America","Brasil","Minas Gerais","Serra do Cipó, Km 133","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Arbusto","BHCB031105",NA,NA,"Santa Luzia",NA,"2019","03",NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA
"157","2020-12-11 11:36:46-03","UFMG","BHCB","70579!","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Magalhães, M","6137","1951","04","10","Southern America","Brasil","Minas Gerais","Serra do Rola Moça","-44.198299407959","-19.9678001403809",NA,NA,NA,"Arbusto 2m, flor alva; Canga, capoeira ciliar de córrego","BHCB049170",NA,NA,"Betim",NA,"2019","03",NA,"15199","auto",NA,NA,NA,NA,NA,NA,NA
"158","2016-11-11 08:50:00-02","MO","MOBOT","100937437","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A. St.-Hil.","William R. Anderson","Anderson 36091","1972","2","17","South America","Brazil","Minas Gerais","Serra do Cipó, forest along stream, adjacent rocky and grassy hillsides, and grassy campo on top of hills; sandy soil with sandstone.",NA,NA,"1200.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"159","2017-11-30 16:18:00-02","MO","MOBOT","101013322","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A. St.-Hil.","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 30263","1971","1","13","South America","Brazil","Minas Gerais","Base of Serra da Piedade, ca. 35 km E of Belo Horizonte, road to Caeté.",NA,NA,"1600.00000000",NA,NA,NA,NA,NA,"B. Maguire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"160","2017-11-30 16:19:00-02","MO","MOBOT","101013324","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A. St.-Hil.","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 29009","1971","1","24","South America","Brazil","Minas Gerais","Ca. 9 km W of Barão de Cocais, at base of Serra da Caraça, gray sandy soil.",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,"B. Maguire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"161","2017-11-30 16:20:00-02","MO","MOBOT","101013326","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A. St.-Hil.","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 28679","1971","1","18","South America","Brazil","Minas Gerais","Ca. 35 km E of Belo Horizonte, near BR-31.",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,"B. Maguire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"162","2009-07-01 16:15:00-03","MO","MOBOT","3103765","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A. St.-Hil.","Anonymous","Anonymous 98252",NA,NA,NA,"South America","Brazil","Minas Gerais","Km 396 da BR. 57 Km de Belo Horizonte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2009-10-21 07:13:00-02","MO","MOBOT","3299407","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A. St.-Hil.","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 35979","1972","2","14","South America","Brazil","Minas Gerais","Valley ca 5 km SSE of Pico de Itambé; grassy, cut-over hillsides, with streams among shrubs and trees, and blocky sandstone outcrops.",NA,NA,"1140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2016-11-15 05:15:00-02","MO","MOBOT","100399750","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A. St.-Hil.","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 33545","1978","2","5","South America","Brazil","Minas Gerais","Chapada.","-43.5080986022949","-20.2875003814697","1150.00000000",NA,NA,NA,NA,NA,NA,"Ouro Preto",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,"1",NA
"165","2020-06-15 15:30:01-03","UNESP-RC","HRCB","49353","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A.St.-Hil.","Lombardi","7256","2008","02","18",NA,"Brasil","São Paulo",NA,"-46.935778","-23.230444","957","957",NA,"Arvoreta ca. 3 m, folhas herbáceas, flores amareladas",NA,NA,NA,"Jundiaí",NA,NA,NA,NA,NA,NA,NA,NA,"46º56'08.8W","23º13'49,6S",NA,NA,NA
"166","2014-07-30 10:40:52-03","CITSF","HXBH","009813","S","Plantae",NA,NA,"Clusiaceae","Vismia","micrantha mart.","Vismia micrantha mart.",NA,"Pedralli et alii",NA,"1992","04","30",NA,"Brasil","MG","APE - Mutuca","-43.8467","-19.9856",NA,NA,NA,"Campo rupestre.",NA,NA,NA,"Nova Lima",NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA
"167","2014-07-30 10:40:52-03","CITSF","HXBH","010203","S","Plantae",NA,NA,"Clusiaceae","Vismia","micrantha mart.","Vismia micrantha mart.",NA,"Pedralli et alii",NA,"1992","03","09",NA,"Brasil","MG","Estação Ecológica do Tripuí","-43.5081","-20.2875",NA,NA,NA,"Flores cremes",NA,NA,"Gonçalves, A.P.S.","Ouro Preto",NA,"1996","03","01","44599","auto",NA,NA,NA,NA,NA,NA,NA
"168","2014-07-30 10:40:52-03","CITSF","HXBH","009812","S","Plantae",NA,NA,"Clusiaceae","Vismia","micrantha mart.","Vismia micrantha mart.",NA,"Pedralli et alii",NA,"1992","02","12",NA,"Brasil","MG","APE - Mutuca","-43.8467","-19.9856",NA,NA,NA,"Campo rupestre. Flores amarelas.",NA,NA,NA,"Nova Lima",NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA
"169","2014-07-30 10:40:52-03","CITSF","HXBH","009815","S","Plantae",NA,NA,"Clusiaceae","Vismia","micrantha mart.","Vismia micrantha mart.",NA,"Pedralli et alii",NA,"1991","04","09",NA,"Brasil","MG","APE - Mutuca","-43.8467","-19.9856",NA,NA,NA,"Campo rupestre",NA,NA,NA,"Nova Lima",NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA
"170","2014-07-30 10:40:52-03","CITSF","HXBH","010890","S","Plantae",NA,NA,"Clusiaceae","Vismia","micrantha mart.","Vismia micrantha mart.",NA,"Meyer et alii",NA,"1993","07","29",NA,"Brasil","MG","Estação Ecológica do Tripuí","-43.5081","-20.2875",NA,NA,NA,"Fora da área do Esperto",NA,NA,NA,"Ouro Preto",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"171","2014-07-30 10:40:52-03","CITSF","HXBH","010891","S","Plantae",NA,NA,"Clusiaceae","Vismia","micrantha mart.","Vismia micrantha mart.",NA,"Teixeira & Oliveira",NA,"1993","07","08",NA,"Brasil","MG","Estação Ecológica do Tripuí","-43.5081","-20.2875",NA,NA,NA,"Frutos verdes. Fora da área do Adão.",NA,NA,"Pedralli, G.","Ouro Preto",NA,"1996","03","01","44599","auto",NA,NA,NA,NA,NA,NA,NA
"172","2014-07-30 10:40:52-03","CITSF","HXBH","009811","S","Plantae",NA,NA,"Clusiaceae","Vismia","micrantha mart.","Vismia micrantha mart.",NA,"Oliveira et alii",NA,"1991","05","27",NA,"Brasil","MG","APE - Mutuca","-43.8467","-19.9856",NA,NA,NA,"Campo rupestre. Fruto amarelo.",NA,NA,NA,"Nova Lima",NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA
"173","2020-09-12 05:00:02-03","US","US","3321192","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A. St.-Hil.","Teixeira & E. Oliveira","646",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Est. Ecológica do Tripuí","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"US01881050","US01881050_01 US01881050_02",NA,"Ouro Preto",NA,NA,NA,NA,"44599","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"174","2020-09-12 05:00:02-03","US","US","1570417","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A. St.-Hil.","G. H. von Langsdorff, G. Langsdorff & G. H. von Langsdorff","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Minas Geraes.",NA,NA,NA,NA,NA,NA,"US01881059","US01881059_01 US01881059_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"175","2020-09-12 05:00:02-03","US","US","2770268","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A. St.-Hil.","H. S. Irwin, R. M. Harley & E. Onishi","28679",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Steep rocky iron-rich slopes of Serra da Piedade, 35 km E of Belo Horizonte, near BR-31.",NA,NA,"1800",NA,NA,NA,"US01881056","US01881056_01 US01881056_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"176","2020-09-12 05:00:02-03","US","US","2770273","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A. St.-Hil.","H. S. Irwin, R. M. Harley & E. Onishi","30263",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Base da Serra da Piedade. Ca 35km E. of Belo Horizonte, road to Caeté",NA,NA,"1600",NA,NA,NA,"US01881058","US01881058_01 US01881058_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"177","2020-09-12 05:00:02-03","US","US","2770270","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A. St.-Hil.","H. S. Irwin, R. M. Harley & E. Onishi","29009",NA,NA,NA,NA,"Brazil","Minas Gerais","Ca. 9km W. of Barão de Cocais, at base of Serra da Caraça",NA,NA,"1400",NA,NA,NA,"US01881055","US01881055_01 US01881055_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"178","2020-09-12 05:00:02-03","US","US","2770271","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A. St.-Hil.","H. S. Irwin, R. M. Harley & E. Onishi","29356",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Lower slopes of Pico de Itacolomi, 2 km S of Ouro Preto.",NA,NA,"1600",NA,NA,NA,"US01881054","US01881054_01 US01881054_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"179","2020-09-12 05:00:02-03","US","US","2770269","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A. St.-Hil.","H. S. Irwin, R. M. Harley & E. Onishi","29144",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Base of Serra da Caraça",NA,NA,"1500","1750",NA,NA,"US01881053","US01881053_01 US01881053_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"180","2020-09-12 05:00:02-03","US","US","2770272","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A. St.-Hil.","H. S. Irwin, R. M. Harley & E. Onishi","30532",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Wooded midle slopes of Serra da Piedade, 40 km E of Belo Horizonte, near BR-31.",NA,NA,"1800",NA,NA,NA,"US01881057","US01881057_01 US01881057_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"181","2020-09-12 05:00:02-03","US","US","2770267","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A. St.-Hil.","H. S. Irwin, R. M. Harley & E. Onishi","29499",NA,NA,NA,NA,"Brazil","Minas Gerais","Lower slopes of Pico de Itacolomi, 3 km S of Ouro Preto.",NA,NA,"1650",NA,NA,NA,"US01881052","US01881052_01 US01881052_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"182","2020-09-12 05:00:02-03","US","US","2770274","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A. St.-Hil.","H. S. Irwin, R. M. Harley & E. Onishi","29669",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Ca. 3km N of Mariana, road to Santa Bárbara",NA,NA,"1500",NA,NA,NA,"US01881051","US01881051_01 US01881051_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"183","2019-11-13 11:20:26-03","USP","SPF","93952","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A.St.-Hil.","Souza, VC","CFCR13813","1994","01","15",NA,"Brasil","Minas Gerais","Parque Natural do Caraça","-43.45","-20.116667",NA,NA,NA,NA,"SPF00093952",NA,"Shimizu, GH; Martins, MV","Santa Bárbara",NA,"2017","03",NA,NA,NA,NA,NA,"-43.45","-20.116667",NA,NA,NA
"184","2019-11-13 11:20:26-03","USP","SPF","121737","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A.St.-Hil.","Mello-Silva, R","1367","1997","05","22",NA,"Brasil","Minas Gerais","Serra do Caraça","-43.494444","-20.105","1350","1500",NA,NA,"SPF00121737",NA,"Shimizu, GH; Martins, MV","Santa Bárbara",NA,"2017","03",NA,NA,NA,NA,NA,"-43.494444","-20.105",NA,NA,NA
"185","2019-11-13 11:20:26-03","USP","SPF","134959","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A.St.-Hil.","Mello-Silva, R","1651","1999","02","26",NA,"Brasil","Minas Gerais",NA,"-43.866667","-21.966667","1000","1000",NA,NA,"SPF00134959",NA,"Yesilyurt, JC","Rio Preto",NA,"2006",NA,NA,NA,NA,NA,NA,"-43.866667","-21.966667",NA,NA,NA
"186","2019-11-13 11:20:26-03","USP","SPF","196707","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A.St.-Hil.","Mello-Silva, R","3270","2010","01","27",NA,"Brasil","Minas Gerais","Parque Estadual do Ibitipoca","-43.89125","-21.706722","1427","1427",NA,NA,"SPF00196707",NA,"Shimizu, GH; Martins, MV","Lima Duarte",NA,"2017","03",NA,NA,NA,NA,NA,"-43.89125","-21.706722",NA,NA,NA
"187","2019-11-13 11:20:26-03","USP","SPF","203113","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A.St.-Hil.","Pirani, JR","5981","2009","02","12",NA,"Brasil","Minas Gerais","Parque Natural da Serra do Caraça","-43.466667","-20.083333","1300","1300",NA,NA,"SPF00203113",NA,"Shimizu, GH; Martins, MV","Catas Altas",NA,"2017","03",NA,NA,NA,NA,NA,"-43.466667","-20.083333",NA,NA,NA
"188","2019-11-13 11:20:26-03","USP","SPF","173741","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A.St.-Hil.","Lovo, J","66","2004","01","28",NA,"Brasil","Minas Gerais","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"SPF00173741",NA,"Shimizu, GH; Martins, MV","Catas Altas",NA,"2017","03",NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"189","2019-11-13 11:20:26-03","USP","SPF","22413","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A.St.-Hil.","Hensold, N","CFCR2933","1982","03","08",NA,"Brasil","Minas Gerais",NA,"-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"SPF00022413",NA,"Shimizu, GH; Martins, MV","Santa Bárbara",NA,"2017","03",NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"190","2019-11-13 11:20:26-03","USP","SPF","76698","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A.St.-Hil.","Marcondes-Ferreira, W","266","1990","03","15",NA,"Brasil","Minas Gerais","Caraça.","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"SPF00076698",NA,"Shimizu, GH; Martins, MV","Santa Bárbara",NA,"2017","03",NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
