"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","infraspecificEpithet","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"2235","2019-11-01 15:14:08-03","UnB","UB","77753","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Prata, AP","2008","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","1966","03","29","Brasil","Goiás",NA,"35 km ao N de Formosa on road to São Gabriel",NA,NA,NA,NA,"Caespitose, the culms to ca. 1 m tall; Wet campo. Cerrado","UB0008667","UB0008667","11","11","14238","950","950","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2236","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Villarroel, D",NA,"Villarroel, D; Martinez, MT; Aramayo, G; Nee, MH","2014","02","28","Bolivia","Santa Cruz","Prov. Germán Busch","Cerro Mutún. Camino antiguo a los mástiles, áreas con afloramientos rocoso con superficie abrupta, con unos pocos arbusto dispersos y colonias de plantas que crecen dispersas en su superficie.","-58.544333","-19.359583","-58.544333","-19.359583",NA,NA,NA,NA,NA,"3342","310","310","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2237","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Correia, C","2018","Moura, EO","2018","03","29","Brasil","Bahia","Formosa do Rio Preto","Fazenda Passo Fundo","-45.899988","-11.033342","-45.899988","-11.033342","Conglomerado BA-266. Subunidade 4. Subparcela 1. indivíduo 1. F9; Herbácea; flor: ferrugínea; Vereda. Solo humoso","UB0124982","UB0124982","10","04","IFN_26619234.1","607","607","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2238","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Villarroel, D",NA,"Villarroel, D; Martinez, MT; Miranda, V","2014","12","21","Bolivia","Santa Cruz","Prov. Vallegrande","Comunidad de Plan Sitano. Valle amplio rodeado por montanas de más de 2000 m de altitud, el interior con montanas debajo de los 1600 m, laderas cubiertas de bosque y sabanas arboladas, cimas con pastizales. Colectas realizadas en las sabanas arbolada","-63.947167","-18.869917","-63.947167","-18.869917",NA,NA,NA,NA,NA,"3946","155","155","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2239","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Prata, AP","2008","Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","1970","03","14","Brasil","Minas Gerais",NA,"Ca. 13 km E of Diamantina",NA,NA,NA,NA,"Stems to ca. 50 cm tall; Cerrado, in brown sandy soil","UB0008643","UB0008643","11","11","27537",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2240","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Prata, AP","2008","Anderson, WR","1973","03","22","Brasil","Goiás",NA,"7 km by road S of São João da Aliança",NA,NA,NA,NA,"Dense cerrado on hillside and adjacent campo limpo. Edge of creek in campo","UB0008669","UB0008669","11","11","7669","1100","1100","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2241","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Schneider, L","2018","Goeldi, A",NA,NA,NA,"Brasil","Pará",NA,"Rio moji, Fábrica",NA,NA,NA,NA,"Material sem dados de coleta sobre a planta","UB0010036","UB0010036","11",NA,"14786",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2242","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Ribeiro, ARO","2008","Ribeiro, ARO; et al.","2008","04","26","Brasil","Rio Grande do Norte","Felipe Guerra","Cachoeira do roncador, próximo ao Rio Apodi-Mossoró.","-37.675833","-5.576389","-37.675833","-5.576389","Erva cespitosa; Riacho periódico; rochas calcáreas;","UB0008640","UB0008640","06","20","154",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2243","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Prata, AP","2008","Sucre, D","1967","11","04","Brasil","Rio de Janeiro","Ilha Furtada","Bahia de Sepetiba.",NA,NA,NA,NA,"Formando touceiras, heliófita.","UB0008648","UB0008648","11","11","1859",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2244","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Prata, AP","2008","Anderson, WR","1973","03","18","Brasil","Goiás",NA,"4 km by road S of Terezina",NA,NA,NA,NA,"Sandstone hill with mesophytic forest at base and cerrado on upper slope. In field by stream","UB0008668","UB0008668","11","11","7384","1000","1000","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2245","2019-11-01 15:14:08-03","UnB","UB","184773","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma dichotoma","(L.) Vahl","Svenson, HK","1945","Maguire, B; Fanshawe, DB","1944","04","26","Guyana",NA,NA,"British Guiana.",NA,NA,NA,NA,"Distributed by the New York Botanical Garden.","UB0010077",NA,NA,NA,"22987",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,"dichotoma",NA,NA,NA,NA
"2246","2019-11-01 15:14:08-03","UnB","UB","201955","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"Delfini, C; et al.","2013","04","02","Brasil","São Paulo","Tapiraí","UHE Serraria, trilha da igrejinha","-47.919278","-24.265139","-47.919278","-24.265139","Erva, ca. 30cm alt., espiguetas marrom; Floresta Ombrófita Densa bem conservada","UB0008628","UB0008628",NA,NA,"982","29","29","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2247","2019-11-01 15:14:08-03","UnB","UB","190844","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Alves, M","2004","Miranda, AM; Silva, MIB","2004","11","17","Brasil","Bahia","Caravelas","Fazenda Céu Aberto.","-39.2658004760742","-17.7318992614746",NA,NA,"Erva formando touceiras; segmentos vegetativos verdes; inflorescência amarronzada.; Restinga arbustiva-subarbustiva, solo arenoso.","UB0008629","UB0008629","12","07","4566",NA,NA,"Monocotyledonae",NA,"Southern America",NA,"106553","auto",NA,NA,NA,NA,NA,NA,NA
"2248","2019-11-01 15:14:07-03","UnB","UB","114477","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Prata, AP",NA,"Roth, L","1953","03","18","Brasil","Minas Gerais","Betim",NA,"-44.198299407959","-19.9678001403809",NA,NA,"Flores marrom.; Erva.","UB0009988","UB0009988",NA,NA,"s.n.",NA,NA,"Monocotyledonae",NA,"Southern America",NA,"15199","auto",NA,NA,NA,NA,NA,NA,NA
"2249","2019-11-01 15:14:08-03","UnB","UB","188337","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Alves, M","2015","Coons, MP","1977","04","26","Brasil","Minas Gerais","Viçosa","Campus da Universidade Federal de Viçosa. Terreo baldio ao lado do prédio de fitotecnia","-42.8819007873535","-20.7539005279541",NA,NA,"Brácteas florais castanhas. Ocorrente","UB0031098","UB0031098","05",NA,"77235",NA,NA,"Monocotyledonae",NA,"Southern America",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"2250","2019-11-01 15:14:08-03","UnB","UB","184778","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma dichotoma","(L.) Vahl","Kuhlmann, JG",NA,"Bento, MS","1920","04",NA,"Brasil","Pernambuco","Olinda",NA,"-34.8553009033203","-8.00889015197754",NA,NA,NA,"UB0008631","UB0008631",NA,NA,"9",NA,NA,"Monocotyledonae",NA,"Southern America",NA,"7110","auto",NA,NA,"dichotoma",NA,NA,NA,NA
"2251","2019-11-01 15:14:08-03","UnB","UB","184768","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma dichotoma","(L.) Vahl","Teixeira, LJ","1960","Falcão, JIA; Egler, WA; Pereira, E","1954","09","03","Brasil","Pernambuco","Rio Formoso","Engenho São Manoel.","-35.1585998535156","-8.66361045837402",NA,NA,"Local umido.","UB0008630","UB0008630",NA,NA,"937",NA,NA,"Monocotyledonae",NA,"Southern America",NA,"21734","auto",NA,NA,"dichotoma",NA,NA,NA,NA
"2252","2019-11-01 15:14:08-03","UnB","UB","184773","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma dichotoma","(L.) Vahl","Svenson, HK","1945","Maguire, B; Fanshawe, DB","1944","04","26","Guyana",NA,NA,"British Guiana.",NA,NA,NA,NA,"Distributed by the New York Botanical Garden.","UB0010077",NA,NA,NA,"22987",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,"dichotoma",NA,NA,NA,NA
"2253","2019-11-01 15:14:08-03","UnB","UB","184778","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma dichotoma","(L.) Vahl","Kuhlmann, JG",NA,"Bento, MS","1920","04",NA,"Brasil","Pernambuco","Olinda",NA,"-34.8553009033203","-8.00889015197754",NA,NA,NA,"UB0008631","UB0008631",NA,NA,"9",NA,NA,"Monocotyledonae",NA,"Southern America",NA,"7110","auto",NA,NA,"dichotoma",NA,NA,NA,NA
"2254","2019-11-01 15:14:08-03","UnB","UB","184768","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma dichotoma","(L.) Vahl","Teixeira, LJ","1960","Falcão, JIA; Egler, WA; Pereira, E","1954","09","03","Brasil","Pernambuco","Rio Formoso","Engenho São Manoel.","-35.1585998535156","-8.66361045837402",NA,NA,"Local umido.","UB0008630","UB0008630",NA,NA,"937",NA,NA,"Monocotyledonae",NA,"Southern America",NA,"21734","auto",NA,NA,"dichotoma",NA,NA,NA,NA
"2255","2019-11-01 15:14:08-03","UnB","UB","163459","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","limosa","Fimbristylis limosa","Poepp. & Kunth","Rodrigues, W",NA,"Jaccoud","1954","11","28","Brasil","Amazonas",NA,"Ilha do Catalão",NA,NA,NA,NA,"Areal em época seca","UB0009612","UB0009612",NA,NA,"297",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2256","2019-11-01 15:14:08-03","UnB","UB","184775","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","limosa","Fimbristylis limosa","Poepp. & Kunth","Barros, M","1955","Machado, O","1945","09","01","Brasil","Mato Grosso",NA,"Ilha do Bananal",NA,NA,NA,NA,"Expedição Araguaia - Xingú","UB0008516","UB0008516","07","31","243",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2257","2019-11-01 15:14:08-03","UnB","UB","186433","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","limosa","Fimbristylis limosa","Poepp. & Kunth","Rodrigues, W","1956","Rodrigues, W","1954","11","28","Brasil","Amazonas","Manaus","Margem do Rio Negro","-60.0250015258789","-3.10193991661072",NA,NA,NA,"UB0009991","UB0009991",NA,NA,"RB95654",NA,NA,"Monocotyledonae",NA,"Southern America",NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"2258","2020-11-12 17:02:29-03","UEL","FUEL","15594","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R","2014","Eiten, G; Eiten, LT","1962","03","28","Brasil","Maranhão","Loreto","Ilha de Balsas, between the Rios Balsas and Parnaíba, about 40 km south of Loreto, near place called Picada, north side of the creek, Riacho da Picada","-46.166667","-7.433333","-46.166667","-7.433333",NA,"FUEL019968",NA,"12","04","3930","250","300","Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2259","2020-11-12 17:02:29-03","UEL","FUEL","15609","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R","2014","Eiten, G; Eiten, LT","1962","04","06","Brasil","Maranhão","Loreto","Ilha de Balsas, between the Rios Balsas and Parnaíba, about 30 km south of Loreto, about 1/2 km north of main house of Fazenda São Raimundo on trail to Faz. Santa Rita","-46.166667","-7.316667","-46.166667","-7.316667",NA,"FUEL019969",NA,"12","04","4081","200","300","Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2260","2020-11-12 17:02:29-03","UEL","FUEL","15602","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R; Ronchi, HN","2004","Eiten, G; Eiten, LT","1962","03","29","Brasil","Maranhão","Loreto","Ilha de Balsas, between the Rios Balsas and Parnaíba, about 40 km south of Loreto, a few hundred meters east of the place called Picada","-46.166667","-7.433333","-46.166667","-7.433333",NA,"FUEL019970",NA,"12","04","3940","250","250","Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2261","2020-03-05 13:57:24-03","UEL","FUEL","49699","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R; Ronchi, HN","2014","Santos, CCL; Mehlig, U; Silva, RM; Rosário, CS; Abreu, MMO","2007","02","24","Brasil","Pará","Bragança","Penísula de Ajuruteua; dunas e campos noroeste Vil, Campo","-46.619444","-0.835556","-46.619444","-0.835556",NA,"FUEL019967",NA,"12","04","145",NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2262","2020-11-12 17:02:29-03","UEL","FUEL","41331","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R; Ronchi, HN","2004","Custódio, DL","2003","01","21","Brasil","Paraná","Londrina","Campus da Universidade Estadual de Londrina, CCB","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL019971",NA,"12","04","s.n.",NA,NA,"Tracheophyta","Poales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"2263","2020-03-05 13:57:24-03","UEL","FUEL","18211","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R","2014","Lima, JM","1979","11","20","Brasil","Paraná","Londrina","Estrada Londrina - Maravilha, Maravilha","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL019972",NA,"12","04","798",NA,NA,"Tracheophyta","Poales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"2264","2020-11-12 17:02:29-03","UEL","FUEL","18212","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R; Ronchi, HN","2014","Lorenzi, HJ","1981","04","05","Brasil","Paraná","Paranaguá","CPE- Morretes, Morretes","-48.5092010498047","-25.5200004577637",NA,NA,NA,"FUEL019966",NA,"12","04","s.n.",NA,NA,"Tracheophyta","Poales",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"2265","2019-05-06 11:55:05-03","UFU","HUFU","16572","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Prata, A.P.","2000","Araújo, G.M.","1997","11","10","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda oeste, lado pastado / área vizinha.","-48.2771987915039","-18.9186000823975",NA,NA,"Vereda.","HUFU00027553","HUFU00027553","08",NA,"s.n.",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"2266","2019-11-28 15:45:15-03","UFU","HUFU","4297","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2019","Ruszczyk, A.","1992","04","05","Brasil","São Paulo","Campinas","Mata Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,"Herbáceo.; Beira da mata.","HUFU00029018","HUFU00029018","09","30","s.n.",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"2267","2019-11-28 15:45:15-03","UFU","HUFU","59218","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2019","Rezende, A.R.; Monteiro, R.L.","2011","01","16","Brasil","Minas Gerais","Ituiutaba","Trecho Ituiutaba-Trevão, BR-365 à 27 km de Ituiutaba.","-49.203889","-18.883889","-49.203889","-18.883889","Erva (0,4 m). Frutos castanhos.; Vereda","HUFU00029012","HUFU00029012","09","30","277","660","660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2268","2020-11-27 11:33:31-03","UFU","HUFU","62602","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2019","Tirler, C.; Bliem.","2012","03","23","Brasil","Minas Gerais","Uberlândia","Estrada para Estação Ecológica do Panga","-48.345","-19.046667","-48.345","-19.046667",NA,"HUFU00025991","HUFU00025991","09","30","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2269","2019-11-28 15:45:15-03","UFU","HUFU","65026","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2019","Rezende, A.R.; Teodoro, V.M.","2012","04","05","Brasil","Minas Gerais","Ituiutaba","Serra do Corpo Seco","-49.467778","-19.033333","-49.467778","-19.033333","Erva, 0,3 m alt. Brácteas marrons a esverdeadas.; Cerrado.","HUFU00028971","HUFU00028971","09","30","703","680","680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2270","2019-05-06 11:55:05-03","UFU","HUFU","52122","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Prata, A.P.","2000","Roth, L.","1953","03","18","Brasil","Minas Gerais","Betim",NA,"-44.198299407959","-19.9678001403809",NA,NA,"Próximo ao brejo.","HUFU00027552","HUFU00027552","08",NA,"s.n.",NA,NA,NA,NA,NA,NA,"15199","auto",NA,NA,NA,NA,NA,NA,NA
"2271","2019-05-06 11:55:05-03","UFU","HUFU","20145","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Prata, A.P.","2000","Faria, P.","1995","05","14","Brasil","Minas Gerais","Uberlândia","Estrada para Campo Florido, Vereda 2 (direito).","-48.2771987915039","-18.9186000823975",NA,NA,"Erva.; Vereda.","HUFU00027554","HUFU00027554","08",NA,"s.n.",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"2272","2019-05-06 11:55:05-03","UFU","HUFU","20456","S","Plantae","Cyperaceae","Fimbristylis","diphylla","Fimbristylis diphylla","(Retz.) Vahl",NA,NA,"Lemos, M.T.O.","1999","02","19","Brasil","Minas Gerais","Uberlândia","Estrada para Campo Florido, Vereda 2, lado direito, meio.","-48.2771987915039","-18.9186000823975",NA,NA,"Vereda.","HUFU00027555","HUFU00027555",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"2273","2020-08-20 20:41:06-03","UFSC","FLOR","20793","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2012","Trevisan, R.","2012","04","04","Brasil","Santa Catarina","Florianópolis","UFSC, Campus Trindade. Em frente ao CED, Ilha de Santa Catarina.","-48.522778","-27.601667","48º31'22''W","27º36'6''S","Fruto Maduro,Possui amostra em sílica para estudos moleculares","FLOR0020793",NA,NA,NA,"1158",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2274","2020-08-20 20:41:06-03","UFSC","FLOR","30228","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2011","Trevisan, R.","2011","12","16","Brasil","Rio Grande do Sul","Uruguaiana",NA,"-56.717778","-29.895","56º43'4''W","29º53'42''S","Possui amostra em sílica para estudos moleculares","FLOR0030228",NA,NA,NA,"1092",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2275","2020-08-20 20:41:06-03","UFSC","FLOR","30441","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2011","Trevisan, R.","2011","12","16","Brasil","Rio Grande do Sul","Barra do Quaraí",NA,"-57.457222","-30.185","57º27'26''W","30º11'6''S",NA,"FLOR0030441",NA,NA,NA,"1101",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2276","2020-08-20 20:41:06-03","UFSC","FLOR","33121","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2012","Trevisan, R.","2012","06","08","Brasil","Santa Catarina","Florianópolis","Jardim do Condomínio Royal Park, Carvoeira, Ilha de Santa Catarina.","-48.526944","-27.602778","48º31'37''W","27º36'10''S","Possui amostra em sílica para estudos moleculares","FLOR0033121",NA,NA,NA,"1197",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2277","2020-08-20 20:41:06-03","UFSC","FLOR","34429","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Araujo, A.C.","2006","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","2006","03","06","Brasil","Santa Catarina","Urubici","Imediações da #?##?#Pousada Rio Canoas-Refúgio de Montanha#?##?#, campo ao lado sul da Pedra da Á.","-49.373889","-28.029444","49º22'26''W","28º1'46''S","erva","FLOR0034429","FLOR0034429",NA,NA,"815",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2278","2020-08-20 14:59:11-03","UFSC","FLOR","54789","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2013","Nuernberg, A.","2013","02","21","Brasil","Santa Catarina","Porto Belo","APA (Área de Proteção Ambiental) da Ponta do Araçá.","-48.518333",NA,"48º31'6''W","27º73'48''S","herbácea. Coordenadas aproximadas.","FLOR0054789",NA,"02","25","995","2","2",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2279","2020-08-20 14:59:10-03","UFSC","FLOR","40441","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.",NA,"Trevisan, R.","2005","11","22","Brasil","Santa Catarina","Presidente Getúlio",NA,"-49.657222","-27.063889","49º39'26''W","27º3'50''S","Recebido de ICN Nº 143300.","FLOR0040441",NA,NA,NA,"427",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2280","2020-08-20 14:59:10-03","UFSC","FLOR","40446","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.",NA,"Trevisan, R.; et alii","2006","12","19","Brasil","Paraná","Guaraniaçu","BR 277, Km 517.","-52.84","-25.111111","52º50'24''W","25º6'40''S","Recebido de ICN Nº 148445.","FLOR0040446",NA,NA,NA,"787",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2281","2020-08-20 14:59:10-03","UFSC","FLOR","41973","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2013","Munhoz, B.","2012","11","21","Brasil","Santa Catarina","Florianópolis","Fazenda Experimental da Ressacada, Universidade Federal de Santa Catarina. Rua José Olímpio da Silva, 1325, Bairro Tapera, Ilha de Santa Catarina, CEP 88049-500.","-48.545833","-27.694444","48º32'45''W","27º41'40''S","0,3m altura. A precipitação normal varia de 1270 a 1600mm anuais. Amédia anual da umidade relativa do ar varia em torno de 82%, com insolação total anual de 2021 a 2166 horas. Geadas são raras (fonte: Epagri 2006).","FLOR0041973",NA,"01",NA,"28",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2282","2020-08-20 20:41:06-03","UFSC","FLOR","43327","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2012","Franke, R.A.M.","2011","04","19","Brasil","Santa Catarina","Florianópolis","Gramado próximo ao Centro de Desportos da Universidade Federal de Santa Catarina. Ilha de Santa Catarina.","-48.518611","-27.605","48º31'7''W","27º36'18''S","herbáceoPossui amostra em sílica para estudos moleculares","FLOR0043327",NA,NA,NA,"2",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2283","2020-08-20 14:59:11-03","UFSC","FLOR","53155","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Trevisan, R.","2014","Trevisan, R.; Ronchi, H.N.","2014","06","26","Brasil","Santa Catarina","Florianópolis","Aterro da Baía Sul, Sacos dos Limões.","-48.530278","-27.616389","48º31'49''W","27º36'59''S","Possui amostra em sílica para estudos moleculares","FLOR0053155",NA,"06","26","1590","2","2",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
