"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","identifiedBy","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber"
"160","2020-09-12 05:00:02-03","US","US","3383565","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","permixtum","Oreopanax permixtum",NA,"M. Rossato & R. Wasum","1999","3","19","Brazil","Rio Grande do Sul",NA,"RS - Mun. de Bom Jesus - Margens do Rio Tainhas.","-68.9062","-34",NA,NA,"US03068068","US03068068_01",NA,"Apiales",NA,"73","South America","1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"161","2020-09-12 05:00:02-03","US","US","2251645","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","permixtum","Oreopanax permixtum",NA,"L. Smith & R. Reitz","1957","1","15","Brazil","Santa Catarina",NA,"Mun. Lajes: pinheiral, Morro Pinheiro Seco, 3 km east of Lajes.",NA,NA,NA,NA,"US03068073","US03068073_01",NA,"Apiales",NA,"10073","South America","900","950",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"162","2020-09-12 05:00:02-03","US","US","2323669","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","permixtum","Oreopanax permixtum",NA,"Reitz & Klein, --","1959","1","13","Brazil","Santa Catarina",NA,"Fazenda da Laranja, Bom Jardim, S. Joaquim.",NA,NA,NA,NA,"US03068072","US03068072_01",NA,"Apiales",NA,"8193","South America","1400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"163","2020-09-12 05:00:02-03","US","US","3439575","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","permixtum","Oreopanax permixtum",NA,"A. Kegler","2003","1","17","Brazil","Rio Grande do Sul",NA,"RS - Mun. de Caxias do Sul - Vila Oliva.",NA,NA,NA,NA,"US03068067","US03068067_01",NA,"Apiales",NA,"1400","South America","780",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"164","2020-09-12 05:00:02-03","US","US","2403449","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","permixtum","Oreopanax permixtum",NA,"Reitz & Klein, --","1959","2","19","Brazil","Santa Catarina",NA,"Serra do Rio do Rastro, Lauro Müller.",NA,NA,NA,NA,"US03068071","US03068071_01",NA,"Apiales",NA,"8429","South America","1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"165","2020-09-02 16:20:18-03","Cenargen","CEN","67089","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Glocimar Pereira-Silva","2005","05","04","Brasil","SC","CAPÃO ALTO","Fazenda Gateados, margem esquerda do rio Vacas Gordas (próximo à ponte).","-50.782222","-28.020833","-50.782222","-28.020833","CEN00067089","CEN00067089",NA,NA,"P. Fiaschi","10012",NA,"700","700","Exsicatas","Área de influência indireta.",NA,NA,NA,"2013","02",NA,NA,NA,"2",NA
"166","2020-09-02 16:20:18-03","Cenargen","CEN","67201","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Glocimar Pereira-Silva","2005","07","25","Brasil","SC","CAPÃO ALTO","Margem direita do rio Vacas Gordas, cerca de 7 km a jusante de ponte.","-50.804166","-28.045833","-50.804166","-28.045833","CEN00067201","CEN00067201",NA,NA,"P. Fiaschi","10180",NA,"620","620","Exsicatas","Pétalas vermelhas na base e amarela na parte superior, cálice verde. Área de influência direta (lago).",NA,NA,NA,"2013","02",NA,NA,NA,"4",NA
"167","2020-09-02 16:20:18-03","Cenargen","CEN","71840","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Ernestino de S. Gomes Guarino","2006","04","14","Brasil","SC","ANITA GARIBALDI","Próximo à balsa entre A. Garibaldi (SC) e Pinhal da Serra (RS).","-51.1300010681152","-27.6891994476318",NA,NA,"CEN00071840","CEN00071840",NA,NA,"P. Fiaschi","1010",NA,NA,NA,"Exsicatas",NA,NA,"23768","auto","2013","02",NA,NA,NA,"4",NA
"168","2019-12-09 17:29:21-03","UFPR","EFC","14320","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Völtz, R.R.","2015","08","06","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2416","-25.4464","-49.2416","-25.4464","EFC014320",NA,NA,NA,"Völtz, R.R.","610",NA,"925","925",NA,"Árvore 7m alt.; frutos verdes; borda de Floresta Ombrófila Mista Montana em estágio médio. __COMMOM_NAME__: Embauvarana; mandioqueira",NA,NA,NA,"2015","08",NA,NA,"06",NA,NA
"169","2019-12-09 17:29:21-03","UFPR","EFC","16780","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Völtz, R.R.; Maschio, W.","2013","03","07","Brasil","Paraná","Colombo","Bairro Maracanã","-49.1803","-25.3467","-49.1803","-25.3467","EFC016780",NA,NA,NA,"Maschio, W.","198",NA,NA,NA,NA,"Árvore copada, densifolia com 10m de altura, crescendo no jardim da residência; flores reunidas em panículas de glomérulos de cor creme __COMMOM_NAME__: Embauvarana",NA,NA,NA,"2013","03",NA,NA,"07",NA,NA
"170","2019-12-09 17:29:21-03","UFPR","EFC","11563","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Vieira, R.S.; Blum, C.T.","2013","04","27","Brasil","Paraná","Fernandes Pinheiro","Fazenda Benfica","-50.4755","-25.5461","-50.4755","-25.5461","EFC011563",NA,NA,NA,"Blum, C.T.","188",NA,"850","850",NA,"Árvore de 13m. Com inflorescências. Matriz nº 47 / Projeto Conservação de espécies raras e ameaçadas da Floresta com Araucárias - Sociedade Chauá __COMMOM_NAME__: embaubarana",NA,NA,NA,"2013","04",NA,NA,"27",NA,NA
"171","2019-12-09 17:29:21-03","UFPR","EFC","8172","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Steinbrenner, M.C.A.","1995","05","01","Brasil","Santa Catarina","Campo Belo do Sul","Fazenda Guamirim-Gateados","-50.7396","-27.9073","-50.7396","-27.9073","EFC008172",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,"Árvore com inflorescência marrom clara __COMMOM_NAME__: Figueira-braba",NA,NA,NA,"1997","12",NA,NA,"11",NA,NA
"172","2019-12-09 17:29:21-03","UFPR","EFC","16589","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Blum, C.T.","2018","05","18","Brasil","Paraná","Curitiba","Capão UFPR Campus UFPR","-49.2403","-25.4481","-49.2403","-25.4481","EFC016589",NA,NA,NA,"Souza, I.",NA,NA,"922","922",NA,NA,NA,NA,NA,"2018","05",NA,NA,"21",NA,NA
"173","2019-12-09 17:29:21-03","UFPR","EFC","6052","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Ziller, S.R.; Svolenski, A.C.","1996","09","09","Brasil","Paraná","Pinhão","Fazenda Reserva","-51.6596984863281","-25.6956005096436",NA,NA,"EFC006052",NA,NA,NA,"Hatschbach, G.","1601",NA,NA,NA,NA,"Floresta ciliar em encosta, Rio Reserva. Árvore 7m. Frutos imaturos. Pouco comum. Região de transição para Floresta Ombrófila Mista.",NA,"37408","auto","1996","10",NA,NA,"01",NA,NA
"174","2019-11-13 11:15:39-03","USP","SPF","145563","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Fiaschi, P","2001","05","07","Brasil","São Paulo","Apiaí","Parque Estadual Turístico do Alto Ribeira","-48.711944","-24.54","-48.711944","-24.54","SPF00145563","SPF00145563 SPF00145563_1",NA,NA,"Fiaschi, P","812",NA,"825","825",NA,NA,NA,NA,NA,"2001","05",NA,NA,NA,NA,NA
"175","2019-11-13 11:15:39-03","USP","SPF","145242","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Kamino, LHY","2000","08","24","Brasil","Minas Gerais","Camanducaia",NA,"-45.936667","-22.713889","-45.936667","-22.713889","SPF00145242","SPF00145242",NA,NA,"Anônimo","111",NA,"1800","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-13 11:15:39-03","USP","SPF","175635","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Fiaschi, P","2006","06","21","Brasil","São Paulo",NA,"Estrada do Vilareja Bocainhinha para os Campos de Bocaina. Beira de córrego.","-44.71075","-22.831944","-44.71075","-22.831944","SPF00175635","SPF00175635",NA,NA,"Fiaschi, P","3041",NA,"1330","1330",NA,NA,NA,NA,NA,"2006","06",NA,NA,NA,NA,NA
"177","2019-11-13 11:15:39-03","USP","SPF","202770","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Fiaschi, P","2011","03","27","Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim","-49.630361","-29.376389","-49.630361","-29.376389","SPF00202770","SPF00202770",NA,NA,"Fiaschi, P","3637",NA,"1348","1348",NA,NA,NA,NA,NA,"2001","03",NA,NA,"27",NA,NA
"178","2021-03-25 13:51:27-03","UNIVILLE","JOI","17380","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Verdi, M.; Hasckel, R. P. & Klemz, G.","2009","04","03","Brasil","Santa Catarina","Urubici","RPPN Leão da Montanha","-49.371389","-28.015833","49º22'17''W","28º0'57''S","JOI017380",NA,NA,NA,"Gasper, A. L. de","1894",NA,"103","103",NA,"Habito: Árvore",NA,NA,NA,"2009","05",NA,NA,"12",NA,NA
"179","2021-03-25 13:51:27-03","UNIVILLE","JOI","13265","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Dec, E.","2011","09","04","Brasil","Santa Catarina","Urubici",NA,"-49.5917015075684","-28.0149993896484",NA,NA,"JOI013265","JOI013265",NA,NA,NA,NA,NA,"8","8",NA,"; HABITO: arbórea",NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"180","2019-01-25 15:33:41-02","IAC","IAC","35935","S","Plantae","Araliaceae","Oreopanax","fulvum","Oreopanax fulvum","Marchal","M. Kuhlmann","1950","06","12","Brasil","São Paulo","Campos do Jordão","Fazenda da Guarda","-45.5914","-22.7394","-45.5914","-22.7394",NA,NA,NA,NA,"M. Kuhlmann","2510",NA,NA,NA,NA,NA,NA,NA,NA,"1950","06",NA,NA,"12",NA,NA
"181","2019-01-25 15:33:41-02","IAC","IAC","38702","S","Plantae","Araliaceae","Oreopanax","fulvum","Oreopanax fulvum","Marchal","Vanuza","1978","05","15","Brasil","São Paulo","Campos do Jordão","Lagoinha, propriedade de José Carlos R. Magalhães","-45.5914","-22.7394","-45.5914","-22.7394",NA,NA,NA,NA,"S.L. Jung-Mendaçolli","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,"1999","10",NA,NA,"15",NA,NA
"182","2019-01-25 15:33:41-02","IAC","IAC","38703","S","Plantae","Araliaceae","Oreopanax","fulvum","Oreopanax fulvum","Marchal","V.C. Souza et al.","1993","02","15","Brasil","São Paulo","Itararé","estrada para Bom Sucesso","-49.3317","-24.1125","-49.3317","-24.1125",NA,NA,NA,NA,"S.L. Jung-Mendaçolli & L.P.Cabral","6009",NA,NA,NA,NA,NA,NA,NA,NA,"1998","08",NA,NA,"15",NA,NA
"183","2019-01-25 15:38:25-02","IAC","IAC","50199","S","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","M. Kuhlmann","1950","10","26","Brasil","Minas Gerais","Sapucaí-Mirim","Serraria Boa Vista","-45.7425","-22.7478","-45.7425","-22.7478",NA,NA,NA,NA,"J.C. Gomes","2578",NA,NA,NA,NA,NA,NA,NA,NA,"1965","06",NA,NA,"26",NA,NA
"184","2019-01-25 15:38:25-02","IAC","IAC","50260","S","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","M. Kuhlmann","1950","06","06","Brasil","Minas Gerais","Delfim Moreira","São Francisco dos Campos","-45.30004","-22.59992","-45.30004","-22.59992",NA,NA,NA,NA,"M. Kuhlmann","2408",NA,NA,NA,NA,"Amostra de madeira nº 71",NA,NA,NA,"1951","05",NA,NA,"08",NA,NA
"185","2019-01-25 15:38:25-02","IAC","IAC","52875","S","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","M. Kuhlmann","1950","06","06","Brasil","Minas Gerais","Delfim Moreira","São Fracisco dos Campos","-45.28","-22.5092","-45.2800","-22.5092",NA,NA,NA,NA,"M. Kuhlmann","s/nº",NA,NA,NA,NA,"material de herbário n° 2408; (amostra de madeira nº 112)",NA,NA,NA,"1951","05",NA,NA,"08",NA,NA
"186","2019-01-25 15:38:25-02","IAC","IAC","53137","S","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","R.B. Torres; J.B. Paula & C.A. Pereira","2001","12","12","Brasil","Minas Gerais","Camanducaia","Mata do Milton Tóta","-46.099786","-22.753799","-46.099786","-22.753799",NA,NA,NA,NA,"R.B. Torres","1481 A",NA,NA,NA,NA,"Coordenadas do material: (23)387 084E, 7.483.315N, 1.278m",NA,NA,NA,"2001","12",NA,NA,"12",NA,NA
"187","2019-04-02 09:30:36-03","URICER","HPBR","8457","S","Plantae","Araliaceae","Oreopanax","fulvum","Oreopanax fulvum","Marchal","PALHANO, A.","2002","12","15","Brasil","RS","Paulo Bento","CAIABRB",NA,NA,NA,NA,"HPBR008457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"188","2019-04-02 09:30:36-03","URICER","HPBR","9152","S","Plantae","Araliaceae","Oreopanax","fulvum","Oreopanax fulvum","March.","RÖHRIG, C. & SILVEIRA, N.","2003","06","20","Brasil","SC","Campos Novos",NA,"-51.2249984741211","-27.4016990661621",NA,NA,"HPBR009152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43319","auto",NA,NA,NA,NA,NA,"1",NA
"189","2019-04-02 09:30:36-03","URICER","HPBR","9394","S","Plantae","Araliaceae","Oreopanax","fulvum","Oreopanax fulvum","March.","SILVEIRA, N.","2003","03","14","Brasil","SC","Celso Ramos",NA,"-51.3363990783691","-27.6343994140625",NA,NA,"HPBR009394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13642","auto",NA,NA,NA,NA,NA,"1",NA
"190","2019-02-27 14:01:38-03","UFSJ","HUFSJ","8184","S","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Cotarelli, VM; Francisco, EM","2008","04","26","Brasil","Paraná","Mauá da Serra","Estância Manain.","-51.133333","-23.933333","-51.133333","-23.933333","HUFSJ008184",NA,NA,NA,"Dall'Agnol, R","275",NA,NA,NA,NA,"Árvore de 6m. Frutos imaturos.",NA,NA,NA,"2008","08",NA,NA,"11",NA,NA
"191","2020-09-22 13:48:26-03","USP","SPFW","3596","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Fiaschi, P. Reydon, A.; Martins, S.E.; Mamede, M.C.H.; Peralta, D.F.; Souza, G.O.; Santos, A.L.","2006","06","21","Brasil","São Paulo","Campos de Cunha",NA,"-44.71075","-22.831944","44º42'38,7''W","22º49'55''S",NA,NA,NA,NA,"P. Fiaschi 2006","3041",NA,"1330","1330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-09-22 13:48:26-03","USP","SPFW","930","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","permixtum","Oreopanax permixtum","E.MarchalexCham.","Reitz ;Klein","1959","02","19","Brasil","Santa Catarina","Lauro Müller","Serra do Rio do Rastro, Aparados da Serra","-49.3967018127441","-28.3927993774414",NA,NA,NA,NA,NA,NA,"L.B. Smith 1960","8429",NA,"1000","1000",NA,NA,NA,"15992","auto",NA,NA,NA,NA,NA,NA,NA
"193","2020-11-12 16:58:04-03","UEL","FUEL","44163","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Cotarelli, VM; Francisco, EM","2008","04","26","Brasil","Paraná","Mauá da Serra","Estância Manain","-51.133333","-23.933333","-51.133333","-23.933333",NA,NA,"Tracheophyta","Apiales","Dall#?#Agnol, RF","275",NA,NA,NA,NA,NA,NA,NA,NA,"2008","08",NA,NA,"11",NA,NA
"194","2020-11-12 16:58:04-03","UEL","FUEL","44201","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Cotarelli, VM; Francisco, EM","2008","08","27","Brasil","Paraná","Mauá da Serra","Estância Manain, Interior da mata","-51.146611","-23.944111","-51.146611","-23.944111",NA,NA,"Tracheophyta","Apiales","Cotarelli, VM","269",NA,"925","925",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA
"195","2020-11-12 16:58:04-03","UEL","FUEL","44357","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Dall#?#Agnol, RF; Cotarelli, VM; Francisco, EM","2008","09","17","Brasil","Paraná","Mauá da Serra","Estância Manain","-51.15","-23.933333","-51.15","-23.933333",NA,NA,"Tracheophyta","Apiales","Dall#?#Agnol, RF","23",NA,NA,NA,NA,NA,NA,NA,NA,"2008","09",NA,NA,"17",NA,NA
"196","2019-10-16 14:10:53-03","UEL","FUEL","51908","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Grizzon, M","2013","02","24","Brasil","Rio Grande do Sul","São Marcos","em borada da mata ciliar do Rio São Marcos","-51.011556","-29.017","-51.011556","-29.017",NA,NA,"Tracheophyta","Apiales","Grizzon, M","183",NA,"669","669",NA,NA,NA,NA,NA,"2013","03",NA,NA,"05",NA,NA
"197","2020-11-12 16:58:04-03","UEL","FUEL","45486","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Dall#?#Agnol, RF; Francisco, EM","2009","05","21","Brasil","Paraná","Mauá da Serra","Estância Manain, beira do rio","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,"Tracheophyta","Apiales","Dall#?#Agnol, RF","87",NA,NA,NA,NA,NA,NA,"16036","auto","2009","05",NA,NA,"21",NA,NA
"198","2020-11-12 16:58:04-03","UEL","FUEL","26206","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Ferreira, JA; et al.","1999","02","18","Brasil","Paraná","Reserva","20km antes de Reserva","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"Tracheophyta","Apiales","Tamashiro, JY","s.n.",NA,NA,NA,NA,NA,NA,"43627","auto","1999",NA,NA,NA,NA,NA,NA
"199","2019-11-01 14:52:59-03","UnB","UB","115243","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvum","Oreopanax fulvum","Marchal","Hatschbach, G","1983","03","23","Brasil","Paraná ","Bocaiúva do Sul","Serra Santana","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Dicotyledoneae",NA,"Hatschbach, G","46651","Southern America",NA,NA,NA,"Flor creme.; Árvore 5m.; Mata de encosta",NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"200","2021-02-23 13:21:52-03","MN","R-TIPOS","34537a","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvum","Oreopanax fulvum","Marchal","Regnell, A.F.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"R000034537a","R000034537a_001",NA,NA,NA,"III - 612",NA,NA,NA,NA,NA,"Isosyntypus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-02-23 13:21:52-03","MN","R-TIPOS","34537","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvum","Oreopanax fulvum","Marchal","Regnell, A.F.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"R000034537","R000034537_001",NA,NA,NA,"III - 612",NA,NA,NA,NA,NA,"Isosyntypus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-02-23 13:21:52-03","MN","R-TIPOS","9810","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvum","Oreopanax fulvum","Marchal","Glaziou, A.F.M.","1874","07","08","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"R000009810","R000009810_001",NA,NA,NA,"7654",NA,NA,NA,NA,NA,"Isosyntypus","36524","auto",NA,NA,NA,NA,NA,NA,NA
"203","2020-08-20 14:54:36-03","UFSC","FLOR","62015","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Sühs, R.B.","2014","07","23","Brasil","Santa Catarina","Urubici","Beira da estrada em direção a parcela TN3500 - módulo 1 - PPBio - Santa Bárbara.","-49.640833","-28.153333","49º38'27''W","28º9'12''S","FLOR0062015","FLOR0062015",NA,"Apiales","Sühs, R.B.","2098",NA,"1600","1600",NA,"Arbóreo, 8m",NA,NA,NA,"2014","07",NA,NA,"23",NA,NA
"204","2020-08-20 14:54:36-03","UFSC","FLOR","65280","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Kinupp, V.F.","2004","02","22","Brasil","Rio Grande do Sul","Jaquirana","Cascata dos Venâncios, Fazenda da Cachoeira.","-50.3577995300293","-28.8847007751465",NA,NA,"FLOR0065280","FLOR0065280",NA,"Apiales","Kinupp, V.F.","2895",NA,NA,NA,NA,"Árvore de 6m; botões creme-esverdeados, flores cremes, planta ornamental com folhagem desenvolvida, típica de vales protegidos. Espécie ameaçada de extinção (Vulnerável)",NA,"31282","auto",NA,NA,NA,NA,NA,NA,NA
"205","2020-08-20 14:54:36-03","UFSC","FLOR","60662","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Felitto, G.; Ariati, V.; Bianchin, J.E.; Dutra, M. & Czelusniak, B.H.","2014","03","21","Brasil","Rio Grande do Sul","São José dos Ausentes","Cachoeirão dos Rodrigues.","-50.0657997131348","-28.7483005523682",NA,NA,"FLOR0060662","FLOR0060662",NA,"Apiales","Felitto, G.","836",NA,"1089","1089",NA,"Árvore, 4m, frutos imaturos verdes",NA,"42598","auto","2014","03",NA,NA,"21",NA,NA
"206","2020-08-20 14:54:36-03","UFSC","FLOR","48745","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Guarino, E.S.G.; et alii","2006","04","14","Brasil","Santa Catarina","Anita Garibaldi","Próximo à balsa entre A. Garibaldi (SC) e Pinhal da Serra (RS).","-51.1300010681152","-27.6891994476318",NA,NA,"FLOR0048745","FLOR0048745",NA,"Apiales","Fiaschi, P.","1010",NA,NA,NA,NA,"árvore, flor verde, 8m altura. Frequência comum.",NA,"23768","auto","2013","02",NA,NA,NA,NA,NA
"207","2020-08-20 14:54:36-03","UFSC","FLOR","22615","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Falkenberg, D.B.; Zanin, A.","1992","06","04","Brasil","Santa Catarina","Antônio Carlos","Trilha dos Xaxins, Reserva Ecológica Caraguatá.","-48.7675018310547","-27.5168991088867",NA,NA,"FLOR0022615","FLOR0022615",NA,"Apiales","Fiaschi, P.","5786",NA,"700","700",NA,"arvoreta, 7m altura. Sem flores. Habitat: interior de mata atlântica primária, beira de riacho",NA,"15769","auto","2020","01",NA,NA,NA,NA,NA
"208","2021-03-04 15:42:17-03","IF","SPSF","43175","PreservedSpecimen","Plantae","Araliaceae","Oreopanax","fulvum","Oreopanax fulvum","Marchal","R.L.Miashike & N.M.Ivanauskas & J.B.Silva & J.R.L.Godoy & S.D.Machado","2009","12","08","Brasil","SP","Apiaí","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","-48.570278","-24.415",NA,NA,NA,NA,"Magnoliophyta","Apiales","G.A.D.C. Franco","70","América do Sul","611","611",NA,"COLETA: Árvore, 7m. Frutos roxos.; GEOGRAFIA: Estrada de terra entre a guarita dos vigilantes e o Núcleo Caboclos, Floresta Ombrófila Densa Aluvial.;",NA,NA,NA,"2010","01","Magnoliopsida",NA,"29",NA,NA
"209","2017-09-11 17:07:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais",NA,"prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"III612a","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2017-09-11 17:07:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Riedel, L",NA,NA,NA,"Brazil","São Paulo",NA,"Habitat in sylvis umbrosis prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"363","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2017-09-11 17:07:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais",NA,"prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"III612b","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2017-09-11 17:07:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais",NA,"prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"III612d","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2017-09-11 17:07:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7654","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2017-09-11 17:07:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Oreopanax","fulvus","Oreopanax fulvus","Marchal","Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais",NA,"prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"III612c","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
