"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","previousCatalogNumber","barcode","typeStatus","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","eventTime","fieldNumber","sex"
"298","2019-02-15 11:50:48-02","IPA","IPA","91793","S","Plantae","Plantae",NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Cano, O.","2018","05","07","Lopes, C.B.","s.n.","2018","04",NA,"Brasil","Pernambuco","Garanhuns","Comunidade Quilombola Timbó.","-36.4928016662598","-8.89027976989746","21839",NA,"Material botânico em estudo para fim de tese de Doutorado em Química pela UFRPE.; Arbusto.; Caatinga.","auto","Southern America",NA,NA,"IPA0091793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-02-15 11:50:47-02","IPA","IPA","11149","S","Plantae","Plantae",NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Vignoli-Silva, M.","2009","03",NA,"Andrade-Lima","s.n.","1957","10","13","Brasil","Pernambuco","Maraial","Borda da mata. Fazenda Céu Azul.","-35.8088989257812","-8.78250026702881","17320",NA,"Hábito: arbusto. Flor: verde-claro.","auto","Southern America",NA,NA,"IPA0011149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-02-15 11:50:47-02","IPA","IPA","11148","S","Plantae","Plantae",NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Vignoli-Silva, M.","2009","03",NA,"Andrade-Lima","57-2726","1957","10","13","Brasil","Pernambuco","Maraial","Borda da mata. Fazenda Céu Azul.","-35.8088989257812","-8.78250026702881","17320",NA,"Hábito: arbusto. Flor: verde-claro.","auto","Southern America",NA,NA,"IPA0011148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-02-15 11:50:48-02","IPA","IPA","4868","S","Plantae","Plantae",NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Vignoli-Silva, M.","2009","03",NA,"Pickel, B.","2860","1932","01","01","Brasil","Pernambuco","Pombos","Usina Santa Pamphila. Capoeira seca.","-35.3958015441895","-8.14138984680176","16427",NA,"Frutos: pretos que coloram muito.","auto","Southern America",NA,NA,"IPA0004868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-02-15 11:50:48-02","IPA","IPA","85549","S","Plantae","Plantae",NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Stehmann, J.R.","2017","04","24","Prata, A.P.","1397","2007","02","08","Brasil","Sergipe","Lagarto",NA,"-37.6500015258789","-10.917200088501","24794",NA,NA,"auto","Southern America",NA,NA,"IPA0085549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-02-15 11:50:48-02","IPA","IPA","31639","S","Plantae","Plantae",NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Vignoli-Silva, M.","2009","03",NA,"Viana, G.","322","1981","12","18","Brasil","Sergipe","Salgado","Sítio Gameleiro. Capoeira de mata subperenifolia.","-37.4749984741211","-11.0319004058838","16739",NA,"Hábito: arbusto. Folhas: simples e alternas. Flores: brancas esverdeadas em inflorescências axi","auto","Southern America",NA,NA,"IPA0031639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-06-28 12:17:18-03","IPA","IPA","91707","S","Plantae","Plantae",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","Cano, O.","2017","11",NA,"Reinaldo, R C P dos","s.n.","2017","07",NA,"Brasil","Alagoas","Murici","Assentamento Dom Helder Câmara., Coletada na entrada do Assentamento .","-35.9432983398438","-9.30667018890381","22851",NA,"Material em estudo para fim de tese de Doutorado na Universidade Federal Rural de Pernambuco sob orientação da Professora Dra. Patrícia Muniz de Medeiros e coorientação do Professor Dr. Ulysses Paulino de Albuquerque, sob o título: S","auto","Southern America",NA,NA,"IPA0091707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-02-15 11:50:48-02","IPA","IPA","90218","S","Plantae","Plantae",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","Rita Pereira","2015","06",NA,"Sena Gama, A.D.; Sá Teles, I.; Medeiros, P.M. de; Sá Teles, I.; Medeiros, P.M. de","44","2014","11","14","Brasil","Bahia","Palmeiras","Chapada Diamantina, Comunidade Caeté-Açú - Vale do Capão.","-41.5588989257812","-12.5289001464844","20767",NA,"Material em estudo para Dissertação de Mestrado do aluno Diego Batista de Oliveira Abreu, Universidade Federal do Oeste da Bahia, campus Barreiras.","auto","Southern America",NA,NA,"IPA0090218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-02-15 11:50:48-02","IPA","IPA","90030","S","Plantae","Plantae",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","Cano, O.","2014","12",NA,"Abreu, D.B.O.","36","2014","07","24","Brasil","Bahia","Palmeiras","Chapada Diamantina, Comunidade Vale do Capão.","-41.5588989257812","-12.5289001464844","20767",NA,"Tóxica - não pode ser ingerida.&nf;Material em estudo para Dissertação de Mestrado - Universidade Federal do Oeste da Bahia, campus Barreiras.; Arvoreta ca. 3m de altura, flores pequenas saindo das axilas das folhas, apenas uma por vez;","auto","Southern America",NA,NA,"IPA0090030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-02-15 11:50:48-02","IPA","IPA","28110","S","Plantae","Plantae",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","Rita Pereira","1982","08",NA,"Maia Filho, M.A.","8","1980","10","16","Brasil","Pernambuco","Brejo da Madre de Deus","Propriedade Bituri, margem da estrada. Capoeira.","-36.3711013793945","-8.14583015441895","34231",NA,"Hábito: arbusto de 3 m de altura. Frutos: imaturos verdes.","auto","Southern America",NA,NA,"IPA0028110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-02-15 11:50:48-02","IPA","IPA","66105","S","Plantae","Plantae",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","Rita Pereira","2004","02",NA,"Xavier, H.S.","s.n.","2004","01",NA,"Brasil","Pernambuco","Garanhuns","Col. Didática p/ investigação de presença de grupos metabólicos secundários- Depertamento de Ciências Farmacéuticas - Laboratório de Farmacologia 1-2 - UFPE.","-36.4928016662598","-8.89027976989746","21839",NA,"Frutos verdes claros.","auto","Southern America",NA,NA,"IPA0066105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-02-15 11:50:48-02","IPA","IPA","88758","S","Plantae","Plantae",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","Gallindo, F.","2014","01","16","Mendonça, F.","s.n.","2014","01","07","Brasil","Pernambuco","Jurema","Fazenda Tambor, capoeira em pastagens.","-36.135799407959","-8.71805953979492","13014",NA,"Arbusto ca. 2m de altura; flores brancas e frutos negro-arroxeados. Tóxica para bovinos, toxidez - lesões hepáticas .","auto","Southern America",NA,NA,"IPA0088758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-08-27 13:33:21-03","IAP","PACA-AGP","82147","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2008","04","29","Sehnem, A.","12764","1972","01","20","Brasil","PE","Garanhuns","Parque Pau-Pombo","-36.4928016662598","-8.89027976989746","21839",NA,"Smithsonian Institution, Jul. 1985. Habitat: Arbusto in horto.","auto",NA,NA,NA,"PACA082147",NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"311","2019-08-27 13:33:21-03","IAP","PACA-AGP","68951","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva","2008","04","29","M. L. Guedes",NA,"1984","12","02","Brasil","RS","Salvador","Dunas próximo à Abaeté.",NA,NA,NA,NA,"Arvoreta com folhas glabas.&nf;Herbário ALCB 16088.",NA,NA,NA,NA,"PACA068951",NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"312","2020-12-20 21:19:29-03","UFV","VIC","007849","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"Silva, J.B.","s.n.","1969","05","02","Brasil","Minas Gerais","Sete Lagoas","IPEACO","-44.2467002868652","-19.465799331665","22227",NA,"Arbusto novo com 3.5 m flores amareladas, pouco freguente em mata seca ciliar.","auto",NA,NA,NA,"VIC007849",NA,"VIC007849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-12-20 21:19:29-03","UFV","VIC","017919","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"Da Silva, A.F.; et al.","2016","1997","03","05","Brasil","Espirito Santo","Setiba","Parque Estadual Paulo Cesar Vinha, Restinga. Limite norte do Parque.",NA,NA,NA,NA,"Árvore de ca de 4 m, flor esverdeada.",NA,NA,NA,NA,"VIC017919",NA,"VIC017919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-12-20 21:19:29-03","UFV","VIC","17919","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"Silva, A.F.; et al.","2016","1997","03","05","Brasil","Espírito Santo","Setiba","P.E. Paulo Cesar Vinha",NA,NA,NA,NA,"Árvore com ca 4m de altura. flor esverdeada.",NA,NA,NA,NA,"VIC017919",NA,"VIC017919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-12-20 21:19:29-03","UFV","VIC","000725","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"Mexia, Y.","4483","1930","03","19","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541","13937",NA,NA,"auto",NA,NA,NA,"VIC000725",NA,"VIC000725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-12-20 21:19:29-03","UFV","VIC","002626","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"Kulhmann","s.n.","1935","03","21","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541","13937",NA,NA,"auto",NA,NA,NA,"VIC002626",NA,"VIC002626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-12-20 21:19:29-03","UFV","VIC","004616","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"Irwin, H.S.","2216","1958","12","04","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541","13937",NA,NA,"auto",NA,NA,NA,"VIC004616",NA,"VIC004616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-12-20 21:19:29-03","UFV","VIC","023992","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"Vieira, A.O.S.","s.n.","1985","06","13","Brasil","Paraná","Londrina","Parque Arthur Thomas.","-51.1627998352051","-23.3103008270264","63728",NA,"Árvore de cerca de 6 m, frutos imaturos.","auto",NA,NA,NA,"VIC023992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-12-20 21:19:29-03","UFV","VIC","024120","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"Silva, E.A.; Dias, M.C.","s.n.","1988","03","29","Brasil","Paraná","Londrina","Parque Arthur Thomas.","-51.1627998352051","-23.3103008270264","63728",NA,"Árvores de 4-5 m, flores creme.","auto",NA,NA,NA,"VIC024120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-12-20 21:19:29-03","UFV","VIC","024119","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"Rodas, L.A.C.","s.n.","1985","03","28","Brasil","Paraná","Londrina","Parque Arthur Thomas.","-51.1627998352051","-23.3103008270264","63728",NA,"Arbusto de cerca de 2 m, flores creme esverdeadas, beira de mata.","auto",NA,NA,NA,"VIC024119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-12-09 11:51:02-03","IECOS","HBRA","948","S","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.",NA,NA,NA,NA,"M. G. Lopes","13","2006","09","07","Brasil","Pará","Bragança","cidade de Bragança, margem da Avenida Floriano Peixoto","-46.7655982971191","-1.05360996723175","56429",NA,NA,"auto","América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-02-27 16:44:24-03","UFSC","CTBS","4036","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Cruz, J.G.B","2015","10",NA,"Cruz, J.G.B. & Silva, M. S.","31","2015","10","18","Brasil","Santa Catarina","Ponte Alta do Sul","Estrada do Assentamento Anita Garibaldi km 1. Estrada de chão, a planta estava em um barranco, local úmido. Em meio a muitas outras plantas.",NA,NA,NA,NA,"Arvoreta com flores amarelas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-10-20 14:18:14-03","UFOPA","HSTM","5031","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Giacomin, L.L.","2016","09","23","Moura, E.O.; s.c.","95","2012","08","31","Brasil","Rio Grande do Norte","Natal","Parque das Dunas. Área atrás do pavilhão das dunas do Centro de Convenções de Natal. Solo arenoso, Mata Atlântica.","-35.184722","-5.860833",NA,NA,NA,NA,NA,NA,NA,"HSTM005031",NA,"HSTM005031","65","65",NA,"35º11'5''W","5º51'39''S",NA,NA,NA,NA,NA
"324","2020-10-20 14:18:14-03","UFOPA","HSTM","12396","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Vignoli-Silva, M.","2009","03","01","Pessoal do C.P.F.","6222","1958","03","19","Brasil","Amazonas","Manaus","Igarapé do Goiabinha. Solo arenoso, mata.","-61.338889","-2.223333",NA,NA,NA,NA,NA,NA,NA,"HSTM012396",NA,"HSTM012396",NA,NA,NA,"61º20'20''W","2º13'24''S",NA,NA,NA,NA,NA
"325","2021-03-24 17:10:04-03","UFES","SAMES","5509","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Rodrigues,M.R.","2018","04","05","Giaretta,A.O.; Monteiro,M.M.;Monteiro,L.C.M.","515","2009","04","21","Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas. Mata seca de restinga sobre cordão arenoso. Fragmento atrás da fazenda Jequitaia.","-39.7322006225586","-18.5932998657227","41644",NA,"Com frutos verdes e negros. Folhas com cheiro ativo. Habito: Árvore","auto",NA,NA,NA,"SAMES05509",NA,NA,NA,NA,NA,"-397191667.0","-184205556.0",NA,NA,NA,NA,NA
"326","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0049086","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","M. Nee",NA,NA,NA,"L. R. Landrum; S. Landrum, M. Vera","8641","1995","8","3","Paraguay","Paraguari",NA,"Acahay, Cerro Acahay, ca. 5 km from main highway, near area of rock extraction.","-57.16667","-25.83333",NA,NA,"Shrub along stream.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-21 14:46:04-03","UFJF","CESJ","38072","PreservedSpecimen","Plantae","Angiosperma",NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,"2012",NA,NA,"L.C.S. Assis; M.S.; Magalhães; G.E.P.Silva","515","2002","06","29","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807","7934",NA,"Arbusto na borda da mata, ca. 2 m, folhas discolores, corola em tons de verde e vinho. Frequente.","auto","América do Sul",NA,NA,"CESJ038072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-21 14:46:04-03","UFJF","CESJ","25823","PreservedSpecimen","Plantae","Angiosperma",NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,"2012",NA,NA,"L. Krieger","CESJ25823","1985","09","27","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713","36144",NA,"Dama da noite, Coerana. Arbusto cultivado, ornamental. Flores creme-esverdeadas, muito cheirosas à noite.","auto","América do Sul",NA,NA,"CESJ025823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-21 14:46:04-03","UFJF","CESJ","8485","PreservedSpecimen","Plantae","Angiosperma",NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"U.C. Câmara","s.n.","1970","02","28","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713","36144",NA,"Sarmentosa, amarelo esverdeadas, beira da mata.","auto","América do Sul",NA,NA,"CESJ008485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-11-21 14:46:04-03","UFJF","CESJ","9965","PreservedSpecimen","Plantae","Angiosperma",NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M.Vignoli-Silva","2009","03",NA,"L. Krieger","CESJ9965","1971","02","06","Brasil","Minas Gerais","Laranjal",NA,"-42.4768981933594","-21.3743991851807","14056",NA,"Arbusto, perto do rio, flores amareladas.","auto","América do Sul",NA,NA,"CESJ009965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-21 14:46:04-03","UFJF","CESJ","45678","PreservedSpecimen","Plantae","Angiosperma",NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,"2012",NA,NA,"J.O.Dantas","s.n.","2003","02","04","Brasil","Sergipe","São Cristovão",NA,"-37.2064018249512","-11.0146999359131","23587",NA,"Ambiente de Restinga.","auto","América do Sul",NA,NA,"CESJ045678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-04-07 11:48:52-03","UFMS","CGMS","24566","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","A. Pott; V.J. Pott; H.C. Vinci-Carlos","2008","07","11","H.C. Vinci-Carlos; G.A. Damasceno-Junior; R.M. Chiaravalloti","211","2008","02","29","Brasil","Mato Grosso do Sul","Campo Grande","Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.","-54.3972222","-20.5844444",NA,NA,"Flor amarela-esverdeada. Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda), sub-bosque de ilha de vegetação lenhosa. Solo arenoso hidromórfico. Relevo plano-ondulado. Pouco comum. Habito: Arbusto. 1,40 m de altura.",NA,NA,NA,NA,"CGMS1054004",NA,NA,"554","554",NA,"-54,3972222","-20,5844444",NA,NA,NA,NA,NA
"333","2021-04-07 11:48:52-03","UFMS","CGMS","7589","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,"2020",NA,NA,"A. Amaral-Júnior; J.O. Mendonça; O. Dias","233","1998","10","10","Brasil","Mato Grosso do Sul","Anaurilândia",NA,"-52.6238889","-22.1911111",NA,NA,"Flor creme. Com frutos. Habitat: Matinha à margem da estrada de terra. Habito: Arbusto. 2,00m de altura.",NA,NA,NA,NA,"CGMS1012948",NA,NA,NA,NA,NA,"-52,6238889","-22,1911111",NA,NA,NA,NA,NA
"334","2021-04-07 11:48:52-03","UFMS","CGMS","45218","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","A. Pott","2013","12","17","J. B. Pereira","6","2013","08","15","Brasil","Mato Grosso","Campo Grande","Área em recuperação entorno da colmeia no Instituto São Vicente.","-54.61","-20.3880555",NA,NA,"Flores brancas. Presença de formigas. Habitat: Cerrado. Cerrado stricto sensu . Solo arenoso. Relevo Plano. Comum. Habito: Arbusto. 2,5 metros de altura.",NA,NA,NA,NA,"CGMS1075185",NA,NA,"626","626",NA,"-54,61","-20,3880555",NA,NA,NA,NA,NA
"335","2021-04-07 11:48:52-03","UFMS","CGMS","57826","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"A. Pott; V.J. Pott","13132","2005","08","21","Brasil","Mato Grosso do Sul","Corguinho","Sede da Estância Ecológica, 6 Km SW da vila de Taboco, distrito de Taboco.","-55.1527778","-19.7383333",NA,NA,"Flor branca. Fruto ausente. Flor muito odorosa; antese ao anoitecer; ponto 1.3. Habitat: Floresta ripária em área de cerradão. Solo arenoso. Relevo vale. Habito: Arbusto. 1,5 m altura.",NA,NA,NA,NA,"CGMS1087762",NA,NA,"440","440",NA,"-55,1527778","-19,7383333",NA,NA,NA,NA,NA
"336","2021-04-07 11:48:52-03","UFMS","CGMS","35613","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"C. Faxina","146","2009","09","05","Brasil","Mato Grosso do Sul","Naviraí","Córrego Tarumã.","-54.2","-23.1361111",NA,NA,"Flor branca tubulosa. Fruto roxo. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar. Solo seco. Relevo plano. Habito: Arbusto. 3,00m de altura.",NA,NA,NA,NA,"CGMS1065016",NA,NA,NA,NA,NA,"-54,2","-23,1361111",NA,NA,NA,NA,NA
"337","2021-04-07 11:48:52-03","UFMS","CGMS","35604","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"C. Faxina","137","2009","08","08","Brasil","Mato Grosso do Sul","Naviraí","Córrego Tarumã.","-54.2166667","-23.1205556",NA,NA,"Fruto verde quando imaturo. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar. Solo alagado. Relevo plano. Habito: Arbusto. 1,50m de altura.",NA,NA,NA,NA,"CGMS1065007",NA,NA,NA,NA,NA,"-54,2166667","-23,1205556",NA,NA,NA,NA,NA
"338","2021-04-07 11:48:52-03","UFMS","CGMS","70257","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","A. Pott","2005",NA,NA,"A. Pott; V.J. Pott","13139","2005","08","21","Brasil","Mato Grosso do Sul","Corguinho","Fazenda Rodeio, 6 Km NE da vila de Taboco, distrito de Taboco.","-55.1491666","-19.7327778",NA,NA,NA,NA,NA,NA,NA,"CGMS1069641",NA,NA,"400","400",NA,"-55,1491666","-19,7327778",NA,NA,NA,NA,NA
"339","2021-04-07 11:48:52-03","UFMS","CGMS","71568","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"A. Pott","14712","2007","11","03","Brasil","Mato Grosso do Sul","Mundo Novo","Rodovia vicinal MS-295, a 1 Km W da BR-163 para Japorã.","-54.3183334","-23.9402777",NA,NA,"Flor branca; Fruto preto. Habitat: Floresta Semidecidual. Habito: Arbusto 1,00 - 3,00 m de altura.",NA,NA,NA,NA,"CGMS1104346",NA,NA,"290","290",NA,"-54,3183334","-23,9402777",NA,NA,NA,NA,NA
"340","2021-04-07 11:48:52-03","UFMS","CGMS","35605","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"C. Faxina","138","2009","08","08","Brasil","Mato Grosso do Sul","Naviraí","Córrego Tarumã.","-54.2166667","-23.1044444",NA,NA,"Fruto roxo. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar. Solo úmido. Relevo plano. Habito: Arbusto. 2,00m de altura.",NA,NA,NA,NA,"CGMS1065008",NA,NA,NA,NA,NA,"-54,2166667","-23,1044444",NA,NA,NA,NA,NA
"341","2021-04-07 11:48:52-03","UFMS","CGMS","38685","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","C.S. Souza","2013","07","15","C.S. Souza; M.R. Sigrist; C. Aoki","142","2012","10","01","Brasil","Mato Grosso do Sul","Campo Grande","Apa Guariroba.","-54.3983333","-20.5441666",NA,NA,"Flor branca. Habitat: Vereda. Habito: Arbusto.",NA,NA,NA,NA,"CGMS1068075",NA,NA,NA,NA,NA,"-54,3983333","-20,5441666",NA,NA,NA,NA,NA
