"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"942","2020-08-31 09:07:52-03","INPA","INPA","7634","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Rodrigues, WA","1305","1959","09","21","Southern America","Brasil",NA,NA,NA,"INPA0007634","Dicotyledon Com-Clade","Myrtales",NA,"DC.",NA,"Amazonas","Campo do Dr. Vieiralves., Campo do Dr. Vieiralves. (Parque 10)","INPA0007634 INPA0007634_e","Manaus","-60.016667","-3.05","Legrand, CMDE",NA,NA,NA,NA,"1968","-60.016667","-3.05",NA,NA,NA,NA,NA,NA,NA,NA
"943","2020-08-31 09:07:52-03","INPA","INPA","8044","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Rodrigues, WA","1681","1960","08","03","Southern America","Brasil",NA,NA,NA,"INPA0008044","Dicotyledon Com-Clade","Myrtales",NA,"DC.",NA,"Amazonas","Igarapé do Buião., Ig. do Buião","INPA0008044 INPA0008044_e","Manaus","-60.025","-3.102","Silva, MF da",NA,NA,NA,NA,"1966","-60.025","-3.102","07",NA,NA,NA,NA,NA,NA,NA
"944","2020-08-31 09:07:52-03","INPA","INPA","8288","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Rodrigues, WA","1916","1960","11","17","Southern America","Brasil",NA,NA,NA,"INPA0008288","Dicotyledon Com-Clade","Myrtales",NA,"DC.",NA,"Amazonas","Igarapé do Buião., Igarapé do Buião","INPA0008288 INPA0008288_e","Manaus","-60.025","-3.102","Legrand, CMDE",NA,NA,NA,NA,"1968","-60.025","-3.102",NA,NA,NA,NA,NA,NA,NA,NA
"945","2020-08-31 09:07:52-03","INPA","INPA","83370","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Macêdo, M","730","1977","08","09","Southern America","Brasil",NA,NA,NA,"INPA0083370","Dicotyledon Com-Clade","Myrtales",NA,"DC.",NA,"Mato Grosso","Alto Guaporé, Alto Guaporé. Entrocamento da Estrada Fazenda do Guido com C. Augusto.","INPA0083370 INPA0083370_e",NA,"-59.951667","-15.007778","Sobral, MEG; Souza, MAD de","205","205",NA,NA,"2016","-59.951667","-15.007778","08",NA,NA,NA,NA,NA,NA,NA
"946","2020-08-31 09:07:52-03","INPA","INPA","89252","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Vieira, MGG","930","1979","11","05","Southern America","Brasil",NA,NA,NA,"INPA0089252","Dicotyledon Com-Clade","Myrtales",NA,"DC.",NA,"Rondônia","Rodovia Ro-399, a 13 km de Vilhena, no km 10 da estrada que vai para Chapada dos Parecis","INPA0089252 INPA0089252_e INPA0089252_e1","Vilhena","-60.166667","-12.75","Coêlho, LF; Vieira, MGG",NA,NA,NA,NA,"1981","-60.166667","-12.75",NA,NA,NA,NA,NA,NA,NA,NA
"947","2020-08-31 09:07:52-03","INPA","INPA","9569","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Rodrigues, WA","2224a","1961","07","21","Southern America","Brasil",NA,NA,NA,"INPA0009569","Dicotyledon Com-Clade","Myrtales",NA,"DC.",NA,"Amazonas","AM 010, Km 90, Rio Preto., Estrada Manaus-Itacoatiara, km 90, rio Preto","INPA0009569 INPA0009569_e INPA0009569_e1","Rio Preto da Eva","-59.4626","-2.806185","Sobral, MEG; Souza, MAD de",NA,NA,NA,NA,"2016","-59.4626","-2.806185","08",NA,NA,NA,NA,NA,NA,NA
"948","2020-08-31 09:07:52-03","INPA","INPA","9784","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Rodrigues, WA","2435a","1961","09","08","Southern America","Brasil",NA,NA,NA,"INPA0009784","Dicotyledon Com-Clade","Myrtales",NA,"DC.",NA,"Amazonas","Igarapé do Buião., Igarapé do Buião","INPA0009784 INPA0009784_e","Manaus","-60.025","-3.102",NA,NA,NA,NA,NA,NA,"-60.025","-3.102",NA,NA,NA,NA,NA,NA,NA,NA
"949","2020-08-31 09:07:52-03","INPA","INPA","9822","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Rodrigues, WA","2473a","1961","09","18","Southern America","Brasil",NA,NA,NA,"INPA0009822","Dicotyledon Com-Clade","Myrtales",NA,"DC.",NA,"Amazonas","Estrada da Ponta Negra., Estrada da Ponta Negra","INPA0009822 INPA0009822_e","Manaus","-60.1","-3.05","Gaem, PH",NA,NA,NA,NA,"2018","-60.1","-3.05","09","07",NA,NA,NA,NA,NA,NA
"950","2021-01-10 20:47:03-03","INPA","INPA","1903","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Gouvêa, JSC de","INPA1903","1955","09","15","Southern America","Brasil",NA,NA,NA,"INPA0001903","Dicotyledon Com-Clade","Myrtales",NA,"DC.",NA,"Amazonas","BR 174, km 19 da BR 17, Km 19 da BR-17","INPA0001903 INPA0001903_e","Manaus","-60.0250015258789","-3.10193991661072","Legrand, CMDE",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","2020-08-31 09:07:51-03","INPA","INPA","200510","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Silva, JM da","1615","1995","12","19","Southern America","Brasil",NA,NA,NA,"INPA0200510","Dicotyledon Com-Clade","Myrtales",NA,"DC.",NA,"Paraná","Serra Piramirim, estrada Itupava.","INPA0200510_nd","Piraquara","-49.0633010864258","-25.4416999816895","Santos, MF dos",NA,NA,"12577","auto","2011",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"952","2021-01-10 20:47:03-03","INPA","INPA","202118","segun","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Palheta, E","3304.3760.2","1989","06","12","Southern America","Brasil",NA,NA,NA,"INPA0202118","Dicotyledon Com-Clade","Myrtales",NA,"DC.",NA,"Amazonas","Distrito Agropecuário, ZF3., Ca. 90 km N de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR-174, km 64, depois 7 km leste na ZF3, Fazenda Porto Alegre. Mata de terra firme sobre latossolo amarelo.","INPA0202118 INPA0202118_e","Manaus","-59.95","-2.366667","Sobral, MEG; Souza, MAD de",NA,NA,NA,NA,"2015","-59.95","-2.366667",NA,NA,NA,NA,NA,NA,NA,NA
"953","2020-08-31 09:07:51-03","INPA","INPA","207989","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Ferreira, CAC","12078","2000","08","16","Southern America","Brasil",NA,NA,NA,"INPA0207989","Dicotyledon Com-Clade","Myrtales",NA,"DC.",NA,"Pará","Estrada Oeiras do Pará-Cametá, km 18, Estrada Oeiras do Pará-Cametá, km 18. Campinarana arbórea, podzol hidromórfico.","INPA0207989 INPA0207989_e INPA0207989_e1 INPA0207989_nd INPA0207989_nd1 INPA0207989_num","Oeiras do Pará","-50.416667","-2","Souza, MC de",NA,NA,NA,NA,"2012","-50.416667","-2","04",NA,NA,NA,NA,NA,NA,NA
"954","2020-08-31 09:07:59-03","INPA","INPA","139226","S","Plantae","Myrtaceae","Myrcia","leptoclada","Myrcia leptoclada","Sucre, D","7964","1971","11","24","Southern America","Brasil",NA,NA,NA,"INPA0139226","Dicotyledon Com-Clade","Myrtales",NA,"DC.",NA,"Rio de Janeiro","Taquara da Tijuca","INPA0139226 INPA0139226_e",NA,NA,NA,"Barroso, GM","550","550",NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","2020-08-31 09:07:59-03","INPA","INPA","85975","S","Plantae","Myrtaceae","Myrcia","leptoclada","Myrcia leptoclada","Meneces, E","611","1977","05","22","Southern America","Bolivia",NA,NA,NA,"INPA0085975","Dicotyledon Com-Clade","Myrtales",NA,"DC.",NA,"Pando","Carretera km 17cobija a campo ana","INPA0085975 INPA0085975_e","Nicolas Suarez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","2020-08-31 09:07:59-03","INPA","INPA","88279","S","Plantae","Myrtaceae","Myrcia","leptoclada","Myrcia leptoclada","Hatschbach, GG","40398","1977","10","25","Southern America","Brasil",NA,NA,NA,"INPA0088279","Dicotyledon Com-Clade","Myrtales",NA,"DC.",NA,"Paraná","Pirai","INPA0088279 INPA0088279_e","Tijuca do Sul",NA,NA,"Hatschbach, GG",NA,NA,NA,NA,"1979",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"957","2020-08-31 09:07:59-03","INPA","INPA","200492","S","Plantae","Myrtaceae","Myrcia","leptoclada","Myrcia leptoclada","Hatschbach, GG","64003","1995","12","02","Southern America","Brasil",NA,NA,NA,"INPA0200492","Dicotyledon Com-Clade","Myrtales",NA,"DC.",NA,"Paraná","Estrada para a pedreira da ACA.","INPA0200492 INPA0200492_e","Piraquara","-49.0633010864258","-25.4416999816895","Soares-Silva, LH",NA,NA,"12577","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","13155",NA,"Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","V. Demuner; et al","1337","2000","08","03",NA,"Brasil",NA,NA,"Arbusto 3m, frutos jovens esverdeados. Mata secundária, lado esquerdo da cachoeira.","MBML013155",NA,NA,NA,"DC.",NA,"Espírito Santo","São João de Petrópolis","MBML013155","Santa Teresa","-40.678056","-19.814167","M. Sobral/2008",NA,NA,NA,NA,NA,"40W40'41","19S48'51",NA,NA,NA,NA,NA,NA,NA,NA
"959","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","41234",NA,"Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","A. M. Assis; M. D. S. Demuner","2032","2009","04","21",NA,"Brasil",NA,NA,"Arbusto 5 m. Botões verdes. Restinga. Borda da formação florestal não inundável (Mata Seca).","MBML041234",NA,NA,NA,"DC.",NA,"Espírito Santo","Praia das Neves. Fragmento de floresta de restinga. Acesso pela Rodovia ES-261.","MBML041234","Presidente Kennedy","-40.977222","-21.218333","M.F. Santos/XI-2011","8","8",NA,NA,NA,"40W58'38","21S13'6",NA,NA,NA,NA,NA,NA,NA,NA
"960","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","9690",NA,"Plantae","Myrtaceae","Myrcia","detergens","Myrcia detergens","L. Kollmann; E. Bausen & W. Pizziolo","1091","1998","11","25",NA,"Brasil",NA,NA,"Mata de encosta. Arvoreto 6m. Dap 8cm. Fuste 5m. Frutos verdes.","MBML009690",NA,NA,NA,"Miq.",NA,"Espírito Santo","Estação Biológica de Santa Lúcia","MBML009690","Santa Teresa","-40.530278","-19.971389","E. Nic Lughadha/1999",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"961","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","6634",NA,"Plantae","Myrtaceae","Myrcia","detergens","Myrcia detergens","A. M. V. de Carvalho; et al","2823","1990","03","15",NA,"Brasil",NA,NA,"Arbusto com ca. 2m de altura, frutos imaturos verdes.","MBML006634",NA,NA,NA,"Miq.",NA,"Bahia","Cerrado","MBML006634","Jacobina","-40.5182991027832","-11.1806001663208","G. M. Barroso/Agosto.1993",NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","10765",NA,"Plantae","Myrtaceae","Myrcia","laurifolia","Myrcia laurifolia","L. D. Thomaz","1402","1994","01","19",NA,"Brasil",NA,NA,"Altura 9m, PAP 33cm, caule interno vinho, fruto arroxeado.","MBML010765",NA,NA,NA,"Cambess.",NA,"Espírito Santo","Estação Biológica de Santa Lúcia","MBML010765","Santa Teresa","-40.530278","-19.971389","M. Sobral/1995",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"963","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","10782",NA,"Plantae","Myrtaceae","Myrcia","laurifolia","Myrcia laurifolia","L. D. Thomaz","1437","1993","10","20",NA,"Brasil",NA,NA,"altura 11m, PAP 30cm, caule interno vinho, flores brancas.","MBML010782",NA,NA,NA,"Cambess.",NA,"Espírito Santo","Estação Biológica de Santa Lúcia","MBML010782","Santa Teresa","-40.530278","-19.971389","M. Sobral/1995",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"964","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","10783",NA,"Plantae","Myrtaceae","Myrcia","laurifolia","Myrcia laurifolia","L. D. Thomaz","1435","1993","10","20",NA,"Brasil",NA,NA,"Não amostrada, na base da parcela 55-área 2, 9m de altura, flores brancas.","MBML010783",NA,NA,NA,"Cambess.",NA,"Espírito Santo","Estação Biológica de Santa Lúcia","MBML010783","Santa Teresa","-40.530278","-19.971389","M. Sobral/1995",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"965","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","10784",NA,"Plantae","Myrtaceae","Myrcia","laurifolia","Myrcia laurifolia","L. D. Thomaz","1436","1993","09","23",NA,"Brasil",NA,NA,"Altura 9m, PAP 33cm, caule interno vinho, botões amarelados.","MBML010784",NA,NA,NA,"Cambess.",NA,"Espírito Santo","Estação Biológica de Santa Lúcia","MBML010784","Santa Teresa","-40.530278","-19.971389","M. Sobral/1995",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"966","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","10785",NA,"Plantae","Myrtaceae","Myrcia","laurifolia","Myrcia laurifolia","L. D. Thomaz","1416","1994","10","14",NA,"Brasil",NA,NA,"Altura 5m, PAP 22cm, caule interno branco, externo vinho, botões esverdeados.","MBML010785",NA,NA,NA,"Cambess.",NA,"Espírito Santo","Estação Biológica de Santa Lúcia","MBML010785","Santa Teresa","-40.530278","-19.971389","M. Sobral/1995",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"967","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","10931",NA,"Plantae","Myrtaceae","Myrcia","laurifolia","Myrcia laurifolia","V. Demuner; E. Bausen & W. Pizziolo","54","1999","09","30",NA,"Brasil",NA,NA,"Arvore 12m, DAP 16cm, fuste 5m.","MBML010931",NA,NA,NA,"Cambess.",NA,"Espírito Santo","Estação Biológica de Santa Lúcia","MBML010931","Santa Teresa","-40.530278","-19.971389","M. Sobral, 2001",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"968","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","10999",NA,"Plantae","Myrtaceae","Myrcia","laurifolia","Myrcia laurifolia","L. D. Thomaz","1411","1995","01","17",NA,"Brasil",NA,NA,"Altura 9m.PAP 22cm. Caule interno branco. Fruot roxo escuro.","MBML010999",NA,NA,NA,"Cambess.",NA,"Espírito Santo","Estação Biológica de Santa Lúcia","MBML010999","Santa Teresa","-40.530278","-19.971389","M. Sobral/1995",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"969","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","11010",NA,"Plantae","Myrtaceae","Myrcia","laurifolia","Myrcia laurifolia","L. D. Thomaz","1401","1995","09","08",NA,"Brasil",NA,NA,"Altura 9m, PAP 25cm, caule interno branco, externo vinho. Com botões.","MBML011010",NA,NA,NA,"Cambess.",NA,"Espírito Santo","Estação Biológica de Santa Lúcia","MBML011010","Santa Teresa","-40.530278","-19.971389","M. Sobral/1995",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"970","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","11289",NA,"Plantae","Myrtaceae","Myrcia","laurifolia","Myrcia laurifolia","V. Demuner; et al","175","1999","10","26",NA,"Brasil",NA,NA,"Árvore 12m, DAP 18cm, fuste 3m, botões florais com eixo da inflorescência de cor verde musg.","MBML011289",NA,NA,NA,"Cambess.",NA,"Espírito Santo","Santo Antônio, terreno do Boza","MBML011289","Santa Teresa","-40.591667","-19.909167","M. Sobral, 2001",NA,NA,NA,NA,NA,"40W35'30","19S54'33",NA,NA,NA,NA,NA,NA,NA,NA
"971","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","11546",NA,"Plantae","Myrtaceae","Myrcia","laurifolia","Myrcia laurifolia","V. Demuner; et al","622","2000","01","27",NA,"Brasil",NA,NA,"Árvore 12m, DAP 20cm, fuste 5m, frutos imaturos de cor verde, maduros de cor roxa.","MBML011546",NA,NA,NA,"Cambess.",NA,"Espírito Santo","Estação Biológica de Santa Lúcia","MBML011546","Santa Teresa","-40.530278","-19.971389","M. Sobral/2001",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"972","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","15481",NA,"Plantae","Myrtaceae","Myrcia","laurifolia","Myrcia laurifolia","L. Kollmann; et al","4926","2001","10","25",NA,"Brasil",NA,NA,"Árvore 13m. DAP 15cm. Fuste 3m. Botões e flores brancos.","MBML015481",NA,NA,NA,"Cambess.",NA,"Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","MBML015481","Santa Teresa","-40.553056","-19.9075","M. Sobral, 2001",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"973","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","15584",NA,"Plantae","Myrtaceae","Myrcia","laurifolia","Myrcia laurifolia","L. Kollmann; et al","5029","2001","11","27",NA,"Brasil",NA,NA,"Arvoreto 5m. Flores brancas.","MBML015584",NA,NA,NA,"Cambess.",NA,"Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","MBML015584","Santa Teresa","-40.553056","-19.9075","M. Sobral, 2001",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"974","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","15829",NA,"Plantae","Myrtaceae","Myrcia","laurifolia","Myrcia laurifolia","L. Kollmann; et al","5170","2001","12","11",NA,"Brasil",NA,NA,"Arvoreto 9m. DAP 16cm. Fuste 7m. Flores brancas.","MBML015829",NA,NA,NA,"Cambess.",NA,"Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","MBML015829","Santa Teresa","-40.553056","-19.9075","M. Sobral/2001",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"975","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","15849",NA,"Plantae","Myrtaceae","Myrcia","laurifolia","Myrcia laurifolia","L. Kollmann; et al","5367","2002","01","29",NA,"Brasil",NA,NA,"Arvoreto 5m. Frutos pretos.","MBML015849",NA,NA,NA,"Cambess.",NA,"Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","MBML015849","Santa Teresa","-40.553056","-19.9075","M. Sobral/Dez.2002",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"976","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","15951",NA,"Plantae","Myrtaceae","Myrcia","laurifolia","Myrcia laurifolia","L. Kollmann; et al","5218","2002","01","08",NA,"Brasil",NA,NA,"Arvoreto 6m. Frutos verdes.","MBML015951",NA,NA,NA,"Cambess.",NA,"Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","MBML015951","Santa Teresa","-40.553056","-19.9075","M. Sobral/2007",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"977","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","19048",NA,"Plantae","Myrtaceae","Myrcia","laurifolia","Myrcia laurifolia","R.R. Vervloet; et al","1582","2002","12","19",NA,"Brasil",NA,NA,"Árvore, com 8m, frutos jovens de cor verde, topo de morro, dossel 20m, altitude 900m.","MBML019048",NA,NA,NA,"Cambess.",NA,"Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","MBML019048","Santa Teresa","-40.553056","-19.9075","M. Sobral/2003",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"978","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","8305",NA,"Plantae","Myrtaceae","Myrcia","laurifolia","Myrcia laurifolia","L. Kollmann; E. Bausen & W. Pizziolo","601","1998","09","22",NA,"Brasil",NA,NA,"Mata de encosta. Arvoreto 7m. DAP 6cm. Botões verdes.","MBML008305",NA,NA,NA,"Cambess.",NA,"Espírito Santo","Estação Biológica Caixa D'Água","MBML008305","Santa Teresa","-40.6075","-19.931389","M.F. Santos/03-04-2017",NA,NA,NA,NA,NA,"40W36'27","19S55'53",NA,NA,NA,NA,NA,NA,NA,NA
"979","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","8312",NA,"Plantae","Myrtaceae","Myrcia","laurifolia","Myrcia laurifolia","L. Kollmann; E. Bausen & W. Pizziolo","418","1998","08","19",NA,"Brasil",NA,NA,"Mata de encosta. Arvoreto 7m. Botões brancos.","MBML008312",NA,NA,NA,"Cambess.",NA,"Espírito Santo","Penha. Sítio do Zurlo","MBML008312","Santa Teresa","-40.534444","-19.950556","M. Sobral, 2001",NA,NA,NA,NA,NA,"40W32'4","19S57'2",NA,NA,NA,NA,NA,NA,NA,NA
"980","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","8316",NA,"Plantae","Myrtaceae","Myrcia","laurifolia","Myrcia laurifolia","L. Kollmann; E. Bausen & W. Pizziolo","608","1998","09","29",NA,"Brasil",NA,NA,"Fundo de vale. Arvoredo 9m. DAP 14cm. Fuste 6m. Botões brancos.","MBML008316",NA,NA,NA,"Cambess.",NA,"Espírito Santo","Estação Biológica de Santa Lúcia","MBML008316","Santa Teresa","-40.530278","-19.971389","M. Sobral, 2001",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"981","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","8865",NA,"Plantae","Myrtaceae","Myrcia","laurifolia","Myrcia laurifolia","L. Kollmann; E. Bausen & W. Pizziolo","992","1998","11","13",NA,"Brasil",NA,NA,"Mata de encosta. Arbusto 6m. Flores e botões marrons.","MBML008865",NA,NA,NA,"Cambess.",NA,"Espírito Santo","Bairro Dois Pinheiros","MBML008865","Santa Teresa","-40.59","-19.933333","M. Sobral/2001",NA,NA,NA,NA,NA,"40W35'24","19S56'0",NA,NA,NA,NA,NA,NA,NA,NA
"982","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","9691",NA,"Plantae","Myrtaceae","Myrcia","laurifolia","Myrcia laurifolia","L. Kollmann; E. Bausen & W. Pizziolo","856","1998","10","29",NA,"Brasil",NA,NA,"Mata de encosta. Arvore 86m. Dap 12cm. Fuste 2m. Flores brancas.","MBML009691",NA,NA,NA,"Cambess.",NA,"Espírito Santo","Santo Antônio","MBML009691","Santa Teresa","-40.589167","-19.922222","M. Sobral/Dez.2002",NA,NA,NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA,NA
"983","2021-01-04 11:29:56-03","UEMA","SLUI","1761","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","F. H. Muniz",NA,"1993","01",NA,NA,"Brasil",NA,NA,NA,"SLUI001761","Angiospermae",NA,NA,"DC.",NA,"Maranhão","Parque Estadual do Bacanga - Reserva Florestal do Sacavém",NA,"São Luís","-44.276111","-2.599917",NA,NA,NA,NA,NA,NA,"44°16'34W","02°35'59.7S",NA,NA,NA,NA,NA,NA,NA,NA
"984","2021-01-04 11:29:56-03","UEMA","SLUI","4426","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","A. F. R. Sousa",NA,"2013","06","10",NA,"Brasil",NA,NA,NA,"SLUI004426","Angiospermae",NA,NA,"DC.",NA,"Maranhão","Bairro da Cohama",NA,"São Luís","-44.3027992248535","-2.52972006797791",NA,NA,NA,"33693","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2020-12-28 10:31:31-03","ICAUFMG","MCCA","1897","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","FONSECA, R.S.; SIMÃO, M.; FONTES, A.","921","2011","01","20",NA,"Brasil",NA,NA,"Área aberta.","MCCA01955",NA,NA,NA,"DC.",NA,"Minas Gerais","Estação de Pesquisas, Treinamento e Educação Ambiental Mata do Paraíso","MCCA01955","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,"13937","auto",NA,"-428586111.0","-208019444.0",NA,NA,NA,NA,NA,NA,NA,NA
"986","2021-03-04 11:05:53-03","UFRB","HURB","5072","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Dreveck, S.; et al.","1200","2009","10","31",NA,"Brasil",NA,NA,NA,"HURB000005072",NA,NA,NA,"DC.",NA,"Santa Catarina","Itapema, entorno do fragmento;",NA,"São Francisco do Sul","-48.6","-26.28","M. Sobral","3","3",NA,NA,"2010","48°36'00,00 W","26°16'48,00 S","01","25",NA,NA,NA,NA,NA,NA
"987","2021-03-04 11:05:53-03","UFRB","HURB","14402","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Victor Jr., V.","2121","2013","01","16",NA,"Brasil",NA,NA,NA,"HURB000014402",NA,NA,NA,"DC.",NA,"Bahia","Serra do Papuã; APA do Pratigi",NA,"Ibirapitanga","-39.3736000061035","-14.1641998291016",NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","2021-03-04 11:05:53-03","UFRB","HURB","14403","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Victor Jr., V.","1989","2013","01","16",NA,"Brasil",NA,NA,NA,"HURB000014403",NA,NA,NA,"DC.",NA,"Bahia","Serra do Papuã; APA do Pratigi",NA,"Ibirapitanga","-39.3736000061035","-14.1641998291016",NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","2021-03-04 11:05:53-03","UFRB","HURB","14404","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Victor Jr., V.","1672","2013","01","12",NA,"Brasil",NA,NA,NA,"HURB000014404",NA,NA,NA,"DC.",NA,"Bahia","Serra do Papuã; APA do Pratigi",NA,"Ibirapitanga","-39.3736000061035","-14.1641998291016",NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
