"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"47","2021-03-15 16:37:00-03","NY","NYBG","539568","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"A. P. Duarte","1960","07","26","Brazil","Santa Catarina","Garuva","-48.8547","-26.0269",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542225' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539568","NY00539568_01",NA,NA,NA,"5335","Faz. Hatschbach, Garuva, Sao Francisco do Sul","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","504959","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"G. G. Hatschbach","1967","07","06","Brazil","Paraná","Guaraqueçaba","-48.3289","-25.3069",NA,NA,"50","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542218' target='other'> <mi>dwc_moreinfo</mi></a>","NY00504959","NY00504959_01",NA,NA,NA,"16687","Serrinha","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","539570","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"J. N. Vieira","1950","09",NA,"Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542224' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539570","NY00539570_01",NA,NA,NA,"56","Estrada Sao Pedro Palácios - Boa Vista","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","539569","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"G. G. Hatschbach","1982","01","12","Brazil","Paraná","Cerro Azul","-49.2608","-24.8236",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542220' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539569","NY00539569_01",NA,NA,NA,"44528","Mata Preto","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","539562","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"G. Martinelli","1984","12","06","Brazil","Rio de Janeiro","Magé","-43.0406","-22.6531",NA,NA,"150","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542241' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539562","NY00539562_01",NA,NA,NA,"10599","Paraiso, Centro de Primatologia","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","539573","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"R. Reitz","1960","01","28","Brazil","Santa Catarina","Sombrio","-49.6167","-29.1142",NA,NA,"10","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542229' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539573","NY00539573_01",NA,NA,NA,"9442","Pirao Frio, Sombrio","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","539578","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"R. M. Klein","1954","08","12","Brazil","Santa Catarina","Itajaí","-48.6617","-26.9081",NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542232' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539578","NY00539578_01",NA,NA,NA,"813","Morro da Fazenda, Itajaí","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","539571","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"T. S. dos Santos","1979","04","18","Brazil","Bahia","Ilhéus","-39.2273659","-14.771874",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542221' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539571",NA,NA,NA,NA,"3496","Area do CEPEC (Centro de Pesq. do Cacau), km 22 rodovia Ilhéus/Itabuna - BR 415. Quadra H","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1018287","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Gurgel","1929","12","20","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1253820' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018287","NY01018287_01",NA,NA,NA,"s.n.","Palmyra. [Palmeira?]","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1018281","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Collector unspecified","1927","05","20","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1253812' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018281","NY01018281_01",NA,NA,NA,"s.n.","Mata do Horto Florestal.","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","504999","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"R. M. Klein","1954","08","12","Brazil","Santa Catarina","Itajaí","-48.6617","-26.9081",NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542239' target='other'> <mi>dwc_moreinfo</mi></a>","NY00504999","NY00504999_01",NA,NA,NA,"813","Morro da Fazenda, Itajaí","South America","boxed",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1018273","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"J. G. Kuhlmann","1955","01","05","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1253796' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018273","NY01018273_01",NA,NA,NA,"12","Bairro Inhame, pasto do Sr. Werner.","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-09-29 21:40:00-03","NY","NYBG","00918115","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,"A. Quinet","G. M. Magalhaes","1943","01","31","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988545' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918115","NY00918115_01",NA,NA,NA,"4874","Itabira, Alto do Cruzeiro.","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","539561","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"E. Pereira","1958","09","23","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542228' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539561","NY00539561_01",NA,NA,NA,"4332","Estrada do Cocorvado","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01067295","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","A. Quinet","R. C. Forzza","2007","01","24","Brazil","Minas Gerais","Lima Duarte","-43.7931","-21.8428",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1206120' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067295","NY01067295_01",NA,NA,NA,"4421","Mata Grande","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","539585","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"R. de Lemos Fróes","1942","11","24","Brazil","Bahia","Itapetinga","-40.2478","-15.2492",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542238' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539585","NY00539585_01",NA,NA,NA,"20082","Itatinga; mata terrenos adjacentes Rio Colonia","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"63","2017-05-17 10:21:00-03","NY","NYBG","02610054","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,"S. de V. A. Pessôa","2001","04","10","Brazil","Rio de Janeiro","Duque de Caxias","-43.3116989135742","-22.7856006622314",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2916796' target='other'> <mi>dwc_moreinfo</mi></a>","NY02610054","NY02610054_01",NA,NA,NA,"1032","Ponto quadrante 17. Reserva da Petrobras","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,"34388","auto",NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","539557","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","A. C. Cervi","A. C. Cervi","1992","04","14","Brazil","Paraná","Ponta Grossa","-49.98","-25.42",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542242' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539557","NY00539557_01",NA,NA,NA,"3673","Vila Velha","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1018283","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","(Nees) Mez",NA,"B. D. Sucre","1970","11","24","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1253815' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018283","NY01018283_01",NA,NA,NA,"7347","Vertente sudeste do Sumaré.","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1018297","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","(Nees) Mez",NA,"Victorio","1928","09","12","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1253832' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018297","NY01018297_01",NA,NA,NA,"1579","Mata do Horto Florestal.","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1018274","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","(Nees) Mez",NA,"J. G. Kuhlmann","1955","02","08","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1253798' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018274","NY01018274_01",NA,NA,NA,"30","Itupurava.","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1018284","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","(Nees) Mez",NA,"B. D. Sucre","1969","07","10","Brazil","Espírito Santo","Linhares","-40.0719","-19.3911",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1253816' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018284","NY01018284_01",NA,NA,NA,"5433","Mata do Quirino, Reserva de Sooretama.","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1018282","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","(Nees) Mez",NA,"W. D. Barros","1941",NA,NA,"Brazil","Rio de Janeiro","Itatiaia","-44.5631","-22.4961",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1253813' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018282","NY01018282_01",NA,NA,NA,"238","Vale do Taquaral. Lote 20","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1018294","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","(Nees) Mez",NA,"F. G. d. Silva","1941","07","17","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1253828' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018294","NY01018294_01",NA,NA,NA,"950","Esquerda do Talhão 24, Horto Florestal.","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1018280","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","(Nees) Mez",NA,"E. Pereira","1942","11","25","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1253811' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018280","NY01018280_01",NA,NA,NA,"189","Serra dos Órgãos. Campo das Bromélias.","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1018279","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","(Nees) Mez",NA,"E. Pereira","1945","12","20","Brazil","Rio de Janeiro",NA,"-43.073169","-22.496706",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1253809' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018279","NY01018279_01",NA,NA,NA,"447","Serra dos Órgãos.","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-13 09:20:05-03","UFRJ","RFA","12942","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","L.C.S. Assis","G.G. Hatschbach","1962","01","20","Brasil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"Árvore de 8 m de altura; flores alvas","RFA11973",NA,"2004","05","13","8875","Próximo Cons. São Silvestre",NA,NA,NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA
"74","2020-06-29 11:31:02-03","UFRJ","RFA","5057","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","L.C.S. Assis","E. Pereira; P. Occhioni 1965","1958","09","23","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Árvore com flores alvas, muito cheirosa toda a planta","RFA25451",NA,"2004","05","13","4332","Estrada do Corcovado, km 11",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA
"75","2020-11-13 09:20:05-03","UFRJ","RFA","27060","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","A. Quinet","F. B. Pereira","2001","03","10","Brasil","Minas Gerais","Itamonte","-44.658056","-22.243611","44º39'29''W","22º14'37''S","1503","1503","Árvore, 7m de altura, 30cm de DAP, fruto verde.","RFA38679",NA,"2001","08","07","46/78","Fazenda Campo Redondo e Dois Irmãos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-06-29 11:31:02-03","UFRJ","RFA","6929","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","L.C.S. Assis","P. Occhioni","1963","07","30","Brasil","Minas Gerais","Cambuquira","-45.2957992553711","-21.8521995544434",NA,NA,NA,NA,"Árvore pequena, copada; flores alvas","RFA26656",NA,"2004","05","13","2205",NA,NA,NA,NA,NA,NA,NA,NA,"15166","auto",NA,NA,NA,NA
"77","2020-11-13 09:20:05-03","UFRJ","RFA","26134","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","A. Quinet","F. B. Pereira","2000","12","17","Brasil","Minas Gerais","São Pedro dos Ferros","-42.506111","-20.233333","42º30'22''W","20º14'0''S","490","490","Árvore, 12m de altura, 31cm de DAP, folha verde, fruto verde.","RFA38683",NA,"2001","08","07","79/57","Fazenda Sossego.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-13 09:20:05-03","UFRJ","RFA","26910","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","A. Quinet","F. B. Pereira","2001","02","18","Brasil","Rio de Janeiro","Guapimirim","-42.910278","-22.56","42º54'37''W","22º33'36''S","31","31","Árvore, 8m de altura, 19cm de DAP, fruto verde, raiz amarela.","RFA38680",NA,"2001","08","07","16/74","Fazendas Consorciadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-06-29 11:31:02-03","UFRJ","RFA","39569","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Alexandre Quinet","Finotti R.; Caruzo J.","2008","07","00","Brasil","Rio de Janeiro","Guapimirim","-42.909444","-22.536944","42º54'34''W","22º32'13''S","50","50","Árvore com 5 metros de altura e PAP 17,5 cm.","RFA24521",NA,NA,NA,NA,"82","Interior de fragmento florestal localizado na propriedade do Sr. Renato Cozzolino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-06-29 11:31:02-03","UFRJ","RFA","6928","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","L. C. S. Assis","P. Occhioni","1963","07","30","Brasil","Minas Gerais","Cambuquira","-45.2957992553711","-21.8521995544434",NA,NA,NA,NA,"Árvore pequena, copada","RFA26655",NA,"2004","05","13","2206",NA,NA,NA,NA,NA,NA,NA,NA,"15166","auto",NA,NA,NA,NA
"81","2020-11-13 09:20:05-03","UFRJ","RFA","8722","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","L.C.S. Assis","G.G. Hatschbach","1967","11","08","Brasil","Paraná","São João do Triunfo","-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,"Árvore 15 m de altura; tronco com 40 cm de diametro, odorífera","RFA27689",NA,"2004","04","13","17787",NA,NA,NA,NA,NA,NA,NA,NA,"20512","auto",NA,NA,NA,NA
"82","2020-06-29 11:31:02-03","UFRJ","RFA","16648","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","A.Quinel","P. Occhioni","1975","06","00","Brasil","Rio de Janeiro","Magé","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,"Arvoreta 6 - 8 m de altura; flor creme esverdeada","RFA14139",NA,"2006","02","23","7433",NA,NA,NA,NA,NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA
"83","2020-06-29 11:31:02-03","UFRJ","RFA","6615","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","L.C.Assis","R. Klein","1956","03","06","Brasil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"300","300","Árvore 10 m de altura. Frutos imaturos verde","RFA26489",NA,"2004","05","13","1883","Horto Florestal I.N.P.",NA,NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA
"84","2020-11-13 09:20:05-03","UFRJ","RFA","11991","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","(Nees) Mez","G.G. Hatschbach","G.G. Hatschbach; P. Cheres","1971","03","12","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Arvoreta de 8 m de altura; flor creme","RFA11422",NA,NA,NA,NA,"26536","Rio Pequeno",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA
"85","2020-11-24 17:10:47-03","UTFPR","DVPR","3599","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Brotto, ML","Caxambu, MG; Bueno, J","2008","07","10","Brasil","Paraná","Campo Mourão","-52.18213","-24.05558","-52.18213","-24.05558","503","503","árvore ca. 6m. Flores alvas, odoríferas.; Relevo: ondulado.","DVPR003599",NA,"2008","11","04","2246","Parque Estadual Lago Azul (PELA).",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-30 12:39:22-03","EAO","IAN","119856","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Moraes, PLR de","Belém, RP","1965","08","09","Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"Árvore de 10 x 12cm de diâmetro, frutos verdes, cálice arroxeado.","IAN119856",NA,"2004","02","03","1548","Reserva florestal de Sooretama. Mata virgem.","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-30 12:39:22-03","EAO","IAN","15157","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Moraes, PLR de","Oliveira, E","1941","05","13","Brasil","Minas Gerais","Tombos","-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,"Árvore de 8m.","IAN015157","IAN015157 IAN015157_e","2004","02","03","392","Capoeira, Fazenda da Cachoeira, pouco frequente.","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,"16749","auto",NA,NA,NA,NA
"88","2013-07-03 11:05:01-03","EBDA","BAH","4442","S","Plantae","Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","(Nees) Benth. & Hook. f.","Beulah Coe-Teixeira","L. A. Mattos Silva e T. S. Santos","1980","05","20","Brasil","Bahia","Nova Viçosa","-39.3719","-17.8919",NA,NA,NA,NA,"Arvorezinha, 2 1/2 m de altura. Flores brancas, bastante perfumadas.",NA,NA,"1982","07",NA,NA,"Município de Nova Viçosa. Km 19 da rodovia Nova Viçosa/ Posto da Mata (BR 101) Restinga arbórea, primitiva. Solo arenoso. Folha SE-24 (18-39a).",NA,NA,NA,NA,NA,NA,NA,"70538","auto",NA,NA,NA,NA
