"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"349","2020-12-21 16:26:37-03","MBM","MBM","235942","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Cid Ferreira, A.A.","7439","Southern America","Brazil","Rondônia",NA,NA,"MBM235942","MBM235942","Barneby, R.",NA,NA,NA,"Porto Velho","Usina Hidrelétrica de Samuel","-63.9039001464844","-8.76194000244141",NA,NA,"333357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-12-21 16:26:37-03","MBM","MBM","235944","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Cid Ferreira, A.A.","7448","Southern America","Brazil","Rondônia",NA,NA,"MBM235944","MBM235944","Barneby, R.",NA,NA,NA,"Porto Velho","Usina Hidrelétrica de Samuel","-63.9039001464844","-8.76194000244141",NA,NA,"333357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-08-15 09:02:52-03","UESC","UESC","8058","S","Plantae",NA,NA,"Caesalpiniaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Pinto, G.C.P.","60",NA,"Brasil","Piauí",NA,"Árvore com frutos jovens; tronco indiviso com casca lisa. Cerrado X Floresta.","UESC0008058",NA,NA,"1990","11","10","Caracol",NA,"-43.455","-9.228333",NA,NA,NA,NA,NA,"43W27'18''","9S13'42''",NA,NA,NA,NA,NA,NA,NA
"352","2015-09-04 07:39:20-03","MNHN","RECOLNAT_MNHN_P","P00252921","PreservedSpecimen",NA,NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Prance, G.T.|Pennington, T.D.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00252921' target='other'> <mi>dwc_moreinfo</mi></a>","P00252921","P00252921_01","Pinto","1965","11","2",NA,"Route BR 22, km 98, de Capanema à Maranhao (Para)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1914",NA,NA
"353","2015-09-04 07:39:20-03","MNHN","RECOLNAT_MNHN_P","P00252922","PreservedSpecimen",NA,NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Lewis, G.P.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00252922' target='other'> <mi>dwc_moreinfo</mi></a>","P00252922","P00252922_01","Pinto","1987","3","8",NA,"T.F. de Roraima, Boa Vista, réserve écologique de Maraca","-61.83333","3.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1421",NA,NA
"354","2015-09-04 02:51:07-03","MNHN","RECOLNAT_MNHN_P","P00468214","PreservedSpecimen",NA,NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Benoist, R.",NA,NA,"Guyane française",NA,"hb","Mission R. Benoist 1913-14. . Reçu 15 dec. 1914 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00468214' target='other'> <mi>dwc_moreinfo</mi></a>","P00468214","P00468214_01","Pinto","1914","11","10",NA,"Guyane Française. Kourou. Guiana Francesa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1710",NA,NA
"355","2016-12-27 10:44:54-02","MNHN","RECOLNAT_MNHN_P","P00468260","PreservedSpecimen",NA,NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Krukoff, B.A.",NA,NA,"Brasil","Mato Grosso","hb",". . Reçu le 20 janvier 1933 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00468260' target='other'> <mi>dwc_moreinfo</mi></a>","P00468260","P00468260_01","Pinto","1931","11","1",NA,"State of Mato Grosso; near Tabajara, upper Machado River region. Mato Grosso, Centro-oeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1379",NA,NA
"356","2015-09-04 02:51:22-03","MNHN","RECOLNAT_MNHN_P","P00468303","PreservedSpecimen",NA,NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Prance, G.T.|Ramos, J.F.",NA,NA,"Brasil",NA,"hb",". . Field work carried out in collaboration with the Instituto de Pesquisas e Experimentação Agropecuaria do Norte, Belém, and financed in greater part by the National Science Foundation <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00468303' target='other'> <mi>dwc_moreinfo</mi></a>","P00468303","P00468303_01","Pinto","1968","8","15",NA,"Territory of Rondônia, Porto Velho to Cuiabá highway, Vicinity of km117. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6987",NA,NA
"357","2015-09-04 02:51:22-03","MNHN","RECOLNAT_MNHN_P","P00468304","PreservedSpecimen",NA,NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Boom, B.|PAcheco, M.|Palheta|Souza, S.",NA,NA,"Brasil","Amazonas","hb",". . Funded by the World <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00468304' target='other'> <mi>dwc_moreinfo</mi></a>","P00468304","P00468304_01","Pinto","1988","12","4",NA,"Distrito Agropecuário, reserva 1501 (km 41) of the WWF/INPA MCS project. Amazonas, Norte, Brasil, América do Sul","-59.72778","-2.40722","50","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8734",NA,NA
"358","2015-09-04 02:51:36-03","MNHN","RECOLNAT_MNHN_P","P00468307","PreservedSpecimen",NA,NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Froes, R.",NA,NA,"Brasil","Maranhão","hb",". . jatoba. Under the direction of B.A. Krukoff. Reçu le 23 Août 1933. Study of the tropical genus Hymenaea L. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00468307' target='other'> <mi>dwc_moreinfo</mi></a>","P00468307","P00468307_01","Pinto","1932","9","14",NA,"Brazil. Maracassumé River Region. Mata da Cachoeia. Maranhão, Nordeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1900",NA,NA
"359","2015-09-04 02:51:36-03","MNHN","RECOLNAT_MNHN_P","P00468308","PreservedSpecimen",NA,NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Froes, R.",NA,NA,"Brasil","Maranhão","hb",". . Under direction of B.A. Krukoff. Jutahy mirim. Reçu le 23 Aout 1933 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00468308' target='other'> <mi>dwc_moreinfo</mi></a>","P00468308","P00468308_01","Pinto","1932","9","26",NA,"Maracassumé River Region. Maranhão, Nordeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1921",NA,NA
"360","2015-09-04 02:51:36-03","MNHN","RECOLNAT_MNHN_P","P00468309","PreservedSpecimen",NA,NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Froés, R.L.",NA,NA,"Brasil","Pará","hb",". . Study of the tropical genus Hymenaea L. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00468309' target='other'> <mi>dwc_moreinfo</mi></a>","P00468309","P00468309_01","Pinto","1954","10","23",NA,"Rio Curuaúna, cachoeira do Portão, região do Planalto de Santarém. Pará, Norte, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21226",NA,NA
"361","2015-09-04 02:51:36-03","MNHN","RECOLNAT_MNHN_P","P00468306","PreservedSpecimen",NA,NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Froes, R.L.",NA,NA,"Brasil","Maranhão","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00468306' target='other'> <mi>dwc_moreinfo</mi></a>","P00468306","P00468306_01","Pinto","1954","4","10","Alcântara",". Alcântara, Maranhão, Nordeste, Brasil, América do Sul","-44.4146995544434","-2.40889000892639",NA,NA,"41458","auto",NA,NA,NA,NA,NA,NA,NA,"30737",NA,NA
"362","2015-09-04 02:51:36-03","MNHN","RECOLNAT_MNHN_P","P00468305","PreservedSpecimen",NA,NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Ducke, A.",NA,NA,"Brasil","Pará","hb",". . Study of the tropical genus Hymenaea L. Reçu le 8 Juillet 1919 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00468305' target='other'> <mi>dwc_moreinfo</mi></a>","P00468305","P00468305_01","Pinto","1908","12","11","Monte Alegre","Brazil. Montealegre. Monte Alegre, Pará, Norte, Brasil, América do Sul","-54.0691986083984","-2.00778007507324",NA,NA,"279177","auto",NA,NA,NA,NA,NA,NA,NA,"9871",NA,NA
"363","2020-12-11 11:36:02-03","UFMG","BHCB","161415","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","V. Giorni","s.n.","Southern America","Brasil","Maranhão",NA,"Arbóreo.; Floresta Ombrófila.","BHCB013718",NA,NA,"2011","10","15","São Luís","Parque Estadual do Bacanga","-44.272778","-2.596389",NA,NA,NA,NA,NA,"-44.272778","-2.596389","2014","03","27",NA,NA,NA,NA
"364","2021-03-24 17:17:14-03","UFMA","MAR","3327","S","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Ferreira, K. B e Araújo, R. I.",NA,NA,"Brasil","Maranhão",NA,"Atrás do lixão, com mais ou menos 3,5 metros",NA,NA,NA,"1995","08","10","São Luís","ALUMAR","-44.328889","-2.691667",NA,NA,NA,NA,NA,"44º19'44W","02º41'30S",NA,NA,NA,NA,NA,NA,NA
"365","2021-03-24 17:17:14-03","UFMA","MAR","3318","S","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Ferreira, K. B e Araújo, R. I.",NA,NA,"Brasil","Maranhão",NA,NA,NA,NA,NA,"1995","08","30","São Luís","ALUMAR","-44.328889","-2.691667",NA,NA,NA,NA,NA,"44º19'44W","02º41'30S",NA,NA,NA,NA,NA,NA,NA
"366","2021-03-24 17:17:14-03","UFMA","MAR","4554","S","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","N. Figueiredo",NA,NA,"Brasil","Maranhão",NA,NA,NA,NA,"N. Figueiredo","2007","01","26","São Luís","Estação Ecológica do Rangedor","-44.265278","-2.498333",NA,NA,NA,NA,NA,"44º15'55W","02º29'54S","2007","07","31",NA,NA,NA,NA
"367","2021-03-24 17:17:14-03","UFMA","MAR","4552","S","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","N. Figueiredo",NA,NA,"Brasil","Maranhão",NA,NA,NA,NA,"N. Figueiredo","2007","01","26","São Luís","Estação Ecológica do Rangedor","-44.265278","-2.498333",NA,NA,NA,NA,NA,"44º15'55W","02º29'54S","2007","07","10",NA,NA,NA,NA
"368","2021-03-24 17:17:14-03","UFMA","MAR","3328","S","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","N. Figueiredo",NA,NA,"Brasil","Maranhão",NA,"Fora do ponto",NA,NA,"N. Figueiredo","1994","10","27","São Luís","ALUMAR","-44.328889","-2.691667",NA,NA,NA,NA,NA,"44º19'44W","02º41'30S","1995","02","17",NA,NA,NA,NA
"369","2008-05-27 22:02:00-03","MO","MOBOT","3253321","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Douglas C. Daly","Daly 1098","South America","Brazil","Amazonas",NA,NA,NA,NA,"Ronald Liesner","1981","10","30",NA,"Approx. 25 km S of Tucurui, just off old BR 422 at junction with old railroad bed. Disturbed White-sand campina and campina forest. (Campinarana).","-49.63333","-3.96666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2008-05-27 22:02:00-03","MO","MOBOT","3252176","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Douglas C. Daly","Daly 6908","South America","Brazil","Acre",NA,NA,NA,NA,"R. Barneby","1991","6","8",NA,"Mun. Rio Branco. BR 317 (Estrada Rio Branco-Brasiléia) approx. 10 km W of km 68. Primary moist forest on terra firme, undulating terrain. Occasional.","-67.75","-10.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2013-08-23 04:12:00-03","MO","MOBOT","3254088","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","José Eduardo L. da S. Ribeiro","Ribeiro 1874","South America","Brazil","Amazonas",NA,NA,NA,NA,"L.H.P. Martins","1997","3","26",NA,"Por trilha a esquerda no km 0.35 estrada alojamento torre. Floresta de Vertene.","-59.96666","-2.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2011-03-24 17:27:00-03","MO","MOBOT","3256197","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Calvin R. Sperling|Milton G. da Silva|M. Condon|Carlos S. Rosário|R. Pereira de Lima|J.C. dos Santos","Sperling 5941","South America","Brazil","Pará",NA,NA,NA,NA,"J. Grimes","1982","6","7",NA,"Amz camp 3-Alfa. Steep forested slopes on ridgetop above camp, selectively cut for lumber.","-50.55","-5.8","475.00000000","525.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2015-02-11 22:10:00-02","MO","MOBOT","3255549","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Douglas C. Daly|David G. Campbell|A.S. Silva|M.R.P. da Silva|R.P. Bahia|M. dos Santos","Daly 823","South America","Brazil","Pará",NA,NA,NA,NA,"Grimes","1980","11","5",NA,"Fazenda Borba Gato, near Rio Acará, 30 km. W of Tomé-Acu-Paragominas road. Leave road approx. 30 km S of Tomé-Acu. Forest near recent logging road. Municipio Acara.","-48.58333","-2.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2009-07-24 16:01:00-03","MO","MOBOT","3256705","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","C.A. Cid Ferreira","Cid Ferreira 9478","South America","Brazil","Pará",NA,NA,NA,NA,"J. Grimes","1987","11","6",NA,"Mun. Monte Alegre. Serra da Paituna, próxima á Pedra do Pilão, a 30 km de Monte Alegre. Cerrado aberto, solo arenoso com afloramento rochoso.","-54.25","-1.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2017-06-29 12:14:00-03","MO","MOBOT","100985715","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","C.A. Cid Ferreira","Cid Ferreira 9492","South America","Brazil","Pará",NA,NA,NA,NA,"R.D. Ribeiro","1987","11","6","Monte Alegre","Campos gerais próximos da Serra da Lua, 25 km de Monte Alegre.","-54.25","-1.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"376","2008-05-27 22:02:00-03","MO","MOBOT","102557","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Alwyn H. Gentry|Camilo Díaz S.|Nestor Jaramillo","Gentry 51119","South America","Peru","Madre de Dios",NA,NA,NA,NA,"A.H. Gentry","1985","7","22","Tambopata","Tambopata Tourist Camp at junction of Ríos Tambopata and La Torre. Terra Firme Tree Plot.","-69.71666","-12.81666","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-266","3",NA
"377","2008-05-27 22:02:00-03","MO","MOBOT","106707","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Alwyn H. Gentry|Camilo Díaz S.|Nestor Jaramillo","Gentry 51517","South America","Peru","Madre de Dios",NA,NA,NA,NA,"A.H. Gentry","1985","7","28","Tambopata","Explorer's Inn Tourist Camp at junction of Ríos La Torre and Tambopata. Swamp Tree Plot.","-69.71666","-12.81666","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-286","1",NA
"378","2017-02-03 05:18:00-02","MO","MOBOT","1088463","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Dairon Cárdenas L.|et al.","Cárdenas López 6789","South America","Colombia","Caquetá",NA,NA,NA,NA,"D. Cardenas (COAH)","1995","11","17","Solano","Río Mesay, bocas del Yavilla. Bosque maduro. Bmh-T, superficie estructu5ral ondulada.",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2008-05-27 22:02:00-03","MO","MOBOT","1425577","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Elias Meneces","Meneces 628","South America","Bolivia","Pando",NA,NA,NA,NA,NA,NA,NA,NA,"Nicolas Suarez","km 50, Cobija-Puerto Rico",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2014-08-22 11:47:00-03","MO","MOBOT","2822702","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Timothy C. Plowman|Nelson A. Rosa|Carlos S. Rosário","Plowman 9700","South America","Brazil","Pará",NA,NA,NA,NA,"Ronald Liesner","1980","3","17","Tucuruí","Breu Branco. 40 km S of Tucuruí Dam Site on BR-422.","-49.7333333","-3.9166667","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","11",NA
"381","2008-05-27 22:02:00-03","MO","MOBOT","3253223","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Boris A. Krukoff","Krukoff 11613","South America","Brazil","Maranhão",NA,NA,NA,NA,"Killip","1939","2",NA,NA,"Island of Sao Luiz. Estrada d Barreto, terra firma, low land rocky soil, old clearings.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2014-01-22 12:39:00-02","MO","MOBOT","3253390","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","W.L. Balée|A. Gely","Balée 880","South America","Brazil","Maranhão",NA,NA,NA,NA,"Liesner","1985","4","15",NA,"Município de Moncao: Basin of the Rio Turiacu; Ka'apor Indian Reserve; within 7 km of the settlement of Urutawy. Moist terra firme forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2010-04-12 21:17:00-03","MO","MOBOT","3254369","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Carlos A. Blanco","Blanco 569","South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,"Steyermark","1966","8",NA,NA,"Bosque Pluvial, Este de Rio Grande. Este-Noreste de El Palmar, cerca de los límites del Edo. Bolívar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2008-05-27 22:02:00-03","MO","MOBOT","3254590","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","S. Souza","Souza 402","South America","Brazil","Amazonas",NA,NA,NA,NA,"da Silva","1986","10","20",NA,"Picada da Topografia no largo do murici, á margem esquerda subindo o rio. Mata aberta com palmeira e cipó, sollo areno- argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2008-05-27 22:02:00-03","MO","MOBOT","3253893","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Boris A. Krukoff","Krukoff 5519","South America","Brazil","Amazonas",NA,NA,NA,NA,"Amshoff","1933","8","15",NA,"Territory of Acre: near mouth Rio Macauhan (tributary of Rio Yaco) on terra firma.","-69","-9.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2014-01-06 20:52:00-02","MO","MOBOT","3253584","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Douglas C. Daly|C.A. Cid Ferreira|J. Ramos|J.O. Guedes|R. Lima|Y.S. Rivero|L.A. Lima","Daly 6744","South America","Brazil","Acre",NA,NA,NA,NA,"Barneby","1991","5","27",NA,"Mun. Brasiléia. Seringal Porongaba, Colocacao Sao José. Primary moist forest on gently undulating terrain. Rare, in low-lying area.","-68.8","-10.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2014-01-22 12:36:00-02","MO","MOBOT","3254696","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","W.L. Balée|B.G. Ribeiro","Balée 2793","South America","Brazil","Maranhão",NA,NA,NA,NA,"Barneby","1986","11","3",NA,"Mun. Carutapera. Gurupiuna, Ka'apor Indian Reserve, affluent of Río Gurupi. Capoeira.","-46.43333","-2.71666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2008-05-27 22:02:00-03","MO","MOBOT","3254889","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","PRANCE","PRANCE 25865","South America","Brazil","Pará",NA,NA,NA,NA,"Cowan","1977","11","29",NA,"BR 230, Transamazon Highway, 5 km W of Ruropolis Presidente Medici towards Itaituba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2008-05-27 22:02:00-03","MO","MOBOT","3254925","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","LAO","LAO 5009","South America","Peru","Huánuco",NA,NA,NA,NA,"R. Liesner","1969","11","24",NA,"Leoncio Prado, Aucayacu. Localidad: UTCF.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2010-04-28 21:34:00-03","MO","MOBOT","3254962","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Ricardo de Lemos Fróes|Boris A. Krukoff","Fróes 11711","South America","Brazil","Maranhão",NA,NA,NA,NA,NA,"1940","1",NA,NA,"Island of São Luiz. Anil. High land, high forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2012-07-28 05:08:00-03","MO","MOBOT","3255069","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","* SILVA","SILVA 3529","South America","Brazil","Pará",NA,NA,NA,NA,"M.G. Silva","1978","5","12",NA,"Rio Tocantins, Tucurui, arredores da Vila do Breu Branco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2008-05-27 22:02:00-03","MO","MOBOT","3255123","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Alfredo Chaviel","Chaviel 29","South America","Venezuela","Amazonas",NA,NA,NA,NA,"Licata","1991","10",NA,NA,"Dpto. rio Negro. Tipo de formación. H8 (Pica 1. NW 45)","-63.51666","2.26666","540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2018-08-21 10:40:00-03","MO","MOBOT","3255262","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Boris A. Krukoff","Krukoff 6250","South America","Brazil","Amazonas",NA,NA,NA,NA,NA,"1934","9","14",NA,"Basin of Rio Madeira. Municipality Humayta, near Tres Casas. On low terra firma.","-62.84083","-7.19472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"394","2008-05-27 22:02:00-03","MO","MOBOT","3255398","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Cornelis C. Berg","Berg 766","South America","Brazil","Pará",NA,NA,NA,NA,"R.S. Cowan","1977","10","30",NA,"BR 230, Transamazon Highway. Near EMBRAPA station, at km 23 on the road Altamira-Itaituba. Forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2009-07-24 16:01:00-03","MO","MOBOT","3255449","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","C.A. Cid Ferreira","Cid Ferreira 7448","South America","Brazil","Rondônia",NA,NA,NA,NA,"R. Barneby","1986","6","15",NA,"Mun. de Porto Velho, área do Reservatório da Usina Hidrelétrica de Samuel. Mata de terra firme, solo argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2010-04-28 21:34:00-03","MO","MOBOT","3255689","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Ricardo de Lemos Fróes|Boris A. Krukoff","Fróes 1900","South America","Brazil","Maranhão",NA,NA,NA,NA,"Amshoff","1932","9","14",NA,"Maracassumé River Region. On terra firma. Mata da Cachoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2009-09-01 06:32:00-03","MO","MOBOT","3255894","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Richard E. Schultes|Isidoro Cabrera","Schultes 13003","South America","Colombia","Amazonas",NA,NA,NA,NA,"Cowan","1951","7","10",NA,"Rio Apaporis: entre el rio Pacoa y el rio Kananari.","-71.146088","-0.00206","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2008-05-27 22:02:00-03","MO","MOBOT","3255950","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Boris A. Krukoff","Krukoff 1379","South America","Brazil","Mato Grosso do Sul",NA,NA,NA,NA,"J.L. Zarucchi","1931","11",NA,NA,"near Tabajara, upper Machado River region. Breast high, in terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
