"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","eventTime","sex"
"480","2019-01-17 11:22:58-02","PUCRS","MPUC","11986","S","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","C.A. Mondin","2008","01","01",NA,NA,"2008","08","23","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,"Epífita",NA,NA,NA,"Poales",NA,"1",NA,"South America",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"481","2019-01-17 11:22:58-02","PUCRS","MPUC","11950","S","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","C.A. Mondin",NA,NA,NA,NA,NA,"2009","06","07","Brasil","RS","Dom Pedro de Alcântara",".","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,"Epífito",NA,NA,NA,"Poales",NA,"1",NA,"South America",NA,NA,NA,"Liliopsida",NA,NA,NA,"103",NA,NA
"482","2019-01-17 11:22:58-02","PUCRS","MPUC","19282","S","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","(Mez) L.B. Sm.","C.S.A. Martins","1996","01","01","T. Strehl",NA,"1996","08","03","Brasil","RS","Canoas","Fazenda Guajuviras","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,NA,NA,NA,NA,"Poales","8037","1","auto","South America",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"483","2019-01-17 11:22:58-02","PUCRS","MPUC","20953","S","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","C.A. Mondin",NA,NA,NA,NA,NA,"2012","05","14","Brasil","RS","São Francisco de Paula","Pró-Mata","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Epífita",NA,NA,NA,"Poales","76715","1","auto","South America",NA,NA,NA,"Liliopsida",NA,NA,NA,"3647",NA,NA
"484","2019-01-17 11:22:58-02","PUCRS","MPUC","9622","S","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","C.S.A. Martins",NA,NA,NA,NA,NA,"1998","09","05","Brasil","RS","Viamão","Parque Saint#?#Hilaire","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,NA,NA,NA,"Poales",NA,"1",NA,"South America",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"485","2019-01-17 11:22:58-02","PUCRS","MPUC","18257","S","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","N.I. Matzenbacher","1989","01","01",NA,NA,"1989","01","01","Brasil","RS","Guaíba","BR 116 km 307, Fazenda São Maximiano","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,NA,NA,"Poales",NA,"1",NA,"South America",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"486","2019-01-17 11:22:58-02","PUCRS","MPUC","9616","S","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","C.S.A. Martins","2010","01","01",NA,NA,"1998","09","05","Brasil","RS","Viamão","Parque Saint#?#Hilaire","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,NA,NA,NA,"Poales",NA,"1",NA,"South America",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"487","2019-01-17 11:22:58-02","PUCRS","MPUC","9618","S","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","C.S.A. Martins","2002","01","01",NA,NA,"1999","03","21","Brasil","RS","Glorinha",".","-50.7831001281738","-29.8805999755859",NA,NA,NA,NA,NA,NA,NA,NA,"Poales","13560","1","auto","South America",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"488","2019-01-17 11:22:58-02","PUCRS","MPUC","9620","S","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","C.S.A. Martins",NA,NA,NA,NA,NA,"1999","03","21","Brasil","RS","Glorinha",".","-50.7831001281738","-29.8805999755859",NA,NA,NA,NA,NA,NA,NA,NA,"Poales","13560","1","auto","South America",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"489","2019-01-17 11:22:58-02","PUCRS","MPUC","11636","S","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","(Wawra) L.B. Sm.","N.I. Matzenbacher",NA,NA,NA,NA,NA,"1984","01","01","Brasil","RS","Lagoa Vermelha",".","-51.5257987976074","-28.2085990905762",NA,NA,NA,NA,NA,NA,NA,NA,"Poales","42261","1","auto","South America",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"490","2020-10-14 10:00:12-03","FURB","FURB","14020","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Bonnet, A","2010","02","02","Gasper, A.L. de","2270","2009","08","29","Brasil","Santa Catarina","Luiz Alves","Braço Francês.","-48.9738889","-26.77","-48.9738889","-26.7700000","220","220",NA,"FURB19899","FURB19899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-10-14 10:00:12-03","FURB","FURB","18193","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Bonnet, A","2010","02","03","Verdi, M.; Tomazi, A.L. & Klemz, G.","2593","2009","09","22","Brasil","Santa Catarina","Praia Grande","Fortaleza.","-49.9525","-29.1594444","-49.9525000","-29.1594444","323","323","Florística IFFSC 4 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor azul, sépalas rosas","FURB19919","FURB19919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2019-11-08 08:50:45-03","FURB","FURB","1134","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Bonnet, A","2009","07","27","Hoeltgebaum, M.P.",NA,"2001","12","19","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,NA,"FURB19925","FURB19925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-10-14 10:00:12-03","FURB","FURB","30820","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Rodrigues, AV","2010","10","15","Korte, A.; Kniess, A.","4274","2010","09","01","Brasil","Santa Catarina","Doutor Pedrinho","Cerro Azul.","-49.5905555","-26.6402777","-49.5905555","-26.6402777","957","957","Florística IFFSC 856 (Epífita) Habitat: Floresta Ombrófila Mista; Estágio Avançado; interior do fragmento Habito: epífita; flor azul","FURB19927","FURB19927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2020-10-14 10:00:12-03","FURB","FURB","11985","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Souza, NL de","2009","05",NA,"Stival-Santos, A.; Gasper, A.L. de & Silveira, S.","205","2008","11","25","Brasil","Santa Catarina","Concórdia","Linha do Grando.","-52.0663889","-27.1788889","-52.0663889","-27.1788889","530","530","Florística IFFSC 1970(Epífita) Habitat: Floresta Estacional Decidual; Estágio médio de regeneração; interior da mata Habito: epífita; flor rosa","FURB19885","FURB19885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-10-14 10:00:12-03","FURB","FURB","12588","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Hoeltgebaum, MP","2009","09","18","Dreveck, S.; Carneiro, F.E.","951","2009","05","25","Brasil","Santa Catarina","São Bonifácio","Parque Serra do Tabuleiro.","-48.8719445","-27.8983333","-48.8719445","-27.8983333","885","885","Florística IFFSC 225(Epífita) Habitat: Ecótono Floresta Ombrófila Mista e Campos Naturais; Estágio Avançado; interior do fragmento Habito: epífita; flor branca, brácteas rosas","FURB19891","FURB19891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2019-11-08 08:50:45-03","FURB","FURB","12718","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Bonnet, A","2009","07","27","Silva, M.; Mariotto, L.",NA,"2009","06","01","Brasil","Santa Catarina","Arvoredo","PCH Arvoredo.","-52.4686111","-27.0558333","-52.4686111","-27.0558333","450","450",NA,"FURB19890","FURB19890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-10-14 10:00:12-03","FURB","FURB","13801","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Cadorin, TJ","2009","07","29","Gasper, A.L. de; Korte, A.; Cadorin, T.J. & Schmitt, J.","2201","2009","07","29","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Trilha da Chuva.","-49.0816667","-27.0575","-49.0816667","-27.0575000","350","350","Coleta Extra IFFSC (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; local aberto Habito: epífita;","FURB19898","FURB19898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-11-08 08:50:45-03","FURB","FURB","13998","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Bonnet, A","2010","02","02","Silva, M.; Fadelli, L.",NA,"2009","08","03","Brasil","Santa Catarina","Arvoredo","PCH Arvoredo.","-52.4686111","-27.0558333","-52.4686111","-27.0558333","450","450",NA,"FURB19923","FURB19923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-10-14 10:00:12-03","FURB","FURB","14140","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Bonnet, A","2010","02","03","Korte, A.; Kruger, A.","118","2009","09","14","Brasil","Santa Catarina","Vidal Ramos","Mulungu.","-49.32","-27.45","-49.3200000","-27.4500000","761","761","Florística IFFSC 383 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita; flor violeta","FURB19922","FURB19922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-10-14 10:00:12-03","FURB","FURB","14343","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Cadorin, TJ","2010","02","02","Cadorin, T.J.; Cadorin, T.J. & Gasper, A.L. de","70","2009","09","14","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Spitzkopf.","-49.1180556","-27.0069444","-49.1180556","-27.0069444","249","249","Epífita IFFSC e8001a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de árvore caída;","FURB19951","FURB19951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-10-14 10:00:12-03","FURB","FURB","14345","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Cadorin, TJ","2009","09","16","Schmitt, J.L.; Cadorin, T.J. & Gasper, A.L. de","100","2009","09","16","Brasil","Santa Catarina","Porto Belo",NA,"-48.6019444","-27.1494444","-48.6019444","-27.1494444","3","3","Epífita IFFSC e8002a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio médio de regeneração Habito: epífita de tronco caído;","FURB19894","FURB19894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-10-14 10:00:12-03","FURB","FURB","15068","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Schmitt, JL","2009","10","06","Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.","178","2009","10","06","Brasil","Santa Catarina","Ponte Alta","Morro do Funil.","-50.1322223","-27.275","-50.1322223","-27.2750000","1131","1131","Florística IFFSC e456a (Epífita) Habitat: Floresta Ombrófila Mista; Estágio Avançado; entorno do fragmento Habito: epífita; flor bráctea rosa e flor roxa","FURB19950","FURB19950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-10-14 10:00:12-03","FURB","FURB","15112","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Schmitt, JL","2009","10","13","Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.","313","2009","10","13","Brasil","Santa Catarina","Botuverá","Cinema.","-49.23","-27.27","-49.2300000","-27.2700000","569","569","Epífita IFFSC e466a (Abaixo de 4m), forófito 1.","FURB19921","FURB19921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-10-14 10:00:12-03","FURB","FURB","15362","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Bonnet, A","2010","02","02","Korte, A.; Kniess, A.","629","2009","10","21","Brasil","Santa Catarina","Vidal Ramos","Águas Frias.","-49.4105556","-27.3605556","-49.4105556","-27.3605556","895","895","Florística IFFSC 422 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita; flor lilás","FURB19920","FURB19920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-10-14 10:00:12-03","FURB","FURB","15382","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Cadorin, TJ","2009","11","11","Verdi, M.; Tomazi, A.L. & Klemz, G.","2861","2009","10","20","Brasil","Santa Catarina","Morro Grande","Rio Morto.","-49.68","-28.7997222","-49.6800000","-28.7997222","60","60","Florística IFFSC 30 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;","FURB19892","FURB19892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-10-14 10:00:12-03","FURB","FURB","15554","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Schmitt, JL","2009","10","27","Schmitt, J.L.","337","2009","10","27","Brasil","Santa Catarina","Presidente Nereu","Braço do Salão - Fazenda Sabiá.","-49.2313889","-27.1813889","-49.2313889","-27.1813889","533","533","Epífita IFFSC e518a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de tronco caído;","FURB19893","FURB19893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2019-11-08 08:50:45-03","FURB","FURB","16009","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Bonnet, A","2010","02","02","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","309","2009","10","28","Brasil","Santa Catarina","Angelina",NA,"-49.05","-27.4575","-49.0500000","-27.4575000","822","822",NA,"FURB19895","FURB19895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2019-11-08 08:50:45-03","FURB","FURB","16010","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Bonnet, A","2010","02","02","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","253","2009","10","28","Brasil","Santa Catarina","Angelina",NA,"-49.05","-27.4575","-49.0500000","-27.4575000","822","822",NA,"FURB19949","FURB19949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-10-14 10:00:12-03","FURB","FURB","17782","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Forzza, RC","2010","11","09","Korte, A.; Kniess, A.","1279","2009","12","01","Brasil","Santa Catarina","Alfredo Wagner","Rio das Demoras.","-49.3211111","-27.6313889","-49.3211111","-27.6313889","942","942","Florística IFFSC 311 (Epífita) Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: epífita;","FURB19886","FURB19886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2019-11-08 08:50:49-03","FURB","FURB","32457","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Rodrigues, AV","2010","11","25","Verdi, M.; Caglioni, E. & Martins, E.M.","5305","2010","08","13","Brasil","Santa Catarina","Ituporanga","Rio do Norte.","-49.5016667","-27.36","-49.5016667","-27.3600000","708","708",NA,"FURB19902","FURB19902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-10-14 10:00:12-03","FURB","FURB","19703","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Cadorin, TJ","2010","03","05","Verdi, M.; Souza, N.L. de & Klettenberg, D.H.","3466","2010","01","28","Brasil","Santa Catarina","Siderópolis","Belvedere Baixo.","-49.4130556","-28.5263889","-49.4130556","-28.5263889","453","453","Florística IFFSC 59 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: flor branca e brácteas rosas","FURB19884","FURB19884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-10-14 10:00:12-03","FURB","FURB","19975","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Bonnet, A","2010","08","23","Korte, A.; Kniess, A.","1672","2010","02","03","Brasil","Santa Catarina","Itaiópolis","Arroio das Pombas.","-49.9475","-26.5497222","-49.9475000","-26.5497222","747","747","Florística IFFSC 899 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor bráctea rosa e flor branca","FURB19948","FURB19948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-10-14 10:00:12-03","FURB","FURB","19979","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Bonnet, A","2010","08","23","Stival-Santos, A.; Legal, E. & Silveira, S.","1609","2010","02","01","Brasil","Santa Catarina","Angelina","Rancho das Tábuas.","-49.0494444","-27.6302778","-49.0494444","-27.6302778","590","590","Florística IFFSC 314 (Epífita) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; beira de estrada Habito: epífita; flor bráctea rosa e flor branca","FURB19947","FURB19947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2020-10-14 10:00:12-03","FURB","FURB","20513","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Costa, A","2010","09","29","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1549","2010","02","24","Brasil","Santa Catarina","Taió","Fazenda Tarumã.","-50.1294445","-27.0002778","-50.1294445","-27.0002778","812","812","Epífita IFFSC e625b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: epífita de arbórea;","FURB19918","FURB19918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2020-10-14 10:00:12-03","FURB","FURB","20514","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Bonnet, A","2010","08","23","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","1028","2010","01","26","Brasil","Santa Catarina","Doutor Pedrinho","Forcação.","-49.5852777","-26.7275","-49.5852777","-26.7275000","785","785","Epífita IFFSC e801a (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB19946","FURB19946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2020-10-14 10:00:12-03","FURB","FURB","20614","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Costa, A","2010","09","29","Verdi, M.; Klettenberg, D.H. & Klemz, G.","3437","2010","01","27","Brasil","Santa Catarina","Treviso","Cirenaica.","-49.4972222","-28.5291667","-49.4972222","-28.5291667","197","197","Florística IFFSC 58 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita; flor rosa","FURB19917","FURB19917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-10-14 10:00:12-03","FURB","FURB","20713","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Bonnet, A","2010","08","23","Korte, A.; Kniess, A.","1963","2010","02","22","Brasil","Santa Catarina","Rio do Campo","Anta Branca (Antigo Alto Rio do Oeste).","-50.2202778","-26.91","-50.2202778","-26.9100000","786","786","Florística IFFSC 681 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor roxa","FURB19945","FURB19945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-10-14 10:00:12-03","FURB","FURB","21257","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Schmitt, J","2010","02","01","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1223","2010","02","01","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo.","-48.7619444","-27.8788889","-48.7619444","-27.8788889","180","180","Epífita IFFSC e226a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto seco;","FURB19944","FURB19944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-10-14 10:00:12-03","FURB","FURB","21302","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Schmitt, J","2010","03","15","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","996","2010","01","26","Brasil","Santa Catarina","São Martinho","Chicão.","-48.87","-28.08","-48.8700000","-28.0800000","526","526","Epífita IFFSC e173a (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea; flor branca","FURB19943","FURB19943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-10-14 10:00:12-03","FURB","FURB","21971","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Schmitt, JL","2010","02","24","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1511","2010","02","24","Brasil","Santa Catarina","Taió","Fazenda Tarumã.","-50.1294445","-27.0002778","-50.1294445","-27.0002778","812","812","Epífita IFFSC e625b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea; flor bráctea rosa","FURB19897","FURB19897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-10-14 10:00:12-03","FURB","FURB","22513","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Cadorin, TJ","2010","03","30","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","1538","2010","03","10","Brasil","Santa Catarina","Florianópolis","Parque Municipal da Lagoa do Peri.","-48.535","-27.7241667","-48.5350000","-27.7241667","317","317","Epífita IFFSC e8003a (Acima de 4m) - sobre forófito 3 Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: epífita;","FURB19916","FURB19916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-10-14 10:00:12-03","FURB","FURB","22541","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Cadorin, TJ","2010","04","05","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","1608","2010","03","12","Brasil","Santa Catarina","Florianópolis","Vargem Grande.","-48.43","-27.4791667","-48.4300000","-27.4791667","211","211","Epífita IFFSC e8005a (Acima de 4m) - sobre forófito 5 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita;","FURB19915","FURB19915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
