"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","infraspecificEpithet","sex"
"706","2019-07-02 15:56:19-03","UEM","HUEM","35190","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Rosado","842","2019","03","21",NA,"Brasil",NA,NA,"Árvore, aproximadamente 5,0 m de altura. Botões florais verde-azulados; flores brancas.","HUEM000020705",NA,NA,"(Spreng.) Harms","Rosado","Paraná","Maringá","Parque Florestal dos Pioneiros (Bosque II)., Borda.","-51.941472","-23.434889",NA,NA,NA,"-51.941472","-23.434889","2019","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2019-08-30 21:14:59-03","UEM","HUEM","35243","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","C.H.Furtado","01","2019","05","10",NA,"Brasil",NA,NA,"Árvore, aproximadamente 15,0m de altura.","HUEM000021100",NA,NA,"(Spreng.) Harms","C.H.Furtado","Paraná","Icaraíma","Porto Camargo, Pátio do Hotel Porto Camargo.","-53.752222","-23.366944",NA,NA,NA,"-53.752222","-23.366944","2019","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2019-09-06 20:07:16-03","UEM","HUEM","35438","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Rosado","912","2019","07","02",NA,"Brasil",NA,NA,"Árvore, aproximadamente 25,0m de altura. Botões florais verdes, flores verde-escuras; odorífera.","HUEM000021186",NA,NA,"(Spreng.) Harms","Rosado","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes, Borda.","-51.968333","-23.435",NA,NA,NA,"-51.968333","-23.435","2019","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2020-11-04 17:30:14-03","UEM","HUEM","3576","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","M.B. Romagnolo","133","1996","03","30",NA,"Brasil",NA,NA,"Material vegetativo; arbórea.","HUEM000024336",NA,NA,"(Spreng.) Harms","M.B. Romagnolo","Mato Grosso do Sul","Taquarussu","Rio Paraná, Margem direita (área 3).","-53.387908","-22.810169",NA,NA,NA,"-53.387908","-22.810169","1996","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2020-11-04 17:30:14-03","UEM","HUEM","3986","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","M.B. Romagnolo","207","1996","04","02",NA,"Brasil",NA,NA,"Material vegetativo; arbórea.","HUEM000024331",NA,NA,"(Spreng.) Harms","M.B. Romagnolo","Mato Grosso do Sul","Taquarussu","Rio Paraná, Margem direita (área 1).","-53.387908","-22.810169",NA,NA,NA,"-53.387908","-22.810169","1996","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2019-07-02 15:56:19-03","UEM","HUEM","1941","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Leslie Pereira; M.A. de Assis","s.n.","1988","08","25",NA,"Brasil",NA,NA,"Árvore com 24,0m; perímetro com 4,5m; frutos esverdeados.","HUEM000009772",NA,NA,"(Spreng.) Harms","Marco A. de Assis","Mato Grosso do Sul","Jateí","Lagoa Raimundo, Rio Ivinheima","-54.3025016784668","-22.4818992614746",NA,NA,"HUEM000009772",NA,NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA,NA
"712","2020-11-04 17:30:14-03","UEM","HUEM","7521","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","I.Tanaka","218","1998","08","26",NA,"Brasil",NA,NA,"Arbórea.","HUEM000024343",NA,NA,"(Spreng.) Harms","I.Tanaka","Mato Grosso do Sul","Taquarussu","canal Corutuba, Esp. do Macaco.","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,NA,NA,NA,NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA
"713","2020-11-04 17:30:14-03","UEM","HUEM","8267","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Pavão, OC","s.n.","2000","07","11",NA,"Brasil",NA,NA,"Árvore 18m; fruto verde; borda de mata.","HUEM000009771",NA,NA,"(Spreng.) Harms","D.A. Estevan","Paraná","Bela Vista do Paraíso","Fazenda Horizonte","-51.190601348877","-22.9967002868652",NA,NA,"HUEM000009771",NA,NA,"2000",NA,NA,"15605","auto",NA,NA,NA,NA,NA,NA,NA
"714","2020-11-04 17:30:14-03","UEM","HUEM","33773","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Romagnolo, MB; Pascotto, CR","s.n.","2009","05","19",NA,"Brasil",NA,NA,NA,"HUEM000016916",NA,NA,"(Spreng.) Harms","Romagnolo, MB","Paraná","Diamante do Norte","Estação Ecológica do Caiuá.","-52.8596992492676","-22.656400680542",NA,NA,"HUEM000016916",NA,NA,"2009","05",NA,"16110","auto",NA,NA,NA,NA,NA,NA,NA
"715","2019-08-30 21:14:59-03","UEM","HUEM","35244","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","C.H.Furtado","02","2019","05","10",NA,"Brasil",NA,NA,"Árvore.","HUEM000021099",NA,NA,"(Spreng.) Harms","C.H.Furtado","Paraná","Icaraíma","Chacará São José., Estrada do Porto Camargo, Km-2.","-53.613899230957","-23.3955993652344",NA,NA,NA,NA,NA,"2019","05",NA,"21289","auto",NA,NA,NA,NA,NA,NA,NA
"716","2020-11-04 17:30:14-03","UEM","HUEM","35958","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Milaneze-Gutierre M.A.","2056","2020","04","06",NA,"Brasil",NA,NA,"Árvore aproximadamente 5,0m de altura. Flores coloração verde com estames brancos. Presença de abelha sem ferrão.","HUEM000026946",NA,NA,"(Spreng.) Harms","Milaneze-Gutierre M.A.","Paraná","Maringá","distrito de Iguatemi, Fazenda Experimental de Iguatemi - FEI/UEM. Borda da mata.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,"2020","04","06","19250","auto",NA,NA,NA,NA,NA,NA,NA
"717","2020-11-04 17:30:14-03","UEM","HUEM","11442","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Alves, L; Janunzzi, AM; Kutschenko, D","07","2004","02","10",NA,"Brasil",NA,NA,NA,"HUEM000009768",NA,NA,"(Spreng.) Harms",NA,"Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000009768",NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"718","2020-11-04 17:30:14-03","UEM","HUEM","89","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Margarido, JM; Erivelto; Wladimir; Dutra, ME","s.n.","1982","07","04",NA,"Brasil",NA,NA,"àrvore nativa 25m de altura, 94cm de diametro, inflorescências esbranquiçadas, casca apresentando forte cheiro de alho, raizes tabulares, ritidoma se destaca em pedaços pequenos.","HUEM000009766",NA,NA,"(Spreng.) Harms","Rodrigues, RR","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000009766",NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"719","2020-11-04 17:30:14-03","UEM","HUEM","36189","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Rosado; R.M.Marques; M.A.Reck","1126","2020","08","07",NA,"Brasil",NA,NA,"Árvore aproximadamente 10,0m de altura. Botões florais e flores coloração verde-escuros. Frutos imaturos coloração verde.","HUEM000027157",NA,NA,"(Spreng.) Harms","Rosado","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes, Borda do fragmento.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,"2020","08",NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"720","2020-11-04 17:30:14-03","UEM","HUEM","8382","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Moreira, ALOR","06","2001","08","01",NA,"Brasil",NA,NA,"Árvore","HUEM000009764",NA,NA,"(Spreng.) Harms",NA,"Paraná","Maringá","Parque Florestal dos Pioneiros (Bosque II).","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000009764",NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"721","2020-11-04 17:30:14-03","UEM","HUEM","36286","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Rosado; R.M.Marques","1137","2020","08","11",NA,"Brasil",NA,NA,"Árvore aproximadamente 15m de altura. Botões florais coloração verde-escuros. Flores coloração verde com estames brancos. Planta com odor de alho.","HUEM000027625",NA,NA,"(Spreng.) Harms","Rosado","Paraná","Maringá","Parque Florestal dos Pioneiros, Bosque II, borda do fragmento.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,"2020","08",NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"722","2020-11-04 17:30:14-03","UEM","HUEM","35812","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","V.Santos; M.Lima","s.n.","2019","11","07",NA,"Brasil",NA,NA,"Árvore, cerca de 15,0m de altura.","HUEM000026853",NA,NA,"(Spreng.) Harms","Milaneze-Gutierre M.A.","Paraná","Maringá","Parque Florestal dos Pioneiros, Bosque II. Entorno do parque.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,"2019","11",NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"723","2020-11-04 17:30:14-03","UEM","HUEM","3231","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Ma.C.Souza","83","1992","06","18",NA,"Brasil",NA,NA,"Arbórea; ocorrência regular; solo seco; sujeito a alagamento.","HUEM000024334",NA,NA,"(Spreng.) Harms","Silva, PM","Paraná","Porto Rico","rio Paraná, margem esquerda, mata do Araldo","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,"1994",NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"724","2020-11-04 17:30:14-03","UEM","HUEM","2975","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Ma.C.Souza","137","1992","12","12",NA,"Brasil",NA,NA,"Material vegetativo.","HUEM000024332",NA,NA,"(Spreng.) Harms","Ma.C.Souza","Paraná","Porto Rico","rio Paraná, margem esquerda, mata do Araldo","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,"1993",NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"725","2020-11-04 17:30:14-03","UEM","HUEM","2402","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Ma.C.Souza","426","1992","06","06",NA,"Brasil",NA,NA,"Arbórea. Parcela 04.","HUEM000024335",NA,NA,"(Spreng.) Harms","Ma.C.Souza","Paraná","Porto Rico","rio Paraná, margem esquerda, mata do Araldo","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,"1992","07",NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"726","2020-11-04 17:30:14-03","UEM","HUEM","2358","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Ma.C.Souza","470","1992","04","11",NA,"Brasil",NA,NA,"Arbórea amostrada na parcela. Sem material reprodutivo. Parcela 2.","HUEM000024330",NA,NA,"(Spreng.) Harms","Ma.C.Souza","Paraná","Porto Rico","rio Paraná, margem esquerda, mata do Araldo","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"727","2020-11-04 17:30:14-03","UEM","HUEM","8268","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","J.A. Ferreira; et al.","s.n.","2000","03","21",NA,"Brasil",NA,NA,"Árvore 12m; botões florais verdes; borda de mata.","HUEM000009769",NA,NA,"(Spreng.) Harms","Vieira, AOS","Paraná","Rancho Alegre","Fazenda Congonhas","-50.9131011962891","-23.0699996948242",NA,NA,"HUEM000009769",NA,NA,"2000",NA,NA,"11419","auto",NA,NA,NA,NA,NA,NA,NA
"728","2020-11-04 17:30:14-03","UEM","HUEM","13295","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","V.Tomazini","47","2001","10","17",NA,"Brasil",NA,NA,"Arbórea.","HUEM000024338",NA,NA,"(Spreng.) Harms","Ma.C. Souza","Paraná","São Pedro do Paraná","ribeirão São Pedro, Margem direita. Solo seco.","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,NA,NA,NA,NA,"25063","auto",NA,NA,NA,NA,NA,NA,NA
"729","2020-11-04 17:30:14-03","UEM","HUEM","15767","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","G.S.Rosa; C.G.de Almeida; V.C.Harthman; K.Kawakita; S.Rodrigues","32","2009","05","05",NA,"Brasil",NA,NA,"Arbórea, cerca de 7,0m de altura. Frutos coloração verde escuro e amarelo.","HUEM000024341",NA,NA,"(Spreng.) Harms","K.Kawakita","Paraná","São Pedro do Paraná","Rio Paraná, Margem esquerda. Porto de Areia Cristo Rei. Solo seco, área de reflorestamento.","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,NA,"2009","11",NA,"25063","auto",NA,NA,NA,NA,NA,NA,NA
"730","2020-11-04 17:30:14-03","UEM","HUEM","15768","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","G.S.Rosa; C.G.de Almeida; V.C.Harthman; K.Kawakita; S.Rodrigues","33","2009","05","05",NA,"Brasil",NA,NA,"Arbórea, cerca de 7,0m de altura. Frutos coloração verde escuro e verde claro.","HUEM000024340",NA,NA,"(Spreng.) Harms","K.Kawakita","Paraná","São Pedro do Paraná","Rio Paraná, Margem esquerda. Porto de Areia Cristo Rei. Solo seco, área de reflorestamento, 2,0m da estrada.","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,NA,"2009","11",NA,"25063","auto",NA,NA,NA,NA,NA,NA,NA
"731","2020-11-04 17:30:14-03","UEM","HUEM","15759","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","G.S.Rosa; C.G.de Almeida; V.C.Harthman; K.Kawakita; S.Rodrigues","24","2009","05","05",NA,"Brasil",NA,NA,"Arvoreta, cerca de 3,50m de altura. Botões florais e frutos coloração marrom claro.","HUEM000024342",NA,NA,"(Spreng.) Harms","K.Kawakita","Paraná","São Pedro do Paraná","Rio Paraná, Margem esquerda. Porto de Areia Cristo Rei. Solo seco, área de reflorestamento, 40,0m da cerca.","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,NA,"2009","11",NA,"25063","auto",NA,NA,NA,NA,NA,NA,NA
"732","2020-11-04 17:30:14-03","UEM","HUEM","15754","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","G.S.Rosa; C.G.de Almeida; V.C.Harthman; K.Kawakita; S.Rodrigues","19","2009","05","05",NA,"Brasil",NA,NA,"Arbórea, cerca de 13,0m de altura. Botões florais coloração verde.","HUEM000024339",NA,NA,"(Spreng.) Harms","K.Kawakita","Paraná","São Pedro do Paraná","Rio Paraná, Margem esquerda. Porto de Areia Cristo Rei. Solo seco, área de reflorestamento, 60,0m da cerca.","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,NA,"2010","01",NA,"25063","auto",NA,NA,NA,NA,NA,NA,NA
"733","2021-03-10 11:38:52-03","UNILA","EVB","1658","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Nascimento, V.F.","18","2017","08","08",NA,"Brasil",NA,NA,"Flor branca. Fruto alado, marrom claro. Habitat: Área úmida Habito: Arbórea","EVB001658",NA,NA,"(Spreng.) Harms",NA,"Paraná","Foz do Iguaçu","Refúgio Biológico Bela Vista. Refúgio Biológico Bela Vista","-54.556111","-25.448889",NA,NA,"EVB001658","54º33'22''W","25º26'56''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2021-03-10 11:38:52-03","UNILA","EVB","2695","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Martinez, J.",NA,"2018","06","14",NA,"Brasil",NA,NA,"Flor creme. Com odor de alho Habitat: Jardim cultivado. Habito: Árvore","EVB002695",NA,NA,"(Spreng.) Harms","Lima, L.C.P.","Paraná","Foz do Iguaçu","Avenida Tarquínio Joslin dos Santos. Campus Universitário da UNILA.","-54.572778","-25.465278","194","194","EVB002695","54º34'22''W","25º27'55''S","2018","02","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2020-12-16 08:42:25-03","Fiocruz","FIOCRUZ-CBPM","905","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Teles, P.N.; Manão, C.Y#?#G.; Silva Neto, S.J.; Silva, W.","32","2006","08","15",NA,"Brasil",NA,NA,"Ponto quadrante 04, indivíduo 13 - Árvore com 18 metros, fuste = 3,5 m, CAP = 93 cm. Presença de lianas.","CBPM00000905",NA,NA,"(Spreng.) Harms","Silva Neto, S.J.","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, área degradada localizada próxima à estrada para a cachoeira.","-43.403611","-22.939722",NA,NA,NA,"43º24'13''W","22º56'23''S","2006","08","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2020-12-16 08:42:25-03","Fiocruz","FIOCRUZ-CBPM","901","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Silva Neto, S.J.","1910","2006","07","18",NA,"Brasil",NA,NA,"Árvore semi-ciófila, ca. 12m de altura; folhas discolores cartáceas; frutos imaturos verdes; forte cheiro de canela.","CBPM00000901",NA,NA,"(Spreng.) Harms","Silva Neto, S.J.","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, estrada para a cachoeira. Mata Atlântica - Floresta Ombrófila Densa.","-43.403611","-22.939722",NA,NA,NA,"43º24'13''W","22º56'23''S","2006","07","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2020-12-16 08:42:25-03","Fiocruz","FIOCRUZ-CBPM","902","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Teles, P.N.; Condack, J.P.S.; Costa-Mello, K.M.R.; Ferreira, A.C.S.; Manão,C.Y#?#G.; Silva Neto","107","2006","08","19",NA,"Brasil",NA,NA,"Ponto quadrante 27, indivíduo 105 - Árvore com 11m, fuste = 2,5m, CAP = 28,2 cm. Presença de epífitas.","CBPM00000902",NA,NA,"(Spreng.) Harms","Silva Neto, S.J.","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, área degradada localizada próxima à estrada para a cachoeira.","-43.403611","-22.939722",NA,NA,NA,"43º24'13''W","22º56'23''S","2006","08","19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2020-12-16 08:42:25-03","Fiocruz","FIOCRUZ-CBPM","907","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Teles, P.N.; Condack, J.P.S.; Costa-Mello, K.M.R.; Ferreira, A.C.S.; Manão,C.Y#?#G.; Silva Neto","144","2006","08","19",NA,"Brasil",NA,NA,"Ponto quadrante 36, indivíduo 144 - Árvore com 7,5 metros, fuste = 4 m, CAP = 22 cm.","CBPM00000907",NA,NA,"(Spreng.) Harms","Silva Neto, S.J.","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, área degradada localizada próxima a estrada para a cachoeira.","-43.403611","-22.939722",NA,NA,NA,"43º24'13''W","22º56'23''S","2006","08","19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2020-12-16 08:42:25-03","Fiocruz","FIOCRUZ-CBPM","903","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Silva Neto, S.J.","1904","2006","07","18",NA,"Brasil",NA,NA,"Árvore semi-ciófila, ca. 25 m de altera; folhas breve discolores cartáceas; frutos imaturos verdes; forte odor de alho.","CBPM00000903",NA,NA,"(Spreng.) Harms","Silva Neto, S.J.","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, estrada para a cachoeira. Mata Atlântica - Floresta Ombrófila Densa.","-43.403611","-22.939722",NA,NA,NA,"43º24'13''W","22º56'23''S","2006","07","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2020-12-16 08:42:25-03","Fiocruz","FIOCRUZ-CBPM","904","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Teles, P.N.; Condack, J.P.S.; Ribeiro, R.D.","94","2006","08","17",NA,"Brasil",NA,NA,"Ponto quadrante 21, indivíduo 83 - Árvore com 10 metros, fuste = 8m, CAP = 30,1 cm.","CBPM00000904",NA,NA,"(Spreng.) Harms","Silva Neto, S.J.","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, área degradada localizada próxima à estrada para a cachoeira.","-43.403611","-22.939722",NA,NA,NA,"43º24'13''W","22º56'23''S","2006","08","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2020-12-16 08:42:25-03","Fiocruz","FIOCRUZ-CBPM","900","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Teles, P.N.; Condack, J.P.S.; Costa-Mello, K.M.R.; Ferreira, A.C.S.; Manão,C.Y#?#G.; Silva Neto","127","2006","08","19",NA,"Brasil",NA,NA,"Ponto quadrante 32, indivíduo 126 - Árvore com 10m, fuste = 5m, CAP = 45 cm. Presenças de briófitas no tronco.","CBPM00000900",NA,NA,"(Spreng.) Harms","Silva Neto, S.J.","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, área degradada localizada próxima à estrada para a cachoeira.","-43.403611","-22.939722",NA,NA,NA,"43º24'13''W","22º56'23''S","2006","08","19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2020-12-16 08:42:25-03","Fiocruz","FIOCRUZ-CBPM","906","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Manão, C.Y#?#G.; Ferreira, A.C.S.; Silva Neto, S.J.; Silva, W.","29","2006","12","09",NA,"Brasil",NA,NA,"Ponto quadrante 52, indivíduo 205 - Árvore com 20 metros, fuste = 5 m, CAP = 244 cm. Presença de epífitas e lianas.","CBPM00000906",NA,NA,"(Spreng.) Harms","Silva Neto, S.J.","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, área preservada de encosta na trilha da cachoeira.","-43.403611","-22.939722",NA,NA,NA,"43º24'13''W","22º56'23''S","2006","12","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2020-12-16 08:42:25-03","Fiocruz","FIOCRUZ-CBPM","787","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Machado, M.","811","2016","12","04",NA,"Brasil",NA,NA,NA,"CBPM00000787",NA,NA,"(Spreng.) Harms","R. Moura","Bahia","Prado","Herdeiros da Terra-MST.","-39.415833","-17.274444",NA,NA,NA,"39º24'57''W","17º16'28''S","2017","01","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2020-12-16 08:42:25-03","Fiocruz","FIOCRUZ-CBPM","899","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Teles, P.N.; Condack, J.P.S.; Costa-Mello, K.M.R.; Ferreira, A.C.S.; Manão,C.Y#?#G.; Silva Neto","124","2006","08","19",NA,"Brasil",NA,NA,"Ponto quadrante 31, indivíduo 123 - Árvore com 12 metros, fuste = 8 m, CAP = 97,3 cm. Látex.","CBPM00000899",NA,NA,"(Spreng.) Harms","Silva Neto, S.J.","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, área degradada localizada próxima à estrada para a cachoeira.","-43.403611","-22.939722",NA,NA,NA,"43º24'13''W","22º56'23''S","2006","08","19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2020-09-18 09:32:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Poaceae","Gallesia","integrifolia","Gallesia integrifolia","Souza, JMA","194",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Cyperales","Jacquin",NA,"Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2020-09-18 09:32:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Poaceae","Gallesia","integrifolia","Gallesia integrifolia","Silva, HGV","10",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,"Cyperales","Jacquin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2020-09-18 09:32:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Poaceae","Gallesia","integrifolia","Gallesia integrifolia","Daly, DC","8416",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Cyperales","Jacquin",NA,"Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2020-09-18 09:32:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Poaceae","Gallesia","integrifolia","Gallesia integrifolia","Ferreira, L","121",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Cyperales","Jacquin",NA,"Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
