"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","infraspecificEpithet","relatedCatalogItem"
"238","2020-12-11 11:42:06-03","UFMG","BHCB","186219","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Bragioni, TLS; Silva, GS; Stehmann, JR","20","2016","09","12","Southern America","Brasil","Parque Nacional do Caparaó, Beira da Trilha para Macieira. Portaria Pedra Menina.",NA,NA,"Árvore, 4m, frutos imaturos verdes.","BHCB186219","Dicotyledon",NA,"Sendtn.",NA,"Minas Gerais","Alto Caparaó","-41.819222","-20.501167","1382","1382",NA,NA,"-41.819222","-20.501167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-12-11 11:42:06-03","UFMG","BHCB","157205","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Gontijo, FD","187","2011","09","16","Southern America","Brasil","Cava Leste, Mina de Fábrica Nova, Complexo Mariana.",NA,NA,"Árvore; Floresta Estacional Semidecidual","BHCB025489","Dicotyledon",NA,"Sendtn.",NA,"Minas Gerais","Mariana","-43.435278","-20.199167","1060","1060",NA,"2012","-43.435278","-20.199167","01","01",NA,NA,NA,NA,NA,NA,NA
"240","2020-12-11 11:42:06-03","UFMG","BHCB","177934","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Barros, AM","2545","2015","01","15","Southern America","Brasil",NA,NA,NA,"Flores brancas; frutos imaturos verdes; folhas discolores.; Arbóreo. Campo rupestre sobre canga. Campo ruprestre sobre canga alterado.","BHCB030411","Dicotyledon",NA,"Sendtn.",NA,"Minas Gerais","Santa Bárbara","-20.040556","-43.679444","1494","1494","BHCB030411","2015","-20.040556","-43.679444","05","06",NA,NA,NA,NA,NA,NA,NA
"241","2020-12-11 11:42:06-03","UFMG","BHCB","19454","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Leoni, LS","s.n.","1989","12","02","Southern America","Brasil","Mata dos Fragas",NA,NA,"Árvore, ereta, com ramos um tanto decumbentes; com 3m de altura aproximadamente; corola com pétalos de coloração brancacentos. Mata de encosta - Cresce em área perturbada.; Árvore, ereta c/ramos decumbentes. corola com pétalas brancac","BHCB002543","Dicotyledon",NA,"Sendtn.",NA,"Minas Gerais","Carangola","-42.133333","-20.7","700","700","BHCB002543","1994","-42.133333","-20.7","05",NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-12-11 11:42:06-03","UFMG","BHCB","196000","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Almeida Scabbia, RJ; Silva, C; Santos, MA","5087","2007","10","30","Southern America","Brasil","Clube Campestre da Mercedes, Entrada do Clube. Subprefeitura de Paranapiacaba e Parque Andreense",NA,NA,NA,"BHCB196000","Dicotyledon",NA,"Sendtn.",NA,"São Paulo","Santo André","-46.461111","-23.771389",NA,NA,NA,"2019","-46.461111","-23.771389","06","17",NA,NA,NA,NA,NA,NA,NA
"243","2020-12-11 11:42:06-03","UFMG","BHCB","196001","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Pelissari, G; Búgola Silva, F; Yang, AMK; Garrido, CTR; Almeida Scabbia, RJ","58","2008","06","05","Southern America","Brasil","Parque Andreense, Clube Campista da Mercedes",NA,NA,NA,"BHCB196001","Dicotyledon",NA,"Sendtn.",NA,"São Paulo","Santo André","-46.461111","-23.783056",NA,NA,NA,"2019","-46.461111","-23.783056","06","17",NA,NA,NA,NA,NA,NA,NA
"244","2020-12-11 11:42:06-03","UFMG","BHCB","197235","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Castro, RM; Wardil, MV","s.n.","2018","06","27","Southern America","Brasil",NA,NA,NA,"Arbórea; Floresta estacional semidecidual","BHCB197235","Dicotyledon",NA,"Sendtn.",NA,"Minas Gerais","Mariana","-43.481833","-20.154472",NA,NA,NA,"2019","-43.481833","-20.154472","02",NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-02-12 16:53:51-03","UFMG","BHCB","197250","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Castro, RM; Wardil, MV","s.n.","2018","01","14","Southern America","Brasil",NA,NA,NA,"Arbórea; Floresta estacional semidecidual","BHCB197250","Dicotyledon",NA,"Sendtn.",NA,"Minas Gerais","Mariana","-43.499222","-20.1525",NA,NA,NA,"2020","-43.499222","-20.1525","12",NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-12-11 11:42:06-03","UFMG","BHCB","197811","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Rezende, SG; Justo, AG","6887","2018","05","15","Southern America","Brasil","Serra do Gandarela",NA,NA,"Árvore; Floresta Estacional Semidecidual em Estágio Inicial de Regeneração","BHCB197811","Dicotyledon",NA,"Sendtn.",NA,"Minas Gerais","Rio Acima","-43.656667","-20.106667","1339","1339",NA,NA,"-43.656667","-20.106667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-12-11 11:42:06-03","UFMG","BHCB","198398","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Tabosa, FRS; Stehmann, JR; Paucar, JOA; Lopes, ADC","76","2018","05","01","Southern America","Brasil","Parque Estadual do Itacolomi",NA,NA,"Árvore, 5 m de altura; fruto com 27 sementes; Floresta Estacional Semidecidual","BHCB198398","Dicotyledon",NA,"Sendtn.",NA,"Minas Gerais","Ouro Preto","-43.512194","-20.440694","1350","1350",NA,NA,"-43.512194","-20.440694",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-12-11 11:42:06-03","UFMG","BHCB","198404","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Cândido, ES; Scalon, VR; Bünger, MO","282","2010","01","13","Southern America","Brasil","Parque Estadual do Itacolomi, Estrada em direção ao Tesoureiro. Próximo aos alojamentos",NA,NA,"Árvore, 10m. Pétalas alvas. Anterasamarelas. Frutos imaturos verdes com base verde escuro. Folha com a parta abaxial com indumentuo argenteum e parte adaxial verde. Flores aromáticas (cheiro adocicado); Floresta, beira de strada, próx","BHCB198404","Dicotyledon",NA,"Sendtn.",NA,"Minas Gerais","Ouro Preto","-43.50755","-20.437389","1385","1385",NA,"2009","-43.50755","-20.437389","12","09",NA,NA,NA,NA,NA,NA,NA
"249","2020-12-11 11:42:06-03","UFMG","BHCB","38707","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Custodio-Fliho, A; et al.","284","1980","07","09","Southern America","Brasil","Reserva Florestal",NA,NA,"Coordenadas: 23º10' - 23º20' S, 44º50' - 44º10' W&nf;Árvore 15m, flores brancas, estames amarelos; Árvore 15m, flores brancas, estames amarelos.","BHCB025484","Dicotyledon",NA,"Sendtn.",NA,"São Paulo","Cunha","-44.833333","-23.166667",NA,NA,NA,"1994","-44.833333","-23.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-12-11 11:42:06-03","UFMG","BHCB","200584","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Baez, C; Lima, T; Rosa, P; Maurenza, D","899","2016","08","25","Southern America","Brasil","Parque Estadual do Desengano, Pico dp Desengano. Trilha para o Pico",NA,NA,"Árvore, 10 m. Terrícola, heliófila. Folhas marcadamente discolares. Face axial alva com indumento ferrugíneo. Corola com indumento alvo na face abaxial. Face adaxial castanha com uma listra central vinácea. Estames vináceos-castanhos.","BHCB200584","Dicotyledon",NA,"Sendtn.",NA,"Rio de Janeiro","Santa Maria Madalena","-41.915556","-21.888333","1264","1264",NA,"2015","-41.915556","-21.888333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-12-11 11:42:06-03","UFMG","BHCB","35231","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Garcia, RJF; Ferreira, GMP; Ogata, H; De Sordi, SJ; Pimentel, CMA","829","1996","04","30","Southern America","Brasil","Mata das Sete Cruzes., Caminho entre São Paulo (cidade Tiradentes) e Suzano (rio Guaió)",NA,NA,"Árvore, 10m alt.; flores brancas com odor desagradável&nf;&nf;projeto financiado pela FAPESP; Árvore, 10 m alt., flores brancas com odor desagradável.","BHCB025482","Dicotyledon",NA,"Sendtn.",NA,"São Paulo","Ferraz de Vasconcelos","-46.381944","-23.572222",NA,NA,NA,"1997","-46.381944","-23.572222","05",NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-12-11 11:42:06-03","UFMG","BHCB","61840","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Castro, AG","337","2000","08","09","Southern America","Brasil","Estação Ecológica de Bananal, Serra da Bocaina",NA,NA,"Árvore, 16 m, fuste ereto com marcas, cheiro forte (amargo), flores brancas",NA,"Dicotyledon",NA,"Sendtn.",NA,"São Paulo","Bananal","-44.316667","-22.683333",NA,NA,NA,NA,"-44.316667","-22.683333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-12-11 11:42:06-03","UFMG","BHCB","76784","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Bortoleto, S; Araújo, AO; Freire, RAP; Capretz, RL; Castellen, M; Rodrigues, RR; Souza, VC de","100","2002","04","22","Southern America","Brasil","Parque Estadual Carlos Botelho, Núcleo S.M.Arcanjo; Trilha do Rio Taquaral",NA,NA,"Floresta Estacional Semidecidual/ Floresta Ombrófila Densa Montana; Beira do rio; Árvore de 15m de altura; Cálice verde-claro; corola branca; estames amarelos",NA,"Dicotyledon",NA,"Sendtn.",NA,"São Paulo","São Miguel Arcanjo","-47.993333","-24.053889",NA,NA,NA,NA,"-47.993333","-24.053889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-12-11 11:42:06-03","UFMG","BHCB","76958","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,NA,"s.n.","1971","08","09",NA,"?",NA,NA,NA,NA,"BHCB025498","Dicotyledon",NA,"Sendtn.",NA,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,"10","07",NA,NA,NA,NA,NA,NA,NA
"255","2020-12-11 11:42:06-03","UFMG","BHCB","77004","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Equipe de Botânica","s.n.","1975","03","13","Southern America","Brasil","Pico do Jaraguá",NA,NA,NA,"BHCB025483","Dicotyledon",NA,"Sendtn.",NA,"São Paulo",NA,NA,NA,NA,NA,NA,"2003",NA,NA,"07","15",NA,NA,NA,NA,NA,NA,NA
"256","2020-12-11 11:42:06-03","UFMG","BHCB","93222","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Mota, NFO; Viana, PL","186","2005","04","30","Southern America","Brasil","Pedra do Sino Hotel Fazenda., Borda da mata",NA,NA,"Borda de mata. Flores brancas e frutos verdes; Flores brancas e frutos verdes","BHCB025490","Dicotyledon",NA,"Sendtn.",NA,"Minas Gerais","Carandaí","-43.821028","-20.87925","1000","1050",NA,"2005","-43.821028","-20.87925",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-12-11 11:42:06-03","UFMG","BHCB","94239","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Ferreira, RM; França, GS; Stehmann, JR","32","2004","12","08","Southern America","Brasil","Estação Ambiental de Peti, Área do reservatorio",NA,NA,"Arbóreo, 5m.","BHCB025492","Dicotyledon",NA,"Sendtn.",NA,"Minas Gerais","São Gonçalo do Rio Abaixo","-43.365333","-19.892556",NA,NA,NA,"2004","-43.365333","-19.892556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-12-11 11:42:06-03","UFMG","BHCB","19467","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Leoni, LS","s.n.","1991","02","28","Southern America","Brasil","Carfanaum",NA,NA,"Árvore ereta (6-8m); Tronco fissurado; ramos flexíveis; cálice castanho claro; Flores brancascentas; Árvore ereta (6-8 m). tronco fisurado, ramos flexíeis; cálice castanho-claro; flores brancacentas","BHCB025479","Dicotyledon",NA,"Sendtn.",NA,"Minas Gerais","Carangola","-42.0293998718262","-20.7331008911133","600","600",NA,"1994",NA,NA,"05",NA,"21913","auto",NA,NA,NA,NA,NA
"259","2020-12-11 11:42:06-03","UFMG","BHCB","87706","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Boudet Fernandes, HQ; et al.","2786","1989","06","15","Southern America","Brasil","Entre Garrafão e Alto Possmouser; Vale do Rio Santa Maria da Vitória",NA,NA,"Floresta pluvial montana; Arvoreta 6,5m x 10cm. Folhas brancacentas inferiormente. Flores brancas. Indumento bege.; Arvoreta 6,5m x 10 cm. Folhas brancacentas inferiormente. flores brancas. Indumento bege; Floresta pluvial montana","BHCB025494","Dicotyledon",NA,"Sendtn.",NA,"Espírito Santo","Santa Maria de Jetibá","-40.7461013793945","-20.040599822998","1000","1000",NA,"2004",NA,NA,"04","30","31867","auto",NA,NA,NA,NA,NA
"260","2020-12-11 11:42:06-03","UFMG","BHCB","171056","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Assis, MA de; Manzatto, AG","1529","2002","01","29","Southern America","Brasil","Fazenda Fim da Picada, Núcleo Cunha (PESM).",NA,NA,"Arvoreta ca. 7 m de altura; flores cremes e frutos imaturos verdes.; Mata atlântica secundária.","BHCB015551","Dicotyledon",NA,"Sendtn.",NA,"São Paulo","Cunha","-44.9599990844727","-23.0699996948242","1400","1400",NA,"2014",NA,NA,"10","13","38855","auto",NA,NA,NA,NA,NA
"261","2020-12-11 11:42:06-03","UFMG","BHCB","24362","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Lima, HC de; et al.","3447","1988","10","18","Southern America","Brasil","Macaé de Cima, Rio Macaé, após o Hotel Fazenda São João",NA,NA,"Árvore, 13m de alt., folhas discolores, face dorsal canescente, frutos alvo-esverdeados. Frequente na mata de encosta; Árvore,13m de alt. folhas discolores, face dorsal canescente, frutos alvo-esverdeados. Frequente; Mata de encosta","BHCB025486","Dicotyledon",NA,"Sendtn.",NA,"Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838","1100","1100",NA,"1991",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"262","2020-12-11 11:42:06-03","UFMG","BHCB","24363","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Correia, CMB","s.n.","1990","08","12","Southern America","Brasil","Macaé de Cima, Rio Macaé, Sitio Fazenda Velha",NA,NA,"Parcela II-B, microparcela 7-D, ind. 4314, Alt. 13m, fuste 8m, CAP 62,5cm","BHCB025485","Dicotyledon",NA,"Sendtn.",NA,"Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838","1100","1100",NA,"1990",NA,NA,"08","12","33190","auto",NA,NA,NA,NA,NA
"263","2020-12-11 11:42:06-03","UFMG","BHCB","24364","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Guedes, R; et al.","2162","1988","09","12","Southern America","Brasil","Macaé de Cima, Sítio Sophronites, nascente do rio das Flores",NA,NA,"Parcela I-B, Microparcela 2-D, Ind. 2337, alt. 18m, DAP 48cm&nf;Árvore, ramos ferrugíneos, folhas com a face adaxial prateada com pelos ferrugíneos, corola alva, cálice ferrugíneo; Árvore, ramos ferrugíneos, folhas na face adaxial prate","BHCB025487","Dicotyledon",NA,"Sendtn.",NA,"Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,"1988",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"264","2020-12-11 11:42:06-03","UFMG","BHCB","63823","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Mota, RC da; Viana, L","541","2000","11","02","Southern America","Brasil","Mina da Samitri",NA,NA,"Árvore; borda de mata semidecídua","BHCB025488","Dicotyledon",NA,"Sendtn.",NA,"Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,"2000",NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA
"265","2020-12-11 11:42:06-03","UFMG","BHCB","102668","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Hatschbach, G; Hatschbach, M; Silva, JM","69124","1999","05","17","Southern America","Brasil","Mirante da Torre de tv, do alto do morro",NA,NA,"Árvore, 5m; pétalas alvas, anteras amarelas; Floresta atlântica do alto do morro; Árvore, 5m, pétalas, anteras amarelas; Floresta atlântica","BHCB025491","Dicotyledon",NA,"Sendtn.",NA,"Espírito Santo","Venda Nova do Imigrante","-41.1347007751465","-20.3397006988525","1000","1000",NA,"2006",NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA
"266","2020-12-11 11:42:06-03","UFMG","BHCB","143039","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Shirasuna, RT; Queiróz, RT","252","2007","08","30","Southern America","Brasil","Parelheiros, Bororé. Rodoanel, trecho sul, lote 4.",NA,NA,"Arbusto ca. 5m alt., flores brancas, perfumadas, frutos verdes.; Árvore ca. 5m alt., flores brancas, perfumadas, frutos verdes.","BHCB025496","Dicotyledon",NA,"Sendtn.",NA,"São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2010",NA,NA,"09",NA,"53584","auto",NA,NA,NA,NA,NA
"267","2020-12-11 11:42:06-03","UFMG","BHCB","143035","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Shirasuna, RT","177","2007","08","22","Southern America","Brasil","Parelheiros, Rodoanel, trecho sul, lote 4.",NA,NA,"Arbusto ca. 1m alt., flores cremes e frutos verdes com base mais escura.; Arbusto ca. 1m alt. Flores cremes e frutos verdes com base mais escura.","BHCB025493","Dicotyledon",NA,"Sendtn.",NA,"São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2010",NA,NA,"09",NA,"53584","auto",NA,NA,NA,NA,NA
"268","2020-12-11 11:42:06-03","UFMG","BHCB","153805","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Moraes, PLR de; Saka, MN; Rohwer, JG; Poli, LP","3260","2011","08","31","Southern America","Brasil","Parque Estadual Carlos Botelho, Atrás da oficina",NA,NA,"Arvoreta, ca. 3m. Frutos imaturos verde-claro, verde-escuro na base. Face abaxial das folhas argêntea. Prensado em álcool. Duplicatas: 4. Tópicos Especiais: Taxonomia de Lauraceae. Caderno de campo nº 3; Arvoreta, ca. 3 m. Frutos verd","BHCB025499","Dicotyledon",NA,"Sendtn.",NA,"São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,"2011",NA,NA,"10",NA,"27904","auto",NA,NA,NA,NA,NA
"269","2020-12-11 11:42:06-03","UFMG","BHCB","128325","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Silva, A","s.n.","2002","11","20","Southern America","Brasil","Parque estadual da Serra do Mar; Núcleo Curucutu, Mata de Encosta",NA,NA,"Árvore, 9,0m de altura; Frutos verdes",NA,"Dicotyledon",NA,"Sendtn.",NA,"São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"270","2020-12-11 11:42:06-03","UFMG","BHCB","198414","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Dias, S; Roschel, MB","s.n.","1993","11","20","Southern America","Brasil","Parque Estadual do Itacolomi, trilha para o transecto 3",NA,NA,"Arvoreta, 3,5 m.; Floresta Estacional Semidecidual","BHCB198414","Dicotyledon",NA,"Sendtn.",NA,"Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"1997",NA,NA,"11","25","44599","auto",NA,NA,NA,NA,NA
"271","2020-12-11 11:42:06-03","UFMG","BHCB","60033","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Brina, AE","s.n.","2000","12","10","Southern America","Brasil","Samarco",NA,NA,NA,"BHCB025478","Dicotyledon",NA,"Sendtn.",NA,"Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,"2010",NA,NA,"05","03","33524","auto",NA,NA,NA,NA,NA
"272","2020-12-11 11:42:06-03","UFMG","BHCB","73852","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Campos, MTVA; Arcanjo, JM","s.n","1994","03","04","Southern America","Brasil","Sera do Cipó, Rodovia MG-010, Belo Horizonte a Conceição do Mato Dentro, cerca de 400m antes da bifurcação para Morro do Pilar. Segundo capão de mata da W rodovia.",NA,NA,"Árvore do dossel com 10m alt. Folhas discolores. Corola e estigma alvos. Frutos imaturos verdes.; Interior da mata.","BHCB034844","Dicotyledon",NA,"Sendtn.",NA,"Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"BHCB034844","2014",NA,NA,"03",NA,"26557","auto",NA,NA,NA,NA,NA
"273","2021-02-11 17:21:50-03","UFPR","UPCB","80529","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Lombardi, J.A.","8561","2011","07","12",NA,"Brasil","Parque Nacional da Serra dos Órgãos, estrada da Barragem e pela Trilha Suspensa até a barragem, 951-1191m.",NA,NA,"Amostra em sílica. Mata atlântica. Árvore ca. 7m, fétida, folhas papiráceas, ocres na face abaxial, ramos novos e ramos da inflorescência ocres, cálice cinzento, corola branca, anteras amarelas..",NA,NA,NA,"Sendtn.","Giacomin, L. L.","Rio de Janeiro","Teresópolis","-42.989","-22.449",NA,NA,NA,"2011","-42.989","-22.449","09",NA,NA,NA,NA,NA,NA,NA,NA
"274","2013-06-11 10:18:00-03","MO","MOBOT","3397159","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Penas","PENAS 62","1985","8","8","South America","Brazil","Pico de [Fren.], na mata.",NA,NA,NA,NA,NA,NA,"Sendtn.","L.L. Giacomin","Rio de Janeiro","Macaé","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,NA,NA,NA,NA,"47209","auto",NA,NA,"1",NA,NA
"275","2013-06-11 10:15:00-03","MO","MOBOT","3396916","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"PENSIERO","PENSIERO 62","1935","8","8","South America","Brazil","Pico do Freue na meto.",NA,NA,NA,NA,NA,NA,"Sendtn.","L.L. Giacomin","Rio de Janeiro","Macaé","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,NA,NA,NA,NA,"47209","auto",NA,NA,"1",NA,NA
"276","2013-06-11 11:11:00-03","MO","MOBOT","100602955","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Auguste F.M. Glaziou","Glaziou 2662",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Sendtn.","L.L. Giacomin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"277","2009-07-09 17:05:00-03","MO","MOBOT","2476738","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Gert G. Hatschbach","Hatschbach 21704",NA,NA,NA,"South America","Brazil","Sin localidad",NA,NA,NA,NA,NA,NA,"Sendtn.","Mentz, L. A.","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2015-11-17 19:51:00-02","MO","MOBOT","2964940","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"R. Guedes","Guedes 2162","1988","12","16","South America","Brazil","Mun. de Nova Friburgo, Macaé de Cima, Sitio Sophronites, nascente do rio das flores.",NA,NA,NA,NA,NA,NA,"Sendtn.",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-11-10 04:40:00-03","MO","MOBOT","2965106","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"H. C. de Lima","Lima 3462","1988","10","20","South America","Brazil","Mun. de Nova Friburgo, Macaé de Cimanascente do rio das flores, sitio Sophronites.",NA,NA,NA,NA,NA,NA,"Sendtn.",NA,"Rio de Janeiro",NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2008-05-27 22:02:00-03","MO","MOBOT","2965446","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"C.M.B. Correia","Correia s.n.","1990","8","12","South America","Brazil","Nova Friburgo, Macaé de Cima, rio Macaé, Sitio Fazenda Velha.",NA,NA,NA,NA,NA,NA,"Sendtn.",NA,"Rio de Janeiro",NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2008-05-27 22:02:00-03","MO","MOBOT","2965693","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"* CORREIA","CORREIA 96","1990","8","11","South America","Brazil","Mun. de Nova Friburgo, Macaé de Cima, rio Macae de Cima rio Macae, Sitio Fazenda Velha.",NA,NA,NA,NA,NA,NA,"Sendtn.",NA,"Rio de Janeiro",NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2008-05-27 22:02:00-03","MO","MOBOT","2965834","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"* PERO","PERO 809","1989",NA,NA,"South America","Brazil","Mun. de Nova Friburgo, Macaé de Cima, sitio Sophronites, picada Pedra Bicuda, floresta tropical Umida-Mata Atlantica.",NA,NA,NA,NA,NA,NA,"Sendtn.",NA,"Rio de Janeiro",NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
