"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","day","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","previousCatalogNumber","infraspecificEpithet"
"150","2019-11-01 15:05:02-03","UnB","UB","161959","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Faria, JEQ","Faria, JEQ; Villarroel, D; Filho, JJ","973","2010","11","Southern America","Brasil","RPPN Serra do Caraça, base da trilha para o Pico do Sol",NA,"Arbusto ca. 1 m de altura, botões imaturos verdes; Campo rupestre",NA,NA,"Minas Gerais","13","-43.473889","-20.105556","1360","1360","Catas Altas","-43.473889","-20.105556",NA,NA,"2010","11",NA,NA,NA,NA,NA,NA,NA
"151","2019-11-01 15:05:02-03","UnB","UB","161967","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Faria, JEQ","Faria, JEQ; Villarroel, D; Filho, JJ","981","2010","11","Southern America","Brasil","RPPN Serra do Caraça, trilha para o Pico do Sol, na metade da trilha, próximo ao Portal",NA,"Arbusto ca. 1,2 m de altura, botões florais verde e flores senescendo (Material para DNA); Campo rupestre",NA,NA,"Minas Gerais","13","-43.462222","-20.105556","1699","1699","Catas Altas","-43.462222","-20.105556",NA,NA,"2010","11",NA,NA,NA,NA,NA,NA,NA
"152","2019-11-01 15:05:02-03","UnB","UB","171125","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Faria, JEQ","Faria, JEQ; Moreira, HJC","2069","2011","10","Southern America","Brasil","Serra do Cipó, margem da rodovia entre Conceição do Mato Dentro e o povoado de Serra do Cipó, próximo ao Alto do Palácio",NA,"Arbusto ca. 1 m de altura, botões florais e flores verdes (coletado material em sílica gel); Campo sujo de altitude",NA,NA,"Minas Gerais","20","-43.516944","-19.233056","1294","1294","Santana do Riacho","-43.516944","-19.233056",NA,NA,"2011","10",NA,NA,NA,NA,NA,NA,NA
"153","2019-11-01 15:05:02-03","UnB","UB","171131","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Faria, JEQ","Faria, JEQ; Moreira, HJC","2075","2011","10","Southern America","Brasil","Serra do Cipó, margem da rodovia entre Conceição do Mato Dentro e o povoado de Serra do Cipó, próximo ao Alto do Palácio",NA,"Arbusto ca. 1 m de altura, botões florais e flores verdes (coletado material em sílica gel); Campo sujo de altitude",NA,NA,"Minas Gerais","20","-43.516944","-19.233056","1294","1294","Santana do Riacho","-43.516944","-19.233056",NA,NA,"2011","10",NA,NA,NA,NA,NA,NA,NA
"154","2019-11-01 15:05:02-03","UnB","UB","191541","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Faria, JEQ","Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A","2417","2012","02","Southern America","Brasil","Serra do Caraça, Campo de Fora",NA,"Arbusto ca. 1 m de altura, fruto imaturo verde; Campo rupestre, entre rochas",NA,NA,"Minas Gerais","22","-43.496389","-20.12","1490","1490","Catas Altas","-43.496389","-20.12",NA,NA,"2012","02",NA,NA,NA,NA,NA,NA,NA
"155","2021-03-16 09:43:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Faria, JEQ","Faria, JEQ","10139","2019","12","Southern America","Brasil","Serra do Cipó, margem da MG-010 entre a entrada para Morro do Pilar e a estátua do Juquinha",NA,"Subarbusto ca. 0,7 m de altura, frutos imaturos verdes e maduros vináceos; Campo sujo",NA,NA,"Minas Gerais","24","-43.517222","-19.232778","1302","1302","Santana do Riacho","-43.517222","-19.232778",NA,NA,"2019","12",NA,NA,NA,NA,NA,NA,NA
"156","2020-11-11 11:05:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Proença, CEB","Proença, CEB; Faria, JEQ; Caires, CS","5328","2017","02","Southern America","Brasil","Serra do Cipó",NA,"Fotos C.E.B.P.; Arbusto densamente ramificado; botões florais com cálice verde brilhante, globo petalífero creme. Frutos negros com cálice cinza escuro por fora e cinza claro por dentro; Campo rupestre, entre rochas",NA,NA,"Minas Gerais","24","-43.517333","-19.232972","1310","1310","Santana do Riacho","-43.517333","-19.232972",NA,NA,"2017","02",NA,NA,NA,NA,NA,NA,NA
"157","2021-03-16 09:43:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Faria, JEQ","Faria, JEQ","10137","2019","12","Southern America","Brasil","Serra do Cipó, margem da MG-010 entre a entrada para Morro do Pilar e a estátua do Juquinha",NA,"Arbusto ca. 1,5 m de altura, frutos imaturos verdes e maduros vináceos; Campo sujo",NA,NA,"Minas Gerais","24","-43.517222","-19.232778","1302","1302","Santana do Riacho","-43.517222","-19.232778",NA,NA,"2019","12",NA,NA,NA,NA,NA,NA,NA
"158","2019-11-01 15:05:02-03","UnB","UB","129790","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum",NA,"Ordones, J","545","2000","12","Southern America","Brasil","Serra do Caraça",NA,"Arbustivo.; Campo",NA,NA,"Minas Gerais","14","-43.4075012207031","-20.0746994018555",NA,NA,"Catas Altas",NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-01 15:05:02-03","UnB","UB","152839","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Faria, JEQ","Chacon, RG; et al.","571","2009","11","Southern America","Brasil","Serra do Cipó, Alto Palácio, região das Vellozia gigantes.",NA,"Arbusto com cerca de 1 m de altura. Flor branca.; Cerrdao rupestre. Solo quartizítico.",NA,NA,"Minas Gerais","02","-43.4249992370605","-19.0372009277344",NA,NA,"Conceição do Mato Dentro",NA,NA,"60318","auto","2010","03",NA,NA,NA,NA,NA,NA,NA
"160","2019-12-05 14:48:38-03","UFSCar","SORO","2546","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum",NA,"Araujo, A.O.; Romão, G.O.; Vieira, S.","369","2003","01",NA,"Brasil","Estrada Ouro Branco - Ouro Preto",NA,NA,NA,NA,"Minas Gerais","12",NA,"-20.457944",NA,NA,"Ouro Preto","43°34'50,2W","20°27'28,6''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-12-05 14:48:38-03","UFSCar","SORO","2547","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum",NA,"Souza, V.C.; Romão, G.O.; Sampaio, D.; Araújo, A.O.; Elias, S.I.","28648","2002","02",NA,"Brasil","Serra do Cipó. Rodovia Conceição do Mato Dentro, km 121-123",NA,NA,NA,NA,"Minas Gerais","28","-43.7144012451172","-19.1688995361328",NA,NA,"Santana do Riacho",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-05-06 12:00:52-03","UFU","HUFU","49784","S","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Santos, M.F.","Rosa, P.O.; Santos, A.P.M.; Nakajima, J.N. & Mello, F.N.A.","895","2007","10",NA,"Brasil","Estrada para Lavras Novas",NA,"Arbusto, ca. 2 m. Cálice verde, lasumos vermelhos, cálice alvo, anteras alvas a vermelhas no fruto em formação.; Campo rupestre.","HUFU00016537",NA,"Minas Gerais","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","07",NA,NA,NA,NA,NA,NA,NA
"163","2019-05-06 12:00:52-03","UFU","HUFU","49926","S","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Rosa, P.O.","Nakajima, J.N.; Rosa, P.O.; Santos, A.P.M. & Mello, F.N.A.","4555","2007","10",NA,"Brasil","Serra do Ouro Branco",NA,"Arbusto, ca. 0,9 m. Cálice verde, corola e filetes alvos.; Campo rupestre.","HUFU00016430",NA,"Minas Gerais","16","-43.6918983459473","-20.5207996368408",NA,NA,"Ouro Branco",NA,NA,"13809","auto","2011","08",NA,NA,NA,NA,NA,NA,NA
"164","2019-05-06 12:00:52-03","UFU","HUFU","49886","S","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Rosa, P.O.","Nakajima, J.N.; Rosa, P.O.; Santos, A.P.M. & Mello, F.N.A.","4595","2007","10",NA,"Brasil","Serra do Ouro Branco, Estrada para o morro do Gabriel.",NA,"Subarbusto, ca. 1 m. Cálice verde, lacínios avermelhados, corola alva.; Campo rupestre.","HUFU00016429",NA,"Minas Gerais","16","-43.6918983459473","-20.5207996368408",NA,NA,"Ouro Branco",NA,NA,"13809","auto","2011","08",NA,NA,NA,NA,NA,NA,NA
"165","2021-02-23 13:22:55-03","MN","R-TIPOS","8961","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrtus","stictophylla","Myrtus stictophylla","Kiaersk.",NA,"Glaziou, A.F.M.","14841","1883","11",NA,"Brasil","Serra d'Ouro Branco",NA,NA,"R000008961","R000008961_001","Minas Gerais","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA,NA,NA,NA
"166","2020-08-20 20:40:22-03","UFSC","FLOR","40134","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Mattos, J.","Mattos, J.","31739","1992","11",NA,"Brasil","Parque no perímetro urbano.",NA,"arbusto, 1,8m altura, fruto imaturo","FLOR0040134",NA,"Bahia","07","-39.1018981933594","-12.6700000762939",NA,NA,"Cruz das Almas",NA,NA,"14660","auto","2006","06",NA,NA,NA,NA,NA,NA,NA
"167","2020-08-20 20:40:22-03","UFSC","FLOR","31231","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum",NA,"Mattos, J.","31761","1990","06",NA,"Brasil","Cultivada na Estação Experimental Fitotecnica de Osório Maquiné.",NA,"arbusto, Fruto Maduro,. Atualização flor 2012 de Psidium stictophyllum","FLOR0031231",NA,"Rio Grande do Sul","27","-50.2696990966797","-29.8866996765137",NA,NA,"Osório",NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-08-20 14:58:28-03","UFSC","FLOR","31177","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","stictophyllum","Psidium stictophyllum","(Kiaersk.) Mattos",NA,"Mattos, J.","31732","1992","09",NA,"Brasil","Estação Experimental de Osório.",NA,"arbusto, 1,2m altura. Ignorada.","FLOR0031177",NA,"Rio Grande do Sul","10","-50.2071990966797","-29.6749992370605",NA,NA,"Maquiné",NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2017-09-11 17:11:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Psidium","elegans","Psidium elegans angustifolium","O.Berg",NA,"Martius, C","s.n.",NA,NA,"Southern America","Brazil","in montibus Serra do Caraca et prope Mainarde?",NA,"Varieties not clear",NA,NA,"Minas Gerais",NA,"-43.4075","-20.0747",NA,NA,"Catas Altas",NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,"angustifolium"
"170","2017-09-11 17:11:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Psidium","elegans","Psidium elegans angustifolium","O.Berg",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,"Southern America","Brazil","in montibus Serra do Caraça et prope Mainarde?",NA,"Varieties not clear",NA,NA,"Minas Gerais",NA,"-43.4075","-20.0747",NA,NA,"Catas Altas",NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,"angustifolium"
"171","2017-09-11 17:11:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Psidium","elegans","Psidium elegans angustifolium","O.Berg",NA,"Claussen, P","330",NA,NA,"Southern America","Brazil","in montibus Serra do Caraca et prope Mainarde?",NA,"Varieties not clear; OXF ISOSYNTYPE WITHOUT NUMBER",NA,NA,"Minas Gerais",NA,"-43.4075","-20.0747",NA,NA,"Catas Altas",NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,"angustifolium"
"172","2017-09-11 17:11:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Psidium","elegans","Psidium elegans latifolium","O.Berg",NA,"Sellow, F","s.n.",NA,NA,"Southern America","Brazil","in montibus Serra do Caraca et prope Mainarde?",NA,"Varieties not clear",NA,NA,"Minas Gerais",NA,"-43.4075","-20.0747",NA,NA,"Catas Altas",NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,"latifolium"
"173","2017-09-11 17:11:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Psidium","elegans","Psidium elegans angustifolium","O.Berg",NA,"Martius, C","s.n.",NA,NA,"Southern America","Brazil","in montibus Serra do Caraca et prope Mainarde?",NA,"Varieties not clear",NA,NA,"Minas Gerais",NA,"-43.4075","-20.0747",NA,NA,"Catas Altas",NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,"angustifolium"
"174","2017-09-11 17:11:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Psidium","elegans","Psidium elegans angustifolium","O.Berg",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,"Southern America","Brazil","in montibus Serra do Caraça et prope Mainarde?",NA,"Varieties not clear",NA,NA,"Minas Gerais",NA,"-43.4075","-20.0747",NA,NA,"Catas Altas",NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,"angustifolium"
"175","2017-09-11 17:11:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Psidium","elegans","Psidium elegans angustifolium","O.Berg",NA,"Claussen, P","330",NA,NA,"Southern America","Brazil","in montibus Serra do Caraca et prope Mainarde?",NA,"Varieties not clear; OXF ISOSYNTYPE WITHOUT NUMBER",NA,NA,"Minas Gerais",NA,"-43.4075","-20.0747",NA,NA,"Catas Altas",NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,"angustifolium"
"176","2017-09-11 17:11:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Psidium","elegans","Psidium elegans latifolium","O.Berg",NA,"Sellow, F","s.n.",NA,NA,"Southern America","Brazil","in montibus Serra do Caraca et prope Mainarde?",NA,"Varieties not clear",NA,NA,"Minas Gerais",NA,"-43.4075","-20.0747",NA,NA,"Catas Altas",NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,"latifolium"
"177","2021-02-08 12:44:19-03","UFRGS","ICN","061188","S","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","stictophyllum","Psidium stictophyllum","(Kiaersk.) Mattos.","Sobral, M","Hensold, N; Rodrigues, MT; Menezes, NL; Kawasaki, ML","s.n.","1982","01","América do Sul","Brasil","Serra do Caraça- Trilha para Cascatinha",NA,"Arbusto de 1,30 m de altura e flores alvas.",NA,NA,"MG","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984","05",NA,NA,NA,NA,NA,NA,NA
"178","2019-11-21 10:11:00-03","IBt","SP","329817","S","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Kawasaki, ML","Vasconcellos, MF","s.n.","1997","11",NA,"Brasil","Catas Altas, Serra do Caraça, borda de mata.",NA,"Arbustivo.","SP056157","SP056157","Minas Gerais","29",NA,NA,"1300","1300","Campo de Fora",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:11:00-03","IBt","SP","333389","S","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Kawasaki, ML","Kawasaki, ML; Rapini, A","1073","1998","12",NA,"Brasil","Catas Altas, Serra do Caraça, trilha da Cascatinha.",NA,"Arbusto 0,5-1m alt., flores brancas.","SP056154","SP056154","Minas Gerais","02",NA,NA,NA,NA,"Campo de Fora",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-21 10:11:00-03","IBt","SP","347791","S","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Kawasaki, ML","Ordones, J; et al.","117","2000","04",NA,"Brasil","Catas Altas. Campo rupestre.",NA,"Arbusto, frutos maduros e doces.","SP056158","SP056158","Minas Gerais","02",NA,NA,NA,NA,"Campo de Fora",NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-21 10:11:00-03","IBt","SP","347797","S","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Kawasaki, ML","Gonçalves, APM","s.n.","2000","01",NA,"Brasil","Serra do Caraça, campo rupestre.",NA,"Arbustivo.","SP056151","SP056151","Minas Gerais","30",NA,NA,NA,NA,"Campo de Fora",NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 10:11:00-03","IBt","SP","304784","S","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Kawasaki, ML","Souza, JP; et al.","238","1995","10",NA,"Brasil","Ca. 10km da cidade em direção a Belo Horizonte. Campo rupestre.",NA,"Arbusto ca. 1,5m alt., flores róseo claras.","SP056156","SP056156","Minas Gerais","14","-43.801399230957","-20.2532997131348",NA,NA,"Itabirito",NA,NA,"20553","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 10:11:00-03","IBt","SP","327062","S","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Kawasaki, ML","Kawasaki, ML; et al.","1009","1997","05",NA,"Brasil","Serra de Ouro Branco.",NA,"Subarbusto 50cm alt., botões creme-avermelhados, frutos imaturos verde-avermelhados. Entre pedras.","SP056153","SP056153","Minas Gerais","28","-43.6918983459473","-20.5207996368408",NA,NA,"Ouro Branco",NA,NA,"13809","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:11:00-03","IBt","SP","305248","S","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Kawasaki, ML","Faria Mucci, GM; et al.","s.n.","1995","11",NA,"Brasil","Lavras Novas.",NA,"Arbusto ca. 80cm alt., flores brancas.","SP056150","SP056150","Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto",NA,NA,"44599","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 10:11:00-03","IBt","SP","162944","S","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Sobral, M","Leitão Filho, HF; et al.","9524","1978","12",NA,"Brasil","Serra do Caraça. Em campo rupestre e matas de altitude.",NA,"Arbusto até 1,5m alt., flores brancas.","SP056155","SP056155","Minas Gerais","12","-43.4152984619141","-19.959400177002",NA,NA,"Santa Bárbara",NA,NA,"33136","auto","1991","09",NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 10:11:00-03","IBt","SP","209157","S","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Kawasaki, ML","Hensold, N; et al.","CFSC7711","1981","12",NA,"Brasil","Km 122 ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro, mata ciliar, córrego 3 Pontinhas.",NA,"Subarbusto 60cm, frutos verdes.","SP056152","SP056152","Minas Gerais","05","-43.7144012451172","-19.1688995361328",NA,NA,"Santana do Riacho",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
