"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"155","2019-07-09 12:44:30-03","F","FMNH-SEEDPLANTS","V0450921F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata",NA,NA,"G. N. Morillo","2646","1972","7","13","South America","Venezuela",NA,NA,NA,NA,NA,"V0450921F","V0450921F_01",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"156","2019-07-09 12:46:36-03","F","FMNH-SEEDPLANTS","V0450922F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata",NA,NA,"V. Quipuscoa S. et al.","2022","2000","8","9","South America","Peru","Dist. Saposoa; a 1 km del camino Achamal-Zarumilla","1200",NA,NA,NA,"V0450922F","V0450922F_01",NA,"San Martín","Huallaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"157","2019-07-09 12:46:36-03","F","FMNH-SEEDPLANTS","V0450923F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata",NA,NA,"V. Quipuscoa S. & M. Vilchez T.","2652","2001","9","6","South America","Peru","Dist. Saposoa; alrededores de Luz del Oriente",NA,"1100",NA,NA,"V0450923F","V0450923F_01",NA,"San Martín","Huallaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"158","2019-07-09 12:44:29-03","F","FMNH-SEEDPLANTS","V0450924F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata",NA,NA,"J. J. Wurdack & F. W. Wright","403","1955","4","28","South America","Venezuela",NA,NA,NA,NA,NA,"V0450924F","V0450924F_01",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"159","2019-07-09 12:44:29-03","F","FMNH-SEEDPLANTS","V0450925F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata",NA,NA,"Ll. Williams","7357","1930","1","13","South America","Peru",NA,NA,NA,NA,NA,"V0450925F","V0450925F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"160","2019-07-09 12:44:23-03","F","FMNH-SEEDPLANTS","V0450926F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata",NA,NA,"C. Schunke","A60","1923","8",NA,"South America","Peru",NA,NA,NA,NA,NA,"V0450926F","V0450926F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"161","2019-07-09 12:43:41-03","F","FMNH-SEEDPLANTS","V0450928F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata",NA,NA,"C. Schunke","1153","1929","8",NA,"South America","Peru",NA,NA,NA,NA,NA,"V0450928F","V0450928F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"162","2019-07-09 12:43:41-03","F","FMNH-SEEDPLANTS","V0450929F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata",NA,NA,"C. Schunke","1208","1930","7",NA,"South America","Peru",NA,NA,NA,NA,NA,"V0450929F","V0450929F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"163","2019-07-09 12:42:17-03","F","FMNH-SEEDPLANTS","V0450930F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata",NA,NA,"P. Dusén","8898","1909","9","19","South America","Brazil",NA,NA,NA,NA,NA,"V0450930F","V0450930F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"164","2019-07-09 12:42:17-03","F","FMNH-SEEDPLANTS","V0450931F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata",NA,NA,"C. Gaudichaud","20379","1833",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0450931F","V0450931F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"165","2019-07-09 12:44:29-03","F","FMNH-SEEDPLANTS","V0450932F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata",NA,NA,"P. Dusén","14441","1914","1","22","South America","Brazil",NA,NA,NA,NA,NA,"V0450932F","V0450932F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"166","2019-07-09 12:42:42-03","F","FMNH-SEEDPLANTS","V0450934F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata",NA,NA,"H. E. Stork & O. B. Horton","9498","1938","10","25","South America","Peru",NA,NA,NA,NA,NA,"V0450934F","V0450934F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"167","2020-02-18 11:48:33-03","F","FMNH-SEEDPLANTS","V0459775F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata",NA,NA,"R. B. Foster","5754","1980","11","14","South America","Peru",NA,NA,NA,NA,NA,"V0459775F","V0459775F_01","RRC ID Flag","Madre de Dios",NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"5754",NA
"168","2019-01-25 15:43:47-02","IAC","IAC","29865","S","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"L.C. Bernacci; P.R.P. Andrade; R. Belinelo; S.M.P. Falivene & A.M.C. Silva","1122","1995","01","11",NA,"Brasil","Rodovia Pariquera-Açu a Cananéia",NA,NA,NA,NA,NA,NA,"E. Borba","São Paulo",NA,NA,NA,"1999","03","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-01-25 15:43:47-02","IAC","IAC","4042","S","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"I. Ramos & A.S. Costa (1)","s/nº","1938","02","25",NA,"Brasil","Estação Experimental de Ubatuba",NA,NA,NA,NA,NA,NA,"A.C. Brade","São Paulo","Ubatuba","-45.0711","-23.4339","1940","01","19","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA
"170","2020-07-23 12:17:32-03","CEPLAC","CEPEC","98909","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata",NA,NA,"L. J. Alves","316","2001","12","18",NA,"Brasil","Litoral Sul. Assentamento Mirante.",NA,NA,NA,NA,NA,NA,"T. E. C. Meneguzzo","Bahia","IGRAPIÚNA","-39.349722","-13.905556",NA,NA,NA,"39W20'59","13S54'20",NA,NA,NA,NA,"30/12/2014",NA,NA
"171","2020-07-23 12:17:32-03","CEPLAC","CEPEC","4962","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata",NA,NA,"J. A. de Jesus","250","1968","11","28",NA,"Brasil","Saída Camacan/Itaimbé.",NA,NA,NA,NA,NA,NA,"F. de Barros","Bahia","CAMACAN","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,NA,"22686","auto",NA,NA,"27/01/1980",NA,NA
"172","2020-07-23 12:17:32-03","CEPLAC","CEPEC","3599","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata",NA,NA,"S. G. da Vinha","184","1968","04","12",NA,"Brasil","CEPLAC. Area do CEPEC.",NA,NA,NA,NA,NA,NA,"F. de Barros","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"61245","auto",NA,NA,"27/01/1980",NA,NA
"173","2020-07-23 12:17:32-03","CEPLAC","CEPEC","63311","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata",NA,NA,"L. A. Mattos-Silva","3067","1995","01","14",NA,"Brasil","Faz. Attalea, na Zona do Choro, distrito de Castelo Novo.",NA,NA,NA,NA,NA,NA,"C. van den Berg","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"61245","auto",NA,NA,"29/07/2003",NA,NA
"174","2020-11-04 17:30:12-03","UEM","HUEM","30109","S","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Milaneze-Gutierre, MA","732","2016","05","23",NA,"Brasil","UHE Mauá",NA,NA,NA,"Epífita","HUEM000011469","HUEM000011469",NA,"Paraná","Telêmaco Borba","-50.707222","-24.061944",NA,NA,NA,"-50.707222","-24.061944",NA,NA,NA,NA,NA,NA,NA
"175","2020-11-12 16:58:10-03","UEL","FUEL","1500","PreservedSpecimen","Plantae","Tracheophyta","Asparagales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Dias, RM","s.n.","1985","09","27",NA,"Brasil","Parque Municipal Arthur Thomas",NA,NA,NA,NA,NA,NA,"Mancinelli, WS","Paraná","Londrina","-51.1627998352051","-23.3103008270264","2009","10","07",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"176","2020-11-12 16:58:10-03","UEL","FUEL","29179","PreservedSpecimen","Plantae","Tracheophyta","Asparagales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Saridakis, DP","s.n.","1995","04","10",NA,"Brasil","Quintal Sr° João  Gaúcho bairro da Serra",NA,NA,NA,NA,NA,NA,"Mancinelli, WS","São Paulo","Iporanga","-48.5900001525879","-24.5799999237061","2009","07",NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA
"177","2020-08-20 20:37:57-03","UFSC","FLOR","1010","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Reitz, R.; Klein, R.M.","10275","1960","10","21",NA,"Brasil","Morro do Baú.","100","100",NA,"epífito, flor amarelada","FLOR0001010",NA,"Pabst, G.","Santa Catarina","Ilhota","-48.8272018432617","-26.8997001647949","1963",NA,NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA
"178","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Purdie, W","s.n.",NA,NA,NA,NA,"?","ad Sta. Martha",NA,NA,NA,NA,NA,"P03P6N0042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Humboldt, FWHA","s.n.",NA,NA,NA,NA,"?","in Columbia",NA,NA,NA,NA,NA,"P03P6N0042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Schwacke, CAW","4994?",NA,NA,NA,"Southern America","Brazil","in arboribus ad Blumenau",NA,NA,NA,NA,NA,"P03P6N0042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Wawra, H","s.n.",NA,NA,NA,"Southern America","Brazil","ad flum. Ilheos",NA,NA,NA,NA,NA,"P03P6N0042",NA,"Bahia","Ilhéus","-39.0494","-14.7889",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA
"182","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Engel, F","s.n.",NA,NA,NA,"Southern America","Colombia","in Columbia",NA,NA,NA,NA,NA,"P03P6N0042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Crueger, H","s.n.",NA,NA,NA,NA,"Trinidad and Tobago","in ins. Trinitatis",NA,NA,NA,NA,NA,"P03P6N0042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Oersted, AS","s.n.",NA,NA,NA,"Southern America","Costa Rica","in Costa-Rica prope Cartago",NA,NA,NA,NA,NA,"P03P6N0042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Lehmann, FC","820?",NA,NA,NA,"Southern America","Colombia","in prov. Cauca alt. 500 ad 1200m",NA,NA,NA,NA,NA,"P03P6N0042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Crueger, H","s.n.",NA,NA,NA,NA,"Trinidad and Tobago","in ins. Trinitatis",NA,NA,NA,NA,NA,"P03P6N0042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Lehmann, FC","820",NA,NA,NA,"Southern America","Colombia","in prov. Cauca alt. 500 ad 1200m",NA,NA,NA,NA,NA,"P03P6N0042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Fendler, A","1389",NA,NA,NA,"Southern America","Venezuela","in Venezuela prov. Caracas prope coloniam Tovar",NA,NA,NA,NA,NA,"P03P6N0042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Bradford, E","s.n.",NA,NA,NA,NA,"Trinidad and Tobago","in ins. Trinitatis",NA,NA,NA,"Floret Auguto - Novembri",NA,"P03P6N0042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Humboldt, FWHA","s.n.",NA,NA,NA,NA,"?","in Columbia",NA,NA,NA,NA,NA,"P03P6N0042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Purdie, W","s.n.",NA,NA,NA,NA,"?","ad Sta. Martha",NA,NA,NA,NA,NA,"P03P6N0042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Kuntze, O","s.n.",NA,NA,NA,"Southern America","Bolivia","Etiam in Bolivia ad Rio Juntas altit. 500m",NA,NA,NA,NA,NA,"P03P6N0042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Kuntze, O","s.n.",NA,NA,NA,"Southern America","Bolivia","Etiam in Bolivia ad Rio Juntas altit. 500m",NA,NA,NA,NA,NA,"P03P6N0042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Glaziou, AFM","5493?",NA,NA,NA,"Southern America","Brazil","in prov. Rio de Janeiro",NA,NA,NA,NA,NA,"P03P6N0042",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Comm. Geogr.Geol. S. Paulo","2772?",NA,NA,NA,"Southern America","Brazil","ad Jurú Mirim",NA,NA,NA,NA,NA,"P03P6N0042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Müller, FJ","348",NA,NA,NA,"Southern America","Brazil","in prov. S. Catharina",NA,NA,NA,NA,NA,"P03P6N0042",NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Müller, F","s.n.",NA,NA,NA,"Southern America","Brazil","ad Tubarão",NA,NA,NA,NA,NA,"P03P6N0042",NA,"Santa Catarina","Tubarão","-49.01","-28.47",NA,NA,NA,"-49.01","-28.47",NA,NA,NA,NA,NA,NA,NA
"198","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Müller, FJ","s.n.",NA,NA,NA,"Southern America","Brazil","ad Tubarão",NA,NA,NA,NA,NA,"P03P6N0042",NA,"Santa Catarina","Tubarão","-49.01","-28.47",NA,NA,NA,"-49.01","-28.47",NA,NA,NA,NA,NA,NA,NA
"199","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Gaudichaud Beaupré, C","375?",NA,NA,NA,"Southern America","Brazil","in prov. Rio de Janeiro",NA,NA,NA,NA,NA,"P03P6N0042",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Glaziou, AFM","5493",NA,NA,NA,"Southern America","Brazil","in prov. Rio de Janeiro",NA,NA,NA,NA,NA,"P03P6N0042",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Gaudichaud Beaupré, C","379",NA,NA,NA,"Southern America","Brazil","in prov. Rio de Janeiro",NA,NA,NA,NA,NA,"P03P6N0042",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Müller, F","348?",NA,NA,NA,"Southern America","Brazil","in prov. S. Catharina",NA,NA,NA,NA,NA,"P03P6N0042",NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Gaudichaud Beaupré, C","379?",NA,NA,NA,"Southern America","Brazil","in prov. Rio de Janeiro",NA,NA,NA,NA,NA,"P03P6N0042",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Maly, FP","220?",NA,NA,NA,"Southern America","Brazil","ad flum. Ilheos",NA,NA,NA,NA,NA,"P03P6N0042",NA,"Bahia","Ilhéus","-39.0494","-14.7889",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA
"205","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Shwacke","9399?",NA,NA,NA,"Southern America","Brazil","in prov. Minas Geraes supra arbores inter Ouro Preto et Marianna",NA,NA,NA,NA,NA,"P03P6N0042",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Sena, JC da C","s.n.",NA,NA,NA,"Southern America","Brazil","in prov. Minas Geraes supra arbores inter Ouro Preto et Marianna",NA,NA,NA,NA,NA,"P03P6N0042",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Shwacke","9379",NA,NA,NA,"Southern America","Brazil","in prov. Minas Geraes supra arbores inter Ouro Preto et Marianna",NA,NA,NA,NA,NA,"P03P6N0042",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Shwacke","9399",NA,NA,NA,"Southern America","Brazil","in prov. Minas Geraes supra arbores inter Ouro Preto et Marianna",NA,NA,NA,NA,NA,"P03P6N0042",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Blanchet, JS","6001",NA,NA,NA,"Southern America","Brazil","Habitat in sylvis supra arbores prov. Bahia",NA,NA,NA,NA,NA,"P03P6N0042",NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Blanchet, JS","6001?",NA,NA,NA,"Southern America","Brazil","Habitat in sylvis supra arbores prov. Bahia",NA,NA,NA,NA,NA,"P03P6N0042",NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Sena, JC da C","s.n.",NA,NA,NA,"Southern America","Brazil","in prov. Minas Geraes supra arbores inter Ouro Preto et Marianna",NA,NA,NA,NA,NA,"P03P6N0042",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Burchell, WJ","3144","1826","09","24","Southern America","Brazil","IBB/Cubatão, SP, swampy level ground westward of Santos towards Cubatão",NA,NA,NA,NA,NA,"P03P6N0042",NA,"São Paulo","Cubatão","-46.416667","-23.883333",NA,NA,NA,"-46.416667","-23.883333",NA,NA,NA,NA,NA,NA,NA
"213","2017-09-11 17:12:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Comm. Geogr.Geol. S. Paulo","2772",NA,NA,NA,"Southern America","Brazil","ad Jurú Mirim",NA,NA,NA,NA,NA,"P03P6N0042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
