"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","minimumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"44","2021-03-15 16:37:00-03","NY","NYBG","1652997","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","B. Hoffman","1214","1992","03","06","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1191248' target='other'> <mi>dwc_moreinfo</mi></a>","NY01652997","Magnoliophyta","Myrtales","Benth.","J. J. Wurdack","Upper Takutu-Upper Essequibo","S Pakaraima Mts, 2 km SW of Tipuru Village near Tipuru River","275","NY01652997_01","-59.58333333","4.183333333","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-09-30 18:35:00-03","NY","NYBG","02210529","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","N. A. Rosa","3314","1979","09","06","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2504486' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210529","Magnoliophyta","Myrtales",NA,NA,NA,"Sta. Elena, Mata Cutia",NA,"NY02210529_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00924845","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","E. Y. Dawson","14230","1956","05","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=992661' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924845","Magnoliophyta","Myrtales","Benth.","J. J. Wurdack","Goiás","Chapada dos Veadeiros, 20 km N of São João da Aliança.",NA,"NY00924845_01","-47.5","-14.5",NA,"São João d'Aliança",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00748913","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","H. S. Irwin","25090","1970","01","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=886021' target='other'> <mi>dwc_moreinfo</mi></a>","NY00748913","Magnoliophyta","Myrtales","Benth.","J. J. Wurdack","Goiás","Contraforte Central, ca. 24 km N.E. of Catalão","875","NY00748913_01","-47.78961","-18.01337","875","Catalão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","3358628","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","L. J. Gillespie","2555","1989","10","29","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3688603' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358628","Magnoliophyta","Myrtales","Benth.",NA,"East Berbice-Corentyne","Digitima Savanna; Canje river ± 10 km S of Mora, 185 km from mouth of Canje.","10",NA,"-57.67","5.55","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-27 03:08:00-03","NY","NYBG","1652993","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","H. D. Clarke","1584","1996","04","05","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1190681' target='other'> <mi>dwc_moreinfo</mi></a>","NY01652993","Magnoliophyta","Myrtales",NA,"F. Almeda; D. S. Penneys","Potaro-Siparuni","Iwokrama Rainforest Reserve; Surama","70","NY01652993_01","-59.06666667","4.15","70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00924858","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","W. R. Anderson","7292","1973","03","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=992702' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924858","Magnoliophyta","Myrtales","Benth.","J. J. Wurdack","Goiás","Chapada dos Veadeiros, 11 km by road E of Cavalcante","1000",NA,"-47.37","-13.8","1000","Teresina de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00924861","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","H. S. Irwin","31785","1971","03","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=992708' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924861","Magnoliophyta","Myrtales","Benth.","J. J. Wurdack","Goiás","Serra Geral do Paraná, ca. 3 km S.of São João de Aliança, near Riacho","850","NY00924861_01","-47.5333","-14.72711","850","São João d'Aliança",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00924864","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","W. W. Thomas","5820","1988","02","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=992714' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924864","Magnoliophyta","Myrtales","Benth.","J. J. Wurdack","Minas Gerais","20 km N of Paracatu on road to Unaí (MG 188).",NA,"NY00924864_01","-46.87","-17.03",NA,"Paracatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","3358626","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Forestry Department of British Guiana","G557Record No. 7572","1952","11","07","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3688601' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358626","Magnoliophyta","Myrtales","Benth.",NA,NA,"Britiah Guiana; Large savannah;","305",NA,NA,NA,"305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","3358640","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","L. W. Williams","11757a","1939","04","12","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3688615' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358640","Magnoliophyta","Myrtales","Benth.",NA,"Bolivar","A lo largo de camino en selva baja abiarta de Guayapo, Bajo Caura","100",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","3358627","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","A. Smith","2426","1937","11","09","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3688602' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358627","Magnoliophyta","Myrtales","Benth.",NA,"Upper Takutu-Upper Essequibo","Basin of Rupununi River: Isherton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01318425","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","M. K. Caddah","332","2009","03","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1306179' target='other'> <mi>dwc_moreinfo</mi></a>","NY01318425","Magnoliophyta","Myrtales","Benth.","M. K. Caddah","Minas Gerais","Parque Nacional da Serra da Canastra, estrada para portaria 1",NA,"NY01318425_01","-46.3656","-20.2456",NA,"São Roque de Minas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00924852","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","H. S. Irwin","18943","1968","01","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=992688' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924852","Magnoliophyta","Myrtales","Benth.","J. J. Wurdack","Goiás","75 km N. of Corumbá de Goiás on road to Niquelândia, valley of Rio Maranhão. Serra dos Pirineus.","700","NY00924852_01","-48.63","-15.35","700","Cocalzinho de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00748937","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","E. P. Heringer","15997","1976","09","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=886018' target='other'> <mi>dwc_moreinfo</mi></a>","NY00748937","Magnoliophyta","Myrtales","Benth.","J. J. Wurdack","Minas Gerais","Parque Estadual do Rio Doce",NA,"NY00748937_01","-42.7767","-19.8431",NA,"Dionísio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00924839","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","J. H. Kirkbride Jr.","4504","1981","10","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=992583' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924839","Magnoliophyta","Myrtales","Benth.","J. J. Wurdack","Distrito Federal","Perto de DF 2.","840","NY00924839_01","-47.9","-15.6","840","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00924862","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","J. H. Kirkbride Jr.","4358","1981","08","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=992710' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924862","Magnoliophyta","Myrtales","Benth.","J. J. Wurdack","Distrito Federal","Córrego Palmeiras.","880","NY00924862_01","-47.65","-16.03","880","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00924847","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","L. O. Williams","7484","1945","09","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=992669' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924847","Magnoliophyta","Myrtales","Benth.",NA,"Minas Gerais","Morro das Pedras.","1000","NY00924847_01","-43.9378","-19.9208","1000","Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00924850","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","H. S. Irwin","24572","1969","03","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=992679' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924850","Magnoliophyta","Myrtales","Benth.","J. J. Wurdack","Goiás","Chapada dos Veadeiros, ca. 41 km north of Alto Paraíso de Goiás (formerly Veadeiros).","1000","NY00924850_01","-47.5167","-13.74613","1000","Cavalcante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00924849","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","H. S. Irwin","23254","1969","02","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=992676' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924849","Magnoliophyta","Myrtales","Benth.","J. J. Wurdack","Minas Gerais","Serra do Espinhaço, ca. 50 km N.E. of Francisco Sá, on road to Salinas","1000","NY00924849_01","-43.11745","-16.32455","1000","Grão Mogol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00924840","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","H. S. Irwin","25936","1970","02","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=992606' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924840","Magnoliophyta","Myrtales","Benth.","J. J. Wurdack","Minas Gerais","Serra da Anta, summit of chapada, ca. 2 km N. of Paracatú","700","NY00924840_01","-46.8727","-17.22555","700","Paracatú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","3358632","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","A. R. A. Görts-van Rijn","327","1992","11","19","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3688607' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358632","Magnoliophyta","Myrtales","Benth.",NA,"Upper Takutu-Upper Essequibo","Kapo, near Karanambo, N Rupununi savanna","100",NA,"-59.32","4.07","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","3358634","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","L. Dannouse","s.n.","1901","02","02","South America","Trinidad and Tobago","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3688609' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358634","Magnoliophyta","Myrtales","Benth.",NA,"Diego Martin","Maraval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00987736","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","J. J. Strudwick","4354","1981","08","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1273716' target='other'> <mi>dwc_moreinfo</mi></a>","NY00987736","Magnoliophyta","Myrtales","Benth.","J. J. Wurdack","Pará","Sete Varas airstrip on Rio Curua",NA,"NY00987736_01","-55.1657197","-0.2209974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","3358639","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","J. A. Steyermark","88710","1961","01","23","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3688614' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358639","Magnoliophyta","Myrtales","Benth.",NA,"Bolivar","E. of Miamo. between Hato de Nuria and camp","400",NA,NA,NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1652988","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","L. J. Gillespie","2501","1989","10","29","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1189959' target='other'> <mi>dwc_moreinfo</mi></a>","NY01652988","Magnoliophyta","Myrtales","Benth.","J. J. Wurdack","East Berbice-Corentyne","Digitima Savanna, Canje River ±20 km S of Mora, 185 km from mouth of Canje","10","NY01652988_01","-57.66666667","5.55","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00924841","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","H. S. Irwin","25073","1970","01","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=992609' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924841","Magnoliophyta","Myrtales","Benth.","J. J. Wurdack","Goiás","Contraforte Central, ca. 24 km N.E. of Catalão","875","NY00924841_01","-47.78961","-18.01337","875","Catalão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-09-30 10:10:00-03","NY","NYBG","01796302","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","J. L. Fernández Alonso","7654","1987","09","23","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2015004' target='other'> <mi>dwc_moreinfo</mi></a>","NY01796302","Magnoliophyta","Myrtales",NA,"J. Meirelles","Meta","Estación La Curía del Parque Nac. Nat. Sierra de la Macarena. Cerro El Tablazo, sabanas circundantes y vertientes del rio Guejar.","480","NY01796302_01",NA,NA,"650","San Juan de Arama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1652989","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","L. J. Gillespie","3014","1990","01","17","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1189981' target='other'> <mi>dwc_moreinfo</mi></a>","NY01652989","Magnoliophyta","Myrtales","Benth.","J. J. Wurdack","Upper Demerara-Berbice","About 27 km from Ituni along Ituni - Kwakwani road","30","NY01652989_01","-58.11666667","5.366666667","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","3358644","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","K. D. Phelps","448","1948","01","15","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3688620' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358644","Magnoliophyta","Myrtales","Benth.",NA,NA,"Cumbre, by a waterfall","1200",NA,NA,NA,"1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","3358643","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","L. Williams","11733","1939","04","11","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3688619' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358643","Magnoliophyta","Myrtales","Benth.",NA,"Bolivar","Guayapo, Bajo Caura","100",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","1652984","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","G. Davidse","19064","1981","11","19","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1188828' target='other'> <mi>dwc_moreinfo</mi></a>","NY01652984","Magnoliophyta","Myrtales","Benth.","J. J. Wurdack","Sucre","8 km directly S of Santa Fe by road.","230","NY01652984_01","-64.4","10.27",NA,"Sucre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00924855","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","H. S. Irwin","34695","1972","01","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=992697' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924855","Magnoliophyta","Myrtales","Benth.","J. J. Wurdack","Goiás","ca. 14 km S. of Niquelândia","1000","NY00924855_01","-48.45","-14.57653","1000","Niquelândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00925917","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","A. F. M. Glaziou","21386","1895","09","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998511' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925917","Magnoliophyta","Myrtales","Benth.",NA,"Goiás","Ponos do Córrego do Cachorro.",NA,"NY00925917_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","3358625","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Forest Department of British Guiana","s.n.","1948","12","01","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3688600' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358625","Magnoliophyta","Myrtales","Benth.",NA,"Upper Takutu-Upper Essequibo","Iramaipang",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00924863","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","J. H. Kirkbride Jr.","4910","1982","11","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=992712' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924863","Magnoliophyta","Myrtales","Benth.","J. J. Wurdack","Distrito Federal","Perto de DF-02 e Ribeirão do Buraco.","920","NY00924863_01","-47.9","-15.6","920","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","03358624","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","M. J. Jansen-Jacobs","3225","1994","01","18","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3688596' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358624","Magnoliophyta","Myrtales","Benth.",NA,"Upper Takutu-Upper Essequibo","Rupununi District, N of Shea, Camp 1. Savanna","190",NA,"-59.15","2.95","190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2016-09-27 02:26:00-03","NY","NYBG","1652992","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","P. A. Mutchnick","902","1995","02","26","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1190152' target='other'> <mi>dwc_moreinfo</mi></a>","NY01652992","Magnoliophyta","Myrtales",NA,"T. H. Hollowell","Potaro-Siparuni","Iwokrama Reserve. Iwokrama Mountains, Surama savanna","65","NY01652992_01","-59.03333333","4.15","65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
