"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","infraspecificEpithet","relationshipType","relatedCatalogItem","fieldNumber","previousCatalogNumber","typeStatus"
"143","2019-07-09 12:44:18-03","F","FMNH-SEEDPLANTS","V0435648F","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae",NA,"RRC ID Flag",NA,NA,NA,"I. Fernandes","581","1989","5","10","Brazil","Rio Grande do Sul",NA,NA,"-54","-30",NA,NA,NA,NA,NA,"V0435648F","V0435648F_01 V0435648F_02","Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,"581",NA,NA
"144","2019-07-09 12:43:17-03","F","FMNH-SEEDPLANTS","V0435649F","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae",NA,"RRC ID Flag",NA,NA,NA,"P. Dusén","15749","1914","10","21","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"500",NA,NA,"V0435649F","V0435649F_01 V0435649F_02","Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,"15749",NA,NA
"145","2019-07-09 12:44:18-03","F","FMNH-SEEDPLANTS","V0435650F","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae",NA,NA,NA,NA,NA,"P. Dusén","6980","1908","11","2","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0435650F","V0435650F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"146","2015-02-26 09:30:03-03","NHMLondon","NHM-LONDON-BOT","BM000533424","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","Rchb.f.",NA,NA,NA,NA,"George Gardner; b.1812; d.1849; Gardner","127","1836","01","01","Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4650687",NA
"147","2020-11-12 16:58:07-03","UEL","FUEL","20188","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae",NA,"Engels, ME","2009","10","01","Saridakis, DP","s.n.",NA,NA,NA,"Brasil","Paraná","Piraí do Sul",NA,"-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asparagales",NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA
"148","2020-08-20 14:54:43-03","UFSC","FLOR","38475","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.",NA,NA,NA,NA,"Matos, J.Z. de","7","2005","01","01","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Cascata do Tatu, Trilha da Cascata, área do Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,NA,"FLOR0038475",NA,NA,"Asparagales",NA,NA,"22435","auto",NA,NA,NA,NA,NA,NA,NA
"149","2020-08-20 14:54:43-03","UFSC","FLOR","2469","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","9181","1970","10","26","Brasil","Santa Catarina","São João Batista","Limeira -Tigipió.","-48.8493995666504","-27.2761001586914",NA,NA,NA,NA,"flor pet. branco-roseadas; labelo estriado de roxo. floresceu em cultivo.","FLOR0002469",NA,NA,"Asparagales",NA,NA,"19004","auto",NA,NA,NA,NA,NA,NA,NA
"150","2017-09-11 17:11:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Bifrenaria","aurea","Bifrenaria aurea","Barb.Rodr.",NA,NA,NA,NA,"Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat supra arbores in prov. Rio de Janeiro ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0096",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2017-09-11 17:11:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Bifrenaria","aurea","Bifrenaria aurea","Barb.Rodr.",NA,NA,NA,NA,"Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat supra arbores in prov. Rio de Janeiro ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0096",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2017-09-11 17:11:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.",NA,NA,NA,NA,"Harrison, W","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2017-09-11 17:11:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.",NA,NA,NA,NA,"Gardner, G","127?",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in rupibus umbrosis humidisque ad Serra dos Orgãos prope Praha Vermelha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2017-09-11 17:11:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.",NA,NA,NA,NA,"Gardner, G","127",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in rupibus umbrosis humidisque ad Serra dos Orgãos prope Praha Vermelha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2017-09-11 17:11:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.",NA,NA,NA,NA,"Harrison, W","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2017-09-11 17:11:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.",NA,NA,NA,NA,"Regnell, AF","1140?",NA,NA,NA,"Brazil","Minas Gerais","Caldas","in prov. Minas Geraes ad Caldas","-46.3861","-21.9236",NA,NA,NA,NA,"Floret Aprili - Augusto",NA,NA,NA,NA,"Southern America",NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA
"157","2017-09-11 17:11:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.",NA,NA,NA,NA,"Regnell, AF","1140",NA,NA,NA,"Brazil","Minas Gerais","Caldas","in prov. Minas Geraes ad Caldas","-46.3861","-21.9236",NA,NA,NA,NA,"Floret Aprili - Augusto",NA,NA,NA,NA,"Southern America",NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA
"158","2021-02-08 12:52:10-03","UFRGS","ICN","086833","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb. f.","Fernandes, I",NA,NA,NA,"Fernandes, I","267","1986","11","14","Brasil","RS","Montenegro","Morro do Cabrito","-51.4611015319824","-29.6886005401611",NA,NA,"255","255","Espécie ameaçada de extinção (Em perigo).; flores rosa.; Sobre rocha, em paredão sul.","ICN00039245",NA,"Monocotyledon",NA,"América do Sul",NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA
"159","2021-02-08 12:52:10-03","UFRGS","ICN","086834","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb. f.","Fernandes, I",NA,NA,NA,"Fernandes, I","195","1986","10","08","Brasil","RS","Montenegro","Morro do Cabrito","-51.4611015319824","-29.6886005401611",NA,NA,"255","255","Espécie ameaçada de extinção (Em perigo).; flor rosa.; Em paredão, exposição sul, sol moderado.","ICN00039244",NA,"Monocotyledon",NA,"América do Sul",NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA
"160","2021-02-08 12:52:10-03","UFRGS","ICN","048441","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb. f.","Waechter",NA,NA,NA,"Waechter, JL","1734","1980","10","18","Brasil","RS","Torres","Lageadinho","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Epifítica; flores intensamente aromáticas, brancas com labelo purpúreo.; em interior de mata pluvial, sobre pindavuna (Duguetia lanceolata) a ca. 5m de altura.","ICN00039246",NA,"Monocotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"161","2021-03-03 22:00:02-03","FLAS","FLAS","178422","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.",NA,NA,NA,NA,"Mark Whitten","93157",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Label footing:] Voucher for NSF grant Chemosystematics and Pollination Biology of Gongora",NA,NA,NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-03 22:00:02-03","FLAS","FLAS","195952","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.",NA,NA,NA,NA,"John T. Atwood","5612",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Label note:] SEL living accession 1980-0334A. DNA voucher N244. --[Label footing:] Voucher for Molecular Systematics of Maxillarieae.",NA,NA,NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-21 10:12:52-03","IBt","SP","195672","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Catharino, ELM","1988","03","01","Custodio Filho, A","1851","1983","11","14","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-21 10:12:52-03","IBt","SP","29423","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Handro, O","1975","05",NA,"Regnell, AF","III-1140","1869","10","14","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SP011814","SP011814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-21 10:12:52-03","IBt","SP","406588","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Rodrigues, VT",NA,NA,NA,"Rodrigues, VT; Vinhos, F","107","2007","10","20","Brasil","São Paulo","Mogi das Cruzes","Serra do Itapeti, Parque Natural Municipal Afonso de Mello-Chiquinho Veríssimo","-46.180019","-23.475014","-46.180019","-23.475014","1048","1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-21 10:12:52-03","IBt","SP","491845","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Barboza, E","2016","11","22","Silva, JM; Bayeri, I; Noguchi, G","9536","2016","10","28","Brasil","Paraná","Castro","PCH Rio Iapó. Fazenda do Pulo","-50.142222","-24.716111","-50.142222","-24.716111","975","975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-21 10:12:52-03","IBt","SP","8143","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Koehler, S","2002","05",NA,"Gehrt, A","s.n.","1921","12","30","Brasil","Minas Gerais",NA,"Serra da Piedade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-21 10:12:52-03","IBt","SP","8144","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Koehler, S","2002","05",NA,"Gehrt, A","s.n.","1922","08","09","Brasil","Minas Gerais",NA,"Serra da Piedade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-11-05 09:52:28-03","IBt","SP","46154","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae grandiflora","(Paxton) Cogn.","Hoehne, FC",NA,NA,NA,"Seidel, L","s.n.","1941","12","10","Brasil",NA,NA,"Cultivada, em Curupá, Santa Catarina. Procedência ignorada",NA,NA,NA,NA,NA,NA,NA,"SP011815","SP011815",NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA
"170","2019-11-21 10:12:52-03","IBt","SP","346490","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Barros, F","2000","08","10","Santos, EP; Cândido, LC; Hassegawa, M; et al.","605","1998","11","13","Brasil","Paraná","Guaratuba","Morro dos Perdidos, Serra de Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"1280","1280",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"171","2019-11-21 10:12:52-03","IBt","SP","28770","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Koehler, S","2002","05",NA,"Spannagel, C","306","1931","10",NA,"Brasil","Rio de Janeiro","Petrópolis","Meio da Serra para Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-21 10:12:52-03","IBt","SP","168436","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Koehler, S","2002","05",NA,"Targa, HJ; Bicalho, HD","s.n.","1962","07","23","Brasil","Santa Catarina","Orleans","Sitio Rio Novo, do sr. Waldemar Mattos","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA,NA,NA
"173","2019-11-21 10:12:52-03","IBt","SP","29426","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Koehler, S","2002","06",NA,"Duarte, A","216","1910","10",NA,"Brasil","São Paulo","Atibaia",NA,"-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA
"174","2019-11-21 10:12:52-03","IBt","SP","194701","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Catharino, ELM","1987","08","07","Custodio Filho, A","1731","1983","10","26","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-46.0299987792969","-23.5699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19656","auto",NA,NA,NA,NA,NA,NA,NA
"175","2019-11-21 10:12:52-03","IBt","SP","382538","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.",NA,NA,NA,NA,"Romanini, RP","239",NA,NA,NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Cultivada no Instituto de Botânica sob nº 16111, fl. 11-XI-2005","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"176","2019-11-21 10:12:52-03","IBt","SP","205361","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Romanini, RP","2006",NA,NA,"Kirizawa, M","1519","1985","10","30","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Restinga arbórea do Pereirinha","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"177","2019-11-21 10:12:52-03","IBt","SP","276454","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Koehler, S","2002","05",NA,"Martuscelli, P","87","1984","11","18","Brasil","São Paulo","Miracatu","Sítio Irapuã, km 345,5, Br 116","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43974","auto",NA,NA,NA,NA,NA,NA,NA
"178","2019-11-21 10:12:52-03","IBt","SP","182853","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Koehler, S","2002","05",NA,"Custodio Filho, A","712","1981","12","08","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Casa Grande","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:12:52-03","IBt","SP","5770","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae minor","Hoehne","Hoehne, FC","1950",NA,NA,"Gehrt, A","s.n.","1921","10","05","Brasil","São Paulo","Santo André","Alto da Serra, Estação Biológica","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Flor rosea com labelo riscado de vermelho e calo amarelo","SP001940","SP001940",NA,NA,NA,NA,"27258","auto",NA,"minor",NA,NA,NA,NA,"Holotype"
"180","2019-11-21 10:12:52-03","IBt","SP","26509","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.",NA,NA,NA,NA,"Edwall, G","CGG6045","1898","11",NA,"Brasil","São Paulo","Santo André","Alto da Serra, mata virgem.","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SP009561","SP009561",NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"181","2019-11-21 10:12:52-03","IBt","SP","2510","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae minor","Hoehne","Hoehne, FC","1950",NA,NA,"Hoehne, FC","s.n.","1918","10","18","Brasil","São Paulo","São Paulo","Butantan","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Flor pequena","SP001941","SP001941",NA,NA,NA,NA,"53584","auto",NA,"minor",NA,NA,NA,NA,"Paratype"
"182","2020-11-05 09:52:28-03","IBt","SP","593","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae grandiflora","(Paxton) Cogn.","Hoehne, FC",NA,NA,NA,"Hoehne, FC","s.n.","1917","09","29","Brasil","São Paulo","São Paulo","Cultivada no Horto de Butantã","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP011816","SP011816",NA,NA,NA,NA,"53584","auto",NA,"grandiflora",NA,NA,NA,NA,NA
"183","2019-11-21 10:12:52-03","IBt","SP","174989","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Barros, F","1981","11",NA,"Barros, F","656","1981","11","26","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:12:52-03","IBt","SP","7928","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae insularis","Hoehne","Hoehne, FC",NA,NA,NA,"Hoehne, FC","s.n.","1922","08","25","Brasil","São Paulo","São Sebastião","Ilha de Alcatrazes, Cultivada no Horto Paulista","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"Flor alva com labelo riscado cor de vinho","SP001939","SP001939",NA,NA,NA,NA,"41977","auto",NA,"insularis",NA,NA,NA,NA,"Holotype"
"185","2020-11-05 09:52:28-03","IBt","SP","46154","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae grandiflora","(Paxton) Cogn.","Hoehne, FC",NA,NA,NA,"Seidel, L","s.n.","1941","12","10","Brasil",NA,NA,"Cultivada, em Curupá, Santa Catarina. Procedência ignorada",NA,NA,NA,NA,NA,NA,NA,"SP011815","SP011815",NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA
"186","2020-11-05 09:52:28-03","IBt","SP","593","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae grandiflora","(Paxton) Cogn.","Hoehne, FC",NA,NA,NA,"Hoehne, FC","s.n.","1917","09","29","Brasil","São Paulo","São Paulo","Cultivada no Horto de Butantã","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP011816","SP011816",NA,NA,NA,NA,"53584","auto",NA,"grandiflora",NA,NA,NA,NA,NA
"187","2019-11-21 10:12:52-03","IBt","SP","7928","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae insularis","Hoehne","Hoehne, FC",NA,NA,NA,"Hoehne, FC","s.n.","1922","08","25","Brasil","São Paulo","São Sebastião","Ilha de Alcatrazes, Cultivada no Horto Paulista","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"Flor alva com labelo riscado cor de vinho","SP001939","SP001939",NA,NA,NA,NA,"41977","auto",NA,"insularis",NA,NA,NA,NA,"Holotype"
"188","2019-11-21 10:12:52-03","IBt","SP","5770","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae minor","Hoehne","Hoehne, FC","1950",NA,NA,"Gehrt, A","s.n.","1921","10","05","Brasil","São Paulo","Santo André","Alto da Serra, Estação Biológica","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Flor rosea com labelo riscado de vermelho e calo amarelo","SP001940","SP001940",NA,NA,NA,NA,"27258","auto",NA,"minor",NA,NA,NA,NA,"Holotype"
"189","2019-11-21 10:12:52-03","IBt","SP","2510","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae minor","Hoehne","Hoehne, FC","1950",NA,NA,"Hoehne, FC","s.n.","1918","10","18","Brasil","São Paulo","São Paulo","Butantan","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Flor pequena","SP001941","SP001941",NA,NA,NA,NA,"53584","auto",NA,"minor",NA,NA,NA,NA,"Paratype"
