"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","individualCount","relatedCatalogItem","previousCatalogNumber"
"103","2020-07-23 12:22:38-03","CEPLAC","CEPEC","104842","PreservedSpecimen","Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis",NA,"G. Hatschbach","75190","2003","06","11",NA,"Brasil","Bahia","Estação repetidora de Montinho.",NA,NA,NA,NA,NA,NA,"PORTO SEGURO","-39.0647010803223","-16.4496994018555","A. R. Smith",NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA
"104","2019-11-07 11:13:50-03","UFMG","BHCB-SL","81377","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Salino, A; Carvalho, FA; Lombardi, JA; Mota, RC","8311","2003","02","24","América","Brasil","Espírito Santo","Reserva Biológica de Santa Lúcia, Floresta Ombrófila Densa","647","647",NA,"Terrestre em afloramento rochoso, local exposto ao sol",NA,NA,"Santa Teresa","-40.536","-19.969028","Almeida, TE",NA,NA,NA,"2007","09",NA,"-40.536","-19.969028",NA,NA,NA,NA
"105","2019-11-07 11:13:50-03","UFMG","BHCB-SL","87257","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Salino, A; Lombardi, JA; Mota, RC; Almeida, TE","9550","2004","03","10","América","Brasil","Minas Gerais","Distrito de Talismã, Fazenda Duas Barras. Floresta Ombrófila Densa Montana","730","730",NA,"Rupícola à margem de rio; local aberto",NA,NA,"Salto da Divisa","-40.060806","-16.398389","Salino, A",NA,NA,NA,"2001","04",NA,"-40.060806","-16.398389",NA,NA,NA,NA
"106","2019-11-07 11:13:50-03","UFMG","BHCB-SL","130700","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Salino, A; Megale, ME; Arruda, AJ","14502","2009","08","27","América","Brasil","Espírito Santo","Alto Jatiboca, Propriedade de Frederico Saedler; Floresta Estacional Semidecidual","816","816",NA,"Terrestre em barranco na mata",NA,NA,"Itarana","-40.911833","-20.014167","Salino, A",NA,NA,NA,"2010","07",NA,"-40.911833","-20.014167",NA,NA,NA,NA
"107","2019-11-07 11:13:50-03","UFMG","BHCB-SL","30908","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Salino, A","2312","1995","09","30","América","Brasil","Minas Gerais","Parque Estadual da Serra do Brigadeiro, Enclave de campo de altitude, próximo ao Laboratório de campo.","1400","1400",NA,"Erva rupícola, crescendo em local sombreado, junto a floresta",NA,NA,"Araponga","-42.483333","-20.716667","Salino, A",NA,NA,NA,"2003","09",NA,"-42.483333","-20.716667",NA,NA,NA,NA
"108","2021-01-12 15:23:33-03","UFMG","BHCB-SL","136056","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Heringer, G; Machado, TM; Reis, SB","394","2010","03","08","América","Brasil","Espírito Santo","Parque Nacional do Caparaó;, Parque Nacional do Caparaó, Pedra Roxa.","1174","1174",NA,"Terrestre em beira de trilha, próximo a curso d'água.",NA,NA,"Ibitirama","-41.7355","-20.395111",NA,NA,NA,NA,NA,NA,NA,"-41.7355","-20.395111",NA,NA,NA,NA
"109","2021-01-12 15:23:33-03","UFMG","BHCB-SL","130576","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Almeida, TE; Souza, DT; Cota, MMT","1997","2009","06","01","América","Brasil","Minas Gerais","Serra do Azeite;, Alto da serra, mata de galeria","300","300",NA,"Terrestre em barranco a beira de estrada",NA,NA,"Pocrane","-41.629639","-19.503333","Almeida, TE",NA,NA,NA,"2009","06","01","-41.629639","-19.503333",NA,NA,NA,NA
"110","2019-11-07 11:13:50-03","UFMG","BHCB-SL","120359","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Salino, A; Heringer, G; Dittrich, VAO; Viveros, RS","13457","2008","05","19","América","Brasil","Espírito Santo","Pontões Capixabas, Subida para a pedra de Vôo Livre, Floresta Estacional Semidecidual","665","665",NA,"terrestre em barranco de estrada",NA,NA,"Pancas","-40.8775","-19.234722","Salino, A",NA,NA,NA,"2008","05","19","-40.8775","-19.234722",NA,NA,NA,NA
"111","2019-11-07 11:13:50-03","UFMG","BHCB-SL","129490","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Salino, A; Megale, ME","14197","2009","03","20","América","Brasil","Minas Gerais","RPPN Mata do Sossego","1194","1194",NA,"Terrestre em borda de mata",NA,NA,"Simonésia","-42.070556","-20.071111","Salino, A",NA,NA,NA,"2009","03","20","-42.070556","-20.071111",NA,NA,NA,NA
"112","2021-01-12 15:23:33-03","UFMG","BHCB-SL","133105","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Almeida, TE; Souza, DT; Cota, MMT","2057","2009","08","28","América","Brasil","Minas Gerais","Rio José Pedro;, Floresta Estacional Semidecidual e Mata Ciliar","371","371",NA,"Erva rupícola em cachoeira, borda de floresta",NA,NA,"Chalé","-41.74475","-20.047917","Almeida, TE",NA,NA,NA,"2009","08","28","-41.74475","-20.047917",NA,NA,NA,NA
"113","2019-12-19 16:20:33-03","UFMG","BHCB-SL","120364","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Salino, A; Heringer, G; Dittrich, VAO; Viveros, RS","13462","2008","05","19","América","Brasil","Espírito Santo","Pontões Capixabas, Subida para a pedra de Vôo Livre, Floresta Estacional Semidecidual","665","665",NA,"Terrestre em ilha de vegetação no afloramento","BHCB000521","BHCB000521","Pancas","-40.8775","-19.234722","Salino, A",NA,NA,NA,"2008","05","19","-40.8775","-19.234722",NA,NA,NA,NA
"114","2019-11-07 11:13:50-03","UFMG","BHCB-SL","147967","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Fernandes, R; Chaves, C; Hattori, EKO; Vale, AA","903","2011","03","19","América","Brasil","Minas Gerais","Serra da Mantiqueira, Fazenda Boa Esperança, trilha dos Romeiros.","1571","1571",NA,"Mata ciliar. Planta terrestre, herbácea, coletada em barranco próximo ao curso d'água.",NA,NA,"Delfim Moreira","-45.3115","-22.591833","Salino, A",NA,NA,NA,"2011","05","17","-45.3115","-22.591833",NA,NA,NA,NA
"115","2019-11-07 11:13:50-03","UFMG","BHCB-SL","110722","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Paciencia, MB; Paula-Souza, J; Sampaio, D; Oliveira, ACP","2425","2006","04","10","América","Brasil","Espírito Santo","Reserva da Companhia Vale do Rio Doce, Estrada Paraju km01. Mata de Tabuleiro","22","22",NA,"erva terrívola, borda da mata",NA,NA,"Linhares","-40.534722","-19.237222",NA,NA,NA,NA,NA,NA,NA,"-40.534722","-19.237222",NA,NA,NA,NA
"116","2019-11-07 11:13:50-03","UFMG","BHCB-SL","148271","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Souza, FS; Giudicelli, GC; Giacomin, LL; Machado, TM","1365","2011","02","05","América","Brasil","Espírito Santo","DATUM SAD 69","644","644",NA,"Rupícola no afloramento. PRENSADO EM ÁLCOOL",NA,NA,"Santa Teresa","-40.542306","-19.963528","Dittrich, VAO",NA,NA,NA,"2014","08",NA,"-40.542306","-19.963528",NA,NA,NA,NA
"117","2019-11-07 11:13:50-03","UFMG","BHCB-SL","108407","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Fontana, AP; Kollmann, RL; Kosanke, L","1153","2005","03","15","América","Brasil","Espírito Santo","Luxemburgo, Pedra Preta, Inselberg. Vegetação herbácea",NA,NA,NA,"rupestre, fértil",NA,NA,"Sanata Leopoldina",NA,NA,"Almeida, TE; Salino, A",NA,NA,NA,"2007","08",NA,NA,NA,NA,NA,NA,NA
"118","2019-11-07 11:13:50-03","UFMG","BHCB-SL","108401","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Kollmann, RL; Fontana, AP; Esgario, C","7550","2005","03","25","América","Brasil","Espírito Santo","Parque Estadual do Forno Grande",NA,NA,NA,"Erva rupestre no sol",NA,NA,"Castelo","-41.184700012207","-20.6035995483398","Salino, A",NA,"23588","auto","2008","06",NA,NA,NA,NA,NA,NA,NA
"119","2019-11-07 11:13:50-03","UFMG","BHCB-SL","104367","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Kollmann, RL; Fontana, AP; Esgario, C","7745","2005","05","06","América","Brasil","Espírito Santo","Lombardia, Divisa Santa Teresa-Ibiraçu. Pedra, terreno de Ilário Sfalcine",NA,NA,NA,"Erva 40cm no sol",NA,NA,"Ibiraçu","-40.369701385498","-19.8318996429443","Salino, A",NA,"13709","auto","2007","02",NA,NA,NA,NA,NA,NA,NA
"120","2019-11-07 11:13:50-03","UFMG","BHCB-SL","108346","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Aquije, GMFV","148","1993","08","19","América","Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,NA,NA,"terrestre, as margens do rio",NA,NA,"Santa Teresa","-40.6002998352051","-19.9356002807617","Almeida, TE",NA,"23813","auto","2007","08",NA,NA,NA,NA,NA,NA,NA
"121","2019-11-07 11:13:50-03","UFMG","BHCB-SL","108211","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Vervloet, RR; Bausen, E; Pizziolo, W; Nadruz, M","917","2002","09","16","América","Brasil","Espírito Santo","Estação Biológica de Santa Lúcia, trilha indaia-açu",NA,NA,NA,"terrestre, local aberto, dossel 6m.",NA,NA,"Santa Teresa","-40.6002998352051","-19.9356002807617","Almeida, TE",NA,"23813","auto","2007","08",NA,NA,NA,NA,NA,NA,NA
"122","2019-11-07 11:13:50-03","UFMG","BHCB-SL","31607","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Salino, A","2578",NA,NA,NA,"América","Brasil","Espírito Santo","Estação Ecológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,"Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-07 11:13:50-03","UFMG","BHCB-SL","108345","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Aquije, GMFV; Jiordano, LC; Santos, LB; Bidal, UA","198","1993","09","28","América","Brasil","Espírito Santo","Estrada do Espírito Santo",NA,NA,NA,"rupícola",NA,NA,"Santa Teresa","-40.6002998352051","-19.9356002807617","Almeida, TE",NA,"23813","auto","2007","08",NA,NA,NA,NA,NA,NA,NA
"124","2019-11-07 11:13:50-03","UFMG","BHCB-SL","104366","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Kollmann, RL; Fontana, AP; Esgario, C","3764","2001","05","30","América","Brasil","Espírito Santo","Penha, Estação Biológica de Santa Lúcia, do lado da estrada Fundão-Santa Teresa.",NA,NA,NA,"Rupícola no sol",NA,NA,"Santa Teresa","-40.6002998352051","-19.9356002807617","Salino, A",NA,"23813","auto","2007","01",NA,NA,NA,NA,NA,NA,NA
"125","2019-11-07 11:13:50-03","UFMG","BHCB-SL","108406","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Kollmann, RL; Fontana, AP; Belisário, M; Silva, SW","7596","2005","03","22","América","Brasil","Espírito Santo","Penha, mata do Tabajara",NA,NA,NA,"erva de 1,2m na sombra",NA,NA,"Santa Teresa","-40.6002998352051","-19.9356002807617","Almeida, TE",NA,"23813","auto","2007","08",NA,NA,NA,NA,NA,NA,NA
"126","2019-11-07 11:13:50-03","UFMG","BHCB-SL","108395","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Fontana, AP; Kollmann, RL","1258","2005","04","05","América","Brasil","Espírito Santo","Santo Antônio, Propriedade de J. Dalmaschio. Vegetação Arbustiva.",NA,NA,NA,"Rupestre, heliófila, fértil.",NA,NA,"Santa Teresa","-40.6002998352051","-19.9356002807617","Salino, A",NA,"23813","auto","2007","04",NA,NA,NA,NA,NA,NA,NA
"127","2019-11-07 11:13:50-03","UFMG","BHCB-SL","104373","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Kollmann, RL; Fontana, AP; Esgario, C","7130","2004","10","24","América","Brasil","Espírito Santo","Misterioso, Pedra dos 3 carneiros",NA,NA,NA,"Terrestre na sombra",NA,NA,"São Roque do Canaã","-40.6568984985352","-19.738899230957","Salino, A",NA,"14641","auto","2007","02",NA,NA,NA,NA,NA,NA,NA
"128","2016-08-23 09:46:44-03","NHMLondon","NHM-LONDON-BOT","BM000800360","S","Plantae","Pteridophyta",NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","Bertha Maria Julia Lutz; b.1894; Lutz","1333","1939","02","26",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"-42.64735","-22.531489","John Thomas Mickel; New York Botanical Garden; b.1934; Mickel",NA,NA,NA,"1961",NA,NA,"-42.64735","-22.531489",NA,NA,NA,"NHMUK:ecatalogue:4932303"
"129","2016-08-23 09:46:44-03","NHMLondon","NHM-LONDON-BOT","BM000800374","S","Plantae","Pteridophyta",NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","Collaboration; A.C. Brade & Santos-Lima","H.P. 31102","1932","04",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"-42.64735","-22.531489","John Thomas Mickel; New York Botanical Garden; b.1934; Mickel",NA,NA,NA,"1961",NA,NA,"-42.64735","-22.531489",NA,NA,NA,"NHMUK:ecatalogue:4932436"
"130","2016-08-23 09:46:44-03","NHMLondon","NHM-LONDON-BOT","BM000800375","S","Plantae","Pteridophyta",NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","Alexander Curt Brade; b.1881; d.1971; Brade","18210","1946","05","14",NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,"-40.873267","-19.878738","John Thomas Mickel; New York Botanical Garden; b.1934; Mickel",NA,NA,NA,"2006",NA,NA,"-40.873267","-19.878738",NA,NA,NA,"NHMUK:ecatalogue:4932438"
"131","2015-02-26 09:31:24-03","NHMLondon","NHM-LONDON-BOT","BM000800376","S","Plantae","Pteridophyta",NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","Candidus Spannagel; b.1873; d.1956; Spann.","s.n.","1924","01","01",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"-43.1789","-22.505","Mickel, John T. - NY, New York Botanical Garden - New York Botanical Garden",NA,NA,NA,"2005","01","01","-43.1789","-22.505",NA,NA,NA,"NHMUK:ecatalogue:4932445"
"132","2015-02-26 09:31:24-03","NHMLondon","NHM-LONDON-BOT","BM000800377","S","Plantae","Pteridophyta",NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","Anon.","187",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"-44.096503","-19.690239","John Thomas Mickel; New York Botanical Garden; b.1934; Mickel",NA,NA,NA,"2005","01","01","-44.096503","-19.690239",NA,NA,NA,"NHMUK:ecatalogue:4932463"
