"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","individualCount","class","relatedCatalogItem","previousCatalogNumber"
"147","2020-07-15 14:43:39-03","UNESP-RC","HRCB","10096","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll. Arg.","Delprete","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"148","2020-07-15 14:43:39-03","UNESP-RC","HRCB","10088","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll. Arg.","Delprete","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"149","2017-11-24 14:12:20-02","UFLA","ESAL","21043","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Ary T. Oliveira Filho","Hargreaves, P","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Prados","Sítio do Angá","-44.0797004699707","-21.0575008392334",NA,"árvore; 7, m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21382","auto",NA,NA,NA,NA,NA
"150","2017-11-24 14:12:20-02","UFLA","ESAL","16294","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Oliveira Filho, AT; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Chapada dos Perdizes","-44.6425018310547","-21.4874992370605",NA,"árvore; 6.00m; ;",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA
"151","2017-11-24 14:12:20-02","UFLA","ESAL","9796","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Eduardo Van den Berg","Sartori, RA","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro do Jaboticabal","-46.5200004577637","-22.5900001525879",NA,"árvore; 7 m; ;; floresta",NA,NA,"7","7",NA,NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA
"152","2020-09-12 05:00:02-03","US","US","2780968","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"M. Barreto","4067","1936","1","11","South America - Neotropics","Brazil","Minas Gerais",NA,"Fazenda da Cachoeira, Municipio Tombos",NA,NA,NA,NA,"US02508834","US02508834_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"153","2020-09-12 05:00:02-03","US","US","3364734","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"B. A. S. Pereira & D. Alvarenga","3281","1996","11","23","South America - Neotropics","Brazil","Goiás",NA,"Municipio de Sao Domingos. Estrada Guarani de Goias/Sao Domingos. Terreno rochoso; margem dee rio; entrada da gruta de Terra Ronca","-46.33","-13.67",NA,NA,"US02508832","US02508832_01","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"154","2020-09-12 05:00:02-03","US","US","2937369","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"G. Hatschbach","25807","1970","12","11","South America","Brazil","Paraná",NA,"Rio Murato (mun. Guaraquecaba) Parana",NA,NA,NA,NA,"US02508833","US02508833_01","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"155","2020-09-12 05:00:02-03","US","US","273511","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Riedel, --","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"Brasilia (Mandioca)",NA,NA,NA,NA,"US02508835","US02508835_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"156","2020-09-12 05:00:02-03","US","US","289486","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll. Arg.",NA,"A. F. M. Glaziou","6154",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US00138580","US00138580_01",NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"157","2020-09-12 05:00:02-03","US","US","1543129","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll. Arg.",NA,"A. Loefgren & F. C. Hoehne","11563",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo",NA,"Morro de Piruibe, S. Paulo",NA,NA,NA,NA,"US02508826","US02508826_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"158","2020-09-12 05:00:02-03","US","US","3287648","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Ixora","riedeliana","Ixora riedeliana","Müll. Arg.",NA,"L. Riedel",NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US00432919","US00432919_01",NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"159","2020-09-12 05:00:02-03","US","US","254473","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Ixora","riedeliana","Ixora riedeliana","Müll. Arg.",NA,"L. Riedel","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00138599","US00138599_01",NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"160","2020-09-02 16:38:55-03","Cenargen","CEN","114754","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","M. Gomes","Mário Gomes","1139","2016","11","28",NA,"Brasil","RJ","RIO DE JANEIRO","Parque Nacional da Tijuca. Mesa do Impereador.","-43.260833","-22.968888","Exsicatas","Ramos longos e marrons; folhas subcoriáceas discolores; raque da inflorescência verde. Mata Atlântica. Doação - Jardim Botânico do Rio de Janeiro - Herbário RB (791652).","CEN00114754","CEN00114754","506","506",NA,"2016","11",NA,"-43.260833","-22.968888",NA,NA,NA,"1",NA,NA,NA
"161","2020-09-02 16:38:55-03","Cenargen","CEN","55623","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","S. L. Jung-Mendançolli","Inês Cordeiro","569","1989","10","25",NA,"Brasil","SP","CANANEIA","Ilha do Cardoso, mata da beira do rio Cachoeira Grande.","-47.9199981689453","-25.0100002288818","Exsicatas","Botões creme-esverdeados. Doação do Instituto de Botânica - SP. São Paulo.","CEN00055623","CEN00055623",NA,NA,NA,"2001",NA,NA,NA,NA,"37574","auto",NA,"1",NA,NA,NA
"162","2021-03-15 18:29:38-03","USP","SPF","200711","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Maio, FRD","Aona, LYS","904","2004","11","27",NA,"Brasil","Rio de Janeiro","Natividade","10 km de Raposo, na estrada de Natividade.","-42.016667","-22.5",NA,"Arbusto no interior da mata, botões creme-avermelhados.","SPF00200711",NA,"220","220",NA,"2010","06","07","-42.016667","-22.5",NA,NA,NA,NA,NA,NA,NA
"163","2019-11-13 11:30:11-03","USP","SPF","159147","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Martins, M","Martins, M","MM19","2000","03",NA,NA,"Brasil","São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455",NA,NA,"SPF00159147",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA
"164","2019-11-13 11:30:11-03","USP","SPF","148233","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Jung-Mendaçolli, SL","Hoehne, FC","s.n.","1931","12","09",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00148233",NA,NA,NA,NA,"2001","05",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"165","2019-11-13 11:30:11-03","USP","SPF","71029","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Simão-Bianchini, R","252","1990","11","06",NA,"Brasil","São Paulo","Juréia",NA,NA,NA,NA,NA,"SPF00071029",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-13 11:30:11-03","USP","SPF","165721","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Jung-Mendaçolli, SL","Jung, SL","479","1981","11","11",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"SPF00165721",NA,NA,NA,NA,"2001",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"167","2019-11-13 11:30:11-03","USP","SPF","107540","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Anônimo","Souza, VC","9267","1995","10","09",NA,"Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,"SPF00107540",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"168","2019-11-13 11:30:11-03","USP","SPF","116176","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Bittar, M","583","1985","04","02",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00116176",NA,NA,NA,NA,"1999",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"169","2019-11-13 11:30:11-03","USP","SPF","99651","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Almeida-Scabbia, RJ","292","1994","04","10",NA,"Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,"SPF00099651",NA,NA,NA,NA,"1999",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"170","2019-11-13 11:30:11-03","USP","SPF","99519","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Galetti, M","119","1994","03","12",NA,"Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,"SPF00099519",NA,NA,NA,NA,"1999",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"171","2019-11-13 11:30:11-03","USP","SPF","141848","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Garcia, FCP","313","1988","12","05",NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,"SPF00141848",NA,NA,NA,NA,"1999",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"172","2019-10-07 09:14:31-03","UEFS","HUEFS","77960","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.",NA,"Ziparro, V.B.","410","1994","05","14",NA,"Brasil","São Paulo","Sete Barras","Faz. Intervales, Base Saibadela, trilha do betão, beira da mata","-47.9199981689453","-24.3799991607666",NA,NA,"HUEFS0077960",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,"Asteranae",NA,NA
"173","2019-10-07 09:14:31-03","UEFS","HUEFS","90767","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.",NA,"Toledo, C.B.","56","1985","03","07",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da Tapera.","-47.9199981689453","-25.0100002288818",NA,NA,"HUEFS0090767",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,"Asteranae",NA,NA
"174","2019-09-04 18:43:02-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Ixora","dimorphophylla","Ixora dimorphophylla",NA,NA,"A. Glaziou","8742",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"175","2019-09-04 19:25:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana",NA,NA,"G. Gardner","5496","1842","7",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"176","2015-03-17 13:16:44-03","F","FMNH-SEEDPLANTS","V0290923F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0290923F","V0290923F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"177","2015-03-17 13:16:44-03","F","FMNH-SEEDPLANTS","V0290924F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0290924F","V0290924F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"178","2015-03-17 13:16:44-03","F","FMNH-SEEDPLANTS","V0290925F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0290925F","V0290925F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"179","2015-03-17 13:16:44-03","F","FMNH-SEEDPLANTS","V0290926F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0290926F","V0290926F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"180","2015-03-17 13:16:44-03","F","FMNH-SEEDPLANTS","V0290927F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0290927F","V0290927F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"181","2015-03-17 13:16:44-03","F","FMNH-SEEDPLANTS","V0290928F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0290928F","V0290928F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"182","2015-03-17 13:16:44-03","F","FMNH-SEEDPLANTS","V0290929F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0290929F","V0290929F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"183","2019-09-04 18:21:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa",NA,NA,"A. Glaziou","6154",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"184","2019-01-22 15:33:49-02","F","FMNH-SEEDPLANTS","V0069599F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa",NA,NA,"A. Glaziou",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0069599F","V0069599F_01",NA,NA,"Possible type",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"185","2019-09-04 19:25:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Ixora","riedeliana","Ixora riedeliana",NA,NA,"L. Riedel","472",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"186","2019-01-23 11:15:02-02","F","FMNH-SEEDPLANTS","V0069607F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Ixora","riedeliana","Ixora riedeliana",NA,NA,"L. Riedel","472",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0069607F","V0069607F_01",NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"187","2020-02-20 14:37:37-03","IAC","IAC","56327","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","gardneriana","Ixora gardneriana","Benth. ex Cham.","A. Rozza","A. Rozza","208","1996","02","02",NA,"Brasil","São Paulo","São Paulo","Fazenda Cambuhy - Mata da virginia, na estrada que cruza a Mata","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,"1996","02","02","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA
"188","2020-02-20 14:37:37-03","IAC","IAC","28701","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","gardneriana","Ixora gardneriana","Benth. ex Cham.","S.L. Jung-Mendaçolli","L.C. Bernacci; R.B. Torres; C.A.F. Pinto-Maglio & O. Camargo","49","1994","04","12",NA,"Brasil","São Paulo","Jundiaí","IAC, Estação Experimental","-46.927972","-23.111861",NA,"mamíferos comuns: saguis, bugios, jaguatirica",NA,NA,NA,NA,NA,"1995","02","06","-46.927972","-23.111861",NA,NA,NA,NA,NA,NA,NA
"189","2019-06-24 08:11:52-03","IAC","IAC","44099","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","gardneriana","Ixora gardneriana","Benth. ex Cham.","M. Kuhlmann","M. Kuhlmann","3391","1945","10","09",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6361","-23.5475",NA,"BotânicoLargo dos Manacás, no angulo das picadas Veitch e A.Bichard",NA,NA,NA,NA,NA,"1945","10","26","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA
"190","2020-02-20 14:37:37-03","IAC","IAC","46503","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","gardneriana","Ixora gardneriana","Benth. ex Cham.","J.A.M.A. Gomes & J. Pena Filho","J.A.M.A. Gomes & J. Pena Filho","75","2005","06","22",NA,"Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017",NA,"ind. 444 fitossoc.",NA,NA,NA,NA,NA,"2005","06","22","-47.042331","-22.801017",NA,NA,NA,NA,NA,NA,NA
"191","2020-02-20 14:37:37-03","IAC","IAC","52103","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","gardneriana","Ixora gardneriana","Benth. ex Cham.","J.A.M.A. Gomes & C. Aquino","J.A.M.A. Gomes & C. Aquino","769","2009","10","30",NA,"Brasil","São Paulo","Itapira","Vila Eleutério, margem direita, casa de força, túnel adução. FL-A3.","-46.8217","-22.4361",NA,"Coordenadas do material: 46°45#?#76W ,22°16#?#75S",NA,NA,NA,NA,NA,"2009","10","30","-46.8217","-22.4361",NA,NA,NA,NA,NA,NA,NA
"192","2019-06-24 08:11:52-03","IAC","IAC","27797","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","P.G. Delprete","C.B. Toledo et al.","s/nº","1985","03","07",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,"1999","06","07","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA
"193","2019-06-24 08:11:52-03","IAC","IAC","27816","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","P.G. Delprete","M.G.L. Wanderley et al.","s/nº","1985","05","08",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,"1999","06","08","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA
"194","2019-06-24 08:11:52-03","IAC","IAC","27817","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","P.G. Delprete","R.D. Marassi","48","1982","11","23",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,"1999","06","23","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA
"195","2019-06-24 08:11:52-03","IAC","IAC","27819","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","P.G. Delprete","M. Kirizawa","1529","1985","10","31",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA
"196","2019-06-24 08:11:52-03","IAC","IAC","27843","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","P.G. Delprete","S.L. Jung-Mendaçolli","s/nº","1981","11","11",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,"1999","06","11","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA
"197","2019-06-24 08:11:52-03","IAC","IAC","27888","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","P.G. Delprete","M.G.L. Wanderley et al.","s/nº","1985","05","08",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,"1999","06","08","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA
"198","2019-06-24 08:11:52-03","IAC","IAC","27920","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","P.G. Delprete","I. Cordeiro et al.","s/nº","1989","10","25",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,"1999","06","25","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA
"199","2020-02-20 14:37:37-03","IAC","IAC","39471","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","S.L. Jung-Mendaçolli","N.M. Ivanauskas et al.","4593","2000","05","22",NA,"Brasil","São Paulo","São Sebastião","Barra do Una, Boracéia, estrada acesso a Fazenda Águas do Bento","-45.7666667","-23.7166667",NA,"Coordenadas do material: 23°43#?#S 45°46#?#W",NA,NA,NA,NA,NA,"2000","05","24","-45.7666667","-23.7166667",NA,NA,NA,NA,NA,NA,NA
"200","2019-06-24 08:11:52-03","IAC","IAC","40645","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","S.L. Jung-Mendaçolli","E.Hasui","s/nº","1999","11","17",NA,"Brasil","São Paulo",NA,"Parque Estadual Intervales",NA,NA,NA,"eH169",NA,NA,NA,NA,NA,"1999","11","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-06-24 08:11:52-03","IAC","IAC","41871","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","P.G. Delprete","A. Furlan (1) et al.","1014","1989","12","08",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, Trilha do Rio Picinguaba","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,"1999","06","08","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA
"202","2019-06-24 08:11:52-03","IAC","IAC","41872","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","P.G. Delprete","F.C.P.Garcia et al.","305","1988","12","04",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, Trilha do morro do Corsário","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,"1999","06","04","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA
