"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","imagecode","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus","relatedCatalogItem","sex"
"145","2021-03-12 08:14:11-03","IMA","MAC","57276","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","L.Nusbaumer","2014","04","19",NA,"Brasil",NA,NA,"Arbórea ca. 60 cm. Flores lilases em funil; estames brancos. Amostra seca com ar quente.","MAC0057276",NA,NA,"Vell.","3911",NA,"F.K.S.Monteiro","Alagoas","Quebrangulo","Reserva Biológica Federal da Pedra Talhada, Floresta tropical de planalto em declive.","-36.473583","-9.321761",NA,NA,NA,NA,"2019",NA,"10","22","-36.473583","-9.321761",NA,NA,NA,NA,NA
"146","2021-03-12 08:14:11-03","IMA","MAC","35189","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Chagas-Mota","2008","12","27",NA,"Brasil",NA,NA,"Sub-arbusto ca. 50 cm de altura. Flores brancas, com máculas roxas ocasionais.","MAC0035189",NA,NA,"Vell.","1609",NA,"E.C.O.Chagas","Alagoas","Viçosa","Pelonha.","-36.2407989501953","-9.3713903427124",NA,NA,"18701","auto","2009",NA,"01","16",NA,NA,NA,NA,NA,NA,NA
"147","2021-02-04 10:24:45-03","UFRPE","HST","22595","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","K. Martins","2018","09","27",NA,"Brasil",NA,NA,"Trepadeira; caule verde amarronzado; folha membranácea; flor roxa; fruto marrom, com pilosidade. Ocasional. (material banhado no álcool)","HST022595",NA,NA,"Vell.","183","HST022595_v1 HST022595_v2","A.M.Miranda","Bahia","Itacaré","próximo a represa","-38.9967002868652","-14.2775001525879",NA,NA,"41230","auto","2018",NA,"10","15",NA,NA,NA,NA,NA,NA,NA
"148","2021-02-25 10:12:27-03","CVRD","CVRD","1113","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Folli, D.A.","1984","08","28","América do Sul","BRASIL",NA,NA,"A planta máxima mede de 20 a 30cm. <ll>dwc_commonname:</ll> Solitária","CVRD001113","Magnoliophyta","Lamiales","Vell.","515","CVRD001113","D. C. Wasshausen","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","1990","Magnoliopsida","03","13",NA,NA,NA,NA,NA,NA,NA
"149","2021-02-25 10:12:27-03","CVRD","CVRD","16027","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Felitto, G.","2019","08","24","América do Sul","BRASIL",NA,NA,"Col.Adic.: D.M.Mendonça; S.I; Cometti ; B.F. Silva <ll>dwc_commonname:</ll> Solitária","CVRD016027","Magnoliophyta","Lamiales","Vell.","1219",NA,"Geovane S. Siqueira","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","33","33","48094","auto","2019","Magnoliopsida","08","26",NA,NA,NA,NA,NA,NA,NA
"150","2021-02-25 10:12:27-03","CVRD","CVRD","14467","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Indriunas, A.","2013","07","26","América do Sul","BRASIL",NA,NA,"depois do morro, chegando ao aceiro. <ll>dwc_commonname:</ll> Solitária","CVRD014467","Magnoliophyta","Lamiales","Vell.","96","CVRD014467","Indriunas, A.","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","2013","Magnoliopsida","07","26",NA,NA,NA,NA,NA,NA,NA
"151","2021-02-25 10:12:27-03","CVRD","CVRD","8263","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Siqueira, G.S.","2003","08","13","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Solitária","CVRD008263","Magnoliophyta","Lamiales","Vell.","33",NA,"Domingos A. Folli","ES","Linhares","Coletado no RFL 131 parcela 22","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","2003","Magnoliopsida","08","13",NA,NA,NA,NA,NA,NA,NA
"152","2021-02-25 10:12:27-03","CVRD","CVRD","1569","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Sobral, M.","1986","09","25","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Solitária","CVRD001569","Magnoliophyta","Lamiales","Vell.","4049",NA,"Domingos A. Folli","ES","Linhares","Erva em beira de estrada, em interior de mata.","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","1991","Magnoliopsida","03","14",NA,NA,NA,NA,NA,NA,NA
"153","2021-02-25 10:12:27-03","CVRD","CVRD","6269","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Folli, D.A.","1999","06","23","América do Sul","BRASIL",NA,NA,"Coleta de D.M. Braz <ll>dwc_commonname:</ll> Solitária","CVRD006269","Magnoliophyta","Lamiales","Vell.","3444",NA,"Denise Monte Braz","ES","Linhares","Trilha do tatú canastra","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","1999","Magnoliopsida","06","23",NA,NA,NA,NA,NA,NA,NA
"154","2021-03-01 11:54:33-03","UFPE","UFP","27012","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Cordeiro, J; Cruz, JM","1996","10","15",NA,"Brasil",NA,NA,"Subarbusto, 80cm, flor lilás. Mata próxima ao rio.; Subarbusto, 80cm, flor lilás. Mata próxima ao rio.","UFP027012",NA,"Lamiales","Vell.","1319",NA,"Wasshausen, DC","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,"55154","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Schott, --",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Scrophulariales","Vell.","6129/32759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"156","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","ex herb. Martii",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Scrophulariales","Vell.","s.n.",NA,NA,"Rio de Janeiro",NA,"Rio de Janeiro, Paulo Barboza de Silva.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"157","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Ex herb. NY","1846","5","21","South America","Brazil",NA,NA,NA,NA,NA,"Scrophulariales","Vell.","21051846",NA,NA,NA,NA,"Cult. in Hort. Bot. Brasil.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"158","2020-09-12 05:00:02-03","US","US","2266173","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","G. Hatschbach","1946","8","18","South America","Brazil",NA,NA,NA,"US02862110",NA,"Scrophulariales","Vell.","345","US02862110_01",NA,"Paraná",NA,"Mun. Morretes, Formigueiro.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"159","2020-09-12 05:00:02-03","US","US","3321565","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","J. Kallunki & J. R. Pirani","1995","2","17","South America - Neotropics","Brazil",NA,NA,NA,"US02862108",NA,"Scrophulariales","Vell.","628","US02862108_01",NA,"Rio de Janeiro",NA,"Rio de Janeiro, São Pedro de Aldeia: serra Sepeatiba, at Telerj tower reached (eventually) after 5.8 k on dirt road turning N from Araruama-S. Pedro de Aldeia road at 3.5 km W of turn to Macaé, on road between tower and locked gate 3.8 km below tower.","-42.15","-22.82",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"160","2020-09-12 05:00:02-03","US","US","2905661","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","G. Hatschbach & A. Kasper","1979","9","13","South America","Brazil",NA,NA,NA,"US02862116",NA,"Scrophulariales","Vell.","42499","US02862116_01",NA,"Paraná",NA,"Rio Bromado (mun. Morretes) Paraná.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"161","2020-09-12 05:00:02-03","US","US","2563759","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","G. Hatschbach & O. Guimarães","1966","9","13","South America","Brazil",NA,NA,NA,"US02862121",NA,"Scrophulariales","Vell.","14708/51","US02862121_01",NA,"Paraná",NA,"Mun. Morretes, Estr. Itupava, Rio S. João.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"162","2020-09-12 05:00:02-03","US","US","2557489","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","G. Hatschbach","1968","8","14","South America","Brazil",NA,NA,NA,"US02862117",NA,"Scrophulariales","Vell.","19601","US02862117_01",NA,"Paraná",NA,"Col. Floresta (Mun. Morretes) Paraná.",NA,NA,"100","200",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"163","2020-09-12 05:00:02-03","US","US","3366698","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","G. Hatschbach, J. M. Silva & F. Deodato","1996","7","6","South America - Neotropics","Brazil",NA,NA,NA,"US02862127",NA,"Scrophulariales","Vell.","65226","US02862127_01",NA,"Espírito Santo",NA,"Mata Fria (mun. Venda Nova do Imigrante).",NA,NA,"900","1000",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"164","2020-09-12 05:00:02-03","US","US","2948903","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","-- Brade","1937","6","17","South America","Brazil",NA,NA,NA,"US02862132",NA,"Scrophulariales","Vell.","15827","US02862132_01",NA,NA,NA,"Estado do Rio, Frade de Macahé.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"165","2020-09-12 05:00:02-03","US","US","3341052","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","G. Hatschbach","1982","7","6","South America","Brazil",NA,NA,NA,"US02862131",NA,"Scrophulariales","Vell.","44983","US02862131_01",NA,"Paraná",NA,"Rio Taquaral (mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"166","2020-09-12 05:00:02-03","US","US","3238627","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","O. S. Ribas & O. Brunner","1991","9","1","South America","Brazil",NA,NA,NA,"US02862130",NA,"Scrophulariales","Vell.","370","US02862130_01",NA,"Paraná",NA,"Marumbi (mun. Morretes) Paraná, Margem do camino para o Pico Olimpo.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"167","2020-09-12 05:00:02-03","US","US","2577080","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","L. Emygdio de Mello Filho","1949","7","7","South America - Neotropics","Brazil",NA,NA,NA,"US02862133",NA,"Scrophulariales","Vell.","888","US02862133_01",NA,"Rio de Janeiro",NA,"Rio de Janeiro: Jacarepagua, Repreza dos Ciganos, Beira de corregos.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"168","2020-09-12 05:00:02-03","US","US","3170352","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","D. Folli",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02862112",NA,"Scrophulariales","Vell.","515","US02862112_01",NA,"Espírito Santo",NA,"Proced. Reserva Florestal da CVRD, Linhares Esp. Santo, Est. Orelha De Onça, ant. 143-A6, Km 1.000.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"169","2020-09-12 05:00:02-03","US","US","2557490","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","G. Hatschbach","1968","8","7","South America","Brazil",NA,NA,NA,"US02862125",NA,"Scrophulariales","Vell.","19556","US02862125_01",NA,"Paraná",NA,"Estr. Graciosa, Ferradura (Morretes) Pr.",NA,NA,"300","500",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"170","2020-09-12 05:00:02-03","US","US","2978054","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","G. Hatschbach","1982","7","6","South America","Brazil",NA,NA,NA,"US02862126",NA,"Scrophulariales","Vell.","44983","US02862126_01",NA,"Paraná",NA,"Rio Taquaral (mun. Morretes) Paraná.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"171","2020-09-12 05:00:02-03","US","US","1199668","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","A. Sampaio","1908","7","22","South America - Neotropics","Brazil",NA,NA,NA,"US02862135",NA,"Scrophulariales","Vell.","775","US02862135_01",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"172","2020-09-12 05:00:02-03","US","US","3102264","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","M. L. Kawasaki, J. R. Pirani, A. Furlan & I. Cordeiro",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02862122",NA,"Scrophulariales","Vell.","SPF20384/CFSC7585","US02862122_01",NA,"Minas Gerais",NA,"Serra do Cipó, Município de Santana do Riacho: km ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"173","2020-09-12 05:00:02-03","US","US","2650146","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","G. Hatschbach","1967","3","20","South America - Neotropics","Brazil",NA,NA,NA,"US02862111",NA,"Scrophulariales","Vell.","16209","US02862111_01",NA,"Minas Gerais",NA,"Serra Capivari Gde. (Mun. Camp. Gde. Sul), Pr.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"174","2020-09-12 05:00:02-03","US","US","3666682","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","R. Mello-Silva, A. Lobão & F. N. Costa","2001","8","2","South America - Neotropics","Brazil",NA,NA,NA,"US02862107",NA,"Scrophulariales","Vell.","1837","US02862107_01",NA,"Minas Gerais",NA,"Muriaé: Fazenda Barra Alegre, ás margens da BR 116.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"175","2020-09-12 05:00:02-03","US","US","762488","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","J. N. Rose & P. G. Russell","1915","7","16","South America - Neotropics","Brazil",NA,NA,NA,"US02862114",NA,"Scrophulariales","Vell.","20256","US02862114_01",NA,"Rio de Janeiro",NA,"On Corcovado, Rio de Janeiro, Brazil.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"176","2020-09-12 05:00:02-03","US","US","3259419","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","J. P. P. Carauta, G. Vieira, G. Vieira-Somner, J. da Silva & C. A. L. de Oliveira","1982","6","8","South America - Neotropics","Brazil",NA,NA,NA,"US02862109",NA,"Scrophulariales","Vell.","4313","US02862109_01",NA,"Rio de Janeiro",NA,"RJ, Bom Jesus de Itabapoana, Fazenda do Dr. Colombiano.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"177","2020-09-12 05:00:02-03","US","US","1572296","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Y. Mexia","1930","8","27","South America - Neotropics","Brazil",NA,NA,NA,"US02862137",NA,"Scrophulariales","Vell.","5009","US02862137_01",NA,"Minas Gerais",NA,"State of Minas Geraes, Districto Ilheu, Fazenda da Tabunha, Old road through forest.",NA,NA,"210",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"178","2020-09-12 05:00:02-03","US","US","1540575","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","L. Smith","1928","11","27","South America - Neotropics","Brazil",NA,NA,NA,"US02862118",NA,"Scrophulariales","Vell.","1365","US02862118_01",NA,"Rio de Janeiro",NA,"Estrada Dona Castorina, between Jardim Botanico and Alto da Boa Vista, Rio de Janeiro, Federal District.","-43.25","-22.95","100","500",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"179","2020-09-12 05:00:02-03","US","US","2698007","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","L. Dombrowski & Y. S. Kuniyoshi","1971","9","1","South America","Brazil",NA,NA,NA,"US02862123",NA,"Scrophulariales","Vell.","2890/3616","US02862123_01",NA,"Paraná",NA,"Procedência: Serrfa do Mar-Vista Cavalcante-Paraná.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"180","2020-09-12 05:00:02-03","US","US","2563515","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","J. M. Pires","1965","7","7","South America - Neotropics","Brazil",NA,NA,NA,"US02862120",NA,"Scrophulariales","Vell.","10023","US02862120_01",NA,"Acre",NA,"Estrada Rio Branco - Xapuri.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"181","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","L. Riedel","1832",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Scrophulariales","Vell.","0,6",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"182","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","ex herb. Martii","1815",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Scrophulariales","Vell.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"183","2020-09-12 05:00:02-03","US","US","3366711","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","J. Cordeiro & J. Cruz","1996","10","15","South America","Brazil",NA,NA,NA,"US02862129",NA,"Scrophulariales","Vell.","1319","US02862129_01",NA,"Paraná",NA,"Estrada para o Parque das Lauráceas, Rio Capivari (mun. Campina Grande do Sul) Paraná.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"184","2020-09-12 05:00:02-03","US","US","762527","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","J. N. Rose & P. G. Russell","1915","7","20","South America - Neotropics","Brazil",NA,NA,NA,"US02862115",NA,"Scrophulariales","Vell.","20320","US02862115_01",NA,"Rio de Janeiro",NA,"Nictheroy, Rio de Janeiro, Brazil.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"185","2020-09-12 05:00:02-03","US","US","2948900","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","A. C. Brade","1949","5","26","South America - Neotropics","Brazil",NA,NA,NA,"US02862136",NA,"Scrophulariales","Vell.","19908","US02862136_01",NA,"Espírito Santo",NA,"Munic. de Cachoeira de Itapemirim, Fazenda St. Antonio da Pedra Branca.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"186","2020-09-12 05:00:02-03","US","US","2343339","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Miers, --",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02862128",NA,"Scrophulariales","Vell.","3567","US02862128_01",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"187","2020-09-12 05:00:02-03","US","US","2586158A","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","G. Hatschbach","1970","9","24","South America","Brazil",NA,NA,NA,"US02862119",NA,"Scrophulariales","Vell.","24751","US02862119_01",NA,"Paraná",NA,"Fda. Abobreira (mun. Guaraqueçaba) Paraná.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"188","2020-09-12 05:00:02-03","US","US","2343763","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","G. Hatschbach","1946","8","18","South America","Brazil",NA,NA,NA,"US02862113",NA,"Scrophulariales","Vell.","345","US02862113_01",NA,"Paraná",NA,"Paraná, Mun. Morretes, Formigueiro.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"189","2020-09-12 05:00:02-03","US","US","2757722","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","G. Hatschbach","1974","8","27","South America","Brazil",NA,NA,NA,"US02862124",NA,"Scrophulariales","Vell.","34793","US02862124_01",NA,"Paraná",NA,"Estr. Graciosa, Grota Funda (mun. Morretes) Paraná.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"190","2019-12-09 17:29:15-03","UFPR","EFC","4483","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Kuniyoshi, Y.S.","1995","09","15",NA,"Brasil",NA,NA,"Arbusto 2m no interior da floresta aluvial, 10 m s.n.m. Beira do rio Cachoeirinha. Botões florais.","EFC004483",NA,NA,"Vell.","5609",NA,"Silva, M.G.","Paraná","Paranaguá","Faz. Herbert Barkman","-48.5092010498047","-25.5200004577637",NA,NA,"24916","auto","2010",NA,"08","18",NA,NA,NA,NA,NA,NA,NA
"191","2019-12-09 17:29:15-03","UFPR","EFC","17652","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Völtz, R.R.; Santos, G.H.","2014","09","08",NA,"Brasil",NA,NA,"Subarbusto 0,4 m alt.; flores alvo-arroxeadas com listras roxas na fauce; interior de Floresta Ombrófila Densa Submontana","EFC017652",NA,NA,"Vell.","1979",NA,"Völtz, R.R.","Paraná","Morretes","Parque Estadual do Marumbi","-48.9161","-25.4444","750","750",NA,NA,"2018",NA,"11","26","-48.9161","-25.4444",NA,NA,NA,NA,NA
"192","2019-12-09 17:29:15-03","UFPR","EFC","6328","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Kuniyoshi, Y.S.","1996","10","26",NA,"Brasil",NA,NA,"Subarbusto comum no interior da floresta, flores azuis..","EFC006328",NA,NA,"Vell.","5931",NA,"Silva, M.G.","Paraná","Paranaguá","Fazenda Herbert, Alexandra-Matinhos.","-48.5092010498047","-25.5200004577637",NA,NA,"24916","auto","2010",NA,"08","19",NA,NA,NA,NA,NA,NA,NA
"193","2019-11-13 11:14:03-03","USP","SPF","104582","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Kallunki, JA","1995","02","17",NA,"Brasil",NA,NA,NA,"SPF00104582",NA,NA,"Vell.","628","SPF00104582","Anônimo","Rio de Janeiro","São Pedro da Aldeia","Serra da Sapiatiba","-42.15","-22.816667",NA,NA,NA,NA,NA,NA,NA,NA,"-42.15","-22.816667",NA,NA,NA,NA,NA
"194","2019-11-13 11:14:03-03","USP","SPF","157720","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Fiaschi, P","2002","09","18",NA,"Brasil",NA,NA,NA,"SPF00157720",NA,NA,"Vell.","1061","SPF00157720","Anônimo","Bahia","Jussari",NA,"-39.566667","-15.133333",NA,NA,NA,NA,NA,NA,NA,NA,"-39.566667","-15.133333",NA,NA,NA,NA,NA
"195","2019-11-13 11:14:03-03","USP","SPF","225299","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Faria, LAS","2012","09","05",NA,"Brasil",NA,NA,NA,"SPF00225299",NA,NA,"Vell.","1","SPF00225299","Fernandes, UG","Rio de Janeiro","Vassouras",NA,"-43.461694","-22.233833","327","327",NA,NA,"2017",NA,"10",NA,"-43.461694","-22.233833",NA,NA,NA,NA,NA
"196","2019-11-13 11:14:03-03","USP","SPF","80365","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Kameyama, C","1993","05","23",NA,"Brasil",NA,NA,NA,"SPF00080365",NA,NA,"Vell.","94","SPF00080365","Fernandes, UG","Bahia","Itamaraju",NA,"-39.5311012268066","-17.0391998291016",NA,NA,"55932","auto","2018",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-13 11:14:03-03","USP","SPF","71462","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Folli, DA","1984","08","28",NA,"Brasil",NA,NA,NA,"SPF00071462",NA,NA,"Vell.","515","SPF00071462","Silva, MG","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","2010",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-13 11:14:03-03","USP","SPF","177066","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Castro, RM","2001","08","31",NA,"Brasil",NA,NA,NA,"SPF00177066",NA,NA,"Vell.","606","SPF00177066","Profice, SR","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,"11991","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
